cardiac_cos_00	cardiac_sin_00	cardiac_cos_01	cardiac_sin_01	cardiac_cos_02	cardiac_sin_02	resp_cos_00	resp_sin_00	resp_cos_01	resp_sin_01	resp_cos_02	resp_sin_02	resp_cos_03	resp_sin_03	interaction_add_cos_00	interaction_add_sin_00	interaction_diff_cos_00	interaction_diff_sin_00	hrv	rvt
0.5591929034707485	-0.8290375725550406	-0.3746065934159084	-0.9271838545667888	-0.9781476007338044	-0.2079116908177651	0.9835316682390312	0.18073587792950346	0.9346690848581034	0.3555189190613009	0.8550216203248466	0.5185923531802933	0.7472125963789683	0.6645850854575364	0.6998207627302921	-0.7143184864271624	0.4001470957057334	-0.9164509271086296	-0.011964398044742142	0.015404155029266953
-0.06556359451109152	0.997848392830687	-0.9914028301495704	-0.13084505482219105	0.19556346081724146	-0.9806910485943996	-0.5418742898120602	-0.8404595493185114	-0.4127445080813508	0.9108468428054652	0.9891855641928804	-0.14666942282702594	-0.6592839420973676	-0.7518940641423862	0.8741784367399038	-0.4856048401107406	-0.8031239843134566	-0.5958119382997278	0.007011245814140754	0.02760769561515541
-0.721672895771193	-0.6922342316797262	0.041623536981558254	0.9991333650565096	0.661595738839752	-0.7498607059641694	0.3522767324480498	0.9358958829782964	-0.7518022075514502	0.6593886871343533	-0.8819615826949606	-0.4713212987444976	0.13041311855846782	-0.9914597412441188	0.3936305978671025	-0.9192687052341048	-0.902087737104298	0.4315526787844645	0.05229459152180337	0.033301018322506204
0.9851525549064246	-0.17168122658387575	0.9410511128773118	-0.338264397997148	0.8690052613908107	-0.494802845257673	0.027704097405644456	-0.999616167829902	-0.9984649659738772	-0.05538692736363328	-0.083027238752572	0.9965472781685388	0.9938645765544312	0.1106038130910554	-0.14432256746556302	-0.9895306950873974	0.19890809214665808	0.9800181482393968	0.13934103389215566	0.02285389162884244
-0.5041165913528285	-0.863635607373159	-0.4917329246456106	0.8707460771197731	0.9998980430094336	-0.014279481289775424	-0.9159272872481588	0.4013442468433165	0.6778455910515421	-0.7352042945277085	-0.32578725952176824	0.9454431032766044	-0.08105070938397119	-0.9967099791355332	0.8083493243628352	0.5887031253544929	0.11511895958633404	0.9933517127099346	0.21361478280920054	0.007687382128799046
0.5931797447293617	-0.8050700531275579	-0.2962755808856182	-0.9551024972069172	-0.9446690916079108	-0.3280248578395917	0.4245776622782312	-0.905391522322996	-0.6394676173887044	-0.7688180319888533	-0.9675849944652845	0.25254559684464045	-0.18216233262242715	0.9832684702427696	-0.4770527316498238	-0.8788746732187934	0.9807544703058054	0.19524515096457307	0.20517012535188192	-0.001008393201888058
0.786324210785395	0.617814078451378	0.2366115289345491	0.971604335300772	-0.4142174632810252	0.910177945850718	-0.9184027050514412	0.3956469023690133	0.6869270572916089	-0.7267263707618506	-0.34334863012783856	0.939208027110787	-0.056262435921381436	-0.9984160146472973	-0.9665985086120008	-0.256295382613608	-0.4777260558534923	-0.8785088591236094	0.0887632246063309	-0.006648113716711368
0.029144670267779095	0.999575203871616	-0.9983011763899649	0.05826457944937261	-0.08733498749542165	-0.9961789999589304	0.8897324861830866	-0.4564823140390688	0.5832477939390738	-0.8122942883371786	0.14813653334133914	-0.9889669193100497	-0.3196440217304071	-0.9475377034039388	0.482219362055727	0.8760505047419171	-0.43035744218305133	0.9026585577934004	-0.10394889524472367	-0.01018720374398896
-0.7384942445101718	0.6742597799256236	0.0907474983492993	-0.9958739335595364	0.6044612340408642	0.7966345564572224	-0.7697029393345622	-0.6384022126995921	0.18488522964052953	0.9827601191851288	0.4850895299468401	-0.8744644920955646	-0.9316349037215372	0.3633956606341934	0.9988701261199944	-0.047523374722620124	0.13797225524227813	-0.9904360942450348	-0.2792075463834044	-0.0037863697981663775
0.3426389645801735	0.9394671574629028	-0.7651970799028531	0.6437961081803356	-0.8670116348955453	-0.4982878936475916	0.92534277313141	-0.37913157638670975	0.7125184955730568	-0.7016533285507223	0.3933049080705763	-0.9194080972493092	0.015365213067384543	-0.9998819481455768	0.6732401540399441	0.7394238939798147	-0.039123174704959324	0.9992343955253968	-0.3929688769261827	0.006950066785598508
