csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11
26325.6484375	n/a	n/a	693039765.6548463	17500.857421875	n/a	n/a	306280010.50079733	17390.9375	n/a	302444707.12890625	n/a	n/a	n/a	n/a	-0.0640877	-0.1427344297	-0.0494873528	0.0394281235	-0.1401850884	0.1039275221	-0.1387838878	0.0759261511	-0.057538476799999995	0.0415583646	-0.0025684473000000003	0.010737138899999998	-0.2181448796	0.0847439778	-0.0029105306	0.041982715999999996	-0.1459519114	0.0396012888	-0.0904677682	0.0749718825	-0.0396833584	0.082247677	-0.0823790847	0.0761082575	-0.0065823498	0.0286514127	-0.2092533896	0.000309986	0.1666870023	-0.0179808072	0.0743556443	0.0430402848	-0.2062902051	0.0092789808	0.1093651456	-0.0806812937	-0.0554327109	0.131864608	-0.08398671070000001	-0.0227269706	-0.0432445797	-0.2713328694	-0.0782778126	-0.11038105039999999	0.0192809157	-0.0778607517	0.23210846510000002	-0.0433182791	0.049810200199999995	-0.021945941200000003	0.202530345	-0.089728645	0.1049163487	-0.0223900421	0.0121947079	-0.0152639689	0.0630838849	-0.1564886901	0.0291594127	-0.0718368997	0.0231838779	-0.1632765065	0.10236890439999999	-0.0636774497	0.0712044612	-0.0212552071	0.0304610534	-0.0032027759000000005	0.0849642774	-0.0152660453	0.1044994489	0.019438883100000002	-0.0388444326	0.060559822	0.008924516700000001	-0.1315540406	-0.021957810699999997	0.1143647681	0.2177624343	-0.012380894299999999	-0.0180297453	0.22787899739999998	0.0518932774	0.160365937	-0.0573204457	0.029885679	0.024207699	0.0108367506	0.0368395036	0.1217078847	0.1216831682	0.1216419777	-0.023296200000000003	n/a	n/a	0.0005427129344400002	0.0787656	n/a	n/a	0.006204019743360001	0.0495392	n/a	n/a	0.00245413233664	-0.000188359	n/a	n/a	3.5479112881e-08	1.3234899999999996e-23	n/a	1.751625780099999e-46	n/a	-0.000421823	n/a	n/a	1.7793464332900005e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26217.904296875	-107.744140625	11608.799839019775	687378505.7200966	17486.23046875	-14.626953125	213.94775772094727	305768256.00624084	17365.298828125	-25.638671875	301553603.3900795	657.341495513916	1.572645	33.469994	0.16929595	0.0509134863	0.0496299012	0.024542895	0.0602011722	0.024810699300000003	0.08765103140000001	0.0901924069	0.12105106130000001	-0.14583775529999998	0.0104100946	0.0857309691	-0.0070899552	-0.0650150186	0.0225958811	0.0136868777	-0.068479438	-0.0188089045	-0.1770315075	-0.0952662073	-0.0519536256	-0.0910591925	0.0393561555	-0.0657851488	0.09807854419999999	0.1525720988	0.0586526618	0.024084491	0.1067452931	-0.0144393679	-0.039185741600000004	-0.11162252539999999	0.0608120755	-0.0719097999	-0.046440147599999995	-0.069012249	-0.052801417999999996	-0.025139341200000002	0.0012393122	0.0210758431	0.17862999670000002	-0.1025688017	0.055657811200000004	0.04499828	0.0221303502	-0.11409805099999999	-0.1156757563	0.0945699533	0.0087240533	0.0693376757	-0.05522376230000002	0.074820208	0.1048751001	0.0312503872	0.0633501078	-0.1509852726	-0.0027474563000000002	-0.006299355699999999	-0.0261250946	0.0591869433	-0.0448066859	-0.0615211054	0.0662157181	0.0517658504	-0.1230055051	-0.0304620416	0.1642400816	0.0344645377	0.0509161326	-0.0853971148	-0.0464425412	-0.054462885	0.020933880800000002	-0.0598298185	0.0052327402000000005	-0.010837416	-0.0515616592	-0.0605850411	0.0661720482	-0.0484445378	-0.126304198	-0.11217338460000001	-0.17797595859999998	0.11338002189999999	-0.048548317800000004	-0.1133156628	-0.022093789500000002	-0.1630081639	0.0040627539	0.0079491333	0.1216419777	0.12141962949999999	0.12104935019999999	-0.0152209	0.008075300000000002	6.521047009000004e-05	0.00023167579681	0.0268526	-0.051913	0.0026949595689999997	0.0007210621267599999	0.0958435	0.0463043	0.00214408819849	0.00918597649225	0.000606238	0.0007945970000000001	6.313843924090002e-07	3.675245126440001e-07	-0.000298101	-0.000298101	8.886420620099998e-08	8.886420620099998e-08	-0.000589192	-0.00016736899999999995	2.8012382160999978e-08	3.47147212864e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26229.919921875	12.015625	144.375244140625	688008699.107975	17503.142578125	16.912109375	286.0194435119629	306360000.11017233	17370.5234375	5.224609375	301735084.4927368	27.29654312133789	1.152722	24.532949	0.14265279999999994	-0.025705799799999998	-0.0375544845	-0.0063310081	-0.0784071009	0.035148779399999996	0.0516253507	0.0734181019	0.1298968857	0.1336671941	-0.1931027918	-0.0341186201	-0.012110051100000001	-0.10075216779999999	0.0027284224	0.024263182299999998	0.0874823776	-0.0309226854	-0.0529640945	-0.2504832318	0.0219651934	-0.0170053517	0.0985595136	-0.0852246175	-0.125586802	0.1411834523	-0.002812132	0.0087465911	-0.004578405	-0.0058784734	0.0336634767	-0.0085429743	0.11240708619999999	-0.0962816866	-0.040847889	-0.0042108605	0.0021995046	-0.0684941209	0.031570040699999996	-0.022998305299999997	0.0101016512	0.0238573348	0.1346504676	-0.0270512115	-0.0178676744	-0.0257046774	-0.021531672	0.0173058552	0.0101682769	-0.0749292516	-0.0535394857	0.0175110411	0.18447305309999998	-0.0107166542	0.0792246811	0.2042181622	0.0123907719	0.0358232744	-0.1123326351	0.0843978001	-0.10095437060000001	0.0664515111	0.0481644924	0.1506057001	-0.033490641200000004	0.0548470754	0.14787846400000002	-0.154467479	-0.1263386977	-0.1646804017	-0.0858548825	-0.0519074618	0.0665025832	0.0290395285	-0.0594455687	-0.038214751899999996	-0.0050880252	0.008351040300000001	0.0751468607	0.1865429004	0.0089830239	-0.0213389993	-0.0757107073	0.0561414226	0.015403986399999996	-0.07729823179999999	0.0232026646	-0.0885087911	-0.0925201516	0.051078955700000005	0.1215101995	0.120893123	0.1198669825	-0.0133067	0.0019142	3.6641616399999993e-06	0.00017706826489000002	0.0120552	-0.014797399999999999	0.00021896304676	0.00014532784704000002	0.0320768	-0.06376670000000001	0.00406619202889	0.0010289210982399998	-0.000295333	-0.000901571	8.128302680410002e-07	8.7221580889e-08	-0.000215964	8.213699999999998e-05	4.664044929600001e-08	6.7464867689999955e-09	-0.00032941	0.000259782	6.748668752400001e-08	1.085109481e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26271.4453125	41.525390625	1724.358066558838	690188838.8076782	17508.359375	5.216796875	27.21496963500977	306542648.0041504	17416.767578125	46.244140625	303343792.8704262	2138.5205421447754	1.184918	25.218147	0.11941487	0.057652276900000014	0.2101203214	0.0529281349	0.038471440600000004	0.1562791393	-0.1349290167	0.0651006197	-0.0151366366	-0.0464631475	-0.06985134009999999	-0.0430648857	0.027658338900000003	-0.007883998199999999	0.17896116809999998	0.044904498499999994	-0.0081560077	0.0147215151	0.1299969351	-0.0848686449	0.1362896469	0.022881439500000003	-0.0775393333	-0.0053409595	-0.0833962145	-0.0678565795	-0.1676124008	0.0094574836	-0.1279538662	-0.08855374	0.1011436497	0.0829989149	0.014684033999999999	-0.1272779269	-0.0482577751	-0.1454719636	0.0375734134	0.1411234894	-0.13999281619999998	0.1549359149	0.0272928594	0.0369540306	-0.0921958854	0.0472681114	0.182831789	-0.0327173964	0.0025498726999999997	-0.1042973358	0.047308087900000004	0.0276980228	0.0607599537	-0.184105131	0.0507936871	0.0291144498	0.0749766554	-0.0019654553	0.0639644392	0.0072294215	-0.10259447630000001	-0.0282289767	-0.0340687541	-0.026843064	0.075641339	0.0317570354	0.10391204429999999	0.0903504154	-0.1341103452	-0.1724293051	-0.0227413382	0.0541102896	0.13652279039999998	-0.0097715949	-0.10610892400000001	0.0256873138	-0.0499604653	-0.1177939924	0.0168783684	0.1067398132	0.1602517815	-0.10835367359999999	0.1168671148	-0.021955365600000002	0.08821816910000001	0.061695367599999995	0.0683493828	-0.15735169289999998	-0.073701746	0.1407328708	-0.0379258175	-0.1720609392	0.1213126213	0.12010478890000001	0.1181006348	-0.0131643	0.00014240000000000086	2.0277760000000246e-08	0.00017329879449	0.0252651	0.013209899999999998	0.00017450145800999996	0.0006383252780099999	-0.00921812	-0.04129492	0.0017052704178064	8.49737363344e-05	0.000539511	0.000834844	6.969645043359999e-07	2.91072119121e-07	-0.000404545	-0.00018858099999999998	1.63656657025e-07	3.5562793561e-08	-0.000601338	-0.000271928	7.3944837184e-08	3.61607390244e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26370.8359375	99.390625	9878.496337890623	695420988.0425415	17572.05078125	63.69140625	4056.595230102539	308776968.65882874	17496.521484375	79.75390625	306128264.05319595	6360.685562133789	1.381893	29.410303000000006	0.0355577	-0.0648620393	-0.0116429847	-0.0230372082	-0.18213778960000002	-0.0050103051	-0.0774628126	-0.1356527715	0.2100315502	-0.0446306636	-0.0760189013	-0.055438393899999994	-0.037502118	-0.0567081532	0.0811419868	-0.057688671799999994	0.072538555	0.0398629463	-0.0598638851	0.0028395783000000003	0.0856275625	0.0308693027	-0.028815186800000007	-0.0766462195	0.0768287976	0.050333410599999996	-0.17418418989999998	-0.1160118193	-0.0980508409	-0.0372068091	-0.09828731660000001	-0.024819956	0.039567191200000004	0.08376316980000001	0.041550081	-0.0231168356	0.1071978154	-0.0489206018	0.0229789912	0.0640810134	-0.056075161	0.16551163289999998	0.1126092016	-0.0494893972	0.0539402721	0.1345481697	-0.0298713967	0.0854842593	0.0092786698	-0.18460919469999998	0.0917624459	0.09842880539999999	0.0267826121	0.2368526033	0.07188887719999999	0.0423212753	0.0678678523	0.0295445609	-0.012035025100000001	-0.0278269287	0.0062134876	-0.0185538854	0.0122281956	-0.0512087275	0.0596653608	0.0883441936	0.0261787629	-0.0639716361	-0.0863838808	0.0658131775	0.1981748975	0.0347896619	0.0807060773	-0.014277729099999999	0.0307060144	-0.0564579933	-0.0736672829	-0.15838936550000002	-0.0707503965	0.0155130228	0.09503885470000001	0.0877566659	-0.062424925599999986	0.1516980159	-0.0116358472	0.19835091870000002	0.0739785948	0.0632298888	0.0167070956	0.0856970117	0.12104935019999999	0.11905633460000001	0.11575891279999999	-0.017544999999999998	-0.004380699999999998	1.9190532489999977e-05	0.00030782702499999995	0.0133847	-0.0118804	0.00014114390415999995	0.00017915019409000006	-0.00364602	0.0055721	3.104829841e-05	1.32934618404e-05	0.000547007	7.4959999999999575e-06	5.619001599999935e-11	2.9921665804899996e-07	-0.000220441	0.00018410400000000004	4.8594234481e-08	3.389428281600001e-08	-0.000518448	8.288999999999996e-05	6.870752099999994e-09	2.6878832870400004e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26537.78515625	166.94921875	27872.04164123535	704254040.9992827	17606.689453125	34.638671875	1199.837589263916	309995513.4987831	17481.8046875	-14.716796875	305613495.13189703	216.58411026000977	1.270982	27.04982	0.26081948	-0.012073479199999999	-0.1549268017	0.0621198571	-0.33035373809999996	-0.1255841217	-0.2558559029	0.07848062230000001	0.10133481650000001	0.024443050600000002	0.0168562039	-0.0720327895	-0.0929447678	0.17176319969999998	-0.18630841760000005	-0.053378488700000004	-0.0428407459	0.07675086099999999	-0.09932765449999999	-0.1378349325	0.007958093000000001	-0.14906556029999998	0.0165697076	0.1109874126	-0.10842092960000001	-0.0377258149	0.1355307132	0.0248415115	0.0551475252	-0.0345045955	-0.0026301302	0.052989052	-0.1851659084	-0.0352710596	0.1854221007	0.0122412552	0.0950227401	-0.0216262508	0.0033388531	0.0291869554	-0.0539911884	-0.0581145069	-0.0002290605	-0.0058604599	-0.1162309108	0.1561077501	-0.0321249775	-0.3106613373	0.1280588222	-0.2979514901	0.2843623038	0.0145157864	0.1481646505	-0.0127644898	-0.08888532589999999	0.0708363079	0.0386261484	-0.06531774509999999	0.21686375019999998	-0.11090674869999999	-0.0204596989	0.028856567599999997	0.14234860000000002	0.0433579725	-0.0477911166	-0.0457311845	0.0042663656	0.0714708544	0.0931696934	-0.036112435899999996	-0.0769652048	-0.0537572676	-0.1569876356	0.0425991719	-0.0146218873	0.07568378889999999	0.0987708072	-0.0873818514	-0.0052651217	-0.08817416019999999	0.0497019201	0.0291994795	-0.0702235197	-0.026165955699999997	-0.06442928889999999	0.047185298099999995	-0.0615593681	-0.1454862267	-0.1050041188	-0.0850174551	0.1207205288	0.11775003070000001	0.11285322490000001	-0.00326134	0.014283659999999997	0.00020402294299559995	1.06363385956e-05	-0.149742	-0.1631267	0.026610320252890004	0.022422666564000004	-0.00821981	-0.00457379	2.0919554964099995e-05	6.756527643609997e-05	0.00120837	0.0006613630000000001	4.3740101776900006e-07	1.4601580569000004e-06	-8.39314e-05	0.00013650959999999998	7.044479905959999e-09	1.8634870892159997e-08	0.000260386	0.000778834	6.06582399556e-07	6.780086899600001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26394.451171875	-143.333984375	20544.631076812744	696667052.6644937	17534.990234375	-71.69921875	5140.7779693603525	307475882.5196266	17492.51171875	10.70703125	305987966.2306061	114.64051818847656	1.49534	31.82476	0.26873621000000003	-0.0160347193	0.009007154100000001	-0.013466641299999998	0.012944758700000001	-0.0684766417	-0.0685018922	-0.1124654227	0.0909206085	-0.0517798453	-0.0003057431	0.0492873514	-0.031043205299999998	-0.13808167699999999	0.10652059400000001	-0.1318883005	0.1054529324	-0.18256779850000002	0.11660985039999999	0.0356910726	0.1484497528	-0.1007214408	-0.1851628991	0.048568531799999995	0.062484881900000004	-0.0383141997	-0.1654664461	-0.046418218600000005	0.028392902400000006	0.0462552926	0.0590205738	-0.0477990583	-0.11957122939999999	0.0217878507	-0.0016753603	0.0325642847	-0.1148218039	0.0918765983	-0.09060498560000001	-0.052597129699999995	-0.012100066599999999	-0.0548193008	0.0624241531	-0.011989328799999999	0.0059830379	0.059539093200000004	0.039484371000000004	0.0562183118	-0.0179565641	8.413300000000001e-06	0.0937551141	0.0717622158	-0.0710885294	0.18504181579999998	0.015407933200000001	0.0046635845	-0.044020512000000005	-0.0095248219	-0.0463090837	0.0185820443	-0.1365327711	0.0887431709	-0.1517806381	-0.1080732452	-0.0857319499	0.21655383350000001	-0.1774080686	-0.0516653949	0.0753506817	-0.0039489256	0.1088395664	0.0014892763	-0.0502242867	-0.0444140433	0.0592112535	0.055663169299999996	-0.009272378199999999	0.0009262975	0.031818602599999996	-0.0001002278	-0.0296677579	-0.1057889294	-0.0133533181	-0.1776160663	-0.0675773226	-0.0258327496	-0.0303328465	-0.0027317220000000002	-0.0240054448	-0.1297831025	0.120326335	0.1161887065	0.1093977275	0.0260691	0.02933044	0.0008602747105936	0.0006795979748099999	0.0367808	0.1865228	0.034790754919839996	0.00135282724864	-0.00525191	0.002967899999999999	8.808430409999992e-06	2.7582558648100007e-05	0.000646703	-0.0005616670000000001	3.1546981888900013e-07	4.18224770209e-07	0.000289694	0.0003736254	8.392261363600001e-08	1.3959593952516002e-07	0.000197377	-6.300899999999998e-05	3.970134080999995e-09	3.8957680129000015e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26398.099609375	3.6484375	13.31109619140625	696859662.9864845	17497.8125	-37.177734375	1382.1839332580566	306173442.28515625	17462.21484375	-30.296875	304928947.24928284	917.900634765625	1.269972	27.028328	0.179459315	0.00362469	-0.012101135700000001	0.0050245469	0.002425733	0.045505404299999996	0.0043847005	0.039448836099999995	0.10133486550000001	-0.051749981699999996	0.1388117043	0.10362221960000001	-0.1299053607	-0.0187345	0.0569282317	0.0437680805	-0.0013182401	-0.1345156375	0.043908554	-0.0609374372	-0.2331693353	0.0014746833	0.0325968902	-0.0210157727	-0.0286928091	-0.0178910114	-0.1157901399	0.151104033	0.0768146255	0.0013926004	0.0374651095	-0.0424267103	-0.0269613555	0.0294645526	0.0895544305	-0.013837013300000001	0.060022250199999995	0.089085651	0.11369099369999999	0.0692616637	0.0952472927	-0.0176551167	0.0318393712	0.0176669922	0.009241404200000001	0.0326232752	-0.0048571063000000005	-0.0238733964	-0.010060066	-0.0061587906	-0.0430684021	-0.0157014954	0.0874890596	0.0957396594	-0.0946472744	-0.1631354347	0.0024339998	-0.13103557400000002	-0.0414282301	0.14642696089999999	-0.15336412800000002	0.05887468110000001	-0.0448297698	0.011034909499999999	-0.0028712584000000004	-0.0479043274	-0.0051940652	0.0040765066999999995	-0.074062396	0.0008573424	-0.0208427838	-0.0572753604	-0.0575274088	-0.0055401779	0.05124625730000002	-0.0063021527	0.0279718494	-0.028112690899999997	-0.0512266799	0.005875305999999999	-0.0039151266999999995	-0.010369456899999999	-0.1219466782	-0.2152265095	0.0002949898	-0.0723432935	0.013908323700000001	0.0442143834	0.1029559917	0.061682187	0.1198669825	0.1143757435	0.10540925529999999	0.008742589999999998	-0.01732651	0.0003002079487801	7.643287990809997e-05	0.0980191	0.0612383	0.0037501293868899993	0.00960774396481	0.024831	0.03008291	0.0009049814740681	0.0006165785609999999	-0.000327417	-0.00097412	9.489097744e-07	1.07201891889e-07	5.54271e-05	-0.0002342669	3.0721634144100005e-09	5.4880980435609994e-08	-1.0468e-05	-0.000207845	4.319954402500001e-08	1.0957902399999998e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26390.9609375	-7.138671875	50.96063613891602	696482819.2046509	17441.91796875	-55.89453125	3124.1986236572266	304220502.4286041	17412.46875	-49.74609375	303194067.96972656	2474.673843383789	1.032939	21.983654	0.093217395	0.0681508293	-0.0461745847	0.038038714700000004	0.1697438427	-0.0332948193	0.024384678599999998	0.1566087599	-0.047316757300000005	0.0850561132	0.0810561149	0.0644531366	0.0936788341	-0.0047502965	0.0404047123	0.1319842992	0.0469184529	-0.0216465203	-0.0653055528	-0.0864745098	0.09002746810000001	-0.0171664132	-0.0209249491	-0.0554170258	-0.015320171	-0.2142788796	-0.0852887357	0.09144770880000001	0.058119792	0.12140636869999999	0.0230523439	0.0663925788	-0.1041025461	0.1116761674	0.12397383669999999	0.024088010099999998	-0.0206594648	-0.08262223769999999	0.042106043899999994	0.060355877	-0.0004382693	-0.0713323713	0.0402977793	0.07121546299999999	-0.046479485599999995	0.0008118814	-0.0736538862	-0.032064262999999996	-0.0042341468	0.1809693033	-0.023278894900000003	-0.0485329801	0.09613094679999999	-0.156352426	-0.0722741067	-0.0583286698	-0.0803489512	0.0296356575	-0.11175572210000001	-0.08725594539999999	-0.0379727199	-0.0193169009	-0.0357864993	0.0869104927	0.0068316951	0.1673652954	0.0089716628	0.0261764803	-0.0399851363	0.026130317599999998	0.053665856799999995	-0.10794630960000001	0.06430266309999999	0.0822908129	0.0375453399	0.049558972400000005	0.1300007839	-0.0510261722	-0.1113054818	-0.0320997659	0.0151840524	-0.058110226200000004	0.029016448900000002	-0.0723067712	-0.0322228204	0.0722488192	-0.0388023028	-0.04591030980000002	0.148736757	0.0773699234	0.11934271980000001	0.112315068	0.1009072399	0.00305679	-0.005685799999999998	3.232832163999997e-05	9.343965104100004e-06	0.0335939	-0.06442519999999999	0.0041506063950399975	0.0011285501172100007	0.0266552	0.001824200000000001	3.3277056400000056e-06	0.0007104996870399999	-0.000470763	-0.00014334600000000006	2.0548075716000008e-08	2.2161780216900006e-07	0.000181448	0.0001260209	3.2923376704e-08	1.5881267236809998e-08	-0.000166745	-0.000156277	2.4422500729e-08	2.7803895025e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26211.888671875	-179.072265625	32066.87631607056	687063107.7467691	17478.134765625	36.216796875	1311.6563758850098	305485194.88534933	17360.421875	-52.046875	301384247.6779785	2708.877197265625	1.1467379999999998	24.405577	0.02985767	-0.0037520116999999998	0.025377722000000002	0.0125179803	-0.0139397238	0.0746991509	0.0274077236	0.036052618700000004	-0.15028099720000002	0.030762572599999996	-0.1235105842	-0.0359509688	0.0763838859	-0.0422106853	0.010853159099999999	0.1411333157	-0.0514434618	0.081615567	-0.0267849312	-0.060783576799999996	-0.0117933557	-0.0357950485	0.15615847300000002	0.002813291	-0.0502827725	0.015623081200000001	-0.1184570916	0.0958776294	-0.0750574646	-0.0243596064	0.015390571399999999	0.2302973727	0.0791665584	0.18847667899999998	0.0209925305	-0.023245176800000003	0.08766973380000001	-0.0305855113	0.0139633226	0.0292117335	-0.1838787426	0.0168498432	0.0772201942	-0.0058691191	0.015257863799999999	-0.034777388	0.0617968536	0.042706355599999996	0.0226184013	-0.0114822284	-0.056230608099999996	-0.1338898475	-0.0305017694	-0.12737668970000002	0.09974480449999999	0.0727051592	0.032484383799999995	0.0350041466	-0.11106597259999999	-0.0314227788	0.0584207209	-0.0936919147	0.0924482147	0.044212834400000005	-0.021981416299999997	-0.0771533818	0.0486767674	-0.0783109785	0.0537580495	0.0496234288	0.042528948399999995	-0.1403548002	0.07517303980000001	-0.0435899303	0.013268128799999999	-0.1798424855	0.1002266665	0.0149373182	-0.1677501998	-0.063356787	0.10938896640000001	0.1914238609	0.0110868615	0.1001464824	-0.0724276892	0.1368300417	-0.15072360140000002	0.0476400878	-0.0355756522	0.0467876843	0.11875383099999999	0.1100111431	0.0959136145	-0.00432966	-0.00738645	5.45596436025e-05	1.87459557156e-05	0.0335939	0.0	0.0	0.0011285501172100007	0.00904738	-0.01760782	0.0003100353251524	8.185508486440001e-05	-0.000470763	0.0	0.0	2.2161780216900006e-07	0.000278716	9.7268e-05	7.7682608656e-08	9.461063824e-09	-0.000166745	0.0	0.0	2.7803895025e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
