name	intensity-avg	volume
Left-wm-bankssts	96.9304	2993.6
Left-wm-caudalanteriorcingulate	101.9065	2549.4
Left-wm-caudalmiddlefrontal	95.8483	7190.7
Left-wm-cuneus	94.0182	2929.3
Left-wm-entorhinal	77.3959	870.4
Left-wm-fusiform	87.9542	6992.3
Left-wm-inferiorparietal	97.9853	8928.2
Left-wm-inferiortemporal	89.6189	7630.0
Left-wm-isthmuscingulate	100.5842	4282.6
Left-wm-lateraloccipital	93.807	11062.3
Left-wm-lateralorbitofrontal	93.3163	6365.2
Left-wm-lingual	88.5851	5452.8
Left-wm-medialorbitofrontal	91.5459	3065.2
Left-wm-middletemporal	90.2076	6571.7
Left-wm-parahippocampal	86.4016	1672.4
Left-wm-paracentral	94.9331	3773.4
Left-wm-parsopercularis	96.0829	3959.9
Left-wm-parsorbitalis	89.5639	1093.9
Left-wm-parstriangularis	95.3486	3745.3
Left-wm-pericalcarine	93.1291	3337.4
Left-wm-postcentral	93.3012	8683.0
Left-wm-posteriorcingulate	98.6323	4835.3
Left-wm-precentral	94.8789	14189.2
Left-wm-precuneus	98.0613	11213.2
Left-wm-rostralanteriorcingulate	102.2275	2369.2
Left-wm-rostralmiddlefrontal	95.6561	12887.5
Left-wm-superiorfrontal	93.3289	18633.0
Left-wm-superiorparietal	97.8633	12479.1
Left-wm-superiortemporal	94.8369	8716.6
Left-wm-supramarginal	97.9921	10376.1
Left-wm-frontalpole	87.8712	314.2
Left-wm-temporalpole	75.9198	893.0
Left-wm-transversetemporal	96.7147	1133.4
Left-wm-insula	91.4706	10182.3
Right-wm-bankssts	98.0914	2425.2
Right-wm-caudalanteriorcingulate	103.0753	2499.6
Right-wm-caudalmiddlefrontal	94.3501	5663.8
Right-wm-cuneus	94.0336	2827.5
Right-wm-entorhinal	76.0732	654.1
Right-wm-fusiform	88.4185	7026.7
Right-wm-inferiorparietal	96.7684	12467.5
Right-wm-inferiortemporal	88.6338	6486.3
Right-wm-isthmuscingulate	100.1373	3778.9
Right-wm-lateraloccipital	94.6245	10810.8
Right-wm-lateralorbitofrontal	96.2912	7027.5
Right-wm-lingual	90.5313	7027.7
Right-wm-medialorbitofrontal	95.6905	3970.6
Right-wm-middletemporal	90.2513	6890.6
Right-wm-parahippocampal	84.5261	1476.0
Right-wm-paracentral	93.8867	4210.1
Right-wm-parsopercularis	97.8229	3323.7
Right-wm-parsorbitalis	91.5377	1608.2
Right-wm-parstriangularis	96.7679	3531.5
Right-wm-pericalcarine	92.0536	3823.5
Right-wm-postcentral	93.061	7473.8
Right-wm-posteriorcingulate	98.2808	3906.7
Right-wm-precentral	94.6857	14723.6
Right-wm-precuneus	98.2334	11357.9
Right-wm-rostralanteriorcingulate	102.2273	1798.4
Right-wm-rostralmiddlefrontal	96.5469	14954.5
Right-wm-superiorfrontal	93.1246	17882.6
Right-wm-superiorparietal	97.2849	13252.9
Right-wm-superiortemporal	91.9516	8060.7
Right-wm-supramarginal	96.8975	8327.3
Right-wm-frontalpole	86.3402	355.9
Right-wm-temporalpole	77.8548	619.9
Right-wm-transversetemporal	94.4825	800.3
Right-wm-insula	90.6784	8702.2
Left-UnsegmentedWhiteMatter	99.8718	34247.7
Right-UnsegmentedWhiteMatter	100.4199	34457.4
