csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	t_comp_cor_07	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	a_comp_cor_98	a_comp_cor_99	a_comp_cor_100	a_comp_cor_101	a_comp_cor_102	a_comp_cor_103	a_comp_cor_104	a_comp_cor_105	a_comp_cor_106	a_comp_cor_107	a_comp_cor_108	a_comp_cor_109	a_comp_cor_110	a_comp_cor_111	a_comp_cor_112	a_comp_cor_113	a_comp_cor_114	a_comp_cor_115	a_comp_cor_116	a_comp_cor_117	a_comp_cor_118	a_comp_cor_119	a_comp_cor_120	a_comp_cor_121	a_comp_cor_122	a_comp_cor_123	a_comp_cor_124	a_comp_cor_125	a_comp_cor_126	a_comp_cor_127	a_comp_cor_128	a_comp_cor_129	a_comp_cor_130	a_comp_cor_131	a_comp_cor_132	a_comp_cor_133	a_comp_cor_134	a_comp_cor_135	a_comp_cor_136	a_comp_cor_137	a_comp_cor_138	a_comp_cor_139	a_comp_cor_140	a_comp_cor_141	a_comp_cor_142	a_comp_cor_143	a_comp_cor_144	a_comp_cor_145	a_comp_cor_146	a_comp_cor_147	a_comp_cor_148	a_comp_cor_149	a_comp_cor_150	a_comp_cor_151	a_comp_cor_152	a_comp_cor_153	a_comp_cor_154	a_comp_cor_155	a_comp_cor_156	a_comp_cor_157	a_comp_cor_158	a_comp_cor_159	a_comp_cor_160	a_comp_cor_161	a_comp_cor_162	a_comp_cor_163	a_comp_cor_164	a_comp_cor_165	a_comp_cor_166	a_comp_cor_167	a_comp_cor_168	a_comp_cor_169	a_comp_cor_170	a_comp_cor_171	a_comp_cor_172	a_comp_cor_173	a_comp_cor_174	a_comp_cor_175	a_comp_cor_176	a_comp_cor_177	a_comp_cor_178	a_comp_cor_179	a_comp_cor_180	a_comp_cor_181	a_comp_cor_182	a_comp_cor_183	a_comp_cor_184	a_comp_cor_185	a_comp_cor_186	a_comp_cor_187	a_comp_cor_188	a_comp_cor_189	a_comp_cor_190	a_comp_cor_191	a_comp_cor_192	a_comp_cor_193	a_comp_cor_194	a_comp_cor_195	a_comp_cor_196	a_comp_cor_197	a_comp_cor_198	a_comp_cor_199	a_comp_cor_200	a_comp_cor_201	a_comp_cor_202	a_comp_cor_203	a_comp_cor_204	a_comp_cor_205	a_comp_cor_206	a_comp_cor_207	a_comp_cor_208	a_comp_cor_209	a_comp_cor_210	a_comp_cor_211	a_comp_cor_212	a_comp_cor_213	a_comp_cor_214	a_comp_cor_215	a_comp_cor_216	a_comp_cor_217	a_comp_cor_218	a_comp_cor_219	a_comp_cor_220	a_comp_cor_221	a_comp_cor_222	a_comp_cor_223	a_comp_cor_224	a_comp_cor_225	a_comp_cor_226	a_comp_cor_227	a_comp_cor_228	a_comp_cor_229	a_comp_cor_230	a_comp_cor_231	a_comp_cor_232	a_comp_cor_233	a_comp_cor_234	a_comp_cor_235	a_comp_cor_236	a_comp_cor_237	a_comp_cor_238	a_comp_cor_239	a_comp_cor_240	a_comp_cor_241	a_comp_cor_242	a_comp_cor_243	a_comp_cor_244	a_comp_cor_245	a_comp_cor_246	a_comp_cor_247	a_comp_cor_248	a_comp_cor_249	a_comp_cor_250	a_comp_cor_251	a_comp_cor_252	a_comp_cor_253	a_comp_cor_254	a_comp_cor_255	a_comp_cor_256	a_comp_cor_257	a_comp_cor_258	a_comp_cor_259	a_comp_cor_260	a_comp_cor_261	a_comp_cor_262	a_comp_cor_263	a_comp_cor_264	a_comp_cor_265	a_comp_cor_266	a_comp_cor_267	a_comp_cor_268	a_comp_cor_269	a_comp_cor_270	a_comp_cor_271	a_comp_cor_272	a_comp_cor_273	a_comp_cor_274	a_comp_cor_275	a_comp_cor_276	a_comp_cor_277	a_comp_cor_278	a_comp_cor_279	a_comp_cor_280	a_comp_cor_281	a_comp_cor_282	a_comp_cor_283	a_comp_cor_284	a_comp_cor_285	a_comp_cor_286	a_comp_cor_287	a_comp_cor_288	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2
22004.904296875	n/a	n/a	484215813.11462784	17887.056640625	n/a	n/a	319946795.26492685	16856.00390625	n/a	284124867.68751526	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	n/a	n/a	0.0	0.0	n/a	0.0	n/a	0.0	n/a	0.0	n/a	0.0	n/a	n/a	0.0	-0.0	n/a	n/a	0.0	0.0	n/a	n/a	0.0
21654.880859375	-350.0234375	122516.4067993164	468933865.03372574	17890.611328125	3.5546875	12.63580322265625	320073973.69403464	16755.396484375	-100.607421875	280743311.3486061	10121.853336334229	1.141241	27.116196	0.06828867059999999	0.0304004794	0.0910900559	0.1486666818	0.0984008648	0.10835815859999999	0.0951142209	0.0423624744	0.1442445152	0.0762113832	-0.0325856506	0.0075983482	-0.012655607	0.0464784175	-0.0686613459	0.0986782653	-0.0547230532	0.0357727836	-0.1830989508	-0.0530255818	0.006365458399999999	-0.0727004628	0.2429162365	-0.1215591004	0.0560352084	-0.0029009763	-0.025574253999999998	0.054882932300000006	-0.0019733076000000003	0.045754087	-0.0869206948	0.0367646319	-0.0408949598	0.1644040853	-0.08009574700000001	0.0398842702	-0.002943622	0.021901681200000002	-0.0060292172	0.091754647	-0.01179078	-0.0740135247	0.0209097828	-0.10312005199999999	0.048863936100000005	-0.0160486937	-0.1028811036	0.000526434	0.0114749853	0.005659848	-0.0520020841	0.0166832347	0.010586314599999999	0.027974065299999996	-0.015010363700000001	-0.055034462	0.0412827837	0.0394098521	0.017110959499999998	-0.0828265946	0.0011587988	-0.009183975	0.0233852908	-0.09547481279999999	0.0249816715	-0.040394404	0.0055556889	-0.0244841328	0.0064197008	-0.0807293518	0.0070896658	-0.0132163082	0.0416239064	-0.043997774100000005	0.0296217321	-0.003592735	0.013540824199999999	-0.0015313917999999998	0.023264796299999998	-0.0321238379	0.021097919	-0.0433215776	0.0515763678	-0.0407700576	0.0550240763	-0.015387666299999997	0.009100121999999999	-0.0150731692	0.015335565	-0.058646470599999986	-0.0033182553	0.043420775700000004	-0.0316571431	0.04625127019999999	-0.0563565408	-0.0218999342	0.11731270630000001	-0.017144860300000002	-0.15159213189999998	0.0332059434	0.0477376313	-0.0224524573	0.0026469503000000004	0.0050680364	0.0296992493	-0.0606521821	-0.0341471057	0.0123245585	0.0037628931	-0.0503048538	0.0331493692	-0.0184231611	-0.11523208199999999	0.0190794879	0.050235547699999994	-0.0330471023	-0.0500016863	0.0411211486	-0.0167856205	-0.0010908471	-0.1064215226	0.0166258609	0.0013502578	0.0026026404	-0.0372395162	0.028603787400000007	0.0397077887	0.0237643519	-0.0647701336	0.0026264684000000004	0.021609056	0.0688484719	-0.0594127745	0.0436859905	0.0059590087	0.0610493929	-0.0023451713	0.0182188135	-0.0758884248	0.2544528482	-0.029931549	0.070364804	-0.3289369962	-0.12866457369999998	0.015069515700000001	-0.1117283606	0.0721342984	-0.1453989487	0.103124632	-0.10527730519999999	0.0189910849	-0.0643699942	0.0460882165	-0.0231722973	0.0254137268	-0.0296961562	0.0570597938	-0.018985015	0.014129113899999999	-0.0796836399	0.061788843600000004	-0.0619173108	0.0720431088	-0.060353711799999994	-0.060344978	0.0776970633	-0.0131635291	0.0085618695	-0.0064893838	0.0234944125	-0.0427486904	0.049786890599999994	-0.0350842873	0.0837292442	-0.0502857588	0.0773089342	-0.0714824806	-0.08347425900000001	0.0309371492	-0.0103389341	0.024360747599999996	-0.053243203600000004	0.0311967246	-0.0187004672	-0.08229741559999999	0.0568780629	-0.0225359456	0.0430041223	-0.073778763	0.1272260778	-0.0201700816	0.0215780852	-0.0656252036	0.0858661264	-0.055166072999999996	0.11968602589999999	-0.0048985037	0.0263165135	-0.0403657665	0.0702738594	-0.0241371676	0.0684031284	-0.084952595	0.0142596479	-0.0561005197	0.0450502417	-0.0416220481	0.0617422868	-0.01523699	0.0249285264	-0.07749113889999999	0.0088008284	0.0017910060999999995	0.006229857199999999	-0.0367509642	-0.010042478	0.098988978	0.0267943887	-0.0610461992	-0.0384569	-0.0262608661	0.0363489552	-0.017105788	-0.0247841277	0.000696731	0.0278290921	0.014956245200000001	-0.0082438937	-0.0384865767	-0.0280859561	0.0066810983	-0.04174192	0.0517293029	-0.0068653777000000004	0.0579106604	-0.0072509061	0.0470919581	-0.0465353166	0.0002842657	-0.009423560400000001	0.0377002847	-0.1068242531	0.010250880799999999	-0.0536052123	0.0045811590000000004	-0.0444393244	0.0571157687	-0.0100896603	0.0476967802	-0.040473717	0.0119108987	-0.0164609058	0.06302787139999999	-0.027426155299999998	0.0103282286	-0.0154355376	0.0763433788	-0.0235368205	-0.05808900230000001	0.0046436261	-0.0075402851	-0.0592050113	0.07261537030000001	-0.0545115525	0.0388133024	0.0809813868	-0.0754971042	0.0113422233	0.014921998600000003	-0.049781493499999996	-0.0427768884	0.0470138108	-0.029091642999999997	0.0546489296	0.0033981983000000004	0.027434817599999998	-0.0168112368	0.0414163553	-0.0241289677	-0.0282547755	0.0536901258	0.061183073899999996	0.0204155718	-0.021574498799999998	-0.0369692332	0.042024678200000005	0.0469427485	-0.08928807820000001	-0.040220798700000004	-0.0169632421	0.1106030632	-0.1048400642	0.041762621800000004	0.0504259293	-0.0227194004	-0.0369116853	-0.0001501861	-0.09188644289999999	0.0646167195	0.0646156772	0.06461394	0.0646115079	0.0	0.0128928	0.0128928	0.00016622429183999995	0.00016622429183999995	-1.01706e-05	-1.01706e-05	1.0344110435999995e-10	1.0344110435999995e-10	-0.013205799999999998	-0.013205799999999998	0.00017439315363999996	0.00017439315363999996	-0.000253826	-0.000253826	6.442763827599998e-08	6.442763827599998e-08	0.000222468	0.000222468	4.9492011024e-08	4.9492011024e-08	0.000367304	0.000367304	1.34912228416e-07	1.34912228416e-07
21393.037109375	-261.84375	68562.1494140625	457662036.7630959	17867.41796875	-23.193359375	537.9319190979004	319244624.8700104	16702.595703125	-52.80078125	278976703.2220497	2787.922500610352	1.021238	24.264893	0.08075869939999998	0.0318295739	0.08555955009999999	0.11214718109999999	0.0773193118	0.07307898639999999	0.0417265394	0.0440440627	0.0935949635	0.043269317300000006	-0.0810904769	0.0478263496	0.0061147876	0.0527390384	-0.044732048899999995	0.10596334689999999	-0.0655103827	-0.023827272000000004	-0.0946231402	-0.0393346419	-0.0273588581	0.0263457631	0.0503698974	-0.0957918835	0.002463773	-0.06790914349999999	-0.123693946	0.0553184443	-0.0353918193	-0.016994298	0.1107678183	-0.0151457852	-0.1102800017	0.0588641892	0.0946581989	-0.0197922795	-0.0010861383	0.0443993672	-0.0909053527	0.0702787952	-0.065332344	-0.0537726458	-0.0205429499	0.006329086899999999	0.0121952576	0.0026296727000000002	0.0014965042000000001	-0.0035602776	0.0046395042	0.010900318999999999	0.0279246236	0.003340525	0.0512172272	0.0219534809	-0.0179367946	-0.0185558704	-0.0137290507	-0.0528952104	0.0484979732	0.0017679496	0.0302283666	-0.0271687962	-0.0481110661	-0.017186333999999998	0.041460807	-0.0202876571	-0.013242420100000001	-0.016090778899999998	0.0235721768	-0.0079218589	0.0178727939	-0.059098526299999996	0.019614856599999998	0.0939454152	-0.0664605427	0.0002450426	0.0238596395	0.024290408599999997	-0.050920086100000005	-0.000588884	-0.020976078500000002	-0.0189079682	-0.0029846007000000003	0.018780107600000002	0.016477319	-0.09841495900000001	0.0002153937	0.0002951038	0.0268054239	0.0299411117	0.000572885	-0.0640896221	0.055188548	0.054108388	-0.07394202009999999	-0.0221108459	-0.010089804499999999	-0.0283234527	0.0285585546	-0.050830931100000004	0.1353333569	-0.0182344191	0.0714846764	0.005933112700000001	0.0051144955	0.06268353230000001	-0.0854067685	0.1298458966	-0.0715659291	-0.0053063904	-0.026486086000000002	-0.0779114831	-0.0240066817	-0.0166149006	0.0460078267	0.0212797672	-0.0469763776	-0.0102753394	-0.022759814700000002	0.0081258239	-0.0139525973	0.0031273053000000005	-0.0359081759	0.0124651673	0.0645799785	-0.019396711100000002	-0.10341469699999999	-0.0023137601000000002	0.0578979695	0.0757710502	-0.0594639518	-0.019163663	-0.04403363019999999	-0.024354975499999997	-0.0569182027	-0.0541179896	-0.043456847800000004	0.023862609700000002	-0.0592613091	0.1816298003	-0.0073534136	0.0418842154	-0.1736120278	-0.0764409373	0.0179790098	-0.0509901362	-0.0095133931	-0.0318428838	0.0504202837	-0.1043036074	-0.0216087564	-0.0022017918	0.11810162490000001	0.0212479556	0.0173177949	-0.104479059	0.0578453214	0.037441816600000004	-0.019420505	-0.0402482695	0.0321173454	-0.044281012300000006	-0.0116026381	-0.029354996	-0.025265463999999998	0.050933840599999995	0.0044032944000000004	0.022403796200000003	-0.06445334429999999	-0.0026177429	0.0173483899	0.0138995614	-0.012689397600000001	0.0232774067	0.008994025400000001	-0.0458000097	0.0023700834	-0.0379402418	0.09884916	-8.29423e-05	0.0335044125	-0.0605678016	0.0290751498	0.0347243726	-0.1144554142	0.0246403572	-0.0814080286	0.0356014394	0.0190594083	0.0214972541	0.06907413030000001	-0.0805237594	0.0182361723	-0.0400537519	-0.0116029757	-6.6995000000000025e-06	-0.0152438995	-0.1031125233	0.005586313000000001	-0.049543642	-0.0684063401	0.0009210069	-0.0461538164	0.053566928300000004	-0.11425286429999999	0.0143561892	-0.0001254092	-0.023001667400000002	-0.0114877947	0.0050011131	0.0409884029	0.0411266961	0.0025638418	0.0316067035	0.0890882114	0.0022672551999999998	0.1217300939	-0.0065234039	-0.0032142667999999998	-0.022189463	0.0245127131	-0.014089640700000001	-0.077179216	-0.0793981713	0.04981600059999999	-0.00034361010000000003	0.024513662599999996	-0.032412884100000004	-0.0075938776	0.0331004243	-0.0062207401	0.0305512096	-0.0536092268	0.013850132900000001	-0.020423516699999998	-0.0344548684	0.008471718	-0.025248963	-0.0056287988	-0.06259649910000001	-0.0213175715	0.0814761889	0.0184971347	0.0075466069	-0.0538692229	-0.0065008902000000006	0.0099432472	-0.042752388200000005	0.0358730854	0.0663078899	0.051693116399999996	-0.0381985758	0.0045067283	-0.011356516799999999	0.1090023211	0.0393986408	0.0047536676	-0.0218874216	-0.04483096650000001	0.0398435689	-0.0104411291	0.042417042800000006	-0.1057858694	0.0183239672	0.0071738845999999995	-0.06405921740000001	-0.0209688876	0.0389260161	0.023130131800000002	0.034857958599999996	0.00041355739999999997	0.033015576	-0.0092233587	-0.0510474467	-0.022688636499999998	0.0077116371	-0.0518741784	-0.055401667800000005	0.0337860522	-0.0116068726	-0.049007132300000006	0.012748345900000001	-0.048629552	0.008302496	0.0028280132	0.0512897686	0.0897573892	-0.0994481031	0.0074843518000000005	-0.08565091039999999	-0.012910351499999998	0.0765522766	0.0108240378	0.007999451999999999	-0.031251412	0.0535731355	0.0817457772	-0.08423909019999999	0.06461394	0.0646045594	0.06458892599999999	0.0645670414	0.0	0.0192418	0.0063490000000000005	4.0309801000000015e-05	0.00037024686724	-0.0186082	-0.0185980294	0.00034626510723999987	0.00034588669756326426	0.00889957	0.02210537	7.920234618490002e-05	0.0004886473828368999	0.000151808	0.00040563400000000004	1.64538941956e-07	2.3045668864e-08	0.00024479	2.2321999999999994e-05	4.982716839999997e-10	5.99221441e-08	0.000613474	0.00024617000000000004	6.059966890000002e-08	3.7635034867600005e-07
21263.185546875	-129.8515625	16861.428283691406	452123059.6008339	17869.048828125	1.630859375	2.65970230102539	319302906.02191544	16661.392578125	-41.203125	277602002.64239883	1697.697509765625	1.003629	23.846498	0.08497669	0.028573385899999998	0.07961772519999999	0.09682438730000001	0.0586765428	0.0882827032	0.03559845	0.05842705030000001	0.0666738139	0.0486703304	-0.061448203099999994	0.0007529135000000001	0.0366344439	0.0420843248	-0.047108974299999995	0.031305215899999995	-0.0052473107	0.0574185486	-0.1221415362	-0.0252596007	-0.0605815788	0.014037675800000001	0.0868712581	-0.0493996471	-0.0499024703	-0.0319467145	0.0555669537	0.033718157	0.053425854800000006	-0.0161665563	-0.0204905448	0.0155620941	0.036470044900000005	0.1252380499	0.1008621175	-0.0598493471	0.0396618184	0.0648378967	-0.0217759965	0.0165870789	-0.026866030899999997	0.012224302099999999	0.0153342297	-0.0018535670000000002	-0.021855560899999998	0.0753483757	0.0282244166	0.042344086399999994	0.0309699704	0.0046531079999999996	-0.0154099944	-0.010490351699999999	-0.0213878775	0.028762548399999997	-0.004155365	0.0771911545	0.0544996571	-0.0224891461	0.018180029099999998	-0.0035731120000000002	0.0462669011	0.0187478126	-0.0044428589	-0.0597739082	-0.009077846	-0.048628470599999994	-0.031634877799999996	-0.0741739902	-0.10303927660000001	-0.0130142559	0.0075603785	0.0102082899	0.0396205092	-0.024097145299999997	-0.022929675400000002	0.0211636098	-0.0612565044	0.023993617999999998	0.0144868873	-0.06703675719999999	0.0673348489	0.0229891864	-0.07132081559999999	0.012382826100000001	0.0793874439	-0.0201523633	-0.0140845828	-0.0871181555	-0.0178559301	0.04678541730000002	-0.0600585856	-0.0434252242	-0.004108866599999999	0.013915243300000001	-0.0536798163	-0.0173037276	-0.031136642599999997	0.033882707000000005	0.0042122632	-0.0501274919	-0.018393414	-0.04804792150000002	0.07298213440000001	0.0278431222	-0.0670955651	0.0204961769	-0.006689091899999999	0.0600396158	0.0314525718	-0.0287336388	0.0063190253	-0.0359416288	-0.09477961720000001	-0.057124135599999994	-0.008716239399999999	-0.034939793	0.0096589867	0.014560423400000001	-0.0233445016	0.032454875099999995	0.00037694730000000003	-0.00014466930000000001	0.055615081799999994	-0.040972398	-0.013568005	-0.007197525799999998	0.0634208209	-0.021511288599999998	0.012696251	-0.0366926385	0.0240424477	-0.0578335647	0.0047428984999999995	0.0446520522	0.0306359699	-0.0374129987	0.021773286800000003	0.017872518	-0.0567454369	0.1404684856	-0.012358650700000001	-0.0042341832	-0.14392019949999998	-0.033475283700000004	0.0047183102	-0.0719410591	-0.0264699927	-0.0402622177	-0.0432821862	-0.0918857868	0.034848437999999995	0.0420401401	0.096986676	0.0454667493	0.0103167208	-0.0830583241	-0.0175779563	0.0258815386	-0.0163329868	-0.0455385037	0.0298016922	-0.043906672699999996	-0.07415887339999999	-0.0567851574	-0.0039065718	-0.0443763108	-0.011682746	-0.0243818243	0.1185948704	0.0698479692	-0.0161760485	-0.0334410464	-0.0523204015	0.007617393199999998	-0.0654909245	0.044722936100000006	0.018281816	-0.0494826154	0.04737266230000002	-0.0269346064	0.0396902302	-0.0185079624	-0.017055418	-0.0846688734	-0.0322172182	0.04612478230000002	-0.0763174498	0.050493276600000005	-0.015776009299999998	0.06487713469999999	-0.0024139787	0.0495713496	0.0529488817	-0.0496746888	-0.1082765708	0.021498641800000003	-0.0220641753	0.0387567614	0.0359046056	-0.0457331672	0.0535173521	0.043202649100000004	0.007579820699999998	-0.039232793700000004	-0.1349665566	-0.0208846559	-0.0292263773	-0.042246534800000006	0.0026966285999999997	0.0024161791	0.0019775821	0.0318853174	0.0119516605	0.0361833566	0.0620645383	-0.012255211100000002	0.0140394523	0.0339260373	0.010238785	0.0244995827	0.06238805190000001	0.0021276386	-0.0183763129	0.0073272826	-0.062521039	0.0100313724	0.0591128475	0.0300667183	0.0558279724	0.089483626	-0.0736947186	-0.0414415306	0.0384399557	0.054202958600000004	0.0230588906	-0.0780053489	0.006140101899999999	0.0352619362	0.0255669386	0.056957583099999994	-0.0198339295	0.0302406707	-0.0657825167	0.0063870825	0.017211975900000002	-0.015614925600000001	0.030120708700000002	-0.0129944769	0.0705182276	-0.024630846499999998	-0.046465512199999996	-0.0213189212	-0.0112261452	0.0143743072	-0.0215378605	0.0103085857	-0.010350614499999999	0.0517068398	-0.0154305581	-0.073974203	-0.0554385564	0.0280509162	0.0286973121	0.022563847799999998	-0.0525803404	-0.021349971800000003	0.0384353039	0.07342934429999999	0.07217121950000001	0.0246690727	-0.0610879265	0.0906197119	-0.0645666134	0.09590081	0.0069568312	0.0361319804	-0.0418748216	-0.0488259262	0.0335749671	0.0279470962	-0.0230582355	0.1495016907	0.023533573199999998	-0.0114575096	0.0113562826	0.010301615200000001	-0.0169104411	0.0015303776	-0.025360919300000003	-0.017669773	0.03797645	-0.11542146910000001	-0.0497855458	-0.0160829867	-0.0410015494	0.0927805498	0.0677624718	0.0517293706	0.06460838099999999	0.06458232559999999	0.0645389076	0.0644781388	0.0	0.0076555999999999985	-0.0115862	0.00013424003044000004	5.860821135999999e-05	0.036477	0.0550852	0.0013305715289999994	0.0030343792590399998	0.00940021	0.0005006400000000001	8.836394804410002e-05	2.506404096000001e-07	-1.3234899999999996e-23	-0.000151808	2.3045668864e-08	1.751625780099999e-46	0.000109803	-0.00013498700000000001	1.8221490169e-08	1.2056698808999998e-08	0.000682772	6.929799999999997e-05	4.802212803999996e-09	4.66177603984e-07
