csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16
31223.90625	n/a	n/a	974932321.5087893	22579.37109375	n/a	509827998.98927313	n/a	23119.748046875	n/a	n/a	534522749.7509804	n/a	n/a	n/a	-0.0736414767	-0.060148528799999997	0.0659792023	-0.2104801424	0.0834001772	-0.0327503938	0.051252947400000005	-0.056016911600000004	-0.076891975	0.0153092305	-0.0272450276	0.028070393500000002	-0.1768927087	0.1119405967	-0.1905387824	0.0370693808	-0.10973330949999999	0.0002877392	-0.1850010675	0.209416042	-0.1138585525	0.09718253310000001	-0.1623161229	0.0098263915	-0.058357861500000004	0.0287787771	-0.2183800329	0.08761988859999999	-0.1841129062	0.05244411400000002	-0.0150565071	0.0118955506	-0.0243683892	-0.001124658	-0.014284858300000003	0.051407609400000005	0.1066642683	-0.0043762433	-0.0331361081	0.0618463492	0.0319529904	0.028244897400000007	-0.11883011140000001	0.0707806663	-0.23114050100000005	0.018445359799999998	-0.0357456396	-0.22311115539999998	0.007660993100000002	-0.0227882856	0.0740340021	-0.0847697756	-0.0924327316	0.033359243	-0.1627464977	0.1331874925	-0.1067748892	0.00039657870000000015	0.0656722623	0.09026502869999999	-0.12657485470000002	0.0544147732	-0.1770530524	0.005664527700000001	-0.0854704061	0.0910659266	-0.1155741669	0.0201060009	-0.0498701166	0.21233644559999998	-0.1275576284	0.13822995119999998	-0.0763806821	0.0098485764	0.2554685472	-0.014772771	-0.0430195811	-0.0480422257	0.11139845460000004	-0.06707624200000001	-0.0198540252	-0.099165665	0.0799643315	0.036787833799999996	-0.0425756346	0.1217078847	0.1216831682	0.1216419777	-0.00587458	n/a	n/a	3.45106901764e-05	0.0809316	n/a	n/a	0.006549923878560001	-0.00071206	n/a	5.070294436000001e-07	n/a	0.0104762	n/a	0.00010975076644	n/a	-0.00221512	n/a	n/a	4.906756614400002e-06	-0.00227254	n/a	n/a	5.1644380516e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30768.263671875	-455.642578125	207610.15900039676	946686049.3820226	22518.984375	-60.38671875	507104657.2814941	3646.5558013916016	23116.939453125	-2.80859375	7.8881988525390625	534392889.6794472	1.269984	24.60813	0.17392687200000007	0.0183968216	0.043380225700000004	-0.06323394339999999	-0.18203855100000002	-0.10361892	-0.0675817521	-0.053074046900000005	-0.0436432444	0.033299123	-0.08237294070000001	0.0464945962	0.14258662560000002	-0.065397071	0.0517136895	-0.123126816	0.0177992751	-0.058046515800000004	-0.0475392565	-0.061286496100000004	0.0779167621	-0.0644360308	0.17476875760000002	-0.0633925495	-0.084017976	0.1621477308	0.0032067153000000003	-0.0488722137	0.1575242749	0.0741865672	-0.0545435774	0.1287080843	0.06362266700000001	-0.17915325350000005	-0.0501332399	-0.07031380059999999	-0.037272109500000004	-0.0808898967	-0.028883188599999998	-0.022020385899999998	-0.0549298442	0.14905658619999998	-0.0052279736	0.0824417293	-0.0023133269	-0.1848349406	-0.1602143939	0.049206042	-0.1417139129	-0.1500822	0.0867556979	0.011643869	-0.0071831116	-0.1419067477	0.008122089499999999	-0.1480517677	0.0524176906	-0.0682536817	-0.09847430509999999	0.0435687388	-0.1069031865	-0.0375072562	-0.0144968482	-0.091875636	0.1378862247	0.12292254279999999	-0.0575677509	0.0033069990999999997	0.1241917448	-0.0137097223	0.10454682119999999	-0.0201573543	0.0809601804	0.08431690130000001	-0.026721416600000002	-0.004432779	0.08816322359999999	-0.0074433331	0.0097647321	-0.1323461037	0.1150684558	0.102769758	-0.0722128183	-0.10410949650000001	0.1352544232	-0.0198558159	0.1216419777	0.12141962949999999	0.12104935019999999	-0.000240698	0.005633882	3.1740626389924e-05	5.7935527204e-08	0.07123610000000001	-0.009695499999999996	9.400272024999991e-05	0.0050745819432100004	-0.0626149	-0.06190284	0.00392062570201	0.0038319616000656	0.010077	-0.00039920000000000065	0.00010154592899999998	1.593606400000005e-07	-0.0007724369999999997	0.0014426830000000006	2.081334238489001e-06	5.966589189689995e-07	-0.00218053	9.201e-05	8.465840100000001e-09	4.7547110809e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31191.38671875	423.123046875	179033.11279678345	972902605.438614	22607.185546875	88.201171875	511084838.3508339	7779.446720123291	23182.7578125	65.818359375	4332.0564308166495	537440259.7930298	1.288245	24.961964	0.13558395499999992	-0.1081959131	0.0327955079	0.11414845009999999	-0.1514847981	0.17305218519999999	-0.1593486431	-0.0463173728	0.0536114665	-0.0059232660999999995	0.027346127	-0.1257610968	0.1512058118	-0.0945872338	-0.0872605059	-0.110284879	-0.091066601	-0.0698244893	0.0554532982	-0.2352028344	-0.0396725156	0.0081340939	-0.0650078518	0.0052679269999999995	0.027228876699999998	-0.0216294761	-0.0746853301	-0.07876953219999999	-0.056743590199999985	0.033084048399999996	-0.0720529647	0.033493497000000004	0.09849441560000001	0.032375858	0.0006864119	-0.0002673872	0.09343050359999999	0.051080557199999994	0.11598358800000001	-0.0638270301	0.0742564364	-0.1476170002	0.1293045728	-0.0641967382	0.175540024	-0.1341352486	-0.014010261100000001	0.013846933999999998	-0.16779048030000002	0.1279680458	0.09016430060000001	0.0142940245	-0.11175097199999999	-0.1204133751	0.0838330271	-0.11328720490000001	-0.0185913957	-0.059816277	-0.0333523123	0.042223253200000005	-0.024318570600000002	-0.0349497737	0.0395595859	-0.060507355	-0.028353768300000002	0.0805967106	0.1235181809	-0.2007467178	-0.0481542426	0.0202768348	-0.0781475526	0.1252495043	-0.083538763	-0.17120868260000002	-0.08114488019999999	0.04988880019999999	-0.026065149	-0.0786148115	-0.049075069299999996	0.08301118440000001	-0.1082595616	0.0775567388	-0.0341932644	0.0690476757	0.0253221458	-0.08680072009999999	0.1215101995	0.120893123	0.1198669825	-0.000221333	1.9365e-05	3.7500322500000015e-10	4.8988296889e-08	0.06692039999999999	-0.00431570000000002	1.8625266490000167e-05	0.004478339936159999	0.00372134	0.06633624	1.38483713956e-05	0.004400496737337601	0.009488570000000005	-0.0005884299999999941	9.00329606449001e-05	3.462498648999929e-07	-0.00125732	-0.0004848830000000002	2.3511152368900017e-07	1.5808535823999996e-06	-0.00195559	0.00022493999999999986	5.0598003599999936e-08	3.824332248100002e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31066.859375	-124.52734375	15507.059341430664	965149751.4260254	22596.681640625	-10.50390625	510610021.1677589	110.33204650878906	23234.3515625	51.59375	2661.9150390625	539835092.5298462	1.666836	32.297821	0.383635557	-0.11104084970000001	0.16182020789999998	-0.137643987	-0.061017114500000004	-0.0861860642	-0.054376046799999994	0.0453025885	0.1957339471	0.10727151480000001	0.0666110805	-0.1694630233	0.207499595	-0.1274194017	0.053888289000000006	-0.0920508442	-0.11959982710000001	-0.014222318000000001	0.0171720376	-0.0658616988	-0.0812868121	-0.009089123900000001	0.10078292539999999	0.1548007818	0.043713435099999996	-0.0646025264	0.1131921384	0.1709904264	-0.037028237	-0.0105667407	0.0726299731	0.1578526137	-0.0629300569	-0.0028611008000000004	0.0760284708	0.0922564009	-0.2010181426	-0.0885020362	-0.1674345143	0.0328214232	0.14853568720000002	-0.0331047132	0.14578538789999998	0.11986811730000001	-0.0645353516	-0.2012354221	-0.0042255201000000004	-0.10766498039999996	-0.025842093599999998	-0.0090350919	-0.0380523556	-0.2351604054	0.0061998075	-0.14703450939999999	0.09469069279999999	-0.0934887762	-0.023471295299999997	0.046877030099999994	-0.16791362780000002	0.0502825404	-0.0258216564	-0.1156708469	-0.0362646389	0.0797229146	-0.029358841200000006	-0.1109412007	0.0332205523	-0.10505621849999999	-0.06561164309999999	-0.0115980228	-0.020081888200000002	0.0028522308	-0.1194732251	0.0846375	-0.0320128443	0.09283356279999999	0.0205941832	0.0340793672	-0.16581510130000002	0.0231042754	0.1097554212	-0.023115124	-0.1007972966	-0.1443727277	-0.08995514859999999	-0.036798755499999995	0.1213126213	0.12010478890000001	0.1181006348	-0.0284945	-0.028273167000000002	0.0007993719722098889	0.0008119365302499999	0.108341	0.041420600000000016	0.0017156661043600011	0.011737772281000002	-0.124647	-0.12836834	0.015536874609000002	0.016478430714355598	0.00664091	-0.002847660000000005	4.41016856281e-05	8.10916747560003e-06	-0.0007751110000000001	0.00048220899999999983	2.3252551968099985e-07	6.007970623210001e-07	-0.00233719	-0.0003815999999999997	1.456185599999998e-07	5.462457096099998e-06	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31291.666015625	224.806640625	50538.0256690979	979168362.0334207	22614.48828125	17.806640625	511415080.22279364	317.0764503479004	23290.28125	55.9296875	3128.1299438476562	542437200.7041017	1.7506240000000002	33.921368	0.272613485	-0.1943370211	-0.0306810764	-0.12250671939999999	-0.07344572740000001	0.0486486951	0.0395175022	-0.0392495602	0.1857055315	-0.013917176000000002	0.031138999900000002	-0.107424361	-0.0225016658	-0.1435119055	0.2356686925	0.1514280297	-0.18570102730000002	0.0782645618	0.1529369764	0.08929847519999999	-0.1537939407	-0.005031066	0.0146234898	-0.0197156145	0.1095819883	0.0311830263	0.0594931041	-0.008243830300000001	-0.009296561	0.0156058979	-0.08615276390000001	-0.0031662171000000003	-0.09402323720000001	-0.14752039460000002	0.0943466566	0.039816417400000005	0.1780102536	-0.12384693109999999	-0.0685485102	0.057461525199999995	-0.0114478773	0.0722574867	0.1303503006	-0.0974041359	-0.0783315922	-0.1422598197	0.0578298245	-0.09051078359999999	-0.0663166326	0.0793360758	0.0426317654	-0.21916699920000002	-0.0100859471	-0.0035518045	-0.0964771521	-0.040340134900000005	-0.08811243070000001	0.17730627670000002	-0.0837378553	-0.0044969345	0.09744326769999999	-0.0203284994	0.1135612633	-0.0519715382	-0.005497940600000001	-0.0748321209	0.1346899435	0.17817848600000002	0.051511398099999994	0.0174826193	0.0644453073	0.1699980515	-0.0033391110999999997	0.1099039986	-0.13355476859999998	-0.0386476213	0.0929789576	-0.0335804566	0.038247135099999996	-0.0727123637	0.0860774845	-0.0679299164	0.2181631436	-0.07093475639999999	0.0392850736	0.036138653300000004	0.12104935019999999	0.11905633460000001	0.11575891279999999	-0.0206535	0.007840999999999999	6.1481281e-05	0.00042656706225	0.131057	0.022716	0.000516016656	0.017175937249000003	-0.0956709	0.02897610000000002	0.009152921106809998	0.000839614371210001	0.00406495	-0.0025759599999999995	1.6523818502500007e-05	6.635569921599998e-06	-4.27233e-05	0.0007323877000000001	5.363917431112899e-07	1.82528036289e-09	-0.00138393	0.0009532599999999998	9.087046275999996e-07	1.9152622449e-06	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30999.4765625	-292.189453125	85374.67651748657	960967547.1489867	22579.05078125	-35.4375	509813534.18226624	1255.81640625	23153.80859375	-136.47265625	18624.785903930664	536098852.39601135	1.6723849999999998	32.40535	0.211408835	-0.0813747302	0.0389285196	-0.2871232701	-0.1138389457	-0.1399296361	0.10690835509999999	0.1048076532	0.1340671313	0.0460799338	0.0345945961	0.0012251407	-0.0151829815	-0.1303046348	0.1095670066	-0.0668295815	0.0302130558	-0.1120591709	0.1217518648	0.033868466	-0.0369919606	0.0926343824	-0.0197323104	-0.0479443735	-0.0215092913	-0.022622050600000002	-0.0574074446	0.0414310099	0.1518818132	0.0028987691	-0.08422873550000001	-0.1026189197	-0.0719463518	0.3218261397	0.0051317017	-0.046867488799999996	-0.0721605162	0.08436194550000001	0.11374346800000001	0.0815848459	-0.2004233946	-0.109382731	0.045103048	0.060302884	-0.23059832730000002	-0.1512249295	0.046640121900000005	-0.0417299589	-0.10700524609999999	-0.108171128	-0.1003034071	-0.1997272152	0.0891529034	0.0015048999	-0.06061905610000001	0.0160793531	-0.0037694322999999997	-0.049512739699999996	-0.1185190849	0.059413285499999996	-0.003386466	-0.0269294316	0.1459418097	0.09899622960000001	-0.010189581	0.1556747795	0.0179976347	-0.0576945253	0.0998965547	-0.1195621951	-0.0350791387	0.0682968632	-0.059440393700000003	-0.039988904900000004	0.0411497655	-0.054841789	0.0032195489000000003	0.12129009689999999	0.12484162039999999	0.0608520459	-0.30646894420000004	-0.0762911074	0.0333064513	0.1405021493	0.05488384	0.08273618	0.1207205288	0.11775003070000001	0.11285322490000001	-0.0206893	-3.5800000000002496e-05	1.2816400000001788e-09	0.00042804713449	0.054502	-0.07655500000000001	0.005860668025000002	0.0029704680039999995	-0.0881184	0.007552499999999991	0.00776485241856	5.704025624999985e-05	0.00634437	0.00227942	4.02510306969e-05	5.1957555363999985e-06	-0.00025320400000000004	-0.00021048070000000005	4.4302125072490025e-08	6.411226561600003e-08	-0.00132852	5.5410000000000095e-05	3.0702681000000105e-09	1.7649653903999995e-06	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31276.69921875	277.22265625	76852.40113830566	978231914.0201569	22562.4140625	-16.63671875	509062528.32769775	276.7804107666016	23188.984375	35.17578125	1237.3355865478516	537728996.3439941	1.3537070000000002	26.230406	0.17294924999999994	-0.131268508	-0.0772546457	-0.10812035029999999	-0.09814241439999999	-0.021351516400000003	0.048666601500000004	0.0295749877	0.007293763000000002	-0.1200368891	0.0334640754	0.0116769326	-0.050624781900000006	-0.0856116746	0.12367205099999999	-0.0460380925	-0.0754773374	0.00037848160000000016	0.037089210299999995	0.0441549241	0.1156583221	0.08687662970000001	0.044710403899999994	0.19027384149999998	0.0018924464000000002	0.128196287	-0.0281433733	-0.0038568795000000003	-0.1706221248	-0.0406504535	-0.083537182	-0.1269492482	-0.0394051011	0.0007816625	-0.1750898284	-0.0631485492	-0.0639768468	0.0170233849	-0.018770863500000002	0.0045629055	-0.1113009424	-0.0051972413	0.042613634500000004	-0.1124190072	-0.0810591115	-0.1766250001	0.0506312155	-0.0981590598	-0.0834465104	-0.0513612351	-0.045326440999999995	-0.0091228948	-0.0483736454	0.0873110582	-0.0398626704	-0.0496242868	-0.030348539700000007	0.1043962445	-0.06601736679999999	-0.074266547	-0.05404722730000002	-0.23846672989999998	0.067555466	0.0618930922	0.0203170612	0.0359160734	0.0487987661	-0.0313789577	-0.2015411506	0.046947611900000005	0.0180642839	-0.11266898630000001	-0.05604141730000002	-0.0104933174	0.0501073615	0.0367164813	0.0402168448	0.0838318774	-0.036858201	-0.10916174460000001	0.034473214700000004	-0.11920462470000001	0.0385579489	-0.0428617795	-0.038074736899999996	0.09212386939999999	0.120326335	0.1161887065	0.1093977275	-0.00282596	0.017863340000000002	0.00031909891595560013	7.9860499216e-06	0.06659939999999999	0.012097399999999994	0.00014634708675999986	0.004435480080359999	0.00702036	0.09513876	4.92854545296e-05	0.0090513836543376	0.00676885	0.00042447999999999965	4.58173303225e-05	1.8018327039999968e-07	-0.000710499	-0.0004572949999999999	2.0911871702499995e-07	5.04808829001e-07	-0.00140374	-7.521999999999997e-05	5.658048399999997e-09	1.9704859876e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30933.53515625	-343.1640625	117761.5737915039	956883597.2629547	22552.29296875	-10.12109375	508605918.1483307	102.43653869628906	23124.224609375	-64.759765625	4193.827243804933	534729763.78482443	1.254743	24.312817000000006	0.19893859100000003	-0.0936697202	0.044030933	-0.0764623499	-0.0310571417	-0.0079013105	-0.08863134240000001	0.0229542688	0.0065018851	-0.0461440574	0.08852319539999999	-0.0385560692	-0.2296235184	0.0021081570000000003	0.007678850999999999	-0.0317316812	0.025009084700000003	-0.1017649614	0.0783882317	0.0504767869	0.1090277043	-0.0587089495	0.0422532895	-0.0359508855	-0.041519167200000005	-0.1032185377	-0.0374066184	0.008236576899999999	-0.0954655833	-0.0847721358	-0.055919683399999996	-0.0491182662	-0.029643508399999997	0.0263949323	-0.0893129646	-0.0379703783	0.117309595	-0.0896886036	0.2017387337	-0.09146964369999999	0.043208996500000006	0.09164520039999999	0.0860615809	0.034842260699999995	-0.0358635571	-0.0541675467	0.1159764971	0.0423327185	-0.028443325	-0.0339716725	-0.0133260545	0.0337954927	-0.11671455619999999	0.0309029773	0.0935060527	0.0756822284	0.1068541324	0.1317693014	-0.040104300600000004	0.014997636399999997	0.1499201882	-0.0647095246	0.1239154436	0.018563914299999998	0.0980621261	-0.0831712854	-0.0558211091	-0.1000137252	0.0034612042	-0.0487481155	-0.1662425923	-0.0916746051	0.0046851385999999995	0.1030933285	0.1883506729	0.025648273	-0.0760954504	-0.1345905837	0.0333043528	0.0668706866	-0.0189660244	-0.0384930091	0.0795214263	0.0489188962	0.0567469822	0.1189290301	0.1198669825	0.1143757435	0.10540925529999999	0.0153111	0.01813706	0.0003289529454436	0.00023442978321	0.112124	0.04552460000000001	0.002072489205160001	0.012571791376	0.0008657289999999998	-0.006154631	7.494867014409995e-07	3.7879482746161e-05	0.00474575	-0.0020231	2.25221430625e-05	4.09293361e-06	-0.000331193	0.000379306	1.4387304163599995e-07	1.0968880324900002e-07	-0.0012237000000000005	0.00018003999999999937	3.2414401599999766e-08	1.4974416900000014e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30828.671875	-104.86328125	10996.307754516602	950407009.576416	22508.421875	-43.87109375	506629055.3029785	1924.672866821289	23106.177734375	-18.046875	325.689697265625	533895449.49252695	0.95137	18.434439	0.11697032900000005	-0.0219639588	0.0019270157999999999	-0.1689318325	-0.0353571838	-0.09678848050000001	-0.0525969667	-0.09334121710000001	0.04842292769999999	-0.0079804532	-0.0054371715	-0.0018502504	-0.1550962404	0.1576289907	-0.0111660106	-0.058137796299999996	-0.0028144971999999996	0.0230990293	-0.0267340881	0.0839367115	0.11201845	-0.0895472286	0.0571697663	-0.056687003799999997	0.0330569759	0.1067803271	-0.0714646391	0.038161660800000004	0.0482655696	-0.0747727502	-0.0955825443	0.0532200062	0.029736778300000002	-0.17716713609999998	0.026226009900000003	0.0648185288	0.0322805418	-0.04865805769999999	-0.14719975429999999	0.0018736757	0.013434959299999999	0.0222649546	0.0200875818	0.050141769100000004	-0.1126088135	-0.0128517648	0.0285812998	0.0880993237	-0.013243783600000001	-0.1252089249	0.1158551211	-0.0009088480000000001	-0.1044354291	0.0631163793	0.0747351532	0.0206215317	0.117992662	0.0417865562	-0.0269065283	-0.0853575592	0.0135005969	0.08474964289999999	-0.0740543162	-0.017004376	0.0762388496	-0.08971808839999999	-0.0716928892	0.0307280663	0.0009107405	-0.0822423412	0.1594630572	0.0893063878	0.0678956071	0.086562545	-0.0728131979	-0.0810318654	0.057345703399999996	-0.0739818973	0.06874023480000001	-0.1435912618	0.074457173	0.0246751283	-0.0390949779	0.0282124538	0.06548342530000001	0.0886499941	0.11934271980000001	0.112315068	0.1009072399	0.0324607	0.017149599999999997	0.00029410878016000004	0.00105369704449	0.0905724	-0.021551600000000004	0.00046447146256000017	0.00820335964176	-0.0260507	-0.026916429	0.0006786389704900001	0.000724494150112041	0.00530801	0.0005622600000000002	2.8174970160100006e-05	3.161363076000002e-07	-0.00035501699999999995	-2.382399999999993e-05	5.675829759999966e-10	1.2603707028899993e-07	-0.00078273	0.0004409700000000005	1.944545409000005e-07	6.126662529000001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30901.572265625	72.900390625	5314.466953277588	954907168.4876443	22528.419921875	19.998046875	507529704.1763344	399.92187881469727	23182.69140625	76.513671875	5854.341983795166	537437180.8374176	0.966121	18.720270000000006	0.199406125	0.008677393	-0.0169496018	0.0375276117	0.0030991884000000003	0.0213388238	-0.0865505791	-0.11043623039999999	0.043223121100000005	-0.0588777905	-0.027676546099999998	0.0366584765	-0.1144461024	0.0825588097	-0.0023526819	-0.0789919557	0.0093102951	0.0981866261	-0.1748380308	0.06625801719999999	0.10293372199999999	-0.0794224578	-0.1188917768	0.0378859664	0.0113433215	-0.021136687400000003	-0.0291777838	-0.0970188627	-0.0657695789	-0.0416013628	0.1413657755	-0.0328213665	0.023756540899999998	0.1184079397	0.1845273686	-0.021050394500000003	0.023576551600000002	-0.0314849254	0.0348435645	0.0366253662	0.0576159068	-0.1137055642	0.0124598748	-0.0137254992	0.0335364981	0.0506446868	0.0690361946	0.1579944981	0.0333658898	-0.0066612072	0.128984485	0.0521545731	-0.1279042529	0.0477215346	0.0098370595	0.024244888	0.0891521619	-0.0284196515	0.044312581600000005	-0.0046003162	0.0053101725	0.0091083754	0.055519535099999996	0.0322297534	-0.19659898609999998	-0.08634363810000001	-0.1341953584	0.1109081807	-0.0563291121	0.11865884119999999	-7.39836e-05	0.0032686037	-0.0445467585	-0.0657882924	0.0270270287	-0.1210737348	-0.15925622009999998	-0.0898617727	0.0538835636	0.19524475730000002	-0.0363805907	-0.0004764486	-0.0336736836	0.0354463443	-0.0803684331	0.1901574537	0.11875383099999999	0.1100111431	0.0959136145	0.028322500000000007	-0.004138199999999997	1.7124699239999985e-05	0.0008021640062500003	0.0134779	-0.07709450000000001	0.005943561930249999	0.00018165378841	0.0214916	0.0475423	0.00046188887056	0.0022602702892899995	0.00453609	-0.0007719200000000006	2.0576112488099995e-05	5.958604864000009e-07	-1.53765e-05	0.00033964049999999995	1.1535566924024994e-07	2.3643675225000004e-10	-0.000481668	0.000301062	9.0638327844e-08	2.3200406222400004e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
