csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	cosine00	cosine01	cosine02	cosine03	cosine04	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36
30598.9140625	n/a	n/a	936293541.8042604	22109.8125	n/a	488843808.78515625	n/a	22873.333984375	n/a	n/a	523189407.5607644	n/a	n/a	n/a	-0.1776437574	-0.1035539551	0.0408142128	-0.2018800936	0.1437945988	0.19355964920000002	0.2563747046	-0.0120050078	0.0571974001	-0.1330034548	0.0559039953	-0.012613895900000002	0.16717726789999998	-0.1396452181	0.0658003129	0.06782201980000001	-0.0039020207	0.0098434801	-3.4777800000000004e-05	0.1212285689	-0.0954577108	0.0662769352	-0.06396628	0.0868591812	-0.1372817197	0.13251558060000002	-0.1089499049	0.0004715935	0.0747589934	0.026729146699999998	-0.1792975216	0.1314075961	-0.02019168	0.0363655794	-0.05939825660000001	0.005333958000000001	-0.0191031009	0.17042403579999998	-0.04787561480000002	0.08333483629999999	-0.13258358369999998	-0.14079304380000002	0.11910629210000001	-0.0605576667	0.3616406602	-0.1250696934	0.15234596720000002	-0.20506416800000002	0.1867601582	0.1703537677	0.1508908515	0.0504744212	-0.1129124282	0.1347077335	-0.10047245140000001	0.2073625613	-0.05845107190000001	0.0682713933	-0.0768903856	0.0162429495	-0.0939709233	0.0792589893	-0.0611710675	0.0093301124	-0.0197663931	0.0297820826	-0.043538668899999994	0.11239146779999999	-0.10032584119999999	0.1093357136	0.0789048552	-0.012577266200000001	0.0793271858	-0.0537831758	0.0365981462	-0.042958403099999994	0.1145237024	-0.0212151549	0.0803946886	-0.030740116499999998	0.0047978027	-0.0564464191	0.053230178200000006	-0.0372312298	0.1474075007	-0.020043006699999998	0.0289762415	0.0999969158	0.09998766320000001	0.099972243	0.099950656	0.09992290359999999	-0.016601599999999998	n/a	n/a	0.00027561312255999993	-0.153193	n/a	n/a	0.023468095249000002	0.0526429	n/a	0.00277127492041	n/a	-0.00549526	n/a	3.01978824676e-05	n/a	0.00534445	n/a	n/a	2.85631458025e-05	0.00296381	n/a	n/a	8.784169716099999e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30297.80078125	-301.11328125	90669.2081451416	917956732.1803132	22127.505859375	17.693359375	489626515.55667496	313.0549659729004	22647.892578125	-225.44140625	50823.82765197754	512927038.2302895	1.491408	31.662899	0.13747189999999998	-0.1152777759	-0.1132036808	0.1479110843	-0.186570152	0.1511396119	0.26435632789999997	0.1303859069	0.007436985500000002	0.026205160699999997	-0.0934465243	0.045464863200000004	-0.012314523	0.1267257313	-0.1411031963	0.014235808899999999	-0.0061687928000000005	-0.046231011100000004	0.0300532787	-0.062013289900000004	-0.0051698109	-0.0506600063	0.0646253432	-0.0427607884	0.0913590657	-0.0256005267	0.1496888786	-0.0439717879	-0.0916927805	0.0310159894	-0.0387985318	0.0221047881	0.0704056527	-0.012033228500000001	0.0042265242	-0.0292308039	0.031118312999999998	0.050673143	0.011215288300000001	0.05032379519999999	0.0530018342	-0.0398573327	-0.1818750641	0.1704174399	0.0068457636	0.2576576567	0.0159327826	0.1107767572	-0.1962821208	0.2031059461	0.21445122960000002	0.1169613292	0.0443765551	-0.0277643027	0.0404103069	-0.0244283911	0.1373790205	-0.0973441241	0.06611877099999999	-0.1104859797	0.057544655	-0.1262545486	0.0148284625	-0.0517124715	-0.0757471604	-0.1292336858	0.06703496889999999	-0.1028821426	0.1579344677	-0.09242766779999999	0.0280434207	0.0968292089	-0.0365112864	0.04283127269999999	-0.055412268099999995	-0.042148603099999994	-0.039760796699999996	-0.0250964506	0.0014054615	0.0567054899	0.0001806143	-0.047542633099999995	0.00014652559999999999	-0.0332950503	-0.0481640195	-0.1237982197	-0.1160949253	-0.013988943600000001	0.099972243	0.0998889875	0.0997502796	0.0995561965	0.09930684570000001	-0.0155665	0.0010350999999999989	1.0714320099999978e-06	0.00024231592225	-0.11761700000000005	0.035575999999999934	0.0012656517759999956	0.013833758689000013	0.06786970000000002	0.01522680000000002	0.004606296178090003	0.0002318554382400006	-0.00592192	-0.0004266599999999997	3.5069136486399994e-05	1.8203875559999975e-07	0.00428162	-0.00106283	1.1296076088999996e-06	1.83322698244e-05	0.00274062	-0.00022318999999999985	4.9813776099999935e-08	7.5109979844e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30291.853515625	-5.947265625	35.36996841430664	917596389.4120828	22123.1875	-4.318359375	489435425.16015625	18.64822769165039	22497.236328125	-150.65625	22697.3056640625	506125642.4035072	1.465042	31.103138	0.4499035	-0.039953838	-0.0662174905	0.1193616673	-0.1063045221	0.1349612104	0.24195152809999998	0.0300758644	0.032637901000000004	-0.0179124822	-0.000717016	-0.0733166963	-0.1466188921	0.0183598543	-0.0517662334	0.0206549601	-0.03251824	0.09845986710000001	0.0300823792	0.007452264599999999	-0.0215139217	-0.1805526953	-0.092318126	-0.018337886799999998	0.1070202287	0.098339455	-0.027390252400000002	-0.11835163720000001	0.0681283971	0.1673971906	-0.2983172513	0.0099364027	0.0408569036	0.052505112699999995	-0.0930804849	-0.0298588049	0.0448746682	0.12610974619999998	-0.08916858429999999	0.09529703810000001	-0.1383856099	0.0546134115	-0.1304751927	0.0618023463	0.0470851096	0.1655875654	-0.1428598568	-0.0046692594	-0.10299571269999999	0.1684779252	0.2051021412	0.0768527277	-0.020068921899999998	0.12192158189999999	0.07234278599999999	-0.0050808403	0.0196874723	0.1221487747	0.024890928599999997	-0.0980853127	0.0771549483	0.0017121732999999999	0.1326836557	0.1485163894	-0.0166577036	-0.0131416776	0.0906207302	0.068279188	-0.1651590124	-0.07703547570000001	0.14427945150000002	0.065292942	-0.1122072103	0.027821409	-0.0172350384	0.0525449539	0.1324707196	-0.0031691853000000002	0.0261268744	0.014515546	0.0009111137	0.1044185069	0.2104587655	0.0807946588	0.024470932799999998	0.0433708903	0.007483874499999999	0.0062382594	0.09992290359999999	0.0996917334	0.09930684570000001	0.09876883410000001	0.09807852800000001	0.0226658	0.038232300000000004	0.0014617087632899995	0.00051373848964	-0.0757541	0.04186290000000005	0.0017525023964100044	0.005738683666810001	0.122856	0.05498629999999997	0.015093596735999996	0.0030234931876899967	-0.00142678	0.00449514	2.0357011684e-06	2.02062836196e-05	0.00289778	-0.00138384	1.9150131456e-06	8.3971289284e-06	0.00232316	-0.00041746000000000014	1.742728516000001e-07	5.3970723856e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29749.09375	-542.759765625	294588.1631813049	885008578.9462891	22009.451171875	-113.736328125	484415940.8871498	12935.952335357666	22345.212890625	-152.0234375	23111.125549316406	499308539.12735367	1.665946	35.36838200000001	0.2660823	0.10075026449999999	0.0669885541	0.0885838907	0.0404296119	-0.0571747549	0.1603889517	-0.1047660636	0.004472345	0.0076057279	0.0343042231	-0.110508577	0.013006866	0.25972212219999996	-0.2236101479	-0.1449607979	-0.0494871963	-0.019926729299999998	0.0665930879	0.1546524336	0.06746149929999999	0.0024356487	-0.0362961623	-0.0624094186	-0.032264597799999996	-0.0363935621	-0.1405522545	0.0961629182	0.07041807309999999	-0.025063514199999998	-0.0300307709	0.16283912720000002	-0.0434039735	0.0208082296	0.0087121223	0.041192355099999994	-0.0498639441	0.0816882671	-0.0380781688	0.0202267102	-0.0083491062	0.1082047353	-0.0238432387	-0.021333981600000003	0.11380718039999999	-0.0244214568	-0.0156573594	0.0672802293	0.0236564727	-0.0776626689	0.10228777509999999	0.0263989825	-0.0003714967	0.123460032	0.0892602888	0.1915084308	0.24935413809999998	0.0603567153	0.1897526222	0.0359981153	0.010712650700000001	-0.1532999392	0.030159316499999998	0.1536347914	0.10677702230000001	0.1020057267	-0.0215648803	0.0543864756	-0.0551378521	0.023389110699999997	-0.079368735	0.0044494574	-0.073909413	0.0832276965	-0.044737594900000004	0.0728459073	-0.0169072668	0.0060490404000000005	-0.0153876581	-0.1510689725	0.009664190100000001	-0.007538438699999999	-0.029786516699999998	-0.039835981	-0.0735409786	-0.1238066381	0.04995600730000002	0.0140668172	0.0998489097	0.0993960955	0.09864292570000001	0.09759167619999999	0.0962455236	0.017562099999999997	-0.0051037000000000035	2.604775369000003e-05	0.00030842735640999983	-0.102551	-0.0267969	0.0007180738496099999	0.010516707601	0.235022	0.112166	0.055235340484	0.012581211555999998	-0.000140926	0.001285854	1.9860137476000006e-08	1.6534205093160003e-06	0.00265169	-0.00024609	6.056028810000003e-08	7.0314598561e-06	0.00141479	-0.00090837	8.251360568999998e-07	2.0016307441e-06	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29641.681640625	-107.412109375	11537.361240386963	878629290.4841652	22036.201171875	26.75	485594162.0873451	715.5625	22357.689453125	12.4765625	155.66461181640625	499866277.68237686	1.936572	41.113823	0.4483604099999999	0.1301167896	0.1066481626	-0.025003155899999997	0.0478851345	-0.0792859659	-0.0099819078	-0.1345503305	0.028817136400000002	-0.0459868554	-0.1228101525	-0.09431209900000001	-0.0641948626	0.1387302727	-0.0542767105	-0.1929676447	0.0891786475	-0.0508958345	0.04854389480000002	0.0987828707	0.1370696643	0.0087357023	-0.08253142940000001	0.1003929882	-0.1275471065	0.0901831807	-0.016078133600000002	0.0004456796	-0.06044427700000001	-0.0666186478	0.050819358700000004	0.1134359793	-0.0981359877	0.1030667123	0.1450554529	0.09063322050000001	-0.04603870559999999	-0.0458005194	-0.0178775104	0.1099164583	-0.09417286119999999	0.056510005999999995	0.08896541949999999	-0.09449163740000001	-0.0082827049	-0.0389938613	0.08400048619999999	0.0775107192	0.0282067713	-0.0940719757	-0.0198622432	-0.0545948509	-0.1421294367	0.1192282741	0.0627808154	0.0392893911	0.1828769407	-0.040911349300000004	-0.073285214	0.0770685763	0.0034118495	-0.0358547788	0.0028435927	0.0339347505	0.0556553181	0.0724280443	-0.0690603762	0.06236697190000001	-0.005967446600000001	0.1135990819	0.07725912360000001	0.0006916253	0.0075078509999999985	-0.06154153740000001	-0.052731441100000005	-0.0204409836	-0.0390551631	-0.1411798975	0.1117733996	0.0052014338	-0.0332425463	0.1157435595	0.0065864797999999995	0.0218825073	0.1622700841	-0.0519194045	0.012789386299999999	-0.0012846219	0.0997502796	0.0990023658	0.09775999380000001	0.0960293686	0.0938191336	0.0013502	-0.016211899999999998	0.0002628257016099999	1.82304004e-06	-0.00152889	0.10102211	0.0102054667088521	2.3375046321e-06	0.281532	0.04651000000000002	0.07926026702399999	0.002163180100000002	0.00344582	0.0035867459999999996	1.18736754724e-05	1.2864746868516e-05	0.00230554	-0.00034614999999999993	1.1981982249999996e-07	5.3155146916e-06	-0.000344642	-0.001759432	3.0956009626240002e-06	1.18778108164e-07	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29622.822265625	-18.859375	355.676025390625	877511598.9808083	22009.048828125	-27.15234375	484398230.3187904	737.2497711181641	22498.169921875	140.48046875	19734.76210021973	506167649.83356094	2.130698	45.235176	0.53404391	0.0714753774	0.0748223673	-0.10413273960000001	-0.0023828392	-0.107100005	-0.1432942874	-0.1382631608	0.0447774108	-0.0033086641	-0.1860150054	-0.0719508276	0.008693480200000001	-0.0056808355	0.08580538759999999	-0.10562064199999999	0.1658033548	-0.3145212992	0.10725255119999999	-0.10908132949999999	-0.1483073439	-0.08392452480000001	0.057076506799999996	0.0993629903	-0.24387761870000002	-0.022424701600000003	-0.0992047805	-0.0067780089	-0.0664693452	0.1858047623	-0.0096241951	-0.0912898682	-0.07456110769999999	-0.0531484132	-0.07081716889999999	0.0651993397	0.1107899383	0.041498386899999996	0.10330873609999999	0.0347393806	0.024771252999999997	0.0176664633	0.1434858571	-0.091078044	-0.0908556281	-0.1582515158	0.1247190242	-0.030706833700000002	-0.0107336053	-0.1254297125	-0.07946524940000001	-0.08826698039999999	-0.0811186881	0.0219908488	0.06867908	-0.058104114400000004	0.1339205008	-0.18768656420000002	-0.300130281	0.0028425482	-0.08032000110000001	-0.14023157890000001	-0.0372127633	-0.1083169393	-0.10889218210000001	-0.0194850613	-0.0921681248	-0.0342017527	-0.20693708449999998	-0.05902637190000001	-0.0531165325	-0.15512897369999998	0.0295182048	-0.10876634140000001	0.0081715144	-0.0374796378	0.0066364584	0.1052868331	-0.0207790202	0.068015774	-0.0467312942	-0.1091592933	0.0490105745	-0.039339705499999995	-0.0711236828	-0.1056790246	-0.18381289620000002	0.0553476382	0.0996270376	0.0985109326	0.0966600102	0.0940880769	0.0908143174	-0.041443199999999986	-0.0427934	0.00183127508356	0.0017175388262399994	-0.0176235	-0.01609461	0.0002590364710521	0.00031058775225	0.286616	0.005083999999999977	0.08214873145599999	2.584705599999977e-05	0.00996939	0.006523569999999999	9.93887369721e-05	4.2556965544899985e-05	0.003897400000000001	0.0015918600000000005	2.5340182596000014e-06	1.5189726760000006e-05	-0.00163065	-0.001286008	1.6538165760639998e-06	2.6590194225e-06	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30010.03125	387.208984375	149930.797580719	900601975.6259766	22041.99609375	32.947265625	485849591.7968903	1085.5223121643066	22575.677734375	77.5078125	6007.460998535156	509661225.16635513	1.643895	34.900238	0.34377620000000003	-0.0461047579	-0.0074562276	-0.0671908576	0.0097098228	-0.0682004389	-0.12812941	-0.0337627734	0.1681344848	-0.0490259708	-0.1346794795	-0.062140888099999986	-0.0671775905	-0.045268530700000004	0.09016467789999999	-0.007435745699999999	-0.0094594228	-0.2064653743	0.020373547199999998	-0.1559796017	-0.1952280334	-0.0673484661	0.0532687351	0.1813266255	-0.1141306009	-0.0676420417	-0.0374594543	-0.16897435239999994	-0.0476856368	0.0363609708	-0.0846721614	0.06793091030000001	-0.12710733800000001	0.1069464393	-0.060601880999999996	-0.1679354466	0.0100251609	0.0495333817	-0.0743722113	0.08989467220000001	0.1485849341	-0.0715739931	0.0370468983	-0.0021964243	-0.0704067114	-0.0381831107	0.041018796	-0.0885701917	0.0060592033	-0.08813038039999999	-0.015010123	-0.18373621440000001	-0.13337353429999999	-0.0382828206	0.0766389733	-0.0738069248	0.048862434100000005	-0.0364831725	-0.2160110566	0.0133081843	-0.0292022523	-0.0367713692	-0.0366300714	-0.012121451	-0.176473148	-0.11676237369999999	-0.1443365497	0.0690111521	-0.022441879300000002	-0.0190686662	0.0695791587	-0.1809667405	-0.0748654462	0.047860648799999995	-0.1076421174	-0.0840235558	0.0638920522	-0.1079664199	0.10435290259999999	-0.1209393	-0.1808759657	-0.0368615338	-0.0108915308	0.1400308127	-0.0540086147	0.1285611522	0.0484593586	0.12224734699999999	0.0994792142	0.0979222811	0.0953454172	0.0917754626	0.0872496007	0.0050256	0.04646879999999999	0.0021593493734399986	2.525665536e-05	0.06668500000000001	0.08430850000000001	0.007107923172250002	0.004446889225000001	0.180916	-0.10569999999999996	0.03273059905600001	0.011172489999999992	0.010600299999999998	0.0006309099999999983	0.00011236636008999995	3.9804742809999794e-07	0.00428215	0.00038474999999999973	1.4803256249999975e-07	1.83368086225e-05	-0.0005003319999999999	0.001130318	1.2776187811239998e-06	2.50332110224e-07	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30439.583984375	429.552734375	184515.5516090393	926568273.141819	22094.072265625	52.076171875	488148029.27865976	2711.927677154541	22584.990234375	9.3125	86.72265625	510081783.8868142	2.938811	62.391575	1.1494793	-0.1128062742	-0.008309808	0.0129912903	0.030324590699999997	-0.0685670867	-0.1289190426	0.0651694835	0.1990570665	-0.3270672342	0.0105994968	-0.3476896599	0.3643110532	0.2797910033	0.23292027899999998	0.10529212439999999	0.0512343533	0.1499611002	-0.0901891884	-0.2794484324	-0.0814663705	-0.0366057118	-0.1322505204	-0.0802295215	0.11122515359999999	0.07113061450000001	0.1345006066	0.137899327	0.00679344	-0.06330028730000001	0.04532072559999999	-0.006755155600000001	0.08487919999999999	-0.0421045055	-0.0480968562	0.0087397586	-0.0012826368	-0.04513309769999999	-0.0587832628	-0.0756270176	-0.0060690817	-0.10026229449999999	-0.06790366240000001	0.0339694473	0.08514681980000001	-0.1058384839	0.17363910940000002	0.24554647649999997	0.0410718738	-0.0908779014	-0.030973778599999998	-0.151346276	-0.3781126442	-0.1809846025	0.1016353654	0.36508118939999995	0.0181085924	-0.20569765	-0.0167245983	-0.27955213219999997	-0.119070639	0.3685039669	-0.1616238958	-0.060336675599999987	0.0200775773	-0.1268589027	0.17943154149999999	-0.0001529635	0.0791806788	0.025340018500000002	-0.0344389431	0.1125868894	0.06647712360000001	0.07143044650000001	-0.0026333755	0.032571105	0.042288169	0.0169040025	-0.0649380333	0.0099565825	0.046404451	0.08589550050000001	0.0638217666	-0.0197758274	0.028530999100000006	-0.0221059166	0.0079459527	-0.060983817300000014	0.09930684570000001	0.097236992	0.0938191336	0.08910065240000001	0.08314696120000001	0.0371925	0.032166900000000005	0.0010347094556100004	0.0013832820562500005	-0.293189	-0.359874	0.129509295876	0.08595978972099999	0.44707	0.26615399999999995	0.1998715849	0.07083795171599998	0.0187224	0.008122100000000002	0.00035052826176000003	6.596850841000003e-05	0.00358403	-0.00069812	4.873715343999999e-07	1.2845271040900003e-05	-0.0015058	-0.0010054680000000002	1.0109658990240005e-06	2.26743364e-06	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30253.775390625	-185.80859375	34524.83351135254	915290925.3863868	22040.25	-53.822265625	485772620.0625	2896.836277008057	22696.416015625	111.42578125	12415.704727172852	515127299.95431906	2.801708	59.48085	1.155493	-0.1423349279	-0.0173476397	-0.1020645468	-0.0585775421	-0.071486921	-0.0879785327	0.1149159535	-0.0090103488	-0.1526692041	0.014976684799999999	0.1401511076	0.1155393566	-0.1039585038	0.4062226881	-0.052742439599999996	0.10723865949999999	0.0388124092	0.11326932039999996	0.2803351999	0.17105085760000002	-0.1765360951	-0.1855452118	-0.1824320194	0.07055339940000001	-0.008656484499999999	-0.0547054671	-0.0908342066	0.0248815303	0.0763954588	0.17000511010000002	0.033981385	0.0447513497	-0.0531438172	-0.12305121449999999	-0.1585855757	-0.0180757425	0.0519484264	-0.083111134	0.0632781357	-0.0637786809	-0.15363177779999998	0.0505087075	0.044328808600000005	0.1453430295	-0.0307255569	0.1361888579	-0.0509529066	-0.0525045859	-0.0220923182	-0.0731769265	0.0326475692	-0.0500973221	-0.13538754390000002	-0.26499310239999996	-0.0797497753	-0.0662566045	-0.115841944	-0.2518697098	0.1204674766	-0.19139538899999997	0.1013346041	0.2323849654	0.0461954083	0.0296752202	0.1418404056	0.1020531686	0.09173156730000001	-0.0171854479	0.0568512197	-0.0671447178	0.23469977309999998	-0.1642746303	0.2085029394	0.0211621191	0.0752796454	0.0518750887	-0.0224860381	0.030522106	0.10580580810000001	0.023802405699999998	0.0599258183	-0.0722050762	-0.0884784701	0.024319140899999998	0.06230850070000001	-0.015273442199999999	-0.0411931761	0.0991099747	0.0964557418	0.092084548	0.08607420269999999	0.0785316931	0.0691692	0.0319767	0.0010225093428899998	0.004784378228640001	0.0456728	0.3388618	0.11482731949924002	0.0020860046598399997	0.488097	0.041027000000000036	0.238238681409	0.0016832147290000027	0.00585215	-0.01287025	3.4247659622500005e-05	0.0001656433350625	0.00166797	-0.00191606	3.6712859236000015e-06	2.7821239209e-06	-0.00141956	8.624000000000001e-05	7.437337600000002e-09	2.0151505936e-06	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30218.287109375	-35.48828125	1259.4181060791016	913144875.8246193	22066.9375	26.6875	486949730.6289063	712.22265625	22648.69140625	-47.724609375	2277.638339996338	512963222.4155426	1.673077	35.519779	0.4409649000000001	-0.1202796486	-0.0358561912	-0.027116436	-0.0560968857	0.0390381172	0.0264913811	0.043493736100000006	0.014320369199999999	-0.0515658929	-0.0161422424	0.14879234019999998	0.060290584	-0.1968886957	0.1594966876	-0.083709899	-0.0147050017	0.11295886279999999	0.1272788781	0.1497531178	0.024092854700000003	0.0204745091	-0.0211839559	-0.0439662458	-0.1598276947	0.0073837348	-0.035153888599999995	0.0758574975	-0.014222793400000001	-0.017926064	0.138058565	0.1134768162	-0.0558026585	-0.0403193028	0.0551491271	0.0691654724	-0.0921826047	-0.0287951616	0.12421870380000001	0.0059496654	0.0033806978000000005	-0.08594586859999999	-0.041826062000000004	0.021005572200000003	0.0546828496	-0.061517715599999995	0.0694785612	0.0891545059	-0.0443978741	0.0636550246	0.0322891585	0.0166024105	0.0117265935	-0.0282992783	-0.19381528	-0.14690153	-0.1475600608	-0.0419284732	-0.0588203462	0.050725914299999994	-0.0975193247	0.0727745265	0.0948636609	0.0556881239	0.10910812339999999	0.012106288400000002	-0.0262866556	0.10079500289999999	-0.042780049800000004	0.195963935	-0.0680916293	-0.0949350428	0.0517092953	0.0247512032	-0.0372903126	0.031298068	-0.0205034056	0.010117435400000001	0.021942759500000002	-0.0317674067	0.0475060065	-0.0660049264	-0.0081946185	-0.058906036900000014	0.0160745324	-0.0531109699	-0.0675905612	-0.0705503074	0.0988886499	0.0955793015	0.0901455117	0.0827080574	0.0734322509	0.057172	-0.011997200000000001	0.00014393280784000002	0.003268637584	0.0273569	-0.018315900000000003	0.00033547219281	0.0007483999776100001	0.278831	-0.20926599999999998	0.077746726561	0.043792258756000006	0.00295514	-0.00289701	8.732852419600001e-06	8.392666940100003e-06	0.0008142839999999998	-0.0008536860000000003	7.287797865960005e-07	6.630584326559995e-07	-0.00169658	-0.00027702	7.67400804e-08	2.8783836964000007e-06	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
