name	intensity-avg	volume
Left-wm-bankssts	95.5917	1923.7
Left-wm-caudalanteriorcingulate	105.3621	2510.3
Left-wm-caudalmiddlefrontal	96.1852	7280.4
Left-wm-cuneus	96.3199	2375.8
Left-wm-entorhinal	78.9128	825.6
Left-wm-fusiform	93.3445	7177.3
Left-wm-inferiorparietal	96.0777	8560.5
Left-wm-inferiortemporal	86.9989	6513.2
Left-wm-isthmuscingulate	105.1005	3156.7
Left-wm-lateraloccipital	92.4013	10243.1
Left-wm-lateralorbitofrontal	93.425	5794.6
Left-wm-lingual	91.3577	5091.1
Left-wm-medialorbitofrontal	93.97	2591.7
Left-wm-middletemporal	88.6019	5118.9
Left-wm-parahippocampal	91.3205	1468.5
Left-wm-paracentral	95.8809	3780.7
Left-wm-parsopercularis	95.4943	3321.1
Left-wm-parsorbitalis	85.4612	879.2
Left-wm-parstriangularis	94.2965	2817.3
Left-wm-pericalcarine	92.5728	2722.4
Left-wm-postcentral	89.8617	6565.1
Left-wm-posteriorcingulate	101.8785	3911.1
Left-wm-precentral	93.6461	12022.7
Left-wm-precuneus	100.7831	7876.1
Left-wm-rostralanteriorcingulate	103.1754	2167.9
Left-wm-rostralmiddlefrontal	94.8685	9777.5
Left-wm-superiorfrontal	94.1066	16835.9
Left-wm-superiorparietal	98.0261	11163.4
Left-wm-superiortemporal	92.3838	7422.1
Left-wm-supramarginal	97.0618	8103.9
Left-wm-frontalpole	89.8442	268.6
Left-wm-temporalpole	76.8615	621.3
Left-wm-transversetemporal	95.0774	799.7
Left-wm-insula	93.0113	9020.3
Right-wm-bankssts	99.4095	3049.1
Right-wm-caudalanteriorcingulate	102.2882	2029.4
Right-wm-caudalmiddlefrontal	93.963	5520.0
Right-wm-cuneus	95.1278	2223.7
Right-wm-entorhinal	80.25	695.8
Right-wm-fusiform	92.5918	6877.3
Right-wm-inferiorparietal	93.8086	10287.8
Right-wm-inferiortemporal	88.2088	6685.2
Right-wm-isthmuscingulate	105.3102	3003.4
Right-wm-lateraloccipital	90.1629	9256.3
Right-wm-lateralorbitofrontal	95.2498	5763.7
Right-wm-lingual	90.6107	4513.0
Right-wm-medialorbitofrontal	94.3736	3824.1
Right-wm-middletemporal	88.7144	6080.7
Right-wm-parahippocampal	91.0392	1425.2
Right-wm-paracentral	93.3525	3421.1
Right-wm-parsopercularis	95.042	2991.5
Right-wm-parsorbitalis	87.0645	1259.3
Right-wm-parstriangularis	92.0769	2589.7
Right-wm-pericalcarine	91.2203	2488.1
Right-wm-postcentral	89.7103	6590.1
Right-wm-posteriorcingulate	101.0153	3465.1
Right-wm-precentral	92.3386	12257.6
Right-wm-precuneus	100.9103	9372.2
Right-wm-rostralanteriorcingulate	104.7235	1627.8
Right-wm-rostralmiddlefrontal	94.8388	10835.7
Right-wm-superiorfrontal	93.2048	16074.1
Right-wm-superiorparietal	96.3721	12391.1
Right-wm-superiortemporal	90.5226	6210.7
Right-wm-supramarginal	95.5735	7859.1
Right-wm-frontalpole	89.0528	313.6
Right-wm-temporalpole	74.4081	537.8
Right-wm-transversetemporal	98.1025	641.6
Right-wm-insula	91.5977	8449.6
Left-UnsegmentedWhiteMatter	103.0364	27979.8
Right-UnsegmentedWhiteMatter	101.7314	29144.8
