csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26
35441.80078125	n/a	1256121242.617813	n/a	20193.734375	n/a	407786908.00805664	n/a	21869.92578125	n/a	478293653.6773834	n/a	n/a	n/a	n/a	-0.0001085412	0.06763730000000001	4.8809899999999995e-05	-0.026459397200000002	0.021131582000000003	-0.3225174035	0.0122088089	-0.0619839162	0.033465331099999995	-0.0944505065	0.0154480718	-0.0307760098	0.1389207748	-0.0410069231	0.0649681406	-0.0330182936	0.0455385242	-0.2223852091	0.0966583192	-0.1650996573	0.0772299832	-0.10918467130000001	0.1060197703	0.19553290559999997	-0.0158827827	0.0404559958	-0.0619910197	0.0163737023	-0.0203785252	0.0307491435	-0.048396798	0.2080618442	-0.0048496777	0.0481503941	-0.12183233130000001	0.0080242739	0.0208101405	-0.0706721135	0.0191285658	0.0675706612	-0.1316954034	0.0282910886	0.0394716142	-0.0755555404	-0.007590031800000002	0.0403529443	-0.005633284499999999	0.1384046342	-0.166580891	0.0651713472	-0.030337068999999998	0.1173879701	-0.1135599642	0.103640261	-0.1478393866	0.2341970249	-0.0077538888	0.0868838557	0.1700972684	-0.0494406097	0.0029156182	-0.0646907524	0.1116943409	-0.0477063007	0.0416545244	-0.0338490808	0.00034500599999999997	-0.042042991200000004	0.0745932455	-0.0356630613	0.1846894252	-0.0589544475	0.06648171580000001	-0.0373425034	0.1288562566	-0.0416279408	0.09555859189999999	-0.18215051	0.0990111036	-0.031647219	0.08735678720000001	-0.1234373417	0.12625366300000002	-0.0057659272	-0.018578785	0.093864272	0.0205666566	0.0694450804	-0.081052482	0.0007860585	0.009416046899999999	0.1088713677	-0.060714063600000014	0.0389930875	0.0380261326	0.1309825979	-0.0655226159	-0.0203162274	0.0073213159	0.11110588789999999	0.11109021890000001	0.1110641056	0.1110275503	-0.186427	n/a	n/a	0.034755026329	0.154959	n/a	n/a	0.024012291680999998	-0.108143	n/a	0.011694908448999999	n/a	0.00238072	n/a	5.667827718399999e-06	n/a	0.0045309	n/a	n/a	2.0529054809999996e-05	-0.00344894	n/a	n/a	1.1895187123600003e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35476.1171875	34.31640625	1258554890.701233	1177.615737915039	20201.794921875	8.060546875	408112518.06549454	64.97241592407228	21952.70703125	82.78125	481921345.9998932	6852.7353515625	1.339229	28.327238	0.20069190000000006	-0.0002462373	0.036187148100000004	-0.15540942259999999	-0.00038139339999999997	0.0517638352	-0.25889119120000004	-0.0198252388	-0.09337864119999999	-0.0386608393	0.0789432871	0.0332513614	0.0295571612	-0.0234640929	0.031235744	-0.026136981400000002	-0.2060737601	-0.0132460042	-0.12176155289999999	0.030639997599999996	0.0652421855	0.032527886400000004	-0.0688103949	-0.0003123164	-0.0208543749	-0.0046872357	0.0097972551	-0.011765427299999999	0.0062143632	-0.1151950463	0.0394572951	-0.1313161883	0.0312851219	-0.0925388494	-0.045346088799999996	0.1800027079	-0.0826918559	0.0653563903	-0.0807717187	-0.018842573	-0.0284642013	0.0927680687	-0.0280471975	-0.1559460838	-0.0422538332	0.0074785842	0.0939567248	0.106248088	0.1291130721	0.0078308797	-0.1264773023	-0.11564809279999999	0.0339394709	-0.0720392261	0.1156220039	-0.143852569	0.18705163030000002	0.028227366299999997	0.09225307699999999	0.045905134900000005	0.1159073822	-0.0691668984	-0.0984410859	0.0028157629999999998	-0.0212643459	0.11655931550000001	0.0338609827	0.10826014279999999	-0.007976064599999999	-0.0157498016	-0.014895710500000001	-0.0011553905	0.028172149900000002	-0.0819822542	0.1567985976	-0.0384304417	-0.1256163044	0.0175992515	0.1013185011	0.1477250926	-0.10618296740000001	0.0495711352	0.0608549551	-0.0040629247	-0.0462605325	-0.1131472511	0.022230780800000002	0.022667364	-0.0631664311	0.0451788977	-0.0735394971	0.05735707280000001	-0.0607735094	0.0678776067	0.1948300642	0.2083045987	-0.1078277118	0.0420484412	0.0044306732000000005	0.1151116981	0.1110641056	0.1109231287	0.1106882998	0.1103598175	-0.167804	0.018623	0.00034681612900000003	0.028158182416	0.13310999999999998	-0.02184900000000001	0.0004773788010000003	0.017718272099999998	-0.06861460000000001	0.039528399999999984	0.00470796333316	0.0015624944065599994	0.00141998	-0.00096074	2.0163432004e-06	9.230213475999996e-07	0.00409281	-0.0004380900000000004	1.919228481000003e-07	1.6751093696099998e-05	-0.00243394	0.0010150000000000005	1.0302250000000006e-06	5.9240639236e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35363.453125	-112.6640625	1250573816.9240725	12693.190979003906	20222.296875	20.501953125	408941290.9006348	420.33008193969727	21950.13671875	-2.5703125	481808501.971817	6.60650634765625	1.238075	26.187634	0.09114579999999996	0.041317001299999996	0.0001843086	-0.0849173376	-0.026187079199999998	-0.0330503158	-0.1923443973	0.0819713399	-0.10269661990000001	-0.0424160586	-0.0129497871	0.0711519946	0.0281327327	-0.0456221587	0.0846849487	0.043396919900000004	-0.1589209327	-0.018426825600000002	-0.1038496724	-0.0317802246	-0.005002569	-0.1211591221	0.0664367102	0.0327594637	-0.0009183756	0.032266902400000005	-0.0558012488	-0.0486336518	-0.046476074299999996	0.0365435454	-0.0771658546	0.0808538099	-0.08603615699999999	-0.1033043963	0.072622449	-0.0863928009	-0.0292663934	-0.04257972	0.032341900800000004	0.080928679	0.015976299	-0.0017328025	-0.0203669243	-0.0742377705	0.1378993409	-0.0087606424	-0.0200392291	0.0655246227	0.025389588799999998	-0.0586607125	-0.1543880885	-0.0893637494	-0.02707846	-0.08235007280000001	0.0986548255	-0.0959551599	0.17326455100000002	-0.021202638700000002	0.0056807103	0.057571881299999995	0.0819534282	-0.0554958658	-0.2424418954	-0.052773968899999996	-0.0379078543	-0.0426448681	-0.0076543980000000015	0.047530187300000006	0.068468481	-0.033898104	0.1198717384	-0.0534583312	0.0641997178	-0.032876371099999996	-0.0452729724	-0.0686947559	0.028354901600000006	0.06876697849999999	0.0132554814	-0.043232275599999995	-0.0080390037	-0.1368116967	-0.11910378640000001	0.0621739563	-0.06361304129999999	0.1316311868	0.050636589100000004	0.046331432	-0.010728193899999999	-0.1128887031	0.0857637436	-0.0337983513	-0.0512492842	0.021496508799999998	-0.046525177699999996	-0.0239108087	-0.081326304	-0.043326714	0.0006562191	0.10387385460000001	0.11098055650000001	0.1105891995	0.1099379598	0.1090283678	-0.140811	0.026993000000000017	0.000728622049000001	0.019827737721	0.145334	0.012224000000000013	0.00014942617600000033	0.021121971556	-0.07435239999999999	-0.005737799999999974	0.0055282793857599965	3.2922348839999687e-05	0.00136683	-5.314999999999986e-05	1.8682242489000003e-06	2.8249224999999845e-09	0.00367771	-0.00041509999999999984	1.7230800999999983e-07	1.35255508441e-05	-0.00197837	0.0004555699999999998	2.0754402489999977e-07	3.9139478569e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35446.29296875	82.83984375	1256439685.2264555	6862.439712524414	20226.4609375	4.1640625	409109722.0562134	17.33941650390625	21899.525390625	-50.611328125	479589212.33462906	2561.506534576416	0.904074	19.122877	0.05931779999999999	0.07514658910000001	0.0156285169	0.012203210400000001	0.0114780252	-0.0950053852	-0.2125371544	0.08897463	-0.0123997076	-0.027135459	-0.0110921799	0.0524874295	-0.0197730421	0.015174387	0.0878412274	-0.022976567000000003	-0.1511314597	0.0239674332	0.0277963515	-0.1439802666	0.0343426323	0.0081656383	-0.0396555314	0.0214904547	0.0537271774	0.1378962676	0.06591631190000001	-0.1723795296	-0.1483697987	-0.0826788104	0.009268031	0.0268147113	-0.1196989676	0.0012570142	-0.0781144736	-0.0860519637	0.0057391361	-0.039467469	0.0845847528	-0.0961764157	0.0043709340999999995	-0.0310060761	0.0062324647999999995	0.0434027034	0.048710623700000004	-0.0659405274	-0.0568660382	0.021510532599999996	0.06613293599999999	-0.0815901302	-0.1696099084	-0.0661892685	0.039915982200000005	-0.0434282488	0.1645316665	-0.1084513753	0.1417138991	-0.0320739834	0.0077145027000000005	-0.0360831348	0.0499305015	-0.0688736859	0.0066497411	0.203457487	-0.1083370152	-0.0259127904	0.0840371969	0.1512369593	0.1992111228	0.0047636803999999994	-0.023853899799999998	0.057090020199999994	0.038291778900000004	0.0187926108	-0.1385400534	0.0452527837	-0.0493278581	-0.0773626643	-0.05083482	-0.0679015169	0.11414085800000001	0.0642664952	-0.0024733854	-0.0317729659	0.0408321608	-0.0011546788	-0.1197044737	-0.13736809	0.0243444559	0.0475621887	0.0719787625	0.023945272799999997	-0.0056579171	0.152054714	-0.09972418289999999	0.00023509009999999998	-0.0304857896	0.0010485561	-0.1182234212	-0.0619063107	0.11085527220000001	0.11008893369999999	0.10881562460000001	0.10704120869999999	-0.133615	0.007195999999999979	5.1782415999999706e-05	0.017852968225	0.160111	0.014777000000000012	0.0002183597290000004	0.025635532321	-0.0484226	0.025929799999999985	0.0023447481907600005	0.0006723545280399991	0.0014925	0.00012567000000000006	2.2275562500000004e-06	1.579294890000001e-08	0.00367771	0.0	0.0	1.35255508441e-05	-0.00187574	0.00010263000000000004	1.0532916900000007e-08	3.518400547600001e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35234.05078125	-212.2421875	1241438334.4557035	45046.746154785156	20191.68359375	-34.77734375	407704086.3501129	1209.463638305664	21820.5859375	-78.939453125	476137970.6558228	6231.437259674072	1.247793	26.393187	0.22098155	-0.0539589491	0.018996557	0.0189675471	-0.09067456119999999	-0.0258356674	-0.1473955123	0.1556766064	0.0939224752	-0.057203928099999996	-0.042180254800000004	-0.06845162269999999	-0.0458349699	0.0594203696	-0.0305138213	0.0411957302	-0.0743235568	-0.0230192593	-0.06455483719999999	-0.09337476980000001	0.0574937975	-0.0715478012	0.0483262271	0.1263458301	-0.034488781499999996	-0.031913733199999995	0.1405904237	-0.0022898002	-0.0938070937	0.0032300196000000004	0.0704989984	0.021023577	0.1504212708	-0.1295677577	-0.032843437	-0.0605557783	-0.0037545626	0.0716509501	0.1430397277	0.0756219598	-0.0566895783	-0.0403781959	-0.0782362632	-0.0138449551	0.0104173454	0.0682554653	-0.0367464265	-0.0624580121	0.0024390264	-0.1625641301	-0.11911947	0.0366972165	0.0893022156	-0.1083943073	0.0604792898	-0.1886400549	0.0209489792	-0.0406739163	-0.0792525776	0.09090683150000001	-0.0971624722	0.0446947177	-0.15253999	0.0710281333	-0.0226937517	-0.1166005066	0.0674247326	0.06628022900000001	-0.006791302900000001	-0.062439565	-0.024175439500000003	0.0155814933	-0.0736176512	-0.059717902999999996	0.0665194336	-0.009057771899999999	0.0088249411	0.0880786042	0.022382158500000002	-0.2074071002	-0.0344322516	-0.056014996399999996	-0.1420109666	-0.0758465617	-0.0021270119	-0.0291110781	0.022584259900000004	0.0145001627	-0.0486043862	-0.06182130490000001	-0.0330248825	-0.06420636269999999	0.0427027575	0.17299798670000002	-0.0023962627	-0.08900831990000001	-0.043539410199999996	0.108535193	-0.0234974971	-0.1221308515	0.1106882998	0.10942308369999999	0.1073250918	0.10441029119999999	-0.0986029	0.03501210000000002	0.0012258471464100013	0.009722531888409998	0.0910022	-0.06910880000000001	0.004776026237440003	0.008281400404839998	-0.100642	-0.052219399999999985	0.010128812164	0.0027268657363599988	0.000990515	-0.0005019850000000001	9.81119965225e-07	2.5198894022500016e-07	0.00309358	-0.00058413	3.412078569e-07	9.5702372164e-06	-0.00166903	0.0002067100000000001	4.272902410000007e-08	2.7856611409e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35339.640625	105.58984375	1248890199.5041506	11149.215103149414	20204.671875	12.98828125	408228765.576416	168.69544982910156	21799.86328125	-20.72265625	475234039.081192	429.42848205566406	1.252357	26.489725	0.14969269999999998	-0.0114772255	0.0302996153	0.0499001718	0.0004310088	-0.027591144100000003	-0.1276181044	0.0244256396	0.1288929503	0.028680236	0.030359094	0.0242488277	-0.043759736900000006	0.0658549509	-0.0105899756	0.0087131051	-0.14986233570000002	0.0079009977	0.056681172	-0.0820673309	0.1003546666	-0.07114839839999999	-0.0010500801	0.0122920195	-0.036412947200000004	0.0060532432999999995	0.037640289199999996	0.07455502879999999	-0.0021175226	0.11099991099999999	-0.0077552931	-0.007847009399999999	-0.0043254805	0.1434487187	-0.014985530300000001	0.0266105987	0.043594159800000004	-0.089309055	0.0021904317000000003	-0.0358131329	-0.010144731	-0.0007521084	0.0647418771	-0.037312734	-0.0125125878	-0.0159438387	-0.0179740486	-0.0873383427	0.062207241399999995	-0.030113662000000006	-0.029344937400000007	-0.0290515451	0.0932693259	-0.0212074934	0.061700675999999996	-0.1347271025	0.020933045600000002	0.037961427799999996	0.015046592099999999	-0.0008216087	0.052293323499999995	-0.07589816370000001	-0.027669031	0.0541419618	0.030471412599999997	-0.0341261614	-0.052756259800000004	-0.05707617860000001	0.0098697902	-0.0362430078	0.004193650399999999	-0.027408941699999998	-0.07776035120000001	0.0054514037	0.1074489324	0.1129578457	0.0457115283	-0.0216415892	0.048645046399999996	0.0030354359000000003	0.069840889	0.0038593726	0.0990175521	-0.1243788247	0.0603955133	0.0083970659	0.0180482373	0.055520470599999996	0.1031733666	0.13315047800000002	0.060711530599999994	-0.044848088099999996	-0.059538749400000014	-0.11213508470000001	-0.0686119194	-0.1211507218	-0.0867718373	-0.0314785696	0.0663624825	0.0130240373	0.110479702	0.1085926509	0.1054714048	0.10115143789999999	-0.07987639999999999	0.01872650000000001	0.00035068180225000025	0.006380239276959998	0.108953	0.017950800000000003	0.00032223122064000017	0.011870756209	-0.0752029	0.025439099999999992	0.005655476168410001	0.0006471478088099996	0.000103309	-0.0008872060000000001	1.0672749481e-08	7.871344864359998e-07	0.0027575	-0.00033607999999999983	1.1294976639999993e-07	7.603806249999999e-06	-0.00114079	0.0005282399999999999	2.7903749759999993e-07	1.3014018241e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35173.296875	-166.34375	1237160813.0568848	27670.2431640625	20187.75390625	-16.91796875	407545407.7793121	286.21766662597656	21795.369140625	-4.494140625	475038115.97610855	20.19729995727539	0.8809989999999999	18.634811	0.07976889999999999	-0.1105742191	0.038125654	-0.0580739991	-0.0659039759	0.1016271333	-0.0845048399	0.028962080299999998	0.013235221399999999	-0.07635365	-0.0754337168	0.0397086391	-0.019586409	-0.035427132	0.015376698700000004	0.050842380199999995	-0.024944049500000003	0.0883195841	-0.0127345283	-0.061658091	0.1164782389	-0.0497799501	0.0703304852	0.031123299500000007	-0.0902104984	-0.0421427888	0.06158117480000001	-0.0034994205	-0.040905099	0.0343408263	-0.0563145656	-0.0875236386	-0.1348496236	0.13112434050000002	-0.0633699944	0.0761446075	-0.06197588	-0.0559894178	-0.146866419	-0.0069207929	0.023707649100000002	0.145133966	0.1348031991	0.0391417504	0.1386774924	0.0992170799	0.075707342	-0.041173258	0.017299342199999998	-0.0336820511	-0.0558591917	-0.0130139121	-0.05503575769999999	-0.07370313690000001	-0.0198277519	-0.024762574	0.1335252882	-0.0079432586	-0.0923082527	0.12449286	-0.016976683500000003	-0.0355771085	-0.0133441653	-0.0008705899	0.057897051	-0.0136560481	-0.0404966945	0.1077582803	0.0490107066	0.1607911593	-0.061177669299999994	-0.048838831799999996	0.0031613115999999998	-0.0552136834	0.1020018801	-0.0983164062	0.14613458810000002	-0.2065400846	0.055895323600000005	0.0107399491	0.0457088701	-0.0267747746	0.12469964060000001	0.0330905617	-0.0945318418	0.0153774044	-0.0020883608	-0.1583657256	-0.09323451320000001	0.0016387619	-0.00928611	-0.105406777	0.035125743	-0.1543434769	-0.1022365827	-0.0682194981	0.0670972036	-0.0661823241	0.09133384300000001	-0.0743563919	0.1102295573	0.10759888449999999	0.103260836	0.0972842479	-0.07230409999999997	0.007572300000000019	5.7339727290000266e-05	0.005227882876809996	0.157302	0.048349	0.002337625801	0.024743919204	-0.082357	-0.007154099999999997	0.006782675449	5.118114680999995e-05	0.000103309	0.0	1.0672749481e-08	0.0	0.00244246	-0.00031503999999999994	9.925020159999996e-08	5.9656108516e-06	-0.00112196	1.8830000000000065e-05	3.545689000000024e-10	1.2587942416e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35338.6015625	165.3046875	1248816760.3931274	27325.639709472656	20231.908203125	44.154296875	409330109.5396767	1949.6019325256348	21863.6875	68.318359375	478020831.09765625	4667.3982276916495	0.945952	20.008686	0.15423975	0.0017324782999999999	0.0193806874	-0.0322772602	-0.0013018739	-0.0092476689	-0.0637237275	-0.021039727	0.0023517026	0.0046946977	0.0763583543	0.0022078376	-0.0650847165	-0.0428251301	0.0204973288	-0.0852042277	-0.030173941099999997	-0.024170886000000003	0.021564925	-0.009405690999999999	0.08935852220000001	-0.0353915513	0.0406545034	-0.0337715619	-0.11109999359999999	-0.060853745999999986	-0.0522874547	0.0972559964	0.09570864970000001	0.0941457182	0.1064690361	0.0313435911	0.08607033759999999	0.203500088	-0.0693516873	0.0133376705	0.113024906	0.0546322691	-0.032660287	0.0657634249	0.0502254628	-0.03188155	-0.0015900607000000001	-0.0372346696	-0.12067655449999999	-0.0047915935	0.0123420473	0.0020328542000000002	0.026955836299999997	-0.0091592894	-0.0427315718	-0.11314686130000001	-0.006445591600000001	-0.0249208963	0.0718424272	-0.0182767627	-0.028373319900000006	0.0210561423	0.0728138555	0.0174570031	0.07392850940000001	0.076253338	0.0745328786	-0.1324867149	-0.0167636169	0.0764947033	-0.0802587798	-0.1211374527	-0.0010833475	0.0768940776	0.1231337793	-0.0581909577	-0.1549441949	-0.0355027148	0.1199987369	0.1081820875	0.059843768	0.0699942947	0.060051269000000004	-0.0426046662	0.0920798167	0.17792076969999998	0.0755723493	-0.161937954	-0.07322818190000001	-0.0564486067	0.1166653325	-0.0062572810999999996	0.021862835499999997	0.09198428630000001	0.10986270960000001	-0.0140006877	-0.0434537177	-0.0527754054	0.0277378678	-0.0483593233	0.1312114955	-0.0013680095	-0.0110174337	-0.015265401599999999	0.1099379598	0.1064432791	0.10070086519999999	0.09283197900000001	-0.07256560000000001	-0.0002615000000000395	6.838225000002066e-08	0.005265766303360001	0.0718332	-0.0854688	0.00730491577344	0.00516000862224	-0.0751161	0.007240899999999994	0.0056424284792099995	5.243063280999992e-05	-0.0005413169999999999	-0.0006446259999999999	2.9302409448899994e-07	4.1554267987599994e-07	0.00256358	0.00012112000000000017	1.4670054400000042e-08	6.571942416400001e-06	-0.000662335	0.000459625	2.11255140625e-07	4.38687652225e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35271.28125	-67.3203125	1244063281.0166016	4532.024475097656	20210.3203125	-21.587890625	408457047.13385016	466.0370216369629	21833.392578125	-30.294921875	476697031.47052383	917.7822914123536	0.8308040000000001	17.573083999999998	0.07870410000000001	-0.012311174199999999	-0.0105829383	-0.0169651592	-0.0341766899	-0.0045906003999999995	-0.0186408488	0.054343039	0.0318464638	0.0240190922	0.076972715	-0.0835404607	-0.0618839681	-0.0730905281	-0.0114483876	-0.0029583082000000003	0.0500873473	0.036136641000000004	0.051528159500000004	0.0137379527	0.0389339388	-0.0319824811	0.09332923539999999	-0.022039876200000003	-0.0628466739	0.076939914	-0.0783257992	0.0889289791	-0.043573935	0.0939047233	-0.0956977908	0.0042496452	0.04328375809999999	0.09824895630000001	0.13367584710000002	-0.0058406783	0.0044878921999999995	0.017884843799999998	0.038801189	0.0192101769	0.1630488146	0.081406065	0.057849453099999996	0.1427380207	-0.1406346809	0.0329650653	-0.0189850193	0.0063455746999999995	-0.043257034699999995	-0.0507058747	-0.0045695342	-0.08713315279999999	-0.0043690475	-0.0224950248	-0.003574178	-0.0722243699	-0.0660541448	-0.0062860316	0.029473595800000002	-0.006884241	-0.0378918341	0.031621184100000005	0.0009083969	-0.0505838907	0.06773965230000001	0.0082713961	-0.156456843	0.0299717689	-0.056542546900000004	0.011462248799999998	-0.062210674	-0.1399614741	-0.0516574354	0.009982684399999999	-0.1524931367	0.0038058353999999997	0.027650101	0.1255437536	0.0319547787	-0.0693037062	0.011075479899999999	-0.021117465499999998	0.148292712	0.0120569063	-0.0740357323	-0.0666591291	-0.0108238575	0.19218157239999997	-0.032617578700000004	0.0736644747	-0.018117117	0.07321859160000001	0.0631791501	-0.0591582988	-0.013855641200000001	0.0298327113	-0.08683760089999999	0.11286343439999999	0.0174368767	-0.0395871253	0.1096050192	0.105127573	0.09780015460000001	0.08782140769999999	-0.0593781	0.013187500000000012	0.00017391015625000032	0.0035257587596099994	0.0556443	-0.016188900000000003	0.00026208048321000005	0.0030962881224899995	-0.07510510000000001	1.0999999999997123e-05	0.005640776046010002	1.2099999999993672e-10	-0.000528856	1.246099999999996e-05	2.7968866873600003e-07	1.5527652099999905e-10	0.00173342	-0.0008301600000000001	6.891656256000003e-07	3.0047448964000007e-06	-0.0005186219999999999	0.00014371300000000007	2.065342636900002e-08	2.6896877888399987e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35307.84765625	36.56640625	1246644106.1169586	1337.102066040039	20206.21484375	-4.10546875	408291118.3117829	16.854873657226562	21794.193359375	-39.19921875	474986864.18582535	1536.5787506103516	0.909054	19.22822	0.13632545	0.033620349199999996	-0.050042468	0.0731561117	-0.0175648134	-0.0509380109	0.0377459078	0.0653375262	0.0681891698	0.0823306114	0.0128063443	-0.0477474629	-0.0689117342	-0.0519633422	0.0386285397	-0.0186709074	0.09573248150000001	0.0790670939	0.0729347691	0.0768575283	0.022090778	0.0714581681	0.07474602450000001	-0.0090802244	-0.030371636299999998	0.08612971960000003	-0.093024635	0.1062634608	0.0026895944	0.1387486492	-0.1495160322	-0.0284708171	-0.057600893499999986	-0.055231452300000004	0.0141774713	-0.021814491499999998	0.1259880584	0.0450031125	0.0248443644	0.0244989898	-0.021480747999999997	0.09869822269999999	-0.0137417754	0.04342028	0.0136346825	-0.0091948002	-0.0857574917	-0.023976498500000002	-0.047305968	-0.0391392982	0.08852229730000001	-0.0624225133	0.0069696154	0.0053028564	-0.01502701	-0.0694983464	-0.0700129739	-0.049575958600000004	0.0102463186	-0.0435547104	-0.042381202699999995	0.0422461143	0.0465122845	-0.0395648564	0.1536583963	-0.0976155252	-0.0158716266	-0.07959348299999999	-0.08651006300000001	0.0105805026	-0.0338811643	-0.15517036210000001	0.0377879412	0.0217963871	-0.1234756075	-0.13846939689999999	0.0840263176	-0.0333196497	0.0161491658	0.0859053608	0.0271248771	-0.0375609729	-0.063951686	0.0398195284	0.11038206710000001	0.0239279835	0.005559473299999999	0.0688520218	0.0115338027	0.0537503675	-0.1299668656	0.053503785400000003	-0.0727024867	0.0509044321	0.19516901050000002	0.0366769415	0.056344522599999995	0.0631977688	0.0058498696999999995	-0.061620641399999995	0.10923086050000001	0.103653745	0.09456851919999999	0.0822826681	-0.0526917	0.006686400000000002	4.470794496000003e-05	0.0027764152488899997	0.0842534	0.028609100000000005	0.0008184806028100003	0.007098635411560001	-0.0474237	0.02768140000000001	0.00224900732169	0.0007662599059600005	-0.0014033	-0.0008744439999999999	1.96925089e-06	7.646523091359999e-07	0.00191496	0.00018154	3.29567716e-08	3.6670718016e-06	-0.000107635	0.00041098699999999987	1.689103141689999e-07	1.1585293225e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
