csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13
35299.140625	n/a	1246029328.8635256	n/a	20234.4375	n/a	409432460.9414063	n/a	21861.02734375	n/a	477904516.5241852	n/a	n/a	n/a	n/a	-0.0550192382	0.064185459	0.0665189811	-0.045457474299999995	-0.08042984480000001	0.1262609957	-0.0160242832	0.0497767959	-0.0062016087	0.108098999	-0.07541385980000001	0.0508223719	-0.0111840513	0.1061267517	-0.0501493351	0.10686697269999999	-0.1039831616	0.171521372	-0.1227123059	0.009278701	-0.2370726951	0.1001035679	-0.0453960615	0.1291698615	-0.0474788162	0.1092093426	-0.0615120717	0.021952193199999998	-0.0287238073	0.058138175800000004	-0.0351377003	0.0542229718	-0.0202708934	0.0794815562	0.006302678199999999	-0.0102194174	-0.0310413129	0.1379598617	-0.011024223400000002	0.091597525	-0.0243637716	0.076729317	-0.0652749993	0.0602252824	-0.18448094710000001	0.0642065736	-0.024368142000000002	-0.0696945175	0.0166135157	-0.043147054500000004	0.1317702751	-0.0282711356	0.058204811399999994	-0.0237324105	0.053517630499999996	-0.0562681643	0.0071740267000000016	-0.2193664469	0.0417171922	-0.0280278473	0.11714961689999999	-0.1047838588	0.0792222421	-0.0650360801	0.0013634775	-0.0827078402	0.103528741	-0.0558590433	0.017398616000000002	-0.0412044213	0.0625104076	-0.0134567441	-0.046835255199999995	0.0716905351	0.0124123649	-0.0759473316	-0.01316437	0.0972198327	-0.0305941264	-0.08044836820000001	0.067362315	0.0509801504	-0.0694666738	-0.0217307296	-0.11900395550000001	0.11035257130000001	-0.14378102380000002	0.1217078847	0.1216831682	0.1216419777	-0.0767284	n/a	n/a	0.00588724736656	-0.116922	n/a	n/a	0.013670754084	-0.189742	n/a	0.036002026564	n/a	-0.00194573	n/a	3.7858652329e-06	n/a	0.00267605	n/a	n/a	7.1612436025000016e-06	0.00145153	n/a	n/a	2.1069393409e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35122.80078125	-176.33984375	1233611134.7193756	31095.740493774414	20288.904296875	54.466796875	411639637.5677528	2966.6319618225098	21864.43359375	3.40625	478053456.37550354	11.6025390625	1.188413	24.121468	0.14822630000000006	-0.1495654386	-0.0035434192	0.06931611809999999	-0.1178081757	0.044532315499999996	0.1149680547	0.0421999997	-0.0316238627	-0.0061224524	0.13247658310000002	0.14367630550000002	-0.1341604365	0.0636953594	0.018518232199999998	-0.056236700199999996	0.0209984218	-0.07898005450000001	0.039038937999999995	-0.0774360553	-0.10945174560000001	-0.1037845476	-0.0008841165	-0.0398834749	0.0381631061	-0.0466151181	0.10225906300000001	-0.0781143002	-0.0154032138	0.033620105	0.08143840320000001	0.10589730730000001	-0.028995435899999998	0.0436661456	0.1590081509	-0.0383878474	-0.1794605061	0.0427320996	-0.1138012657	-0.1391108623	-0.0483333883	-0.0029751308	0.0122109693	0.0514220424	0.1946203575	-0.1163413501	-0.1346569966	0.0386978656	-0.1019117009	-0.0165001602	-0.09526723890000001	0.078179575	-0.023342866400000002	0.0078855674	-0.1357166382	0.1397265224	0.1258040348	-0.08365105860000001	0.1112199383	-0.0595300824	-0.0021986621	0.0712222438	-0.010157246	0.0593718091	0.0556060531	0.1132187134	0.09213042269999999	-0.0240058899	0.0869875758	0.0175513646	-0.1045926508	0.0897651177	-0.1381786187	-0.056359360199999986	-0.0362712389	0.1256439815	0.0692399277	-0.014568882	-0.1057754931	0.0004263944	-0.0344290719	0.0330848731	0.1635077049	0.0070579587	-0.024343415	-0.0804030189	0.0175870658	-0.0244594043	0.1216419777	0.12141962949999999	0.12104935019999999	-0.0697408	0.006987599999999997	4.8826553759999955e-05	0.004863779184640001	-0.07300479999999998	0.04391720000000002	0.0019287204558400012	0.005329700823039997	-0.239784	-0.05004200000000003	0.05749636665600001	0.002504201764000003	-0.0027033	-0.0007575700000000003	7.3078308900000015e-06	5.739123049000002e-07	0.00248803	-0.00018802000000000006	3.5351520400000044e-08	6.190293280900001e-06	0.00145153	0.0	0.0	2.1069393409e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35280.95703125	158.15625	1244745929.0409088	25013.3994140625	20312.19140625	23.287109375	412585119.7241364	542.2894630432129	21881.32421875	16.890625	478792349.5660553	285.293212890625	1.206304	24.484592000000006	0.185591	-0.022996008999999998	0.1610456853	-0.046225141	-0.0133032599	-0.13740270359999998	0.139487045	0.1473484559	0.14604547369999998	0.051297927	0.0320967686	-0.0014211857	-0.0998473025	-0.051764459299999996	-0.0009702898	0.0483474364	-0.0212835242	-0.1656187586	0.057251351900000004	-0.0989230035	0.0496566661	-0.1685063718	0.0634610604	0.0422473176	0.0337857859	0.0090718498	-0.08003522219999999	0.0537588326	0.048734614800000006	-0.0517842018	-0.0053237132999999996	0.0192562407	-0.0525405838	-0.0753811193	-0.0336263466	-0.1093338678	-0.0028502766	0.0270419681	-0.1309613424	0.0205095694	0.15614002289999998	0.0518903477	-0.0128965965	-0.0880597625	0.1022144143	-0.0769926435	-0.022854117	0.1650971795	-0.021541892000000003	0.0078974826	-0.2008656006	0.0478453458	-0.010092601999999999	-0.1489507283	-0.0816878762	0.1313534564	-0.023778423700000002	0.09816356039999999	-0.11384303720000001	-0.0992065441	-0.11161079759999999	0.0062434618999999995	0.013513288	0.0660537513	0.0163013715	-0.0171154642	0.0344455475	0.0703027717	0.0640008795	0.1175705657	-0.0685534058	0.0274420424	0.040145416499999996	0.0389361451	0.0343517837	0.120038232	0.0299828961	0.1619562242	0.11239119439999999	-0.0544786274	0.050947251299999996	-0.032721801	-0.045595593399999995	-0.173241543	0.09434263429999999	-0.0493579726	-0.1063858759	0.03698946	0.1215101995	0.120893123	0.1198669825	-0.0662295	0.003511300000000009	1.2329227690000062e-05	0.00438634667025	-0.108457	-0.03545220000000002	0.001256858484840001	0.011762920848999998	-0.188234	0.05155000000000004	0.03543203875599999	0.0026574025000000038	-0.00151859	0.00118471	2.3061155881e-06	1.4035377841e-06	0.00262912	0.00014108999999999994	1.990638809999999e-08	6.9122719744e-06	0.00202728	0.0005757499999999999	3.314880624999999e-07	4.109864198399999e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35035.8515625	-245.10546875	1227510894.7095337	60076.69081115723	20267.90234375	-44.2890625	410787865.41578674	1961.5210571289065	21798.44921875	-82.875	475172388.3424225	6868.265625	1.10045	22.336058	0.14455819999999994	-0.10273752609999999	0.0719472729	0.0273325752	-0.0821401675	0.0120950221	0.09610396140000001	0.1275265509	0.07269239129999999	0.1548065676	0.0010496161	-0.021174976600000003	-0.0676042784	0.0663230449	-0.0407876778	-0.1655999524	-0.0169789977	0.0381500692	-0.074320932	-0.0957151448	-0.0173083668	-0.0739733818	0.16462391210000002	-0.026406552799999997	-0.027122239700000002	-0.1499871032	0.0817129761	-0.0042378447	0.0117615002	0.0882083858	0.06077609	-0.0618397137	-0.060868813099999995	-0.054701403600000004	-0.0791168959	0.062326396900000004	-0.035299583100000004	-0.024936487599999998	-0.017243253400000002	-0.0902015601	0.0142895251	0.076779706	-0.0879693736	-0.07675134360000001	0.0047992425	0.0492272298	-0.1574865183	-0.0154761013	-0.0593144649	0.089598267	-0.16417005070000001	0.0485838	-0.07080647799999999	-0.1241244164	-0.0711609409	-0.044412869	0.0158869306	-0.1443869398	-0.1025048984	0.055791117599999995	-0.073542015	0.1032307242	0.0327844338	0.056968127	0.06343346650000001	0.0279107613	0.0061341117	-0.011802568700000002	0.11177973320000001	-0.176970372	0.07060809559999999	-0.0102450861	-0.0323468668	-0.0508303661	0.0873502765	0.0468952049	0.0305518369	0.0028325504	-0.0377008684	0.054614148499999994	0.1114482919	-0.033612565	-0.12372942960000001	0.09243943019999999	0.0919142123	0.1830762272	0.1666616699	0.050871529299999996	0.1213126213	0.12010478890000001	0.1181006348	-0.0590538	0.007175699999999994	5.1490670489999896e-05	0.00348735129444	-0.040099	0.068358	0.004672816164	0.0016079298010000002	-0.198895	-0.010661000000000032	0.039559221025000015	0.00011365692100000068	-0.00221487	-0.0006962799999999999	4.9056491169e-06	4.848058383999998e-07	0.0022595	-0.0003696200000000002	1.3661894440000016e-07	5.1053402499999985e-06	0.00192591	-0.00010136999999999972	1.0275876899999943e-08	3.7091293281e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35149.08203125	113.23046875	1235457967.6395414	12821.139053344728	20259.978515625	-7.923828125	410466729.45358664	62.78705215454102	21797.6015625	-0.84765625	475135433.8775024	0.7185211181640625	1.253931	25.4513	0.2874222	-0.0088242378	0.063846945	0.0093754306	-0.0129665204	-0.0754351693	0.10026118740000001	-0.0147762931	0.1379219288	0.0357345597	0.0629352713	-0.1704390693	0.0076543437	0.0297122219	0.0192737062	-0.0614048483	-0.0170664857	0.09828309269999999	-0.0052905916	-0.049633595999999995	0.0099388936	-0.0208090955	0.14055870380000002	0.04607836	-0.0711064154	-0.0706521318	-0.10171989	0.043595159800000005	0.0483802574	-0.044815746100000005	0.0019296763	-0.099741298	-0.0828771334	-0.0648927225	0.0230959116	-0.1020232338	-0.0788256905	-0.1283217259	-0.0186997809	0.020102512	0.10440980009999999	0.0016359226000000001	-0.047153566200000004	-0.1767607011	-0.0290387711	-0.035331068300000004	0.0404485915	-0.0771842995	-0.0260851946	0.0357228565	-0.0379578232	0.1802397839	-0.0514726455	-0.1200839661	0.0654918961	-0.0258664113	-0.10276118640000001	-0.0225415695	-0.0985760291	0.0312141272	-0.0317832401	-0.0791054345	0.07698219719999999	-0.0164098378	0.0243599416	-0.0334090079	0.041504383	-0.0761571163	-0.007495565	0.0611487592	0.1697832097	0.0907061626	-0.0286522033	0.051678166399999996	0.026665908	0.10032009210000001	0.1429306277	0.0491275405	0.022414720899999997	-0.009560612900000001	-0.0791658033	0.034710852	0.033809707	-0.0030009887	-0.0434308843	-0.1012973031	0.0224287411	0.0879533965	0.12104935019999999	0.11905633460000001	0.11575891279999999	-0.08937449999999998	-0.030320699999999975	0.0009193448484899986	0.007987801250249997	-0.130375	-0.090276	0.008149756175999999	0.016997640624999998	-0.12648000000000004	0.07241499999999998	0.01599719040000001	0.005243932224999997	-0.0011066	0.00110827	1.2245635599999998e-06	1.2282623929e-06	0.00289366	0.0006341600000000004	4.021589056000005e-07	8.373268195600003e-06	0.00207169	0.00014578000000000008	2.1251808400000022e-08	4.291899456100002e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34988.0390625	-161.04296875	1224162877.4390259	25934.83778381348	20223.642578125	-36.3359375	408995719.1277504	1320.3003540039062	21754.708984375	-42.892578125	473267362.9948464	1839.7732582092285	1.317112	26.733688	0.26726609999999995	-0.044257417699999996	-0.0959530951	0.0702223939	-0.0575847455	0.1016883126	0.0408743037	-0.138845431	0.0262373531	-0.0359302683	0.036562249399999996	-0.12196726470000001	-0.0207643179	0.0015958494	0.025707355	-0.17102797309999998	0.1762949227	0.0015377414000000002	-0.1234586215	-0.0445708732	-0.0023226121	-0.0987493048	0.0351840476	-0.1574181984	0.0541986562	0.0584475877	-0.034112675	-0.09021242189999999	0.112852424	0.035451773900000004	-0.09371238529999999	-0.0719781832	-0.10402073369999999	-0.0764816874	0.010116060500000001	-0.049661599800000004	-0.0102822978	-0.009849180400000001	-0.09116332880000001	-0.0601521475	-0.0773291768	-0.0611054156	0.0198666207	-0.09681378439999999	-0.06993662769999999	-0.0519315557	-0.0636460996	-0.058482125	-0.0760124056	0.0327521441	0.1474524541	0.1921264375	0.0212554009	-0.0674784232	-0.0236644391	-0.07855229820000001	0.0930856116	-0.1174207208	-0.1602908946	-0.013914076899999999	-0.046855952199999995	0.10480777890000001	0.1198237959	-0.0741719566	0.09737597449999999	0.025988101	-0.0033838618	-0.0945904041	-0.0322754068	-0.0286527982	0.0068899207	-0.009631656700000001	0.025352927799999998	-0.1839744271	-0.015616189099999999	-0.0144164758	-0.10039527050000001	0.1577956772	-0.0974374072	-0.0572339898	0.0666500347	-0.0368580233	-0.0157110537	0.06592988429999999	-0.1365942441	0.062484947699999994	-0.0024649407	0.0696973033	0.1207205288	0.11775003070000001	0.11285322490000001	-0.0434084	0.04596609999999998	0.0021128823492099985	0.0018842891905599998	-0.0308755	0.0994995	0.009900150500249998	0.0009532965002499999	-0.145808	-0.01932799999999996	0.021259972864000002	0.00037357158399999827	-0.00209339	-0.0009867900000000002	4.3822816921e-06	9.737545041000003e-07	0.00247385	-0.0004198100000000001	1.7624043610000004e-07	6.1199338225000016e-06	0.00142884	-0.0006428500000000001	4.1325612250000026e-07	2.0415837456e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34969.28515625	-18.75390625	1222850904.3391266	351.70899963378906	20236.212890625	12.5703125	409504312.15469736	158.01275634765625	21743.400390625	-11.30859375	472775460.54703134	127.88429260253906	0.921795	18.709852	0.11428149999999998	-0.0700896667	-0.0422611272	0.0125811479	-0.0572784259	0.026225257000000002	0.10763186779999999	-0.006858265	0.0101360348	0.023495639900000004	0.0231937437	-0.13014886369999998	0.0354841334	-0.0919375731	-0.0021199424	-0.1674305734	0.0151958648	-0.023562426	0.0401166106	0.0202385756	0.09137301119999999	0.025000744300000002	0.0349286446	-0.0542533125	0.08934118320000001	0.07638400070000001	0.0260006357	0.0763511229	-0.12370843029999999	-0.1027649684	-0.0684796447	-0.0168936875	-0.0003072698	0.033030187200000005	-0.0717314542	-0.043283620300000006	0.0657875033	0.0691080959	-0.05272225	-0.06574324299999999	-0.0080945597	-0.044772836600000004	-0.011784141000000001	-0.021595859199999998	-0.1017940928	-0.0393021894	0.0204466447	-0.0557108412	-0.0521684522	0.1124751252	-0.0746629041	0.1532605349	0.0179275753	-0.0051147299	-0.012500076	-0.1272879593	0.0428218448	0.0566053609	-0.0943299344	0.006297255600000001	0.1078526764	-0.0373414033	-0.0702779807	-0.049630161500000006	-0.0619293337	0.0102805356	0.1348464552	0.0417954293	0.0262351436	-0.0364619556	0.012063366200000002	0.058777835	0.17769429969999995	-0.1250789266	-0.0789858132	-0.0003018783	-0.09773034800000001	0.06345858929999999	-0.010600256399999999	-0.0221298835	-0.09519503720000001	0.0035272997999999996	-0.0652686906	0.1847478091	-0.027686432900000002	-0.0728267276	-0.0999726863	0.0713808006	0.120326335	0.1161887065	0.1093977275	-0.0492329	-0.005824500000000003	3.3924800250000044e-05	0.0024238784424099997	-0.109312	-0.07843649999999999	0.006152284532249999	0.011949113343999998	-0.145783	2.499999999999725e-05	0.021252683089	6.249999999998623e-10	-0.00218027	-8.688000000000012e-05	4.7535772729000016e-06	7.54813440000002e-09	0.00266767	0.00019381999999999996	3.7566192399999976e-08	7.1164632289e-06	0.00174805	0.00031920999999999984	1.0189502409999994e-07	3.055678802499999e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34976.91015625	7.625	1223384244.0783846	58.140625	20240.447265625	4.234375	409675705.51254654	17.929931640625	21775.125	31.724609375	474156068.765625	1006.450839996338	0.955749	19.399036	0.1083308	-0.026309531	-0.1147703069	0.0593274316	-0.030417661600000007	0.09722508140000001	0.0971025787	-0.0510617446	-0.030305253100000002	-0.0825725608	-0.0371232739	-0.08631832140000001	0.0146611558	-0.0534534537	-0.0072481915	0.016398253300000002	0.0087465574	-0.0177995014	-0.0044642798	0.0498421013	0.0724338926	-0.0025647141	-0.0584163079	0.049170479	0.0031588556	0.0130421454	0.0264583646	0.032730790499999995	-0.0148386893	-0.0700626949	-0.11153839199999999	0.049048901799999996	-0.043210667599999995	-0.0233311503	-0.052908475499999996	0.0928789039	-0.011374178700000001	0.0974784538	0.0954331524	-0.035920728	-0.087109735	-0.0882983756	0.09408535529999999	-0.0692643448	-0.00995551	-0.0001942531	0.018360761200000002	-0.025847951600000002	-0.042921981399999996	0.09055502900000001	0.0458643757	0.045481676500000005	0.0194781675	-0.0016647839999999999	0.0433603657	-0.0713905217	0.0398138876	0.12356472240000001	0.0309459085	-0.07171784070000001	0.08929994210000003	-0.0125140746	-0.09089302699999999	-0.041639709	-0.0698994695	0.0415556162	0.052595490099999996	-0.021525502400000004	-0.08965286199999999	-0.0014829323999999999	0.0979971409	-0.0907862418	0.0362582161	0.014366283799999999	-0.1062416642	-0.0700235991	-0.1391739294	0.054691965999999995	0.13684396669999999	0.138310425	-0.022887167200000003	-0.1045606951	0.01633316	-0.028228524100000006	0.032903089100000005	0.0919082782	0.0262420194	-0.1525258652	0.1198669825	0.1143757435	0.10540925529999999	-0.0363339	0.012899	0.00016638420099999998	0.00132015228921	-0.0948302	0.014481799999999987	0.00020972253123999969	0.00899276683204	-0.110729	0.035054	0.012260911440999998	0.001228782916	-0.00213859	4.16800000000001e-05	4.5735671881e-06	1.7372224000000085e-09	0.00216038	-0.0005072900000000001	2.573431441000001e-07	4.6672417444e-06	0.0013791	-0.0003689500000000001	1.3612410250000004e-07	1.9019168099999995e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35028.7890625	51.87890625	1227016063.1851196	2691.420913696289	20241.064453125	0.6171875	409700690.19556046	0.38092041015625	21830.0546875	54.9296875	476551287.6592407	3017.2705688476562	0.88236	17.909431	0.11842490000000006	-0.0204802899	-0.045907843200000006	0.078949932	-0.0204188795	0.0427338734	0.030568762200000002	-0.027267509300000003	-0.010985191000000002	-0.1178387695	0.012314164499999999	-0.08656244560000001	0.016248691200000002	-0.09987420050000001	0.0226230425	-0.0217789341	-0.015920078400000003	0.014495971100000001	-0.010070841899999999	0.08584439279999999	0.06846500679999999	-0.06276303679999999	0.0759699055	0.103143859	-0.1871282081	0.18704761260000002	0.11040742070000001	0.0063669545	-0.1007150917	0.0104481168	0.0024916198000000003	-0.0821414763	0.0151290237	0.1647096011	0.0617181512	0.0463365437	-0.0133825608	0.0175893172	-0.0259249746	-0.0225789652	-0.042565568600000006	-0.0087764068	0.0997878615	-0.0625239544	-0.0264013924	0.0204601946	0.08228699440000001	0.0207327515	-0.0262135306	0.0186592587	0.042779842199999994	0.0943809067	0.0817262844	0.0304883739	0.0814228662	0.0010527944	0.012909255500000001	0.1307041208	-0.1296748507	0.0679678908	-0.0773246924	-0.18055373789999998	0.0548212774	0.013059951	0.06599070650000001	-0.1223967783	0.0805843521	-0.0407536612	-0.1009677914	0.0442630163	-0.037311227200000005	0.053769656900000004	-0.15476970310000002	0.050677350999999995	0.0059214197	-0.0189210018	-0.1003443901	-0.06359814820000001	-0.0492776412	0.0664587174	-0.020420323799999997	0.0120958696	0.059530594699999995	0.0422653308	0.0552867109	0.0171382045	-0.0304874087	0.036258253399999996	0.11934271980000001	0.112315068	0.1009072399	-0.053354	-0.017020099999999996	0.00028968380400999985	0.002846649316	-0.148391	-0.053560799999999985	0.0028687592966399997	0.022019888881	-0.12148699999999997	-0.01075799999999999	0.014759091168999997	0.00011573456399999978	-0.00245365	-0.0003150599999999998	6.0203983225e-06	9.926280359999988e-08	0.00236461	0.00020423000000000007	4.170989290000005e-08	5.5913804521e-06	0.00160153	0.00022243000000000024	4.94751049000001e-08	2.5648983409e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34965.12890625	-63.66015625	1222560239.4306793	4052.615493774414	20263.193359375	22.12890625	410597005.11941916	489.68849182128906	21847.361328125	17.306640625	477307197.00165176	299.5198097229004	0.8780219999999999	17.821398000000006	0.1132036	-0.0533521246	-0.0757566589	0.1083768493	-0.057951058099999994	0.0916469259	-0.0432855991	0.0083576536	-0.1071066116	-0.091048445	0.024070876	-0.0986568487	-0.06762846139999999	-0.060520214100000004	0.0071275677	0.0579990076	-0.0528601138	0.044784552199999994	-0.0096765134	0.0845739439	0.17405458940000001	0.0672604014	0.0079281424	0.144790681	-0.0914236259	0.1015953596	0.041669275	-0.0492751038	-0.1526617332	-0.0270037527	0.21053946269999999	-0.0279915627	0.076429601	-0.049021603	0.028490023599999997	0.2047444258	0.1013979109	-0.029469915299999996	0.0495345032	-0.0935190709	-0.0911616383	0.0108316569	0.1070241393	0.015736029	-0.0595672721	-0.0049059258000000005	0.0835931312	0.0442895436	-0.0420677566	0.0159079668	0.0349855833	-0.0017792968	-0.0299986584	0.0117243818	0.09119080119999999	0.0008269594000000001	0.11258708490000001	0.1970422247	-0.0653853758	0.0196852935	0.015551718400000001	-0.17393548670000006	-0.1655869725	0.1142575123	-0.1614864642	-0.0615990225	-0.0896802983	-0.10914687029999999	-0.033075826	-0.0299279909	0.0292341211	-0.030262855699999997	0.049290947300000006	0.2045476868	-0.0105208172	-0.0205525765	0.12475973789999999	-0.2189140556	-0.0590880471	-0.013318096399999998	-0.0705270014	-0.10979250130000001	-0.0135336328	-0.0007596339	-0.19481489489999998	0.0349755146	-0.0399471687	0.10519447779999999	0.11875383099999999	0.1100111431	0.0959136145	-0.0455139	0.007840099999999996	6.146716800999993e-05	0.0020715150932100004	-0.142876	0.005514999999999992	3.0415224999999913e-05	0.020413551376	-0.147345	-0.02585800000000002	0.021710549024999998	0.000668636164000001	-0.00201243	0.00044122	4.0498745048999986e-06	1.946750884e-07	0.00209744	-0.00026717000000000017	7.137980890000009e-08	4.3992545535999985e-06	0.00083011	-0.0007714200000000001	5.950888164000001e-07	6.890826121e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
