csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	a_comp_cor_98	a_comp_cor_99	a_comp_cor_100	a_comp_cor_101	a_comp_cor_102	a_comp_cor_103	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05
31860.98828125	n/a	1015122574.2579498	n/a	21905.91015625	n/a	n/a	479868899.7736969	22640.29296875	n/a	512582865.7108307	n/a	n/a	n/a	n/a	-0.1333276022	0.061551246799999994	0.0332621705	-0.08238699299999999	0.08309150480000001	-0.11773665779999999	-0.0258961653	0.2125629463	-0.0959188031	0.08733533560000001	-0.07708063849999999	0.1534688331	-0.18944454019999998	-0.023681593900000002	0.0671541006	-0.18082663329999998	0.0046287331	-0.18489808100000002	0.0533144269	-0.037502882200000004	0.0084539804	-0.09097811380000001	0.08202223980000001	-0.09406139599999999	0.0657657821	0.0241758023	-0.0741281572	0.0004176468	0.10097889859999999	-0.058969903	0.1443549958	0.0758007418	-0.12413135759999999	-0.08818263220000001	0.1149476881	0.0020244394	-0.0492389453	-0.0350071498	-0.0421343655	0.1626524999	0.036134589700000004	-0.0829795162	-0.1522718455	-0.1023836281	0.11057609019999999	0.05578928	-0.1021695905	-0.0503984605	0.0621400354	0.0524731714	0.0003869481	-0.1319825296	-0.0556701668	0.029930761099999998	-0.095426331	0.0443174529	-0.3687119089	-0.1162482374	0.0253308156	-0.11802230679999999	0.1167895783	-0.08932051710000001	0.0808545312	-0.2528112507	-0.0627696905	0.0645874661	-0.1426397199	0.022674096499999997	0.051311113600000006	-0.1606778713	0.0021599660999999997	-0.0053935477	0.09177256810000001	-0.027301605	0.1331918963	-0.11845093779999999	0.1524708419	-0.0417824056	0.1189345911	-0.0206158734	0.0692575531	-0.062277762599999995	0.1824710016	0.0569951646	-0.0257861788	-0.0322502225	0.0325242531	0.006176848100000001	-0.025069525	0.0474662247	0.0033971040999999998	0.0137295405	-0.1507233883	-0.0678173678	0.065230444	0.0515018358	0.0986262821	-0.17211867879999998	0.015138548200000001	0.0364706366	0.0186045366	-0.0109851802	-0.0626065878	-0.0246465746	0.09430002529999999	0.0708361201	-0.060648370099999994	0.1217078847	0.1216831682	0.1216419777	-1.46452e-05	n/a	2.1448188304e-10	n/a	0.0245711	n/a	n/a	0.0006037389552099999	-0.0320794	n/a	n/a	0.00102908790436	0.000582457	n/a	3.39256156849e-07	n/a	-0.000243933	n/a	n/a	5.9503308489e-08	0.0	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31701.470703125	-159.517578125	1004983244.7410928	25445.857730865482	21919.447265625	13.537109375	183.2533302307129	480462168.43051535	22583.90234375	-56.390625	510032645.0720368	3179.902587890625	1.249393	20.400755	0.08350984360000001	-0.1210275644	-0.0582511954	-0.0785930622	0.0249105965	0.1500784502	-0.0186461829	-0.11295595480000001	0.0990140397	-0.0022903981	0.030164543399999997	-0.11328974480000001	-0.121026682	-0.23266689780000002	-0.17455820530000002	-0.1832264696	-0.135690898	-0.010743079499999999	-0.003922941	-0.15713391529999998	-0.0192299205	0.0248263292	0.031704854399999996	-0.0202822753	0.12939403859999998	0.08524562289999997	-0.043289027	0.0996074588	-0.0528339967	0.0382942962	0.09533179800000001	-0.1224504485	0.1850337655	0.022843154100000002	-0.0652798399	-0.1457447416	0.09360634400000001	-0.12752862869999998	0.0362887847	0.1339067831	0.0243730566	0.0093269676	0.0253973557	0.0805978863	0.024769846600000003	0.0322877563	-0.0159758059	0.0554962161	-0.0749084352	-0.1666126479	0.043278205	0.0406354907	-0.0904049708	0.08639127070000001	0.08840312619999999	-0.0752128512	0.0385674131	-0.1431861941	0.2496550753	0.09752213960000004	0.0384849961	-0.0118655049	-0.1367135534	-0.0196731733	-0.0931747098	-0.12371814029999999	-0.1253694747	0.0024709393	-0.058007354500000004	-0.1155312417	-0.24374640620000002	-0.16056153539999998	0.0814868656	-0.0232017849	0.1452392449	0.1770475316	0.1044863713	-0.0085806333	-0.0457582324	-0.0990202992	0.0578677445	-0.0608278063	-0.10051429099999999	-0.0800005605	0.13088732	0.1355225795	-0.0832369014	-0.0469090371	-0.0413947285	-0.0103977928	0.0326970727	0.0045588977	-0.2204194623	0.1341658773	-0.110777023	-0.1003950992	0.0836717728	-0.0122990872	-0.0560632744	0.0677251336	0.0600818817	-0.0465741176	0.044823077999999995	0.0470521993	0.0328138935	0.0330211454	-0.1061013418	-0.0198474535	0.1216419777	0.12141962949999999	0.12104935019999999	1.37984e-05	2.84436e-05	1.9039584256e-10	8.0903838096e-10	0.029366900000000005	0.004795800000000006	2.299969764000006e-05	0.0008624148156100003	-0.0293029	0.002776500000000001	7.708952250000006e-06	0.00085865994841	0.00166444	0.001081983	2.7703605136000004e-06	1.1706872122890005e-06	-0.0005098419999999999	-0.00026590899999999994	7.070759628099997e-08	2.5993886496399993e-07	-0.00017029	-0.00017029	2.89986841e-08	2.89986841e-08	0.0	0.0	0.0	0.0	0.0	0.0
31705.6484375	4.177734375	1005248142.8423463	17.45346450805664	21932.5703125	13.123046875	172.21435928344727	481037640.5127564	22610.599609375	26.697265625	511239214.69546884	712.7439918518066	1.297362	21.184004	0.08859185259999998	-0.0841129238	-0.116004779	0.0409693905	0.0220523873	0.19553798309999998	0.0060969048	-0.046491623499999996	0.09191219070000001	0.0770728575	0.0666759384	0.0194685941	-0.0991431351	-0.1901362891	-0.112085805	0.0045165686	-0.0603584846	0.1772235877	-0.0458792332	-0.13484194160000001	0.0640458946	0.033333190299999996	0.048982654199999996	0.0221251848	-0.0767634521	-0.0061386396	-0.070760479	0.014639733	0.0446062297	-0.1170074425	-0.0737804897	0.0577158005	-0.11839824869999999	0.0370663346	0.1224818608	-0.0037193202	0.0656897514	-0.0901616842	0.0992153689	-0.0701886872	-0.052201539500000005	-0.0092215743	0.0170966123	0.0261158808	0.0747126538	-0.11575270800000001	0.031315178900000004	-0.052967243399999996	0.0468740536	-0.15601459410000001	-0.0903882649	0.10913396119999999	-0.09331844800000001	0.1349837473	-0.028241000899999997	-0.0121824264	0.08397116060000001	-0.14336653	0.0870397659	0.0032560129	0.137388448	-0.012761225900000001	-0.1824713484	-0.0203413531	-0.10001965939999999	0.013664417199999999	-0.107084221	0.022156218999999998	0.06701708	-0.1206262065	-0.1802796279	-0.0877932383	-0.065914948	-0.036293711	-0.027983164300000002	0.1605688949	0.0478846162	-0.099879515	0.04651679400000002	0.0484548743	-0.1182816958	0.0790602629	0.12150725470000001	0.0913937235	0.1383046731	-0.0745374247	0.0050196001	-0.0492609208	-0.0488362251	0.0307631571	-0.1495059853	-0.0517240657	0.0750955418	0.0505642977	0.0431245211	-0.1013389598	0.0381766852	-0.0474995641	0.0914147389	0.05904815030000001	0.0290175076	-0.0327514898	-0.15417871019999999	-0.022592611000000002	0.1348069144	-0.0436457399	0.0232071394	-0.1450056673	0.1215101995	0.120893123	0.1198669825	-1.68869e-05	-3.06853e-05	2.8516739161e-10	9.4158763609e-10	-5.68173e-05	-0.029423717300000006	0.0008657551397503198	3.22820557929e-09	-0.0507116	-0.0214087	0.0004583324356899998	0.00257166637456	0.00184846	0.0001840199999999998	3.416804371599999e-06	3.3863360399999927e-08	-0.000910107	-0.000400265	1.60212070225e-07	8.282947514489999e-07	0.0	0.00017029	2.89986841e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31859.181640625	153.533203125	1015007454.8103373	23572.44446182251	21918.60546875	-13.96484375	195.0168609619141	480425265.6947174	22661.603515625	51.00390625	513548273.89938736	2601.398452758789	1.362581	22.248936	0.08918187519999997	0.1208372995	-0.1042909818	-0.0693072116	0.061885717300000004	0.0570521897	0.2085453454	0.15060423609999998	-0.026117220099999998	0.0170243291	-0.0795590293	-0.12484371279999999	-0.0073243545	-0.0181332078	0.0058571889	-0.0756245522	-0.07853495370000001	0.0641680578	-0.049771152	-0.1352576598	-0.10624323390000001	0.0502126572	-0.011556603600000001	0.07723250129999999	0.0244774983	0.0533390486	-0.2293016563	-0.1008409133	-0.0610634667	0.0285404349	0.0025965133	0.129444361	-0.0575204719	0.06052487700000001	0.1315064028	0.0503219499	-0.0771852195	0.0769733697	0.0060280180000000004	0.0258101127	0.0039762148	-0.0795510374	0.0115196649	-0.061121831900000013	-0.1716626797	0.1497896723	-0.0322955714	0.06751172429999999	0.1054621455	0.1406306568	-0.0065209434	-0.008484475600000001	0.1492655916	0.066754221	0.0860892876	-0.0103375669	-0.0439900674	-0.2526617762	-0.0036088019	-0.00037784959999999997	-0.1532321839	-0.0992463326	-0.0607424621	-0.12731541400000002	-0.0360718473	0.14480208630000002	0.049488568499999996	0.0497080975	-0.1519653951	0.0192729115	-0.058482685	-0.0864971676	-0.0354939243	-0.034396202599999995	0.0163699073	0.08557206029999999	0.18665132059999998	0.065466263	0.16316620699999998	0.0121793377	-0.1424041461	-0.0689591569	0.0037706472	0.0825199276	0.0714877977	-0.061798248	0.1464927093	-0.092090456	0.16664746390000001	0.1186671278	0.0327530952	-0.1042747207	-0.0242834187	-0.18402636030000002	0.0086176979	0.0388392658	0.0397012843	0.1233533427	0.0308028663	0.091325747	-0.0031741825	-0.0009980391	0.0135342172	0.10100522710000001	-0.0732164329	-0.1882570975	-0.0430131733	-0.0518704849	0.1213126213	0.12010478890000001	0.1181006348	-4.1979399999999986e-05	-2.5092499999999994e-05	1.7622700243599996e-09	6.296335562499997e-10	-0.0247331	-0.0246762827	0.0006089189278903191	0.0006117262356099999	-0.0422876	0.008424000000000001	7.096377600000002e-05	0.0017882411137599996	0.0013000100000000005	-0.0005484499999999994	1.6900260001000013e-06	3.007974024999993e-07	-0.000518035	0.00039207199999999993	1.5372045318399994e-07	2.68360261225e-07	0.000180608	0.000180608	3.2619249664e-08	3.2619249664e-08	0.0	0.0	0.0	0.0	0.0	0.0
31666.1796875	-193.001953125	1002746936.0010377	37249.753910064705	21931.115234375	12.509765625	156.4942359924316	480973815.42343515	22641.271484375	-20.33203125	512627174.42917246	413.39149475097656	1.267493	20.696289	0.0914240694	0.0883737651	-0.0519600028	0.1139105091	-0.0557345691	0.20124444030000002	0.0241018266	0.10853341039999999	-0.0666214432	0.0019517042000000001	0.1086497921	0.0305251059	-0.026007812400000004	-0.0258007192	0.1781244218	-0.116737712	-0.1636399177	-0.0386747392	-0.051889591799999996	0.0996517365	0.0126610482	0.12870294699999998	-0.023567371099999998	-0.2163287963	0.0818443713	0.0284378023	-0.0864494042	-0.07130406660000001	0.1439254982	1.38694e-05	0.0500071275	-0.0118416294	-0.05932479490000001	-0.0866243497	-0.0204181584	-0.0844835622	-0.0028608502000000004	0.0927521818	0.0350580904	0.1510270092	-0.042393168099999996	-0.0176706653	-0.09065179039999999	-0.26556468710000003	-0.0464545147	-0.0894922709	0.0603929707	0.1657852275	-0.0116066377	-0.08641541380000001	0.0414202599	-0.0712067155	0.0425124221	0.0600456945	-0.1473788224	-0.0552440497	0.134601272	-0.07104107030000001	0.0698755089	0.057150191600000004	-0.0320555508	0.055432971399999996	-0.17819622219999998	-0.0286267654	0.0009513532000000001	0.1543100574	0.06973543089999999	-0.0765350654	-0.099225141	-0.0813362539	0.002937856	0.0515693215	-0.132454598	-0.0152260702	0.1565713653	-0.0727925123	-0.09680642240000001	0.0696525067	0.005836226700000001	0.1692775514	0.0687153103	-0.1653931831	0.0403914936	0.0095651957	0.0342298031	-0.0542781094	-0.1249613947	0.0006519691	0.030865425800000002	-0.0084409645	0.1557651186	0.16991938920000002	-0.0439620615	0.0026999841	-0.0604898699	-0.0353481263	0.08829783470000001	0.09504538259999999	0.1461079451	-0.0542919065	0.17467254170000002	-0.12259523289999999	0.1459188797	0.0943097075	0.1130503136	-1.95476e-05	-0.14608372109999998	0.0592645761	0.12104935019999999	0.11905633460000001	0.11575891279999999	0.00755444	0.007596419399999999	5.70695637136e-05	5.770558770069636e-05	0.00557102	0.03030412	0.0009183396889743998	3.1036263840400014e-05	-0.0459413	-0.0036537000000000093	1.334952369000007e-05	0.0021106030456900004	0.00138538	8.536999999999953e-05	1.9192777444e-06	7.288036899999923e-09	9.48946e-05	0.0006129296	3.7568269455616e-07	9.004985109159998e-09	0.000479705	0.000299097	8.9459015409e-08	2.30116887025e-07	0.0	0.0	0.0	0.0	0.0	0.0
31736.880859375	70.701171875	1007229606.6821632	4998.655704498291	21949.287109375	18.171875	330.217041015625	481771204.60977554	22693.603515625	52.33203125	514999640.52438736	2738.641494750977	1.4190140000000002	23.170404	0.11650131	0.025817202200000004	0.0718816521	0.05320344019999999	0.0747836866	0.1191662687	-0.0190644262	0.1221227236	-0.0555595431	-0.046177087199999994	0.0441069537	-0.0652784239	-0.0060174223	0.031529979799999996	-0.12382601359999999	-0.0629112723	-0.085650732	-0.0310453123	0.0242231251	-0.0542617903	0.08921229480000001	0.011835800300000001	0.061280204299999995	-0.1034451182	0.0425868225	-0.1631073837	0.056144586100000005	-0.0377762571	-0.0180631007	0.1041625721	0.1608820701	-0.05811105940000001	-0.0599036076	-0.0007069863	0.0494556317	-0.1140304964	-0.0569048672	-0.0037458596999999996	-0.0187070228	-0.0900474645	-0.09091341650000001	-0.05780086070000001	0.006296977	-0.0693487887	0.0261817084	-0.141496558	0.005278885400000001	-0.047315685499999996	-0.0371621679	0.0756065009	0.0231038929	-0.1280251333	-0.0090509276	-0.052061805	-0.0668618665	-0.0714083353	0.0252913965	0.0620622697	0.0194389694	-0.1370615863	-0.0757040944	-0.0717552513	-0.1304322266	0.041451185	0.0378720525	0.0887268534	0.09067256259999999	-0.0477744393	0.008482661800000001	-0.0092721937	-0.05952281230000001	-0.1335125413	0.021435434	0.0943711558	0.0327322466	-0.060554264000000003	-0.013182850500000001	-0.0464030104	0.0081640054	0.0148079487	0.06752266230000001	-0.0806927722	-0.135575322	0.0598166852	-0.12968155380000002	-0.08785747279999999	-0.022564440800000002	-0.1449136574	-0.022466165099999998	-0.0943123023	0.025534362999999997	0.0083800712	-0.0528704963	0.0332855719	-0.1215499384	-0.0357224423	-0.0392243441	-0.0993076033	0.1925664243	0.0509899653	-0.1840724427	0.0050324534	0.0713369505	-0.0338556037	-0.0587349304	0.1317298821	0.089795149	0.0975426543	0.1207205288	0.11775003070000001	0.11285322490000001	0.012173200000000002	0.004618760000000002	0.00014818679824000005	2.1332943937600022e-05	-0.0527944	-0.05836542	0.0034065222517764	0.00278724867136	-0.036105	0.009836300000000006	9.675279769000012e-05	0.0013035710249999998	0.00154833	0.00016295000000000006	2.3973257889000003e-06	2.655270250000001e-08	-0.000136067	-0.0002309616	5.334326067456e-08	1.8514228488999998e-08	0.0	-0.000479705	2.30116887025e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31620.80078125	-116.080078125	999875042.0475006	13474.584537506104	21942.734375	-6.552734375	42.93832778930664	481483591.8518066	22686.01171875	-7.591796875	514655127.7032623	57.63537979125977	1.238336	20.220207	0.104998475	0.1169754657	0.0805075948	-0.1256955791	0.1030438223	0.0659003979	0.020174463700000003	0.1756595174	-0.0031635464000000003	-0.09582545699999999	-0.1229980001	0.033035858700000004	-0.0065453347	0.1093975132	0.057002630599999986	0.0143604602	-0.08677996369999999	-0.039212013999999996	0.0560412145	-0.0102382912	0.0333482718	-0.1345153691	-0.0829378836	-0.0288580604	-0.0199414294	0.0368239467	0.029106838399999998	-0.056647662599999996	0.1525985029	0.10981323800000001	-0.011894658700000001	-0.097458265	-0.0437160154	0.1531020658	0.043198557400000004	-0.0315296658	0.015431011299999997	-0.06500452799999999	-0.0720379267	-0.11030898900000001	0.0587558468	-0.0706090212	-0.0844221729	0.0592998081	0.058516931200000004	0.14916077789999999	0.14272577050000002	0.0760428769	0.0451234765	0.047738873700000004	-0.1622682981	0.1485550469	0.1197659351	-0.057560744000000004	0.0449214331	-0.0815780378	0.2038615246	-0.0442239586	0.0346533535	0.0545836903	0.1114247591	-0.1182510843	-0.0871370941	0.025390379100000002	-0.0102657861	0.022140354700000003	0.17933858789999998	0.1228737385	-0.0808418519	0.0685798604	0.1213690501	-0.012886873600000001	-0.022862001899999998	0.1253091249	-0.0194531473	-0.0585664646	-0.0335045668	-0.0136223198	-0.0055246655	-0.00023743400000000002	0.057919682300000004	0.09697920789999999	-0.0531736231	0.12973525119999998	0.08274240620000001	-0.08658160890000001	0.056034525099999996	0.1625485406	-0.016291671100000002	0.0260394546	0.052656965599999994	-0.0382822643	-0.0741801819	0.0414099033	0.0826858511	0.1037448117	-0.0113426974	0.11247809560000001	0.0434511955	0.1766276753	0.1118408335	-0.0090621751	-0.1512367309	-0.1196588281	-0.0347590459	0.0461031642	0.1887668615	-0.1240516623	0.120326335	0.1161887065	0.1093977275	0.0138691	0.0016958999999999985	0.00019235193481000005	2.876076809999995e-06	0.0286	0.08139439999999999	0.006625048351360001	0.0008179600000000001	-0.0420036	-0.005898600000000004	3.4793481960000044e-05	0.0017643024129599999	0.00177951	0.0002311799999999999	3.1666558401e-06	5.3444192399999954e-08	-0.000136067	0.0	0.0	1.8514228488999998e-08	8.90115e-05	8.90115e-05	7.923047132250001e-09	7.923047132250001e-09	0.0	0.0	0.0	0.0	0.0	0.0
31808.74609375	187.9453125	1011796328.056656	35323.440490722656	21946.21875	3.484375	12.140869140625	481636517.4228516	22746.912109375	60.900390625	517422010.51163095	3708.857578277588	1.258329	20.546654	0.143085625	-0.0157699276	0.07551797519999999	-0.0373340883	0.1864526153	0.15667231550000002	-0.012491598799999998	0.0934334758	-0.0013925225	-0.0216219568	-0.0812208955	0.11302748439999999	-0.09475531720000001	0.015063136999999999	0.0036713427	0.04326132480000002	0.021921781	-0.0224081503	0.12774427929999999	0.0629067629	0.09322809259999999	-0.011125058500000002	-0.0013556711	-0.1042873022	-0.1350607323	0.0047227945	0.081061528	0.1210867636	-0.1092286059	-0.055230584299999996	-0.15336740880000002	-0.1531718025	-0.0794187227	0.021203179300000003	0.0100359272	0.0663212451	-0.0273595974	0.1397713091	-0.045654715400000004	0.12439645029999999	0.0029941404	-0.0626317232	0.1104719802	-0.0095620857	0.043043986799999996	0.0812907462	-0.0223934081	-0.0466604813	-0.039904463700000004	0.0836775844	0.0872234118	-0.0096848792	-0.0158768816	-0.0523873389	0.0030597992	0.1879812118	0.2515193142	-0.0081925597	-0.061469122	0.0332809577	-0.0185609912	-0.16591555	-0.1870841233	0.0246572289	0.0455813629	0.0082583949	0.050795655300000006	0.085306749	0.0203957541	-0.0536794829	-0.026814868999999998	-0.0048650436	-0.0740663001	-0.0005516804000000001	0.0371888217	-0.09379816029999999	-0.0153933888	-0.1508848943	-0.048236447300000006	0.0255000536	0.09348385029999999	0.0797605996	0.0892119425	-0.1479600234	-0.109541982	0.1091445861	0.025986246600000002	0.0555003054	-0.1514492473	0.1582913234	-0.018048854099999997	-0.011517053700000002	0.033541947	0.0012960853	0.1290227632	0.166141337	-0.15248096949999998	-0.0096013685	-0.07125907320000001	0.0975577049	-0.0723164119	0.021667533399999998	0.0168039083	0.0652892076	0.0377028228	-0.0185758239	-0.0661529215	0.0406104687	0.1198669825	0.1143757435	0.10540925529999999	0.006404000000000001	-0.007465100000000001	4.1011216000000015e-05	5.572771801e-05	-0.0240682	-0.0526682	0.0027739392912399996	0.0005792782512400001	-0.0481521	-0.006148499999999993	3.780405224999993e-05	0.0023186247344099994	0.000604074	-0.001175436	3.6490539747600005e-07	1.381649790096e-06	-0.000136067	0.0	0.0	1.8514228488999998e-08	0.000449652	0.0003606405	1.3006157024024998e-07	2.02186921104e-07	0.0	0.0	0.0	0.0	0.0	0.0
31910.771484375	102.025390625	1018297336.7280006	10409.180332183838	21936.302734375	-9.916015625	98.32736587524414	481201377.65414816	22724.921875	-21.990234375	516422074.2248535	483.5704078674317	1.243345	20.301998	0.14415244	-0.0647309997	-0.024657141400000002	-0.0298959793	0.061666794500000004	0.1100650499	-0.0314708863	-0.014020480900000002	0.027657989900000002	0.051748471399999996	-0.20629734239999997	-0.030524641600000006	0.0479311607	0.0724216044	0.1023211925	-0.0211279964	-0.0201625472	0.0457191385	0.1416136033	0.0022032379	0.040216649900000005	-0.11285265470000001	-0.0435944911	-0.0149002731	0.0723799892	-0.20366382289999999	-0.0893470785	0.08712731580000001	-0.0988342282	-0.1395646117	0.1556700056	-0.038617715899999995	-0.046713812300000004	-0.0338377554	-0.060956102699999994	0.0671393235	0.0519713178	-0.07466871559999999	0.0705972662	-0.0875807823	-0.0953059049	0.10129790050000001	0.0108473412	-0.005969772700000001	0.1548736333	0.0799387176	0.0335616182	-0.0585821266	-0.0427462817	0.0336521649	0.0989604761	0.0714223333	-0.0259990067	0.0516680171	0.06735403820000001	0.2319209988	-0.0916595565	-0.0018979728	-0.0783178374	-0.0447303289	0.0183126438	-0.0576491221	-0.12361260939999999	0.0153188067	0.0199478519	-0.10313916640000001	-0.0237663766	0.1339411844	-0.11666563029999999	0.042473251100000005	0.0795501546	-0.0178187542	-0.1272765988	0.0532995849	0.0125351266	-0.0437063251	-0.055644346100000006	0.0371447954	-0.0187081311	0.0039732764000000005	-0.0924975598	-0.0749279557	-0.0193589835	-0.0705323094	-0.2562320843	0.036629974100000004	0.0301272474	-0.0271790649	-0.0204483024	-0.12054013710000001	-0.1626702311	-0.0610981099	0.132700218	0.1552071581	0.0347364381	-0.031029356600000002	-0.057686938099999995	0.0409698063	0.07814861719999999	0.0863544835	0.0817168157	0.0966066503	0.12616045050000002	0.054361992000000005	-0.0049903851	0.18760674219999998	0.13075380109999998	0.0713840546	0.11934271980000001	0.112315068	0.1009072399	0.007461759999999999	0.001057759999999998	5.567786229759998e-05	1.1188562175999957e-06	0.0654665	0.0895347	0.00801646250409	0.00428586262225	-0.0501045	-0.0019524000000000071	3.811865760000027e-06	0.0025104609202500003	0.0010381600000000002	0.0004340860000000002	1.0777761856000004e-06	1.8843065539600015e-07	-4.18695e-05	9.41975e-05	8.87316900625e-09	1.7530550302499998e-09	-5.42161e-05	-0.0005038681	2.5388306219761e-07	2.93938549921e-09	0.0	0.0	0.0	0.0	0.0	0.0
31747.099609375	-163.671875	1007878333.6075783	26788.482666015625	21925.02734375	-11.275390625	127.13443374633788	480706824.0241852	22683.90625	-41.015625	514559602.75878906	1682.281494140625	1.3896540000000002	22.690998	0.07212683999999997	0.0219535727	-0.08350595849999999	0.1179821449	-0.007002579399999999	0.12634732099999998	-0.0100956224	-0.0379573832	-0.0366885431	0.0946838585	-0.0083629246	-0.0904750315	-0.0112366847	0.0338084497	-0.0961689107	0.039949811099999996	-0.0026932973	0.11057120570000001	0.11409301150000001	0.0859810465	-0.028743489900000002	-0.0339904457	-0.0731432305	-0.0059835855	0.0933748203	0.0902899075	0.0852923688	-0.1489788045	0.0636927935	-0.1569095332	-0.0320045125	-0.1371717711	-0.021067762599999998	0.1223199375	0.0036410341999999997	0.0790595657	-0.1318253485	0.0108941615	-0.0420837688	-0.16406419349999998	0.0488620106	0.140795883	0.051430548	0.0675368221	-0.23325898899999997	-0.0146515633	0.016673806399999998	-0.0353169153	-0.18042832469999998	0.049669081500000004	0.0061984747	-0.09246010519999999	0.010388715699999999	0.0857417917	-0.12808606460000002	0.0542321822	-0.063096033	0.0203555424	-0.0053000389	0.1892650206	-0.041001211	0.0084268038	-0.1115252326	0.0255463504	0.0353073796	-0.0132299306	-0.1606418486	-0.0157219499	-0.0460271682	0.0394698085	-0.10040627099999999	-0.0773022962	-0.018762228500000002	0.0610502257	-0.09464416070000001	-0.115853993	0.028599796400000002	0.11104808810000001	-0.11530656689999999	-0.07470233030000001	-0.047855387400000005	0.0322597831	-0.0144192756	0.060251705999999995	-0.0786191742	-0.027484417999999997	-0.0548768381	0.0414171365	-0.032914131299999996	-0.0024145294	0.0446580686	-0.2238117354	0.014402759199999999	0.035131879500000004	0.1928313145	-0.04641174940000002	0.002817969	0.0401120021	0.026039699500000003	-0.29142602230000003	-0.0976266264	-0.1633440746	-0.1046741731	0.0346482454	-0.052477966699999996	0.0079000292	-0.14798968699999998	0.0727906327	0.11875383099999999	0.1100111431	0.0959136145	0.00773087	0.00026911000000000117	5.97663509569e-05	7.242019210000066e-08	0.0441719	-0.0212946	0.0004534599891599999	0.0019511567496099998	-0.0372573	0.012847200000000005	0.0001650505478400001	0.0013881064032899998	0.0015389000000000002	0.00050074	2.3682132100000003e-06	2.507405476e-07	-0.000136067	-9.41975e-05	8.87316900625e-09	1.8514228488999998e-08	0.000105165	0.0001593811	2.540233503721e-08	1.1059677225e-08	0.0	0.0	0.0	0.0	0.0	0.0
