csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	a_comp_cor_98	a_comp_cor_99	a_comp_cor_100	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19
32831.1171875	n/a	1077882255.779358	n/a	21965.7265625	n/a	482493143.41851807	n/a	22526.087890625	n/a	507424635.6561623	n/a	n/a	n/a	n/a	-0.2389043964	-0.0041701385	0.23502928059999997	-0.329933209	0.09655775130000001	-0.11838888210000001	0.2087781736	-0.0616163859	0.0075159468	-0.029445918199999997	0.0408945891	-0.0684748572	0.0123902625	-0.0577222994	0.0225141846	-0.054708562800000006	0.0272744392	-0.0058807705	0.0444354105	-0.072656472	0.061285386	-0.1610026947	0.1691826548	-0.0039736705	0.11941714880000001	-0.0501348771	0.1977743022	-0.012176708400000002	0.1661008694	-0.056497140099999996	-0.0397623561	0.0015984544	0.055504358899999995	-0.0275448639	0.003794847	0.013387419499999999	0.0282268635	-0.0146139097	-0.033557941200000004	-0.056070093700000004	0.0939422242	-0.05468153269999999	-0.1008821009	-0.0726109506	0.0886479049	0.09493808599999999	-0.11387315630000001	-0.1506218824	-0.1142763528	-0.24915187940000005	0.2064261061	-0.0014195591	0.32276384269999997	-0.0987741279	0.052641929500000004	-0.048227175899999995	0.1541619835	0.2925570941	-0.1319280503	0.2361854291	0.0374688411	-0.085401868	0.074347254	-0.0503933071	0.0593478886	-0.05668820030000001	0.056815972199999995	-0.0334705632	0.009882755600000001	-0.06481408400000001	0.044065455999999996	-0.018967790800000002	0.0450580112	-0.0134155319	0.054317667800000004	-0.0459510243	0.0381307324	-0.0156232096	0.0029044970000000002	-0.1614673309	0.04417648230000002	0.1201952289	-0.0731716639	0.061836679299999996	0.06628723809999999	-0.1350250663	0.0177903923	0.022729171800000003	-0.0111084719	-0.0124343294	-0.007036688100000001	0.09183385	0.1169587862	-0.0423322654	-0.1755769962	0.047924183200000005	0.0092814071	0.047617233200000005	-0.1433947375	-0.0770591839	0.1594096775	0.049726024800000004	0.014535577	0.1561199389	0.1217078847	0.1216831682	0.1216419777	0.100497	n/a	n/a	0.010099647009	-0.08084919999999997	n/a	n/a	0.006536593140639996	-0.430399	n/a	0.185243299201	n/a	-0.00384765	n/a	n/a	1.48044105225e-05	0.00193431	n/a	3.7415551761e-06	n/a	0.00210779	n/a	n/a	4.4427786841e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32532.740234375	-298.376953125	1058379187.157322	89028.80615615846	21929.11328125	-36.61328125	480886009.3018952	1340.5323638916016	22500.341796875	-25.74609375	506265380.9762001	662.8613433837892	1.425965	25.424038	0.1067093	-0.2089383321	0.0577602618	0.2174524696	-0.3767965879	0.11611563789999994	-0.1097340607	0.0288014209	-0.1264620834	-0.0219051037	-0.0025899832	0.0130279271	-0.047763540300000004	0.1253487662	0.164141488	0.0749601759	0.0250756627	0.009041755799999999	-0.023948638300000002	-0.1197415719	-0.1478996842	0.1588159182	-0.0688181782	0.0161808516	-0.10737230140000001	0.08578992220000001	-0.0692767905	0.0845378277	-0.052091359500000003	0.10095297980000001	0.0556813443	-0.0344380688	-0.0399464883	-0.055397543099999995	-0.08794127880000001	-0.0427871008	-0.051876774400000006	-0.1070401419	0.0437881193	0.0693316995	-0.019857833999999998	-0.0592559051	-0.008032609100000001	0.0356705042	0.1609867394	0.0393086843	0.0715423213	0.047173407699999996	-0.0337761086	0.0151701522	-0.24061633170000002	0.1744603132	-0.0784738957	0.1477057388	-0.06014321490000001	-0.1159932799	0.1610027389	0.111318247	0.348860809	-0.1745036814	0.1721021725	-0.1266738014	-0.0386024104	0.0537745763	0.007188979200000002	0.0120319081	-0.0032438694	-0.0344827474	0.0342139826	0.1567082978	0.07110418519999999	0.0834178779	-0.0631655255	0.1360424922	-0.026172628700000002	0.0068664349	0.0798245237	0.0690694907	-0.1271166317	0.094891611	-0.140989753	0.0578775025	0.0091540346	-0.08116239809999999	0.0065893012	0.0638191148	-0.029442402599999997	-0.1623927718	0.0316517379	-0.1384569492	0.0201894353	0.1168076127	-0.0696950992	-0.054484269	0.0148033748	0.053404176500000004	-0.0104722759	-0.0892711058	0.0386736027	-0.0379543045	-0.0618796795	-0.1825445923	0.0390545219	0.027325944900000003	-0.14992131779999998	0.1216419777	0.12141962949999999	0.12104935019999999	0.100922	0.0004249999999999948	1.806249999999956e-07	0.010185250084000001	-0.108253	-0.027403800000000037	0.0007509682544400018	0.011718712009000001	-0.453063	-0.022664000000000014	0.205266081969	0.0005136568960000008	-0.00293487	0.0009127800000000002	8.331673284000005e-07	8.6134619169e-06	0.00199157	5.725999999999973e-05	3.966351064899998e-06	3.2787075999999696e-09	0.0019535	-0.00015429000000000007	2.3805404100000025e-08	3.81616225e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32599.646484375	66.90625	1062736950.9062233	4476.4462890625	21934.560546875	5.447265625	481124946.3845253	29.67270278930664	22495.912109375	-4.4296875	506066061.6327248	19.62213134765625	1.482736	26.436234	0.14153890000000002	-0.1091636514	0.1206066519	0.09661451869999996	-0.206325692	0.17328749219999998	-0.10247799	0.021611949900000003	-0.1982022817	-0.0914712667	0.0062303892	0.0383123426	0.021277433	-0.0344045424	0.1156167907	-0.008589100300000001	-0.0503340513	-0.1545566348	-0.1448063678	0.0046165417	-0.0120360898	-0.1177079005	0.0101790962	0.0070267633	0.1333942414	-0.0242702431	0.1420777193	-0.102040681	-0.0317311506	-0.1358313365	-0.0086338063	0.0378126476	-0.0582437501	-0.3338817262	-0.014348120800000001	0.013273323500000002	0.15714935619999998	-0.0536386708	-0.0571953297	0.044423663099999997	0.1068768567	0.0385526323	-0.0654009195	0.0835282123	-0.072351551	0.019671421	-0.028173977200000002	0.1555155856	0.0308091515	-0.0027257245000000003	-0.1823968265	0.020962883	-0.0563436958	0.1010358806	-0.1497852559	0.0026527951	0.1145399194	0.0573638929	0.2515987834	-0.0198085593	0.1763497929	-0.1581579617	0.0413434609	0.09519777880000001	0.1013804094	-0.0001572613	-0.0340813875	-0.0156551469	0.0468688429	-0.1256121456	0.1753682471	0.056362723499999996	0.0500206358	-0.1235005856	0.0836466813	0.11068197710000001	0.0194777842	-0.0768223548	0.0851293682	-0.0011276874	0.0813307157	-0.0598328587	0.09357839400000001	0.15148949849999999	-0.10338245859999999	0.0974617898	0.2111882116	-0.0108543051	-0.1135639549	-0.0109215047	0.0991134915	-0.1700906972	0.00998925	-0.13221550529999998	0.073657634	-0.021043132599999997	0.0682703547	-0.08331887240000001	-0.0058115615	0.0624642535	-0.0505401461	0.1037833368	-0.07370728809999999	-0.0307771783	-0.0646873768	0.1215101995	0.120893123	0.1198669825	0.0969655	-0.0039565000000000025	1.5653892250000013e-05	0.00940230819025	-0.0929426	0.015310400000000004	0.0002344083481600001	0.00863832689476	-0.361616	0.091447	0.130766131456	0.008362553809	-0.00289273	4.213999999999997e-05	1.7757795999999974e-09	8.3678868529e-06	0.00216421	0.00017264000000000038	4.683804924100001e-06	2.980456960000013e-08	0.00155178	-0.00040172	1.6137895839999994e-07	2.4080211684e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32322.951171875	-276.6953125	1044773172.4594154	76560.29595947267	21905.373046875	-29.1875	479845368.3227577	851.91015625	22443.654296875	-52.2578125	503717618.19763565	2730.878967285156	1.2491310000000002	22.271206	0.06290460000000002	-0.1321769568	0.055741435199999995	0.3308610043	-0.3460073925	0.0028767140000000003	-0.0357990179	-0.0687750011	-0.220823835	-0.11516819560000001	0.0722739005	0.0502680017	-0.0678453222	-0.0319740439	-0.0233173969	-0.028204763799999998	-0.1646865159	-0.07404571459999999	0.0849514636	-0.032774811	0.0931281931	0.0665106722	0.1108462867	-0.055101664800000005	-0.1290494406	-0.11331655789999999	0.0003743482	-0.0005881133	0.1267136509	0.026280363900000003	-0.08730127550000001	-0.0326770137	-0.0482636796	-0.0071246712	0.1455267932	0.0159051206	-0.0697034612	0.0186397578	0.081000745	-0.0157657983	-0.045560025899999995	0.0232128788	0.09066270900000001	0.0404260596	-0.1241900177	-0.1701226806	-0.0740193595	0.0001288665	0.1110160847	0.051876262699999995	-0.1746183361	0.1955565437	-0.1964720179	-0.0108797175	-0.2585757367	-0.0282243178	-0.025467233500000002	-0.0630144391	0.2507658908	-0.2297257247	0.1253866347	-0.1786199486	0.1417878401	0.041213616200000004	0.0305476019	0.04249535	-0.0725463468	0.031236380499999997	0.0086961364	-0.087375224	-0.07371610469999999	-0.0121498863	0.06837733019999999	0.0916765984	0.029455827400000002	-0.1442475628	-0.037662316099999996	0.1015946185	0.021850743500000002	0.09732555720000001	-0.032430093300000004	0.1025122887	-0.11397528779999999	0.1087954807	-0.027377892	-0.019442208	0.0270746067	0.0171476665	-0.115055142	0.0542327902	-0.08692254960000001	-0.0614509434	0.0003123432	-0.022799081800000003	0.02566075	0.091697233	0.0212074012	0.1573476275	0.0641860942	0.1640357433	0.1352573527	-0.0737441018	0.027975408900000002	-0.1459133457	0.051499387599999995	0.1213126213	0.12010478890000001	0.1181006348	0.0900943	-0.006871199999999994	4.721338943999992e-05	0.00811698289249	-0.11806400000000003	-0.025121400000000016	0.0006310847379600008	0.013939108096000005	-0.370381	-0.008765000000000023	0.137182085161	7.68252250000004e-05	-0.00294548	-5.2749999999999846e-05	2.7825624999999838e-09	8.6758524304e-06	0.00198837	-0.00017584000000000002	3.9536152569000005e-06	3.0919705600000014e-08	0.00176613	0.0002143500000000001	4.594592250000004e-08	3.1192151769e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32805.57421875	482.623046875	1076205699.821915	232925.00537490845	21973.92578125	68.552734375	482853414.2398834	4699.477390289308	22547.796875	104.142578125	508403143.91625977	10845.676578521729	1.7703669999999998	31.564503	0.3524335000000001	0.055716228099999994	0.0728544998	0.0294647495	-0.0287374773	0.1249535379	-0.0518965586	0.1045700175	-0.155232475	-0.0593864852	-0.051851949800000005	0.25320248370000004	-0.0453324249	-0.2695443651	-0.24118651730000001	-0.099038142	0.2178890051	0.0279537863	-0.0329645496	-0.1404305875	-0.11196747130000001	-0.1658013731	0.1496104947	-0.06071334530000001	0.060938699699999994	-0.050969363499999996	0.15328200849999998	-0.0978571463	-0.0309513615	-0.09298268539999999	0.0686051118	0.0377321602	0.1147360001	0.2099540874	-0.032335395	0.1530300005	-0.0508347588	0.1188732608	0.0172152542	-0.15762533509999999	-0.0678212855	0.05962367320000001	0.04475922190000002	0.0976198935	0.0022034322	-0.0548082078	0.0068693953	-0.044727777	0.1307320635	-0.0206116108	-0.0203821706	-0.0414849971	0.0105280246	0.23863632440000002	-0.34496758549999995	-0.0109121677	-0.0568485908	0.0616101275	0.07178588030000001	0.0879377757	0.1762088742	0.0091557334	0.0054247528	0.07945986690000001	0.2222670991	-0.1250739932	0.0352109774	0.17132716739999998	-0.1577951308	-0.0856107075	-0.1598367346	-0.0198607826	0.024698371099999998	0.1521111262	-0.1718742698	-0.006219010400000001	-0.0317969296	-0.3055649531	-0.0176780067	-0.2451854748	0.0926091092	-0.1767175809	-0.016487588600000002	-0.075183752	0.0052753201000000005	-0.0169464246	0.0080070286	0.1003733149	0.0550738838	0.13137437400000002	0.0582403388	0.0035906931	-0.019464689	0.040987912200000004	-0.011487091100000001	0.1593624517	-0.043317513200000005	-0.0370089701	0.07638361639999999	-0.0386360554	-0.0721610822	0.1781576642	-0.0406799645	0.021670859100000002	0.0550748021	0.12104935019999999	0.11905633460000001	0.11575891279999999	0.0731817	-0.016912599999999996	0.00028603603875999997	0.005355561214890001	-0.0870857	0.030978300000000014	0.0009596550708900008	0.00758391914449	-0.192081	0.1783	0.036895110561	0.03179089	-0.0044877	-0.00154222	2.3784425284e-06	2.013945129e-05	0.00216421	0.00017584000000000002	4.683804924100001e-06	3.0919705600000014e-08	0.000959338	-0.0008067920000000001	6.50913331264e-07	9.20329398244e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32792.640625	-12.93359375	1075357279.1604004	167.27784729003906	21951.43359375	-22.4921875	481865436.820816	505.89849853515625	22544.650390625	-3.146484375	508261261.235508	9.90036392211914	1.827867	32.589695	0.5958494500000001	0.1392716683	0.0226929525	-0.18183360210000002	0.21589658399999997	0.1846557884	0.046877086299999995	0.06885561679999999	0.043073668200000005	-0.11529024439999999	-0.1036333307	0.0623766513	0.0568755565	0.0010262729	-0.1693479638	-0.1158832382	0.1026186897	0.0245212983	-0.0239426241	0.0487977093	0.1132034567	-0.0080343086	-0.043585943200000005	-0.08758645300000001	-0.0628638717	-0.09927659609999999	0.1362783611	-0.0160979705	0.1575111417	0.2167479998	0.0472720961	-0.0559121703	0.1094391059	-0.026790963199999997	-0.1316801531	-0.05474444269999999	0.0102324018	-0.20465953620000002	-0.18546126649999997	0.13797125789999998	-0.017176183799999998	0.0220111575	0.0080525375	-0.0798588817	0.1610238565	0.0170497234	-0.012346925600000001	-0.047372282300000006	0.05200150519999999	0.1293902366	0.12024486359999999	-0.2055226075	0.120422615	0.129572292	-0.0704690727	-0.0300631841	-0.0421600903	0.0670339332	-0.0424737076	0.2734223882	-0.0226733171	0.08603149460000001	0.020818081699999998	0.138944108	-0.0219825627	-0.0534628068	-0.0030285661	-0.0097331459	-0.018460659	-0.1519898627	-0.1243336308	-0.2160214141	-0.0188093862	0.0284912693	0.07303251870000001	-0.0380229178	0.0595819851	-0.1039960628	0.0865311137	-0.010204948299999999	0.0093563403	-0.0421643034	-0.0022659441000000002	0.0712621821	0.06454757259999999	-0.114984562	-0.0817125084	-0.23024279949999998	0.021732965	-0.1112923839	0.0064667937	0.1413520892	-0.1560778957	0.17304393170000001	0.07074075219999999	-0.0539689462	-0.0694964453	0.0066833402	0.09052709949999999	0.0406732859	0.0163513502	-0.1595110656	0.0086153834	-0.0026190344	0.11355274050000001	0.1207205288	0.11775003070000001	0.11285322490000001	-0.0112854	-0.0844671	0.007134690982410001	0.00012736025316	0.07822379999999997	0.16530949999999994	0.02732723079024999	0.0061189628864399956	-0.06435890000000001	0.1277221	0.0041420680092100004	0.016312934828409998	-0.00277685	0.00171085	2.9270077225e-06	7.7108959225e-06	0.0010231	-0.00114111	1.0467336100000002e-06	1.3021320321000002e-06	-0.000555717	-0.001515055	2.295391653025e-06	3.0882138408899995e-07	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32382.70703125	-409.93359375	1048639714.6717682	168045.55128479007	21956.38671875	4.953125	482082917.7433014	24.533447265625	22512.009765625	-32.640625	506790583.68759537	1065.410400390625	1.372268	24.466656	0.26259790000000005	0.0166986909	-0.043892571799999995	0.0223664227	0.0023148994	-0.0204818915	0.0816696078	0.0175180254	0.0416536909	0.06207353650000001	-0.2138504084	0.020212796	-0.0631599348	-0.025924148799999998	0.0288844292	0.136950698	0.1445491595	0.0626780037	-0.063559983	-0.0045401563	0.0999800426	0.053365491200000004	0.056411445199999986	-0.12753111720000002	0.17628942600000005	0.015369912099999999	0.0823653572	-0.1175244621	-0.0260083801	-0.1157266545	-0.0335238209	0.0288177396	-0.09201273289999999	-0.0627052	0.06605945519999999	-0.0128852248	0.0142578391	0.0851727242	-0.0437222395	0.0788823604	0.0706659967	-0.0568766572	0.093208316	-0.11564871939999999	-0.1201470971	0.0350385597	-0.0911298697	-0.10433847380000001	-0.0575582436	-0.11966556269999999	0.0414679912	0.0381730269	-0.0470938799	-0.0395717769	0.1041953834	0.0193740384	0.13224283960000002	-0.11528354910000001	-0.0042762431	0.0149529044	-0.030781575499999998	0.15158225720000001	0.032613636099999996	0.1046916531	0.1694735711	-0.0485712978	0.0317439712	0.0580362571	0.0912910435	0.11006059259999999	0.1018397643	-0.1497579696	-0.1246223668	-0.1044510475	-0.036403157799999995	0.0645883475	0.0922143383	-0.0197648244	0.068628001	-0.1392325003	0.042104252800000005	-0.0042800554	-0.0122243304	0.0778812316	-0.0463479082	0.0297790627	0.0742986097	-0.019419308700000002	-0.0521737085	0.1400468853	-0.0313370774	-0.009388369	0.0713576992	-2.54108e-05	-0.0661404193	-0.1858331297	-0.0173217746	0.0750809325	-0.1327326412	-0.0289414321	0.0416173581	-0.0092263709	0.0142378904	-0.052805114699999996	0.019306496399999998	0.120326335	0.1161887065	0.1093977275	-0.021853	-0.010567600000000002	0.00011167416976000004	0.000477553609	-0.0188083	-0.09703209999999997	0.009415228430409994	0.00035375214889	-0.143254	-0.07889509999999998	0.020521708516	0.0062244368040099965	-0.00173371	0.00104314	1.0881410595999998e-06	3.0057503641000007e-06	0.00148221	0.00045911	2.1969464841000004e-06	2.107819921e-07	-0.000575529	-1.981200000000002e-05	3.9251534400000083e-10	3.3123362984099997e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32576.0546875	193.34765625	1061199339.0029908	37383.31617736816	21901.015625	-55.37109375	479654485.4064941	3065.958023071289	22550.283203125	38.2734375	508515272.5411415	1464.8560180664062	1.1487690000000002	20.48181	0.09952044999999997	0.014565316799999999	-0.0196446141	-0.0693355077	0.0996486364	-0.18450693780000002	-0.018528393799999997	0.0516228142	-0.0579574979	-0.0739056518	-0.14709182880000002	-0.0095593724	-0.048697824699999996	0.026210545800000002	-0.0190661502	-0.0919137251	0.0148308955	-0.0295218496	-0.12537504789999998	0.1481298856	0.0985332798	-0.018557338899999998	-0.0248183841	0.1034399066	0.1212122978	0.0643424536	-0.1046550087	-0.0533687272	0.0471055778	-0.0639005992	0.0383683319	-0.06762295809999999	-0.1791283322	0.0687131401	-0.0680679007	-0.0169098546	0.030465937599999996	-0.028221307200000007	-0.0684381517	-0.19639065320000001	0.0846146337	0.0406661706	-0.1056071436	-0.09014698189999999	0.1952743236	-0.1502772773	-0.1287326059	0.0779982945	0.045832785599999995	0.057430570599999994	0.0310131083	-0.0225047004	0.0510353713	-0.015342128500000001	-0.0054146394	0.161083314	0.0508671662	0.0408469742	-0.2008618769	-0.07564938610000001	0.0423555087	0.07230002690000001	0.08329857780000001	0.1377179658	0.0628308318	0.045023826600000004	-0.0686924913	-0.0728959035	0.0573437425	-0.1314120495	0.0394352765	-0.0941091192	-0.0121040404	-0.0864000741	-0.06858597450000001	0.13776362080000001	-0.021385205499999997	0.0889906009	0.0046195906	-0.0054960955	0.195155489	0.050714133499999994	-0.07208935429999999	-0.0941781483	-0.0398381793	0.1262962884	-0.1073360417	0.08637668039999999	0.04856787059999999	-0.0096192563	0.11667425390000001	-0.0265314552	0.0301968388	0.11539646810000001	-0.0387267532	0.0134345359	-0.1153971314	-0.0432295241	0.1368139825	0.0851909927	0.18444865989999998	-0.012563998500000001	-0.018265075	0.160064435	-0.0364275187	0.1198669825	0.1143757435	0.10540925529999999	-0.027913	-0.006059999999999999	3.67236e-05	0.0007791355689999999	0.0172238	0.0360321	0.0012983122304100001	0.00029665928644000004	-0.104329	0.038925	0.010884540240999998	0.001515155625	-0.00195497	-0.00022125999999999984	4.895598759999992e-08	3.8219077009e-06	0.00145416	-2.805000000000017e-05	2.1145813056e-06	7.868025000000094e-10	-0.000454772	0.00012075699999999997	1.4582253048999995e-08	2.06817571984e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32441.27734375	-134.77734375	1052436475.694107	18164.932388305664	21905.265625	4.25	479840662.1018066	18.0625	22503.220703125	-47.0625	506394942.0135536	2214.87890625	0.997306	17.781332	0.08003863	-0.0254828629	-0.060346675999999995	0.0388395085	0.0022531777	-0.1256460144	0.0386727651	0.0093439881	-0.0131932804	-0.0933901593	-0.1415206443	-0.12229735679999999	-0.10276640320000001	0.0096831591	0.0201698358	-0.060868383099999986	0.0638211687	0.0046755062	0.0213182707	0.0388539571	0.2547577518	0.0853221901	-0.068711681	-0.009912217	0.0870689844	0.056783359299999996	-0.09129917369999999	0.0228075778	-0.0760545855	0.0276191775	-0.030497919100000007	0.020651138899999998	-0.0474176154	0.0601984104	0.0800616219	0.1225415208	-0.0832183135	0.015376468	-0.1304152163	-0.057292296	-0.0106872775	-0.14057685779999998	0.0195393384	0.0021463334	-0.11899954550000001	0.2069426255	0.11962754880000001	-0.013016098500000002	0.07779184139999999	-0.1268593482	0.0113071686	0.09320936689999999	-0.021883088	-0.0551019003	0.004962118	0.1044262595	0.10645064859999999	0.0453696121	-0.08129559509999999	-0.0651179528	-0.0194800525	0.0397631048	0.1010935003	0.1384885258	0.0129763824	0.1095397709	0.0459658515	-0.055897029699999996	0.0866595045	-0.0110891269	-0.049872808399999996	-0.1102065508	-0.1714127958	-0.08782274970000001	0.11610398470000001	-0.018561241200000002	0.0557017946	0.08869381009999999	0.0803232412	-0.026908622599999998	0.0009596238	0.1074642017	0.1170903633	-0.1131412915	0.1226044866	0.0329576992	-0.09507087539999999	0.0670479065	-0.030520765099999996	0.1355401074	0.09727415699999999	0.0183072853	-0.029522015099999997	0.014534683500000001	-0.021332756	0.042541053499999995	0.1768975377	-0.0339982925	-0.2414531044	-0.09013856710000001	-0.015510248999999999	-0.115234679	-0.0471883229	-0.0219366404	-0.09917978039999999	0.11934271980000001	0.112315068	0.1009072399	-0.0139078	0.014005200000000002	0.00019614562704000006	0.00019342690084000002	0.00265872	-0.01456508	0.00021214155540640004	7.068792038399999e-06	-0.139104	-0.034775000000000014	0.019349922816	0.001209300625000001	-0.00182786	0.00012710999999999994	1.6156952099999987e-08	3.3410721796e-06	0.0013681600000000006	-8.599999999999927e-05	1.8718617856000015e-06	7.395999999999875e-09	-0.000575529	-0.00012075699999999997	1.4582253048999995e-08	3.3123362984099997e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32455.78515625	14.5078125	1053377990.1086578	210.47662353515625	21884.494140625	-20.771484375	478931083.79105	431.45456314086914	22511.3984375	8.177734375	506763059.61187744	66.87533950805664	0.923989	16.474135999999998	0.05590108000000001	0.0007438365	-0.0658186999	0.0011010509	0.0626580596	-0.20178991370000002	-0.031363755	-0.0001807768	-0.0047356457	-0.09466801789999996	-0.0722390849	-0.0956234256	-0.0124515476	0.0836803209	0.0461949013	-0.08903578320000001	-0.0073106737	0.1339507156	0.0048875793	0.022746598	0.1013178369	-0.0205701972	-0.1326655399	0.0630229725	-0.0170888565	-0.094581021	-0.0967290518	0.0212784556	-0.0304021885	0.0446579567	0.0378375331	0.0766947349	0.0616991334	0.0855292226	0.0843408474	-0.0371279625	0.1471163447	-0.0258121363	0.1059168737	-0.0687563405	0.0351242916	0.0579476991	0.0413857085	0.0214362181	-0.0623573283	0.006854374200000001	-0.006875155799999999	-0.0068679301	0.0316294461	-0.1060265457	0.0358593055	0.042463937300000004	-0.005213347	-0.0743624681	0.0627301684	0.10754905529999999	0.023667107200000002	0.0854665878	-0.18522708149999997	-0.10873670380000001	-0.0091802943	-0.013789553500000001	0.0159660292	0.1084961363	-0.09378692640000001	0.113291775	0.0444198225	-0.12697758609999998	-0.0446426001	0.076866407	-0.0226729029	-0.0335774887	0.0196759551	0.0094421497	0.1511798222	0.0647626907	0.035904300800000004	-0.0033261408000000003	0.0511084093	0.0002617103	0.0162847385	0.06937076019999999	-0.046652128499999994	-0.0741877548	0.055535054900000005	-0.14351437449999999	-0.0076365466	0.0910853128	0.013962316499999999	-0.1140734525	-0.0120527327	-0.1508284188	0.0032679281	0.0066721113	-0.0334335635	0.0019855203	0.0562115	0.012835290400000001	0.1001412399	-0.1009119975	0.0629543449	0.003388339	0.050483203	0.0501920723	0.087744016	0.11875383099999999	0.1100111431	0.0959136145	-0.012174700000000002	0.0017330999999999976	3.0036356099999925e-06	0.00014822332009000006	0.017231	0.01457228	0.0002123513443984	0.000296907361	-0.144242	-0.005138000000000004	0.020805754564	2.639904400000004e-05	-0.00202381	-0.00019595000000000007	3.8396402500000026e-08	4.0958069161e-06	0.0013681600000000006	0.0	1.8718617856000015e-06	0.0	-8.232499999999998e-05	0.000493204	2.43250185616e-07	6.777405624999997e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
