csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13
39669.31640625	n/a	1573654664.1391757	n/a	23829.17578125	n/a	n/a	567829618.4137115	25418.41015625	n/a	n/a	646095574.8713531	n/a	n/a	n/a	-0.045398235999999995	0.0557444831	-0.0252479831	0.161859341	-0.0713734532	0.1415116534	-0.1080964972	0.12614707990000001	-0.0222698361	0.1343740004	-0.1153587568	0.055394112800000006	-0.1104756872	0.1786195448	-0.0744360148	0.0234669124	0.012390384099999999	-0.0724855589	0.2084265304	-0.060139256399999994	0.1396626615	-0.0174178194	0.0681371421	-0.051312530700000004	0.1617394727	-0.1026962641	0.010550114099999999	-0.0672569519	0.0379707092	-0.0664472837	0.0289293794	0.022632566200000002	-0.099471092	0.0351076776	0.025572794300000003	-0.1342501462	-0.1287313694	0.06867216400000001	0.0226191582	-0.1001360853	-0.17488625870000002	0.031130684300000006	0.1673296234	-0.0752158041	-0.1594848426	-0.028651264500000002	-0.056106824400000005	-0.026999105	0.1205016325	-0.2761691731	0.13062546560000002	-0.1197346876	0.1293440231	-0.052167943499999994	0.1263895234	-0.1125495307	-0.0221013088	0.1901744635	-0.0111322369	0.06366112809999999	0.0910589117	-0.0040899805	0.014982891000000003	-0.0304630009	0.1236318606	0.0054192985	-0.0476546266	0.0470342484	-0.0267160949	0.10246392550000001	-0.1012513205	0.1128472996	-0.0172820543	0.0744197726	-0.048370685499999996	0.0211335473	-0.0791741567	0.0336356637	-0.1568232093	0.1065266025	0.0209476748	-0.0688342076	0.013626146799999999	0.0366829947	-0.022600805800000002	0.1705528014	0.0122565482	0.0815067179	-0.0330811979	-0.041696350699999996	-0.1168038057	0.1938995934	-0.0083319359	-0.1552079684	-0.1440681876	0.2170445743	-0.0612548158	-0.046308974800000006	-0.068681071	0.1217078847	0.1216831682	0.1216419777	0.034574	n/a	0.0011953614759999999	n/a	0.0209123	n/a	n/a	0.00043732429129	-0.0228926	n/a	0.00052407113476	n/a	0.00269258	n/a	7.2499870564e-06	n/a	-0.000614469	n/a	3.77572151961e-07	n/a	0.0011068400000000002	n/a	n/a	1.2250947856000004e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39640.50390625	-28.8125	1571369549.9414215	830.16015625	23876.3515625	47.17578125	2225.554336547852	570080163.9360963	25424.1796875	5.76953125	33.287490844726555	646388912.7822876	1.176393	20.498636	0.06389949	0.0325618045	0.0026002029999999997	-0.064827942	0.2555564561	0.049545535999999994	0.0708611441	0.099414796	0.20979176530000002	0.0731853023	0.1550553754	-0.07436150820000001	-0.0065257888	-0.0209529333	0.092296478	0.0156039965	-0.0065423312	-0.0231819142	0.021044657999999997	0.0764485478	-0.148123119	-0.09126612	0.0423026817	0.0296976456	0.0676944892	-0.1558296954	-0.18233235399999997	-0.0525653354	0.0651845536	0.0902528685	-0.0399272943	-0.2226272166	0.0419793989	-0.143530494	-0.1384065155	-0.08800923960000001	-0.046403861799999994	0.049444420700000005	-0.0390731607	0.008704626600000001	0.10181232220000001	-0.00468912	0.1121859124	-0.0254931238	0.041637961800000005	-0.0583724492	0.0808889456	0.0287909733	-0.0147219325	-0.0030548653000000005	-0.2655400618	0.09913222810000001	0.0954926158	0.1286555341	0.081931159	0.0099971887	-0.0570792983	0.0970393722	0.026485784900000003	0.1449246428	0.150819227	0.1004893459	-0.0207907795	0.11787995720000001	0.0677181811	0.0037698282	-0.0368143848	-0.0336647063	-0.0112402052	0.039131260699999997	0.0345114016	0.0080327688	-0.0351854362	-0.0122504322	0.1313440087	0.0802270798	-0.20774060649999998	0.0988308258	0.0516342262	-0.146435241	0.0896907782	0.1598907413	-0.1212271095	0.0010778881	-0.0258069126	0.0961217187	-0.2406791419	0.0533494907	-0.0101410089	-0.026798236	0.094068661	0.07006706759999999	-0.08946184160000001	0.0664691071	-0.0864557017	-0.0641220698	0.0843310215	0.1415579237	-0.0372735888	-0.0390508114	0.1216419777	0.12141962949999999	0.12104935019999999	0.0251033	-0.009470700000000002	0.0006301756708899999	8.969415849000004e-05	0.0304739	0.009561600000000005	9.142419456000008e-05	0.00092865858121	-0.00568141	0.01721119	3.2278419588099994e-05	0.0002962250612161001	0.00221866	-0.0004739200000000001	4.9224521955999985e-06	2.246001664000001e-07	-0.000614469	0.0	3.77572151961e-07	0.0	0.00102764	-7.920000000000019e-05	6.272640000000029e-09	1.0560439696e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39593.01953125	-47.484375	1567607195.601944	2254.765869140625	23900.01953125	23.66796875	560.1727447509767	571210933.5941316	25379.96484375	-44.21484375	1954.952407836914	644142615.4699861	1.1826	20.606796	0.07706702899999998	0.09612593929999999	-0.0106269998	-0.0782739898	0.2039288351	0.06687691	-0.094027012	0.0326345872	0.048371118600000006	0.0174904956	0.2268424777	-0.0487902868	0.06616476190000001	-0.0395651931	-0.005733995899999999	-0.026701422000000002	-0.023865715099999997	-0.049744665300000004	-0.057287738899999996	-0.1143986182	-0.0884040698	0.0099868331	0.21930152670000005	-0.0035162566	0.0941431168	-0.053514494	-0.1223164633	-0.027320488100000002	-0.1551745144	-0.029038205	0.0463045526	-0.0342482256	0.0232622155	-0.06597014009999999	0.0104421912	-0.0747996769	0.0825927233	-0.0168347989	-0.006033478	-0.17182003329999998	0.0981269607	0.06514207400000001	-0.0886460493	0.10207726810000001	0.0560712238	0.0427225879	0.020917885900000002	0.0871019514	0.0214328744	-0.009692259699999999	-0.1583470657	-0.0211030132	0.0945640416	0.1356555927	0.150856905	-0.0303647325	0.11859167779999999	0.0631803105	-0.1257801261	-0.028884021200000002	0.1451728076	0.1643715832	-0.0684254634	-0.0032729074	-0.0378820826	-0.1121577342	0.0283943119	-0.0438856751	0.1373026449	0.0498244446	0.0280120528	-0.0285812108	-0.1617194097	-0.062209653	0.22539616769999998	0.0613626617	-0.0321506298	0.11454610380000001	-0.0610215053	-0.042722678099999994	0.1065242498	-0.0392573618	-0.0067422999	-0.035691149900000003	-0.0752814254	-0.08656559119999999	0.0130430874	-0.0813381115	-0.007017559699999999	0.07006733309999999	-0.1456004018	-0.0696843342	-0.1070549376	0.1226817442	0.044613684199999996	0.0800293908	0.1858690179	0.0456007536	0.0393833171	0.0823460344	0.1215101995	0.120893123	0.1198669825	0.0376061	0.012502799999999998	0.0014142187572099994	0.00015632000783999994	-0.00103144	-0.03150534	0.0009925864485156	1.0638684736e-06	0.000333479	0.006014889	1.1120824344100001e-07	3.6178889682321004e-05	0.00251837	0.00029970999999999985	6.342187456899998e-06	8.982608409999994e-08	-0.000469049	0.00014541999999999995	2.2000696440100003e-07	2.1146976399999987e-08	0.00112339	9.574999999999992e-05	9.168062499999983e-09	1.2620050921e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39428.30078125	-164.71875	1554590902.4967196	27132.2666015625	23877.34375	-22.67578125	514.1910552978517	570127544.5556642	25380.75	0.78515625	0.6164703369140625	644182470.5625	1.356025	23.628733	0.11485608099999994	-0.0163112659	0.1318924933	-0.013332898700000002	0.0959657215	-0.0252794569	-0.0687787085	-0.0413102391	-0.0578352138	-0.0716324841	0.2703409859	-0.0241234837	0.0763771266	-0.092537029	-0.1961931298	-0.051547253700000004	-0.0141492586	-0.03584171	-0.0163038924	-0.1407973938	-0.14474307449999999	-0.006432910799999999	-0.040822806499999996	0.037387216	-0.14159552960000002	-0.015716995600000002	0.0201186605	-0.09581461449999999	-0.1890246857	0.005788993	-0.0703391937	0.0691372108	-0.085844739	-0.055198317999999996	0.0800173193	-0.05546607	-0.0706300721	0.1407782053	0.0315205036	-0.08820766210000001	-0.0768771904	0.0900068142	0.029550982000000007	-0.0473360907	-0.0489320212	0.0966605325	-0.0467211161	-0.0031275424	-0.0241525961	0.12610998380000002	-0.0544815228	-0.1839520415	0.12717410210000002	0.1621395402	0.036711252400000005	0.07989962469999999	0.1694225966	-0.032895876	-0.07950931160000001	-0.137736456	0.1579320312	0.18710490429999999	-0.073711859	-0.0204123708	-0.1731016054	-0.195281344	0.040965319300000004	-0.0411647095	0.0694389252	0.056255157300000004	0.1306281346	-0.0145451245	0.0250177911	0.1580583633	-0.0402056777	0.0241143736	0.0686952411	0.1224090775	-0.0030318935999999997	-0.06056449110000001	0.07480075929999999	1.69873e-05	-0.0440242508	0.1440659369	0.0944155895	-0.1227757387	0.0541487157	0.0075994349	-0.0999051023	0.049355798099999994	-0.0071861928	0.0887543165	0.0284987815	-0.0470052655	0.0282204738	0.0609219888	-0.1065336006	-0.0583338523	-0.08280680559999999	0.0066690468999999995	0.1213126213	0.12010478890000001	0.1181006348	0.0443187	0.006712599999999999	0.00196414716969	4.5058998759999985e-05	-0.0189041	-0.01787266	0.00031943197547559994	0.00035736499681000004	0.036817800000000005	0.036484321000000014	0.0013555503968400006	0.0013311056788310415	0.00189487	-0.0006234999999999997	3.5905323169000006e-06	3.887522499999996e-07	-0.000301249	0.0001678	9.0750960001e-08	2.8156840000000007e-08	0.00083896	-0.00028442999999999985	8.090042489999995e-08	7.038538816000002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39402.8359375	-25.46484375	1552583479.9175415	648.4582672119142	23869.76953125	-7.57421875	57.36878967285156	569765897.4749907	25416.33203125	35.58203125	1266.0809478759766	645989933.9227448	1.322266	23.040476	0.14882729999999994	-0.0548080758	0.0973950949	0.0166262056	0.0214321351	-0.0302236327	0.0317774828	-0.0318531269	-0.028163450899999998	-0.042119239100000004	0.137040074	-0.0929524499	0.0540717343	0.0269576752	-0.11098248210000004	-0.0205567465	0.0824810209	-0.0771252811	-0.09678768160000001	-0.0729980168	-0.1274715297	0.026513202799999996	-0.0172354096	-0.0208631346	0.028471506400000002	0.12638874	0.0749973617	0.19745766350000002	0.10955999039999999	0.023767146800000003	0.053484832	0.1503502232	0.0863200063	0.0235296884	-0.0943571552	-0.1466544085	0.1237367684	0.0837582409	0.07773104269999999	0.0279666712	0.10142084300000001	-0.0053357066	0.0136805321	-0.033675166	-0.028791935699999997	-0.2200033703	-0.0251476181	-0.037691746	-0.0379387702	0.0703248739	-0.0722579205	-0.0428829251	0.11930193300000001	0.052850731399999996	-0.0436179018	0.05109864980000002	0.0308868072	-0.0248654745	0.0028020483000000002	-0.0783337041	0.0683136912	0.1192201525	-0.09563143119999999	-0.0561812543	-0.0459416638	-0.0136566151	0.0847296942	-0.0193295128	0.019140673700000003	0.0094187083	0.1660365692	0.129946885	-0.0858947506	-0.1373492425	-0.06577292559999999	-0.0427956383	0.06646954	-0.086040029	0.0897226623	0.11165515820000001	-0.1381383936	0.00011175530000000001	-0.1574579234	-0.1305978825	0.0404480878	0.0417812516	0.08057098139999999	-0.1131398719	-0.1468506319	0.05847829490000001	-0.066544116	0.0177307975	-0.0443494119	0.1425485508	-0.1498792924	0.0492359941	0.031664923	-0.18232795670000002	0.0136577177	-0.0229988674	0.12104935019999999	0.11905633460000001	0.11575891279999999	0.0442779	-4.079999999999362e-05	0.0019605324284100003	1.6646399999994792e-09	-0.112206	-0.0933019	0.008705244543609998	0.012590186436000001	0.013203	-0.023614800000000002	0.00017431920900000001	0.0005576587790400002	0.00216237	0.0002674999999999997	4.6758440168999985e-06	7.155624999999987e-08	-0.000526777	-0.000225528	2.7749400772899997e-07	5.086287878399998e-08	0.000983328	0.00014436800000000008	2.0842119424000024e-08	9.669339555840002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39473.03515625	70.19921875	1558120504.4465485	4927.9303131103525	23848.306640625	-21.462890625	460.6556739807129	568741729.6252785	25434.080078125	17.748046875	314.99316787719727	646892429.420475	1.038045	18.087917	0.09941806	-0.0197367401	-0.0247786711	0.031190021000000002	0.0218301219	-0.014062282800000001	0.048357328	0.0238876808	0.048207325599999996	0.0282326727	0.1525556758	-0.06316481809999999	-0.024846941	0.0837330243	-0.09492285	-0.13109398490000002	0.0036417278000000003	-0.1514267921	-0.005807339599999999	-0.0335480898	-0.1214477492	0.1456196276	-0.0526285178	0.0711188571	-0.0009370975999999999	0.022041232799999998	0.0770930547	-0.014600539499999999	0.0798875045	0.0423847681	0.0717476987	0.0733388731	0.0149558395	0.029498802299999998	0.1361601439	0.04192975	0.0994814739	-0.0134329931	0.0250863725	0.0627831535	-0.09646488140000001	-0.0699445603	-0.0678249296	-0.1006983591	0.0685129167	0.11412197689999999	-0.0372233775	0.0050441099	-0.0151314194	-0.0139950514	-0.07824578160000001	-0.0703769726	0.1519984301	0.05548115309999999	0.0854034989	0.1493199616	-0.027277565299999997	-0.0052152215000000005	0.0605067545	0.0309714471	0.0667808711	0.1449416564	-0.1465811796	0.020002233799999998	-0.0848163348	0.069344766	0.0294905635	-0.08407000710000001	-0.0231411337	0.023380432799999996	0.1242713267	-0.0631600866	-0.0738919992	0.0133768878	-0.0107897526	-0.0834811993	-0.0632524984	0.0068177554	0.0245287733	0.0506506571	-0.195085545	0.1051815234	-0.0297355933	0.011531286000000002	0.0729490876	-0.058309340700000004	-0.0086188521	-0.0119305682	0.17180775620000002	0.0164617547	-0.0084163173	0.0321102272	0.08576501630000001	-0.184158937	0.1123831966	0.0071426595999999985	-0.1309606368	-0.08012784120000001	-0.1413954586	0.1443787687	0.1207205288	0.11775003070000001	0.11285322490000001	0.0442383	-3.9600000000000746e-05	0.00195702718689	1.568160000000059e-09	-0.028940800000000006	0.0832652	0.00693309353104	0.0008375699046400003	0.00494519	-0.008257809999999999	2.4454904136100007e-05	6.819142599609998e-05	0.00217748	1.5110000000000033e-05	4.7414191504e-06	2.2831210000000107e-10	-0.000556392	-2.9614999999999983e-05	3.0957205766399996e-07	8.770482249999987e-10	0.0008709439999999999	-0.00011238400000000019	1.2630163456000044e-08	7.585434511359999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39379.1015625	-93.93359375	1550713639.86969	8823.520034790039	23829.5078125	-18.798828125	353.395938873291	567845442.5859985	25411.142578125	-22.9375	526.12890625	645726167.1257973	1.100502	19.176241	0.14148766	-0.049771305	0.0584060282	0.1045091227	0.08207405200000001	-0.0519129302	0.0760003921	0.0642014915	0.1402208911	-0.0129600994	0.2037430678	0.1099732827	-0.0283052304	0.032770000699999996	-0.0815409538	-0.0057242624	-0.1904978294	-0.0415995022	-0.021999836499999998	-0.011660606100000002	0.1106216889	0.06965165400000001	-0.0313194811	-0.0071360018000000015	-0.125872534	-0.0284874489	-0.0006574008999999999	0.0680646289	0.2004032204	-0.0231874068	0.035010186400000004	0.0216776367	0.0050550081	-0.11907268289999999	0.0579962417	0.0779194692	0.0291878081	-0.0397521231	0.0239669064	0.0788385244	-0.051767908	0.0630583296	-0.0298285319	0.08549603800000001	-0.0080365662	-0.0533262977	-0.0867054301	-0.019516408500000002	-0.07017200230000001	0.0561038179	-0.039698848599999996	-0.152527375	0.0743813715	0.1268018098	0.1137936218	0.1105284134	0.0499362673	-0.0396619836	0.0849159049	0.1281153504	0.1450367252	0.1988140289	0.014568308600000001	0.090799407	-0.07436672400000001	-0.0249768595	-0.008267853	-0.05984756820000001	-0.1493493441	-0.04296027349999999	-0.12774513070000001	-0.0240585567	-0.0306815523	0.040292020299999995	-0.0716409385	0.11674845439999999	0.0179920401	-0.1679785845	-0.013008809599999999	-0.0022692595	-0.053928792	0.0572208076	0.0931863159	0.0180016297	-0.0453241192	-0.0291381163	0.021100143199999997	-0.11686890039999999	0.0562170812	-0.11746704990000001	0.0285005816	-0.0045415271000000005	0.0749906223	0.1562254604	-3.8529e-06	-0.07562945509999999	0.05901891400000001	-0.1184763386	0.0233851929	0.0165219051	0.120326335	0.1161887065	0.1093977275	0.0277803	-0.016458	0.00077174506809	0.000270865764	0.0185792	0.047520000000000014	0.002258150400000001	0.00034518667263999994	0.0368658	0.03192061	0.0013590872096400006	0.0010189253427721002	0.00153547	-0.0006420099999999999	2.3576681209e-06	4.121768400999999e-07	-0.000433271	0.00012312099999999996	1.8772375944100002e-07	1.515878064099999e-08	0.0007242939999999999	-0.00014665	2.1506222500000004e-08	5.246017984359998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39304.15625	-74.9453125	1544816698.524414	5616.799865722656	23833.865234375	4.357421875	18.98712539672852	568053132.0103493	25493.712890625	82.5703125	6817.856506347656	649929396.9496193	1.283081	22.357677	0.08674955000000001	-0.22303385679999999	0.0409330019	0.1028461368	-0.0699286406	-0.1500241247	0.08980503150000001	0.09013064359999999	-0.022277044500000003	0.022661897900000002	0.026376086899999998	0.027377821899999998	-0.0174364371	-0.0109202679	-0.08006232860000001	0.0050469723	-0.0052293228	0.0659999904	-0.0721252132	-0.0706396656	0.0133007377	0.0675313271	0.0028181836	-0.1909096752	-0.043621872	0.0052408909000000005	0.0082363586	-0.0448853614	0.2104807187	0.050762635	0.1380678312	0.0639736093	-0.0160551918	-0.0362287501	0.0364890257	0.0530956081	-0.007734136	0.112047791	0.1249088356	-0.1471115275	0.0094953984	-0.074061913	-0.0266283166	-0.0222534198	-0.0692375774	0.1554516778	0.0297237632	-0.2026593107	-0.0603783543	0.021537126099999998	0.0815752688	-0.0966876003	-0.0067614249	0.0501547975	-0.025677137000000003	0.0860023957	-0.07525212889999999	-0.1021997971	0.0455015108	0.0995456631	-0.0443548038	0.0489591968	-0.0219531187	0.0393056077	-0.0386452958	-0.0873853986	0.09765452179999999	0.030029871099999998	0.025160879599999998	-0.0227872662	0.0370777408	0.1029524278	-0.14279533619999998	0.054420635300000006	-0.0133520059	0.0103752954	0.0103010807	-0.10058220400000001	-0.11377669289999999	0.004977242	-0.1590916815	-0.047220926399999995	-0.0232118312	0.031141210099999997	-0.13343881970000002	-0.0446560335	-0.10864668710000001	-0.0445878381	-0.0743500822	0.12185617130000001	-0.0320528039	0.08681782240000001	0.1414174635	-0.09661198039999999	-0.023335852	-0.11194993449999999	-0.1497649757	0.0015000678	0.1193278277	-0.1739836421	0.1198669825	0.1143757435	0.10540925529999999	0.014612299999999996	-0.013168000000000004	0.00021351931128999995	0.00017339622400000006	-0.033649	-0.052228199999999995	0.0027277848752400003	0.0011322552009999998	0.0344646	-0.0024012000000000057	0.00118780865316	5.7657614400000295e-06	0.00156939	3.392e-05	2.4629849721e-06	1.1505664e-09	-0.00034008300000000003	9.318799999999996e-05	1.15656446889e-07	8.684003343999993e-09	0.000472359	-0.0002519349999999999	6.347124422499995e-08	2.23123024881e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39383.90234375	79.74609375	1551091763.8220367	6359.439468383789	23849.91015625	16.044921875	257.4395179748535	568818214.4611969	25558.900390625	65.1875	4249.41015625	653257389.1778908	1.075739	18.744745	0.0472832	-0.1423605379	-0.1199117111	0.0736974595	-0.0701187593	-0.140937875	-0.0033974294	-0.0480655396	-0.0561917504	0.164533613	-0.0001595355	0.07640939349999999	-0.013933006000000001	0.10229834060000001	-0.0852971888	-0.0011786838	-0.0227386908	0.0926814278	0.0028722870000000003	-0.0194732751	0.029475478500000006	-0.027123143199999998	-0.007011425799999999	-0.0839948369	-0.0411348824	0.0950827147	0.057134035300000004	-0.10054591630000001	0.0623836294	-0.1034308039	0.1094701233	0.001222097	-0.0083833383	-0.053682609299999996	-0.1413110138	0.046604945	-0.048025591299999996	-0.0783781482	-0.0194666803	-0.061108110300000004	0.041126157	-0.09177451800000001	-0.0714771197	0.08412792039999999	-0.02588453	0.0007160729	0.0280560899	-0.13410406519999998	-0.012170840700000001	-0.19350215710000002	0.0863547586	-0.10444881130000001	-0.0394709337	-0.0080371037	-0.0178000213	0.0221223735	-0.0418393357	-0.1513105125	0.0116256881	-0.023437506099999998	-0.0535963712	0.0680272771	0.0448368269	0.0749786841	-0.012312637900000001	0.0177371616	-0.0210420691	0.10207789960000001	-0.09317585939999999	-0.0200645299	0.0046604293	0.091118277	-0.001754273	-0.044174501799999995	-0.0961835017	0.0068126212	0.05000330769999999	0.020419836	-0.2355317041	-0.0914084839	0.0169371023	-0.031448325299999996	0.0904037599	-0.0883733709	0.0191290444	-0.0198175232	-0.0054161533	-0.0858848282	0.0768062246	0.0425355833	-0.0147906074	0.015815543799999998	-0.0313634099	-0.029757171000000002	0.0249008847	-0.052249702	-0.1478623412	-0.005675133000000001	0.0144845915	-0.0324505767	0.11934271980000001	0.112315068	0.1009072399	0.010844500000000002	-0.003767799999999997	0.00011760318025000004	1.4196316839999975e-05	-0.0319349	0.0017140999999999962	2.938138809999987e-06	0.0010198378380100002	0.0143203	-0.0201443	0.00020507099209000004	0.0004057928224899999	0.00166355	9.416000000000003e-05	2.7673986025e-06	8.866105600000007e-09	-0.000168934	0.00017114900000000002	2.8538696356e-08	2.929198020100001e-08	0.000304528	-0.00016783099999999999	2.8167244561e-08	9.2737302784e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39489.09765625	105.1953125	1559388833.7048492	11066.053771972656	23885.587890625	35.677734375	1272.9007301330564	570521308.8807716	25558.857421875	-0.04296875	0.0018463134765625	653255192.7117348	1.009972	17.598759	0.08172775	-0.045769765700000006	-0.1426657814	0.0194626938	-0.1018772156	-0.0283069373	-0.0747114051	0.0130588344	-0.0021651757	0.1440208915	0.0144929191	0.06238942	-0.0436140624	0.1570151903	-0.0807804468	-0.0666696796	0.0931863092	0.050812996900000004	0.0538028992	-0.042147620999999996	0.1275737877	-0.00914146	-0.0397871161	0.1036587016	1.4647e-06	-0.2102675887	0.1553927813	0.0101607621	0.0623187279	0.043536534800000005	0.06757626629999999	-0.1114808987	0.0987063398	-0.1290624857	-0.0488779571	0.0429333777	-0.0198688578	0.022813789900000003	-0.0637402874	0.11467121960000001	0.016068735	0.054181541900000005	-0.12746745240000001	-0.1654577502	-0.1301689253	0.0137780922	0.0477939529	-0.047414801799999996	0.0473247321	-0.184979862	0.08709807859999999	-0.1326560826	0.0128894976	-0.05758854190000001	0.0153664973	0.0048757375	-0.1025920061	-0.0428478477	-0.050865056	0.0008668326	-0.0005562772000000001	0.0474238475	-0.0175341103	0.022483612099999998	-0.008615910899999999	0.115112768	0.0173764452	0.2077457223	-0.044840032099999996	-0.081528091	-0.1748260331	-0.050048774000000004	-0.06818868019999999	-0.0420352933	-0.1200796824	-0.06422025690000001	-0.1529692127	0.0603235284	-0.012047074599999999	-0.053565688	-0.055458620800000004	0.0212183819	0.0047593426	0.1762251395	0.1178876831	0.0384622705	-0.1653162259	0.0572125914	0.0614626842	0.0753595126	0.0473997896	0.0019663343	-0.0652344375	0.050454441399999994	0.0413037345	0.045702274	-0.0098708504	-0.0848523054	0.025407411499999998	0.0031602347	0.11875383099999999	0.1100111431	0.0959136145	0.0194429	0.008598399999999997	0.00037802636041	7.393248255999996e-05	0.0134946	0.045429500000000005	0.00206383947025	0.00018210422916	0.0368467	0.0225264	0.0013576793008899994	0.0005074386969599997	0.0016312999999999998	-3.225000000000016e-05	2.66113969e-06	1.0400625000000103e-09	-0.000240153	-7.1219e-05	5.7673463409000005e-08	5.072145960999999e-09	0.000304528	0.0	0.0	9.2737302784e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
