csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32
31393.078125	n/a	n/a	985525354.1623538	19153.212890625	n/a	n/a	366845564.03360367	19172.3359375	n/a	n/a	367578465.300354	n/a	n/a	n/a	-0.0638771355	-0.0444380776	-0.037746155	0.05895675860000001	0.07390123900000001	-0.0373058791	0.0088172171	-0.1081925057	0.0664612515	-0.0752976985	-0.1344197267	0.0193402979	-0.0052428352000000004	0.0377910846	-0.005965754300000001	0.035304664300000003	-0.0549097028	0.2163448128	-0.0348495638	0.15388052160000001	-0.0441684145	-0.0621899707	0.0500897463	-0.0070702763	0.09842866039999999	-0.0993614158	0.010243580799999999	-0.044622672599999996	0.0444095959	-0.0172496602	0.0444763687	-0.0587921724	-0.08731251460000003	-0.024250447799999998	-0.0067212745999999995	-0.0516955376	0.0468307882	0.0544702417	-0.0381009365	0.0792062843	-0.1301305321	0.0700111002	-0.022206317200000002	0.0417089614	-0.056112006299999996	0.0257457877	-0.0774047671	0.0185308484	-0.0063028814	0.0312752396	-0.21290611899999998	0.1626573526	-0.019344281499999998	-0.048683766600000004	0.0322883699	-0.0482560096	0.028722902400000007	-0.037326178	0.0358400464	-0.0472115425	0.0960280008	-0.08541690019999999	0.1334525333	-0.054996270800000004	0.0401704893	-0.0838701354	0.0063385312	-0.1303200025	0.1371921903	0.11110588789999999	0.11109021890000001	0.1110641056	0.1110275503	-0.107202	n/a	0.011492268803999998	n/a	-0.10468	n/a	n/a	0.0109579024	-0.220894	n/a	n/a	0.048794159236	-0.000992562	n/a	9.851793238440001e-07	n/a	-0.00223689	n/a	5.0036768721e-06	n/a	-0.00119984	n/a	n/a	1.4396160256e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31449.91796875	56.83984375	3230.767837524414	989097340.2411039	19139.73046875	-13.482421875	181.7756996154785	366329282.4163971	19132.443359375	-39.892578125	1591.4177894592285	366050388.8996925	0.655053	13.961734	0.0983829	-0.05670797280000001	-0.0371277529	-0.0370608103	0.06226916740000001	0.054856506	0.0034938472999999997	-0.0022352231	-0.0693600225	0.0912201816	-0.0778483088	-0.0813540048	0.0094159196	-0.009345352	0.0414415165	-0.0032829239	-0.025252451600000003	-0.025529458799999998	0.1562432053	0.0291467641	0.1167652484	0.0496103366	-0.11632154130000001	0.0245852258	-0.0075701273	-0.015287828400000003	-0.0067650023	0.0803421274	-0.129745578	0.0230142846	0.1267513419	-0.0838701258	-0.05379351190000002	-0.052869218899999994	-0.0157142113	-0.0113486734	-0.0422338402	0.0486382853	0.057379488	-0.0039427019	0.04308397519999999	-0.1259208967	0.042893533899999996	-0.0012237441	0.0790326151	-0.029967598199999997	0.0221960352	-0.0732323953	-0.0026699624	-0.0403742791	-0.0034623232	-0.17692906649999998	0.1762402105	0.0126458697	-0.038039848	-0.0118782497	-0.068580246	0.0238715527	-0.0216805283	-0.0578564213	-0.10759367210000001	-0.1276905008	-0.1038538757	0.0182157429	0.0384716924	-0.0442938709	0.1583816922	0.08654632289999999	-0.0054539451000000004	0.0793532549	0.1110641056	0.1109231287	0.1106882998	0.1103598175	-0.0995378	0.007664199999999981	0.009907773628840004	5.8739961639999735e-05	-0.0959147	0.008765300000000005	7.683048409000007e-05	0.00919962967609	-0.22081	8.400000000002851e-05	7.056000000004787e-09	0.04875705609999999	0.0	0.000992562	0.0	9.851793238440001e-07	-0.00179569	0.0004412000000000001	3.2245025761e-06	1.9465744000000008e-07	-0.000996214	0.00020362599999999996	4.1463547875999976e-08	9.92442333796e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31450.5234375	0.60546875	0.3665924072265625	989135424.4927367	19130.564453125	-9.166015625	84.01584243774414	365978496.2951698	19103.5703125	-28.873046875	833.6528358459473	364946398.68463135	0.672233	14.327916	0.14036329999999994	-0.0472517134	-0.0329613861	-0.0188999972	0.0813806895	0.0419179087	0.0341553114	0.0007557955	-0.050958845700000005	0.08242081150000001	-0.083359235	-0.0678038602	-0.0316520444	-0.0323376798	0.0518085384	0.0476598186	-0.0459845431	-0.1494401588	0.051470598099999994	0.0376602262	0.091761182	0.0418690648	-0.0216539723	-0.0169021731	-0.07915582639999999	0.1231849402	0.0728720455	-0.06916775879999999	-0.23715343449999998	0.0732532798	-0.0412760298	-0.0896998966	-0.0439784625	-0.0369401431	0.0189469103	-0.0031357284	-0.0300245704	0.07361853780000001	0.07654302360000001	0.0111053829	0.029472184300000002	-0.1271276981	0.0266259388	0.015936488500000002	0.050363689100000004	0.0626516782	-0.0016725663	-0.1370392488	0.026735670299999997	0.030339401600000006	-0.0330589051	-0.0772113354	0.13558192130000002	0.0565078025	-0.0732803369	-0.0570127453	0.0666153357	0.0230415727	0.0056673677	0.10268957640000001	0.0755974554	-0.010820616000000002	-0.1945888151	0.0731822746	-0.0341972105	-0.2123124072	-0.0835857186	0.054900205199999996	-0.0735943718	-0.1864382337	0.11098055650000001	0.1105891995	0.1099379598	0.1090283678	-0.09418480000000004	0.005352999999999969	0.008870776551040006	2.865460899999967e-05	-0.111769	-0.015854300000000016	0.0002513588284900005	0.012492309361	-0.161435	0.059374999999999976	0.0035253906249999977	0.026061259225	-0.00110402	-0.00110402	1.2188601604e-06	1.2188601604e-06	-0.00179569	0.0	3.2245025761e-06	0.0	-0.000904614	9.160000000000006e-05	8.39056000000001e-09	8.18326488996e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31506.697265625	56.173828125	3155.498966217041	992671972.587742	19162.4453125	31.880859375	1016.3891944885254	367199310.35455316	19105.490234375	1.919921875	3.686100006103516	365019757.0957985	0.675093	14.388869	0.16565105	-0.0432484029	-0.0238821267	-0.0243107144	0.0371969479	0.0095815526	0.045921483799999996	0.0144662529	-0.0335532651	0.032015599900000004	0.0110042234	-0.0029700393	-0.11660187470000001	-0.0633668546	0.0879655156	0.094277666	0.043923981200000003	-0.1529376856	0.034280355299999996	0.0688446224	0.0161547074	0.036586959700000005	-0.0031661565000000004	-0.0537285583	-0.012866547800000001	0.099739651	0.024565460600000002	0.0284579841	-0.06225024730000001	0.08065920730000001	-0.011528484399999999	-0.030058557799999996	-0.0369655749	-0.0121824029	0.024601573199999997	0.0065594953	-0.0325242875	0.0312641482	0.0416196346	-0.0024134564	0.0240991698	-0.0195575025	-0.0378853892	0.0994893618	0.0664351054	0.0908674909	-0.014739730500000001	-0.13513864039999998	0.0416997633	0.033564332999999995	-0.05985433900000001	0.0009051185000000001	0.0898456356	0.0581600583	-0.0631624823	-0.038873197799999995	0.068811016	-0.0596380907	0.0946469922	-0.0382037764	-0.0476653942	0.026935373500000002	-0.0710772506	-0.0428460723	-0.0241089877	-0.0042287025	-0.0737416708	-0.08810532630000001	-0.0773999526	-0.0881754289	0.11085527220000001	0.11008893369999999	0.10881562460000001	0.10704120869999999	-0.07452939999999998	0.01965540000000006	0.0055546314643599975	0.0003863347491600023	-0.158579	-0.04680999999999999	0.0021911760999999987	0.025147299241	-0.145787	0.015647999999999995	0.00024485990399999985	0.021253849369000002	-0.00110402	0.0	1.2188601604e-06	0.0	-0.00071553	0.00108016	5.119831809e-07	1.1667456255999998e-06	-0.000314021	0.0005905929999999999	3.48800091649e-07	9.8609188441e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31483.287109375	-23.41015625	548.0354156494142	991197367.211338	19172.634765625	10.189453125	103.82495498657228	367589923.8560524	19136.455078125	30.96484375	958.8215484619141	366203912.95709616	0.8217959999999999	17.515685999999995	0.1204149	-0.030210812099999998	-0.0202190837	-0.0139251857	0.017746905900000002	0.0218783007	0.0140311362	0.0362317202	-0.056792939800000004	0.0770896285	-0.10210911550000001	0.055066743499999994	-0.0343461002	-0.0936997282	0.0653219273	0.0190627649	0.0503621838	-0.0336890377	-0.0094248146	0.062121222999999996	0.07067355110000001	-0.030456905299999996	-0.0054800617	-0.0035330889	-0.023432633199999997	0.15092704369999999	0.0769513976	-0.0323945833	-0.0430669385	-0.007161129200000001	-0.047950525	-0.1394892925	-0.0250003052	-0.0186265217	0.026546479799999998	0.0065201980000000005	-0.0185874695	0.0170700282	0.0457144949	-0.0431649451	0.0354337314	-0.10505309310000001	0.0050593994	0.0773885367	0.0099395662	0.0172691769	0.0503840671	-0.0946553211	0.0133772729	-0.0746473049	-0.060726591399999995	0.009966597399999999	-0.0186920486	0.1435809977	-0.0268037907	-0.1207313743	0.0530524225	-0.0664361244	0.0699343185	-0.0436554428	-0.00017313270000000002	0.008590289899999999	-0.0174465531	0.0532580044	0.0385831593	0.0758145222	0.0276120315	-0.019118468	-0.0364541311	-0.1797210141	0.1106882998	0.10942308369999999	0.1073250918	0.10441029119999999	-0.071351	0.003178399999999984	0.005090965201	1.0102226559999898e-05	-0.0762759	0.0823031	0.006773800269610001	0.00581801292081	-0.143172	0.0026150000000000058	6.838225000000033e-06	0.020498221584	-0.000854232	0.00024978800000000003	7.297123098240002e-07	6.239404494400003e-08	-0.000730161	-1.4630999999999976e-05	5.33135085921e-07	2.1406616099999934e-10	-0.00069597	-0.000381949	1.45885038601e-07	4.843742408999999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31484.07421875	0.787109375	0.6195411682128906	991246929.4117584	19176.3515625	3.716796875	13.814579010009766	367732459.2485962	19157.087890625	20.6328125	425.71295166015625	366994016.449131	0.71615	15.263958	0.0906143	-0.0335586104	-0.0247480894	-0.0213570016	0.020772866799999998	0.0205947594	-0.011485758799999999	0.048084099500000005	-0.068823768	0.0239956757	-0.09726445800000001	-0.0331029687	-0.0233928802	-0.0952875232	0.018409666499999998	0.013341866	0.0560018505	-0.0538899558	0.011727399199999999	0.1282718033	-0.023724508300000002	0.01224816	0.0302684703	-0.04522135309999999	0.0807933402	0.0342531556	0.0001950811	0.0117618006	-0.0209999536	-0.0087364396	-0.049968527199999994	0.1359317215	-0.0385075794	-0.0240007896	0.0071346918999999984	0.0176443397	-0.026952619599999998	0.0206522666	0.033962299	-0.0482197193	0.0534998996	-0.0812868604	0.0656223452	0.0188583363	0.0622807266	-0.0097758828	0.0315316519	-0.0633545225	0.0238051278	-0.027160485	-0.0026403468	0.0681841016	0.034450567200000004	0.0948660435	-0.0503407653	0.060378086	-0.0126088711	-0.0247020174	0.1152642484	0.0344862067	0.0298498775	0.0412417737	0.027485390800000002	0.0261064975	0.0113847938	-0.1032667042	-0.10562720119999999	0.0388098106	0.07778239349999999	0.141607293	0.110479702	0.1085926509	0.1054714048	0.10115143789999999	-0.0558499	0.015501099999999997	0.0031192113300100004	0.0002402841012099999	-0.0849966	-0.008720700000000012	7.605060849000021e-05	0.0072244220115600015	-0.168158	-0.024986000000000008	0.0006243001960000005	0.028277112963999998	-0.000356965	0.000497267	1.27424011225e-07	2.4727446928900005e-07	-0.0006670830000000001	6.307799999999994e-05	4.4499972888900004e-07	3.978834083999992e-09	-0.000963755	-0.000267785	7.170880622499999e-08	9.28823700025e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31652.830078125	168.755859375	28478.54007339477	1001901651.9546547	19196.8125	20.4609375	418.6499633789063	368517610.16015625	19208.60546875	51.517578125	2654.0608558654785	368970524.0540924	0.72063	15.359448	0.0940639	-0.0309274818	0.0020531628	-0.0353101703	-0.0069138752	-0.028639880299999997	-0.021653970699999997	-0.0119464333	-0.0058303871	-0.11241526460000001	0.08483553390000001	-0.0822360939	-0.070063663	-0.030910451800000002	0.057573734	-0.0257662508	0.005397548100000001	-0.0893477968	0.0169526735	-0.0006524154	0.1434794291	-0.0452819151	-0.0346762137	-0.00019659299999999998	-0.0678620652	-0.051145243300000004	0.0162500031	-0.062320050999999994	-0.0707651007	-0.0343217334	-0.07305779400000001	0.0011899621000000002	-0.0317848048	0.0178354464	-0.0103509038	0.0174588383	-0.039403927000000005	-0.010251040999999999	-0.04975714480000002	0.0023696629999999997	0.025282729500000004	0.1247993592	-0.0182512728	-0.0386914833	0.0950492898	-0.0011980858	-0.0728165438	-0.0737497074	0.0441221554	0.019560533600000003	-0.07561280349999999	-0.1567206728	0.11039834050000001	0.0822885779	0.057555996799999995	-0.0769569382	0.0291388929	0.0077212504	0.007373659	0.0080620912	0.0224856275	0.0461704706	0.0643214836	0.11422749880000001	-0.1181396768	-0.1272491878	0.0096877451	0.0239270085	0.0014899807000000001	0.07538546780000001	0.1102295573	0.10759888449999999	0.103260836	0.0972842479	-0.058801199999999984	-0.00295129999999999	0.0034575811214399986	8.710171689999941e-06	-0.117387	-0.03239039999999998	0.0010491380121599992	0.013779707768999998	-0.178016	-0.009858000000000006	9.718016400000009e-05	0.031689696256	0.00017522900000000005	0.000532194	3.0705202441000015e-08	2.832304536360001e-07	-0.000965608	-0.000298525	9.323988096639999e-07	8.9117175625e-08	-0.00111032	-0.00014656499999999998	2.1481299224999997e-08	1.2328105024e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31967.767578125	314.9375	99185.62890625	1021938163.9290199	19214.974609375	18.162109375	329.8622169494629	369215249.23892593	19284.28125	75.67578125	5726.823867797852	371883503.3291016	0.9840390000000002	20.973724	0.22055835	0.1100654569	0.044019589000000005	0.0057153031	-0.097154595	-0.11255663980000001	-0.020860288	0.0051896048	0.09726837349999999	-0.0117388952	0.1268554459	-0.0923364125	-0.10897149099999999	0.1032237987	-0.0337207193	0.0766429551	0.1031462658	-0.09623882060000001	0.0406539691	0.055816335300000006	-0.0317594507	0.0767833255	-0.0243790794	0.1776248838	0.0719957098	-0.1054502309	0.0231971041	0.06130863650000001	-0.0106116566	0.036971797	0.0191674381	0.1597477994	0.11096834779999999	0.12589088539999999	-0.0975666917	-0.034178851	0.031224678199999998	-0.0585952974	-0.1143465187	-0.026661998	-0.0836951775	0.1215360548	-0.022226792999999998	0.1005860824	0.0850036391	0.0217173852	-0.032526565	0.0404570244	-0.0533448072	0.1849365716	-0.030535684100000002	-0.0344681825	0.0883290643	0.0041461006	-0.1110627343	-0.0133377264	-0.0359475374	0.0636155903	0.043893943600000006	-0.049335482699999995	0.0854894834	0.022488125	-0.0015086311	-0.114299975	0.016516183	0.102960285	-0.0494250588	-0.0246721892	0.1688051419	0.1461589608	0.1099379598	0.1064432791	0.10070086519999999	0.09283197900000001	-0.0647432	-0.00594200000000001	0.0041916819462400005	3.5307364000000124e-05	-0.0640227	0.05336429999999999	0.002847748514489999	0.00409890611529	-0.08205569999999998	0.09596030000000004	0.009208379176090005	0.006733137902489997	0.00104189	0.0008666609999999999	1.0855347720999998e-06	7.511012889209998e-07	-0.000526434	0.00043917400000000013	2.77132756356e-07	1.9287380227600005e-07	-0.00111032	0.0	0.0	1.2328105024e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31641.83203125	-325.935546875	106233.98071670534	1001205534.2938383	19169.11328125	-45.861328125	2103.261417388916	367454903.9893952	19268.859375	-15.421875	237.834228515625	371288941.6135254	1.056367	22.51531	0.2101034	-0.013297613799999998	0.0185937183	-0.0393227556	0.023924965299999996	-0.0410032664	0.0018045707000000002	-0.0276642286	0.0911965155	-0.1979312456	0.0391267766	0.014421225400000001	-0.055731013499999996	-0.0700913187	-0.0054252972	-0.0606230045	0.0164950928	-0.060338864400000004	-0.0749459556	-0.0159658263	0.0811012616	-0.0805376169	-0.073155652	0.0396862287	-0.0460482621	-0.0568791832	-0.0348291804	0.0353845671	0.040192032200000005	-0.1424206572	0.06389690599999999	0.0005692885	-0.0224997377	0.0039520974	-0.0122012797	0.0429061943	-0.0344944331	0.005994457	-0.0508777488	0.0793250432	-0.0297539666	0.170082459	0.0138744093	0.031233969700000006	0.0188427727	0.0290348022	-0.0156522546	-0.0004174263	0.1001216477	0.0231355984	-0.07135532110000001	-0.054988652199999995	0.0328015473	0.0406545688	0.1305199754	-0.0241956712	-0.1171828463	0.053063636500000004	-0.0802175139	0.0504473252	-0.0038357231	-0.0343605396	0.0137197328	-0.0232705182	0.0381199871	0.169229063	0.0760687144	-0.1337869559	-0.059346652199999995	0.07669080190000001	0.1096050192	0.105127573	0.09780015460000001	0.08782140769999999	-0.0358	0.0289432	0.00128164	0.0008377088262400001	-0.0458162	0.01820650000000001	0.0003314766422500003	0.00209912418244	-0.177349	-0.09529330000000004	0.009080813024890005	0.031452667801	0.00182919	0.0007873000000000001	3.3459360561e-06	6.198412900000002e-07	-0.000839766	-0.00031333200000000004	7.052069347560001e-07	9.817694222400004e-08	-0.0008577439999999999	0.00025257599999999996	6.379463577599999e-08	7.357247695359999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31730.912109375	89.080078125	7935.260318756103	1006850783.292881	19200.478515625	31.365234375	983.7779273986816	368658375.2289772	19274.29296875	5.43359375	29.523941040039066	371498369.4452057	0.8560139999999999	18.24501	0.16079275	0.036035100099999995	0.0018059267	-0.0150728449	-0.0393199278	-0.0517043943	-0.0252999229	-0.0232907675	0.0955857048	-0.1073677564	0.1602787601	-0.0201359823	-0.052823036100000005	0.09356505849999999	0.0346038873	-0.0192760302	0.1201500447	-0.027922203700000002	-0.0837990612	-0.0215055155	-0.0427739537	0.026729403	-0.016336348100000002	0.0820959561	-0.024958830499999998	-0.0884536675	-0.0658224199	-0.06896469940000001	-0.029040326	0.057840603399999996	0.1143452235	-0.1475640482	0.0316458263	0.0237443219	-0.0635022434	-0.0100022192	-0.0061094267	-0.0287231397	-0.09217669560000001	0.0331559489	-0.065986749	0.17346390399999995	-0.0762278535	0.0453858836	-0.0017340607	0.012382440500000001	-0.081297518	-0.0049293148	-0.0246112625	0.1534026002	-0.0032336346	-0.0097466851	-0.1055153489	0.0356294521	0.0087462208	0.029411624900000002	-0.0209606415	0.1307275084	-0.06792688059999999	-0.1512404412	-0.0433257522	-0.0319316316	-0.169418672	0.039742847799999995	0.076537705	-0.039879491499999996	0.0661468724	-0.0928190232	0.09520702699999999	-0.07716289259999999	0.10923086050000001	0.103653745	0.09456851919999999	0.0822826681	-0.014722399999999997	0.0210776	0.00021674906175999994	0.0004442652217600001	-0.0641345	-0.018318300000000003	0.0003355601148900001	0.00411323409025	-0.0985189	0.07883010000000001	0.0062141846660100026	0.009705973657209998	0.00134056	-0.0004886300000000001	1.7971011135999996e-06	2.387592769000001e-07	-0.000513143	0.0003266230000000001	2.63315738449e-07	1.0668258412900005e-07	-0.000893826	-3.6082000000000106e-05	1.3019107240000074e-09	7.98924918276e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
