csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47
30919.34375	n/a	n/a	956005817.9306641	18186.548828125	n/a	n/a	330750558.2777748	18947.357421875	n/a	359002353.27228165	n/a	n/a	n/a	n/a	-0.0439131764	0.0230282034	-0.015058108899999999	0.10997252390000001	0.045335830300000005	-0.0290296419	0.053529111799999994	-0.1430967881	0.10831366029999999	-0.0690255934	-0.041343769700000005	0.0363483611	-0.0783424992	0.0543758346	-0.0996900599	-0.0054850021	0.1003817505	-0.028251455699999997	0.0867090425	-0.076025976	0.0693709946	-0.138603039	0.09696676480000001	0.11110588789999999	0.11109021890000001	0.1110641056	0.1110275503	-0.242991	n/a	n/a	0.059044626081	0.144227	n/a	0.020801427529	n/a	-0.409611	n/a	0.16778117132099996	n/a	0.024059	n/a	n/a	0.000578835481	0.00037475	n/a	n/a	1.4043756249999998e-07	-0.0068312	n/a	n/a	4.6665293439999995e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30690.265625	-229.078125	52476.787353515625	941892404.1330566	18232.607421875	46.05859375	2121.394058227539	332427973.40021133	18918.607421875	-28.75	357913706.78302383	826.5625	2.046215	84.743927	1.4391011299999998	-0.0473845209	0.059289698499999995	-0.0150531511	0.0463766838	0.0160458453	-0.018904130800000002	-0.0027139015999999997	-0.0643677704	-0.014621336499999997	-0.1417077239	-0.045657958	-0.0672615911	-0.034867645	0.0356667868	0.051040242	0.0037915658	0.0514493241	0.0049274827	0.0194292188	-0.0078428839	0.0383826413	-0.0915022293	0.0681357138	0.1110641056	0.1109231287	0.1106882998	0.1103598175	-0.187789	0.055201999999999966	0.0030472608039999968	0.035264708521000006	-0.00451563	-0.14874263	2.03909142969e-05	0.022124369979316896	-0.239188	0.17042299999999996	0.05721089934400001	0.029043998928999983	0.00649403	-0.01756497	0.0003085281711009	4.21724256409e-05	0.00202398	0.0016492299999999998	2.7199595928999998e-06	4.0964950404e-06	-0.00475073	0.00208047	4.3283554209e-06	2.25694355329e-05	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30798.072265625	107.806640625	11622.2717628479	948521255.2786598	18141.67578125	-90.931640625	8268.56326675415	329120400.1519928	18853.841796875	-64.765625	355467350.50159067	4194.586181640625	0.720379	29.834463	0.24977543	-0.0341415038	0.010490373600000002	-0.0248493377	0.0327875627	0.046277430999999994	-0.025358205699999997	0.025197069500000002	-0.0506194774	0.004761854	-0.076823275	-0.0367798457	-0.026659147	-0.0138470402	0.0836171074	-0.0261929875	-0.0240548107	0.0430076451	-0.026248866200000002	0.037998946299999996	-0.030625185200000002	0.0090777306	-0.043197582199999994	-0.064944559	0.11098055650000001	0.1105891995	0.1099379598	0.1090283678	-0.183262	0.004527000000000031	2.049372900000028e-05	0.033584960644	0.038489800000000005	0.04300543	0.0014814647040400006	0.0018494670094849003	-0.199381	0.03980700000000001	0.039752783161	0.0015845972490000006	0.00350426	-0.00298977	8.938724652899998e-06	1.22798381476e-05	0.00199356	-3.0419999999999756e-05	9.25376399999985e-10	3.9742814736e-06	-0.0045222000000000005	0.00022852999999999936	5.2225960899999705e-08	2.0450292840000007e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31013.908203125	215.8359375	46585.15191650391	961862502.0318643	18183.634765625	41.958984375	1760.5563697814941	330644573.28964615	18893.646484375	39.8046875	356969877.4765358	1584.4131469726562	0.645083	26.716095000000006	0.2485788	-0.0010609005	0.044922022199999995	-0.0077859815000000014	0.0396087065	0.0265472637	-0.029195785800000002	0.0149490131	-0.0290744875	0.011926473	-0.10002404880000001	-0.008293959200000001	-0.039481805099999996	-0.0238999556	0.058555249299999994	-0.0022662675	-0.0086199051	0.0499481051	-0.0081840942	0.02635513	-0.0207886075	-0.007181080600000001	-0.0316160487	-0.0187585411	0.11085527220000001	0.11008893369999999	0.10881562460000001	0.10704120869999999	-0.16909200000000002	0.014169999999999959	0.00020078889999999887	0.028592104464000005	-0.144464	-0.18295379999999997	0.020869847296000003	0.03347209293444	-0.218645	-0.019263999999999976	0.047805636025	0.0003711016959999991	0.00356323	5.897000000000021e-05	3.477460900000024e-09	1.26966080329e-05	0.00167068	-0.0003228800000000002	1.0425149440000013e-07	2.7911716624e-06	-0.00426023	0.00026197000000000026	6.862828090000014e-08	1.8149559652900007e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31120.2421875	106.333984375	11306.916233062744	968469473.8086547	18214.72265625	31.087890625	966.4569435119628	331776121.44410706	18875.353515625	-18.29296875	356278970.33981705	334.63270568847656	0.5877560000000001	24.341892	0.06584300000000004	0.0082666588	0.026612785099999998	0.0084252492	0.0417698424	0.0130066056	-0.0140850851	0.0027232759	-0.017093389599999998	0.033388176299999996	-0.0640726842	0.006570919200000001	-0.013380615600000001	-0.026152178999999998	0.0151883201	-0.0145503212	0.0110481452	0.0405622732	-0.0044031386	0.0128095518	-0.0117682664	-0.0107951322	-0.0465432141	0.055631651100000006	0.1106882998	0.10942308369999999	0.1073250918	0.10441029119999999	-0.166731	0.0023610000000000297	5.5743210000001415e-06	0.027799226361	-0.130329	0.014135000000000009	0.016985648241	0.00019979822500000024	-0.209338	0.009306999999999954	0.04382239824400001	8.662024899999915e-05	0.00390773	0.0003444999999999997	1.1868024999999984e-07	1.52703537529e-05	0.00146022	-0.00021046	4.42934116e-08	2.1322424484e-06	-0.00401439	0.00024584000000000064	6.043730560000031e-08	1.61153270721e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31144.12890625	23.88671875	570.5753326416017	969956765.3291168	18205.888671875	-8.833984375	78.03927993774414	331454382.33270645	18854.54296875	-20.810546875	355493790.56044006	433.07886123657227	0.5397770000000001	22.354851	0.10303199999999996	0.0059503678	0.0113266763	0.011903104099999999	0.0377836206	-0.0022512773	-0.0260148473	0.012289195400000001	0.0018506495000000002	0.0223563458	-0.0508934938	0.0094537942	-0.0053604483999999996	-0.0127115479	0.0068392792	-0.0027931617	0.0140609416	0.0454393821	0.0099334258	0.0199015078	-0.006143823499999999	-0.0206810197	-0.0271493192	0.0156252173	0.110479702	0.1085926509	0.1054714048	0.10115143789999999	-0.145676	0.02105499999999999	0.0004433130249999996	0.021221496976000002	-0.13781600000000002	-0.0074870000000000205	0.01899324985600001	5.605516900000032e-05	-0.178678	0.030660000000000017	0.031925827684	0.0009400356000000012	0.00338908	-0.0005186499999999998	2.689978224999998e-07	1.14858632464e-05	0.00145428	-5.9399999999998525e-06	3.528359999999824e-11	2.1149303184e-06	-0.00366238	0.0003520099999999998	1.2391104009999988e-07	1.34130272644e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31172.71875	28.58984375	817.3791656494141	971738394.2666016	18193.744140625	-12.14453125	147.48963928222656	331012325.8545265	18826.8203125	-27.72265625	354449163.07916266	768.5456695556641	0.542972	22.487175	0.1569204	0.0223136196	0.029236502299999998	0.0091331296	0.0483402317	0.0164246118	-0.024642149300000003	0.017478145	8.57684e-05	0.0213851408	-0.029067127	0.015177403	-0.007981685	-0.0268721211	0.0059784773	0.0028392372999999998	0.0073891151	0.0501372737	-0.010655051100000002	0.0247568411	-0.0048148484	-0.0192628025	-0.0352203008	0.0464448832	0.1102295573	0.10759888449999999	0.103260836	0.0972842479	-0.125301	0.020375000000000004	0.00041514062500000014	0.015700340601	-0.0818471	0.055968900000000016	0.006698947778410001	0.0031325177672100017	-0.210127	-0.031449000000000005	0.044153356129	0.0009890396010000004	0.00355785	0.00016876999999999994	2.8483312899999983e-08	1.26582966225e-05	0.00121937	-0.0002349100000000001	5.5182708100000026e-08	1.4868631969e-06	-0.00308351	0.00057887	3.350904769e-07	9.5080339201e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31207.90625	35.1875	1238.16015625	973933412.5087893	18186.671875	-7.072265625	50.01694107055664	330755033.888916	18821.615234375	-5.205078125	354253200.03085715	27.09283828735352	0.5090720000000001	21.083187	0.1221198	0.0228758692	0.0290151827	0.010868194	0.0264084586	0.0081446761	-0.012372019	0.009558193000000001	-0.0019116729999999998	0.010515337900000001	-0.0015236467	0.017471595	-0.0094415587	-0.023271794199999998	-0.0024353807000000002	-0.0038693933	0.0089831286	0.0290923905	-0.0071004695	0.0160324266	-0.0053066817	-0.003583129000000001	-0.0139164849	-0.0026729099	0.1099379598	0.1064432791	0.10070086519999999	0.09283197900000001	-0.102771	0.022529999999999998	0.0005076008999999997	0.010561878441	-0.0350938	0.046753300000000005	0.00123157479844	0.0021858710608900003	-0.193245	0.016882000000000008	0.037343630025	0.00028500192400000027	0.00321785	-0.00033999999999999997	1.1560000000000003e-07	1.03545586225e-05	0.00121937	0.0	0.0	1.4868631969e-06	-0.00270442	0.00037908999999999984	1.4370922809999993e-07	7.313887536399999e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31122.259765625	-85.646484375	7335.320285797119	968595052.9190408	18160.318359375	-26.353515625	694.5077857971191	329797162.9138527	18923.119140625	101.50390625	358084438.01028824	10303.042984008787	0.8573940000000001	35.508934	0.30732370000000003	-0.017987044	-0.0068998892	0.0078681	0.0401700458	0.0393640855	0.0207360445	0.0072857127	-0.034737836	0.0168650266	0.0006959433	-0.0085929515	0.0372691092	-0.035080564	0.033546175299999995	-0.0112570399	0.0069946324	0.041279086	-0.0403916779	-0.0029877821	-0.0041272857	0.0317364184	-0.0401309544	-0.0347693148	0.1096050192	0.105127573	0.09780015460000001	0.08782140769999999	-0.0978215	0.0049494999999999964	2.449755024999996e-05	0.00956904586225	-0.16009500000000002	-0.1250012	0.025630409025000002	0.015625300001440003	-0.354551	-0.161306	0.125706411601	0.026019625636	0.00322264	4.790000000000176e-06	2.2944100000001682e-11	1.03854085696e-05	0.00103411	-0.00018526000000000005	3.432126760000001e-08	1.0693834921e-06	-0.00257313	0.00013129000000000005	1.7237064100000013e-08	6.6209979968999985e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31222.478515625	100.21875	10043.7978515625	974843164.6586648	18161.716796875	1.3984375	1.95562744140625	329847957.0098915	18869.642578125	-53.4765625	356063411.0261879	2859.7427368164062	1.0315470000000002	42.721508	0.31559849999999995	-0.0003355565	-0.0058677389	-0.0038050823999999997	0.025050383	0.016494249199999998	0.0230268169	0.0158291622	-0.0081727882	0.0152810572	0.0377406333	0.0089759197	0.031050693100000002	-0.0255370046	0.0057560762	-0.0098304228	-0.010712676899999999	0.0228898092	-0.0262220211	-0.011717961599999998	-0.0159692237	0.022345248999999998	-0.014653580800000001	-0.041949161	0.10923086050000001	0.103653745	0.09456851919999999	0.0822826681	-0.08825679999999997	0.009564700000000035	9.148348609000072e-05	0.007789262746239993	-0.07897229999999998	0.08112270000000002	0.0062366241672899975	0.006580892455290006	-0.175726	0.178825	0.030879627076	0.031978380625000004	0.00264392	-0.00057872	3.3491683840000004e-07	6.990312966400002e-06	0.000970808	-6.3302e-05	4.007143204e-09	9.424681728639999e-07	-0.00229343	0.0002796999999999999	7.823208999999995e-08	5.2598211649e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
