csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	cosine00	cosine01	cosine02	cosine03	cosine04	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66
30665.859375	n/a	n/a	940394931.2072754	18110.87109375	n/a	n/a	328003651.7744293	18733.314453125	n/a	350937070.399662	n/a	n/a	n/a	n/a	-0.008842511899999999	-0.0603867746	-0.048569210999999994	-0.07928071589999999	-0.0443295201	0.15902645710000002	-0.1093192941	0.0605628497	-0.0132871638	0.0013983721	-0.0150608095	0.0757673697	-0.0189454078	0.0248623608	-0.03917672	0.1284301017	-0.039416545	-0.0889185366	-0.0789591867	0.0313364352	-0.0321821698	0.0831346009	-0.083193266	-0.026199988900000002	-0.19078544320000002	0.034674022799999996	-0.0870404689	0.0136179843	-0.0378844523	0.014595718700000001	-0.0064724324	0.0150101654	-0.1424510999	0.0715360102	-0.0088590104	0.033846447599999996	-0.110995415	0.0999969158	0.09998766320000001	0.099972243	0.099950656	0.09992290359999999	-0.577634	n/a	n/a	0.333661037956	-0.871986	n/a	0.7603595841959999	n/a	-1.2725	n/a	1.6192562499999998	n/a	-0.0250473	n/a	n/a	0.0006273672372899999	0.008534339999999998	n/a	n/a	7.283495923559997e-05	-0.00463923	n/a	n/a	2.1522454992900007e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30687.59375	21.734375	472.383056640625	941728410.1650393	18067.90625	-42.96484375	1845.977798461914	326449236.25878906	18654.5703125	-78.744140625	347992993.54400635	6200.639682769775	0.576867	28.945742	0.3552504999999997	0.0104434592	-0.0507067317	-0.0435775053	-0.0803616585	-0.0748051146	0.1469198018	-0.1234890163	0.0551298973	-0.0040375514000000005	-0.008374928299999999	-0.0135134843	0.08410627429999999	-0.031207035	-0.0142546398	-0.0354793486	0.0970095067	-0.0213703173	-0.0568550693	-0.0786307436	0.0212053143	-0.0789049161	0.021626219300000003	-0.0985638664	-0.0672586407	-0.17615764329999994	0.0461184188	-0.0807153676	0.004317641	-0.0601850797	0.0577687832	-0.0290196631	0.0152280503	-0.1133590776	0.0950566735	-0.026148610899999997	-0.0090833942	-0.11252875279999999	0.099972243	0.0998889875	0.0997502796	0.0995561965	0.09930684570000001	-0.5442359999999999	0.03339800000000004	0.0011154264040000026	0.2961928236959999	-0.8119309999999998	0.060055000000000185	0.6592319487609998	0.0036066030250000228	-1.21656	0.05593999999999988	1.4800182336000005	0.0031292835999999864	-0.0257997	-0.0007524000000000038	5.661057600000056e-07	0.0006656245200900001	0.00599979	-0.0025345499999999983	6.423943702499992e-06	3.59974800441e-05	-0.00380903	0.0008302000000000001	6.892320400000002e-07	1.45087095409e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30776.794921875	89.201171875	7956.849063873291	947211105.6631508	18067.74609375	-0.16015625	0.0256500244140625	326443448.9082184	18651.947265625	-2.623046875	347895136.79965585	6.8803749084472665	0.428087	21.480324	0.22002149999999995	0.0292694741	-0.0538917309	-0.041736791	-0.0780674874	-0.0714303189	0.1452834154	-0.09960043619999999	0.0618022225	0.0257349011	-0.013362460500000001	-0.008500364	0.0774752141	-0.017310655600000002	-0.0214989084	-0.0196040001	0.0811980862	-0.0018710285	-0.0428396629	-0.0872988264	0.007309744	-0.0636956763	-0.035450259399999996	-0.1005399977	-0.0637181982	-0.1734373545	0.033164703	-0.0794148816	-0.0052465728	-0.0457775764	0.053890831900000005	-0.0097364473	0.0129965545	-0.11000147119999999	0.0918276105	-0.0394205092	0.0214236673	-0.11757914289999999	0.09992290359999999	0.0996917334	0.09930684570000001	0.09876883410000001	0.09807852800000001	-0.505695	0.038540999999999936	0.001485408680999995	0.255727433025	-0.794676	0.0172549999999998	0.6315099449760001	0.000297735024999993	-1.20066	0.015900000000000025	1.4415844356	0.0002528100000000008	-0.0249892	0.0008105000000000023	6.569102500000035e-07	0.0006244601166399999	0.00508387	-0.0009159199999999998	8.389094463999995e-07	2.58457341769e-05	-0.00256894	0.00124009	1.5378232081000003e-06	6.5994527236e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30672.6171875	-104.177734375	10853.000339508055	940809445.1309203	18110.91015625	43.1640625	1863.1362915039065	328005066.6877594	18732.810546875	80.86328125	350918190.98511124	6538.870254516602	1.523448	76.442757	1.3842225	-0.059076776500000004	-0.0915528199	-0.043909377	-0.0710327212	-0.0557726978	0.1621555124	-0.050882003700000004	0.0496287132	0.019216924099999998	0.077187468	-0.026004052599999997	0.047106212599999996	0.0375478704	-0.0542786092	-0.019786981699999998	0.1011734161	-0.0779884651	-0.0457374841	-0.11136372580000001	-0.0672756527	-0.090637151	0.0030984809999999997	-0.0682210261	-0.0435385959	-0.1785472596	0.0104321275	-0.0678233685	0.0687171009	-0.0184318699	0.042631744299999996	0.015604946100000001	-0.0704785736	-0.05230942809999999	0.0121275316	-0.0821732173	-0.0250321578	0.0338077615	0.0998489097	0.0993960955	0.09864292570000001	0.09759167619999999	0.0962455236	-0.36445	0.141245	0.019950150025	0.1328238025	-0.481004	0.3136720000000001	0.23136484801600002	0.09839012358400004	-1.53851	-0.33785	2.3670130201	0.11414262249999997	-0.0186989	0.0062902999999999995	3.956787408999998e-05	0.00034964886121000005	-0.00018954	-0.00527341	2.78088530281e-05	3.5925411600000005e-08	-0.00230354	0.00026539999999999984	7.043715999999992e-08	5.3062965316000014e-06	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31453.861328125	781.244140625	610342.4072608948	989345392.4489174	18263.9453125	153.03515625	23419.759048461914	333571698.37799066	18826.5078125	93.697265625	354437396.41412354	8779.177585601807	2.395838	120.217102	1.988489	0.0337650019	-0.0128011238	-0.08802033599999999	0.0334172222	-0.0125798653	0.0525167689	0.1952890513	-0.0023254705	0.1030016491	0.045585264699999996	0.12017364009999999	0.0082194646	-0.0370295137	-0.0405329777	0.0446296935	-0.00022409509999999998	0.0034681637	0.1225842523	-0.1289546592	-0.1213443	0.0945510375	0.0038814444	0.0407536902	-0.0235972142	-0.0191826312	-0.11971919539999999	0.0369715396	0.0625188851	0.0190916655	-0.1359734819	-0.055915354699999996	-0.0437302898	0.0862902295	-0.0951656016	-0.0045473729999999995	0.113762484	0.2234881533	0.0997502796	0.0990023658	0.09775999380000001	0.0960293686	0.0938191336	-0.286729	0.07772099999999997	0.006040553840999998	0.08221351944100001	-0.531245	-0.05024099999999998	0.28222125002500004	0.0025241580809999982	-1.3952000000000002	0.14330999999999985	1.9465830400000008	0.02053775609999995	0.0120197	0.0307186	0.00094363238596	0.00014447318808999998	0.00111246	0.001302	1.695204e-06	1.2375672516e-06	-0.00462728	-0.00232374	5.3997675876e-06	2.14117201984e-05	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30661.2578125	-792.603515625	628220.3329811096	940112730.6445924	18108.759765625	-155.185546875	24082.553958892822	327927180.2491188	18767.712890625	-58.794921875	352227047.14493185	3456.842838287353	1.906159	95.64624800000004	1.52430915	-0.013413979199999999	-0.1146650434	0.0275888025	-0.07486272990000001	-0.10773808539999999	0.006767034200000001	-0.0080629333	0.005502828299999999	-0.0040860791	0.0484260699	-0.0269008811	-0.051839145999999996	-0.074684135	0.0034243411	-0.1162803809	-0.010993696899999999	-0.058961364599999996	-0.0621386887	-0.0531284678	-0.0076715213	-0.0040929248	-0.0179770877	-0.0803641144	-0.0969717936	-0.0081755161	-0.0091418043	-0.0083146595	0.0653072375	0.0337754843	-0.056127843200000006	-0.052229919400000005	-0.0125662499	-0.0456975829	-0.0698238937	0.0004420316000000001	0.056803821	0.1143679879	0.0996270376	0.0985109326	0.0966600102	0.0940880769	0.0908143174	-0.34009	-0.053360999999999985	0.002847396320999999	0.11566120810000001	-0.61433	-0.08308500000000008	0.3774013489	0.006903117225000014	-1.80641	-0.4112099999999996	3.2631170881	0.1690936640999997	-0.00456946	-0.01658916	0.00027520022950559993	2.08799646916e-05	-0.000127883	-0.001240343	1.5384507576490004e-06	1.6354061689e-08	-0.00292372	0.0017035600000000002	2.9021166736000012e-06	8.548138638399999e-06	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30647.1015625	-14.15625	200.3994140625	939244834.1821901	18168.025390625	59.265625	3512.414306640625	330077146.5943947	18793.166015625	25.453125	353183088.89084244	647.861572265625	0.953463	47.842384	0.6747614599999999	-0.0154312136	-0.1267757791	0.049422096500000005	-0.0149727249	-0.0812872744	-0.028779420899999998	0.0374397411	-0.0204146501	0.012792362600000001	0.0636179143	0.035250791000000004	-0.0796484863	-0.1417272315	0.0685652065	0.003164058	0.0315018123	-0.0451752007	-0.0773449051	-0.0239854196	-0.07427563969999999	0.0303094427	-0.0334680325	-0.0217325825	-0.0801056371	0.0320382226	-0.0162540829	0.0509503341	0.0520890815	0.024318537299999998	-0.11040994609999999	-0.0746241887	0.06214210360000001	-0.0680851023	0.0638457696	0.028381825099999997	-0.044689201	2.72162e-05	0.0994792142	0.0979222811	0.0953454172	0.0917754626	0.0872496007	-0.27168400000000004	0.06840599999999998	0.004679380835999995	0.07381219585600003	-0.476611	0.1377190000000001	0.22715804532099995	0.018966522961000026	-1.91306	-0.10664999999999993	3.6597985635999986	0.01137422249999998	6.39822e-05	0.0046334422	2.146878662074084e-05	4.093721916839999e-09	-0.0022142	-0.0020863170000000003	4.3527186244889985e-06	4.90268164e-06	-0.00240375	0.0005199699999999998	2.703688008999998e-07	5.7780140625e-06	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30753.322265625	106.220703125	11282.837772369385	945766830.3733864	18161.056640625	-6.96875	48.5634765625	329823978.30398935	18774.150390625	-19.015625	352468722.88980484	361.593994140625	0.894368	44.877136	0.49853189	-0.0172945876	-0.1303233739	0.000336545	-0.029369224700000002	-0.09367162679999999	-0.0235974594	0.0345023625	-0.027816218599999998	-0.0003593296	0.0862495851	0.035288350499999996	-0.027239423399999997	-0.0804508313	0.091503405	-0.04902601980000002	0.044925233499999995	-0.0451706844	-0.060021081399999995	-0.0608412914	-0.0439023868	0.0596493754	-0.0118727839	-0.0310584636	-0.1000900984	0.0217414068	-0.0203537565	0.04365220349999999	0.10215985009999999	0.012234793600000002	-0.0801563693	-0.0032888614000000003	0.0617068084	-0.0612454871	0.0048725074	0.019055826	-0.0167957125	0.0644849992	0.09930684570000001	0.097236992	0.0938191336	0.08910065240000001	0.08314696120000001	-0.281066	-0.009381999999999946	8.802192399999898e-05	0.07899809635599997	-0.663457	-0.186846	0.440175190849	0.034911427716000004	-1.90547	0.0075899999999997645	3.6308159209	5.760809999999641e-05	0.00461292	0.0045489378000000006	2.0692835108268844e-05	2.1279030926400005e-05	-0.00303967	-0.00082547	6.814007209000001e-07	9.2395937089e-06	-0.00188388	0.00051987	2.702648169e-07	3.5490038544000008e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30788.392578125	35.0703125	1229.9268188476562	947925117.5447426	18167.373046875	6.31640625	39.89698791503906	330053443.42432016	18678.859375	-95.291015625	348899787.5510254	9080.377658843994	0.601158	30.164562	0.1612195	-0.0129208484	-0.1332031069	0.0056903896999999995	-0.0246063618	-0.0835778769	-0.0481974938	0.0316674446	-0.0381091713	-0.0019678201	0.0850909327	0.022868586099999998	0.0030632919	-0.0644436969	0.0721135154	-0.0866340966	0.0437302704	-0.024861886099999998	-0.0641147749	-0.053721033099999996	-0.06054457360000001	0.0638175414	-0.008493848100000001	-0.0262732984	-0.0877565316	0.041418652599999994	-0.0084292676	0.0386733369	0.1057233384	0.0028468196	-0.0451151719	-0.012778391799999999	0.08030305780000001	-0.0738966671	-0.0231363672	0.0072624973	-0.0512587037	0.0032851421999999996	0.0991099747	0.0964557418	0.092084548	0.08607420269999999	0.0785316931	-0.256843	0.024222999999999998	0.0005867537289999997	0.065968326649	-0.643059	0.02039799999999992	0.4135248774810001	0.0004160784039999966	-1.91578	-0.010309999999999821	3.6702130083999993	0.00010629609999999628	0.00284057	-0.0017723500000000004	3.1412245225000013e-06	8.068837924900001e-06	-0.00280069	0.0002389799999999997	5.711144039999988e-08	7.8438644761e-06	-0.00176944	0.00011444000000000017	1.3096513600000035e-08	3.1309179136e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30821.17578125	32.783203125	1074.7384071350098	949944876.5387117	18177.328125	9.955078125	99.10358047485352	330415257.763916	18623.640625	-55.21875	346839990.1291504	3049.1103515625	1.020262	51.194164	0.5703857500000001	0.0221131946	-0.1186777285	-0.043595520199999994	-0.024794327799999998	-0.0669547048	-0.0116299982	0.059022002000000004	-0.07557620150000001	-0.0007571873	0.0475978876	0.031072677000000007	-0.0512440172	0.0040857967	0.0562165922	-0.10351425310000001	0.0576770181	-0.0121779749	-0.049797247999999995	-0.08650297480000001	-0.029212246	0.0739563963	0.0005609292	-0.0123288874	-0.0663347311	0.0193755817	-0.0379238736	0.07734918190000001	0.0605518073	0.012977868799999999	-0.0855023506	0.0351518792	0.023109069700000002	-0.044996933499999996	-0.0699548238	-0.0019255792	-0.0276686877	0.058754857	0.0988886499	0.0955793015	0.0901455117	0.0827080574	0.0734322509	-0.244898	0.011944999999999985	0.00014268302499999958	0.05997503040400001	-0.582082	0.060977000000000066	0.33881945472400005	0.003718194529000007	-1.63109	0.2846899999999999	2.6604545881	0.08104839609999992	0.000679272	-0.0021612980000000003	4.671209044804002e-06	4.61410449984e-07	-0.00380473	-0.00100404	1.0080963215999998e-06	1.44759703729e-05	-0.000679303	0.001090137	1.1883986787689998e-06	4.6145256580900004e-07	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30536.85546875	-284.3203125	80838.04010009767	932499541.9193268	18110.982421875	-66.345703125	4401.752323150635	328007684.28546524	18475.4140625	-148.2265625	341340924.78082275	21971.11383056641	1.5009709999999998	75.314934	0.5751319500000001	0.1183380887	-0.1369328048	-0.059540555700000004	-0.037588058199999996	-0.10303241699999999	-0.0156145348	-0.0019651526999999998	-0.10485015730000001	0.043605741399999995	-0.04225218360000002	-0.013348912	-0.0778298666	0.0890197101	0.0984232589	-0.17355239	0.0141988001	0.0736603128	-0.11369904880000001	-0.1011690054	0.0566248004	0.047814972000000004	-0.0813184711	-0.0423558726	-0.1055965316	-0.0006485099	0.0062112122999999995	0.0857787417	-0.0416183213	0.060517635300000004	-0.0545926458	0.1587656542	-0.00018373189999999997	-0.1096508899	-0.1778823815	-0.0533045989	-0.0086734566	0.013975381399999999	0.09864292570000001	0.0946085359	0.0880063298	0.0790155012	0.06788007459999999	-0.222596	0.022301999999999992	0.0004973792039999996	0.04954897921600001	-0.628455	-0.046373000000000004	0.394955687025	0.002150455129	-1.40871	0.2223799999999998	1.9844638641000003	0.04945286439999992	-0.00252116	-0.003200432	1.0242764986624e-05	6.356247745600002e-06	-0.00236747	0.00143726	2.0657163076000004e-06	5.6049142009e-06	-0.0017231499999999995	-0.0010438469999999994	1.0896165594089991e-06	2.9692459224999983e-06	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
