onset	duration	trial_type	img_gender	word_gender	response_time	response_hand	response_accuracy
1.0532	0.5	congruent	female	female	0.5447	right	correct
5.5864	0.5	congruent	male	male	0.3964	left	correct
10.1029	0.5	congruent	male	male	0.4217	left	correct
14.6195	0.5	congruent	female	female	0.3349	right	correct
19.1527	0.5	congruent	female	female	0.4156	right	correct
23.6692	0.5	incongruent	female	male	0.5779	right	correct
28.2024	0.5	congruent	male	male	0.3136	left	correct
33.7522	0.5	incongruent	female	male	0.4015	right	correct
39.2854	0.5	congruent	female	female	0.3472	right	correct
45.3019	0.5	congruent	female	female	0.3765	right	correct
49.8184	0.5	congruent	male	male	0.3988	left	correct
54.835	0.5	incongruent	male	female	0.354	left	correct
59.8515	0.5	congruent	female	female	0.4093	right	correct
64.3847	0.5	congruent	female	female	0.391	right	correct
68.9262	0.5	incongruent	male	female	0.3743	left	correct
74.4427	0.5	incongruent	female	male	0.3346	right	correct
78.9759	0.5	incongruent	male	female	0.4233	left	correct
83.4925	0.5	incongruent	female	male	0.3685	right	correct
88.509	0.5	congruent	female	female	0.4228	right	correct
93.0505	0.5	incongruent	female	male	0.3982	right	correct
99.067	0.5	congruent	female	female	0.3285	right	correct
105.5835	0.5	congruent	female	female	0.3778	right	correct
110.1001	0.5	incongruent	male	female	0.579	left	correct
114.6166	0.5	congruent	female	female	0.3353	right	correct
119.1331	0.5	incongruent	male	female	0.4407	left	correct
124.1497	0.5	incongruent	female	male	0.4199	right	correct
129.1662	0.5	congruent	female	female	0.3682	right	correct
134.1827	0.5	congruent	male	male	0.4115	left	correct
138.7159	0.5	congruent	male	male	0.3612	right	incorrect
144.2657	0.5	congruent	female	female	0.4772	right	correct
149.2823	0.5	congruent	female	female	0.4594	right	correct
155.8154	0.5	incongruent	male	female	0.4011	left	correct
161.3486	0.5	congruent	female	female	0.4127	right	correct
166.3651	0.5	incongruent	male	female	0.343	left	correct
170.8817	0.5	incongruent	male	female	0.4903	left	correct
176.8982	0.5	congruent	female	female	0.3656	right	correct
181.4147	0.5	incongruent	female	male	0.4599	right	correct
186.4312	0.5	incongruent	female	male	0.6032	right	correct
190.9477	0.5	congruent	male	male	0.3766	left	correct
196.9642	0.5	incongruent	male	female	0.3929	left	correct
201.4808	0.5	congruent	male	male	0.3971	left	correct
205.9973	0.5	congruent	male	male	0.2544	left	correct
211.5138	0.5	congruent	male	male	0.2778	left	correct
216.5303	0.5	congruent	male	male	0.4741	left	correct
223.0468	0.5	incongruent	male	female	0.3013	left	correct
228.0634	0.5	congruent	female	female	0.4306	right	correct
232.5799	0.5	incongruent	male	female	0.4759	left	correct
237.0964	0.5	incongruent	male	female	0.4303	left	correct
241.613	0.5	congruent	male	male	0.4145	left	correct
246.1295	0.5	incongruent	male	female	0.4208	left	correct
251.646	0.5	incongruent	female	male	0.2961	left	incorrect
257.1625	0.5	congruent	female	female	0.4004	right	correct
263.67900000000003	0.5	incongruent	male	female	0.4367	right	incorrect
268.1955	0.5	congruent	male	male	0.3591	left	correct
273.2121	0.5	congruent	female	female	0.4563	right	correct
277.7286	0.5	incongruent	female	male	0.3906	right	correct
282.2451	0.5	congruent	female	female	0.365	right	correct
286.7617	0.5	incongruent	female	male	0.3332	right	correct
291.2782	0.5	congruent	male	male	0.3846	left	correct
295.7947	0.5	incongruent	female	male	0.3829	right	correct
302.3112	0.5	congruent	female	female	0.3332	right	correct
307.8277	0.5	incongruent	male	female	0.4074	left	correct
312.3443	0.5	incongruent	female	male	0.5767	right	correct
316.8608	0.5	congruent	male	male	0.3361	left	correct
321.3773	0.5	incongruent	female	male	0.3464	right	correct
325.8939	0.5	incongruent	male	female	0.4256	left	correct
330.4104	0.5	congruent	male	male	0.521	right	incorrect
336.4269	0.5	incongruent	male	female	0.6193	left	correct
340.9435	0.5	congruent	male	male	0.4705	left	correct
345.96	0.5	incongruent	male	female	0.4078	left	correct
350.9765	0.5	incongruent	male	female	0.4742	left	correct
355.99300000000005	0.5	congruent	female	female	0.4015	left	incorrect
361.0095	0.5	incongruent	male	female	0.3588	left	correct
366.5261	0.5	incongruent	male	female	0.428	left	correct
371.5426	0.5	incongruent	female	male	0.3913	right	correct
376.5591	0.5	incongruent	male	female	0.5047	left	correct
381.0756	0.5	congruent	male	male	0.368	left	correct
385.5922	0.5	incongruent	female	male	0.3473	right	correct
391.6087	0.5	incongruent	female	male	0.3275	left	incorrect
396.1252	0.5	incongruent	female	male	0.5779	right	correct
401.1417	0.5	congruent	male	male	0.5892	left	correct
405.6583	0.5	congruent	male	male	0.3584	left	correct
410.1748	0.5	congruent	male	male	0.3498	left	correct
414.6913	0.5	incongruent	female	male	0.4061	right	correct
421.2078	0.5	incongruent	female	male	0.3524	right	correct
426.2243	0.5	congruent	male	male	0.4027	left	correct
430.7409	0.5	incongruent	female	male	0.414	right	correct
435.7574	0.5	incongruent	female	male	0.4322	right	correct
440.7739	0.5	congruent	male	male	0.4556	left	correct
445.7905	0.5	incongruent	female	male	0.3638	right	correct
450.307	0.5	congruent	male	male	0.4122	left	correct
455.8235	0.5	incongruent	male	female	0.3754	left	correct
460.84	0.5	incongruent	female	male	0.3998	right	correct
465.3566	0.5	congruent	female	female	0.395	right	correct
470.8731	0.5	congruent	female	female	0.2984	right	correct
475.3896	0.5	incongruent	male	female	0.3737	left	correct
