csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29
33580.859375	n/a	1127674116.3635256	n/a	23083.908203125	n/a	n/a	532866817.93030167	23290.259765625	n/a	n/a	542436199.9502907	n/a	n/a	n/a	-0.12160521269999999	-0.0104031827	-0.06507963110000001	0.214803049	0.016963125	-0.142601996	0.0652622129	-0.1081253952	0.1180257631	-0.0015376594	0.0140318218	-0.0565464484	0.0099683865	-0.112513536	0.1388689113	-0.18835502469999998	0.10450474539999999	-0.0489348763	0.036405414500000004	-0.0140564169	0.030969639700000006	-0.0505607178	0.0377120485	-0.0436029344	0.0202310256	0.0834023784	-0.0500830603	0.0392819554	0.1077097318	-0.206825636	0.021216397400000003	0.1143091566	-0.1074991035	0.14837953869999998	0.0800269282	0.0355251263	-0.0759950132	-0.10636727189999999	0.1384069171	0.1240200291	-0.07096232150000001	-0.04104998	-0.1256096545	0.0540121684	0.012718448200000001	0.0165239451	0.1105494892	-0.1001944127	0.0106481867	-0.07149111030000001	0.0345950129	-0.17845940489999998	0.0434105791	0.11283857359999999	-0.21617134289999998	-0.013401835400000001	0.053620981100000006	-0.1502235318	0.07294337599999999	-0.079841875	0.0516719083	0.07702945	-0.008982733199999999	0.1266037647	-0.0013897631	0.1310323454	-0.2439650125	0.011025358	-0.073977668	0.0176466188	-0.0539704637	0.023082783	-0.011632193700000001	0.041178907	-0.040837169799999996	0.0733240659	-0.0178643613	-0.0216018815	0.20028908829999997	-0.146626385	0.0435947932	0.0081281936	-0.217880591	-0.011184021200000002	-0.0763402966	0.0094704316	0.0352850098	0.012882025200000001	-0.21469712030000002	-0.0648289865	0.0470712911	0.1981866217	-0.0879852243	-0.13986503449999999	0.0138441506	0.023985664500000003	0.0655750029	0.1217078847	0.1216831682	0.1216419777	0.0202841	n/a	0.00041144471281	n/a	-0.14206400000000002	n/a	0.02018218009600001	n/a	-0.12747999999999998	n/a	0.016251150399999994	n/a	0.00438513	n/a	n/a	1.92293651169e-05	-0.0007858509999999997	n/a	6.175617942009997e-07	n/a	0.000919784	n/a	8.460026066560001e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33441.875	-138.984375	1118359003.515625	19316.656494140625	23052.267578125	-31.640625	1001.129150390625	531407040.49347305	23251.626953125	-38.6328125	1492.4942016601562	540638155.967289	1.585932	27.215387	0.1214917	-0.0944977601	0.0328369296	0.0033592333	0.139275188	0.1347257328	-0.1092604829	0.0626824588	0.0056865026	0.0039325404	-0.10991767460000001	0.0786993891	-0.1136390395	0.154463607	-0.0476916436	-0.0393094555	0.1514883423	-0.048328486600000005	0.1635738918	-0.2042410686	0.1121539584	0.07442793360000001	0.1129062809	0.0865408114	0.1694262755	-0.0311396163	-0.1243586674	-0.1279768919	0.0312647042	-0.0798584187	-0.0181353602	-0.0027072671	-0.0949186716	-0.062706194	0.08582454119999999	0.0131854869	0.034611743199999996	0.012687230800000001	-0.0014933211	0.0720856321	0.0382186796	-0.0566562372	-0.07011793200000001	-0.012797106	0.0239769177	0.1052667268	-0.07860675290000001	-0.0033914014	-0.0949037718	0.0313667922	0.0141485381	-0.060708951	-0.1383333481	-0.006361611999999999	0.030848897400000002	-0.1388095097	-0.1369441748	0.04388520519999999	-0.061657518099999996	-0.0193215814	0.053474319299999996	0.1330992268	0.1067197228	0.0954787732	0.0987334216	0.09371791189999999	-0.029269287400000007	0.1556748784	0.0925139257	-0.088781019	-0.065695133	0.2979259187	-0.0204015548	0.10369545949999999	-0.0317882477	0.051856876600000004	0.0452734496	0.1215220632	0.025810209700000003	0.0714047304	0.1385097819	0.1739264588	0.010695393899999999	-0.0687625909	0.0836694337	-0.060726543099999995	-0.090395541	0.0500448428	-0.0021454479000000003	0.12163842359999999	-0.0214716244	0.007202245	-0.057237808200000004	-0.0747673996	-0.08179186849999999	0.051671138	0.0480357097	0.0951397581	0.1216419777	0.12141962949999999	0.12104935019999999	0.023572	0.0032879	0.0005556391839999999	1.0810286409999997e-05	-0.161171	-0.019106999999999985	0.025976091241000004	0.00036507744899999945	-0.127828	-0.00034800000000001496	0.016339997584	1.2110400000001045e-07	0.00286208	-0.0015230500000000002	2.3196813025000007e-06	8.1915019264e-06	-0.000478061	0.0003077899999999997	2.28542319721e-07	9.473468409999985e-08	0.00106392	0.00014413600000000009	1.1319257664000003e-06	2.0775186496000036e-08	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33279.78125	-162.09375	1107543840.0478516	26274.3837890625	23018.185546875	-34.08203125	1161.5848541259766	529836865.87036514	23229.580078125	-22.046875	486.064697265625	539613390.6060219	1.453226	24.938082	0.08346025000000001	0.017449616100000002	0.1715319572	0.023381618700000002	-0.007860234399999999	0.2530977062	-0.1624324396	0.257248621	0.070810821	0.042878210800000004	0.1451576724	-0.042859315999999995	0.0192382787	0.0788259938	-0.0206281205	0.0340719352	-0.1364017605	-0.1698828248	-0.14467845769999998	-0.045144082300000006	-0.0398020418	-0.0442646159	-0.017910483300000002	-0.0034442389	0.0353933435	-0.0330934673	0.1363293623	0.0252501845	-0.1172047012	-0.0768350167	0.0075068892	0.024753275699999997	0.0183014909	-0.0330414395	-0.0824580062	0.054828203799999996	-0.0272410992	0.0351925028	-0.0709222729	-0.0320643618	-0.10983677359999999	-0.017345294299999998	-0.063510501	0.0467337646	0.030954176099999998	-0.0613504364	0.10687104039999999	0.008024574599999999	0.0047191891	0.14901616939999998	0.1503219049	-0.0822413882	-0.0695027546	0.1091274363	-0.0370445527	-0.029761253900000006	-0.23134204100000005	0.1487138138	-0.2311090029	-0.1189462061	-0.1226647419	-0.061047127300000004	0.062024957199999994	0.0493020675	-0.0733160883	0.0364423443	-0.1000579914	-0.1079393025	0.0019070404000000002	0.2155833742	0.0298694317	-0.12288112949999999	0.0737895646	0.0075041421	0.033886617	-0.0361608426	0.0551007103	-0.0058385660999999995	0.1376229266	0.0229152719	0.0372982076	0.0784024074	0.0518904623	0.0313014313	0.0008928458	0.0375740745	-0.0997068559	-0.0740468062	0.023721642	-0.109383293	0.1077621558	0.0787178516	-0.0361377319	0.1382380906	0.1254381117	0.0298512736	0.0516173892	0.1114642866	0.1215101995	0.120893123	0.1198669825	0.0201209	-0.0034510999999999986	0.0004048506168100001	1.191009120999999e-05	-0.12731300000000004	0.03385799999999997	0.01620859996900001	0.001146364163999998	-0.121157	0.00667100000000001	0.014679018648999996	4.4502241000000137e-05	0.00345049	0.0005884100000000001	3.462263281000002e-07	1.19058812401e-05	-0.000276868	0.00020119299999999998	7.6655889424e-08	4.0478623249e-08	0.00106392	0.0	1.1319257664000003e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33436.08203125	156.30078125	1117971581.6004794	24429.93421936035	23035.353515625	17.16796875	294.73915100097656	530627511.58981705	23284.037109375	54.45703125	2965.568252563477	542146384.1107521	1.591078	27.303690000000003	0.1194753	-0.0771744532	-0.057673018099999994	0.07955809700000001	-0.012412875700000001	0.0509790353	-0.014744273799999999	0.0953641604	-0.2868387437	-0.0800242701	0.048329435700000006	0.0275891728	-0.0344573371	-0.1605403498	-0.1112052397	0.0231748871	0.024592564900000002	-0.030563044700000007	-0.0127264888	-0.0999775951	-0.12451271970000001	-0.0213733787	-0.0183328073	-0.005518149	-0.0400741888	-0.0543356718	-0.029868647400000007	0.036266887000000005	0.008769699300000001	0.034080113100000003	-0.033222230400000004	-0.1149224561	0.05776029780000001	0.1070741903	-0.24132678149999998	-0.0077558764	-0.05639110150000001	0.0642566471	-0.1151968409	-0.0177194002	0.0671015738	-0.0276487591	-0.0169005622	-0.030679392799999997	-0.0769611276	0.084513829	-0.11242241689999999	0.0314603471	-0.0732772642	-0.09904008439999999	0.0811828171	0.0418995442	-0.0096792189	0.0089740924	-0.0821723804	0.017003403	-0.0545112471	-0.0535418716	-0.2538436245	0.1505536207	0.0705392763	-0.018280739	-0.0131006031	-0.10126176519999999	0.1078875947	0.006304151500000001	0.005546944	0.058559250599999994	-0.0079029473	-0.005256411	-0.0083697675	0.0178894683	0.0495158438	-0.0377827538	0.0512743776	-0.0278014046	0.0149544648	0.0494433897	-0.07285842969999999	0.056652839299999994	0.0302598067	-0.059554329800000014	-0.1346884301	0.0929969523	0.025579064199999998	0.1240467355	0.1006797898	0.0195584443	-0.1062447076	-0.08909069650000001	-0.0597264408	-0.1439996586	-0.0861096274	0.13604120779999998	-0.1331143108	0.0280690384	0.0392758477	-0.01795801	0.1213126213	0.12010478890000001	0.1181006348	0.0205013	0.0003803999999999995	0.00042030330169	1.4470415999999962e-07	-0.08352899999999999	0.04378400000000005	0.006977093840999999	0.001917038656000004	-0.130624	-0.009467000000000005	0.017062629375999998	8.962408900000006e-05	0.00244159	-0.0010089	1.0178792100000002e-06	5.9613617281e-06	-0.000584846	-0.000307978	3.4204484371599997e-07	9.4850448484e-08	0.00106392	0.0	1.1319257664000003e-06	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33496.19921875	60.1171875	1121995362.102188	3614.0762329101562	23083.412109375	48.05859375	2309.628433227539	532843914.6112403	23253.0	-31.037109375	963.3021583557128	540702009.0	1.545542	26.522284000000006	0.20240445	-0.0987168878	0.0405971329	-0.0371433435	0.13319444390000001	0.0312955144	-0.1310290019	0.2022660084	-0.1891913613	-0.1604012919	0.09895227710000001	0.0707087736	0.023844543500000003	-0.023970625899999997	0.1251001357	0.0248300183	0.1211575112	-0.0550550703	-0.1543785464	0.0724406758	-0.0800934995	0.06697618030000001	-0.02994362	0.0554059349	0.17094799940000002	0.13715650599999998	-0.029894971800000007	-0.0439934002	-0.0133322583	0.0992489931	0.036798220699999995	0.0442997637	-0.0024529619	0.1270223946	-0.10525810869999999	0.050217296200000004	-0.0168873272	-0.026190191800000002	0.028276456000000002	0.0390146223	-0.0538422896	0.0268329615	0.0257495231	0.020488218500000002	0.0319836421	0.0483098786	0.0155373197	-0.045289708600000006	-0.10693814410000001	0.0508161325	0.05794478700000001	-0.0178255826	-0.1456224764	-0.0906510551	0.0525003704	-0.1348833504	0.015582666399999999	0.053779118499999994	-0.3276160145	0.0650375362	0.0726266128	-0.0983430876	-0.1042387589	0.08706639890000001	-0.1147388419	-0.021339008	0.028984367200000007	0.1336489542	-0.0885031874	0.09884957679999999	-0.0559447744	0.047172497300000005	0.2038843433	-0.037599515699999995	-0.10495986619999999	0.1255503491	0.0615888423	0.0551274643	-0.0568859508	0.0111047595	-0.1033595374	0.0305435359	0.11091424289999999	0.09900683390000001	0.0455772709	0.0303499565	-0.0250081086	0.0094011565	-0.0116493649	0.05934386360000001	-0.0624016693	-0.0422189558	0.0257470692	-0.0260679908	0.0592030595	-0.0388418649	0.0129547845	-0.0934114128	0.12104935019999999	0.11905633460000001	0.11575891279999999	0.014804	-0.005697300000000001	0.000219158416	3.2459227290000015e-05	-0.191324	-0.107795	0.036604872976	0.011619762024999999	-0.127635	0.002988999999999992	0.016290693225	8.93412099999995e-06	0.00363292	0.00119133	1.4192671689e-06	1.31981077264e-05	-0.0002483	0.000336546	6.165289000000001e-08	1.1326321011599998e-07	0.000873333	-0.0001905870000000001	7.62710528889e-07	3.6323404569000044e-08	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33468.8984375	-27.30078125	1120167162.61969	745.3326568603516	23063.3125	-20.099609375	403.9942970275879	531916383.47265625	23169.2421875	-83.7578125	7015.371154785156	536813783.5430298	1.162241	19.944633	0.20262965	-0.1207323335	0.1049857748	-0.0031015676	0.1664087797	0.13308330880000002	-0.1003664422	-0.050317283399999996	-0.2223869445	0.07262075280000001	-0.1426363762	0.1025015452	0.0166459624	0.1027086982	0.060064895599999994	-0.0539161425	0.20518418019999998	-0.020925671399999998	-0.050993237000000004	0.0710236228	-0.051011182300000006	-0.0269371654	-0.0092113829	-0.0035003085	-0.1183200936	-0.08532050279999999	0.0049117437	0.0844159291	0.0257216802	0.0311001598	-0.20639183519999998	-0.0615079421	-0.0636254081	-0.027574675899999998	0.030675811600000002	-0.008743935100000001	-0.082365041	0.0400860734	0.0251895438	-0.130464801	-0.027417581400000002	0.0184284096	-0.0546496638	0.0664123207	0.0174710381	-0.0977477107	0.2482982345	-0.1383843808	-0.1232100811	0.0976941452	0.0827896238	0.019879268500000002	-0.1115161332	-0.0747471976	0.051077885499999996	-0.17402707050000002	-0.116602626	0.0090988124	-0.07070880019999999	0.2381254116	0.0546599533	0.186662937	0.014358301100000003	0.056110574	-0.1337073831	0.1031122303	-0.0111653128	0.12529107849999999	-0.15223928679999998	-0.0232040258	0.0109406953	-0.0214813685	0.0059509605000000005	0.0005815694999999999	0.060188875999999995	-0.0377273879	-0.0664699614	-0.1299171937	-0.0176939568	0.11128726650000001	0.031794039100000004	-0.1167193725	-0.0449710771	0.0264587767	-0.0181173459	-0.0437157221	-0.0130729004	-0.11886433099999999	0.1143865965	-0.0541665317	0.1065836517	-0.0569624587	-0.0771161092	-0.0308210401	0.0405790791	-0.11631473519999999	0.1316973331	-0.0563024001	0.1207205288	0.11775003070000001	0.11285322490000001	0.01524	0.0004360000000000006	0.0002322576	1.900960000000005e-07	-0.0667945	0.1245295	0.004461505230250001	0.015507596370249998	-0.096203	0.031432	0.009255017209	0.000987970624	0.00304524	-0.0005876800000000001	3.4536778240000017e-07	9.2734866576e-06	-0.000147899	0.00010040100000000003	2.1874114201e-08	1.0080360801000004e-08	0.000636771	-0.0002365620000000001	4.05477306441e-07	5.596157984400003e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33380.1328125	-88.765625	1114233266.5801392	7879.336181640625	22998.521484375	-64.791015625	4197.875705718994	528931990.46725845	23089.0625	-80.1796875	6428.782287597656	533104807.1289063	1.337181	22.946699	0.14137091999999998	-0.10377078	0.133362488	0.1455522303	0.0986904839	0.0553186741	-0.0418784388	-0.1000522124	0.0199266406	0.158266965	-0.10444144609999999	-0.020649347	-0.1315468596	-0.1361561225	-0.0073877792000000015	-0.0404001029	0.195353912	0.047879800199999996	0.0179725591	0.0952869758	-0.0705626895	0.1175382308	-0.14481352039999998	0.0077285231999999985	-0.101070622	-0.057015871399999994	-0.1147888698	0.1074189525	0.0624193674	-0.0658829167	0.0717330777	0.0912110248	-0.0283199284	-0.0878672624	-0.0370688265	-0.018453436	0.1507957577	-0.0773018382	0.14049632480000002	-0.034225038	0.042848367400000004	0.0033687677	-0.0307875492	0.0055016566	0.0443092753	0.0494398667	0.0468814059	-0.1169476807	-0.0894016435	0.1426685137	0.025525965499999997	0.1460983561	-0.0360017937	0.016974231	-0.1119199158	-0.110783743	-0.048591535899999996	0.0234946744	0.1040658283	0.0195059352	-0.0144617658	0.1330564061	0.1067717233	-0.028584526800000006	0.0591335204	-0.12194077939999999	0.0371854398	0.1601115906	-0.0010514425	-0.0752708842	-0.026452084900000002	-0.0828010558	0.1456218447	0.06991348110000001	0.0282458979	-0.0473157591	-0.1341330953	0.027198387400000003	-0.2144919144	-0.10897815359999999	0.0703792126	-0.0644105438	0.1585886244	-0.1514347939	0.070781738	-0.0259475479	0.12383361289999999	-0.06955926309999999	-0.022049142799999998	-0.015240078	0.0096520824	-0.0663559247	-0.0045274951	0.0420034604	0.12704228369999998	0.0569367395	0.1038813992	-0.14387365470000002	0.120326335	0.1161887065	0.1093977275	0.00794338	-0.00729662	6.309728582439999e-05	5.32406634244e-05	-0.111786	-0.04499149999999999	0.012496109796	0.0020242350722499986	-0.0603284	0.0358746	0.00363951584656	0.0012869869251600002	0.00252511	-0.0005201299999999997	2.7053521689999966e-07	6.3761805121e-06	-0.00042654	-0.000278641	1.819363716e-07	7.7640806881e-08	0.000371378	-0.00026539299999999994	1.3792161888399998e-07	7.043344444899996e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33402.33203125	22.19921875	1115715785.1258698	492.8053131103516	22948.212890625	-50.30859375	2530.954605102539	526620474.87344736	23100.515625	11.453125	131.174072265625	533633822.14086914	1.245027	21.365292	0.0346607875	-0.0569478363	0.046706625	0.253565205	-0.0529337826	-0.0067039347	-0.0802492047	-0.0080199476	-0.030625776099999998	0.107515234	0.0288896322	0.1923637034	-0.0394880281	-0.0817655351	-0.14901232179999999	-0.0088594888	0.0774002216	-0.0018083062	-0.0318782126	0.0038544448999999997	0.1485596849	-0.1113334057	-0.0415021241	0.006542489100000001	0.0447571922	0.0245906496	0.0593782762	-0.10439506119999999	-0.11226989189999999	0.0666827542	0.0711100085	-0.023086264900000004	-0.0099038819	-0.0107562777	0.0302010161	0.0644479719	0.0712573934	0.0892776116	-0.0614853195	-0.0879037341	0.0738435499	0.1107136877	-0.025471910499999997	0.0629671195	0.0019374407000000001	-0.047457340599999995	0.0326602359	-0.023348831400000002	-0.0560946466	0.0452413697	0.0437630845	0.17313601010000002	0.0625815165	-0.0376674486	-0.25125093579999996	-0.0089453586	0.0062801987	0.0706717565	-0.0534148953	0.0418408602	-0.1103225434	0.1213020717	-0.1164231407	0.0030030549	0.17812930170000002	0.050144337000000004	-0.027039145299999998	0.0490032764	-0.0769165337	0.0025811247	0.10425919210000001	0.0360337608	-0.0463448246	0.042415416100000006	0.1251332401	0.0540528831	0.1517299071	0.11726761710000001	-0.016605626999999998	-0.0301497365	0.028036023900000002	-0.008865344499999999	0.0123548458	0.1209699517	-0.0524604398	-0.009416689399999999	-0.0755576636	-0.09015158890000001	-0.0313826662	-0.0963752999	0.0103965385	0.0455649951	-0.0961832323	-0.0809581046	0.0676328034	-0.0653012462	-0.1596663669	-0.0390999064	0.1198669825	0.1143757435	0.10540925529999999	-4.15075e-05	-0.0079848875	1.7228725562500004e-09	6.375842838765624e-05	-0.110588	0.0011979999999999907	0.012229705744	1.4352039999999781e-06	-0.0623496	-0.0020212000000000008	0.00388747262016	4.0852494400000035e-06	0.0023967	-0.00012841000000000024	1.6489128100000062e-08	5.744170889999998e-06	-0.000609655	-0.000183115	3.71679219025e-07	3.353110322499999e-08	0.000213769	-0.000157609	4.569718536100001e-08	2.4840596880999998e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33562.546875	160.21484375	1126444552.7365725	25668.796157836914	22960.603515625	12.390625	153.527587890625	527189313.80173117	23177.92578125	77.41015625	5992.332290649414	537216243.5211334	0.958875	16.454779000000002	0.04576914209999999	0.0398619676	-0.0437612371	0.1885469475	-0.1498539837	-0.0454885101	-0.0259326539	-0.08165576690000001	-0.036192014700000004	0.079952572	0.048197026100000005	0.21164734719999997	0.0044876232	0.0682806123	-0.043379889500000005	0.08179843690000001	-0.10754584539999999	0.040353023599999996	0.1092125643	-0.10042367460000001	0.1448309562	0.037685928	-0.0627584459	-0.0709530912	-0.0615422565	-0.08888453210000001	0.0788656353	0.020691093	0.1038413252	0.061648267199999995	0.0580137136	-0.08974489050000001	0.12975196630000002	0.059516978	-0.0085937245	-0.0200920701	0.138370802	-0.1066052704	-0.07211405650000001	-0.0175961852	-0.1471040327	-0.0840442059	0.1429021747	0.0192139094	-0.1335175112	-0.1010635369	0.0231794159	-0.011968686599999999	0.0430096936	-0.06261349570000001	0.0996668772	0.21909619719999998	0.0819773597	-0.1722847335	-0.2133509036	0.0716845261	0.0235251782	0.0170970843	0.0350420945	0.0957971548	-0.12639779550000002	0.1111401029	-0.1325252238	0.0434063738	0.1328260587	0.0477792961	0.0282914186	-0.1384439418	0.12349038119999999	-0.072274962	0.0723945832	0.0440180936	-0.0794474794	0.1741438321	0.0431983121	-0.0811203122	-0.070450946	-0.0848979126	0.0660733001	-0.0190194684	-0.1263227714	0.0042920706	-0.0614193029	0.0253230706	-0.0626079219	0.0742225622	0.0684402616	-0.1548214242	0.0556304954	0.1821230504	-0.1207150229	-0.0183228254	0.056382138	0.0581177053	-0.0661841433	0.0002289126	-0.0137168742	0.0736476135	0.11934271980000001	0.112315068	0.1009072399	-4.75496e-05	-6.042100000000002e-06	2.2609644601600008e-09	3.6506972410000015e-11	-0.10026	0.010328000000000004	0.0100520676	0.00010666758400000008	-0.0602456	0.0021039999999999948	0.00362953231936	4.426815999999978e-06	0.00193663	-0.0004600699999999999	2.1166440489999992e-07	3.7505357569e-06	-0.00042654	0.000183115	1.819363716e-07	3.353110322499999e-08	0.000190332	-2.343700000000001e-05	3.6226270224e-08	5.492929690000006e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33508.77734375	-53.76953125	1122838159.0730133	2891.1624908447266	23004.5390625	43.935546875	1930.3322792053225	529208817.4780884	23216.50390625	38.578125	1488.271728515625	539006053.6289215	0.81991	14.070073	0.0671674003	0.0823026812	-0.0509118662	0.1197154546	-0.1549006206	-0.1682070011	-0.0239961056	-0.1736197337	-0.08021758679999999	0.0611663831	0.0955775161	0.15230512300000001	0.0847922057	0.1697963389	-0.0482874342	-0.0646840811	-0.0332094218	-0.12226409740000001	-0.0491107116	0.0358979407	0.045311798	-0.0388664726	0.0975707767	-0.0638513246	0.0961148215	0.0391228355	0.1348358891	0.1062043208	0.0403993554	0.0645029526	0.12553631769999998	0.0500376904	0.029565296499999998	-0.0631837954	0.08738003800000001	-0.031283734300000005	-0.2292209647	-0.0027613408	0.0810200138	-0.029129743399999998	0.1129840216	-0.1108981249	-0.0872327874	0.020003093200000002	-0.0934236964	0.0419241267	-0.0774571836	-0.033968357000000005	0.0708605843	-0.0433757769	0.023054718999999998	0.199024593	0.1233584277	-0.17969508969999998	-0.1617017865	0.09076287779999999	0.1486164074	0.0352821492	0.0780218959	0.192268374	-0.1109439087	0.0266560523	-0.15068424560000002	0.0747208876	0.0167799262	0.1634398902	-0.14177055130000002	-0.0864278541	-0.0675487346	0.051956658899999994	-0.0529896886	0.0664058979	0.0020941984	-0.1596546653	-0.0396742474	-0.0496864306	0.058345525599999996	-0.1640219194	0.09496255960000001	-0.204764631	-0.0647828568	0.08836183289999999	-0.0342429894	-0.0024595041	-0.044681943700000004	-0.1288589984	-0.0442498195	0.1011843139	0.011602572299999999	0.0039699251000000005	0.0203910389	-0.0352516291	-0.06664731900000001	-0.055385251100000005	0.0205481282	0.012148761599999999	-0.0418278599	0.0833672742	0.11875383099999999	0.1100111431	0.0959136145	-4.75493e-05	3.000000000006578e-10	2.2609359304900004e-09	9.000000000039469e-20	-0.142374	-0.042114	0.020270355876	0.0017735889960000001	-0.0548247	0.005420900000000006	0.00300574773009	2.9386156810000067e-05	0.00154398	-0.00039265	1.5417402250000002e-07	2.3838742404e-06	-0.00042654	0.0	1.819363716e-07	0.0	0.000190332	0.0	3.6226270224e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
