csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	a_comp_cor_98	a_comp_cor_99	a_comp_cor_100	a_comp_cor_101	a_comp_cor_102	a_comp_cor_103	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06
28481.384765625	n/a	n/a	811189278.1675758	18486.21875	n/a	341740283.6728516	n/a	19077.9453125	n/a	363967997.34674066	n/a	n/a	n/a	n/a	-0.1059245685	0.074706874	0.0464525723	-0.1213288926	0.049522125199999996	-0.0170797353	0.2353662779	-0.150795096	-0.0139614456	0.0044253177000000005	-0.1101371135	0.0290054306	-0.0525702272	0.013440228	-0.014759328600000001	0.0202617434	-0.2376990641	0.09796166949999999	-0.134673539	0.1886462732	-0.0096060496	0.0860598281	-0.2218023874	0.0727233669	-0.1294322873	0.0345589227	-0.1968226641	0.14649375720000002	-0.0753122838	0.18599432510000002	-0.1028326135	0.023746837599999997	-0.043750452	0.0724657303	0.0262851452	-0.065111131	-0.0194010772	-0.1346034822	0.1120792166	-0.1503203763	-0.01565504	0.044497787000000004	0.0563123921	-0.2007808469	0.1180510227	0.025494924	-0.0748068273	-0.0259038902	-0.091010804	0.0807526011	0.0519593733	-0.12728243050000002	0.1366265502	-0.1368213363	0.052249272400000005	-0.3487804935	0.3505235386	-0.08517967060000001	0.021282051200000002	-0.0683329533	0.2500672927	-0.0717923392	0.049685737199999996	0.03328267	-0.0392117565	0.0195674451	-0.0031935009000000005	0.0259809379	-0.10305726800000001	0.17137548019999999	-0.2801455762	0.0140485907	-0.1489315744	0.1656009718	-0.0217349418	0.1523303195	-0.09546192380000001	0.028966233900000006	-0.0851035346	0.1274230446	-0.1871231744	0.0165919101	-0.0742140488	0.0736800837	-0.0573326791	0.07698608	-0.0718498022	0.12821334310000002	-0.07249831030000001	-0.014846306399999997	0.069978913	0.023659814900000003	-0.2245260224	0.1116178028	0.03766217	0.1272286658	-0.10510646720000001	-0.001901562	0.1502551333	0.0263245735	-0.0966222267	-0.0421303296	-0.0050605643	0.1114980429	0.016997981699999998	-0.10285133199999999	-0.014562289099999999	0.11110588789999999	0.11109021890000001	0.1110641056	0.1110275503	-0.193718	n/a	n/a	0.037526663524000005	0.0958488	n/a	n/a	0.009186992461440002	0.16788699999999998	n/a	0.028186044768999993	n/a	0.00543174	n/a	n/a	2.95037994276e-05	0.00129965	n/a	1.6890901225000004e-06	n/a	0.000742362	n/a	n/a	5.51101339044e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
27715.421875	-765.962890625	586699.1498146057	768144609.7092285	18454.466796875	-31.751953125	340567344.7569618	1008.1865272521973	18986.580078125	-91.365234375	360490223.06305313	8347.606052398682	1.3764379999999998	29.013643	0.26868590000000003	-0.0257082354	0.0107857521	0.023872009700000002	-0.0001275126	0.0279844553	-0.0660950565	0.1667786343	-0.1257891926	0.0040636734	-0.0205146614	0.10397005919999999	0.047632054199999996	0.0380657752	-0.11143535880000001	-0.0890383498	0.0303957186	-0.1576984005	-0.0544850566	-0.08801216	-0.0203921416	0.1574297939	-0.0917610232	0.138645901	0.1638058924	0.0712407955	0.1878690693	0.016283100800000002	0.0007708446000000001	0.0115612855	-0.0241989158	-0.051900879500000004	-0.059804539299999994	0.08552954859999999	-0.041453980099999996	-0.0555166423	-0.07455633769999999	-0.0287918361	0.043881177199999996	-0.0342329014	0.1447715294	-0.0595523917	0.0995335151	-0.0685016467	0.0500505153	0.0037626098	-0.0679274503	-0.1445344109	0.071952184	-0.0475585006	-0.0061192326	-0.1334655248	-0.0364079032	0.0017020803	0.0090651078	0.0642492248	0.0448215517	0.1058104733	0.0038480941	0.0254375166	-0.0845381086	0.1660914412	-0.012151775200000001	-0.0050499394	0.0713643688	0.1866784675	0.0300900448	0.0688973281	0.0542051079	-0.1100119574	0.1623153441	-0.10761033490000001	-0.1219953708	-0.025881429100000002	0.0057802172999999995	-0.0393092178	-0.0848225573	0.012839270600000001	0.1439299556	0.0348562633	-0.0173945393	0.0591310809	-0.146751297	-0.06170056030000001	-0.1528604305	-0.0047760395	-0.0808714463	0.12157174	0.0270609441	0.07707660969999999	0.086115766	-0.1036984418	-0.18438714690000002	-0.012406325800000001	0.047990646399999996	-0.011818323899999999	-0.1459129348	0.0477068985	0.16808394010000002	0.0469753886	0.1001709725	0.0696681889	-0.0656571031	-0.0895490248	-0.0445998561	-0.0226642331	0.1198457818	-0.0298857567	0.1110641056	0.1109231287	0.1106882998	0.1103598175	-0.122851	0.070867	0.005022131689	0.015092368201	0.08413529999999997	-0.011713500000000043	0.00013720608225000101	0.007078748706089996	0.13256500000000002	-0.035321999999999965	0.017573479225000004	0.0012476436839999974	0.00691886	0.0014871199999999998	2.2115258943999995e-06	4.78706236996e-05	0.000513464	-0.000786186	2.6364527929600004e-07	6.18088426596e-07	0.0	-0.000742362	5.51101339044e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28045.716796875	330.294921875	109094.73541641237	786562230.6505165	18504.837890625	50.37109375	342429025.3583107	2537.247085571289	19010.7265625	24.146484375	361407724.4341431	583.0527076721191	1.296715	27.333166	0.3304641	-0.1281053017	0.0465297405	0.1703534404	-0.1261603354	-0.0351358419	0.0448802221	0.1302048317	-0.22485669579999998	-0.0063740949	-0.013257688799999999	-0.0038073456	0.1757371517	-0.250726964	-0.1873377198	0.048819505	0.08564255050000001	0.0685205876	-0.1227983233	-0.0822886844	-0.058612501399999996	0.0047321402	0.0582910612	-0.0264776273	0.0468940001	0.008729915500000001	0.042723495199999996	0.023414148399999998	-0.0838682016	0.0178605703	0.0359195956	-0.0448430894	0.0354074756	0.0477239037	0.0285025036	0.1077805949	0.0309357251	-0.0261808831	-0.0635766178	0.005134221	-0.0087421353	0.0638243198	0.0320860175	-0.030506316600000007	0.0425438948	-0.0120002173	-0.1403803723	-0.0456685032	-0.0513026394	0.1466337767	-0.1176431416	-0.0289696676	-0.1593863418	0.0488864526	-0.131080545	0.1119926884	0.0768373633	0.1241845803	-0.0919192055	-0.0374563347	-0.0179255539	0.3308957469	0.02848405	0.0097035387	0.1495562159	0.0463933587	-0.1302616303	-0.25381643530000003	0.0503938366	-0.054591248499999995	0.004751056	0.035072174399999996	-0.0968590219	-0.027062583799999998	-0.0641376758	-0.1464883642	-0.038933377400000004	-0.042431105700000006	-0.062331631900000004	-0.0481484604	-0.0236134223	-0.0972758449	-0.0702255639	0.0072590863	-0.1433823764	0.014426463	-0.0304720477	0.03685861	0.0049873256	-0.0868119077	0.1206709349	-0.055040318	0.1638166496	-0.0643570397	-0.0574631351	0.034756829700000005	0.0065576522	-0.0040061033	-0.08829163220000001	-0.046240955300000004	-0.08654163529999999	0.0557355997	0.07101183059999999	-0.0758034504	-0.0725795675	0.109396378	-0.056534892	0.0725628866	0.11098055650000001	0.1105891995	0.1099379598	0.1090283678	-0.112415	0.010435999999999987	0.00010891009599999972	0.012637132225000005	0.031054400000000006	-0.053080899999999966	0.0028175819448099963	0.0009643757593600002	0.341596	0.209031	0.116687827216	0.04369395896099999	0.006274	-0.0006448599999999997	4.158444195999997e-07	3.9363076e-05	-0.0	-0.000513464	0.0	2.6364527929600004e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
27683.904296875	-361.8125	130908.28515625	766398557.1185341	18435.38671875	-69.451171875	339863483.4698639	4823.465274810791	18976.740234375	-33.986328125	360116669.92294693	1155.070499420166	1.2031889999999998	25.361767	0.17595885000000006	-0.0005400328	0.0310610146	0.0518463843	0.027295719399999998	-0.08302104490000001	-0.0540155916	0.0669181564	-0.0563186883	0.0419076525	-0.0097076967	0.0396607175	0.0493222145	0.0717575056	-0.0884287651	-0.0396853837	-0.0590323018	0.0791934061	-0.1402562628	-0.1417155632	0.028920835099999997	-0.1277554239	-0.0363120935	-0.05647437740000001	0.0117829956	-0.010643908700000001	0.1044331839	-0.013191274499999999	0.0433532732	-0.1677219445	0.046207962000000005	0.09243089310000001	-0.1023961515	0.12569604199999998	-0.0780913923	-0.11549080390000001	0.1360369905	0.0507297034	0.09849364619999999	0.0161690637	-0.015878965800000002	-0.15347733449999998	-0.1600862695	-0.1410256478	0.1373753114	-0.10583072119999999	0.1002043905	0.0701862545	0.0620001638	-0.0612021104	-0.01826131	0.0816894611	-0.0159692406	0.0019171538	-0.011135956899999999	0.0906928322	0.0901296128	-0.0228969917	0.0284117145	-0.0739727936	-0.0826126434	0.0825806846	0.0059158734	0.017546493899999998	0.0408660934	0.09118099810000001	-0.0050132282	0.004965656	0.09037564029999999	0.0387832727	-0.12626879970000002	2.68964e-05	-0.1860100761	-0.1506556627	0.060102479699999996	-0.0015233625	-0.0194441184	-0.1188320342	0.0208429436	-0.0015777838	0.0725829365	-0.0566132133	0.0683257696	0.016066131100000002	0.15095585460000002	0.0126399949	-0.1711489672	0.1099389988	0.023225056299999998	0.0175197822	0.0013327609	0.09866803369999999	-0.1320166117	0.0471053946	0.10900479800000001	-0.0835865376	0.0147051377	0.1219525678	0.0053540772	-0.047227634299999995	-0.0199486775	0.0794787265	0.022961608900000003	0.2175211671	-0.0701852151	-0.0817494464	-0.07334967120000001	-0.04418457940000002	0.11085527220000001	0.11008893369999999	0.10881562460000001	0.10704120869999999	-0.0942205	0.018194500000000016	0.0003310398302500005	0.00887750262025	0.011110600000000002	-0.019943799999999998	0.0003977551584400001	0.00012344543236000004	0.259464	-0.08213200000000004	0.06732156729599999	0.006745665424000007	0.00539866	-0.0008753400000000005	7.66220115600001e-07	2.9145529795599995e-05	-0.000238431	-0.000238431	5.6849341761000004e-08	5.6849341761000004e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
27886.671875	202.767578125	41114.690738677986	777666468.263916	18494.767578125	59.380859375	342056427.7688637	3526.086460113525	18955.19921875	-21.541015625	359299577.4225006	464.0153541564941	0.986146	20.786755	0.13357527	-0.0189217616	0.1000606392	0.0503545402	-0.0383421705	-0.011178680900000001	0.017951516299999998	-0.026794557200000003	-0.2544579421	0.0667172603	0.1087732003	0.048050015599999996	-0.0330328165	-0.157871927	-0.10698117189999999	-0.0144869833	0.067995309	0.0021175812	-0.0548037715	-0.0538836409	0.0193458131	0.0343668958	-0.0515128759	0.0063994316	-0.0036514090000000004	0.0630447311	0.0049886035	-0.0021748875	-0.0405653341	-0.0285140654	-0.09900578380000001	0.056728958600000004	0.0110009124	0.0714471102	-0.0060586743000000005	0.024185147200000003	0.1358498014	-0.0484903838	-0.1372094341	-0.0483169616	0.0143158649	0.0671928232	0.0124003938	0.0937453502	-0.1666168349	-0.0376968743	-0.022755668700000002	0.11421038509999999	-0.105340835	-0.0166730516	-0.0153978916	-0.0448255945	-0.0144796294	0.0805313661	-0.0032947186	0.0845104656	0.0404685664	0.021394322	-0.022141915	-0.0158054025	0.0154590393	0.2339571159	0.1868756389	0.0689010945	-0.0575000604	0.08342379280000001	0.0290769561	-0.1762200977	0.02118607	-0.0945540357	-0.0012121996000000002	0.08251546629999999	-0.0633243104	-0.062544885	-0.0213236181	0.0354114052	0.024979506600000003	0.017030903	0.0142388102	0.0075423233	-0.12747435599999998	0.027665424700000003	0.0030721759	-0.0986897406	0.0309086208	0.0420266947	0.2011706429	-0.037380455800000004	-0.1114291976	-0.0366315799	-0.0451237499	0.0390619994	0.0047091865	0.1680268635	-0.1010700294	0.0712075425	-0.0632449236	-0.127065727	0.025921233300000002	0.11303538839999999	0.057656175999999996	-0.0501404583	-0.0702884587	0.0226636979	0.0668225623	0.1738938069	-0.1006924533	0.0708209079	0.1106882998	0.10942308369999999	0.1073250918	0.10441029119999999	-0.058188	0.0360325	0.00129834105625	0.0033858433439999994	-0.00528382	-0.01639442	0.0002687770071364	2.79187537924e-05	0.284529	0.025065000000000004	0.08095675184099999	0.0006282542250000003	0.004707800000000001	-0.0006908599999999989	4.772875395999985e-07	2.2163380840000006e-05	-0.0	0.000238431	0.0	5.6849341761000004e-08	0.000192376	0.000192376	3.7008525376e-08	3.7008525376e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
27692.8125	-193.859375	37581.45727539063	766891864.1601562	18449.611328125	-45.15625	340388158.1588783	2039.0869140625	18905.296875	-49.90234375	357410249.9318848	2490.243911743164	1.069374	22.541109	0.08823838	0.0617439447	0.07187491809999999	0.0480807519	0.0483833412	-0.048439584	-0.027544869700000002	0.0551614801	-0.1157476554	-0.0226948438	0.11149031779999999	-0.0067639439	0.0636725472	0.0554846568	0.0099953811	-0.012232630500000001	-0.0478983079	0.0874624715	0.0336412991	-0.1183379532	-0.0997421743	-0.09508303259999999	0.014813291499999999	-0.0802442362	0.0062502215	0.1276938578	-0.0485025901	-0.1084370776	-0.0591015985	0.1284958615	-0.0506826018	-0.0270255789	0.0476494069	-0.2329341756	-0.2178531955	0.0612376417	0.058054114299999994	-0.0356395086	0.0968788572	0.0111197697	-0.0078050613	0.017891401799999998	-0.0860031108	0.0409811977	-0.0259454381	-0.0249767754	0.022253860499999997	0.008489418299999999	-0.08510105359999999	-0.027806067200000003	0.0989504558	0.0114031555	0.0623892511	0.0510476171	-0.0530341117	0.0991548638	-0.0157158377	-0.026615606099999998	0.04899990480000002	-0.0497577919	-0.056687093200000004	0.1076300314	0.0444950458	0.0520881767	-0.0932147108	-0.023916674199999998	-0.0520689895	0.062207237400000004	0.0539872093	0.0184995095	-0.17072152329999998	-0.013362929099999999	-0.0515929725	0.0934079424	-0.028523066	-0.0280206489	-0.1555902916	0.034985970400000004	-0.0246423221	-0.0671576691	-0.17795760300000002	-0.072374942	0.0979076978	0.057286754100000004	-0.1288505572	-0.1643359848	0.131178464	-0.1180751475	0.0988057275	-0.034516457	-0.1884888716	0.029416583399999998	-0.07628806440000001	0.0028180624	0.0214969613	0.0305218115	-0.0030552021999999996	0.0574982789	-0.045229836600000003	0.0130068535	0.0406677514	0.0314425793	0.1921160761	0.1327491904	0.0669762158	-0.055294101500000005	0.20698355370000002	-0.0594818499	0.110479702	0.1085926509	0.1054714048	0.10115143789999999	-0.0433506	0.014837399999999999	0.00022014843876	0.00187927452036	-0.0225655	-0.01728168	0.00029865646362240003	0.0005092017902499999	0.249911	-0.034617999999999954	0.06245550792100001	0.0011984059239999968	0.00482093	0.00011312999999999948	1.2798396899999883e-08	2.32413660649e-05	-0.0	0.0	0.0	0.0	-0.00012452	-0.000316896	1.0042307481599999e-07	1.5505230400000003e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
27638.61328125	-54.19921875	2937.555313110352	763892944.1104889	18445.501953125	-4.109375	340236542.3027382	16.886962890625	18887.611328125	-17.685546875	356741861.6823158	312.77856826782227	1.049628	22.124889000000003	0.17668180000000006	0.0485315715	-0.050616196399999994	0.0715358341	0.020845103400000002	-0.035560903399999996	-0.0333911302	-0.1273672648	-0.1890909979	-0.006313142	0.0228532576	-0.1207857341	-0.0232641433	-0.042936596699999996	-0.0324576441	0.0686825618	0.0367654419	0.0640102652	-0.0928052143	0.10575936429999999	-0.0057349433	1.07516e-05	0.028987038	0.0340211484	-0.19416614559999998	-0.0032922714	0.04954520900000002	-0.0021310323000000003	0.0098438949	0.035998305	0.0035578007	-0.0963136736	0.0399326617	0.1128337718	-0.025497228700000003	-0.003921134099999999	-0.0219642879	-0.0446925345	0.1911787197	-0.0856509443	0.025359753399999997	-0.16381461390000002	-0.0377734427	-0.0152664279	-0.1475425222	-0.006730011	0.0792030787	0.0050546427000000005	0.007025256800000001	-0.0385215883	0.0651994901	0.0128546416	0.027359291	-0.0547186546	-0.0873965007	0.0670669507	0.028350553799999997	-0.0519894767	0.025937943999999998	-0.0404731363	-0.0099582579	0.0934987618	0.2217832927	0.0018921198	-0.0220274071	-0.134467901	-0.0050225684999999996	-0.0878961372	0.0506259048	0.0536207856	-0.0021691842000000003	0.0717471527	-0.0524824792	0.0714424448	-0.046843295099999994	0.011378011499999998	-0.0090592753	0.09502619179999999	-0.1270876805	0.0409816203	0.1450763353	0.07540804450000001	-0.0210869261	0.049228130099999996	0.0059322095	0.0424172002	0.012017196599999998	0.030947982599999996	-0.0793849241	0.1609070941	-0.0309725665	0.0127188883	-0.11187316509999999	0.0563129259	0.049166258899999996	-0.1240098666	-0.09201263039999999	-0.0420359939	0.0193005519	0.012029763	-0.0193208923	-0.0352776112	0.1218275793	0.08857900810000001	0.1470716229	-0.0046572235	-0.11863866740000001	-0.0438224579	0.1102295573	0.10759888449999999	0.103260836	0.0972842479	-0.0126706	0.030679999999999995	0.0009412623999999996	0.00016054410436	-0.0549245	-0.032359	0.0010471048809999998	0.00301670070025	0.289099	0.039187999999999966	0.08357823180099999	0.0015356993439999982	0.00366587	-0.0011550600000000005	1.3341636036000007e-06	1.34386028569e-05	-0.000209516	-0.000209516	4.389695425599999e-08	4.389695425599999e-08	-2.1175799999999998e-22	0.00012452	1.5505230400000003e-08	4.484145056399999e-44	0.0	0.0	0.0	0.0	0.0	0.0	0.0
27584.466796875	-54.146484375	2931.841770172119	760902808.4678992	18414.150390625	-31.3515625	339080934.60855484	982.9204711914062	18876.15234375	-11.458984375	356309127.3044586	131.30832290649414	0.98202	20.699789000000006	0.10426298	0.073756385	-0.0549727296	0.046058931399999996	0.0768425185	-0.08701969279999999	-0.0972685184	-0.0717981536	-0.0881976674	0.0148052657	-0.0005540736	-0.0641155229	-0.1023852263	0.09167044210000001	-0.014854619099999999	0.1090838062	-0.08999915	0.1238532675	0.0619921867	0.0688212288	-0.082249861	0.1168034427	0.17018218579999994	0.0279331106	-0.129184135	0.0639840123	-0.0475189667	-0.0396959282	-0.0805311078	-0.1076541825	-0.0163533618	0.1012028233	-0.04916690889999999	0.011676863899999999	0.0803056125	0.1078262785	0.006154021500000001	0.056548023499999996	0.1316785934	0.0043668969	-0.118227129	0.1158717993	-0.06552078559999999	-0.0190335094	0.0962901291	0.0814413632	0.0217545025	0.021187781699999998	-0.1041800317	0.0065086284999999995	-0.09106172050000001	-0.0456939996	0.05845794360000001	-0.0500452074	-0.062473344000000014	-0.0557034809	0.0236465126	-0.1058543442	0.06314807230000001	-0.07770186309999999	-0.0766941281	-0.0178432363	0.1184327112	-0.0373683169	-0.046764390499999996	-0.09018816810000001	0.06945477679999999	0.040007904	0.0134797478	0.1779008802	-0.053370703600000007	0.0966715485	0.115065098	0.1920959611	0.020935162900000002	0.013697593999999999	-0.0339488349	-0.10657079929999999	-0.0532665883	-0.0485915494	0.031650224	0.0171686608	0.0785461891	-0.0615655744	0.0393015066	0.13339271630000002	-0.07179060129999999	0.0010137915	0.0625946167	-0.025286470699999997	0.0040637439	0.0142010115	0.0004940958999999999	0.0100263408	0.007532001	-0.0765774315	-0.029158614700000002	-0.0367382506	-0.054747099699999996	-0.0669056126	-0.046099402000000005	0.0490104413	-0.026127929700000004	0.078158539	-0.1397301097	0.17599446870000002	0.0100359678	0.24069806030000002	0.1099379598	0.1064432791	0.10070086519999999	0.09283197900000001	-0.00603067	0.0066399300000000005	4.408867040490001e-05	3.63689806489e-05	-0.0291652	0.0257593	0.0006635415364900001	0.0008506088910399999	0.23248600000000005	-0.056612999999999976	0.05404974019600002	0.003205031768999997	0.00342087	-0.000245	6.002500000000001e-08	1.17023515569e-05	-0.000149501	6.001499999999999e-05	2.2350549001e-08	3.6018002249999985e-09	0.0	2.1175799999999998e-22	4.484145056399999e-44	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
27682.580078125	98.11328125	9626.215957641602	766325239.7818031	18431.57421875	17.423828125	339722928.1812897	303.589786529541	18851.984375	-24.16796875	355397314.87524414	584.0907135009767	1.08272	22.822414	0.12712207	0.040503284900000006	-0.0444008479	0.059545209400000014	0.0512334276	-0.10293440050000001	0.032767397999999996	-0.0095758755	-0.0301780163	0.0177912368	-0.1501442373	-0.0276654525	0.0080657308	-0.0231573027	-0.030721219900000006	0.0489604421	0.1099118286	0.14128567960000002	-0.0956392702	0.1103490998	0.17138371260000002	-0.0699874668	0.023147922400000003	0.0235336095	-0.15873786	0.0134398585	-0.0416257792	0.0469008288	-0.0179505428	-0.0217337841	-0.056133579100000004	-0.0765503136	0.1033916156	0.0033698973	0.0665209183	-0.050292540700000006	-0.0102021045	0.055519945099999995	0.0020868379	-0.026961678	0.0598298376	0.0262182714	0.0558324293	-0.0290025673	0.1973169351	0.0242588404	0.017416969299999998	-0.0686660815	0.0184861859	-0.031908764	0.13553573119999998	0.0969643351	0.0217904847	-0.0230837017	-0.047191801299999996	-0.14080177359999999	0.0593190773	-0.0553082912	0.0518069592	-0.1128537684	0.0208529411	-0.0048901837	0.0148811842	-0.023548652000000003	0.1517138762	-0.10319849269999999	0.0206502423	-0.0636428689	0.030375546099999998	0.0794905214	-0.0169506375	0.2248012278	-0.0272273981	0.0115710194	0.012567135600000001	0.1008662543	0.04915527980000002	0.0142625653	-0.1906531432	0.049524065	0.027041262000000003	0.0559393449	-0.0224259531	0.010042622099999999	0.0564470104	-0.039867261200000004	-0.06228993610000001	-0.046638317	-0.0983628818	-0.062982917	-0.0336477885	-5.70801e-05	-0.0230938659	-0.06452247929999999	0.030716186800000007	-0.08980712630000001	0.038077069	-0.1116129681	0.1151641787	-0.0666263995	-0.07709855339999999	-0.010898636100000001	0.0493577301	-0.1516401005	0.0456560939	-0.1999819123	0.0426833687	-0.0269630355	0.1096050192	0.105127573	0.09780015460000001	0.08782140769999999	0.017205099999999997	0.02323577	0.0005399010074928998	0.00029601546600999985	-0.0132714	0.0158938	0.00025261287844	0.00017613005795999998	0.249704	0.017217999999999983	0.062352087616	0.00029645952399999937	0.00255958	-0.0008612899999999997	7.418204640999997e-07	6.551449776400002e-06	-0.0	0.000149501	0.0	2.2350549001e-08	0.000404699	0.000404699	1.63781280601e-07	1.63781280601e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
27679.521484375	-3.05859375	9.354995727539062	766155909.6039772	18431.1875	-0.38671875	339708672.66015625	0.1495513916015625	18854.171875	2.1875	355479797.092041	4.78515625	1.1054959999999998	23.302507	0.184284895	0.0538094628	0.0636418287	0.0673443862	0.053870843099999996	-0.052640599	-0.0294210117	0.059067683600000004	0.0471443786	0.10117739630000001	-0.07470107620000001	0.0660627285	-0.0498999806	0.0217674127	0.0350699277	0.0560858486	-0.1497465587	0.0515501196	0.14874414630000002	0.06059790070000001	0.0031496926	0.0136300935	-0.028484815	-0.09353093380000001	-0.0551087447	0.1801075148	-0.0129361016	0.1557892549	0.0132373704	0.0295100136	-0.025321302799999997	0.0521900875	-0.1236056668	0.0318767495	-0.1067620449	-0.0046562634	0.0058056198	0.046433225999999994	0.0744718191	0.05427449610000002	-0.053369252199999995	0.1618257999	0.1383306767	0.005698563100000001	-0.1757419216	-0.0341153297	-0.1112957295	0.07979303360000001	-0.0034615270000000003	0.029504657400000002	0.0817693414	-0.0539840017	0.06573358950000001	0.0985023308	-0.027213252900000002	-0.08063555830000001	0.1388633331	-0.0393866847	0.0674380293	-0.0616862211	-0.047277287	-0.0560328668	-0.0276606648	0.0375640123	0.0618312259	0.06426590530000001	0.0307724189	0.0056081923	-0.08526507400000001	0.1218344425	-0.077820473	0.0037559706	0.1270431161	0.0321092932	-0.0193417858	0.0988875202	-0.1616162365	0.010833433600000001	-0.0762782396	0.18674666329999998	-0.1076639286	-0.09089449150000001	-0.03538729	0.0049783692999999995	-0.0225216814	0.0632597795	-0.0197735377	0.10745871119999999	-0.052608438099999995	-0.10264731220000001	-0.0950169592	0.015230818500000003	0.11559572109999999	-0.11344047089999999	-0.21529531219999998	0.036847923399999996	0.031124114100000006	0.010608693999999998	0.0129176605	0.0374824968	0.051140902800000006	0.0300015657	0.0201097539	0.1460650735	-0.0379976247	-0.0258096292	-0.0784867744	-0.0447890505	0.10923086050000001	0.103653745	0.09456851919999999	0.0822826681	-0.000879345	-0.018084445	0.00032704715095802485	7.73247629025e-07	-0.0123969	0.0008745000000000003	7.647502500000004e-07	0.00015368312960999998	0.171249	-0.078455	0.029326220001000006	0.006155187025	0.00341555	0.0008559699999999997	7.326846408999996e-07	1.1665981802499996e-05	0.00047675	0.00047675	2.272905625e-07	2.272905625e-07	0.0	-0.000404699	1.63781280601e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
