csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	t_comp_cor_07	t_comp_cor_08	t_comp_cor_09	t_comp_cor_10	t_comp_cor_11	t_comp_cor_12	t_comp_cor_13	t_comp_cor_14	t_comp_cor_15	t_comp_cor_16	t_comp_cor_17	t_comp_cor_18	t_comp_cor_19	t_comp_cor_20	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	a_comp_cor_98	a_comp_cor_99	a_comp_cor_100	a_comp_cor_101	a_comp_cor_102	a_comp_cor_103	a_comp_cor_104	a_comp_cor_105	a_comp_cor_106	a_comp_cor_107	a_comp_cor_108	a_comp_cor_109	a_comp_cor_110	a_comp_cor_111	a_comp_cor_112	a_comp_cor_113	a_comp_cor_114	a_comp_cor_115	a_comp_cor_116	a_comp_cor_117	a_comp_cor_118	a_comp_cor_119	a_comp_cor_120	a_comp_cor_121	a_comp_cor_122	a_comp_cor_123	a_comp_cor_124	a_comp_cor_125	a_comp_cor_126	a_comp_cor_127	a_comp_cor_128	a_comp_cor_129	a_comp_cor_130	a_comp_cor_131	a_comp_cor_132	a_comp_cor_133	a_comp_cor_134	a_comp_cor_135	a_comp_cor_136	a_comp_cor_137	a_comp_cor_138	a_comp_cor_139	a_comp_cor_140	a_comp_cor_141	a_comp_cor_142	a_comp_cor_143	a_comp_cor_144	a_comp_cor_145	a_comp_cor_146	a_comp_cor_147	a_comp_cor_148	a_comp_cor_149	a_comp_cor_150	a_comp_cor_151	a_comp_cor_152	a_comp_cor_153	a_comp_cor_154	a_comp_cor_155	a_comp_cor_156	a_comp_cor_157	a_comp_cor_158	a_comp_cor_159	a_comp_cor_160	a_comp_cor_161	a_comp_cor_162	a_comp_cor_163	a_comp_cor_164	a_comp_cor_165	a_comp_cor_166	a_comp_cor_167	a_comp_cor_168	a_comp_cor_169	a_comp_cor_170	a_comp_cor_171	a_comp_cor_172	a_comp_cor_173	a_comp_cor_174	a_comp_cor_175	a_comp_cor_176	a_comp_cor_177	a_comp_cor_178	a_comp_cor_179	a_comp_cor_180	a_comp_cor_181	a_comp_cor_182	a_comp_cor_183	a_comp_cor_184	a_comp_cor_185	a_comp_cor_186	a_comp_cor_187	a_comp_cor_188	a_comp_cor_189	a_comp_cor_190	a_comp_cor_191	a_comp_cor_192	a_comp_cor_193	a_comp_cor_194	a_comp_cor_195	a_comp_cor_196	a_comp_cor_197	a_comp_cor_198	a_comp_cor_199	a_comp_cor_200	a_comp_cor_201	a_comp_cor_202	a_comp_cor_203	a_comp_cor_204	a_comp_cor_205	a_comp_cor_206	a_comp_cor_207	a_comp_cor_208	a_comp_cor_209	a_comp_cor_210	a_comp_cor_211	a_comp_cor_212	a_comp_cor_213	a_comp_cor_214	a_comp_cor_215	a_comp_cor_216	a_comp_cor_217	a_comp_cor_218	a_comp_cor_219	a_comp_cor_220	a_comp_cor_221	a_comp_cor_222	a_comp_cor_223	a_comp_cor_224	a_comp_cor_225	a_comp_cor_226	a_comp_cor_227	a_comp_cor_228	a_comp_cor_229	a_comp_cor_230	a_comp_cor_231	a_comp_cor_232	a_comp_cor_233	a_comp_cor_234	a_comp_cor_235	a_comp_cor_236	a_comp_cor_237	a_comp_cor_238	a_comp_cor_239	a_comp_cor_240	a_comp_cor_241	a_comp_cor_242	a_comp_cor_243	a_comp_cor_244	a_comp_cor_245	a_comp_cor_246	a_comp_cor_247	a_comp_cor_248	a_comp_cor_249	a_comp_cor_250	a_comp_cor_251	a_comp_cor_252	a_comp_cor_253	a_comp_cor_254	a_comp_cor_255	a_comp_cor_256	a_comp_cor_257	a_comp_cor_258	a_comp_cor_259	a_comp_cor_260	a_comp_cor_261	a_comp_cor_262	a_comp_cor_263	a_comp_cor_264	a_comp_cor_265	a_comp_cor_266	a_comp_cor_267	a_comp_cor_268	a_comp_cor_269	a_comp_cor_270	a_comp_cor_271	a_comp_cor_272	a_comp_cor_273	a_comp_cor_274	a_comp_cor_275	a_comp_cor_276	a_comp_cor_277	a_comp_cor_278	a_comp_cor_279	a_comp_cor_280	a_comp_cor_281	a_comp_cor_282	a_comp_cor_283	a_comp_cor_284	a_comp_cor_285	a_comp_cor_286	a_comp_cor_287	a_comp_cor_288	a_comp_cor_289	a_comp_cor_290	a_comp_cor_291	a_comp_cor_292	a_comp_cor_293	a_comp_cor_294	a_comp_cor_295	a_comp_cor_296	a_comp_cor_297	a_comp_cor_298	a_comp_cor_299	a_comp_cor_300	a_comp_cor_301	a_comp_cor_302	a_comp_cor_303	a_comp_cor_304	a_comp_cor_305	a_comp_cor_306	a_comp_cor_307	a_comp_cor_308	a_comp_cor_309	a_comp_cor_310	a_comp_cor_311	a_comp_cor_312	a_comp_cor_313	a_comp_cor_314	a_comp_cor_315	a_comp_cor_316	a_comp_cor_317	a_comp_cor_318	a_comp_cor_319	a_comp_cor_320	a_comp_cor_321	a_comp_cor_322	a_comp_cor_323	a_comp_cor_324	a_comp_cor_325	a_comp_cor_326	a_comp_cor_327	a_comp_cor_328	a_comp_cor_329	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	non_steady_state_outlier01	non_steady_state_outlier02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00
21654.66796875	n/a	468924644.83680725	n/a	16489.546875	n/a	271905156.14282227	n/a	16076.0654296875	n/a	n/a	258439879.69959357	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	-3.9462e-06	n/a	n/a	1.5572494440000008e-11	-3.56603e-06	n/a	n/a	1.2716569960900001e-11	-1.01934e-06	n/a	1.0390540355999999e-12	n/a	0.0	n/a	n/a	0.0	-0.000104003	n/a	n/a	1.0816624008999996e-08	0.00036411	n/a	n/a	1.325760921e-07	0.0
21183.515625	-471.15234375	448741334.2346192	221984.53102111816	16477.259765625	-12.287109375	271500089.38388443	150.97305679321292	15955.259765625	-120.8056640625	14594.008469581604	254570314.18857196	1.247386	31.804468	0.03654278447	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-7.538339999999999e-06	-3.5921399999999984e-06	1.2903469779599991e-11	5.68265699556e-11	-0.00213121	-0.0021276439700000003	4.526868863077362e-06	4.5420560641000015e-06	1.78852e-06	2.80786e-06	3.1988037904e-12	7.8840777796e-12	-0.000168255	-0.000168255	2.8309745025e-08	2.8309745025e-08	6.07485e-05	0.00016475150000000002	2.714305675225e-08	3.6903802522500002e-09	8.94169e-06	-0.00035516831	1.2614452842825608e-07	7.995382005610001e-11	0.0
20903.0859375	-280.4296875	436939001.7105103	78640.80963134767	16489.599609375	12.33984375	271906895.2775001	152.27174377441406	15888.8037109375	-66.4560546875	4416.407204627991	252454083.36470127	1.165356	29.712948	0.02099787705	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-0.00222653	-0.0022189916600000004	4.923923987149556e-06	4.9574358409e-06	-4.01991e-06	0.00212719009	4.5249376789942085e-06	1.61596764081e-11	2.70882e-06	9.203e-07	7.337705792400001e-12	8.4695209e-13	0.000104012	0.00027226700000000003	7.412931928899999e-08	1.0818496144e-08	-0.0	-6.07485e-05	3.6903802522500002e-09	0.0	8.94169e-06	0.0	0.0	7.995382005610001e-11	0.0
20673.763671875	-229.322265625	427404504.3605385	52588.701511383064	16499.796875	10.197265625	272243296.91625977	103.98422622680664	15868.1171875	-20.6865234375	427.9322519302368	251797143.0762329	1.122387	28.617374	0.07003692747000001	-0.0483706979	0.011636801100000002	0.08944710970000001	0.0476813122	-0.0350043233	-0.059066062	0.0074164755	0.162341505	0.1268483486	-0.00013705059999999999	-0.011511208200000001	-0.0349167846	-0.0195976297	-0.0164382798	0.0277165282	-0.0418481298	-0.0282421119	0.0262378412	0.066598227	-0.070499516	0.006995814699999999	-0.037333428700000004	0.052072209	-0.036065249199999996	0.027895261	-0.1016166724	0.0135693419	-0.0357610279	0.029166351899999998	-0.025929373199999998	0.111706325	-0.0195217545	0.0109303118	-0.0084654838	0.0042804085	-0.028702838799999998	0.0602602848	-0.032200794500000005	0.054046149800000005	-0.0170303007	0.0528820017	-0.033731925600000004	0.091695271	-0.0693090121	0.013749039	-0.0517107025	0.062756258	-0.06062090320000001	0.0327238652	-0.0118463597	-0.100884969	0.026697336000000002	-0.0558684941	0.0831961592	0.0134448717	-0.0407051108	0.0457522876	0.013181891299999998	-0.0615552257	-0.006990925699999999	-0.0555255771	0.010181334	0.0130733454	-0.018984928600000003	0.0369935515	-0.0147133404	0.0090299244	-0.0033303995	0.0392134313	-0.0231989825	0.027100638700000002	-0.050447604800000004	0.0448115292	-0.0506647345	0.0272153862	-0.0928346926	0.057943796299999996	-0.029033394700000006	0.0364726236	-0.08258716440000001	0.10947247460000001	-0.06565203809999999	0.0175646625	-0.0397560253	0.0815600862	-0.0058857975	0.0170192022	-0.017417369499999998	0.015434028700000001	-0.0481570967	0.0039854433000000005	-0.045194039500000005	-0.0162046919	0.0601852495	-0.025738586400000003	0.0191647472	-0.0023736594	-0.0084439917	0.0214230044	-0.0841884612	0.0481658042	-0.0332063863	-0.0362008857	0.0434638933	-0.0011459956	-0.0065479906	-0.054254382999999996	0.040308631	-0.005276924499999999	0.011597435900000001	0.0004272752	-0.023881453900000002	-0.0216622629	0.0349811851	-0.0206633836	-0.0097674196	0.0234775568	0.0328343867	-0.0274330573	-0.0355492668	0.0089122209	0.0020942188	0.0625187463	-0.0573919534	0.0901612274	-0.11039409720000001	-0.019077879199999998	-0.070531768	0.0835022336	-0.047659082199999994	-0.008374052199999999	-0.04213132519999999	0.0336608848	0.0918734525	-0.033506738	-0.0144978446	0.029740293199999997	0.0166952163	-0.044348081	-0.0688663612	0.0427154471	0.029942093599999997	-0.0371716122	-0.0041661649	0.049183737400000004	0.0070870933999999984	0.0264571918	-0.0923208535	-0.0213945332	0.017139448999999998	0.0079211114	0.016564956999999998	-0.06324404089999999	0.0643854718	0.0026617279	0.0267884335	0.016770035200000002	-0.059104764000000004	0.0654435981	0.0090861038	0.0092777613	0.0165641355	-0.0408402161	0.0128766625	-0.0076870535	0.0837423806	-0.053430206200000004	0.1551020409	-0.0857402874	0.0666895811	-0.08013081059999999	-0.0082600987	0.034914262200000004	-0.1044270703	0.0713263656	-0.0651598684	0.0426368341	-0.08802978060000001	0.0982883965	-0.0145492396	0.0843744421	-0.0013563052	-0.0771382987	0.031025264900000002	-0.0525557794	0.034550552799999995	-0.0562279629	0.013803798700000001	-0.0265969094	0.1104720456	-0.0781489299	0.009674710100000001	-0.0493315171	0.0561694918	-0.032086747	0.0109302626	-0.019657383400000002	0.063721689	-0.0430142795	0.0330266538	-0.0580924312	0.035192853999999996	-0.0181921444	0.034912791	-0.0584603629	-0.0214918535	0.0849320101	-0.0222163163	-0.024935302599999997	0.0347105646	0.009663303199999999	0.012487335300000001	-0.042088117800000005	0.0258161061	0.022705644700000003	0.0262589597	-0.0535543462	0.06305779360000001	-0.0654119963	0.0394636623	-0.011038826399999998	0.0777679352	-0.0988015268	0.025437629700000002	-0.044537094400000005	0.053094765999999995	-0.0186021368	0.0830111384	-0.0442453973	0.0075032434	-0.0081974589	0.0149775964	-0.0273641469	0.066842955	-0.0176861083	0.0645415024	-0.0102395312	0.051825123	-0.08911571300000001	0.027278126899999998	-0.0305065865	0.008267845	-0.068340704	0.0042360680999999996	-0.042978791399999994	-0.051302263099999995	0.10321136619999999	-0.044844345599999995	0.0203477865	-0.0064964546	0.0195889771	0.0416865394	-0.058935000099999996	0.017107610500000002	0.0071101357	0.0516894508	-0.0750726855	0.0073714188	0.0161344856	0.0191973722	-0.0206791892	-0.0035471128999999997	0.058962567199999996	-0.0041584205	0.0176079229	-0.026839906400000002	0.0466639855	-0.0244477877	0.0119972841	-0.09365376449999999	0.0529101344	-0.0335275696	0.0356851804	-0.060867840199999995	0.0240753088	-0.033724404900000005	0.032273088	-0.0825045556	0.0287118803	-0.0075040381000000015	0.0245458644	-0.0463036683	0.0329098972	-0.0384382604	0.048840984500000004	-0.0040013356	0.027379514	-0.0192411691	0.0610628108	-0.0078977119	0.0008577966000000001	0.010930105800000001	-0.0623311958	0.0755290013	-0.018133621200000002	0.0175842014	-0.0083329178	0.1466022207	0.0021029742999999997	-0.0632663437	0.0360931761	0.013843190600000001	-0.012603220900000002	0.0087776208	0.0249784166	-0.0664245754	0.027598199500000004	0.0388807973	-0.039147765099999995	0.069164273	-0.0160084496	-0.057714786	0.0205842028	0.0450076129	-0.0571735754	-0.0415434476	0.0509798033	-0.07380811820000001	-0.035586656	0.0182415413	0.0350152859	0.012582071499999998	-0.0497348297	0.0243599729	0.029505767000000002	-0.0381188464	-0.05224451769999999	0.0816243022	0.0179761738	-0.051954050300000006	0.0332471783	0.1072565759	-0.0018643689999999998	-0.0699229966	-0.0318584111	0.038227513399999996	0.0365221927	-0.0636694464	0.0010018474	0.0033966233	0.0517973938	-0.0280805766	-0.0391758177	0.0348010028	0.0344689409	-0.0224036263	-0.0058201166	-0.014239373999999999	0.0615030992	0.043914620599999996	-0.0178611998	0.0647520397	0.0647509864	0.06474923099999999	0.0647467733	0.0	0.0	0.0	1.46057e-05	0.0022411357000000002	5.0226892258144895e-06	2.1332647248999999e-10	-0.034468900000000004	-0.034464880090000004	0.0011878279596180786	0.0011881050672100002	4.8536e-05	4.582718000000001e-05	2.3557432960000004e-09	2.1001304267524007e-09	0.000534365	0.000430353	1.85203704609e-07	2.8554595322499995e-07	-0.0	0.0	0.0	0.0	-0.000226407	-0.00023534868999999998	5.5389005884716105e-08	5.1260129649e-08	0.0
