onset	duration	trial_type	img_gender	word_gender	response_time	response_hand	response_accuracy
1.0248	0.5	incongruent	female	male	0.5371	left	incorrect
5.5413	0.5	congruent	female	female	0.6265	right	correct
10.5578	0.5	congruent	male	male	0.3008	left	correct
15.5743	0.5	incongruent	female	male	n/a	n/a	miss
21.0992	0.5	congruent	male	male	0.436	left	correct
25.6324	0.5	congruent	male	male	0.3677	left	correct
31.1656	0.5	congruent	female	female	0.4183	right	correct
36.1821	0.5	incongruent	male	female	0.4646	left	correct
41.6986	0.5	incongruent	male	female	0.4649	left	correct
46.7151	0.5	incongruent	male	female	0.4062	left	correct
51.2317	0.5	congruent	female	female	0.4045	right	correct
56.2482	0.5	congruent	female	female	0.5308	right	correct
62.2647	0.5	congruent	female	female	0.4611	right	correct
66.7812	0.5	congruent	female	female	0.3774	right	correct
72.2977	0.5	incongruent	female	male	0.5317	right	correct
76.8309	0.5	incongruent	male	female	0.3364	left	correct
81.3475	0.5	incongruent	female	male	0.4906	right	correct
85.8807	0.5	incongruent	male	female	0.4412	left	correct
90.3972	0.5	congruent	female	female	0.4366	right	correct
94.9137	0.5	congruent	female	female	0.494	right	correct
99.9303	0.5	congruent	female	female	0.3781	right	correct
104.4468	0.5	incongruent	female	male	0.5085	right	correct
108.9633	0.5	incongruent	male	female	0.4399	left	correct
113.9799	0.5	congruent	female	female	0.3411	right	correct
118.4964	0.5	congruent	male	male	0.3094	left	correct
124.5129	0.5	congruent	female	female	0.3477	right	correct
129.0294	0.5	incongruent	female	male	0.4171	right	correct
133.546	0.5	congruent	male	male	0.3213	left	correct
138.0625	0.5	congruent	male	male	0.3796	left	correct
142.579	0.5	congruent	female	female	0.329	right	correct
147.0956	0.5	congruent	male	male	0.3392	left	correct
151.6121	0.5	incongruent	male	female	0.7865	left	correct
156.1287	0.5	incongruent	female	male	0.4758	right	correct
160.6452	0.5	congruent	female	female	0.4472	right	correct
165.1617	0.5	congruent	male	male	0.4925	left	correct
170.6782	0.5	incongruent	female	male	0.4378	right	correct
176.6947	0.5	incongruent	male	female	0.4491	left	correct
182.2112	0.5	incongruent	female	male	0.5274	right	correct
186.7278	0.5	incongruent	male	female	0.4296	left	correct
191.7443	0.5	congruent	male	male	0.3719	left	correct
196.7608	0.5	congruent	female	female	0.4073	right	correct
202.2773	0.5	congruent	female	female	0.3546	right	correct
206.7939	0.5	incongruent	female	male	0.3908	right	correct
211.3104	0.5	congruent	female	female	0.3632	right	correct
217.8269	0.5	congruent	female	female	0.3504	right	correct
222.8434	0.5	incongruent	male	female	0.4088	left	correct
227.8599	0.5	congruent	male	male	0.3721	left	correct
232.3765	0.5	congruent	female	female	0.4053	right	correct
237.893	0.5	incongruent	female	male	0.4166	left	incorrect
242.4095	0.5	congruent	female	female	0.362	right	correct
247.426	0.5	incongruent	female	male	0.3643	right	correct
252.4426	0.5	congruent	female	female	0.3435	right	correct
256.9591	0.5	incongruent	male	female	0.4939	left	correct
262.9756	0.5	congruent	male	male	0.4112	left	correct
267.4921	0.5	incongruent	female	male	0.4645	right	correct
272.0087	0.5	incongruent	female	male	0.4637	right	correct
277.0252	0.5	incongruent	male	female	0.4281	left	correct
281.5417	0.5	congruent	male	male	0.3644	left	correct
287.5582	0.5	congruent	male	male	0.4117	left	correct
292.0748	0.5	incongruent	female	male	0.3779	right	correct
298.5912	0.5	incongruent	female	male	0.4603	right	correct
303.1078	0.5	incongruent	male	female	0.4496	left	correct
308.1243	0.5	congruent	male	male	0.4189	left	correct
313.1408	0.5	incongruent	male	female	0.5442	left	correct
317.6573	0.5	incongruent	male	female	0.4105	left	correct
323.1739	0.5	incongruent	male	female	0.4118	left	correct
328.6904	0.5	incongruent	female	male	0.4371	right	correct
333.7069	0.5	congruent	female	female	0.3404	right	correct
339.2234	0.5	congruent	male	male	0.3687	left	correct
343.7399	0.5	congruent	female	female	0.3720000000000001	right	correct
348.2565	0.5	congruent	male	male	0.3733	left	correct
354.273	0.5	incongruent	female	male	0.3806	right	correct
359.2895	0.5	incongruent	female	male	0.4089	right	correct
363.806	0.5	incongruent	male	female	0.4092	left	correct
368.8225	0.5	congruent	male	male	0.3786	left	correct
373.3391	0.5	incongruent	female	male	0.4378	right	correct
377.8556	0.5	incongruent	male	female	0.3831	left	correct
384.3721	0.5	congruent	male	male	0.3504	left	correct
390.8886	0.5	incongruent	female	male	0.3547	right	correct
395.9051	0.5	congruent	female	female	0.423	right	correct
400.9216	0.5	incongruent	female	male	0.3933	left	incorrect
405.9381	0.5	incongruent	male	female	0.4956	left	correct
410.4547	0.5	incongruent	male	female	0.4589	left	correct
416.9712	0.5	congruent	male	male	0.4352	left	correct
421.4877	0.5	congruent	male	male	0.4205	left	correct
426.0042	0.5	incongruent	male	female	0.4108	left	correct
431.0208	0.5	congruent	female	female	0.4201	right	correct
435.5373	0.5	congruent	male	male	0.3454	left	correct
440.0538	0.5	incongruent	male	female	0.4588	left	correct
445.5703	0.5	incongruent	female	male	0.44	right	correct
450.0869	0.5	incongruent	male	female	0.4543	left	correct
454.6034	0.5	congruent	male	male	0.3867	left	correct
461.1199	0.5	congruent	male	male	0.3919	left	correct
465.6364	0.5	incongruent	female	male	0.4452	right	correct
470.653	0.5	congruent	male	male	0.3835	left	correct
475.1695	0.5	incongruent	male	female	0.4638	left	correct
