csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	a_comp_cor_98	a_comp_cor_99	a_comp_cor_100	a_comp_cor_101	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07
35914.2890625	n/a	1289836158.8648071	n/a	20580.025390625	n/a	423537445.0787697	n/a	21534.94140625	n/a	463753701.3706207	n/a	n/a	n/a	n/a	-0.0390194306	-0.0732888317	0.203688068	-0.0627201266	0.0816536104	-0.023438391	0.09045656980000001	-0.1150778341	0.0985659046	-0.2053906488	0.2997642914	-0.17826442	0.171796356	-0.0413861157	0.3024372647	-0.019233598600000002	0.0676010607	0.1212927064	-0.0367319022	0.042846965099999995	-0.0380210199	0.134698296	-0.0345343388	0.079282059	-0.0184602422	0.1414615058	-0.0232876342	0.0028210083	-0.11331846109999999	0.097202692	-0.1194892072	0.12551293800000002	-0.08590037910000001	0.0059500766000000005	0.0936027765	-0.1070750659	0.016876186499999998	0.0822969776	-0.1335076048	0.1958918686	0.031641062000000005	-0.0678869938	-0.044309027	0.0086105908	0.0071481664	0.0739153788	-0.0130886692	-0.0070379548	-0.0635412792	-0.11117232390000001	-0.0822935949	0.226593708	0.1487831739	-0.0948317518	0.25202498	-0.2342088472	-0.0590157359	0.05243510480000002	-0.0170408345	0.0021521722	-0.0489391417	0.1505141578	-0.1397159997	0.1421899161	-0.052941168600000005	0.16398985	-0.2343397667	-0.1407515214	0.0101753161	-0.1421132554	0.10787482220000001	-0.09321270529999999	0.0438193532	-0.08686005849999999	0.12857041800000002	-0.1035944294	0.0728232351	-0.0984603179	0.030123807000000002	-0.12145123070000001	0.0042005125	-0.0049326017	0.062151600599999995	-0.0228335179	-0.0576720238	0.0451573923	-0.0353189062	-0.0249710813	0.0742501267	-0.1147852231	-0.0257578137	0.08246045490000001	0.0029361404	-0.1533065548	-0.0028749102	-0.0871413883	0.0467577749	0.17537730129999998	-0.0988729955	-0.040579219	0.0524842221	0.0170844543	-0.0888882631	-0.0413392137	-0.0105946975	0.11110588789999999	0.11109021890000001	0.1110641056	0.1110275503	0.0411935	n/a	n/a	0.0016969044422500002	-0.079154	n/a	n/a	0.006265355716	-0.07083819999999999	n/a	0.005018050579239998	n/a	-0.0020136	n/a	n/a	4.05458496e-06	0.000339096	n/a	1.1498609721600001e-07	n/a	-0.00187188	n/a	3.5039347344e-06	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35537.37109375	-376.91796875	1262904744.254898	142067.15516662598	20573.548828125	-6.4765625	423270911.3832436	41.94586181640625	21465.162109375	-69.779296875	460753184.38174814	4869.150272369385	1.208761	20.261175	0.12650895	0.10805502189999999	0.0209681049	-0.0360207185	0.0996489863	-0.0094535096	0.040806109300000004	-0.0205652077	0.06336206309999999	-0.025447135299999996	-0.037221292	0.06909002139999999	-0.0142386734	0.0241160368	0.0582625717	0.0312904803	0.0242484474	-0.028702398900000002	0.0039036004	-0.1039061634	-0.023905770299999997	-0.059617342699999985	0.0736745747	-0.014606685	0.08053197919999999	0.2182723551	0.0685109699	0.0006555206	-0.0948812282	0.0520712068	0.0131593733	0.0566947705	0.0056833388	-0.074476285	0.0755549581	-0.17275169140000002	-0.0336377838	0.026462160099999996	0.0857498705	0.0835808657	0.0036573778999999997	-0.08413059029999999	0.0615611383	-0.06108449570000001	-0.0920726042	0.0777944285	0.0388652299	0.0385270511	0.0006347044000000001	0.1315610579	0.11263054539999999	0.0289515079	-0.0406246469	-0.024631325699999998	0.0115383827	0.043985472000000005	0.010762023600000002	0.0340986807	-0.0045902427	-0.0654474964	-0.0508451468	0.0720972966	0.0267691624	0.024531109900000004	0.0634047435	-0.0761255814	0.0556658915	-0.0678261642	0.0671705275	-0.010299463	-0.0900049705	0.0480672513	0.0232281735	-0.0214627819	0.1148584436	-0.11288064240000001	-0.04980481900000002	0.0598433437	-0.115865637	-0.013586243799999998	0.0857838048	-0.0428376558	-0.0855670099	0.025348513700000002	-0.0097164601	0.0359422346	-0.024619121600000002	-0.0658243215	0.0146473456	0.0127989547	-0.11071236779999999	-0.0826113741	-0.0395463438	0.014443464199999999	0.1494136295	0.0754958842	-0.0742050445	0.0080508112	0.010602078000000001	0.0188685413	0.08742879619999999	-0.0357292688	0.0822001166	0.1009226112	-0.0325330093	0.013209555	0.1110641056	0.1109231287	0.1106882998	0.1103598175	0.0463065	0.005113	2.6142768999999995e-05	0.00214429194225	-0.0435393	0.0356147	0.00126840685609	0.0018956706444900003	-0.0245294	0.04630879999999999	0.00060169146436	0.002144504957439999	-0.00220074	-0.0001871400000000001	3.502137960000005e-08	4.8432565476e-06	0.00033638699999999995	-2.7090000000000447e-06	1.1315621376899993e-07	7.338681000000242e-12	-0.00127228	0.0005996	1.6186963984e-06	3.595201600000001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35542.00390625	4.6328125	1263234041.6718905	21.46295166015625	20576.59375	3.044921875	423396210.3525391	9.271549224853516	21464.619140625	-0.54296875	460729874.8520852	0.2948150634765625	0.9846450000000002	16.504557000000002	0.06297078999999997	0.0401745865	0.10950886779999999	0.0201889836	0.0127606096	0.1018655312	0.0142867549	0.08560998369999999	0.051778447000000005	-0.1092745134	-0.0066001259	0.025852915	0.0342141685	0.0005676207	0.0574683969	-0.1429137401	-0.10386377769999999	-0.11446092	0.1395586432	-0.1020576553	-0.0385353514	-0.1122199819	0.1525307552	-0.0570898076	0.022170304100000003	0.0836271931	0.026368234900000002	0.0789875635	-0.1409365818	-0.0160684218	-0.0255364017	-0.032539279500000004	0.0309272246	-0.0352361074	0.0817149006	-0.02483779	0.1738542645	0.07076543519999999	0.0507977386	0.0603560233	0.0723010234	-0.0173542238	0.2057790323	0.0775748512	0.0645263866	-0.1270489122	-0.0307843277	0.0249317485	0.0594739547	0.032267471	0.0359131508	0.092472317	0.0087670189	-0.003598070900000001	0.0775322005	0.0455358835	0.0701264854	-0.0991241932	0.0751042897	-0.0184051622	-0.0672833464	0.09277614140000001	-0.0400349042	0.040076424900000004	0.1303704799	-0.048897165599999994	0.1097247275	-0.023006029100000002	0.2050814719	0.0006193173000000001	-0.0492986196	-0.08728026119999999	0.0047266402	-0.1218447286	0.0377866157	-0.0277990085	0.022385127299999998	0.141706327	-0.0706708514	0.10538464730000001	0.150518514	-0.07205051929999999	0.015408080400000001	0.0146005918	-0.0911506259	-0.051216988899999996	0.003331706	-0.0266805272	0.1484386517	-0.11085335060000001	0.0699268032	0.1455705776	-0.0037241505	0.1675537841	-0.06591718	-0.02674554	-0.0824618675	0.0142027459	0.0759231792	0.047767089299999996	0.0664296517	0.015612896299999996	-0.0754252329	-0.0610720301	0.1559456481	0.0191661599	0.11098055650000001	0.1105891995	0.1099379598	0.1090283678	0.0415464	-0.004760100000000003	2.265855201000003e-05	0.00172610335296	-0.0256742	0.017865100000000002	0.00031916179801000014	0.00065916454564	0.00521669	0.02974609	2.7213854556100004e-05	0.0008848298702881	-0.00237186	-0.00017111999999999987	2.9282054399999958e-08	5.6257198596e-06	0.00033638699999999995	0.0	1.1315621376899993e-07	0.0	-0.00131315	-4.086999999999993e-05	1.7243629224999997e-06	1.670356899999994e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35738.90625	196.90234375	1277269419.946289	38770.53297424317	20563.755859375	-12.837890625	422868055.0439797	164.81143569946292	21494.353515625	29.734375	462007233.05466086	884.133056640625	1.095337	18.359959	0.04855032000000002	-0.1570486428	0.0336585863	-0.033802696	-0.12895568470000002	0.030102362	-0.025346830600000002	0.0693005329	-0.0166447068	-0.0339006657	0.035987314	0.1704240321	0.0570432671	0.11060207359999999	-0.0029478509000000004	-0.0759121802	0.0487062611	-0.0571946679	0.019358298	-0.026481116699999998	0.1176109982	0.08897362439999999	-0.0181194408	0.0252821627	-0.0610712574	0.113894303	0.08395666119999999	0.0975049992	-0.0977239061	-0.09116036970000001	0.045576121799999994	0.1593057702	-0.023197525	0.126078849	-0.0588230934	0.0077019452	-0.0017763039000000004	-0.0497786026	0.1275746564	0.0257585387	-0.0134273088	0.1165818	-0.1288573219	0.019378277	0.0834327152	-0.12819836980000002	-0.0861647271	-0.0456249778	0.0869748671	-0.0130029781	-0.1420674558	0.057361430899999996	-0.022801034900000003	-0.0007539463	-0.0059176367	-0.0587755069	-0.1378322808	-0.0688645183	0.060526360700000004	0.0394062901	-0.09395022480000001	-0.0193172422	-0.0540502872	-0.0162417371	0.1164504982	-0.07123064650000001	0.0207347319	0.054279101399999995	-0.0326011679	0.09137117210000001	-0.08636949099999999	-0.0860276199	0.0092893561	0.149568498	0.1537091139	0.1422912003	-0.0595574568	0.0633055184	0.0600317888	0.0265817475	0.046940076399999996	-0.029525394500000007	-0.145975951	0.0613077481	-0.039252634	0.0538007307	-0.0367692793	-0.0013420498000000002	-0.0498886858	0.0942233319	0.07636905690000001	0.061079633099999996	0.0496405489	-0.1791404352	-0.057882578899999995	-0.0553154939	-0.0768737091	0.08884958960000001	-0.0733414454	-0.0133750018	-0.09320926630000001	0.0514334722	0.07401691839999999	-0.15463118	-0.021786572400000002	0.0220021262	0.11085527220000001	0.11008893369999999	0.10881562460000001	0.10704120869999999	0.0408326	-0.0007138000000000004	5.095104400000008e-07	0.0016673012227599994	-0.0232193	0.002454900000000003	6.026534010000015e-06	0.0005391358924899999	0.00299007	-0.0022266200000000003	8.9405186049e-06	4.957836624400001e-06	-0.00299641	-0.0006245500000000003	3.9006270250000026e-07	8.9784728881e-06	0.00033638699999999995	0.0	1.1315621376899993e-07	0.0	-0.0010746000000000002	0.0002385499999999997	1.1547651600000004e-06	5.6906102499999856e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35636.26171875	-102.64453125	1269943149.2872467	10535.899795532228	20592.19921875	28.443359375	424038668.6646881	809.0246925354004	21482.5546875	-11.798828125	461500155.9014282	139.21234512329102	1.000792	16.775203999999995	0.108584743	-0.0930245033	-0.09940437070000001	-0.0729366905	-0.045537815599999996	-0.0445794986	-0.07622664330000001	-0.09728133300000001	-0.042433569299999994	0.0225666596	0.0275648325	0.0183594796	0.0940418782	-0.11616679699999999	-0.0002714206	-0.0192970602	0.0063997590000000005	-0.0340729467	0.1294385591	-0.0648340324	0.1241254814	-0.1125202081	0.08790906890000001	-0.089620206	-0.0155106858	0.0924200919	0.0666766669	-0.12939944849999999	0.0629916823	-0.125576309	-0.2063747416	0.0338052083	-0.029502241800000002	0.0081597609	-0.1618720882	-0.0449177706	-0.0056455025	-0.043052635	-0.0783278843	0.0411605369	0.0243930945	-0.099421601	0.0182777588	0.047692346600000005	-0.0798572489	-0.0008672456	-0.0403638814	0.015148884599999999	-0.0582131495	0.0873222608	-0.0693046879	-0.0794153683	-0.06454240480000001	0.0516346958	-0.0553462888	-0.0033239676	0.0939152748	0.009560689	-0.062063045199999986	0.0082032134	-0.0382870268	-0.1065748551	-0.0603727495	-0.0509900109	-0.11730841119999999	-0.0704326796	0.0762682081	-0.0585873091	0.0362873768	0.0575742614	-0.1375973525	-0.0789720628	0.0639532268	-0.09115027490000001	-0.1380978892	-0.0639699026	-0.0708531541	0.0546319919	0.1941783132	0.0522246334	0.06398535450000001	-0.0055763163	0.032834754300000005	-0.0836275655	-0.0164806897	0.0331041808	0.1607391459	-0.0205261149	0.025867858100000002	-0.0667230362	0.0627675355	-0.1094712646	-0.0442530789	-0.0568048003	-0.0288727621	0.0754766225	-0.0641584058	0.0384424494	-0.0607916682	0.0358606144	0.0158954002	-0.1364886934	0.0955815423	-0.0760030971	0.026061453300000002	0.0161809549	0.1106882998	0.10942308369999999	0.1073250918	0.10441029119999999	0.0461758	0.005343200000000006	2.8549786240000068e-05	0.0021322045056400003	-0.0257148	-0.0024954999999999977	6.227520249999989e-06	0.0006612509390399997	0.000225527	-0.002764543	5.0862427729e-08	7.642697998849001e-06	-0.0021059	0.0008905100000000002	7.930080601000003e-07	4.43481481e-06	0.00106379	0.0007274030000000001	1.1316491641e-06	5.291151244090001e-07	-0.000732883	0.00034171700000000017	5.37117491689e-07	1.167705080890001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35705.8125	69.55078125	1274905046.2851562	4837.3111724853525	20579.291015625	-12.908203125	423507218.70578384	166.62170791625974	21486.099609375	3.544921875	461652476.42398447	12.566471099853516	1.03056	17.27417	0.020911727	-0.0174869177	-0.10648281050000001	-0.0272968783	0.0102949239	-0.0457040599	-0.1478540501	-0.046754206900000005	-0.0319204784	0.0191636414	-0.055959732000000005	-0.0078124842000000016	0.0507536595	-0.1544951895	-0.0596636568	0.0140475372	-0.0255376163	-0.1329461693	-0.0087047907	0.11807699210000001	0.058898348899999994	-0.0507000388	0.1257236203	0.0815471993	-0.0588770204	-0.12210438960000004	0.0187826746	0.075308399	0.0214128537	-0.0934146071	0.0485237593	-0.0330206385	-0.028403637599999997	0.013037553	0.0755374712	-0.0179082381	-0.1281708601	0.0068353258	-0.0053615939	0.0795355569	0.088372069	-0.047119940199999995	0.037751889	-0.08854704699999999	-0.0026240077	-0.0895641287	0.0516448235	0.0997703974	-0.0007084935000000001	-0.0605263784	0.011291841200000001	-0.1190085674	-0.0478603405	-0.0075336503	-0.0451186521	0.0472648417	0.12424477939999999	-0.017985345700000002	-0.018671515700000002	0.023263130899999998	-0.1113258423	-0.13776641609999998	-0.0013384838	-0.042709641500000006	-0.1128825968	-0.027143436	0.0871925185	-0.009589525500000001	0.1438307322	0.08247662780000001	0.0032775974	0.0279213054	-0.0367773041	-0.048874895599999996	-0.013044361899999999	0.1207698591	0.0782477212	0.0993199317	0.0893375818	-0.08898105140000001	-0.037847174500000004	-0.0005722129	0.1335443317	0.1472536139	0.0649944511	-0.0175441925	0.0230373542	0.0562126871	-0.0327448525	0.0648232775	-0.067228628	0.039515488	-0.0591053458	-0.0046586505	-0.0692460747	0.0096058006	0.0318426116	0.0280175727	-0.0335098338	-0.06727522450000001	-0.0165123668	-0.0462869445	0.0964236426	-0.0443459962	-0.0191121971	0.0500999333	0.110479702	0.1085926509	0.1054714048	0.10115143789999999	0.0461758	0.0	0.0	0.0021322045056400003	-0.0257128	1.999999999998531e-06	3.999999999994123e-12	0.0006611480838399999	-0.013274700000000002	-0.013500227000000002	0.00017621766009000004	0.00018225612905152904	-0.00225409	-0.00014818999999999987	2.1960276099999957e-08	5.080921728099998e-06	0.00106379	0.0	1.1316491641e-06	0.0	-0.000732883	0.0	5.37117491689e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35670.23828125	-35.57421875	1272365899.041153	1265.5250396728516	20581.810546875	2.51953125	423610925.387455	6.3480377197265625	21521.068359375	34.96875	463156383.32889175	1222.8134765625	1.095953	18.370285	0.12983578	0.0726907732	-0.045053162300000005	-0.1693311891	0.0766505965	-0.0023165398	-0.1094718024	-0.0962571243	0.0918010655	-0.0328793201	-0.014679271499999999	0.0283164261	0.1030264492	-0.05649335320000001	-0.0696815822	0.10622819019999999	0.1333790526	-0.09575588939999999	-0.0242560004	-0.17573305579999998	0.0732185941	-0.0047094676	0.0048135167	0.0119831811	-0.0171840502	-0.0016889482	0.0084088273	-0.0253315727	0.0667708009	0.1909327009	-0.0071238008	-0.078318947	0.0179123836	0.018416045500000002	-0.0395210327	-0.1274653831	-0.1060625895	0.0588664629	0.111377885	0.07689875809999999	-0.1062176612	-0.0053740399	0.0171634222	0.0528964714	-0.0507258391	-0.065974508	0.023824056200000002	-0.09288826730000001	0.047257676500000005	0.028829310499999997	0.1008927456	-0.042095226	-0.1846751144	-0.027242272	-0.0405543388	-0.010685258500000001	0.0054890601	-0.0266288647	-0.0685373361	-0.065994943	-0.154225647	0.0045472259	0.054509985999999996	0.0303758212	-0.16414512039999998	-0.124102514	-0.0183942063	-0.0707202018	0.08475964289999999	-0.0581831011	-0.1155378683	0.0383148217	-0.11918943470000001	0.0218679417	0.0813055916	0.0399657157	0.0205543669	-0.11268735869999999	-0.0036188329999999997	-0.054266742699999995	0.0506811078	0.0095389776	-0.06340894009999999	-0.23279450570000002	-0.0222378306	0.09010777390000001	-0.1098452559	0.0357592333	-0.085681489	0.0506573485	-0.0180443758	-0.0503397308	-0.1312571578	-0.0008668241999999999	0.1083168515	-0.0028249215999999995	0.10723362970000001	0.0171384329	0.0143684522	-0.0854835694	0.0032646633	-0.0084396443	-0.09527257880000001	0.0333760348	-0.0041313382	-0.1271033009	0.1102295573	0.10759888449999999	0.103260836	0.0972842479	0.0240526	-0.02212320000000001	0.0004894359782400003	0.0005785275667599997	0.00836278	0.034075579999999994	0.0011611451523363995	6.99360893284e-05	0.0374103	0.050685	0.0013995305460899998	0.002568969225	-0.00240893	-0.00015484000000000027	2.3975425600000084e-08	5.8029437449000015e-06	0.00136799	0.00030419999999999986	1.8713966401e-06	9.253763999999994e-08	-0.000732883	0.0	5.37117491689e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35587.21484375	-83.0234375	1266449860.3352206	6892.891174316406	20579.05859375	-2.751953125	423497652.6049957	7.5732460021972665	21508.466796875	-12.6015625	462614143.9522743	158.79937744140625	0.973817	16.323063	0.07784296	0.1001491501	-0.0038668453000000004	-0.14791798050000002	0.0772834671	0.06387935980000001	-0.0360669136	-0.0451655316	0.0263774212	-0.0890862164	0.045576678200000005	-0.015768215800000002	0.15429026	0.0004385954	-0.0372213255	-0.0210715671	0.1256391535	-0.0309222983	0.0700448758	-0.0417790341	-0.0598021047	0.015108614199999999	-0.0430839287	-0.040294326400000004	-0.0630911413	-0.010977207099999999	-0.0808403498	0.0037533711999999998	-0.0430411662	0.0073850220999999985	0.052043799800000005	-0.051615609800000004	-0.0111996826	0.0943223596	-0.062254712999999996	-0.1008735599	0.0823762479	0.051753554699999996	0.0240403542	0.0270930167	0.0763301854	-0.1416605137	0.099116495	-0.0121086225	0.1218834903	0.1683615895	0.012303858	-0.048951904000000004	-0.006467570600000001	-0.133011178	0.11657764890000001	0.0226832299	-0.11985734099999999	0.0435656478	-0.062381149500000004	-0.0309987371	-0.0787124532	-0.044870485700000004	-0.0204456299	-0.0570167537	-0.0816179704	0.0474415489	-0.008470097900000001	0.0468685263	-0.1059897399	-0.012108292199999999	-0.05634846690000001	-0.050943070300000004	0.0764914697	-0.0308065157	0.10058001289999999	-0.10139642230000001	-0.0725613413	0.023898345699999997	0.0371295289	-0.0103775929	0.0606659567	-0.0408914021	-0.0280466594	-0.0721653948	0.1223773216	0.0813585281	-0.0447942708	0.0935980828	0.0695540197	0.046276053	-0.030865624900000006	-0.027004493799999998	0.0413090646	0.053047803899999996	0.0746268016	-0.0484728631	-0.0906713256	0.0477073203	-0.0427115796	0.0547127378	-0.0806768402	0.0015580479999999998	0.07740130070000001	0.1642015416	-0.1004518153	-0.0069072885	-0.14304954	0.1396001315	0.0589018713	-0.1315335728	0.1099379598	0.1064432791	0.10070086519999999	0.09283197900000001	0.024047400000000003	-5.1999999999934035e-06	2.7039999999931407e-11	0.0005782774467600003	0.00840344	4.0659999999999655e-05	1.653235599999972e-09	7.06178038336e-05	0.07141189999999999	0.03400159999999998	0.005099659461609998	0.001156108802559999	-0.00165424	0.0007546900000000001	5.695569961000002e-07	2.7365099776e-06	0.00148921	0.00012122	2.2177464241e-06	1.4694288400000003e-08	-0.000732883	0.0	5.37117491689e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35711.390625	124.17578125	1275303420.3713381	15419.624649047852	20571.1171875	-7.94140625	423170862.34185785	63.06593322753906	21548.853515625	40.38671875	464353087.83786386	1631.0870513916016	1.633497	27.380568	0.330172905	0.0049149486	0.10581716890000001	0.047993229000000005	0.0025635365	0.0041502292	0.1440877847	-0.0304588623	-0.0253039196	0.032643853	-0.1079101916	0.11429438619999999	-0.047951145300000005	-0.0315395164	0.059916832	0.0057873962	-0.048684078799999995	-0.257436991	-0.0299177524	0.0035652918	-0.0951235943	0.1440270851	-0.0176071447	-0.06846710339999999	-0.0037664340000000004	0.0907477753	-0.0718670545	0.029517738199999997	0.0898618931	0.0095669341	0.0845813909	-0.0845713889	-0.002874073	0.0521941257	0.0530625294	-0.0128454996	0.1381968541	0.0076734702	-0.20331731	0.0804866179	0.0380908702	-0.0169668913	-0.0811310155	-0.1006526612	0.0686472589	0.0744504788	0.0038949056	0.0429727279	-0.0725248125	-0.0424876929	-0.0052851216000000005	0.12390158960000001	0.0658714616	-0.0352357651	-0.1415907836	0.0352292765	0.0159239597	0.0481913435	-0.066243083	-0.0675895743	0.018336206299999998	0.11016948789999999	0.0735111844	-0.0149314231	0.08427588220000001	-0.1673337893	0.12123209380000001	0.0296765195	0.0657260519	-0.025424049900000002	0.1162694484	0.1309816877	0.131001104	0.0441112938	0.031968599	-0.0228253089	-0.015039427	-0.032288346600000004	0.023062730899999998	-0.0357749846	0.1357897526	0.0701595326	0.0188549151	0.0909498058	0.09602194730000001	-0.0975249027	0.065889743	0.10281019779999999	-0.0156473466	-0.08576812810000001	-0.038566440699999996	-0.037590449500000005	0.0323615399	-0.0018084091	-0.077160008	0.0321474778	0.0784546775	-0.1341276879	-0.08121032610000001	0.0563729861	-0.0775766497	0.0350231677	-0.0704895926	-0.0142193316	-0.0896023928	-0.019260996399999997	0.1096050192	0.105127573	0.09780015460000001	0.08782140769999999	0.0568622	0.032814799999999984	0.0010768110990399995	0.00323330978884	-0.040301300000000005	-0.04870474	0.0023721516984676005	0.0016241947816900005	-0.0772059	-0.14861779999999994	0.005960750994809999	0.02208725047683999	-0.00195161	-0.0002973700000000001	8.842891690000008e-08	3.8087815921e-06	-6.91773e-05	-0.0015583873000000002	4.7854988352899995e-09	2.4285709768012903e-06	-0.000877837	-0.00014495399999999998	7.705977985689999e-07	2.1011662115999995e-08	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35527.41796875	-183.97265625	1262197427.5262606	33845.938247680664	20569.36328125	-1.75390625	423098705.79603577	3.0761871337890625	21499.71875	-49.134765625	462237906.3291016	2414.2251930236816	1.3842930000000002	23.20343	0.17289594999999994	0.1039192109	0.005111667800000001	0.1023305866	0.10300292119999999	-0.0047821349	0.0596812734	-0.011661951499999998	-0.0221264557	0.0277403858	0.0079420237	0.0196717654	0.1509599919	-0.03327137	0.0226626307	-0.0930679177	-0.0194987075	-0.0475438446	0.0135552451	0.1235875061	-0.1462653262	-0.1601611569	0.1719728847	-0.052140697699999995	0.0713314032	-0.1796086051	-0.016460004099999998	-0.040577574500000005	0.0607341846	0.0585591067	0.0662684834	-0.0880325845	0.00945044	0.0038061446000000002	0.005448298199999999	0.1271713312	0.0022132329	-0.0198440169	0.0225397985	-0.0764642847	-0.2129198031	-0.13149367210000001	-0.0921206124	-0.0672155494	0.0967825367	0.029657135499999997	0.0028306816999999996	0.0531615137	-0.0448117804	0.0951574574	0.098228495	0.0023115065	0.1182509601	-0.0532708325	-0.0883036934	0.0072547851	0.0800760549	0.0254350832	-0.0034651359999999997	-0.0851718509	0.0338974686	0.0537937555	-0.0481530765	-0.060922405199999995	-0.04485208	-0.0169883814	0.0151002179	0.0864000946	0.11119892949999999	0.1609361962	0.127299093	-0.055323293200000005	-0.1267691227	-0.1726110794	-0.11097530050000001	0.0773104409	-0.0438944356	0.0098840172	0.0047494063	-0.0402056193	-0.02169939	0.0838260187	0.0606924137	-0.013207706999999999	-0.0421290539	-0.1379000916	-0.021576035299999997	0.0083396058	-0.12167816779999999	0.0213408216	-0.0077074467	0.0253470195	0.1412657052	0.0095297079	0.0404253185	-0.1267228681	0.0702634835	0.020284486799999998	0.0480421843	0.1242059708	0.1123764314	-0.0514375639	0.0719856366	0.024891559700000003	0.190913544	0.1153323071	0.10923086050000001	0.103653745	0.09456851919999999	0.0822826681	0.08271639999999998	0.025854199999999987	0.0006684396576399994	0.006842002828959997	0.0387771	0.0790784	0.006253393346559999	0.0015036634844099994	-0.0514616	0.0257443	0.0026482962745600002	0.0006627689824899997	-0.00252792	-0.0005763099999999997	3.3213321609999977e-07	6.3903795264e-06	-6.68303e-05	2.3469999999999963e-06	4.4662889980900015e-09	5.508408999999984e-12	-0.0006121130000000001	0.00026572399999999995	3.746823247690001e-07	7.060924417599998e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
