onset	duration	trial_type	img_gender	word_gender	response_time	response_hand	response_accuracy
1.0238	0.5	congruent	female	female	1.4351	right	correct
7.0403	0.5	congruent	male	male	0.4614	left	correct
11.5568	0.5	congruent	male	male	0.4277	left	correct
16.0733	0.5	congruent	female	female	0.301	right	correct
20.5898	0.5	congruent	female	female	0.5473	right	correct
25.6063	0.5	incongruent	female	male	0.4216	right	correct
30.6228	0.5	congruent	male	male	0.4069	left	correct
36.1393	0.5	incongruent	female	male	0.4712	right	correct
40.6558	0.5	congruent	female	female	0.4375	right	correct
46.6722	0.5	congruent	female	female	0.3619	right	correct
51.1887	0.5	congruent	male	male	0.5432	left	correct
55.7052	0.5	incongruent	male	female	0.4705	left	correct
61.2217	0.5	congruent	female	female	0.4078	left	incorrect
66.7382	0.5	congruent	female	female	0.5071	right	correct
72.2547	0.5	incongruent	male	female	0.4603	left	correct
77.2712	0.5	incongruent	female	male	0.3876	right	correct
81.7877	0.5	incongruent	male	female	0.3189	left	correct
86.3042	0.5	incongruent	female	male	0.4172	right	correct
90.8207	0.5	congruent	female	female	0.4166	right	correct
95.8372	0.5	incongruent	female	male	0.5228	right	correct
100.3537	0.5	congruent	female	female	0.4352	right	correct
104.8702	0.5	congruent	female	female	0.4105	right	correct
109.3867	0.5	incongruent	male	female	0.3858	left	correct
113.9032	0.5	congruent	female	female	0.3521	right	correct
118.4197	0.5	incongruent	male	female	0.4644	left	correct
123.9362	0.5	incongruent	female	male	0.3937	right	correct
128.9527	0.5	congruent	female	female	0.402	left	incorrect
133.4692	0.5	congruent	male	male	0.4043	left	correct
137.9857	0.5	congruent	male	male	0.4636	left	correct
143.5022	0.5	congruent	female	female	0.3909	right	correct
148.5187	0.5	congruent	female	female	0.5002	right	correct
153.0352	0.5	incongruent	male	female	0.5215	left	correct
157.5517	0.5	congruent	female	female	0.4028	right	correct
162.0682	0.5	incongruent	male	female	0.4361	left	correct
167.0847	0.5	incongruent	male	female	0.5274	left	correct
172.6012	0.5	congruent	female	female	0.4577	right	correct
179.1176	0.5	incongruent	female	male	0.632	right	correct
184.1341	0.5	incongruent	female	male	0.4753	right	correct
188.6507	0.5	congruent	male	male	0.4545	left	correct
193.6671	0.5	incongruent	male	female	0.4699	left	correct
198.1837	0.5	congruent	male	male	0.3752	left	correct
203.2001	0.5	congruent	male	male	0.4006	left	correct
207.7167	0.5	congruent	male	male	0.4537	left	correct
214.2331	0.5	congruent	male	male	0.4261	left	correct
220.7495	0.5	incongruent	male	female	0.4324	left	correct
225.2661	0.5	congruent	female	female	0.4526	right	correct
231.2825	0.5	incongruent	male	female	0.638	left	correct
236.299	0.5	incongruent	male	female	0.5783	left	correct
241.3155	0.5	congruent	male	male	0.5236	left	correct
245.832	0.5	incongruent	male	female	0.4939	left	correct
250.3485	0.5	incongruent	female	male	0.4532	right	correct
255.865	0.5	congruent	female	female	0.5815	right	correct
260.3815	0.5	incongruent	male	female	0.4308	left	correct
265.398	0.5	congruent	male	male	0.4831	left	correct
270.9145	0.5	congruent	female	female	0.5134	right	correct
275.931	0.5	incongruent	female	male	0.4836	left	incorrect
280.4475	0.5	congruent	female	female	0.665	right	correct
285.964	0.5	incongruent	female	male	0.4522	right	correct
290.4805	0.5	congruent	male	male	0.4606	left	correct
294.997	0.5	incongruent	female	male	0.5389	right	correct
299.5135	0.5	congruent	female	female	0.4992	right	correct
304.03	0.5	incongruent	male	female	0.3635	left	correct
310.0465	0.5	incongruent	female	male	0.4478	right	correct
314.563	0.5	congruent	male	male	0.6031	left	correct
321.0794	0.5	incongruent	female	male	0.5514	right	correct
327.0959	0.5	incongruent	male	female	0.5427	left	correct
331.6124	0.5	congruent	male	male	0.5239	left	correct
336.6289	0.5	incongruent	male	female	0.4673	left	correct
341.1454	0.5	congruent	male	male	0.3936	left	correct
345.6619	0.5	incongruent	male	female	0.3579	left	correct
350.6784	0.5	incongruent	male	female	0.4072	left	correct
356.1949	0.5	congruent	female	female	0.5675	right	correct
360.7114	0.5	incongruent	male	female	0.4678	left	correct
367.2278	0.5	incongruent	male	female	0.5821	left	correct
372.7443	0.5	incongruent	female	male	1.0544	right	correct
377.2608	0.5	incongruent	male	female	0.5447	left	correct
381.7773	0.5	congruent	male	male	0.482	left	correct
386.2938	0.5	incongruent	female	male	0.4643	right	correct
392.8103	0.5	incongruent	female	male	0.5166	right	correct
397.3268	0.5	incongruent	female	male	0.5139	right	correct
401.8433	0.5	congruent	male	male	0.4962	left	correct
406.8598	0.5	congruent	male	male	0.5075	left	correct
411.3763	0.5	congruent	male	male	0.5528	left	correct
415.8928	0.5	incongruent	female	male	0.5041	right	correct
420.9093	0.5	incongruent	female	male	0.4344	right	correct
425.9258	0.5	congruent	male	male	0.4527	left	correct
430.4423	0.5	incongruent	female	male	0.502	right	correct
435.4588	0.5	incongruent	female	male	0.5293	right	correct
440.4753	0.5	congruent	male	male	0.4776	right	incorrect
445.4918	0.5	incongruent	female	male	0.4979	right	correct
450.0083	0.5	congruent	male	male	0.6002	left	correct
455.0248	0.5	incongruent	male	female	0.5415	left	correct
460.0413	0.5	incongruent	female	male	0.4937	right	correct
466.0577	0.5	congruent	female	female	0.5681	right	correct
470.5742	0.5	congruent	female	female	0.5485	right	correct
475.0907	0.5	incongruent	male	female	0.5258	left	correct
