csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19
31985.5078125	n/a	n/a	1023072710.0234984	20954.46484375	n/a	439089596.8879547	n/a	22563.76953125	n/a	n/a	509123695.4593658	n/a	n/a	n/a	-0.0015603503	0.0445297279	-0.1611803942	-0.025604531099999998	-0.1320051072	0.0001609838	-0.017912843600000002	0.0385663768	-0.09199754519999999	0.0110699399	-0.008793886800000001	0.057336210199999994	-0.0668985686	0.087273295	-0.0885494327	0.0360739561	-0.035554530099999995	0.0748785084	-0.1325083676	0.07544779929999999	-0.1631554686	0.1305001123	-0.0032250357	0.17558487190000002	-0.0321376799	0.0612714249	-0.0360449738	0.0621159518	-0.1287072273	0.0050532759	-0.0446028683	0.0724368817	-0.1877470921	-0.0327917634	0.0157974052	-0.15177983720000002	0.07617334769999999	-0.07285701650000001	0.0627750176	-0.026158908300000002	-0.1255855489	0.021308754300000003	-0.013750358999999998	0.022192149700000004	-0.0797306098	0.0532142223	-0.0106275247	0.0545719838	-0.0055036185	0.1272353097	-0.0801567479	0.0332743936	0.0400508015	-0.1533442825	0.0752236741	-0.2004275973	0.0441994175	-0.015901782	0.0594001442	-0.0019020493	0.0346892467	-0.0695411887	0.1374994954	-0.016977153300000002	0.0520517078	-0.11618126919999999	0.10598054890000001	-0.0079528983	-0.11138874970000001	0.0093698359	0.0738137624	-0.1107898391	0.1217078847	0.1216831682	0.1216419777	-0.0161689	n/a	0.00026143332721	n/a	0.10024	n/a	0.010048057599999998	n/a	-0.058489699999999985	n/a	n/a	0.003421045006089999	0.00288075	n/a	n/a	8.2987205625e-06	-0.000487964	n/a	2.38108865296e-07	n/a	-0.00041922	n/a	n/a	1.757454084e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31908.587890625	-76.919921875	5916.6743812561035	1018157981.1737404	20912.71484375	-41.75	437341642.1360016	1743.0625	22543.84765625	-19.921875	396.881103515625	508225067.1482086	0.799725	18.938015	0.12732647	-0.013324855600000001	0.067334093	-0.2087296947	-0.0189826827	-0.1526337043	0.0251420282	0.0337965951	0.0955604234	-0.0607040958	-0.0324475602	-0.022526355699999997	0.1313039762	-0.07169508990000001	0.0926303549	-0.0008081843	0.0079188628	-0.072561446	-0.0469686558	-0.0179351548	-0.0569292169	-0.09674851460000004	0.029881740099999998	-0.1196988516	0.05843629440000001	-0.0331740731	-0.008164393399999999	0.1911069477	-0.00026519	-0.09704639109999999	0.1651838843	0.0274594687	0.0693471202	-0.0463064972	-0.030134724100000006	0.033424217	-0.160006424	0.11148230519999999	-0.0560164118	0.0380373956	-0.0248210309	-0.1431776795	0.0323542343	0.051130349699999994	0.0857772052	-0.0944054358	0.025180135	0.0717147244	0.11567532800000001	0.0262464983	0.12996752960000002	-0.06779654639999999	-0.0744627879	-0.0089155606	0.0172216584	0.1014949314	0.0340367647	-0.11554173470000001	-0.0777203652	0.1013112237	0.0910175677	0.0795697334	-0.035003115099999996	0.0761643642	-0.092519327	0.08919751039999999	0.0171067432	0.0466810447	-0.0702374107	0.0009869878	-0.06306021070000001	-0.1455830391	-0.0384733784	0.1216419777	0.12141962949999999	0.12104935019999999	-0.00946973	0.006699169999999999	8.967578627290003e-05	4.487887868889999e-05	0.0477599	-0.0524801	0.00228100804801	0.00275416089601	-0.0920156	-0.03352590000000001	0.0011239859708100008	0.00846687064336	0.00330161	0.00042085999999999984	1.7712313959999988e-07	1.09006285921e-05	-0.000631015	-0.00014305099999999994	3.98179930225e-07	2.0463588600999984e-08	-0.000290705	0.000128515	1.6516105225e-08	8.4509397025e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31949.001953125	40.4140625	1633.2964477539062	1020738725.8007852	20972.5625	59.84765625	439848377.8164063	3581.741958618164	22573.533203125	29.685546875	881.2316932678223	509564401.2725868	0.823126	19.492176	0.08082975137699999	-0.0191616125	0.0824317737	-0.11371630390000001	-0.0254937884	-0.1579641646	-0.0075841255	-0.049029943	0.0355212035	0.035283265	0.0172426512	0.0126082611	0.0369462637	-0.0019268173999999999	-0.0055466293000000005	-0.0654125819	-0.0627874984	-0.1113198941	0.0409008078	-0.0711632467	-0.0788521772	0.0165951007	0.15462429689999999	0.041739060099999996	0.1168557023	0.0031996151000000003	-0.0037857636	-0.0893039667	-0.11200836210000001	0.042451585599999994	-0.0180556863	-0.050772404199999996	-0.037688326099999996	-0.1112279127	-0.0316508329	0.0308696068	-0.0601575186	0.08818865640000001	-0.0773352892	0.0730079743	-0.0335418998	-0.15921610220000001	0.0041727438	-0.0478176425	0.059020612800000004	0.0283347098	0.0010104328	-0.0139392498	0.020774655700000002	-0.0058881585999999994	0.051947154	-0.1072542174	0.0995021537	0.0010397086999999999	0.0355463248	0.08695668849999999	-0.1215173915	-0.070760728	-0.0143974371	0.1665148391	-0.0415278049	-0.01706456	-0.001583059	-0.1172004019	0.046541265899999996	0.0400175215	-0.11610616779999999	0.0180948617	-0.0170249744	-0.08523564019999999	-0.1045035242	0.0744719404	0.0278471079	0.1215101995	0.120893123	0.1198669825	-8.93623e-07	0.009468836377	7.985620661289999e-13	8.96588623343985e-05	0.0449846	-0.0027753000000000014	0.0020236142371600004	7.702290090000007e-06	-0.0587896	0.033226000000000006	0.0011039670760000003	0.0034562170681599995	0.00356766	0.0002660499999999999	7.078260249999994e-08	1.27281978756e-05	-0.000532887	9.812799999999997e-05	2.83968554769e-07	9.629104383999991e-09	5.23093e-05	0.0003430143	1.1765881000449e-07	2.7362628664900005e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31757.1015625	-191.900390625	36825.75992202759	1008513499.6509401	20932.8515625	-39.7109375	438184274.5376587	1576.9585571289062	22533.28515625	-40.248046875	1619.9052772521973	507748939.93287665	0.805281	19.069593	0.12494022137699998	-0.009524386	0.10142551400000001	-0.09809092470000001	-0.0151026401	-0.1046886265	0.0573508725	0.0236894593	0.08102605610000001	-0.00892583	0.024325039700000002	-0.0865063692	0.0668590725	-0.1614907538	-0.017565334	-0.0072062663	-0.11257821960000004	-0.0779541543	0.0812416396	0.014080258899999996	0.013089409299999999	0.0285138397	0.1274486434	-0.10619065289999999	0.11438110539999999	-0.0690463712	-0.0678910265	-0.0384047962	0.0771995843	-0.014897421000000001	0.162860491	-0.0828372955	0.0736034518	-0.1237370619	-0.0160405312	0.0784502741	-0.0721744916	0.0812103019	-0.0672878824	-0.0063258833	-0.0191057458	-0.1036999444	0.0430343667	0.0357364681	0.07522867849999999	-0.10470470789999999	-0.014818935600000001	-0.0316210896	0.16576492140000001	-0.0085254826	-0.012278255900000002	-0.1568765285	0.1265326	-0.0910431035	-0.0295136981	-0.0618113929	-0.1088704341	-0.0724879208	-0.1422777596	0.1050866798	0.051481195199999996	0.0160294053	0.10089259130000001	0.0624315188	-0.0640204347	0.16804304890000002	-0.1090987304	0.040372062400000006	-0.000892765	0.0427125538	0.0213353663	0.1676349945	0.08477552099999999	0.1213126213	0.12010478890000001	0.1181006348	-0.0161924	-0.016191506377000002	0.00026219381776	0.0002621648787564316	0.0748302	0.029845599999999996	0.00559955883204	0.00089075983936	-0.0399229	0.018866699999999997	0.0003559523688899997	0.0015938379444100006	0.00286115	-0.00070651	4.991563801e-07	8.186179322499999e-06	-0.000638015	-0.000105128	4.07063140225e-07	1.1051896384000003e-08	-0.000336781	-0.0003890903	1.5139126155408994e-07	1.1342144196099999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31865.587890625	108.486328125	11769.283390045166	1015415691.6151466	20949.4453125	16.59375	438879258.90142816	275.3525390625	22512.322265625	-20.962890625	439.4427833557129	506804653.79135513	0.872295	20.656515	0.18119725	0.015958840800000002	0.0368692931	-0.13072977730000002	-0.021984004900000003	-0.07520519	-0.0062887899	-0.0055202452	0.0100608004	-0.09480448699999999	0.0725659959	-0.0717676288	0.0593476076	0.0230032313	-0.07806729650000001	0.00031653299999999997	0.027358921499999998	-0.07670009650000001	0.160400031	-0.11966859310000001	-0.0070637531	-0.058708857999999996	-0.019427751	-0.056601686100000013	0.118167596	0.0583927722	0.1286773192	0.014025923000000001	0.0672107487	0.1491254384	-0.003427395	0.1287734242	-0.0577299837	-0.0734539068	0.0168493427	0.0180925654	-0.1300292428	0.0933641794	-0.0334554308	-0.1339386588	-0.021204214	-0.07500526860000001	0.0070497147	-0.019781530800000002	0.0059033463	-0.0904913982	0.05521230110000002	-0.006020500799999999	-0.0021252593	-0.0476173	-0.0014086785999999998	-0.0483260943	0.1231697142	0.1346550007	-0.0839919041	0.1721467251	-0.033871357000000005	0.1103672831	-0.0070242614000000005	0.0531684621	-0.050265599800000005	-0.08895646509999999	-0.09863687439999999	0.055771270899999996	0.10605762349999999	0.027946157599999997	-0.0087616638	0.0449130596	0.0841874832	0.0099895016	0.0313599025	-0.0718363623	0.09681982210000001	0.12104935019999999	0.11905633460000001	0.11575891279999999	-0.0161957	-3.300000000001218e-06	0.00026230069849000003	1.0890000000008043e-11	0.129261	0.05443079999999999	0.016708406120999997	0.0029627119886399987	-0.021352	0.018570900000000005	0.0003448783268100002	0.000455907904	0.0008270219999999997	-0.002034128	4.1376767203839995e-06	6.839653884839997e-07	-0.000587495	5.051999999999997e-05	3.4515037502500005e-07	2.552270399999997e-09	-0.000415978	-7.919700000000002e-05	6.2721648090000066e-09	1.73037696484e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31746.81640625	-118.771484375	14106.66550064087	1007860351.9321443	20919.404296875	-30.041015625	437621476.1361122	902.462619781494	22466.814453125	-45.5078125	2070.960998535156	504757751.6711464	0.779641	18.462404	0.04793665	-0.0258050398	0.11282641689999999	-0.056928216799999994	-0.0053435653	-0.0784263417	0.049601846500000005	-0.016409590800000002	0.1173598895	-0.1089190772	-0.0378381989	0.022556421299999997	0.0132865173	0.1284902167	-0.0548465278	-0.044351447300000006	0.028233298100000002	-0.06625172019999999	0.1085014511	-0.0920234323	-0.0131536256	0.10457670390000001	0.057062465300000004	0.09004302230000001	0.0010954336999999998	-0.0120316817	-0.0232563704	0.0617967417	0.0483030884	-0.0167771117	-0.1457747648	0.08585671439999999	-0.021838476699999998	0.1269120441	-0.033608246099999996	0.06673393700000001	-0.14750550980000002	-0.0619001966	-0.0217420656	-0.10345469980000001	-0.0070360058	-0.0768761169	0.0494026813	0.000161526	0.08461930640000001	-0.054723895599999996	0.0505184019	0.1419267078	-0.1352196245	-0.0164568696	0.0317029637	-0.0289618272	0.1368929541	0.0461902799	0.055678513	-0.0041399811	-0.0672407936	-0.0160308069	0.1124355625	-0.053309023399999995	0.046574157000000005	0.08998456210000001	0.012697525800000001	-0.002798599	0.1227906455	-0.15997803789999998	-0.0460177396	-0.0907899489	-0.093592977	0.0118666987	0.055673916600000005	-0.1228441929	-0.1087987693	0.1207205288	0.11775003070000001	0.11285322490000001	-0.016177200000000003	1.8499999999997685e-05	0.0002617017998400001	3.4224999999991437e-10	0.0895538	-0.039707199999999984	0.008019883094440001	0.0015766617318399988	-0.0213419	1.0099999999999e-05	1.0200999999997978e-10	0.00045547669561	0.00097819	0.00015116800000000038	2.2851764224000106e-08	9.568556761e-07	-0.000587495	0.0	3.4515037502500005e-07	0.0	-0.000403129	1.2848999999999997e-05	1.6509680099999999e-10	1.62512990641e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31596.970703125	-149.845703125	22453.734745025635	998368557.6141397	20912.560546875	-6.84375	437335188.6267128	46.8369140625	22451.712890625	-15.1015625	228.05718994140625	504079411.72305685	0.861175	20.393185	0.1298073	-0.037270582000000003	0.1828907851	0.0180808681	-0.0067354421	-0.042912159000000005	0.0808761915	-0.0306235973	0.114162769	-0.0982560253	-0.1465134695	0.0543383725	-0.0604005168	0.03323526	-0.0194170499	-0.027802366800000002	0.0794760174	0.0868990554	0.0252374458	-0.1210073539	-0.012250129299999999	0.0394819396	-0.019660079	0.0961725915	0.0627551791	-0.1024160286	-0.0021293124	-0.1000392834	-0.0390826021	-0.0238928706	-0.1124265053	0.0005432395	-0.062756911	-0.0219264465	-0.0524818704	0.15297870730000002	-0.086379662	-0.11243669	-0.063562247	-0.0082066527	-0.012768514299999999	-0.0408199867	0.0516610005	0.0018873722	0.0560374633	-0.0717468114	0.0371050902	0.1801045523	-0.09605918869999999	0.029102592099999998	0.0553694171	0.061396387300000015	0.020123230500000002	-0.0424117883	-0.045400933	-0.005896662800000001	-0.069315284	0.138991564	0.0910475156	-0.0148376952	-0.0869106526	0.1150693533	0.0726461464	-0.0686628872	0.018729601499999998	-0.0625938511	-0.04934277	-0.0189189829	0.0649271093	-0.0735172062	0.16844483940000002	-0.058588647	-0.06540880290000001	0.120326335	0.1161887065	0.1093977275	-0.0161766	6.000000000033756e-07	0.00026168238756	3.600000000040507e-13	0.0298411	-0.059712700000000014	0.0008904912492100001	0.003565606541290001	0.0422077	0.0635496	0.00403855166016	0.00178148993929	0.000982847	4.656999999999925e-06	2.1687648999999303e-11	9.65988225409e-07	-0.000481632	0.0001058630000000001	2.31969383424e-07	1.120697476900002e-08	-0.000423497	-2.0367999999999934e-05	4.148554239999975e-10	1.7934970900899997e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31632.806640625	35.8359375	1284.2144165039062	1000634455.9631693	20916.98828125	4.427734375	437520398.7579498	19.60483169555664	22504.154296875	52.44140625	2750.101089477539	506436960.6175575	0.92209	21.835705	0.04431115000000002	-0.044673669000000006	0.1625191235	0.0439424371	-0.0061874225	-0.053860621799999994	0.0806793997	-0.0068663226	0.0929199475	-0.033091436099999996	-0.14660433369999998	0.039592823799999996	-0.10625039210000001	-0.0169932691	-0.0069139416	-0.024400823500000002	-0.0073677887	0.006662886999999999	0.0234809403	0.1355717457	-0.0068849348999999995	0.1361724488	0.0307564135	0.0772106161	0.0414131919	-0.0103072763	0.1307747131	0.0050172619	-0.0444689412	-0.052957205199999996	-0.1404857256	-0.0213077058	-0.1594202723	-0.0109677711	-0.043098368	0.146258324	-0.0281398768	-0.1022927419	-0.0334887776	0.11272183470000001	-0.0077632933999999985	-0.054388864800000006	0.0457248587	0.0287819739	0.0280831656	-0.0304878117	-0.0345397752	0.13034067300000002	-0.0781606664	0.137159643	-0.0378949639	-0.011016128600000001	0.0491185259	-0.021171847200000003	-0.0052683394	-0.1923211421	0.0501183475	0.025843098999999998	0.051959672900000003	0.0827239245	-0.047789001799999994	0.1128029015	-0.0933812717	-0.0103299202	0.0771380689	-0.0650946608	-0.0578083139	-0.08761856189999999	0.012174441499999999	-0.0552598888	-0.1379009268	-0.039105134300000004	-0.0540803554	0.1198669825	0.1143757435	0.10540925529999999	-0.0161894	-1.2800000000000313e-05	0.00026209667236	1.6384000000000796e-10	0.0648247	0.034983600000000004	0.00420224173009	0.0012238522689600002	0.0421849	-2.280000000000337e-05	5.198400000001539e-10	0.0017795657880099996	0.00105507	7.222299999999995e-05	5.2161617289999915e-09	1.1131727049e-06	-0.000419522	6.210999999999999e-05	1.7599870848399999e-07	3.857652099999998e-09	-0.000371991	5.150599999999994e-05	2.652868035999993e-09	1.38377304081e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31699.029296875	66.22265625	4385.440200805664	1004828458.3641397	20926.91015625	9.921875	437935568.6877594	98.443603515625	22565.71484375	61.560546875	3789.7009315490723	509211486.40943915	0.782424	18.528307	0.06700199999999999	-0.023674108500000002	0.0826497442	0.027917792200000003	-0.00720597	-0.041616372799999996	0.0682671195	0.0052865923	0.06263845400000001	0.019859500500000002	-0.07282076059999999	0.0534460194	-0.0230525349	-0.0624696999	0.0015464728	-0.0080142505	-0.0661289188	0.0126693771	0.0372815146	-0.017889444299999998	0.1518272229	0.007597981	-0.0298332172	0.11553694789999999	-0.1364768207	0.0500603242	0.0781412104	-0.075405406	0.1175393693	-0.0348696586	0.0231596173	-0.1329268407	0.0085430086	0.3184318074	-0.0244336075	0.1097414967	-0.020203866	-0.030241944700000002	-0.0072027913	0.11288004759999999	-0.007951236	-0.0389440449	0.0388968526	0.027916270899999998	0.023676471299999998	0.021253369100000002	-0.0224335194	0.0702935345	0.0191279786	0.0349397107	-0.06363196110000001	-0.058742643899999995	0.0319639164	-0.057967409000000004	0.016102598	-0.0447126317	-0.0753380175	-0.0405113939	0.1562314994	-0.1509854697	-0.05529271400000002	-0.0752116564	0.017616916599999997	0.0947760723	-0.0784127904	0.0668439522	0.049127020599999995	-0.0783923713	-0.08792598199999999	0.2958725001	-0.0119529844	0.021346289700000003	-0.0793521449	0.11934271980000001	0.112315068	0.1009072399	-0.016187	2.3999999999996247e-06	0.000262018969	5.759999999998197e-12	0.0941091	0.0292844	0.00885652270281	0.0008575760833600001	0.0199865	-0.0221984	0.0004927689625599999	0.0003994601822500001	0.000829615	-0.00022545499999999995	5.082995702499997e-08	6.88261048225e-07	-0.000340823	7.869899999999995e-05	1.16160317329e-07	6.1935326009999925e-09	-0.000365809	6.1819999999999766e-06	3.82171239999997e-11	1.3381622448100002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31795.830078125	96.80078125	9370.391250610352	1010974810.3569984	20930.62109375	3.7109375	438090899.3701325	13.77105712890625	22586.791015625	21.076171875	444.205020904541	510163128.38351816	0.718489	17.014302999999998	0.06339514999999997	-0.006886214599999999	0.0439122954	-0.0051027241	-0.0160451345	-0.044006102400000004	0.051830535999999996	-0.0162094708	0.0226003313	0.0929070775	-0.023629815800000002	0.0980115533	0.041199876600000004	-0.0437072851	-0.029223111800000007	-0.0045568246	-0.058483007300000014	-0.0280979661	0.0161847822	0.0307349685	0.1828935398	0.1350620509	-0.0636604231	0.0417283629	0.0159555702	0.061052481900000004	0.049732131799999996	0.0818577061	0.0970384733	0.1502601499	-0.1058033902	-0.15207614460000002	-0.1636909876	0.0649920487	-0.0076805279	0.0641466938	0.0268577742	0.051157067	-0.027976242400000004	0.0469716381	-0.0157022471	-0.0439338815	0.04423599190000002	-0.0040538062	0.041623470499999995	0.11552889390000001	-0.0223733849	0.0793569716	0.039334342	-0.0116913513	-0.0657819344	-0.07277431969999999	0.0502249873	-0.01340395	0.0918746557	-0.1441063321	-0.070310253	0.1230411895	-0.028178763500000002	-0.1003254974	0.0331151872	0.0156397944	-0.0789365915	0.1572044742	0.1149630415	0.041229823799999996	0.07832216360000001	-0.2447470081	-0.1298294008	-0.0804321732	0.0144007389	-0.0006366318	-0.027112463599999997	0.11875383099999999	0.1100111431	0.0959136145	-0.022981400000000003	-0.0067944000000000025	0.0005281447459600001	4.616387136000004e-05	0.138948	0.04483889999999999	0.019306546704	0.0020105269532099987	0.0189803	-0.0010062000000000024	1.0124384400000046e-06	0.00036025178809	0.000753953	-7.5662e-05	5.724738243999999e-09	5.68445126209e-07	-0.000340823	0.0	1.16160317329e-07	0.0	-0.000226358	0.00013945100000000004	1.944658140100001e-08	5.1237944164e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
