csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	a_comp_cor_98	a_comp_cor_99	a_comp_cor_100	a_comp_cor_101	a_comp_cor_102	a_comp_cor_103	a_comp_cor_104	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
33633.03125	n/a	1131180791.0634766	n/a	21340.8125	n/a	n/a	455430278.16015625	21734.498046875	n/a	472388405.3496132	n/a	n/a	n/a	n/a	-0.0405430514	-0.0825603688	0.051954487199999996	-0.16604502470000002	-0.09740772460000001	0.1165639751	-0.1815855481	-0.14387693529999998	0.0236527716	-0.0025238167999999997	0.0786902749	-0.07943050980000001	0.0207780572	-0.1568882027	0.16523625720000001	-0.1188932632	0.0345541707	-0.1555522856	0.10755912529999999	-0.07022595150000001	0.0372372118	-0.1181424496	0.17283913899999995	-0.09714834300000001	0.1572957707	-0.0729237178	0.1067791963	-0.0373812538	-0.0042037378	0.13737250369999998	-0.1543498328	0.2212443184	0.0037258733000000003	0.0084485059	-0.1362356748	-0.0614142546	0.0044847911	0.0142821448	0.0339276021	0.0762114883	-0.10763203119999999	-0.0293948219	0.1157900199	0.0279532675	-0.070157389	-0.0538945799	-0.055039783099999996	0.11662673119999999	0.1046713475	-0.066268162	-0.0098236196	-0.1143290514	0.0588913298	-0.1338817552	0.1057266108	-0.1507154614	0.200433599	-0.21099896640000002	0.0078980512	-0.1279696517	0.38814335829999996	-0.0491844355	-0.0928145785	0.0753158424	-0.017850711000000002	0.17217718199999998	-0.0043116648	0.0469867713	-0.0411792182	-0.0294996828	0.0168197064	-0.054412909599999996	0.001789794	-0.1139283296	0.23928240239999998	-0.1109733335	0.049649328300000004	-0.10375688050000001	0.0529479291	-0.0008789004	0.1334978275	0.0100702714	-0.0083671987	0.0709453217	-0.1670441684	-0.1526131181	0.14509446609999999	-0.051340455199999996	-0.0547519199	0.07094492349999999	-0.04893105440000002	-0.0253570619	-0.035992775	0.1896369139	-0.1330460769	-0.0093187358	-0.1077557189	0.0366799101	0.0281498906	0.048360413600000006	-0.0315447914	-0.0191940287	-0.0617127716	0.0701519438	0.1271215591	-0.1043298091	-0.0090568312	-0.134051707	0.007553567	0.1217078847	0.1216831682	0.1216419777	-4.23572e-05	n/a	1.79413239184e-09	n/a	0.0231091	n/a	0.0005340305028099998	n/a	-0.0620264	n/a	0.00384727429696	n/a	0.000892166	n/a	7.959601715560001e-07	n/a	-0.000418428	n/a	n/a	1.7508199118400007e-07	5.18924e-05	n/a	2.69282117776e-09	n/a
33469.91015625	-163.12109375	1120234885.8674471	26608.49122619629	21382.62109375	41.80859375	1747.958511352539	457216484.8388825	21681.412109375	-53.0859375	470083631.0565528	2818.1167602539062	1.36211	25.109005	0.030432500499999994	0.0587516337	0.0314876054	0.0869500648	-0.05886826780000001	-0.0057870338	-0.0136654775	-0.0659358417	0.0350303305	0.11620803689999999	-0.0928265824	0.07179769	0.0528861294	-0.1440037697	-0.1379165959	-0.0955707245	0.0242848737	0.004802788499999999	-0.0756804589	-0.0355527595	0.1368690875	-0.0448861762	0.1432573141	0.034157126600000004	-0.0796764727	0.0408358227	-0.0735719486	0.1685415397	-0.1007322119	-0.0331834281	-0.0114467793	-0.0131738233	0.0486128392	-0.0392307744	0.0253046923	-0.1675349841	-0.0560461018	-0.025713815600000002	-0.0073549056	0.0015968081	-0.0420114355	-0.0236640281	-0.035603133700000004	-0.2139309869	-0.0916164341	0.1192288726	0.0333239143	0.029721222400000007	0.128576499	-0.0091430891	0.0134858683	0.0041075452	0.0412464336	-0.0477340491	-0.0368723179	0.022398754500000003	-0.15327717300000002	0.055411368600000004	0.0135468494	-0.1254866167	-0.0262898058	0.1363068968	-0.0822650357	-0.0005420782	-0.055306105099999996	0.0472883863	0.0027714585	0.046282529	-0.0534898262	0.0023372497	-0.17868265989999998	-0.17086624890000002	-0.0573264055	0.180067726	0.027113455699999997	-0.0059128018999999995	-0.1268401558	-0.1125455971	-0.0630437487	0.1212159715	0.09886643490000001	-0.06229335730000001	-0.0049476453	-0.0783725247	-0.08133999780000001	-0.0947518694	0.0347675098	0.06872947830000001	0.0375877466	0.064974463	0.0818036308	-0.1009194185	0.048788690700000005	-0.0323762329	-0.0448378507	-0.0019401891	-0.0328245152	-0.14222465550000002	-0.1088239461	-0.009943545600000001	-0.09986340869999999	0.0719630596	-0.07436538570000001	-0.0568084483	-0.0310007565	-0.0446948581	-0.09754293859999999	-0.0393180218	0.0749025782	-0.12004629689999999	0.1216419777	0.12141962949999999	0.12104935019999999	-2.74767e-05	1.48805e-05	7.5496904289e-10	2.2142928025000001e-10	0.0126239	-0.010485199999999998	0.00015936285120999994	0.00010993941903999996	-0.0606616	0.0013648000000000065	0.00367982971456	1.8626790400000167e-06	0.000640198	-0.000251968	4.098534792040001e-07	6.348787302399999e-08	-0.000350936	6.749200000000005e-05	4.555170064000007e-09	1.23156076096e-07	-2.64698e-23	-5.18924e-05	7.0065031204e-46	2.69282117776e-09
33441.59765625	-28.3125	1118340453.8025057	801.59765625	21381.94921875	-0.671875	0.451416015625	457187752.3932037	21709.333984375	27.921875	471295182.0451394	779.631103515625	1.24296	22.912603	0.1037611174	-0.060227493300000004	-0.12447938539999999	0.0882760161	0.0459543779	-0.042604629000000005	0.0186773963	-0.0074345671	0.09712978650000001	-0.0087016486	0.0705654028	-0.1519835087	0.15899820380000002	-0.08148027099999999	0.0016243546	-0.0929377426	-0.0413652271	-0.0517908239	0.09967007929999999	-0.0483994517	0.1134689668	0.05874271740000001	0.056123800000000015	0.005630113199999999	0.0556032538	0.0082802897	-0.02283437	-0.0171250356	-0.08628674039999999	-0.0474406282	0.048661273	-0.034490336600000004	0.1309815762	0.0460082132	-0.012439086799999999	0.031303921	-0.0296230089	0.0773193694	0.051378149500000005	0.11758971210000001	0.044548805	-0.0757635597	0.0461649472	0.09809974699999999	0.13791683119999998	0.023341887999999998	0.010312060999999999	-0.0324160624	-0.1072825752	-0.013957203	-0.026060635099999997	0.028002599399999998	-0.0057497281	0.1026310426	0.1290491058	0.0397299132	-0.0991777079	0.0551452299	0.0765384163	-0.043332978700000004	0.0411292674	-0.0493758026	-0.1229533602	-0.037176016	-0.014804868700000001	0.0631628289	-0.0114483113	0.021807223100000002	-0.0188444951	0.2132519332	-0.0231690782	-0.09135842359999999	-0.085730612	-0.0398025454	-0.0517142804	-0.1302247653	0.055769968899999994	-0.1261127524	-0.043690812999999995	-0.03463806	0.11330161970000001	0.0462459368	0.0429771085	0.0249180666	0.0524442792	0.0372635854	0.0302657605	0.017200406799999998	-0.021416602000000003	-0.09480750369999999	-0.0151864764	-0.036041824199999996	-0.0020449676999999998	-0.010522410800000001	-0.0754011032	-0.0687698719	0.0318241228	0.0989519009	0.1080575645	-0.0821977861	0.0708212641	0.0449451387	0.13527871789999998	-0.047083197699999996	0.0727631089	0.1391600514	-0.0387072799	0.036624915	-0.1652377989	0.03209927	0.1215101995	0.120893123	0.1198669825	-4.41441e-05	-1.6667399999999992e-05	1.94870156481e-09	2.7780222275999986e-10	-0.016377799999999998	-0.0290017	0.00026823233283999995	0.0008410986028899999	-0.0313644	0.029297199999999995	0.00098372558736	0.0008583259278399997	-5.583600000000001e-05	-0.0006960339999999999	3.1176588960000005e-09	4.84463329156e-07	-0.000563813	-0.00021287700000000004	4.5316617129000016e-08	3.1788509896900003e-07	0.0	2.64698e-23	0.0	7.0065031204e-46
33403.30078125	-38.296875	1115780503.0826569	1466.650634765625	21374.388671875	-7.560546875	57.16186904907226	456864491.0963783	21692.46875	-16.865234375	470563200.46972656	284.43613052368164	1.203544	22.186018	0.028789151600000007	0.0748406087	0.044468589	0.0337862194	-0.1518740826	-0.024640178500000002	-0.0285521498	-0.0801280087	0.0090041223	0.0129898203	-0.1324459428	-0.0346520815	0.06861515	-0.0265314539	-0.054988043	-0.028589991800000002	0.1830141893	0.0126702147	-0.0028138856	0.1501723606	0.0873099273	-0.046155147199999996	0.025227656400000003	-0.0798048346	0.127921999	-0.0089341783	-0.028934811499999998	-0.019139084599999998	-0.1117222015	-0.0452146664	0.0629820494	-0.012520576399999999	-0.1271288388	0.0552947622	0.0193403742	0.0193811854	0.1344748607	-0.1352222001	-0.0481516125	-0.0118869879	-0.0794018809	-0.0380092871	0.0596396371	0.074390043	-0.027711763700000003	-0.10133502050000001	0.040986830499999995	-0.0334410036	-0.0394006883	0.1123736917	-0.0106576194	0.012031880900000002	0.035065488799999996	-0.08846148779999999	-0.112540376	0.0656913429	-0.1075816068	0.0074095642000000005	0.0886772468	-0.0823185933	-0.1262816406	0.0967244267	-0.0606857118	-0.0323127961	-0.06623582139999999	0.039885502999999996	0.0461898513	0.131608993	0.0033988504	0.0246537294	0.0285993766	-0.029021771800000002	0.11929486939999999	-0.074790233	0.017742404099999998	0.0553170254	-0.1260735233	-0.054332933	-0.051877568799999996	0.0705910366	-0.0382364472	-0.0703330815	0.088941996	0.1112207395	-0.1000236897	0.0420389314	0.049087264900000004	-0.028308128	0.1128339732	-0.072544151	-0.07980773669999999	0.1311648537	-0.0257568562	0.1061857592	0.0017261848999999998	-0.0532407744	0.033304214900000004	0.134001096	-0.0886050352	-0.024001457599999998	-0.0279160405	-0.058142937199999994	-0.016858076200000002	-0.0238600026	-0.10423889539999999	-0.0937723085	0.0044485142	-0.0011052714	-0.0249203779	-0.0192520786	0.1213126213	0.12010478890000001	0.1181006348	-3.50458e-05	9.098299999999994e-06	1.2282080976400002e-09	8.27790628899999e-11	-5.00967e-05	0.0163277033	2.50967935089e-09	0.00026659389505283087	-0.0320997	-0.0007353000000000012	0.00103039074009	5.406660900000018e-07	-5.583600000000001e-05	0.0	3.1176588960000005e-09	0.0	-0.000329472	0.00023434100000000005	5.4915704281000016e-08	1.08551798784e-07	0.0	0.0	0.0	0.0
33512.26953125	108.96875	1123072209.135147	11874.1884765625	21391.677734375	17.2890625	298.91168212890625	457603876.29135513	21666.068359375	-26.400390625	469418518.15311056	696.9806251525879	1.207966	22.267523	0.0719053879	-0.1366278032	0.0220785502	0.0790217868	0.0241373714	0.053568476399999995	0.1189739439	-0.013303243400000001	0.0741872667	-0.010670885900000001	-0.0411928535	-0.0201362411	0.15880095789999998	-0.015742534	0.0816792956	0.0200196767	0.0360269258	-0.0057649377	-0.0755464734	-0.21981777670000002	-0.0362681386	-0.1473844993	-0.156798523	-0.016116599	0.056975678099999996	0.017679021399999998	-0.07819894969999999	0.06405608410000001	-0.00309492	-0.0609873504	0.017032205800000002	0.09407508380000001	0.042051311900000006	-0.0408103237	0.039386696299999996	-0.09175651160000001	-0.09820945519999999	0.027806708500000003	0.04310652190000002	0.0317044483	-0.0323430282	-0.079963845	-0.111815261	0.156607353	-0.0391176491	0.036466958199999996	-0.0124717698	0.0907342342	-0.06739071320000001	0.13411465109999998	0.0945873887	0.09219299800000001	-0.10495098119999999	-0.0300079334	0.0851213961	-0.0334755695	-0.1702492795	-0.0668186624	0.0747217512	-0.043363966399999995	0.0203653693	0.141702691	-0.013650294399999999	0.0465680708	0.07378570820000001	0.14021724300000002	-0.0157846692	0.0538659871	-0.0963672408	0.0787677324	-0.040556980699999995	0.048397828399999995	0.0913781122	0.0682325046	-0.0323652817	-0.10159520650000001	0.1475731049	0.0226372732	0.1349709007	-0.0897950011	0.024376689700000002	0.0453134019	-0.0182900983	0.0832292632	-0.09141358849999999	-0.06808412700000001	0.0480365776	0.0021975457	-0.0223740765	0.1375933743	0.0385003842	-0.1786581702	0.15155551550000002	0.0794036603	-0.00419068	-0.1548337988	0.0452923111	-0.043856171299999996	0.0294224922	-0.0427442899	0.0356950066	-0.0240946348	0.0441029914	-0.08528552019999999	-0.0329267674	-0.09125694460000001	-0.0720778608	-0.0094127426	-0.031686111600000004	0.039265204	0.12104935019999999	0.11905633460000001	0.11575891279999999	-6.0877e-05	-2.58312e-05	3.706009129e-09	6.672508934399999e-10	0.0200134	0.0200634967	0.00040053617956	0.0004025438998309109	-0.00297124	0.02912846	8.8282671376e-06	0.0008484671819716001	-5.583600000000001e-05	0.0	3.1176588960000005e-09	0.0	-0.000210787	0.00011868499999999995	1.4086129224999992e-08	4.4431159369000014e-08	0.000335067	0.000335067	1.12269894489e-07	1.12269894489e-07
33393.38671875	-118.8828125	1115118276.5479891	14133.123107910156	21402.81640625	11.138671875	124.07001113891602	458080550.11964417	21686.837890625	20.76953125	470318937.69424814	431.37342834472656	1.204612	22.205692000000006	0.0684197936	0.0832891199	-0.058304124900000004	0.09186206109999999	-0.0397203336	0.1309861033	-0.1312799793	-0.0359015169	-0.0454824229	0.0019191987	0.0036798158	0.1292950208	0.0731541501	0.1141202618	0.14432435130000001	-0.0818005909	0.1726006005	-0.0241022393	0.0968519833	-0.027408166499999997	-0.0681430304	0.0776070001	0.0997930597	-0.018398083899999997	0.0414585632	0.0373820234	-0.1068361988	-0.1908335026	-0.0258904407	-0.0215275015	-0.0751393358	0.05719021360000001	0.12096524060000001	-0.0316870238	0.0581667478	-0.0406534337	0.0091982604	0.10953306630000001	-0.0199807433	0.0041787016	-0.0156667687	-0.1034921393	0.0087443575	-0.0683478505	0.0151923079	0.0265272081	0.0416762809	-0.1970930791	-0.0258702856	0.0777903915	-0.1810996098	0.0045029790999999994	0.09324658279999999	0.0357681044	-0.0348553915	0.0697821481	-0.1423872978	-0.2022762502	0.109335385	0.1362976433	-0.008628764	-0.0722369988	0.0478491729	0.1290683038	-0.046570438799999996	-0.0742926206	-0.037534884	0.0748545432	-0.0736935058	-0.11664314949999999	0.105612031	0.0316619589	0.15916798599999998	-0.0105775469	0.0778568668	-0.076785401	0.1256100093	-0.08922330710000001	-0.1949824583	-0.0334191258	0.0456843995	-0.026263166600000002	0.0579050398	-0.1158625196	0.0600745408	0.0506595524	0.1123362881	-0.0613053164	-0.0859699014	-0.0021618517	0.0370099175	0.019838266	-0.1827518497	0.0942021209	-0.0127249423	-0.0257133386	-0.0050627028	-0.08862126109999999	-0.061441777	-0.0904564574	-0.005479314399999999	0.037995694100000005	0.0688484625	0.078472053	0.0107713057	0.0959330417	-0.08974745699999999	0.0376752048	0.0711384216	-0.1302902942	0.1207205288	0.11775003070000001	0.11285322490000001	-4.03434e-05	2.05336e-05	1.6275899235600005e-09	4.2162872895999977e-10	0.0293939	0.0093805	0.0008640013572100001	8.799378025e-05	-0.0233025	-0.02033126	0.00054300650625	0.0004133601331876	-0.0004671430000000001	-0.00041130699999999997	2.1822258244900002e-07	1.69173448249e-07	-0.000238163	-2.737599999999999e-05	7.494453759999994e-10	5.6721614569000006e-08	-1.3234899999999996e-23	-0.000335067	1.751625780099999e-46	1.12269894489e-07
33499.07421875	105.6875	1122187973.5133212	11169.84765625	21369.158203125	-33.658203125	1132.8746376037598	456640922.3101845	21647.958984375	-38.87890625	468634128.18918234	1511.569351196289	1.221572	22.518328	0.06815312330000001	-0.1069816577	0.1733423194	0.0644479074	-0.0022113722	0.059825498399999996	0.1446224878	0.0890780816	-0.0723486155	0.035904706	-0.015184883799999997	0.017209966	0.1061135049	-0.0529814898	0.0516087121	-0.0473655797	0.0903082678	0.0649394245	-0.0697420471	-0.0519738916	-0.16920264350000006	-0.0514272215	-0.1947454194	-0.123157001	-0.0212890779	0.0544420373	0.030797982	-0.047636940999999995	-0.0008779931	-0.0155507989	0.08820774529999999	0.0033476638	-0.06931918349999999	0.0502786997	-0.0054498787	0.24637501039999998	0.1153915401	0.0395619832	0.0275222785	0.0119366481	0.1572708787	0.0038933149	-0.0844487309	0.0663346761	-0.0628852551	0.0162583244	0.0995246177	0.0804558485	0.009435272199999999	-0.0764342537	0.1670489892	-0.13354089759999999	-0.09577342960000004	-0.1519880424	0.059055242599999995	-0.0096985348	-0.0954871949	-0.0556734926	-0.051368247400000004	0.15725433279999998	-0.1272012114	0.0515547219	0.0556962509	0.0493609583	0.1964123384	0.0694079142	0.033169928700000004	0.010749569799999999	-0.1115089995	0.0889880367	-0.0301101041	0.031792000200000003	0.1133349412	-0.0683673093	0.1435037597	-0.0131882627	0.0947897765	0.1926537273	0.0297561444	-0.021837878199999997	-0.0835461631	-0.0149842421	0.0393687889	0.1740565546	0.0684652178	0.0346988722	-0.08886484619999999	0.0752632662	0.0648077685	0.0517264266	-0.0645862743	0.0728005565	0.0009772764	0.0397624039	-0.0626692951	0.169565738	-0.0244868204	0.037811610499999995	0.1332880428	-0.0464123862	-0.0827084763	-0.06718839019999999	0.0125861821	-0.18773188789999998	-0.0703508137	0.0716730111	0.047046979100000004	-0.1200678396	-0.0483124822	-0.05558320730000001	0.120326335	0.1161887065	0.1093977275	-3.30371e-05	7.3063000000000015e-06	1.0914499764100005e-09	5.338201969000002e-11	0.0500104	0.020616500000000003	0.0025010401081600004	0.00042504007225000015	-0.0171366	0.006165900000000002	0.00029366305955999994	3.8018322810000025e-05	-5.583600000000001e-05	0.00041130699999999997	3.1176588960000005e-09	1.69173448249e-07	4.92034e-06	0.00024308334	5.90895101855556e-08	2.4209745715599995e-11	0.00017287799999999998	0.00017287799999999998	2.9886802883999984e-08	2.9886802883999984e-08
33405.12109375	-93.953125	1115902115.2881012	8827.189697265625	21345.09375	-24.064453125	579.0979042053223	455613027.19628906	21674.6640625	26.705078125	469791062.222229	713.1611976623535	1.284085	23.670696	0.0537347341	0.0546705325	0.0121129848	0.0207392432	-0.0955313293	0.0028993806	-0.031103365	-0.0295956415	-0.16040222210000002	0.057102897300000004	-0.0548931014	-0.1774577977	-0.0221371748	0.06963965030000001	0.09913029179999999	0.1413248083	-0.08490519980000001	0.018620815	-0.0266987706	-0.030058486699999998	-0.006813875699999999	0.011289909499999999	-0.0034505665	0.1585708545	0.0295761632	0.039961096099999996	0.0135850775	0.0090281597	0.0050160498	0.0799091594	-0.1157921411	0.0910043033	-0.13142179199999998	-0.0389859084	0.0030945988	0.1524940573	0.051245681900000006	0.0807551732	-0.0053743385999999995	0.0756804204	0.016555467	-0.0638528652	-0.0008969917999999998	-0.09811022369999996	0.0810580644	0.05024853519999999	0.0002943316	-0.0738395612	-0.055036795599999994	0.0345692227	-0.0171903196	-0.0213404404	0.0404307948	-0.0189647325	-0.0690737479	0.11655067289999999	-0.005021846	-0.10422577720000001	0.1145634736	0.1576552319	0.034042136699999996	0.0586060137	0.032607259300000004	-0.0034986965999999997	0.0778789086	-0.0873736516	0.10533191039999999	0.0825971955	0.20729123929999999	-0.012667696899999999	-0.0136250772	0.0698634721	-0.0167415725	-0.0183177675	-0.1298928168	-0.056486734000000004	0.0478691757	0.0694559461	0.028953795299999998	-0.0613000936	-0.1845633334	0.009272948	-0.0621485418	-0.0958048295	0.0200712802	-0.041482302400000004	0.060269618	-0.0864787752	0.0302683284	-0.0260881863	0.065398303	0.0555486372	-0.08451526869999999	-0.0312769459	-0.0996613379	0.0839840382	-0.039630423	-0.0131793362	0.0277541335	-0.11398540859999999	-0.09240350859999999	0.030309781400000006	0.0312752731	0.0453001501	-0.1065196558	0.0398277696	-0.023689657700000002	0.041530437999999996	0.0036782812	0.045450520599999995	0.1198669825	0.1143757435	0.10540925529999999	0.00691828	0.0069513171	4.78625981584e-05	4.832080942475241e-05	0.0499836	-2.6800000000000438e-05	0.0024983602689600004	7.182400000000233e-10	-0.0238708	-0.0067342000000000036	0.00056981509264	4.5349449640000033e-05	0.000397499	0.000453335	1.58005455001e-07	2.05512622225e-07	-0.000209031	-0.00021395134	4.5775175887795585e-08	4.369395896099999e-08	0.00030604	0.000133162	9.36604816e-08	1.7732118244000004e-08
33467.89453125	62.7734375	1120099964.3548737	3940.5044555664062	21368.087890625	22.994140625	528.7305030822754	456595180.1014748	21696.71484375	22.05078125	470747435.01100165	486.2369537353516	1.27436	23.491423	0.03785677	-0.1411199047	-0.0384680868	0.067387874	0.0524234559	0.0709390687	0.055484557999999996	0.08472283380000001	-0.09508838039999999	-0.0992646327	0.033299135699999996	-0.013612591	0.035280112599999996	-0.1302265858	-0.0201881371	-0.17789642809999998	0.0384924616	0.11898499359999999	-0.0253980341	-0.0020893362	0.0062755732	-0.0264018098	-0.00020972669999999997	0.1209591976	0.0831731213	-0.0871879426	-0.029001988500000006	0.0001935561	0.0396415183	-0.029662730699999997	-0.12528437	-0.049000952699999996	-0.1276442954	-0.1173809397	0.0646278526	0.0424705351	-0.033289961800000004	-0.11500173710000001	-0.0202840434	-0.1034936111	-0.093242912	0.046027919900000006	-0.0540982725	-0.0282655662	0.0656820563	-0.0395408844	-0.0321021132	-0.1167309709	-0.0475816437	0.09476940980000001	-0.042059894199999996	0.0505092775	-0.0813526226	0.0075946555	0.1450927638	0.057197840300000004	0.09978180460000001	-0.05016371360000002	0.083827295	-0.043352197099999996	0.0740217891	-0.0437869538	0.08206810469999999	0.060508209800000004	0.0816924779	-0.0043661471	0.1111113508	-0.0339740547	-0.1019433686	0.09278975099999999	0.0384718336	-0.0698780403	0.0279323231	0.09094961060000001	0.1347877427	-0.0626876638	-0.0928319048	0.011880380500000001	0.0213604034	0.0345442487	-0.10832536179999999	-0.0394665438	-0.07989153759999999	-0.1548637476	-0.06611840299999999	-0.0260588727	0.1618431662	-0.0072070705	0.1323769752	0.0079893931	-0.0439876485	0.0512056834	-0.080129119	-0.10866091539999999	0.087575216	0.011959903300000001	0.0043220545	-0.055211386900000006	-0.0242591936	0.0077470766000000005	0.0782438701	0.0233666667	0.0036265483000000004	-0.0172684352	0.0075649451000000005	-0.1588591875	-0.0755079459	0.0488160192	-0.0058991298	0.05640741780000001	0.11934271980000001	0.112315068	0.1009072399	0.015100799999999998	0.008182519999999999	0.0002280341606399999	6.695363355039998e-05	0.0407367	-0.00924690000000001	0.0016594787268899994	8.550515961000017e-05	-0.0236909	0.0001799000000000002	0.0005612587428100001	3.236401000000008e-08	0.0004505030000000001	5.300400000000005e-05	2.0295295300900004e-07	2.809424016000005e-09	-0.000446824	-0.00023779300000000006	5.6545510849000014e-08	1.99651686976e-07	0.000191888	-0.000114152	3.6821004544e-08	1.3030679103999997e-08
33306.37890625	-161.515625	1109314875.846695	26087.297119140625	21378.060546875	9.97265625	99.45387268066406	457021472.7458534	21725.998046875	29.283203125	472018991.1328163	857.5059852600098	1.1988379999999998	22.099264	0.07472924000000003	0.107645604	0.0385126636	0.0047958103999999994	-0.0026807386	0.0056706948	-0.1167059357	0.1051450023	-0.0702834772	-0.115223108	-0.08765457199999999	-0.0434534153	-0.1408814689	0.0214532292	0.146035707	-0.11402895689999999	-0.0018112408999999999	-0.2629137137	-0.1154879861	-0.036792044100000004	-0.0541160239	-0.009645580400000001	-0.0010068126	0.22343382239999998	0.0327260636	-0.14450198179999998	-0.0396949501	-0.061922615199999996	-0.0572859255	-0.025013683	-0.1603364352	0.049354340999999996	-0.025030216299999998	-0.0156391128	-0.0100152156	0.1048828149	0.059583142900000004	-0.0717184718	0.1160329299	0.07956393469999999	-0.074582889	-0.06778796570000001	-0.047821843499999996	0.053203343	-0.0253813139	0.0489711533	-0.0721226284	-0.0236053622	0.0528272729	0.1084792776	0.008793335	-0.1461550123	0.1250132673	-0.077702085	0.0215284829	0.09230395050000001	0.24286928719999998	-0.0178696642	0.09788594960000001	0.11439711300000001	0.0691066219	-0.0238711524	0.14885863289999998	0.0067636097	-0.0245889436	-0.0241823184	-0.0054571098	0.062340012	0.0966019626	-0.1088842973	0.08013745	-0.10961364130000001	0.1665269648	-0.0844998101	0.0387407996	-0.0639874062	0.0826757246	0.023630182799999996	0.2538624488	-0.019242266299999998	-0.0428534833	0.16209314449999998	-0.1315792315	-0.09413671859999999	0.042870119299999995	0.09094339060000001	0.11941478890000001	-0.0852065083	0.0812976814	-0.08430288890000001	0.036361746	0.0357136199	0.0352638941	-0.08901957640000001	-0.0334578975	0.0128935817	-0.1386165066	-0.0760680658	-0.0506417739	-0.0240307367	0.0963904651	-0.09014282720000001	0.046250044000000004	0.0124533396	0.0024469879999999998	-0.0667761842	-0.00191022	0.1605016701	-0.0179140177	-0.1021652085	0.11875383099999999	0.1100111431	0.0959136145	0.0122174	-0.0028833999999999978	0.00014926486276	8.313995559999988e-06	0.035631699999999995	-0.0051049999999999976	0.0012696180448899994	2.6061024999999985e-05	-0.0521452	-0.0284543	0.00271912188304	0.0008096471884900001	-5.57348e-05	-0.0005062378	3.1063679310399993e-09	2.5627671014884004e-07	-0.000379219	6.760499999999999e-05	4.570436024999999e-09	1.4380704996100002e-07	-3.30872e-24	-0.000191888	1.0947628038399994e-47	3.6821004544e-08
