csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23
29513.77734375	n/a	n/a	871063053.0964508	19872.828125	n/a	n/a	394929297.685791	20018.78125	n/a	400751602.7353516	n/a	n/a	n/a	n/a	-0.121967459	-0.033697475	0.0825685369	0.0465542491	-0.0631292622	0.073392538	-0.09624794140000001	0.09093772259999999	-0.0075731307	0.0828923688	-0.071202924	0.0529223743	-0.062297815	0.1529848104	-0.0616722	0.0987047566	-0.0275439784	0.1439343164	-0.033205136499999996	0.1424961192	-0.0553731365	0.0447062808	-0.0866019405	0.09221107369999999	-0.0916371541	0.0015309142	0.033878005499999995	-0.050954378700000004	0.0480384226	0.1491950132	-0.2916201942	0.12974877199999998	0.0923531425	-0.0923311165	-0.0335066797	0.0659565307	0.1398702475	-0.0344863307	-0.0146813268	-0.024285895099999996	0.1375744199	0.0580159888	-0.081388121	-0.0122883182	-0.0226806958	-0.0858052817	0.10425782199999999	0.0203593759	-0.0940187684	0.07016774519999999	-0.0904571136	0.0235308032	-0.0382647699	0.0501860176	-0.0461050477	0.1002620781	0.15107653199999999	-0.0032186503	0.0050887853	-0.1048517248	0.0501458246	-0.0502248162	0.0651424289	-0.1643456335	0.0443117351	-0.0974953008	0.0467657895	-0.14249120740000001	0.0311567906	-0.09054029039999999	0.0568668815	-0.10037853070000001	0.047100822	-0.0097641915	0.06298501719999999	-0.042943067300000005	-0.0740591211	0.19243698760000005	-0.1412544069	0.157082696	0.1005087544	-0.0112363994	-0.0630413106	0.0134958856	0.0708502318	-0.0260893264	-0.1819570838	0.0767084999	0.1139221644	-0.0482705524	-0.0886666357	0.08984301439999999	0.0806538941	0.1469930075	-0.0025689237	-0.16573147259999998	0.10503289	0.1217078847	0.1216831682	0.1216419777	0.00564869	n/a	3.19076987161e-05	n/a	-0.0417368	n/a	n/a	0.0017419604742400006	0.0432098	n/a	n/a	0.00186708681604	-0.00051153	n/a	2.6166294089999993e-07	n/a	0.000731848	n/a	5.35601495104e-07	n/a	0.00014450299999999998	n/a	n/a	2.0881117008999997e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29240.21875	-273.55859375	74834.30421447754	854990392.5478517	19834.783203125	-38.044921875	1447.4160804748535	393418624.7149696	19968.453125	-50.328125	398739120.2053223	2532.920166015625	1.355166	25.089342	0.05729796	0.0969098675	-0.020692828899999998	0.0751945901	-0.019302901299999998	-0.0112420121	0.1069743928	0.0780303428	0.0353136763	0.0051798367	0.1630745261	-0.1131078493	-0.0157739042	-0.0191410193	0.0747222639	-0.033250591499999996	-0.038417633300000004	0.05091389440000001	0.002540464	-0.0322847727	0.0311433693	0.049960712000000004	-0.09529286390000001	-0.09977926150000001	-0.0579761369	-0.11583334220000001	-0.042300943099999995	0.041794923500000004	0.0903111134	-0.017055831299999998	-0.1431103188	0.0079556965	0.1251680269	0.0386271878	0.0380187423	0.1805021915	0.012781216599999999	-0.0106850632	-0.1719630655	-0.0008169503999999999	0.0960417135	0.0419117978	-0.08845247349999999	0.035335336	-0.0863004159	-0.1046416535	0.18555995239999998	0.038256269	-0.006685338000000001	0.09820472960000001	-0.035760746	-0.0410290882	0.0819042276	0.0633163048	-0.0176488988	-0.009899632	0.0681729886	-0.0222077114	-0.0718123112	-0.024254358599999998	-0.169027779	0.0206849885	-0.0661779902	0.10467620130000001	-0.0530946682	-0.0180592554	0.0698464926	0.0030175965999999998	-0.005690465400000001	0.065570508	-0.0423216472	0.0938380374	-0.0213750139	0.0201040411	0.0061460487	0.0659883221	-0.1080011824	0.008942331999999999	-0.0329015265	-0.0948346624	-0.0137109524	-0.1388916865	0.11977069900000001	-0.20325036489999998	0.0201256877	-0.0418676768	0.189351537	-0.0180690109	-0.0477545154	0.008895174300000001	-0.0083955024	0.1345448347	-0.0854356673	0.1108434234	0.0736185728	-0.0469642984	0.09910239259999999	0.0354358727	0.1216419777	0.12141962949999999	0.12104935019999999	-0.00690542	-0.01255411	4.76848253764e-05	0.00015760567789210002	-0.0213456	0.0203912	0.0004158010374400002	0.00045563463936	0.0432344	2.4599999999999626e-05	6.051599999999814e-10	0.00186921334336	-0.000352763	0.00015876699999999993	1.2444173416900002e-07	2.5206960288999974e-08	0.00052921	-0.000202638	2.800632241e-07	4.1062159044e-08	0.000269659	0.00012515600000000002	1.5664024336000005e-08	7.2715976281e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29452.142578125	211.923828125	44911.70892715454	867428702.4422035	19855.98828125	21.205078125	449.6553382873535	394260270.6251373	19992.419921875	23.966796875	399696854.3325844	574.4073524475098	1.421905	26.324944	0.144925884	-0.046222245700000004	0.1296081385	-0.0307009008	0.048727041	-0.1350007204	-0.1005250441	-0.0518821219	-0.06504282110000001	-0.0094967562	0.1151535085	-0.0435114893	0.1665458833	-0.0015404289999999998	-0.1187393633	-0.10930857349999999	0.0212115615	0.0715532154	0.0649897104	0.0513536187	0.07526182440000001	0.1226860076	-0.09510845529999999	0.0716711717	0.1317585922	-0.014753423100000001	-0.0697866483	-0.0166267821	-0.040416369300000005	-0.0661378249	-0.057659325199999986	0.0800052842	0.17875725550000002	0.0985927701	0.043036274299999996	-0.07314592589999999	-0.0123334306	0.0667736877	0.010512499199999999	-0.0376625071	-0.0192967479	0.03855465	-0.0386747264	0.1625216891	0.011747146000000002	0.020869948	0.0089846541	0.1091775673	0.1136509936	-0.1053001959	-0.0595942722	0.0534315754	0.1327991692	-0.0661705328	0.0425701678	-0.125214728	-0.0720670031	0.046509321	0.0932069841	0.08210166070000001	0.0576900133	0.0657219736	-0.1363280992	0.0478928835	0.0340518051	-0.1166859911	0.0825726437	0.09144961050000001	-0.1128184963	0.0039217351000000004	0.029491057799999998	-0.1064281008	-0.06765559980000001	-0.0865526161	-0.1501204334	0.0051274488	-0.1917796084	0.0210674364	-0.0050477373	0.013964451499999999	0.053825890099999996	0.0569556374	0.1038034305	0.0073308479000000005	0.0309689041	0.0353537883	0.0185589744	-0.006849539799999999	-0.123047957	0.0172608323	-0.0170497528	0.0329189781	-0.021462942599999996	-0.12056420429999999	-0.0441597817	-0.017042131000000002	-0.10659209859999999	0.010034342199999999	0.1215101995	0.120893123	0.1198669825	-0.00013393600000000005	0.006771484	1.7938852096000013e-08	4.5852995562256e-05	-0.0986259	-0.0772803	0.005972244768089999	0.009727068150809998	0.0595395	0.016305099999999996	0.0002658562860099999	0.003544952060249999	-0.0007300609999999997	-0.0003772979999999997	5.329890637209996e-07	1.4235378080399976e-07	0.000371913	-0.00015729699999999998	1.38319279569e-07	2.4742346208999998e-08	0.000626444	0.000356785	1.27295536225e-07	3.92432085136e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29370.72265625	-81.419921875	6629.2036781311035	862639349.350357	19832.0	-23.98828125	575.4376373291017	393308224.0	20057.251953125	64.83203125	402293355.9111366	4203.1922760009775	1.474386	27.296562	0.204923264	-0.0031339852000000002	-0.0143533065	0.0518552114	-0.10454532539999999	-0.024167957799999997	-0.0271346041	-0.0302090947	0.0785382026	-0.0749998331	0.0477560671	0.0845530156	-0.0421848999	-0.101061274	0.0009359716000000001	-0.0307297906	-0.025022916699999998	-0.13890585800000002	0.028192794700000006	0.10013975789999999	0.0395203697	0.09707300320000001	0.050608645	-0.0489957824	-0.0266990652	-0.0173861763	0.06061005110000001	-0.0731296825	-0.14697614720000002	0.0821679771	-0.0394826669	0.0086543339	-0.0047347042	-0.0403801986	0.1573822741	0.1006746417	0.1544667558	0.0762677752	-0.024075907599999998	0.0097698402	-0.0594250757	-0.1389422539	0.0369125304	0.058261334299999995	0.0180046225	-0.0790111899	-0.1279791787	-0.0389388498	0.014622158100000001	0.026470055	0.0008267238000000001	-0.0241085163	-0.093928408	-0.18174119489999999	-0.0998976297	-0.0284965685	-0.0638535064	0.0376335847	0.017758691	-0.00034202239999999996	-0.1093835586	0.0034350453000000004	0.012082183500000001	-0.0178827542	0.0031646878999999997	-0.1643363607	-0.1419748004	-0.008454853100000001	0.0270117427	0.0967220662	0.0503886856	-0.006997380500000001	0.0184744871	0.0091088548	0.049133513499999996	-0.0437434424	-0.0745895947	-0.0792163318	0.09003976	-0.0230323477	-0.10152130960000001	-0.060123525899999995	-0.1650451856	-0.0229857397	0.11238519300000001	-0.1020307564	-0.010300319399999999	0.1007313856	-0.0290852693	0.0370885514	0.0371707385	-0.004335510900000001	0.0826710246	-0.079093608	0.06406909	-0.0717703281	0.0384256334	0.042080872400000004	0.1213126213	0.12010478890000001	0.1181006348	-0.0203566	-0.020222664	0.00041439116356	0.0004089561392568959	0.00242545	0.10105134999999997	0.010211375336822495	5.8828077025e-06	0.0154408	-0.0440987	0.00194469534169	0.00023841830464	-0.000382904	0.0003471569999999997	1.4661547321599998e-07	1.2051798264899983e-07	0.000371913	0.0	1.38319279569e-07	0.0	0.00018259	-0.00044385400000000004	1.97006373316e-07	3.33391081e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29379.251953125	8.529296875	72.74890518188477	863140445.3251991	19877.65234375	45.65234375	2084.136489868164	395121062.69898987	20068.052734375	10.80078125	402726740.54965585	116.65687561035156	1.2677250000000002	23.470469	0.15511339999999998	0.0901164475	0.0602896872	0.0513555389	0.0172772826	-0.02062034	-0.0690688622	0.11115643539999999	0.18973961399999997	-0.0299206426	0.0322508079	0.0195372566	-0.0144472711	-0.022746307900000002	0.1408341117	-0.0036104992999999998	0.0378517982	0.0110807276	0.0019297651999999998	0.2112923546	-0.1037949352	-0.0184265827	0.0445479208	0.0550135215	0.0085479137	0.135977451	-0.0577238837	0.0579438739	-0.0397849161	-0.1130203213	0.1555121176	-0.128705286	-0.0018055904	-0.0655605138	0.10052742939999999	-0.0064849695	0.056335199	0.0074472557	-0.0016586972	0.0137555937	0.0247401786	-0.0758034983	0.0464581714	0.1012560891	-0.0313520818	0.2919485834	0.0703173039	0.1154143535	-0.10703337310000001	0.0709957803	-0.0909141742	-0.0204648819	-0.045931704299999994	0.0499355695	0.017020434299999998	-0.0321378848	-0.1428770199	0.026888436	-0.1300393366	-0.10136826199999999	-0.13243634769999998	0.033054992000000005	0.0024279407	-0.0277720756	-0.0010029935000000002	0.0392626825	0.0735825605	0.1172576783	0.0581739116	0.0512951896	-0.0225934095	-0.0944927681	0.029017801800000007	-0.1313840319	-0.0046105187	-0.08634426769999999	0.1677964043	-0.1593397667	0.09914403890000001	-0.1101083255	-0.0212504352	0.0708080053	0.0074015843999999985	-0.08864464400000001	-0.0152942945	0.22450504059999998	-0.1311253385	0.1252263898	0.011384521299999999	-0.0984318249	0.1510461458	-0.121309891	-0.12028679169999999	0.014486135	-0.1508216681	-0.028485332599999996	0.014525174699999999	0.124695899	0.12104935019999999	0.11905633460000001	0.11575891279999999	-0.0116586	0.008698000000000001	0.00013592295396000001	7.565520399999999e-05	-0.07181439999999999	-0.07423984999999997	0.005511555328022498	0.005157308047359998	0.0312913	0.015850500000000003	0.0002512383502500001	0.00097914545569	-0.00128768	-0.000904776	1.6581197824e-06	8.186196101760001e-07	0.000371913	0.0	1.38319279569e-07	0.0	0.000404315	0.000221725	4.9161975624999985e-08	1.6347061922499995e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29493.86328125	114.611328125	13135.756534576416	869887971.253067	19887.078125	9.42578125	88.84535217285156	395495876.3498535	20046.48046875	-21.572265625	401861379.1839752	465.36264419555664	1.550149	28.699236	0.05797965	-0.1195890609	0.06298107809999999	-0.0336138571	0.081551496	-0.0380534929	-0.1012145163	-0.0546006347	0.0879602967	0.04607597769999999	0.08895353730000001	-0.0410527417	0.015845667	0.09028357210000001	-0.09884587789999999	0.0028972537	-0.0235045537	0.2074888422	-0.0903229278	0.0374422471	-0.0379369027	0.0674526213	0.0663006722	-0.0321007552	0.11359299839999999	0.0316419679	-0.1562614256	0.0508672621	0.0094872238	0.017272246499999998	0.0799679225	0.1028833051	0.0090602221	-0.0657945846	0.0052270872	0.0353179199	0.0776973067	-0.0118200802	-0.0710970745	0.09847335289999999	-0.045226379500000004	-0.1103174525	0.0354611768	0.043715009900000004	0.0911693783	-0.1619823117	0.1331816392	0.011545981799999999	0.0584808609	-0.1336462351	0.0184367811	0.021007486800000003	0.09810549539999999	0.0394063583	0.07690777389999999	-0.0132845726	-0.0893670683	0.0849520626	-0.0915731799	0.011499244099999998	0.0660442901	-0.037920567599999996	-0.0263218141	0.0907398576	0.0972841362	-0.0247410998	0.1939910443	0.0166499762	-0.0443347852	0.0332811284	0.0932982444	0.0782132	0.0044918858	-0.0688017963	-0.059759355599999994	-0.022213275600000002	0.0764523916	-0.0789321589	0.00447606	-0.0347817931	-0.12020819199999999	0.056243702400000005	0.0674492901	0.0637719259	-0.0541204363	-0.102130901	0.011035706499999999	0.0875949188	0.049267905199999996	0.0613790955	-0.0696194159	0.1909031691	0.0129546124	0.0777424464	0.043237418799999996	-0.075025695	0.0203778399	-0.1207745323	0.1207205288	0.11775003070000001	0.11285322490000001	-0.008734149999999998	0.002924450000000002	7.628537622249996e-05	8.552407802500013e-06	-0.0654806	0.006333799999999987	4.011702243999983e-05	0.00428770897636	0.0187074	-0.0125839	0.00015835453920999996	0.00034996681476000014	-0.000774878	0.0005128019999999999	6.004359148840002e-07	2.6296589120400005e-07	0.000181052	-0.000190861	3.2779826704e-08	3.6427921321000015e-08	0.000423402	1.9086999999999992e-05	3.6431356899999963e-10	1.7926925360399998e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29242.873046875	-250.990234375	62996.097751617424	855145624.0356482	19814.67578125	-72.40234375	5242.099380493164	392621376.3160553	19987.69921875	-58.78125	399508120.05921936	3455.2353515625	1.539615	28.504202000000006	0.2202223	0.031815376299999996	-0.0870149167	0.029156071800000002	-0.0873142184	0.0377009624	0.1270545702	-0.0173720062	0.09087595400000001	0.2197712366	-0.0071589422999999985	0.0505557244	0.0728605713	0.0349928723	-0.042438724000000004	-0.0648132773	0.0649400108	0.016369896499999998	-0.07255070129999999	-0.1063191248	0.048421291500000005	-0.11538256429999999	-0.09523103990000001	0.0071027173	0.09302942869999999	0.1271764527	-0.0325205475	-0.1392655739	-0.0613955962	0.05862879610000001	-0.0990017442	0.1078807538	0.047421125999999994	0.07688377589999999	-0.0650838766	0.034195428199999996	-0.10582022349999999	-0.0813075287	-0.18824048489999998	0.1451197296	0.1166914089	-0.1279717232	-0.1173392998	0.0364329958	-0.1123002092	0.1385535541	-0.0115278862	0.031267255699999996	0.0568764558	0.060958899800000015	0.0594053779	-0.0532984885	0.00035923629999999997	-0.1002681633	-0.0776555364	0.0317804155	0.1537318217	0.0523317388	-0.18491790149999998	0.060770942	0.0820141284	0.0773762686	0.0218309871	-0.0207473169	-0.007644534699999999	-0.0373678827	0.0641377449	0.0632621701	-0.0352216438	-0.11646137880000001	0.0559953608	0.0731868715	-0.0949024654	-0.10540671609999999	0.0294552537	0.0222341248	-0.0336963491	0.1081358787	0.1831823315	0.18464521420000002	0.0039842258	-0.1202138045	0.11817126720000001	0.07296942320000001	0.0497328613	0.0770668607	0.1151387341	0.0478676485	0.0621663726	0.10262864349999999	-0.0726018313	0.0530826138	-0.12315685539999999	0.0017684123000000001	-0.1118030929	-0.0613728187	0.038040574	-0.00033254879999999995	0.120326335	0.1161887065	0.1093977275	-0.01703	-0.008295850000000002	0.00029002090000000003	6.882112722250004e-05	0.0613933	0.12687389999999998	0.016096986501209994	0.00376913728489	-0.019223	-0.0379304	0.0014387152441600005	0.000369523729	-0.000348289	0.000426589	1.21305227521e-07	1.81978174921e-07	-0.000221077	-0.00040212900000000004	4.8875039929e-08	1.6170773264099998e-07	0.000537127	0.000113725	1.2933375625000005e-08	2.88505414129e-07	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29449.939453125	207.06640625	42876.49659729004	867298933.7927284	19827.427734375	12.751953125	162.6123085021973	393126890.56186295	20055.392578125	67.693359375	402218771.4627113	4582.3909034728995	1.32741	24.575478	0.25541347000000003	0.11677210619999999	0.08786383910000001	0.0772012123	-0.0754292459	-0.039575415600000004	-0.0358708495	0.149607101	0.1136425635	-0.0158916557	0.020411497600000002	-0.037688298599999996	-0.0749846289	0.0071367388	0.0543521705	-0.0151817561	-0.0592045162	-0.0183108175	-0.0280948212	-0.029745830600000002	-0.0277831981	0.0661842698	0.1516052217	0.1095749791	-0.0231098902	-0.0816089326	0.006903596	-0.0309539013	0.0872386112	0.107516235	-0.1551189331	-0.0169040144	-0.027230587400000002	-0.1191252201	-0.12478601439999999	0.07865986950000001	0.053517738499999995	0.072138434	-0.069148981	-0.09194026289999999	-0.17381566690000005	-0.1118948327	-0.09631276119999999	0.0775059646	0.0610701013	0.0398728972	-0.13330247039999998	-0.1280297832	-0.09857591550000001	0.0581389542	-0.1535512491	-0.0268712529	-0.0379501421	0.0083258666	-0.09176024619999999	-0.0100306756	-0.0825093708	-0.06263328160000001	-0.1244012673	-0.070982451	-0.081004481	-0.0001442885	0.0428679259	0.0770099055	-0.0845338851	-0.0522049955	-0.0175154845	-0.1173253517	0.1007490243	0.0221600432	0.0617364251	0.056280076500000005	0.1410473706	0.1716120723	-0.0800300966	-0.0189447427	0.0573247167	-0.0194823542	0.0568489451	0.0684742005	-0.0196193356	-0.019900826	-0.0245470852	-0.1377877467	-0.0902331846	-0.2394207687	0.0198904186	-0.11832458609999999	0.012988075600000001	0.08751290630000001	0.0161860056	0.0794277957	-0.0267808112	-0.1711352935	-0.1559210993	-0.0018014462	-0.0440636936	0.0070723448	0.1198669825	0.1143757435	0.10540925529999999	-0.00533288	0.01169712	2.84396090944e-05	0.0001368226162944	-0.0622892	-0.1236825	0.01529736080625	0.00387994443664	0.0443225	0.0635455	0.004038030570250001	0.00196448400625	-0.000703825	-0.00035553600000000005	4.953696306250001e-07	1.2640584729600006e-07	0.000264484	0.00048556099999999997	6.995178625599999e-08	2.35769484721e-07	0.0008257969999999998	0.00028866999999999977	8.333036889999987e-08	6.819406852089996e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29541.921875	91.982421875	8460.765933990479	872725148.0686035	19812.51171875	-14.916015625	222.48752212524414	392535620.6056061	20073.794921875	18.40234375	402957242.56549454	338.64625549316406	1.361622	25.208864	0.216200315	-0.0749647665	0.1075507333	-0.0716606813	-0.16825566050000001	0.0222395673	-0.2064040441	-0.0666772702	0.042277105599999996	-0.0357416267	-0.0003199713	0.0049271874	-0.055214280899999996	0.1037953689	0.022830755	0.011168255700000001	-0.1207773229	0.1396050951	-0.1800399307	-0.0898112054	-0.0567251008	-0.0718420016	0.0351272147	-0.1143841358	-0.1329882977	-0.024299672799999998	-0.0195213666	-0.0110931655	-0.011139753300000001	0.0583970699	-0.0829672579	-0.062296879699999995	0.0375421881	-0.10669401490000001	-0.056605417699999994	-0.0015175251999999999	-0.029223766800000002	0.1239729948	0.0781127354	0.17799078710000002	-0.0138430931	0.0078412946	0.043271045	-0.06954703599999999	-0.0093246393	0.0592263418	0.045685137300000005	0.0465507234	-0.030423949900000007	-0.094854215	-0.0492839075	0.0868646517	-0.0812272129	-0.1120056485	-0.17461184230000001	0.0674846804	-0.1687068652	0.1030473664	0.0455411057	0.0137106718	0.028506522799999996	-0.0509655755	0.034165543300000004	0.022355295499999997	-0.0570599633	0.0603229413	0.21233965359999998	-0.1641092729	-0.0057897956000000006	0.0385152114	0.007944612700000001	0.162693784	0.0078113061	0.0568055867	0.1571077414	-0.007555878199999999	-0.0938158706	-0.0095096654	-0.0338924197	0.0075722326	0.0409356816	0.1613497544	-0.0159231084	0.023671109500000002	-0.0121974256	0.010487915700000001	0.0666276304	-0.0052308037	0.0293636046	-0.1458643355	0.0206947297	0.0405198977	-0.0864100267	0.0733626607	-0.0215018934	-0.0101622637	0.038692925	-0.0723942136	0.11934271980000001	0.112315068	0.1009072399	-0.0169068	-0.01157392	0.00028583988624000003	0.0001339556241664	0.00366321	0.06595240999999999	0.004349720384808097	1.34191075041e-05	-0.0221908	-0.0665133	0.00442401907689	0.0004924316046400001	1.10977e-05	0.0007149227	1.2315894528999998e-10	5.111144669752901e-07	-0.000191695	-0.000456179	3.6746973025e-08	2.0809928004100002e-07	0.000553685	-0.0002721119999999997	7.404494054399984e-08	3.065670792250001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29333.076171875	-208.845703125	43616.52771377564	860429357.7050209	19827.4765625	14.96484375	223.9465484619141	393128826.8364868	20042.45703125	-31.337890625	401700083.84950256	982.0633888244628	1.290668	23.895239	0.171838375	-0.0660782535	-0.07249486349999999	0.0548020498	-0.0519275124	-0.0894000239	0.0322961081	-0.0929608518	-0.0293205466	-0.12895654	-0.006123821800000001	0.0052892264	0.0529603348	-0.0207415032	0.0477316618	0.0041416228000000005	0.06440668320000001	-0.0276001485	-0.16777535940000002	-0.0277714365	0.0019745325	-0.0172868655	-0.0671579009	-0.0872850584	-0.1283627484	0.1932898477	-0.033098294900000005	-0.0289774718	-0.0501336396	0.045885778499999995	0.0695323399	0.1624892734	-0.1428767297	-0.1753825379	-0.027034714300000002	0.0087148286	0.1211418209	0.1031652207	-0.109436127	0.0412848202	0.0772928911	0.09770305550000001	0.0163904854	-0.0553009686	-0.0361436734	-0.06617384679999999	-0.040169229199999996	-0.0201867183	0.0329574448	-0.022768282799999998	0.0713285988	-0.0670633897	0.0142597412	-0.06970909230000001	-0.0453287075	-0.09075699279999999	0.018446379199999998	0.025496376299999998	0.16907536399999998	-0.0163381664	-0.044027556600000003	0.045503878899999996	-0.0073390686	0.0027658946000000003	-0.0377058865	0.08179005730000001	0.0130345997	0.0376580105	0.0765798246	0.0100183398	0.0691561457	0.0493882789	-0.08926073890000001	-0.0725221633	0.22150239579999997	-0.0227335698	-0.0049406388	-0.0096875622	-0.10647244730000001	-0.0774623086	-0.2656874741	0.0218148558	0.024312308799999998	0.1463923574	0.0791046383	-0.11369477800000001	-0.0331659537	-0.0710169771	0.2365283766	-0.0033772875	-0.0776136882	-0.027945772999999997	0.0644140122	-0.013427836200000001	0.0630210639	-0.0547099412	0.0712522766	0.0338214101	0.11875383099999999	0.1100111431	0.0959136145	-0.0112051	0.0057017	0.00012555426601000002	3.250938288999999e-05	-0.0694618	-0.07312501	0.0053472670875001	0.0048249416592399995	0.021813	0.0440038	0.0019363344144399995	0.00047580696900000004	-0.000511531	-0.0005226286999999999	2.61663963961e-07	2.7314075806369e-07	-5.28724e-05	0.0001388226	2.79549068176e-09	1.927171427076e-08	0.000872391	0.000318706	1.0157351443599998e-07	7.61066056881e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
