onset	duration	trial_type	img_gender	word_gender	response_time	response_hand	response_accuracy
1.0185	0.5	incongruent	male	female	0.8495	left	correct
5.5351	0.5	incongruent	female	male	0.9537	right	correct
10.5516	0.5	congruent	male	male	0.9311	left	correct
15.5682	0.5	incongruent	female	male	0.6424	right	correct
20.0848	0.5	congruent	female	female	1.3977	right	correct
24.6014	0.5	congruent	male	male	0.653	left	correct
31.1179	0.5	incongruent	female	male	0.7783	right	correct
36.1345	0.5	incongruent	male	female	0.6726	left	correct
40.651	0.5	congruent	male	male	0.8399	left	correct
45.1676	0.5	congruent	male	male	0.9962	left	correct
49.6842	0.5	congruent	male	male	1.0775	left	correct
54.2008	0.5	congruent	female	female	0.9808	right	correct
58.7174	0.5	incongruent	male	female	0.6651	left	correct
64.7339	0.5	congruent	male	male	0.7614	left	correct
69.7505	0.5	incongruent	male	female	0.5717	left	correct
74.2671	0.5	incongruent	female	male	0.615	right	correct
79.7836	0.5	incongruent	female	male	0.7333	right	correct
84.3002	0.5	congruent	female	female	0.6796	right	correct
89.3168	0.5	incongruent	male	female	0.7388	left	correct
94.8333	0.5	congruent	female	female	0.6102	right	correct
99.8499	0.5	incongruent	female	male	0.7175	right	correct
106.3664	0.5	congruent	female	female	0.6788	right	correct
112.883	0.5	incongruent	female	male	0.7170000000000001	right	correct
117.3996	0.5	incongruent	female	male	0.6953	right	correct
122.4161	0.5	congruent	male	male	0.6817	left	correct
126.9327	0.5	congruent	female	female	0.804	right	correct
131.4493	0.5	incongruent	female	male	0.6572	right	correct
136.4659	0.5	incongruent	male	female	0.7045	left	correct
140.9824	0.5	congruent	male	male	0.8729	left	correct
145.999	0.5	congruent	male	male	0.7472	left	correct
151.5156	0.5	incongruent	male	female	0.5634	left	correct
157.5321	0.5	congruent	male	male	0.5367	left	correct
163.0487	0.5	congruent	female	female	0.752	right	correct
168.0652	0.5	congruent	female	female	0.5194	right	correct
174.0818	0.5	incongruent	male	female	0.5836	left	correct
179.0984	0.5	incongruent	male	female	0.7049	left	correct
184.6149	0.5	congruent	female	female	0.6882	right	correct
189.6315	0.5	incongruent	male	female	0.7535	left	correct
194.1481	0.5	incongruent	male	female	0.6928	left	correct
198.6647	0.5	congruent	female	female	0.6921	right	correct
203.6812	0.5	incongruent	female	male	1.1964	right	correct
208.1978	0.5	incongruent	female	male	0.8397	right	correct
213.7144	0.5	congruent	female	female	0.537	right	correct
218.2309	0.5	incongruent	female	male	0.5944	right	correct
223.2475	0.5	congruent	male	male	0.7956	left	correct
228.7641	0.5	incongruent	male	female	0.7459	left	correct
233.2807	0.5	incongruent	female	male	0.6072	right	correct
239.7972	0.5	congruent	male	male	0.9045	left	correct
244.8138	0.5	incongruent	female	male	0.5998	right	correct
249.3303	0.5	incongruent	female	male	0.9561	right	correct
253.8469	0.5	congruent	female	female	1.0044	right	correct
259.8635	0.5	incongruent	female	male	1.0137	right	correct
264.3801	0.5	congruent	male	male	0.652	left	correct
269.8966	0.5	congruent	male	male	0.6963	left	correct
275.4132	0.5	congruent	female	female	0.5486	right	correct
279.9298	0.5	incongruent	male	female	0.7998	left	correct
285.9463	0.5	congruent	female	female	0.6552	right	correct
290.4629	0.5	congruent	female	female	0.5985	right	correct
294.9795	0.5	congruent	male	male	1.0167	left	correct
299.496	0.5	congruent	male	male	0.6261	left	correct
305.0126	0.5	congruent	female	female	0.6874	right	correct
310.0292	0.5	congruent	female	female	0.7667	right	correct
315.0457	0.5	incongruent	male	female	0.593	left	correct
320.5623	0.5	incongruent	female	male	0.7743	right	correct
325.0789	0.5	congruent	female	female	0.7926	right	correct
331.5954	0.5	congruent	female	female	0.5479	right	correct
336.112	0.5	congruent	male	male	0.7552	left	correct
340.6286	0.5	incongruent	male	female	0.7105	left	correct
345.1452	0.5	congruent	female	female	0.7137	right	correct
350.1617	0.5	incongruent	male	female	0.6371	left	correct
354.6783	0.5	incongruent	male	female	0.7604	left	correct
359.1949	0.5	congruent	male	male	0.6207	left	correct
363.7115	0.5	incongruent	female	male	1.0079	right	correct
368.2281	0.5	incongruent	female	male	0.9662	right	correct
372.7446	0.5	incongruent	male	female	0.6846	left	correct
377.2612	0.5	incongruent	male	female	0.6409	left	correct
383.2778	0.5	congruent	male	male	0.5691	left	correct
387.7943	0.5	congruent	female	female	0.6095	right	correct
392.3109	0.5	incongruent	female	male	0.5818	right	correct
398.8275	0.5	congruent	male	male	0.555	left	correct
403.344	0.5	incongruent	female	male	0.6064	right	correct
407.8606	0.5	incongruent	male	female	1.1446	left	correct
412.8772	0.5	congruent	male	male	0.613	left	correct
417.8938	0.5	incongruent	male	female	0.7902	left	correct
422.9103	0.5	incongruent	male	female	0.5826	left	correct
427.9269	0.5	incongruent	female	male	0.4878	right	correct
432.4435	0.5	congruent	male	male	0.4771	left	correct
436.9601	0.5	congruent	female	female	0.4984	right	correct
441.4766	0.5	incongruent	male	female	0.9188	left	correct
445.9932	0.5	incongruent	female	male	0.6231	right	correct
450.5098	0.5	congruent	male	male	0.6224	left	correct
455.0264	0.5	congruent	male	male	0.5446	left	correct
460.0429	0.5	incongruent	male	female	0.684	left	correct
464.5595	0.5	incongruent	female	male	0.8573	right	correct
469.5761	0.5	congruent	female	female	0.5865	right	correct
474.0927	0.5	congruent	female	female	0.5628	right	correct
