onset	duration	trial_type	img_gender	word_gender	response_time	response_hand	response_accuracy
1.0232	0.5	congruent	male	male	n/a	n/a	miss
5.5397	0.5	congruent	male	male	0.395	left	correct
10.5562	0.5	incongruent	female	male	0.3804	right	correct
15.0727	0.5	congruent	male	male	0.4357	left	correct
20.5892	0.5	congruent	female	female	0.415	right	correct
25.1057	0.5	incongruent	female	male	0.5833	right	correct
29.6223	0.5	congruent	female	female	0.5735	right	correct
36.1387	0.5	congruent	male	male	0.4739	left	correct
41.6552	0.5	incongruent	female	male	0.6201	right	correct
46.1717	0.5	incongruent	male	female	0.3805	left	correct
51.1882	0.5	incongruent	male	female	0.6328	right	incorrect
55.7048	0.5	incongruent	male	female	0.603	left	correct
60.7213	0.5	congruent	male	male	0.4824	left	correct
65.7378	0.5	congruent	female	female	0.4076	right	correct
70.2543	0.5	incongruent	female	male	0.48	right	correct
76.2708	0.5	congruent	male	male	0.3822	left	correct
81.2873	0.5	incongruent	male	female	0.8045	right	incorrect
87.8038	0.5	congruent	female	female	0.7378	right	correct
92.3203	0.5	incongruent	female	male	0.5811	right	correct
96.8368	0.5	congruent	male	male	0.4165	left	correct
102.8533	0.5	incongruent	male	female	n/a	n/a	miss
107.8698	0.5	incongruent	female	male	0.66	right	correct
112.3863	0.5	congruent	male	male	0.6534	left	correct
118.4028	0.5	incongruent	female	male	0.6736	right	correct
122.9193	0.5	congruent	female	female	0.512	left	incorrect
127.4358	0.5	incongruent	female	male	0.7712	right	correct
132.9523	0.5	incongruent	male	female	0.5606	left	correct
138.9688	0.5	congruent	male	male	0.3869	right	incorrect
143.9853	0.5	congruent	female	female	0.6101	right	correct
149.5018	0.5	incongruent	male	female	0.4335	left	correct
154.5183	0.5	incongruent	female	male	0.7738	right	correct
159.0348	0.5	incongruent	male	female	0.8161	left	correct
163.5513	0.5	congruent	male	male	0.5804	left	correct
170.0678	0.5	congruent	female	female	0.4167	right	correct
174.5843	0.5	congruent	female	female	0.555	left	incorrect
180.1008	0.5	congruent	male	male	0.8823	left	correct
184.6173	0.5	congruent	female	female	0.5786	right	correct
189.1339	0.5	congruent	male	male	0.5609	left	correct
194.1504	0.5	incongruent	female	male	0.6872	right	correct
198.6669	0.5	incongruent	male	female	0.6565	left	correct
203.1834	0.5	incongruent	male	female	0.5568	left	correct
207.6999	0.5	congruent	female	female	0.5181	right	correct
212.7165	0.5	incongruent	female	male	0.8043	left	incorrect
219.2329	0.5	congruent	male	male	0.6607	left	correct
223.7494	0.5	congruent	female	female	0.6559999999999999	right	correct
228.266	0.5	congruent	female	female	0.8062	right	correct
233.7825	0.5	incongruent	female	male	0.6435	right	correct
240.2989	0.5	incongruent	female	male	0.7279	right	correct
245.8154	0.5	congruent	male	male	0.5362	left	correct
251.8319	0.5	incongruent	male	female	0.7994	left	correct
256.3484	0.5	congruent	female	female	0.6388	right	correct
261.3649	0.5	incongruent	female	male	0.843	right	correct
265.8814	0.5	incongruent	male	female	0.5064	left	correct
270.398	0.5	incongruent	female	male	0.6747	right	correct
275.4145	0.5	incongruent	female	male	0.7879	right	correct
279.931	0.5	congruent	female	female	0.6163	right	correct
284.4475	0.5	incongruent	male	female	0.6656	left	correct
289.464	0.5	incongruent	male	female	0.5379	left	correct
294.4805	0.5	incongruent	male	female	0.5942	left	correct
299.997	0.5	congruent	female	female	0.6345	right	correct
305.5135	0.5	incongruent	female	male	0.9388	right	correct
311.03	0.5	incongruent	female	male	0.7481	right	correct
315.5465	0.5	incongruent	male	female	0.9084	left	correct
320.563	0.5	congruent	female	female	0.5747	right	correct
325.5795	0.5	congruent	male	male	0.49	left	correct
330.0961	0.5	congruent	female	female	0.5473	right	correct
335.1126	0.5	incongruent	male	female	0.5186	left	correct
339.6291	0.5	incongruent	male	female	0.5399	left	correct
345.1456	0.5	congruent	male	male	0.5582	left	correct
349.6621	0.5	congruent	male	male	0.5245	left	correct
355.1786	0.5	incongruent	male	female	0.5598	left	correct
359.6951	0.5	congruent	female	female	0.4971	right	correct
364.7116	0.5	congruent	male	male	0.6845	left	correct
369.2282	0.5	congruent	male	male	0.4677	left	correct
374.2447	0.5	congruent	female	female	0.49	right	correct
378.7612	0.5	congruent	female	female	0.8613	left	incorrect
384.7777	0.5	incongruent	female	male	0.7276	right	correct
389.2942	0.5	congruent	female	female	0.7769	right	correct
394.3107	0.5	incongruent	male	female	0.5022	left	correct
399.3272	0.5	congruent	male	male	0.5566	left	correct
403.8437	0.5	incongruent	female	male	0.5688	right	correct
408.3602	0.5	incongruent	female	male	0.5652	right	correct
412.8768	0.5	incongruent	male	female	0.6714	left	correct
417.3933	0.5	incongruent	female	male	0.6677	right	correct
422.4098	0.5	congruent	male	male	0.6701	left	correct
426.9263	0.5	congruent	female	female	1.1733	right	correct
431.9428	0.5	incongruent	male	female	0.8957	left	correct
436.4594	0.5	incongruent	female	male	0.5289	left	incorrect
440.9759	0.5	congruent	male	male	0.7432	left	correct
445.4924	0.5	congruent	male	male	0.6715	right	incorrect
452.0089	0.5	incongruent	male	female	0.5818	left	correct
456.5254	0.5	incongruent	female	male	0.5982	right	correct
461.0419	0.5	incongruent	male	female	0.5115	left	correct
466.0584	0.5	congruent	male	male	0.5168	left	correct
470.5749	0.5	congruent	female	female	0.6771	right	correct
475.0915	0.5	congruent	female	female	0.6264	right	correct
