csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	a_comp_cor_98	a_comp_cor_99	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15
34701.62890625	-22.16796875	491.41883850097656	1204203048.7470856	22533.76171875	11.982421875	507770417.19740295	143.57843399047854	22944.744140625	35.58203125	526461283.67874527	1266.0809478759766	1.292013	23.72546	0.14674255	0.019698395100000002	-0.12356771279999999	-0.058336327199999996	0.10215096060000001	0.024556695	-0.0292978802	0.1012458284	-0.0016689212	0.0200937177	-0.15124586439999999	0.09891058359999999	-0.1326591614	-0.0186107353	0.0519931217	-0.060007241399999994	-0.0392918427	-0.0505149848	-0.1455128086	-0.0075171807	0.0104054964	-0.0495181267	0.0617582636	0.10768571710000001	0.0255927553	0.0036032614	-0.0019063806	0.09160889789999999	0.092543839	0.0850147966	0.0207719699	-0.11430606060000001	0.0067122824	0.0407846319	-0.0096197566	-0.0065593234	0.0105172431	0.069199839	-0.12126639189999999	-0.077218849	-0.0651543158	0.09429359849999999	0.18194882	0.0181746962	-0.0504897292	0.11222163519999999	-0.0141581392	0.030347251699999998	-0.060220010899999996	0.1072413024	0.0835233956	0.0364233361	0.0296927151	0.0126559065	-0.0344677114	0.08862669890000001	0.0113438897	-0.058536564900000004	-0.0937949209	0.0870750637	-0.0810900903	0.10310911539999999	0.0863072824	0.0813063957	-0.0236133717	-0.1823645969	0.0584562091	0.109361722	-0.0180248274	0.0476472199	0.0250816408	-0.1135881936	-0.1140381502	0.0007100892	-0.0400525525	-0.010131553100000001	0.0303866622	0.0372628144	-0.1140371651	-0.045165705	0.0458701351	0.0204747878	0.0404803564	0.0617396109	0.113627481	-0.0349704659	-0.0259400429	-0.0181838474	-0.140026598	-0.0110686368	-0.013945188899999999	0.0660942783	-0.0750547374	0.035530169300000004	0.0359549448	0.17698960789999998	-0.0385612001	-0.0202422056	0.060759634800000004	-0.09983811449999999	0.027581397400000002	-0.030268421299999997	-0.018054731299999998	-0.0444054788	0.09780015460000001	0.061056553099999994	0.0096839714	-0.0440088629	-0.0151339	-0.00566853	0.00022903492921	3.2132232360899995e-05	0.0151244	0.0379526	0.0014403998467600002	0.00022874747536000002	-0.00132368	0.03447962	0.0011888441953444007	1.7521287424e-06	-0.00018971	-0.001006632	3.59898841e-08	1.013307983424e-06	-0.000978581	0.00035748899999999984	9.57620773561e-07	1.2779838512099994e-07	0.000342905	-8.715000000000014e-06	1.17583839025e-07	7.595122500000023e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34753.61328125	51.984375	2702.375244140625	1207813636.1026766	22575.28125	41.51953125	509643323.5166016	1723.8714752197266	22918.810546875	-25.93359375	525271876.8835488	672.5512847900392	1.277062	23.450918	0.17301606999999994	-0.06340951110000001	-0.039622240499999996	-0.13988724789999998	0.1097093552	-0.0474338678	0.093251666	0.0484090961	-0.0391777877	-0.0835626476	-0.0482236479	-0.1560272265	-0.0687212807	-0.0824827501	0.0781923082	-0.0398710927	-0.1435311658	-0.0777578718	-0.035936823300000004	0.0023882277	0.1113170936	0.0344685951	-0.0382672709	0.0024553431	-0.0519571676	-0.2467556654	0.071127647	0.051183655599999996	-0.0340965621	0.0349219506	-0.076192846	0.0104310467	-0.09781610199999999	0.1249391958	-0.0913717712	-0.12473608550000001	-0.043322189299999994	0.0124935331	0.035428837000000005	-0.1068433518	0.17517250210000002	-0.0387886209	0.0642071829	-0.051189666200000004	-0.0021431953	0.0204144385	-0.011080749499999999	-0.05940757360000001	-0.0068745031	0.126178345	-0.06914096269999999	0.0608650295	0.0336415911	-0.0735678998	-0.07012048259999999	0.0957371893	0.0773726723	0.051363688399999996	-0.0382238706	-0.0856153551	-0.0973965599	-0.063342495	0.1410088666	0.0015178810999999998	0.10002205439999999	-0.0789244564	0.1603337698	0.0127837703	0.11264579599999999	-0.029980585	0.053168338899999994	-0.0478907918	0.07614136610000001	-0.028831635699999997	-0.0355324775	-0.054066353899999996	-0.23910211550000002	-0.006220873199999999	0.055921716399999995	-0.0199359408	0.0509746219	-0.0797006195	0.0292307262	-0.0700140744	0.1037304943	-0.0161093608	-0.08038684389999999	0.0704511491	0.0152990211	-0.024950844700000002	-0.09391361570000001	0.1706582022	0.07490542780000001	-0.11264906050000001	0.0575490958	0.0687719696	0.0421550798	-0.1632425116	-0.05591268	-0.0630464832	-0.0252431155	0.0851914415	-0.0362671658	0.0760973623	0.0967591949	0.0574110412	0.0032316353999999998	-0.0517826133	-0.024479	-0.0093451	0.000599221441	8.733089401000001e-05	-0.0722062	-0.08733060000000001	0.007626633696359998	0.00521373531844	-0.015871700000000002	-0.014548020000000004	0.00021164488592040006	0.0002519108608900001	0.000379368	0.000569078	1.4392007942400005e-07	3.2384977008400004e-07	-0.0015821399999999995	-0.0006035589999999994	2.503166979599998e-06	3.6428346648099926e-07	0.000406115	6.321000000000001e-05	1.64929393225e-07	3.9955041000000014e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34859.6953125	106.08203125	11253.397354125977	1215198357.2803345	22560.287109375	-14.994140625	508966554.45743185	224.8242530822754	22898.3046875	-20.505859375	524332357.5615845	420.4902687072754	1.238248	22.738159	0.085876565	-0.0647793197	0.06543585269999999	0.0070910843999999985	0.0443934601	-0.0797524139	0.0243367327	-0.171587707	0.009720054399999999	-0.0300587975	-0.1026603449	0.0242936883	-0.10501574150000001	-0.043187017599999995	0.16643768150000002	0.100261769	0.10039703400000001	0.0308202752	-0.1637991906	0.0557341445	0.0148948274	0.0410795394	-0.1281188284	0.0891301582	-0.0201525753	0.09426130880000001	0.0937172003	-0.0412583561	0.066726436	0.2440724454	0.11168262960000001	0.007862136700000001	0.046569680999999995	0.028573342	0.0574316867	-0.0375936738	-0.1764820568	-0.0911686817	-0.003688801	0.054306542400000005	0.1614285372	-0.0522885071	-0.0796750203	-0.0173499927	0.0944318282	0.0064629883	0.0946728391	0.0011280185000000001	0.0839991066	0.0302112267	-0.10481851869999999	-0.1028980848	-0.09917749890000001	-0.09932377099999999	-0.0093130598	0.0315961298	0.0328224093	0.0295545683	0.1445230316	0.0273510718	-0.0830323091	0.0631765745	0.028696582999999998	0.0935923106	0.11277309960000001	-0.12820930789999999	-0.1980823412	0.019329500700000002	-0.11387006640000001	-0.029705546200000002	0.1346994359	-0.0850222623	0.0471038897	-0.0572495638	0.0734214297	-0.0653610795	0.0662458749	-0.0469044569	-0.159522595	-0.0566661791	0.0380077769	0.1223649757	0.0310657449	0.0811391438	0.0019935244	0.10169992779999999	-0.1340594379	-0.025023876	0.035638988999999996	0.134509182	-0.0742042813	0.1569786212	-0.038748790299999995	0.062341884199999996	0.0067098285999999995	-0.0581086029	0.13397441400000001	0.0082331464	0.0050448009	0.0028224365000000004	0.1058236414	-0.1209136133	-0.0770753607	0.08955045029999999	0.09568184800000001	0.0536791777	-0.0032316353999999998	-0.059244937000000004	-0.0249791	-0.0005000999999999999	0.00062395543681	2.5010000999999993e-07	-0.0299076	0.042298600000000006	0.0017891715619600004	0.0008944645377599998	-0.0208702	-0.004998499999999996	2.498500224999996e-05	0.00043556524804	9.04477e-05	-0.0002889203	8.18078643529e-09	8.347493975209e-08	-0.00120961	0.0003725299999999994	1.4631563521000004e-06	1.3877860089999954e-07	0.000305978	-0.00010013700000000003	9.3622536484e-08	1.0027418769000009e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34748.56640625	-111.12890625	12349.633804321289	1207462867.289566	22570.396484375	10.109375	509422797.46188736	102.199462890625	22910.703125	12.3984375	524900317.6818848	153.72125244140625	1.1989550000000002	22.016624	0.105634055	0.0413552493	-0.023968229900000002	0.0565187904	0.035535426200000005	0.06779006950000001	-0.0566900233	-0.15571180880000002	0.053829290300000006	-0.0737119426	-0.021140640899999997	-0.18946490600000002	-0.019873589599999998	0.0611362668	0.0496621646	-0.0123218348	-0.0893389686	0.0895016898	0.05141317559999999	-0.08246564990000001	0.1030683733	-0.1388861854	-0.1216240545	-0.06825439400000001	-0.08099226820000001	0.2998737662	-0.0508298517	-0.0954617609	0.0718761627	0.0562325825	-0.0777371206	0.023041888599999998	0.0723573399	0.0298674434	0.0589774933	-0.0073379663	0.038971460299999997	0.0155676868	0.1258255878	-0.0865736285	0.0732334171	0.030678874100000007	-0.0204417163	0.048904948899999995	-0.034078244199999996	0.0733961675	-0.1218217467	0.0894281122	0.0379987671	-0.0162862796	0.08690252400000001	-0.0804976948	-0.0956506144	-0.0261869052	-0.05687938150000001	0.0185643695	0.0802183413	0.029664122299999998	0.20478397480000002	0.0307366625	-0.0307736594	-0.10038904970000001	0.0870646076	0.0191881614	0.059643913099999994	0.0424288656	0.0849599294	-0.0143065391	-0.0967539484	-0.035815352200000004	-0.0089140734	0.249805649	0.0927212707	-0.0290991813	0.0622507386	-0.19213864079999998	0.2333655281	0.0356462691	0.0397740106	-0.0255016965	0.1108849724	0.0323964598	0.0552153501	0.1152445216	0.0511787429	0.052865311799999995	0.0692882548	0.08415280650000001	0.10223916470000001	-0.015311618899999999	0.1193194692	0.1071559175	-0.0099521555	-0.0320038547	-0.0650663461	-0.0259425998	0.0018880567000000002	-0.0638723612	-0.0059773816000000006	0.016603917	0.0082647864	-0.07843329610000001	-0.0446098338	-0.020789286299999998	0.09456851919999999	0.0498665756	-0.0096839714	-0.0663509546	-0.0367315	-0.0117524	0.00134920309225	0.00013811890576	-0.0927994	-0.0628918	0.00395537850724	0.008611728640359998	-0.0327541	-0.011883900000000005	0.00014122707921000006	0.0010728310668099998	2.03226e-05	-7.01251e-05	4.1300807076e-10	4.91752965001e-09	-0.000923796	0.000285814	8.533990496160002e-07	8.1689642596e-08	0.00033215800000000004	2.6180000000000047e-05	1.1032893696400003e-07	6.853924000000028e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34782.61328125	34.046875	1159.189697265625	1209830186.6729891	22554.93359375	-15.462890625	508725029.4184723	239.1009864807129	22922.271484375	11.568359375	525430530.00339127	133.82693862915042	1.27733	23.455841	0.09221407	0.0169442205	-0.10698776939999999	0.0205198134	0.0558558184	0.0699243938	-0.0385793143	-0.053747880899999996	0.0110384222	-0.0895923303	-0.09567938	-0.0881366144	-0.0639570796	-0.0196123312	-0.006978870799999999	-0.1427995245	-0.0180213249	0.0285974322	0.0626078746	-0.019818861299999997	-0.0075365165000000015	-0.1182015134	0.0193661082	-0.0761927434	0.1393185714	-0.0689922396	0.0358350636	-0.0136372347	0.028997018	-0.023103130299999997	0.1608524064	-0.012930791200000001	0.0450096577	0.1567523318	-0.0244427425	-0.1002383501	0.0824407891	-0.10112975390000001	-0.0375846346	-0.0484163628	-0.0105080514	0.0219138679	-0.0546414352	0.043847614699999996	0.01617477	-0.073845288	0.055493859900000005	-0.1657370395	-0.023521929900000002	0.0209356653	0.0977456528	-0.0200068926	0.022846030299999997	-0.0830254802	-0.039792760499999996	0.037075060800000004	0.0787877083	0.0017992568	0.0742233685	0.0785684182	-0.068792742	-0.0273212948	0.10353534910000001	-0.0190099702	-0.1035788602	-0.0297048224	0.0981234822	0.023652340499999997	0.0355885237	-0.0784345413	-0.0683996581	0.0635218004	0.0009146633999999999	0.0835349842	0.0465504417	0.0760935235	-0.0762494457	0.1023383203	-0.029426219700000002	0.1434836136	-0.0371633654	0.0992590688	0.0125016069	-0.0261736359	0.1075604652	-0.025916575299999998	-0.1316522683	-0.0923558799	-0.013422086399999998	-0.0345916055	-0.06841807650000001	-0.0303633533	-0.1455034204	-0.0538699979	0.0404986036	0.06019173360000001	0.0361045377	0.0534368141	-0.0307605138	0.06901462929999999	-0.0168082847	0.0735153349	-0.0878877334	0.0144442879	0.0934196269	0.04597896940000002	-0.016103539899999998	-0.0730579298	-0.0184948	0.0182367	0.00034205762703999994	0.00033257722689000003	-0.07566979999999998	0.01712960000000001	0.0002934231961600003	0.005725918632039998	-0.0512814	-0.0185273	0.00034326084528999985	0.00262978198596	0.0007375589999999999	0.0007172363999999999	5.439932784809999e-07	5.144280534849599e-07	-0.000923796	0.0	8.533990496160002e-07	0.0	0.000282985	-4.9173000000000066e-05	8.008051022499998e-08	2.4179839290000068e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34756.1171875	-26.49609375	702.0429840087891	1207987681.951233	22550.576171875	-4.357421875	508528485.6835365	18.98712539672852	22918.490234375	-3.78125	525257194.62314224	14.2978515625	1.141037	20.95307	0.114394445	0.051336009800000006	-0.1478885648	-0.038195236	0.1281647668	0.1017635442	-0.00649785	-0.0296263085	0.037143253700000003	-0.0551728666	-0.1585067492	0.021952194700000004	-0.0890646123	-0.0092406203	-0.0374928628	0.0883582573	0.0086209762	-0.05275431690000002	-0.072757757	0.0483508222	-0.0082393782	-0.022582468999999997	0.0174977445	-0.0776171217	0.09528949169999999	0.0774577414	0.008321181	-0.12983299539999998	0.0407716111	0.0101390679	-0.021019239199999998	0.0641145477	0.0634278143	-0.0384710422	0.0007443853	0.1946064638	0.0661396617	-0.1610427275	0.0194970104	0.1206183465	-0.0173513622	-0.0740072185	-0.0589700244	0.1076308348	-0.044512383200000005	0.0114633064	-0.024359640099999996	-0.051099387	0.048097375899999996	0.12705774849999998	0.12197889810000001	0.0048002435	-0.0314605455	-0.047286939400000005	-0.0325935226	0.0598961722	0.1326189756	-0.0316059337	0.0175297043	0.1510698747	-0.06788657969999999	0.07126909719999999	0.06341668660000001	-0.0022370151000000002	0.0207356171	0.07842023349999999	-0.0374367975	0.139128501	0.0195285825	-0.0031147608	0.0889707645	-0.0087027128	-0.0259966902	-0.062358411600000004	0.0906288105	0.007341705	0.1072009857	-0.030170960299999997	-0.09223536140000001	0.07437470360000001	-0.0356372013	0.1085585085	-0.0967163713	-0.0829126581	-0.08615911609999999	0.1053593141	0.0187350518	-0.0390226336	0.0537390325	-0.0783272785	0.0768041572	0.0087526275	0.0007869416000000001	0.0329829729	-0.0359952656	-0.0695467477	0.0935929227	0.1371804631	-0.037119952799999995	-0.060783088799999996	-0.1330555957	0.1133431659	0.0285769042	-0.0461602967	0.0922356034	0.042022206500000006	-0.0224686191	-0.0793255261	-0.0185841	-8.930000000000049e-05	0.00034536877280999994	7.974490000000088e-09	-0.0400515	0.035618299999999985	0.0012686632948899989	0.0016041226522499998	-0.010072200000000002	0.0412092	0.0016981981646399995	0.00010144921284000004	0.000239228	-0.000498331	5.7230035984000006e-08	2.4833378556099995e-07	-0.000923796	0.0	8.533990496160002e-07	0.0	3.17631e-05	-0.0002512219	1.00889452161e-09	6.311244303960997e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34806.33984375	50.22265625	2522.315200805664	1211481293.3186188	22545.212890625	-5.36328125	508286624.28360367	28.76478576660156	22918.90625	0.416015625	525276263.69628906	0.17306900024414062	1.458706	26.786476	0.06889704499999999	-0.0749931024	-0.0368592716	-0.1478901479	0.11712531179999999	-0.0897016342	0.0654642488	0.0767584789	0.0330605589	-0.0122838901	-0.1178922752	0.0645568519	-0.0330026551	-0.10336389900000001	0.07921790349999999	-0.009225967199999999	0.0327576338	-0.1203804807	-0.0093934208	0.025677375	0.1482682242	-0.026030546	-0.045925138600000005	-0.034041342	-0.0202723736	-0.0458016051	-0.0283584012	0.0282821421	0.012322236399999999	-0.0262716168	-0.0197420301	0.1239831602	0.025058534	0.1276341034	-0.025312782000000002	0.0784845352	-0.0038804728	-0.0146612724	-0.013102931799999998	-0.040145869300000005	-0.08394763400000001	0.013387643700000002	-0.10885864699999999	0.140814462	-0.0065750423	0.0341090207	0.10199745880000001	-0.0228627671	0.0075000693	0.1426378807	-0.0742843008	0.0575054637	-0.0077617872	-0.0995862174	-0.1086648181	0.10022440960000001	0.0101145887	-0.08863206800000001	-0.0787808265	-0.0339222754	-0.1110667358	0.08105735389999999	0.0221314676	0.0003518264	0.053133897699999995	-0.1531613346	-0.016033648600000002	0.088242795	0.1124557538	-0.1305671773	0.07625222	0.03184968	-0.0180489472	0.0003282174	-0.0163719431	-0.0022725875	-0.0207684009	0.0586324194	0.1026466853	0.022443549700000003	0.0318247223	0.008076686999999999	0.0251634417	0.0319738347	0.0058161016	0.2089830911	-0.0365269783	0.0034788115000000002	-0.0579844542	-0.1055838508	0.0619475543	0.022125002	-0.0500254274	0.1264526744	0.035876795	0.034619944900000005	-0.0328727438	0.1518349981	-0.0585106529	-0.059399958899999994	-0.011833813700000001	0.0506209354	-0.1253019504	0.0453793038	0.09101689380000001	0.0380022381	-0.0287576717	-0.0851160492	-0.0185915	-7.4000000000011565e-06	0.00034564387225	5.476000000001711e-11	-0.0133474	0.0267041	0.0007131089568099999	0.00017815308675999994	-0.0336086	-0.0235364	0.0005539621249600001	0.00112953799396	0.00038585	0.00014662199999999998	1.4888022249999998e-07	2.1498010883999998e-08	-0.000923796	0.0	8.533990496160002e-07	0.0	0.00025812400000000004	0.00022636090000000006	6.662799937600003e-08	5.1239257048810014e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34755.8671875	-50.47265625	2547.489028930664	1207970303.9551392	22567.27734375	22.064453125	509282006.70973206	486.8400917053223	22862.2890625	-56.6171875	522684261.1773071	3205.5059204101562	1.249369	22.942383	0.07735279999999999	-0.0481636291	0.0084613609	-0.08757449689999999	0.1326034478	-0.07388619190000001	0.0323224665	-0.0227427785	0.030314275800000002	0.09014381640000001	-0.0829308505	-0.1460914624	0.0317773172	-0.025166681099999998	0.011267171000000001	-0.1253631283	0.053483740099999996	-0.014167960700000001	-0.08490005310000001	-0.0800641216	0.0720159787	-0.0258257532	0.08425997130000001	-0.0249479537	0.0834129244	-0.1541515706	0.065918966	-0.058889864699999996	0.002581335	-0.08416856199999999	-0.147527809	-0.0131010945	-0.0027399113	0.0690532099	-0.0784366316	0.0149707223	0.0019642579	-0.1237436349	0.0011579953	-0.0756523589	0.083868136	0.0173975375	-0.00014089879999999998	0.0257843729	0.0089255824	0.0063560034999999996	-0.0679733321	0.1097225092	0.0417945734	0.1208159592	-0.029684428	-0.0078462126	-0.088403395	0.0642714816	-0.1220016423	0.1241760282	0.0331168231	-0.0378194323	0.0405234161	-0.08421082630000001	-0.16012659769999998	-0.0754259169	0.027533909300000003	-0.07248191059999999	-0.0291559107	-0.1184625423	0.014648849399999999	0.0291639831	0.0019095399	-0.0706645687	-0.0291656131	0.0506012536	-0.0455868177	0.0216105736	-0.0336834779	-0.0093844229	-0.1851418864	-0.0727890462	0.0632943787	0.1630161036	-0.0411242519	-0.0680319757	-0.1115806251	-0.0629289572	0.0282928591	-0.0276304422	-0.0206996771	0.0169779735	0.0334689395	-0.1505597024	0.0353717355	0.076389788	-0.0379127484	0.022078908199999997	-0.0556279768	-0.0553525941	0.0526874141	-0.0352955504	0.0359378239	0.0282215752	-0.0160270849	-0.0664591777	0.035767435	-0.060993639	0.0897639565	0.0339251109	-0.0349494174	-0.0903946745	-0.0129062	0.005685299999999999	0.00016656999844000004	3.232263608999999e-05	-0.050202	-0.0368546	0.0013582615411600002	0.0025202408040000002	-0.0506462	-0.017037599999999996	0.00029027981376	0.0025650375744400004	0.000563051	0.000177201	3.17026428601e-07	3.1400194400999994e-08	-0.000923796	0.0	8.533990496160002e-07	0.0	0.000436429	0.00017830499999999994	1.90470272041e-07	3.179267302499999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34869.91015625	114.04296875	13005.798721313477	1215910634.3049471	22566.396484375	-0.880859375	509242250.2900124	0.7759132385253906	22893.330078125	31.041015625	524104562.0659828	963.544651031494	1.112272	20.424854	0.059744919999999986	-0.07513559	0.0387873191	0.07410186490000001	0.0603132923	-0.0869139226	-0.1148100299	-0.116997371	-0.021360585	0.0540326525	-0.076686762	-0.0107893117	0.048182890199999995	-0.06554681799999999	-0.0044352359	-0.09130029199999999	0.2568039674	-0.0779964137	0.027199338599999998	0.002642298	-0.1090717308	-0.061904960599999996	-0.08992116480000001	0.09784505119999999	-0.0540817528	0.021731504199999998	0.0028523875	-0.10482803380000001	0.014307542	0.0325030406	0.1091023546	-0.0009794912	-0.012135499499999999	-0.0107302895	0.0714470921	0.0341262446	0.1731026082	0.0146050833	-0.1526957992	-0.048992595800000004	0.050093243899999994	-0.0114181952	0.09070408710000001	-0.0641765213	0.040627875	0.0642612133	0.187658522	-0.044740568499999994	0.074434136	0.007351339	-0.0328834297	-0.1328374392	-0.08911930960000003	-0.053806766	-0.07830989299999999	0.10913360720000001	-0.060937634500000004	-0.001393828	0.1273095866	0.10973851300000001	-0.08601505890000001	-0.0485337416	-0.07440267	-0.10139117480000001	-0.10405244960000001	-0.1084053222	-0.23092244280000002	-0.0212780182	-0.0486628824	-0.034752791400000003	-0.1290826588	-0.0018710621	-0.022465716099999998	-0.06661382730000001	0.0571322994	-0.0508913437	0.021686689500000002	0.10457080310000001	-0.0084087407	0.017758592	-0.0789016456	0.092804767	0.11249038859999999	0.0450998509	-0.107252536	-0.14165437320000002	0.0166228922	-0.0754243583	-0.1127892787	-0.0820705588	-0.0680750916	0.12283575570000001	0.1338194334	-0.005540368299999999	0.1383922089	0.0894137208	0.0354656031	-0.024158979	-0.033439616299999995	-0.0217016256	-0.0109895987	-0.0660398518	0.16157658960000001	0.0680157403	0.0884772626	0.029796957000000002	-0.041022905299999995	-0.09512965550000001	0.00227267	0.01517887	5.1650289289e-06	0.00023039809447690006	-0.0501978	4.199999999995874e-06	1.763999999996534e-11	0.0025198191248400003	-0.08019789999999999	-0.029551699999999983	0.0008733029728899992	0.006431703164409997	0.000419864	-0.00014318699999999994	1.76285778496e-07	2.050251696899999e-08	-0.00104626	-0.00012246399999999994	1.0946599876e-06	1.4997431295999988e-08	0.000401877	-3.455200000000003e-05	1.6150512312899998e-07	1.193840704000002e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34672.82421875	-197.0859375	38842.86676025391	1202204739.3043365	22567.609375	1.212890625	509296992.9025879	1.4711036682128906	22874.2734375	-19.056640625	523232385.29351807	363.1555519104004	1.042779	19.148741	0.038565121	0.0511957041	-0.037016047	0.0647048172	0.09709048140000001	0.0064968712	-0.11651476640000001	-0.0562103193	0.06724497530000001	-0.0139055904	-0.0596435146	-0.033376515600000004	-0.10196508300000001	0.10920403320000001	0.0756472982	-0.0720823776	-0.0096138918	0.17901678079999994	0.0823443946	-0.0146817731	-0.037032675	0.0438843259	-0.0279113787	0.1375427636	-0.1091105719	0.0029148390000000002	-0.0497501528	0.0452646341	0.11353855339999999	0.0028078277000000004	-0.050649740199999994	0.0554808207	-0.0139234009	-0.0366664266	-0.013781742900000001	0.06623058150000001	0.045239169100000004	-0.0258260479	-0.1001084232	-0.023080434900000002	0.0185874969	0.0558056486	0.16778530219999999	0.018889349399999998	0.0246396379	0.0059062307999999996	0.0082963267	0.0869450594	-0.0562643027	0.0210294606	0.092046272	-0.0628875113	-0.1114410031	-0.0130165917	-0.06478754269999999	0.1214819402	0.0127002304	-0.0481222839	0.1119227827	0.0919768908	0.0001506375	-0.0022127129000000002	0.13496495619999999	0.1306777444	-0.007068124100000002	-0.00034112339999999995	-0.0157046642	-0.2540333657	-0.1292775576	0.0344936423	-0.0378956154	-0.0745697197	0.0095691322	-0.0206332658	0.016156310400000002	-0.007700073399999998	0.0023845573	0.0838556221	-0.036839123599999996	-0.0393510442	0.0101711796	0.0077849902	0.005252843599999999	0.0078485598	-0.0440674197	0.0382117097	0.1225168746	0.0436957766	-0.0993164142	-0.059202699500000004	0.07858330150000001	0.05859847610000001	0.046265462800000004	-0.0736424079	0.0880506928	0.0043477461	-0.0901858968	-0.08593027460000001	0.1073428565	0.1547740083	0.0099713378	0.042795972300000006	-0.0042817593	-0.0487851633	0.08715729609999999	0.0256239856	-0.0469575846	-0.0992925156	-0.000761451	-0.003034121	5.79807625401e-07	9.205890242641001e-06	-0.0501952	2.599999999998437e-06	6.759999999991873e-12	0.0025195581030400004	-0.059095900000000014	0.021101999999999985	0.0004452944039999993	0.003492325396810001	0.000406117	-1.3747000000000046e-05	1.6493101768899994e-07	1.889800090000012e-10	-0.00079469	0.00025157	6.315321961e-07	6.32874649e-08	0.000425088	2.321100000000003e-05	1.80699807744e-07	5.387505210000015e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
