csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08
36325.41796875	n/a	n/a	1319535990.6043856	22985.525390625	n/a	528334377.48306656	n/a	23392.0	n/a	547185664.0	n/a	n/a	n/a	n/a	-0.12957872269999998	-0.0158961818	0.0284140711	-0.07557905820000001	-0.1802894914	0.057344405099999995	-0.0890172632	0.1112528062	-0.1181138385	0.1841187619	-0.11608111039999999	0.12904327599999998	-0.2642003328	0.0298100902	-0.0220789952	0.3062514561	0.057713406200000004	-0.0662436438	0.021885881800000003	-0.1508715544	0.0097482928	-0.0353387117	0.1109402875	-0.023085603599999997	0.035535584700000004	-0.10100591140000001	0.04824990269999999	-0.0203181831	0.07158126690000001	0.0364952251	-0.022567753700000002	0.0613024432	0.0102237088	-0.009726385	-0.042796261399999994	0.0983279092	-0.1470046316	0.028675949	0.0489778079	0.0423613958	-0.1271616443	0.008833554300000001	-0.1645880026	-0.042667129000000005	0.15230671380000002	-0.0342502172	0.3054534013	-0.1002117289	0.1363464264	-0.1130754212	-0.10056590730000001	0.1181459409	-0.0749654067	-0.0217209631	0.11170131779999999	-0.12198144279999999	0.0996739253	-0.2691017383	0.0745410059	-0.114078629	0.11633615230000001	0.2231923816	-0.0028154246	0.1351024966	-0.0492161398	0.0674248897	-0.1360303085	0.0047482306	-0.1348319593	0.0529158733	-0.0588348301	0.0167769677	-0.0373148264	0.0331961599	-0.0523063766	0.0115487929	0.131489845	-0.06447960929999999	0.026973276600000002	0.0666265226	-0.104318052	-0.0567605565	-0.0747418545	0.0809073831	-0.1272911175	-0.0581944858	0.047871772400000005	0.0921265125	0.09118288640000001	-0.012988072600000001	-0.0423971661	-0.0099639533	0.1217078847	0.1216831682	0.1216419777	0.046030199999999986	n/a	0.0021187793120399988	n/a	-0.0579675	n/a	n/a	0.0033602310562500003	-0.0172024	n/a	n/a	0.00029592256576	0.00253521	n/a	6.4272897441e-06	n/a	-5.75159e-05	n/a	3.308078752810001e-09	n/a	-2.64698e-23	n/a	7.0065031204e-46	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36137.3671875	-188.05078125	35363.09632873535	1305909307.2442017	23003.845703125	18.3203125	529176917.1331825	335.63385009765625	23326.966796875	-65.033203125	544147379.9425087	4229.317508697511	1.194521	20.113405	0.03794519500000002	-0.086601773	0.0548493799	0.051658673499999995	-0.0287584154	-0.09335655279999999	-0.0352511648	-0.070750599	0.1414269407	-0.1046834884	0.3001236412	-0.038145833399999995	0.0877542698	-0.0628892729	0.10772157199999999	-0.0330818278	0.0967157568	0.1283495528	0.07444104509999999	-0.140506692	-0.0836471271	0.0260069077	-0.0957059959	-0.0649453782	0.0164115204	-0.0746340068	-0.1297963627	-0.05716989	-0.106377419	-0.018037828	-0.0410350673	-0.0680854239	0.0791234302	-0.046820825700000006	0.0698370519	0.11244696539999999	0.035985467400000005	-0.198180208	0.08602561710000001	0.038549820299999996	-0.005617986	0.0382637127	0.08985947970000001	-0.09230172619999999	0.0459520548	0.0832059084	-0.0677638535	0.2075444421	-0.2148661094	0.0872857834	-0.0662694957	-0.035402985299999995	0.10103869050000001	-0.0634808918	-0.041519697700000004	0.1752060268	-0.1655988265	0.2128513838	-0.2131434743	0.004137253	-0.1185325613	0.0627188901	-0.018625011	-0.0429289294	-0.1031002725	-0.084617044	0.19050065579999997	0.0184239486	-0.0693904897	-0.0136828792	0.1316042356	-0.1040551476	0.07190100440000001	-0.016771428	0.0280214232	0.0358647699	0.026234795800000002	0.0608475318	0.027170412999999997	0.036070711899999996	0.1670774949	-0.0376672647	-0.0796179437	0.0829284173	0.009138224200000001	0.0594566008	0.119530725	0.1554663947	-0.0362124973	0.0907175667	-0.14381044310000002	0.0403275459	-0.0485470792	0.1216419777	0.12141962949999999	0.12104935019999999	0.0481103	0.0020801000000000088	0.00231460096609	4.326816010000035e-06	-0.0677638	-0.009796299999999999	9.596749369e-05	0.00459193259044	-0.0166858	0.000516599999999999	2.668755599999989e-07	0.00027841592164	0.00290804	0.0003728300000000002	8.4566966416e-06	1.3900220890000017e-07	-1.79424e-23	5.75159e-05	3.2192971776e-46	3.308078752810001e-09	-8.0698e-05	-8.0698e-05	6.512167204000001e-09	6.512167204000001e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36097.39453125	-39.97265625	1597.813247680664	1303021891.9447176	23027.728515625	23.8828125	530276280.5893288	570.3887329101562	23403.12109375	76.154296875	547706076.9287262	5799.476932525635	1.289659	21.715347	0.13580965000000006	-0.027851569399999998	0.0799678671	-0.0188265508	0.0322619259	-0.0496996758	-0.1986483578	0.09779533289999999	0.210912618	-0.0879460429	0.20007451559999997	0.0356968938	0.1417023999	0.0222429916	0.0103828397	-0.26612441870000003	-0.0644609483	-0.16788463969999998	0.0853855742	0.2237522995	-0.0445389021	-0.0655854374	0.0056468206000000005	0.0956133071	0.0425919547	-0.1060953259	-0.1233934952	-0.0162385347	0.0401088063	0.0633414306	-0.0049609269	0.0110802578	0.0671373069	0.0286868988	0.21904998539999998	-0.0064921781999999996	-0.1827007246	0.2147957041	0.0691224441	-0.07827415759999999	0.004139882100000001	0.0747822486	-0.10205102449999999	-0.0533174374	0.21152319260000002	-0.047963139	0.11034380029999999	0.18128717170000005	-0.2766615623	0.09022407140000001	0.19451035190000002	0.047641715999999994	0.11450373800000001	-0.0148493928	0.0850708724	0.2792785366	-0.07826540309999999	0.0866269541	-0.1626532885	0.0165090973	0.0187190445	0.09693326470000001	0.0167607021	0.13494312949999998	-0.025733650299999997	0.1042540411	-0.1891869898	0.1330874943	-0.12671531130000002	-0.0427460724	0.022819563199999997	0.0078018422	-0.1308209806	-0.0407958286	-0.06266180269999999	0.0131713123	0.0613877617	0.054660023200000005	0.029746000499999998	-0.2442350107	-0.0602615949	0.0302517509	0.041213651000000004	0.0331636059	-0.11945054279999999	0.14009141630000002	-0.0505654458	-0.18096640890000001	-0.19707126390000002	-0.1329751504	-0.119369015	0.1075994447	0.0018137603	0.1215101995	0.120893123	0.1198669825	0.028206400000000006	-0.019903900000000002	0.0007956010009600001	0.00039616523521	-0.097256	-0.0294922	0.0008697898608399997	0.009458729536	-0.0625344	-0.045848599999999996	0.0021020941219600004	0.003910551183360001	0.00236618	-0.0005418600000000003	5.5988077923999986e-06	2.936122596000004e-07	-0.0	1.79424e-23	0.0	3.2192971776e-46	0.000188741	0.000269439	3.562316508099999e-08	7.259737472100001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36165.12109375	67.7265625	4586.887268066406	1307915983.7256012	23008.103515625	-19.625	529372827.38571554	385.140625	23414.20703125	11.0859375	548225090.9022369	122.89801025390624	1.156102	19.466507	0.12071392	0.0125114348	0.0282566303	-0.14300087279999998	-0.0811469074	0.029811021099999998	-0.0201846062	-0.0841183785	0.1321587947	0.0013634852999999999	0.2444450888	0.0039962649	0.0025603898	0.1108255109	-0.13551985119999999	0.0087229956	-0.11711588949999999	-0.0126290247	0.141709277	-0.0681539905	0.0796482535	-0.0713963232	0.0787777971	0.1432703556	-0.0123347056	0.0773842879	0.0546034367	0.0418456584	0.08687104820000001	-0.1529040686	-0.18718787550000002	0.0889963371	-0.0024601929000000002	-0.18685095359999998	-0.1876684805	-0.1367285094	0.1303545171	-0.0063152869	0.0509348126	0.0792058262	0.0515211056	0.0370168341	0.0314206408	0.0650777029	0.0380719005	0.18824990449999998	0.0722225361	0.2048829278	-0.2004461273	0.1156944899	0.037103126800000004	-0.0684126767	0.0098780262	-0.030258038199999997	-0.1011002438	0.1323214539	-0.0776641311	0.08494190509999999	0.048865653200000005	0.1830406752	-0.039826226	-0.0539603515	-0.2874874342	-0.0122198975	0.0391614129	0.1393760722	0.012779517800000001	0.0724004513	-0.0632395686	0.0263921306	-0.1832623045	0.049903332	-0.08618733220000001	-0.1428236119	0.0494156799	0.020098118	0.0496619411	-0.0325483706	0.0982439848	0.0352019944	-0.1580394441	-0.1197298648	-0.042204960199999995	0.0367670324	-0.0605448254	-0.1624302283	0.1220130407	0.0957622732	-0.0043902284000000005	0.0213561175	0.0482538722	0.0948905914	0.0578462363	0.1213126213	0.12010478890000001	0.1181006348	0.00601932	-0.022187080000000005	3.62322132624e-05	0.0004922665189264002	-0.0863791	0.010876899999999995	0.00011830695360999987	0.00746134891681	0.00120539	0.06373979	0.004062760829244101	1.4529650521e-06	0.00236618	0.0	5.5988077923999986e-06	0.0	0.000407084	0.000407084	1.6571738305599998e-07	1.6571738305599998e-07	0.00025986	7.111900000000002e-05	6.75272196e-08	5.057912161000003e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36103.53515625	-61.5859375	3792.827697753906	1303465250.7785795	23063.326171875	55.22265625	531917014.1102944	3049.541763305664	23424.23046875	10.0234375	548694573.0531158	100.46929931640624	1.0663200000000002	17.954747999999995	0.030157450999999995	-0.076858639	-0.012761336699999999	-0.1342214994	0.0949171414	-0.0687381864	-0.0376911115	0.0943046032	0.2127650609	0.049203213499999995	0.1422460219	0.1280820771	0.027819651600000002	0.158985188	-0.1438665207	-0.035537717	0.0086048896	0.0105601201	-0.0106746262	-0.15782154869999998	0.034319834300000004	0.1046329633	-0.021422624700000004	0.0747881238	-0.028608196000000002	-0.0066310482	0.2123835508	-0.0404468139	0.0406612879	-0.0467693921	0.056866093099999994	-0.032105589	-0.0745010594	-0.0131526044	0.07378925389999999	0.1294096879	0.021708392599999998	0.0422346052	-0.0337970559	0.0665596877	-0.11310427949999999	-0.0428818868	0.0276634467	-0.0732572214	0.053071578099999996	-0.016243763300000002	0.1341136564	0.0852764917	-0.167993002	-0.0103984259	0.1078079607	0.0958280507	0.1510696575	0.1154951553	-0.0119797972	0.1714269024	-0.0338885343	0.0090988213	0.0498472399	0.1401617491	-0.1034253352	0.1021038609	-0.1784794461	-0.056479905	-0.2022935772	0.057897352199999995	-0.019753191399999998	0.0026400878000000004	-0.0012698473	0.017890839	-0.0953317417	-0.0352857198	0.0409443588	0.0607339417	0.044356448799999997	-0.0837781172	-0.12356496310000001	-0.1447283855	-0.20152580829999997	-0.0041851325	0.0505717611	0.0177854351	-0.0405118882	-0.021355236099999998	-0.0889176265	-0.0161448148	-0.014955533200000001	0.0031875307	0.0036382805	-0.0144009062	-0.0379850716	-0.0790140043	-0.111929592	0.12104935019999999	0.11905633460000001	0.11575891279999999	0.0106365	0.00461718	0.00011313513225	2.1318351152400006e-05	-0.105958	-0.0195789	0.0003833333252099999	0.011227097764	0.000436769	-0.0007686209999999999	5.907782416409999e-07	1.90767159361e-07	0.00236618	0.0	5.5988077923999986e-06	0.0	0.000407084	0.0	1.6571738305599998e-07	0.0	0.000363715	0.00010385500000000004	1.3228860122500002e-07	1.0785861025000006e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36091.9609375	-11.57421875	133.96253967285156	1302629644.3140259	23082.072265625	18.74609375	532782060.07553476	351.41603088378906	23390.0703125	-34.16015625	547095389.2236938	1166.916275024414	1.17721	19.821918	0.14897073100000002	0.011709892099999999	0.0066766937	-0.0201043636	0.096248565	-0.0045508358	0.0870632428	-0.0188956654	0.3493770652000001	0.08959643460000001	-0.0569927701	-0.0876340284	-0.114607418	-0.0309837663	0.06504777519999999	-0.0166688937	0.004920605	0.1025734676	-0.0734888828	0.1240813667	0.0624746812	0.0145464399	-0.0715973503	-0.1000844456	0.0310133711	0.0810226287	0.07494677179999999	-0.1833913588	0.0034246288	0.1219133049	0.0440278321	-0.0341929171	-0.08622520199999999	-0.0347422763	-0.10083283539999999	0.0646077937	-0.051934138899999996	0.1216458182	-0.1642806074	0.0337204661	0.0912126526	0.0772571267	0.07863206240000001	-0.0148090963	-0.0514320981	0.0837445617	-0.0701046502	0.20285999579999997	0.012480608700000001	-0.1264284725	-0.07722231780000001	0.105773639	0.0542511552	0.2346197068	-0.1916768298	0.1968252395	0.1417463528	0.0590058401	-0.0231784546	0.0125901577	0.0576733724	-0.0262369681	0.1444718169	-0.034635049300000005	0.0226726873	-0.1072414175	-0.0026115782	0.0513769128	0.0659523016	0.06102244530000001	-0.0449673408	-0.020724175	0.075918996	0.1311411144	-0.1450438977	-0.0048064941	-0.0556664577	-0.2154120224	0.014804713700000001	0.051662285599999996	-0.13534229	0.1146394406	0.05643956360000001	-0.09132328560000001	-0.0538202775	0.0058933904	0.0512638053	0.0565269079	0.0620277346	-0.0069502485	-0.06862026730000001	-0.055881342300000005	0.0447135866	0.1207205288	0.11775003070000001	0.11285322490000001	0.010663	2.649999999999875e-05	0.00011369956899999995	7.022499999999335e-10	-0.0367522	0.0692058	0.004789442753640001	0.00135072420484	0.0318168	0.031380031	0.0009847063455609613	0.00101230876224	0.00274834	0.0003821600000000003	7.553372755600002e-06	1.4604626560000025e-07	0.000185791	-0.00022129299999999998	3.4518295680999994e-08	4.8970591849000003e-08	0.0	-0.000363715	0.0	1.3228860122500002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35943.64453125	-148.31640625	21997.75636291504	1291945582.188858	23042.171875	-39.900390625	530941684.717041	1592.041172027588	23325.314453125	-64.755859375	544070294.337162	4193.3213233947745	1.16824	19.670885	0.10691874499999998	0.0928634278	0.061884034500000004	0.0668970586	-0.0212075846	-0.0148410105	0.0021618688000000002	0.0781096828	0.2412275459	-0.0814810597	-0.049097900199999996	0.0651868666	-0.20328294730000002	0.0327203375	-0.10344279070000001	0.1180349866	-0.048049977599999995	0.0960112269	-0.0479790855	0.0917450763	-0.0282049922	0.1233022485	0.0306845742	0.0060588387	-0.0302406123	0.0045997737	-0.0218332585	0.1564968348	-0.017835912199999998	-0.076788194	-0.048983433	0.039513557799999995	0.0165271871	0.0531383795	-0.0422111078	-0.179733495	-0.0198244562	-0.028455022000000007	-0.043429383499999995	0.0997154867	-0.06612406030000001	0.023346232999999997	-0.014583885	0.030449334100000006	0.023772995	-0.0886083975	-0.1268790875	0.1521004578	0.0577691006	-0.0369852003	-0.0075452628	-0.0180005185	0.0655352442	0.1250529014	-0.0348975967	0.22797511969999998	-0.0168772764	-0.12255483140000001	0.11199697970000001	0.0966700996	0.0237337645	-0.022990690600000002	-0.0094890579	-0.0862924746	0.0530969732	-0.027499901400000002	-0.09744375460000004	-0.1801904439	0.083308805	0.0648697971	-0.0389541683	0.05869072	-0.009983386	-0.044246593	0.08433472689999999	0.028237125099999996	0.09644706460000001	0.10856489529999999	0.0394181718	0.043322651399999995	-0.0020499404000000002	0.1355935943	0.0814984384	-0.0140233194	0.205830013	-0.06690674440000001	-0.0224596246	0.0546145168	0.0158216467	-0.025165224500000003	0.0360954468	-0.062394845899999996	0.0867905467	0.120326335	0.1161887065	0.1093977275	-0.008892179999999998	-0.01955518	7.907086515239997e-05	0.00038240506483239986	-0.106935	-0.07018279999999999	0.004925625415839997	0.011435094224999998	0.0282033	-0.003613499999999999	1.3057382249999993e-05	0.0007954261308899999	0.00277338	2.5040000000000045e-05	7.691636624400001e-06	6.270016000000023e-10	-6.05143e-05	-0.0002463053	3.66198050449e-09	6.066630080809e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35932.85546875	-10.7890625	116.40386962890624	1291170102.1380768	22988.533203125	-53.638671875	528472658.8311807	2877.107120513916	23338.31640625	13.001953125	544677012.6782379	169.0507850646973	1.1841640000000002	19.939014	0.17151505300000006	0.141877479	0.0038250338	0.0856505657	-0.0917502723	0.0852001318	0.0077945416000000005	0.0256028655	0.09842572960000001	-0.1547735365	-0.0234693791	-0.0311338327	-0.1347199526	0.0642945756	-0.04736481	0.016862373	0.11555462109999999	0.0003009351	-0.0340142388	0.044434201	0.0842924502	-0.0700247763	0.0207533951	0.018493798500000002	-0.0067659252	0.0606686779	0.1276754407	0.054084271600000004	0.1310221323	-0.0809073959	0.08806103900000001	0.1243589661	-0.11685133060000001	0.1117501927	0.0265959426	-0.0286691086	-0.043694059800000004	-0.1172853644	0.11227423480000001	-0.0440889784	0.17377055379999998	-0.0880487292	-0.0095397056	0.10693445509999999	-0.0141478075	-0.076797271	-0.1202718303	0.1111212205	0.026713495499999997	-0.018826202900000002	0.0816983571	-0.0766768515	-0.0995566288	0.0038912315999999995	0.0319318772	0.1528931963	-0.0090130642	-0.0676013844	0.1051033367	0.1220965954	0.0751553982	0.1023972443	0.0179168465	-0.0041041496999999994	0.1289667321	-0.0723916847	-0.0484214591	0.0644833487	0.08409110289999999	0.110844829	0.003943665900000001	-0.0790193448	-0.0901850479	-0.0938345912	0.060760798	0.0743684608	-0.14879871320000002	-0.0174335411	0.029587270899999997	0.07401045049999999	0.0679999463	-0.0340343021	0.1535970788	0.12697166769999998	-0.027593276400000002	-0.10426787550000001	-0.09835244800000001	-0.0386802804	0.18237199850000002	0.1291843333	0.0646941866	-0.1182242162	0.0690630851	0.1198669825	0.1143757435	0.10540925529999999	-0.000216542	0.008675637999999998	4.6890437764e-08	7.526669470704396e-05	-0.008375	0.09855999999999998	0.009714073599999996	7.014062500000001e-05	0.0426405	0.014437199999999997	0.00020843274383999992	0.00181821224025	0.00223965	-0.0005337300000000001	5.0160321225e-06	2.848677129000001e-07	0.000156307	0.0002168213	2.4431878249000003e-08	4.7011476133690005e-08	0.000246293	0.000246293	6.066024184899999e-08	6.066024184899999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35871.65625	-61.19921875	3745.344375610352	1286775722.118164	22978.154296875	-10.37890625	527995574.890995	107.72169494628906	23317.193359375	-21.123046875	543691506.1584816	446.18310928344727	1.0321	17.378544	0.112909248	0.1698353731	-0.0230840869	0.1436629541	-0.09128211060000001	0.13791175519999999	0.0675459133	-0.0041062083	-0.0148263805	-0.1768261272	-0.0558943492	0.0729794397	-0.0208561496	-0.1048733077	0.0258111556	0.0718788817	-0.0083879195	0.0028562865	0.078410468	-0.0407940052	0.0821684627	-0.1127467984	-0.0726186643	-0.162403411	0.0640795488	0.0779799236	-0.031308549399999996	0.0555858916	-0.0046971896	-0.0831560331	-0.0399932381	0.0200122594	0.0717869174	0.0269804146	0.0205464611	0.0964021608	-0.0579011272	-0.1010661397	-0.13936494	-0.05647995030000001	0.0254258925	0.179999816	-0.0667360164	0.1560977754	-0.08826335199999999	-0.0627294241	-0.1461851744	-0.004647396	0.048835639900000005	-0.0147603204	0.0364089718	-0.083225162	-0.1860712097	-0.023097651099999998	0.0446485647	0.0693906215	-0.0899794026	-0.114605198	-0.0455800126	-0.0497139171	0.0288307059	-0.1565269457	0.0286282581	0.0081797365	0.0282708758	-0.0991559351	0.11484335890000001	0.09794023730000001	0.0024371216	0.2084041892	0.054536571	0.018395723	0.0293993886	0.0073375143	-0.0002522407	0.0544588846	-0.0660203719	0.0609975646	0.06332348639999999	-0.0716645917	0.017934963300000002	0.0456947163	-0.0281899983	-0.0035172390999999997	0.18200943039999998	0.11545100009999999	0.0352457495	-0.033849572599999996	0.0365184053	-0.1210425624	-0.1302972202	-0.0028381538	0.0541267236	0.11934271980000001	0.112315068	0.1009072399	-0.00275119	-0.002534648	7.5690464161e-06	6.424440483904e-06	-0.0645448	-0.0561698	0.00315504643204	0.00416603120704	0.056196400000000014	0.01355590000000001	0.00018376242481000027	0.003158035372960001	0.00179354	-0.0004461100000000002	3.2167857316e-06	1.990141321000002e-07	0.000336391	0.000180084	1.13158904881e-07	3.2430247056000004e-08	0.000433077	0.000186784	1.87555687929e-07	3.4888262656000004e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35905.5390625	33.8828125	1148.0449829101562	1289207735.3687134	22983.826171875	5.671875	528256265.4989662	32.170166015625	23354.61328125	37.419921875	545437961.5167389	1400.2505531311035	1.0320120000000002	17.377073	0.11900804000000002	0.10169646380000001	-0.0702852613	0.1179465558	-0.0335865012	0.083021072	0.0271579716	0.06809151969999999	-0.0814692278	-0.1714417755	-0.12505139980000002	0.1373091561	0.07651393179999999	-0.0235355859	0.0711295788	-0.0494648374	0.07555300969999999	-0.0202123148	-0.0708570307	-0.1279497183	0.06558851019999999	0.0058740937	-0.036838376	0.1221056151	0.0987348732	-0.0102672451	0.1117090205	-0.0629637375	0.0063599066000000004	0.142976565	0.1535660885	-0.0162478309	-0.0820148711	-0.0794687922	0.08129593980000001	-0.0217675419	-0.0963523902	0.0914014617	-0.0871509437	0.09183292720000001	-0.1783475779	0.0062962555	0.0724049496	0.0826721811	-0.03665183	-0.17062017399999999	-0.0222000534	-0.0479119138	0.0173173704	-0.0430568425	0.1410091475	-0.0305368071	-0.124112056	-0.0345633717	0.1112534909	0.013002196399999999	-0.0769364133	-0.1432252014	-0.060979483200000004	-0.1179796118	0.0861618133	0.0908888566	0.045143616799999994	-0.0410570394	-0.062425403399999996	-0.1070998647	0.0631213632	0.010532374399999999	0.0041078287	-0.1260390941	-0.043158357300000005	-0.0242645444	0.028115323799999998	0.1273685682	-0.0152574953	-0.1848343236	-0.013367943500000002	-0.16312330349999998	-0.1540328232	-0.0671841378	-0.0411416191	0.0250573313	-0.008824256800000001	0.09929715880000001	-0.0139351696	-0.091912022	-0.17165309329999998	0.0973343051	-0.1123646026	-0.0889722257	0.18556122719999998	0.0804983695	-0.15905311390000001	0.11875383099999999	0.1100111431	0.0959136145	0.00338433	0.00613552	1.14536895489e-05	3.76446056704e-05	-0.00488113	0.05966367	0.0035597535178689	2.38254300769e-05	0.042560400000000005	-0.013636000000000002	0.00018594049600000005	0.0018113876481600003	0.00112213	-0.0006714099999999999	1.2591757369e-06	4.507913880999998e-07	0.00021683	-0.00011956100000000003	4.70152489e-08	1.4294832721000004e-08	0.000433563	4.860000000000629e-07	1.8797687496900004e-07	2.36196000000061e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
