csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17
33575.0703125	n/a	n/a	1127285346.4893188	21229.107421875	n/a	450675001.9295082	n/a	20932.337890625	n/a	438162769.56729513	n/a	n/a	n/a	n/a	-0.0161083314	-0.021414601499999998	0.1251279937	-0.0295784283	0.0146962439	-0.0923475742	0.194742898	-0.0266763437	0.048969663	-0.1397527076	0.0531725995	-0.0864728691	-0.17125385199999998	0.1746713109	-0.1309114776	0.105498364	-0.0552639067	0.0007447278999999999	-0.1117503654	0.1501166052	-0.091875507	0.044365528099999996	-0.0641645841	0.1463981806	-0.0833570015	0.0727539937	-0.0268649009	-0.0179167501	0.1032806803	0.0460219045	-0.0878731643	0.1194763594	-0.1284508665	-0.0061810777	-0.0164041742	-0.0014025198000000001	0.09181251210000001	-0.0364880788	-0.0743422718	0.0545653522	0.046587375199999996	0.1436138235	-0.0691660245	-0.050977008899999995	0.08402855890000001	0.1134637525	-0.006877481800000001	-0.0255999294	0.0335002856	-0.0256834189	0.0659628203	-0.26252194149999997	0.0081857276	0.030753225800000002	-0.1055582407	0.0004744516	0.11130291810000001	-0.2239604245	0.0286139337	-0.2690396353	0.035090763399999995	-0.0313919971	0.11378791	-0.0402011081	0.038080207799999995	-0.0149694976	0.0233588656	-0.0167337126	0.10119490519999999	-0.0156538311	0.0079071795	-0.0367322885	0.0494448392	-0.1074730948	-0.0348575851	0.13813093699999998	-0.05901314410000001	0.1160423775	-0.054412104100000004	-0.07066100019999999	0.1276838227	0.0081593738	-0.09033494880000001	-0.0777509496	0.09516275910000001	0.0694067672	-0.0227143857	-0.1152003534	0.0023397945000000002	0.0389803521	-0.0151642361	-0.0188967409	-0.056284173300000004	-0.0341733651	0.14595744289999998	-0.0412451759	-0.0282345646	-0.0708727639	0.1217078847	0.1216831682	0.1216419777	0.014164500000000003	n/a	n/a	0.00020063306025000009	-0.00204118	n/a	n/a	4.1664157924e-06	7.41035e-05	n/a	5.4913287122500005e-09	n/a	0.00133821	n/a	n/a	1.7908060041e-06	-0.0	n/a	0.0	n/a	0.000579757	n/a	n/a	3.36118179049e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33338.2421875	-236.828125	56087.560791015625	1111438392.1524048	21229.052734375	-0.0546875	450672679.99887466	0.00299072265625	20858.765625	-73.572265625	435088103.3986816	5412.878269195558	1.530861	27.78726	0.08744698349999999	-0.023976520600000002	-0.10372256960000001	-0.1023369872	-0.0001471434	0.2134910687	-0.09789337029999999	-0.0987544692	-0.17599501350000002	0.0012787300999999999	-0.0712237206	0.0413845678	-0.17553156190000002	-0.04507991769999999	-0.0136517963	0.006114480500000001	0.0728958512	-0.0076786326	0.0721353174	-0.1364465198	0.0096679817	0.0242704821	0.030674428700000006	0.0682113237	0.024167045499999998	0.0607569936	-0.0353765906	-0.12125053570000001	0.015643373999999998	0.1440123666	-0.069518055	0.115174377	0.13307267890000002	-0.0618450437	0.0457285799	0.035048837799999996	-0.0144041562	0.2078914232	-0.1914428268	0.0374139315	-0.0577124353	0.08422589960000001	-0.0028730403999999996	0.08940603400000001	-0.0513638469	0.0569960761	0.0530448003	0.0559758925	0.0024656032	0.1166602444	0.0633699229	0.0075250484	0.0462239483	-0.1378800539	-0.0521808659	-0.1195886336	-0.2081564893	-0.1375553474	0.0879427955	0.05076642	-0.2370075146	0.0706840383	0.075406272	0.039290756600000004	-0.0255188345	-0.012031449199999999	0.0411715363	-0.0728740398	-0.0683547746	0.0030125828999999996	-0.016283078	0.13318525369999998	0.0545541323	0.10291914890000001	0.025581590699999997	0.11515389179999999	0.1355332528	0.0635352063	-0.019897008600000002	0.0527790195	0.023470398700000002	-0.015986628899999997	-0.007514376	0.0278013015	-0.030367028900000002	-0.0727741816	-0.021432706099999997	-0.0769099251	0.023131422599999996	-0.07581746730000001	0.1512978811	-0.046387789900000004	0.0491662962	0.06349943400000001	-0.0028406454	0.207111811	0.07541552160000001	-0.0258423769	-0.1071621106	0.1216419777	0.12141962949999999	0.12104935019999999	0.0113419	-0.002822600000000001	7.967070760000009e-06	0.00012863869561	0.0199551	0.02199628	0.0004838363338384	0.00039820601601000004	-0.0183483	-0.0184224035	0.00033666011289000005	0.00033938495071681227	0.00118618	-0.00015203000000000005	2.311312090000001e-08	1.4070229924e-06	0.000345957	0.000345957	1.19686245849e-07	1.19686245849e-07	0.00019363	-0.00038612699999999994	1.49094060129e-07	3.74925769e-08	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33375.08984375	36.84765625	1357.749771118164	1113896622.0783844	21218.626953125	-10.42578125	450230129.7758827	108.69691467285156	20883.576171875	24.810546875	436123753.72650534	615.5632362365723	1.5793780000000002	28.667904	0.2042855291	-0.0695467249	0.0577670872	0.0640122399	-0.0023909326	0.0862317608	-0.0694842771	0.17382015920000002	-0.0643334061	-0.11487069119999999	-0.10359300810000001	0.0155491107	0.0789712419	-0.0782503444	-0.014802385500000001	0.0251140733	0.0595910043	-0.035936510899999996	-0.058024786200000004	0.072129768	-0.0842282998	0.0081767602	0.113331023	0.0222796423	0.1271176565	0.2056156649	0.0180195174	0.1798517923	-0.123796195	-0.0705696322	0.0635839111	0.0473697664	-0.0068467491000000005	0.11406022060000001	0.1581572382	0.0801333301	0.0746295619	-0.0698031753	-0.0102656534	0.020555156499999998	0.087277867	0.0493399729	-0.06423419400000001	0.1162953763	0.0315873345	-0.1809467027	-0.0821220629	0.0100244758	0.0520822526	-0.0526765866	0.0112863194	0.0272710069	-0.1648047125	-0.009605401	-0.01913845	-0.1232193916	-0.08268170379999999	0.1081226985	0.052412716	-0.0028604865000000004	-0.0407488067	-0.08859359900000001	0.0197155203	0.0390235159	-0.0514543082	0.025908783900000003	0.0935839344	0.0180219177	0.0239419571	0.0500971991	-0.0142042505	0.013054866699999999	-0.21793281309999998	-0.046554012199999995	0.0772857286	-0.10151010220000001	0.10588429939999999	-0.2044821029	-0.1258020309	0.037605462400000005	-0.020062596000000002	-0.054342777599999996	-0.0899646604	0.0020745835000000002	-0.0213459637	-0.028324347799999997	-0.1607088006	0.1184209227	0.2088410373	-0.0320435836	-0.0696098314	-0.0468839007	-0.0693797722	-0.12331981730000001	-0.036403498900000004	-0.0796762428	0.16230490460000002	-0.031345205099999995	-0.1344393801	0.1215101995	0.120893123	0.1198669825	1.64209e-05	-0.011325479099999999	0.00012826647684453682	2.6964595681000003e-10	-0.0301163	-0.0500714	0.00250714509796	0.00090699152569	-0.0226399	-0.0042916000000000004	0.00051256507201	1.841783056e-05	-0.000579863	-0.001766043	3.1189078778490006e-06	3.36241098769e-07	-0.0	-0.000345957	0.0	1.19686245849e-07	-0.000466311	-0.0006599409999999999	4.3552212348100004e-07	2.17445948721e-07	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33298.08203125	-77.0078125	5930.203186035156	1108762266.959854	21223.6171875	4.990234375	450441926.5215454	24.90243911743164	20860.37109375	-23.205078125	435155082.16896063	538.4756507873535	1.533056	27.827106	0.1599228291	0.0072139208999999985	-0.054470984199999996	0.014081393000000001	0.017994655800000002	-0.062374988799999996	-0.0758209536	-0.11721805029999999	-0.0739595791	-0.0906238553	0.1296764479	-0.022028847200000003	0.09025783529999999	0.0721570834	-0.0398421889	-0.024466503100000002	-0.021207826800000003	0.067841789	0.05558607559999999	-0.096942468	-0.0963232056	-0.07611181639999999	-0.0643611761	-0.0369439148	-0.1077011474	0.0280212694	-0.0186685108	0.0914774438	-0.1192755826	0.0675670582	0.1399517142	-0.0433285089	0.07935942230000001	-0.0521991178	-0.0334166102	0.0056617917	0.049874149000000007	-0.2032131027	-0.0215165248	0.14966037029999998	-0.1830872325	-0.0469209899	-0.06329878530000001	-0.10839665720000001	0.1008671484	-0.0315922232	0.0622712625	-0.0553657358	-0.0006396111	0.044888301299999996	-0.0693927292	-0.0915022791	0.0193810355	-0.1481419045	0.0326271765	-0.0769774663	0.0546232702	-0.0916294011	0.1276321855	-0.1070469058	0.13039858869999998	-0.0088093905	-0.012331053100000001	0.033553808500000004	-0.0077621939000000004	0.05068994190000002	-0.0718841437	-0.1309007894	-0.0464410163	0.0061077687	-0.084959656	0.055419894500000004	0.0884619651	0.09564638730000001	-0.0514251381	0.1079312915	0.0220345876	-0.006180427	0.0534265864	-0.1671077783	-0.1347881952	-0.091634342	-0.0353850926	0.0127849785	0.0253725066	-0.18522054649999997	0.0352554148	0.2243627978	0.010900994099999999	0.12577088849999998	-0.1437810078	0.042813245199999996	-0.020243082	-0.0843768219	-0.1729905543	-0.068128227	0.0442081862	0.2906816902	0.0368686879	0.1213126213	0.12010478890000001	0.1181006348	0.0126937	0.0126772791	0.00016071340537929685	0.00016113001968999998	-0.0134943	0.016622000000000005	0.0002762908840000001	0.00018209613249	-0.0204593	0.0021806000000000013	0.00041858295649	4.755016360000005e-06	-0.00134878	-0.0007689169999999999	5.912333528889997e-07	1.8192074884e-06	0.000966651	0.000966651	9.34414155801e-07	9.34414155801e-07	0.00036698	0.0008332909999999999	6.943738906809998e-07	1.3467432039999998e-07	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33337.9296875	39.84765625	1587.835708618164	1111417555.8486938	21210.875	-12.7421875	449901218.265625	162.36334228515625	20876.333984375	15.962890625	435821320.62717056	254.8138771057129	1.468182	26.649546	0.14990592	-0.1949272083	-0.039144523	0.0275882627	0.1011004885	0.08946360960000001	-0.06000202900000001	0.061421615199999995	0.0606809968	-0.0703934895	-0.0372503314	-0.0472443355	-0.0207846359	-0.05688772860000001	0.0283780902	-0.06611421690000001	-0.0263960898	0.0436963423	-0.0167861546	-0.0025444479	-0.017970041200000002	-0.055299243899999996	-0.0518840945	0.12542100550000002	0.045887251500000004	-0.0047860214	-0.1511860875	0.012735206200000002	-0.0133934303	-0.0752700407	0.11224551070000001	-0.1831841483	0.098228837	-0.0481641795	-0.0076242776	-0.0836659416	-0.1837018761	-0.0622308066	-0.054889290800000004	0.09808491949999999	0.021858234900000002	0.021035541499999998	0.0997454253	0.0833773733	-0.1110598522	-0.0999998109	0.060200758	0.0764072593	0.1608371095	0.0745614381	0.0578970322	0.0515661913	-0.1306116396	0.0395530415	0.0661076337	-0.0702375389	-0.0866533492	0.12413534220000001	0.025613338399999998	0.0444969745	0.0300190813	0.0289121175	0.0190754463	0.06448130440000001	0.03177175	-0.0150331663	-0.0503100412	0.049524153499999994	-0.1358905648	0.018274934399999998	-0.0460792996	0.0758618397	-0.0717463225	-0.0813307108	-0.0206887112	0.119972994	-0.0129788823	0.0106595733	0.0036366696999999997	-0.18459456829999998	-0.042822090599999994	-0.0992254078	-0.0479695156	-0.08871226439999999	0.0125425225	0.1828260793	0.07599691110000001	-0.0800418331	0.10121436210000001	0.0017515573999999999	0.033220095	-0.0438001497	-0.0431685419	0.20557900969999998	0.10931139720000001	-0.0392955012	0.0071919594	0.0523060547	0.1412510552	0.12104935019999999	0.11905633460000001	0.11575891279999999	0.00855813	-0.00413557	1.71029392249e-05	7.32415890969e-05	-0.0598354	-0.0463411	0.0021474975492100003	0.003580275093160001	-0.0409094	-0.0204501	0.00167357900836	0.00041820659001	-0.000185111	0.001163669	1.354125541561e-06	3.4266082321e-08	0.000593132	-0.000373519	3.5180556942399996e-07	1.39516443361e-07	0.000324585	-4.2394999999999976e-05	1.7973360249999982e-09	1.05355422225e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33327.05859375	-10.87109375	118.18067932128906	1110692834.5112457	21216.630859375	5.755859375	450145425.0229836	33.12991714477539	20795.79296875	-80.541015625	432465005.199112	6486.855197906494	1.539039	27.935707	0.16551186	0.0404348033	-0.0946027306	-0.08350046950000001	-0.0654095032	0.0436417121	-0.0478052155	-0.1570860137	-0.059125785300000004	-0.0574591474	0.024279189	-0.0418562533	-0.14611885130000002	-0.0545576921	0.1286586915	-0.039600251499999996	-0.08945195	-0.0718828558	-0.0889920699	-0.08291915650000001	0.0632936057	-0.0333426758	-0.15666453689999998	-0.011708739899999999	-0.0455145616	0.0559860576	-0.0818560854	-0.033236910099999996	0.0047545801	0.0037374009999999996	0.027867784500000003	-0.0577783257	-0.0794867685	-0.12488512539999999	-0.0548722716	0.052243708	0.0884063078	-0.00047137050000000004	-0.014812238200000001	0.0986121302	-0.064935948	-0.12026218949999999	-0.08108738730000001	-0.0005403599	0.10496624539999999	0.029214361299999998	-0.1044822739	0.0329618365	-0.0596319054	0.09792357310000001	0.0575869609	-0.049057787400000004	0.0358833758	-0.1973229339	-0.07759299389999999	-0.0133640405	0.008159758100000001	-0.0978137691	0.053701309800000006	0.066503233	-0.1011948649	0.0123376147	0.032925175699999996	0.0128736249	-0.0176672615	-0.05172028	0.1610646332	-0.0810630266	-0.1788326988	0.0442238298	-0.1306056393	-0.0435479909	0.0303060005	-0.0093365009	-0.1499521113	-0.0216839044	-0.0373216907	-0.0013593867000000002	-0.0372766075	-0.1029876413	0.056893506600000004	0.027150083199999998	0.052043039400000005	0.0326466491	0.0283849769	-0.1581388174	0.0465210512	-0.0687147074	-0.024990347200000002	0.16856980600000002	-0.0796104664	-0.0080678751	-0.0844651201	0.04270118690000002	0.0356360474	-0.1120591426	-0.0080911622	-0.1218616479	-0.016070093	0.1207205288	0.11775003070000001	0.11285322490000001	0.0187871	0.010228969999999995	0.00010463182726089994	0.00035295512640999983	0.0275096	0.087345	0.007629149025000001	0.00075677809216	-0.00901344	0.03189596	8.124210063359997e-05	0.0010173522643216	8.432709999999999e-05	0.0002694381	7.259688973160997e-08	7.111059794409998e-09	0.0008157509999999998	0.00022261899999999972	6.654496940009997e-07	4.955921916099988e-08	9.58035e-05	-0.0002287815	5.2340974742250006e-08	9.17831061225e-09	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33141.875	-185.18359375	34292.96339416504	1098383878.515625	21157.037109375	-59.59375	447620219.24747086	3551.4150390625	20777.689453125	-18.103515625	431712379.01050186	327.7372779846192	1.406175	25.52404	0.134107705	-0.0396717704	0.1221731258	0.012647623600000001	0.081664206	-0.0298433814	0.1526335101	0.10787567710000001	-0.023936676299999998	-0.0675419422	-0.0360675992	0.0042651312	-0.0435958574	0.0170906517	0.0029464968	-0.0577318346	-0.0072988097	-0.0542580816	-0.0503849792	0.0365017711	0.0722954267	-0.111660761	-0.1169342726	-0.0317808117	0.024091193900000002	-0.0269586198	0.1256523084	0.0248469124	-0.0440151613	-0.0574970016	0.0363921	-0.0153227469	0.0021852282	0.0846047603	-0.028257067200000006	0.07872140030000001	0.136163457	-0.0148645281	0.0412655379	-0.0546750205	0.0542125924	-0.0039725144	-0.0201122439	0.2392730699	0.1034357353	0.037194997599999995	0.0945224269	0.18752445809999999	0.05695299190000001	-0.1357931148	0.0107826178	0.0309487516	-0.0236816523	-0.0320446535	0.14166501880000001	0.0959863201	-0.0184186398	0.08641383009999999	-0.0159982088	-0.0079347647	-0.005936626600000001	0.0550669231	-0.0567392926	-0.0350035756	-0.1105445089	0.0712705241	-0.0329544564	0.0303340515	-0.043917453200000005	-0.0654979017	0.009969377	-0.1414927581	-0.0014574913	0.0267316812	-0.0699214604	-0.1473819253	0.050099839900000005	-0.025295342599999996	-0.0218916711	0.0340804017	0.0706367074	0.0516852841	0.0324420551	0.0529908199	0.11130887130000001	-0.0297330902	-0.055169895700000006	0.0830799127	0.1174538113	-0.060700000199999986	-0.0393567858	-0.06403586509999999	0.0129842497	-0.0050429799	0.1482441299	0.0326573345	0.0198773662	0.0755538701	-0.08522569630000001	0.120326335	0.1161887065	0.1093977275	0.0154805	-0.0033065999999999963	1.0933603559999976e-05	0.00023964588025000006	-0.0154321	-0.0429417	0.0018439895988900002	0.00023814971041	-0.0245173	-0.01550386	0.0006010979992899999	0.0002403696748996	0.00112679	0.0010424629	1.08672889787641e-06	1.2696557040999998e-06	0.000411103	-0.00040464799999999975	1.69005676609e-07	1.637400039039998e-07	9.58035e-05	0.0	0.0	9.17831061225e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33262.9296875	121.0546875	14654.237365722656	1106422491.3955688	21185.068359375	28.03125	448807121.39139175	785.7509765625	20840.720703125	63.03125	434335639.425663	3972.9384765625	1.234099	22.400621	0.14845576	0.0720731158	0.0047820553	-0.1397813966	-0.1109370291	-0.1533409739	0.0944652073	0.0275433741	0.0725064302	0.2085156956	0.0344756492	-0.11395655439999999	-0.0850503877	-0.14383921189999999	-0.1358704767	-0.062213179800000004	-0.0163254973	-0.086487547	-0.0335463309	0.043357445300000005	0.0884713805	-0.017718581100000002	0.1519282606	-0.1197969327	-0.0524622647	0.0245763336	0.152706069	-0.0008339972	0.0576946796	0.005885490500000001	0.057996455999999995	-0.038200245	-0.0984442033	0.10215928519999999	-0.061458173899999996	-0.0145901543	0.0804655787	-0.059313945199999996	0.13217939609999999	-0.0355916878	-0.029166149199999998	-0.0133891856	0.019348298400000002	0.010414956500000001	0.0057181323	-0.1875754496	0.044516405099999996	-0.2151827352	-0.09498747560000001	-0.0580679556	-0.04626812860000002	0.1928898247	0.050064300199999995	-0.0470934167	-0.0344813621	0.1666913236	0.139786421	-0.08936022119999999	-0.2806450136	-0.0016804795	0.0235089163	-0.0158960803	0.0683942846	-0.074047917	-0.13958049990000002	-0.0383339097	0.0231849215	0.0602300072	0.16786113100000002	0.0359447994	0.1385179072	-0.0563969454	0.0625532828	0.0259781127	-0.1015210437	-0.1355517989	-0.0405571641	-0.1002394159	0.013695334299999999	0.1679195452	-0.0867728224	0.0968097906	-0.0122713256	0.0187937067	0.12212061619999999	0.0099246267	-0.042508854699999994	-0.0361560889	0.014717597399999999	-0.0818620058	-0.0730182421	-0.0345109515	0.0052799432	0.10393372140000001	-0.056408582699999994	-0.1388685165	0.0693241522	0.1103956926	0.0329196965	0.1198669825	0.1143757435	0.10540925529999999	0.00580394	-0.00967656	9.36358134336e-05	3.36857195236e-05	0.0385671	0.0539992	0.00291591360064	0.00148742120241	0.013979399999999998	0.0384967	0.00019542362435999994	0.0014819959108899993	0.000249525	-0.0008772649999999999	7.695938802249998e-07	6.2262725625e-08	0.000362702	-4.840100000000005e-05	1.3155274080399994e-07	2.342656801000005e-09	9.58035e-05	0.0	0.0	9.17831061225e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33237.06640625	-25.86328125	668.9093170166017	1104702583.2934725	21187.29296875	2.224609375	448901383.3436432	4.9488868713378915	20871.765625	31.044921875	435630600.3049317	963.7871742248536	1.424699	25.860277	0.12839552	0.008945514	-0.0760984349	0.07357462070000001	0.0849785179	-0.1483467008	0.0709817504	-0.11980865859999999	-0.058782845	0.059003028099999986	-0.0386313655	-0.0730625618	0.122736952	-0.0945603218	-0.1629301401	0.1431215836	-0.0715358124	0.025726203399999998	0.035346957799999995	0.1257415514	0.13627441640000001	0.1439686851	-0.0999364602	0.0029449398	-0.0273139114	-0.1265356377	0.0660423138	-0.06966563440000001	0.0873277248	-0.0394313824	-0.1721126719	-0.0057615573	-0.09349422289999999	0.0223969633	0.20146406579999998	0.1564908939	-0.021270408799999998	0.0195316169	-0.0309557267	0.08995787429999999	-0.0085336525	0.17536191710000001	0.0819910199	-0.0980553784	0.06157477030000001	0.0804657654	-0.029743394399999998	0.027052813199999998	0.0210712986	-0.0081508401	-0.199288197	-0.06971184150000001	0.1240197398	-0.05763918990000001	0.1330306217	0.0713628778	0.0997136882	-0.05864936730000001	0.016185051000000002	-0.0232050541	0.0544986941	-0.0889676202	0.0541659235	0.017735856100000003	-0.044671433600000005	0.026005738100000002	0.11336337699999999	0.1795861304	0.1041250165	-0.2765681114	0.0429878636	0.0632222814	0.0283075458	-0.08131878099999999	0.09859823359999999	-0.013992780500000001	0.0116508579	0.279639051	0.1275685073	0.1274054677	0.11691167179999999	0.11353115970000001	-0.08396202259999999	0.0717306777	-0.1328341015	-0.0175308279	0.0551368212	0.0376374142	-0.0202880535	0.0235624858	-0.1382624083	-0.0975380814	-0.0739437651	0.0160522263	0.0833556952	0.048916519000000006	-0.0458107195	-0.1546649863	0.1093096677	0.11934271980000001	0.112315068	0.1009072399	0.00755236	0.0017484200000000005	3.056972496400002e-06	5.70381415696e-05	0.019881	-0.0186861	0.00034917033320999995	0.000395254161	-0.065626	-0.07960539999999999	0.004306771876000001	0.006337019709160001	0.000703324	0.000453799	2.0593353240099995e-07	4.946646489759999e-07	0.00024938900000000003	-0.00011331299999999992	6.219487332100002e-08	1.2839835968999982e-08	9.58035e-05	0.0	0.0	9.17831061225e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33343.75390625	106.6875	11382.22265625	1111805924.560562	21232.255859375	44.962890625	450808688.87796396	2021.661533355713	20914.9140625	43.1484375	437433630.24176025	1861.7876586914065	1.314922	23.86767	0.117573746	0.0678064188	0.0316618202	0.066194399	-0.06604585190000001	-0.1805241448	-0.0065375747	0.08581093869999999	-0.010835863400000001	0.11237211960000001	-0.0185874907	-0.0734692612	0.0411650539	0.1482891966	0.1365092571	0.1739119902	0.1139494049	-0.1003349279	-0.0821523772	0.035173162200000004	0.1359658294	0.16273056060000002	-0.0013431057999999999	-0.05487656230000002	0.005369148000000001	0.1393536248	0.011461726100000002	0.085433353	-0.0811467789	-0.151139189	0.0101023548	-0.07658408650000001	0.0798963843	0.025137637	0.0078947586	-0.0308502944	-0.2600034885	-0.07454316450000001	-0.1452483174	-0.0845081859	0.104056314	-0.010632248799999999	-0.0300541061	-0.2020763236	-0.010374851	-0.0913798559	-0.1483622726	-0.0498375582	-0.06575044940000001	-0.05857236530000001	-0.13336922240000001	0.1194853839	-0.0438089729	0.09030950830000001	-0.040045187999999995	0.032340807	0.18405775079999998	0.0592819044	-0.00014003709999999998	-0.1215545799	-0.0842362569	-0.1068023314	0.0204699126	-0.1649719475	0.20077093149999997	0.0406630257	0.0533308312	0.028880916099999997	-0.035627415600000004	0.0609722826	0.0479294796	0.0115040892	-0.1982159916	-0.0447349684	0.0721503958	-0.1783075921	0.0368136295	-0.0766068117	0.0444970887	-0.0433263648	0.0342924375	-0.1633069508	-0.2168359562	-0.07198855	-0.045703181100000004	0.11023260550000001	0.0845728547	0.0160727859	-0.0813429238	-0.03402449	-0.0703738375	0.2119652704	-0.0082233785	-0.1424754967	-0.1250635167	0.0628252794	-0.1251180053	0.08243509480000001	0.0047147857	0.11875383099999999	0.1100111431	0.0959136145	-0.000194241	-0.007746601	6.000982705320101e-05	3.772956608099999e-08	0.0329279	0.013046900000000005	0.0001702215996100001	0.0010842465984100002	-0.0140673	0.051558700000000006	0.00019788892928999997	0.0026582995456900013	-5.96179e-05	-0.0007629418999999999	5.820803427756099e-07	3.55429400041e-09	0.0003908780000000001	0.000141489	1.5278561088400008e-07	2.0019137121000003e-08	9.58035e-05	0.0	0.0	9.17831061225e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
