onset	duration	trial_type	img_gender	word_gender	response_time	response_hand	response_accuracy
1.0188	0.5	congruent	female	female	0.4452	left	incorrect
5.5354	0.5	incongruent	female	male	0.6514	right	correct
11.052	0.5	congruent	male	male	0.5337	left	correct
15.5686	0.5	congruent	female	female	0.441	right	correct
21.5852	0.5	incongruent	male	female	0.6353	left	correct
26.1017	0.5	incongruent	female	male	0.3697	right	correct
31.1183	0.5	incongruent	female	male	0.55	right	correct
36.1349	0.5	incongruent	female	male	0.6102	right	correct
40.6515	0.5	congruent	male	male	0.3066	left	correct
45.6681	0.5	congruent	male	male	0.4538	left	correct
51.6846	0.5	congruent	female	female	0.3432	right	correct
57.2012	0.5	incongruent	female	male	0.4235	right	correct
62.2178	0.5	congruent	female	female	0.5437	right	correct
66.7344	0.5	incongruent	female	male	0.453	right	correct
71.751	0.5	congruent	male	male	0.3963	left	correct
78.2675	0.5	congruent	female	female	0.4357	right	correct
82.7841	0.5	incongruent	male	female	0.5589999999999999	left	correct
88.3007	0.5	incongruent	male	female	0.4592	right	incorrect
93.3173	0.5	incongruent	male	female	0.6095	right	incorrect
98.3339	0.5	incongruent	male	female	0.7228	left	correct
103.8504	0.5	congruent	female	female	0.9412	right	correct
108.867	0.5	congruent	female	female	0.5825	right	correct
113.3836	0.5	incongruent	female	male	0.6068	right	correct
119.4002	0.5	incongruent	female	male	0.563	right	correct
124.9167	0.5	incongruent	male	female	0.7104	left	correct
129.9333	0.5	congruent	female	female	0.4477	right	correct
134.4499	0.5	incongruent	female	male	0.532	right	correct
139.4665	0.5	congruent	female	female	0.4863	right	correct
144.4831	0.5	congruent	female	female	0.4655	right	correct
148.9997	0.5	congruent	female	female	0.3908	right	correct
155.5162	0.5	incongruent	female	male	0.4682	right	correct
160.0328	0.5	congruent	male	male	0.5465	left	correct
164.5494	0.5	congruent	male	male	0.6018	left	correct
170.06599999999997	0.5	congruent	male	male	0.503	left	correct
175.0826	0.5	congruent	male	male	0.5233	left	correct
180.0992	0.5	incongruent	female	male	0.6226	right	correct
186.6157	0.5	incongruent	female	male	0.584	right	correct
191.1323	0.5	congruent	male	male	0.5112	left	correct
196.1489	0.5	congruent	female	female	0.4265	right	correct
201.6655	0.5	congruent	male	male	0.4298	left	correct
206.1821	0.5	congruent	female	female	0.4211	right	correct
210.6986	0.5	incongruent	male	female	0.7615	left	correct
216.2152	0.5	incongruent	male	female	0.7058	left	correct
220.7318	0.5	incongruent	female	male	0.6601	right	correct
225.2484	0.5	congruent	female	female	0.6234	right	correct
229.765	0.5	congruent	female	female	0.5096	right	correct
234.2816	0.5	incongruent	male	female	0.4689	left	correct
238.7982	0.5	congruent	male	male	0.5182	left	correct
243.3148	0.5	incongruent	female	male	0.4685	right	correct
249.3313	0.5	incongruent	female	male	0.7248	right	correct
253.8479	0.5	incongruent	male	female	0.4612	left	correct
258.3645	0.5	incongruent	male	female	0.5625	left	correct
263.3811	0.5	congruent	male	male	0.4408	left	correct
268.3977	0.5	incongruent	male	female	0.5051	left	correct
272.9143	0.5	congruent	male	male	0.4364	left	correct
279.4308	0.5	congruent	female	female	0.5267	right	correct
284.4474	0.5	congruent	female	female	0.485	right	correct
288.964	0.5	incongruent	male	female	0.3933	left	correct
293.4806	0.5	incongruent	male	female	0.6415	left	correct
299.4971	0.5	incongruent	male	female	0.6099	left	correct
304.0137	0.5	congruent	male	male	0.4822	left	correct
309.0303	0.5	congruent	female	female	0.3825	right	correct
314.0469	0.5	congruent	female	female	0.3358	left	incorrect
318.5635	0.5	congruent	female	female	0.6661	right	correct
323.0801	0.5	incongruent	male	female	0.5614	left	correct
329.5966	0.5	congruent	female	female	0.5177	right	correct
334.1132	0.5	incongruent	male	female	0.472	left	correct
338.6298	0.5	congruent	male	male	0.3553	left	correct
344.1464	0.5	incongruent	female	male	0.5496	left	incorrect
348.663	0.5	incongruent	female	male	0.5389	right	correct
353.6796	0.5	congruent	male	male	0.3902	left	correct
358.1962	0.5	incongruent	male	female	0.5365	left	correct
362.7127	0.5	incongruent	male	female	0.3449	left	correct
367.2293	0.5	incongruent	female	male	0.4782	right	correct
372.2459	0.5	incongruent	female	male	0.5434	right	correct
376.7625	0.5	congruent	male	male	0.4337	left	correct
381.7791	0.5	congruent	female	female	0.545	right	correct
387.2957	0.5	congruent	female	female	0.4273	right	correct
393.8122	0.5	congruent	male	male	0.4586	left	correct
398.3288	0.5	incongruent	female	male	0.5559	right	correct
403.8454	0.5	incongruent	male	female	0.4732	left	correct
409.362	0.5	congruent	female	female	0.4645	right	correct
414.3785	0.5	incongruent	female	male	0.5249	right	correct
418.8951	0.5	incongruent	male	female	0.4562	left	correct
423.4117	0.5	incongruent	female	male	0.5264	right	correct
428.4283	0.5	incongruent	female	male	0.4747	right	correct
432.9449	0.5	congruent	male	male	0.377	left	correct
437.4615	0.5	incongruent	male	female	0.5733	left	correct
441.9781	0.5	congruent	male	male	0.4616	left	correct
446.4947	0.5	incongruent	male	female	0.4639	left	correct
451.0113	0.5	incongruent	female	male	0.5692	right	correct
457.0278	0.5	congruent	male	male	0.4426	left	correct
461.5444	0.5	congruent	male	male	0.4139	left	correct
466.061	0.5	incongruent	male	female	0.4772	left	correct
470.5776	0.5	congruent	male	male	0.4414	left	correct
475.0942	0.5	congruent	male	male	0.5097	left	correct
