name	intensity-avg	volume
Left-wm-bankssts	96.1227	3624.8
Left-wm-caudalanteriorcingulate	103.484	3239.9
Left-wm-caudalmiddlefrontal	97.6089	6214.1
Left-wm-cuneus	92.1719	2735.8
Left-wm-entorhinal	77.7041	1045.6
Left-wm-fusiform	89.9575	6243.4
Left-wm-inferiorparietal	93.5847	9749.2
Left-wm-inferiortemporal	87.1741	6974.4
Left-wm-isthmuscingulate	105.8553	4208.1
Left-wm-lateraloccipital	91.381	10162.2
Left-wm-lateralorbitofrontal	93.7223	6617.3
Left-wm-lingual	89.0615	5576.6
Left-wm-medialorbitofrontal	90.226	3366.1
Left-wm-middletemporal	85.8753	6700.2
Left-wm-parahippocampal	88.9359	1378.5
Left-wm-paracentral	98.2942	3859.5
Left-wm-parsopercularis	94.0084	3165.5
Left-wm-parsorbitalis	83.5659	922.1
Left-wm-parstriangularis	93.0792	3131.2
Left-wm-pericalcarine	91.8382	3882.8
Left-wm-postcentral	91.436	6195.2
Left-wm-posteriorcingulate	105.0431	4358.9
Left-wm-precentral	94.8187	11730.3
Left-wm-precuneus	99.1602	8407.9
Left-wm-rostralanteriorcingulate	101.2676	2723.2
Left-wm-rostralmiddlefrontal	95.0005	11513.5
Left-wm-superiorfrontal	94.5624	14005.3
Left-wm-superiorparietal	96.3976	10461.7
Left-wm-superiortemporal	90.3797	7406.6
Left-wm-supramarginal	95.8586	6725.0
Left-wm-frontalpole	85.7473	257.8
Left-wm-temporalpole	69.0893	641.8
Left-wm-transversetemporal	96.3352	713.4
Left-wm-insula	92.8524	9113.8
Right-wm-bankssts	99.1683	3477.1
Right-wm-caudalanteriorcingulate	102.9319	2720.5
Right-wm-caudalmiddlefrontal	97.3607	5073.5
Right-wm-cuneus	93.0369	2837.1
Right-wm-entorhinal	75.1011	801.7
Right-wm-fusiform	90.1858	5935.5
Right-wm-inferiorparietal	92.4812	9983.7
Right-wm-inferiortemporal	86.56200000000001	6409.5
Right-wm-isthmuscingulate	105.8242	4683.3
Right-wm-lateraloccipital	90.5326	9629.7
Right-wm-lateralorbitofrontal	95.415	7044.2
Right-wm-lingual	91.2641	6465.0
Right-wm-medialorbitofrontal	95.7982	3587.9
Right-wm-middletemporal	86.0955	6471.0
Right-wm-parahippocampal	86.8255	1373.6
Right-wm-paracentral	96.1271	3521.1
Right-wm-parsopercularis	95.3518	3009.6
Right-wm-parsorbitalis	87.8455	1367.8
Right-wm-parstriangularis	92.9521	3267.5
Right-wm-pericalcarine	91.7588	3920.1
Right-wm-postcentral	92.4672	6636.3
Right-wm-posteriorcingulate	102.74799999999999	3873.5
Right-wm-precentral	94.2271	11131.5
Right-wm-precuneus	99.6372	9459.2
Right-wm-rostralanteriorcingulate	102.2054	1986.8
Right-wm-rostralmiddlefrontal	94.7049	13741.1
Right-wm-superiorfrontal	94.7755	12753.2
Right-wm-superiorparietal	95.4583	9956.3
Right-wm-superiortemporal	89.7242	6744.7
Right-wm-supramarginal	96.4774	8080.0
Right-wm-frontalpole	86.0972	298.3
Right-wm-temporalpole	74.2003	754.5
Right-wm-transversetemporal	98.8247	660.1
Right-wm-insula	92.1611	9789.1
Left-UnsegmentedWhiteMatter	103.1803	33661.2
Right-UnsegmentedWhiteMatter	103.3022	31035.1
