csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	cosine00	cosine01	cosine02	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19
31198.005859375	n/a	n/a	973315569.6015967	19877.228515625	n/a	395104213.4623757	n/a	20092.5859375	n/a	n/a	403712009.6558228	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	n/a	n/a	0.0	0.0	n/a	0.0	n/a	0.0	n/a	n/a	0.0	0.0	n/a	n/a	0.0	-0.0	n/a	n/a	0.0	0.0	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31343.05859375	145.052734375	21040.29574966431	982387322.0112457	19909.77734375	32.548828125	396399233.8777008	1059.426212310791	20155.271484375	62.685546875	3929.4777870178223	406234968.60886	1.637418	30.278364	0.32639239406	-0.30105694239999997	-0.0501477568	-0.1126788291	0.2954881386	-0.09928064140000001	0.1795194009	-0.0358668577	0.0161933513	-0.19136572300000002	0.2484750995	-0.1654518136	0.2591086515	-0.2640679278	0.0139523998	-0.025966989300000003	0.1206026601	-0.0126466698	0.0156215532	-0.033747141800000005	0.1478878971	-0.042793152300000005	0.075532778	-0.05648952650000001	0.1355258745	-0.1126976349	0.07077330429999999	-0.04830620099999999	0.0618933045	-0.0229655814	-0.0153979596	0.1322526256	-0.038869648	0.056384036299999996	0.022595834500000002	-0.1995257848	-0.090231826	0.1466953674	-0.0162783573	-0.045920265300000006	-0.0114560255	-0.0107028525	-0.011515261799999999	-0.0275252423	0.17033585469999998	-0.052557895	-0.3016577602	0.1566734373	-0.0328033805	0.10031063359999999	-0.1930083994	0.25403626100000004	-0.21752454300000001	-0.0056302344	0.18541972850000002	0.285473665	-0.038958401600000005	0.1345846289	-0.1426156764	0.1405785116	-0.30777630850000004	0.0173164082	-0.3245991851	0.1239059785	-0.006618199	0.11219388640000001	-0.11729369769999999	0.0786133562	-0.0339486691	0.037643689	-0.1503431573	0.0286602405	-0.088542425	0.0481389808	-0.0232185344	0.1096197859	-0.0250512269	0.0807981605	-0.035049394	0.0565048918	-0.1986676859	0.0691006943	0.0088620706	0.0926386691	-0.0771664093	-0.022138765600000002	0.0614486419	-0.021500168599999998	-0.06347492519999999	0.21936695239999998	0.043201497900000004	0.0277431332	-0.1259510346	-0.0831514371	0.0790210287	0.0241783231	0.0541436228	-0.1742311823	-0.0114282054	-0.021443547599999998	0.1221610506	0.12213587039999999	0.1220939072	0.0	-9.84406e-06	-9.84406e-06	9.69055172836e-11	9.69055172836e-11	-0.176887	-0.176887	0.031289010768999995	0.031289010768999995	-0.0703603	-0.0703603	0.00495057181609	0.00495057181609	-0.000534936	-0.000534936	2.86156524096e-07	2.86156524096e-07	-0.000160633	-0.000160633	2.5802960689e-08	2.5802960689e-08	0.0008871359999999998	0.0008871359999999998	7.870102824959997e-07	7.870102824959997e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31339.775390625	-3.283203125	10.779422760009766	982181521.5348244	19919.55859375	9.78125	396788814.5698395	95.6728515625	20186.966796875	31.6953125	1004.5928344726562	407513628.4581337	1.536187	28.406446000000006	0.21531464096	-0.0636960475	0.0858449925	-0.1219531316	0.055239003700000004	-0.0156602986	0.2384363682	0.0993507092	-0.0788473147	-0.0841301933	0.11541616710000001	-0.0765959687	0.0324542502	-0.060605320199999986	0.2041024809	-0.0668622039	-0.040091042400000006	0.1096051764	0.0837778496	0.000276173	-0.18999296699999998	0.0010332928	-0.12266404759999999	-0.2115155345	-0.0222429287	-0.041834304100000004	-0.0860868111	0.1327476565	-0.0457453503	-0.0100307994	-0.0788094436	0.09681087460000001	0.1569340302	0.024350988599999998	0.0632190618	-0.0361457719	0.115087072	-0.0944708731	-0.1550574893	0.059528154000000014	-0.0512081525	-0.11255702029999999	-0.039521000099999995	-0.0849627065	-0.1564404423	0.062291648899999996	-0.014367940800000001	0.1699185078	-0.1913613151	-0.0162855785	-0.0832093188	0.1943650754	-0.10226503519999999	0.1091206277	0.1582830757	0.0844476253	0.0523125276	0.0820300538	0.022921732	0.22279846179999999	-0.0594037931	-0.051664916100000007	-0.14501202259999998	-0.0790793289	-0.10248878269999999	0.0779621012	0.06602104639999999	-0.2064977418	0.075168179	-0.0292079066	0.0586316239	-0.0011314761	-0.0177891916	0.1601138693	-0.0140856685	-0.086052578	0.0868314628	0.0240029595	0.17128404960000002	0.09944926789999999	0.07036174690000001	0.0139216824	0.1443159582	0.09651962689999999	0.0719959885	0.1046517436	0.0145466049	0.062035041	0.1551848713	-0.034810575	0.0090122942	0.1136012742	-0.0804712541	0.2105201377	-0.0905292842	-0.0899480011	-0.018609691	-0.0017686585000000004	-0.0025056856	1.04e-05	0.1220939072	0.1218673892	0.12149017050000001	0.0	-6.0030999999999985e-06	3.840960000000002e-06	1.4752973721600007e-11	3.603720960999999e-11	-0.0606831	0.11620389999999997	0.003682438625610001	0.013503346375209996	-0.00150395	0.06885635	0.0047411969353225	2.2618656025e-06	-0.000530665	4.270999999999919e-06	1.8241440999999307e-11	2.8160534222500004e-07	-2.64698e-23	0.000160633	2.5802960689e-08	7.0065031204e-46	0.000447029	-0.0004401069999999999	1.9369417144899988e-07	1.9983492684100002e-07	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31324.072265625	-15.703125	246.588134765625	981197503.3020973	19866.078125	-53.48046875	394661060.0686035	2860.1605377197266	20200.146484375	13.1796875	173.70416259765625	408045917.9902077	1.1635	21.514893	0.29596877689999995	0.09045580539999999	0.1339384261	-0.0873132858	-0.09151356029999999	-0.11091283869999999	0.2657445037	-0.0037053238000000002	0.126422311	0.056560821799999994	0.0195697075	-0.16158447039999999	-0.08578942769999999	0.0696116774	0.0555564513	0.0779761063	0.0464784471	-0.17307528809999995	-0.1361693821	-0.1271795903	-0.0227492156	0.18900553879999998	0.00059673	-0.0704146123	0.0162019498	0.07099190429999999	-0.2302152465	-0.0405651463	0.05821356530000001	-0.008442025799999999	0.130054401	-0.0927489947	-0.07300939070000001	-0.1156627622	0.0757596166	-0.15925661	0.024183139700000002	0.0368621455	-0.1578116131	0.08017045490000001	0.0690925961	-0.0315018189	0.0252308807	0.172633793	0.1030290351	-0.09631189779999999	0.13671610720000002	0.141160119	-0.0800333699	-0.0658161372	-0.2065752954	0.054522945999999996	-0.0960242261	0.2735710919	0.0518711612	-0.0466610696	-0.0617744585	0.2710481795	0.0862957103	0.1037750477	-0.0124447725	-0.08965465289999999	0.0161007159	-0.0961049802	-0.1050507409	-0.0811903415	0.1237919875	0.0673856832	-0.07049633	-0.1033535025	-0.1559217276	0.0404129127	0.041608285099999996	-0.057622249699999996	0.0371448919	-0.10008653070000001	0.079097223	0.054518069599999996	-0.0091461543	-0.06259635059999999	0.1372357195	0.0334908329	-0.1002379241	-0.0040772186	-0.00048333629999999995	0.23776925079999997	0.20232420710000001	-0.1664570117	-0.0180389038	0.050857467	-0.09005379220000001	-0.2647050475	0.0650417401	0.11343759240000001	0.1405078224	0.0245744229	0.057106804800000015	0.0696547574	0.019917753899999998	0.0066873036	0.1219596574	0.12133101710000001	0.1202856824	0.0	-0.00565128	-0.005645276899999999	3.186915127767361e-05	3.19369656384e-05	0.0703147	0.1309978	0.004944157036089999	0.017160423604840002	0.0608534	0.06235735	0.0038884390990225	0.0037031362915599998	-0.00106813	-0.000537465	2.88868626225e-07	1.1409016969e-06	0.000548445	0.000548445	3.007919180250001e-07	3.007919180250001e-07	-0.000406428	-0.000853457	7.28388850849e-07	1.6518371918399998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31234.822265625	-89.25	7965.5625	975614121.9651833	19857.767578125	-8.310546875	394330933.18683237	69.06518936157228	20234.41796875	34.271484375	1174.5346412658694	409431670.5340729	1.239936	22.928305	0.295653851	0.0499709255	0.0618315794	0.046134235	0.01830119	-0.0769607614	0.023824469900000003	0.09256868970000001	0.2175730055	0.0575268106	0.0080454442	-0.22506388219999998	-0.1920183443	0.0572640404	0.024425853799999998	-0.026017845699999997	0.0068283173	0.07401914030000001	-0.125433779	0.0462258312	-0.0300769242	-0.10525344210000001	-0.0245850864	0.1074739074	-0.0408384662	0.0014653479999999998	-0.08447551939999999	0.0220872254	0.0286938939	-0.1035152218	-0.1204745071	-0.0465631292	-0.0682716934	0.034528225600000004	0.0373532487	-0.0946406625	0.13470955380000002	-0.0160313598	0.14954800029999998	-0.1184413909	-0.1443809851	-0.0567066104	-0.09457488689999999	0.1584122485	-0.0669376349	0.1179585358	0.0361117699	0.0575672884	0.1424544212	0.0657590915	-0.18345331190000005	-0.0283067396	-0.0230429412	0.3066199901	-0.0571927212	0.0691305348	-0.1244949674	0.0719930339	0.1714733343	0.008553873100000001	-0.04324888440000002	-0.1400965388	0.0343184467	-0.1609639472	0.0384679177	-0.08055762799999999	0.0612038161	0.009979246899999999	-0.1909023725	0.052186030999999994	0.1332616902	-0.071057302	0.0104311361	-0.08696801800000001	-0.036403394	0.0040258377	-0.021378276499999998	-0.0081156688	0.0667454856	0.1813220434	-0.1152141514	-0.0230038943	0.0383958259	0.0189628679	0.0368361707	0.1826570943	-0.008516247900000001	-0.0012636224	0.1343512395	-0.1402675535	-0.058025724699999996	0.1260003118	0.0777068884	-0.2359597787	-0.0318484885	0.011125226200000001	-0.0416385741	0.044348648399999996	-0.024999661	-0.0409303459	0.121758375	0.12052793310000001	0.11848639890000001	0.0	-0.00021092900000000005	0.005440351	2.9597419003201e-05	4.449104304100001e-08	-0.136372	-0.20668670000000003	0.018597322384	0.04271939195689	0.022793200000000003	-0.038060199999999995	0.00144857882404	0.0005195299662400001	-0.000289046	0.000779084	6.06971879056e-07	8.3547590116e-08	0.000512285	-3.616000000000003e-05	1.3075456000000024e-09	2.62435921225e-07	-0.00031234	9.408800000000004e-05	8.85255174400001e-09	9.75562756e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31353.111328125	118.2890625	13992.302307128906	983017589.9538002	19908.57421875	50.806640625	396351327.4234772	2581.3147315979004	20326.84765625	92.4296875	8543.247131347656	413180735.6403961	1.4064219999999998	26.006901	0.053753171	-0.0804305224	-0.012819548500000002	0.0344328377	0.0921153969	0.0339740206	0.08511834759999999	0.0231327266	0.10044181810000001	0.1002867309	0.1842493536	-0.17689552030000005	-0.14069299529999998	-0.045549240899999996	-0.1051666625	-0.2458547398	-0.07055082780000001	0.1737188995	-0.1477869013	0.069515631	0.1393545339	0.0033139934000000005	-0.040050551600000005	0.0575278284	-0.1619740578	0.0938486809	0.0475477491	-0.0539795755	-0.0060917725	0.0969674234	-0.031763284700000005	0.041269224300000004	-0.0935116126	0.029892267400000002	-0.033987412200000004	0.052515130599999994	-0.019205009199999998	0.0019539066000000003	0.13291531480000002	-0.1234287794	-0.013541058600000001	0.0790030773	-0.039378737000000004	-0.0427893402	0.0180887305	-0.0355053646	-0.0730511004	-0.015111303700000004	0.0204112873	-0.0689492259	-0.2166607065	0.013811419299999999	0.029437258100000002	0.1754053431	-0.022866008700000003	0.10834846470000001	0.0168491277	0.07790823940000001	0.186412661	0.1304225786	-0.1209106718	0.0428684161	-0.10758430039999999	-0.093449732	0.250157749	-0.0638447595	0.1286416555	0.043120879800000005	-0.1530919817	0.1282700423	0.05652168110000001	0.0863159396	0.11924596929999999	-0.0945334173	0.10337169339999999	-0.024786502599999996	0.0016770784	0.0044742532	0.0383905877	-0.070382492	0.0056157086	-0.0069634725	-0.06788487730000001	-0.0588825818	0.0313322354	-0.0127895349	-0.0927610637	-0.0120795228	0.0046758327	-0.027414337799999997	0.08821929640000001	-0.0310696058	0.0375724927	-0.1019680902	-0.1257907335	-0.0482383463	-0.0410142733	-0.1412536062	-0.0031473896	-0.0263920723	0.12149017050000001	0.1194599025	0.1161012174	0.0	-0.017236	-0.017025071000000003	0.0002898530425550411	0.00029707969600000004	-0.11972600000000005	0.016645999999999942	0.014334315076000012	0.000277089315999998	0.0168009	-0.0059923000000000025	3.590765929000003e-05	0.00028227024080999997	-0.000137169	0.000151877	2.3066623129e-08	1.8815334561e-08	0.000548116	3.583099999999995e-05	1.2838605609999966e-09	3.00431149456e-07	-0.000406428	-9.408800000000004e-05	8.85255174400001e-09	1.6518371918399998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31404.501953125	51.390625	2640.996337890625	986242742.923832	19922.654296875	14.080078125	396912154.2327919	198.24860000610352	20323.05078125	-3.796875	14.416259765625	413026393.05726624	1.4286450000000002	26.417826	0.21502705	0.0650478975	0.050392281799999994	-0.0815104734	-0.07347952769999999	0.1084943617	0.1607183617	0.017102888400000002	-0.0400179997	-0.026755699700000003	0.09304111359999999	-0.2226401	-0.11064476220000001	0.081938627	-0.0191445889	-0.0179249064	-0.0324952027	-0.042219550300000006	0.1228863569	-0.1316524365	0.0388480812	-0.0478326614	0.1417836643	0.0728114756	0.0563185221	0.11577748449999999	0.052241708600000006	0.1423402289	-0.1636580617	-0.1189296143	0.1283987845	0.0027078909999999996	-0.1160624334	0.09711043949999999	-0.149671725	0.2071205581	0.0409173483	-0.1558938491	0.0543357285	-0.0575992572	0.1683156005	0.011812194199999999	0.0830274206	0.009740783900000001	-0.0310785339	-0.1053719139	0.09996546279999999	0.009048521700000001	-0.0790580316	-0.0413066166	-0.1637150765	0.018469101	-0.13612562960000002	0.0396464025	-0.026761023300000002	-0.0485063738	0.1543658583	0.0733040665	0.0341420344	0.1738788059	-0.089902787	-0.11047328349999999	-0.0150401426	-0.1423998726	0.09048402529999999	-0.0432362134	-0.0321860113	-0.0928954272	-0.0127901478	-0.1293434512	0.18282100350000002	0.1197787065	-0.1554451271	0.0241788299	0.1225891496	0.0021881984	-0.1621296157	0.1165459869	-0.14827893039999998	-0.0182713509	0.0122097814	-0.18398954539999998	-0.125843554	-0.1067999865	-0.0449376723	-0.0584327288	-0.13616632550000002	-0.0509013803	0.0026050354	-0.16191288410000002	0.0381960583	-0.0443570362	0.0795474072	0.0578374463	0.036343094900000004	0.1003616298	0.107083447	0.1143509159	0.0769048366	0.024166827400000004	0.1211551914	0.1181292731	0.11314193199999999	0.0	-0.0173438	-0.00010779999999999818	1.1620839999999608e-08	0.00030080739844	0.0557308	0.17545680000000005	0.00310592206864	0.03078508866624002	0.0171292	0.0003283000000000001	1.0778089000000007e-07	0.00029340949264000004	-0.000340756	-0.000203587	4.1447666569e-08	1.1611465153599998e-07	0.000490302	-5.7814e-05	3.3424585960000003e-09	2.40396051204e-07	-0.0009277100000000002	-0.0005212820000000002	2.7173492352400023e-07	8.606458441000004e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31370.517578125	-33.984375	1154.937744140625	984109373.1194496	19904.052734375	-18.6015625	396171315.25278085	346.01812744140625	20291.814453125	-31.236328125	975.708194732666	411757733.80005264	0.977421	18.074005	0.07386705	0.0776194289	0.025701698199999998	-0.0136675109	-0.0978501034	0.1049934708	-0.0554802724	0.0028140899	-0.146407087	-0.13465160310000002	0.0367946806	-0.19077379649999998	-0.0669896721	0.06088542650000001	-0.0387184634	0.11432401880000001	0.0439880146	-0.0167116871	0.0499267109	-0.00395257	-0.1081734036	-0.006753270699999999	-0.19824049359999998	0.0111580664	0.1089139055	0.06001217599999999	0.0410326489	-0.0386955068	0.0092332727	-0.060079244800000015	-0.0506694558	-0.0641828639	-0.1021665233	0.0037137776	-0.0311462088	0.07763686110000001	0.0184774796	0.041350343399999996	0.0967707979	0.1940969203	0.0547310267	0.11152382949999999	0.017232045	-0.034078006699999996	0.0823376137	0.0728325732	0.076735761	-0.0113936745	0.0608780524	-0.0090975814	0.0079024587	-0.0205293365	-0.172492306	0.0338477437	0.0412256269	-0.1123399358	0.1363174721	-0.125648183	-0.1036756886	0.1064673345	-0.09637616	-0.1521331976	0.0233296487	-0.08296020650000001	-0.0717429968	-0.1149590226	-0.07543957309999999	-0.10464096880000001	-0.0487490502	-0.1509571882	-0.0031521123	-0.004562657	0.06711258190000001	-0.0908003958	-0.1236614992	-0.0173297183	-0.018656514	-0.025381489500000003	-0.043043310700000004	-0.073545345	-0.11707606359999999	-0.048340263700000004	0.0158337576	0.037277500299999995	-0.027081696699999998	-0.1150481394	0.017727695	0.052672040499999996	-0.0955401725	-0.0836165146	-0.0132375295	-0.031502163900000005	-0.1570569863	0.012914528	0.1171900368	0.07168662690000001	-0.1086760551	0.0137694155	-0.1675165103	-0.0141544217	0.1207536218	0.11653897	0.10962317619999999	0.0	-0.0174513	-0.00010749999999999996	1.1556249999999993e-08	0.00030454787169	0.08109060000000001	0.025359800000000016	0.0065756854083600024	0.0006431194560400007	0.0202265	0.003097299999999997	9.593267289999983e-06	0.00040911130224999986	-0.000813115	-0.000472359	2.23123024881e-07	6.61156003225e-07	0.000510852	2.055000000000004e-05	4.223025000000016e-10	2.6096976590399997e-07	-0.00134085	-0.00041313999999999983	1.7068465959999981e-07	1.7978787225e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31346.142578125	-24.375	594.140625	982580654.528141	19862.90234375	-41.150390625	394534889.5173493	1693.354648590088	20274.11328125	-17.701171875	313.331485748291	411039669.3409576	0.93019	17.200636	0.0908493	-0.0178040875	-0.0109437821	0.0209924083	-0.0060532386	0.0082693118	-0.1267235515	-0.036622905899999995	-0.1023970276	-0.0671442901	0.0321866053	-0.1294926991	-0.1181656232	-0.016395961	-0.0770085424	0.1032625408	0.0547794446	-0.0803255074	0.09936791119999999	0.2177984926	-0.0164562962	-0.0404536749	-0.0037926088	-0.0374495832	0.0371608748	0.0789885789	0.0466245536	-0.1919220071	0.0410038691	0.148604763	0.0527574272	0.034016750400000004	-0.020190486100000002	-0.17418928079999998	0.1109366013	0.006604818399999999	0.0126727511	-0.028937183300000002	-0.061720342000000004	-0.12677539640000002	-0.0824676202	-0.0491497297	-0.0398019892	-0.021342445499999998	-0.0023039962	-0.004654153	-0.0352832099	-0.0257495209	0.08009034059999999	-0.0217076445	-0.026288948599999997	-0.0386152633	-0.1116742717	-0.024199697599999997	-0.0038405095	-0.040724170899999995	-0.0092530804	-0.125691459	-0.10239858460000001	0.0555407759	-0.0746897414	-0.068733233	0.09300606689999999	-0.16115226	0.040653992	-0.0634663363	-0.1371709325	0.039623816299999996	0.10493095599999999	-0.0022814632	-0.0324616672	-0.0895810968	0.144753507	-0.054720036900000005	-0.0771739424	0.09517051779999999	0.0339402059	0.058022087699999995	-0.0856973787	-0.1976524148	0.006793053	0.21868673530000002	-0.0434200617	-0.0910094448	0.1081547507	0.0559282096	0.09051384119999999	0.0379955837	0.059499289500000004	0.1553068656	-0.0096904082	-0.0208832344	-0.0206847036	-0.0895067354	-0.1426798688	0.038078222	0.2269851353	-0.09647609609999999	0.13498147230000002	-0.012474088400000001	0.1202856824	0.1146924889	0.10556234960000001	0.0	-0.0174537	-2.3999999999996247e-06	5.759999999998197e-12	0.00030463164369	0.0145406	-0.06655000000000001	0.00021142904836	0.0044289025000000025	0.0100043	-0.0102222	0.00010449337283999998	0.00010008601848999998	-0.00104182	-0.00022870499999999995	5.230597702499997e-08	1.0853889124e-06	0.000458063	-5.278899999999997e-05	2.786678520999997e-09	2.09821711969e-07	-0.00134085	0.0	0.0	1.7978787225e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31314.275390625	-31.8671875	1015.5176391601562	980583843.2399024	19846.5078125	-16.39453125	393883872.35162354	268.78065490722656	20286.4609375	12.34765625	152.46461486816406	411540497.3687134	1.140529	21.090128	0.06440555	-0.038141536600000005	0.0517272143	0.09524800480000001	-0.029104854700000002	-0.11429782599999999	-0.1179769972	-0.0514974407	-0.07551767549999999	0.0268308611	0.0821379163	-0.046106624299999996	-0.0787319452	-0.0230994873	0.0016533832	0.0676275022	-0.0119287588	0.0465713945	0.0510041688	0.0167116664	-0.108879915	0.0591178932	-0.11506860140000001	0.1563916858	-0.019319886499999998	0.0669985478	-0.0845287733	-0.0238636153	0.09990456800000001	0.0235233963	0.0341825791	0.0222864937	0.0408367277	0.0184615908	0.11093209529999999	0.06148967480000001	-0.0604774008	-0.041921804300000004	0.097778003	0.0695817126	0.1461281476	0.0511468987	0.0792087801	-0.1401439623	0.0025433034	0.1505640534	-0.0124379359	0.0208837236	0.0726104036	-0.1248587664	0.0393299884	-0.029636514300000007	0.10267029550000001	-0.014915803500000003	0.074164368	-0.0613001055	-0.1240783229	-0.0759959108	-0.0614187001	0.0446857061	-0.055238122300000005	0.0386400211	0.0189369644	-0.094326825	-0.054835725099999996	-0.004012544099999999	0.0037115235999999998	-0.14605859599999998	0.010822131200000001	-0.0344169536	0.0335146203	-0.049813743	0.139360589	-0.20998785190000002	-0.0244921796	0.0238054829	0.023056552	-0.06815147690000001	-0.021673027200000004	0.046353206699999996	0.023572312999999998	0.028552484399999998	-0.0408293453	-0.1246368792	-0.0004844272	-0.0336382411	-0.08808641369999999	0.0310334432	-0.084098718	-0.0169120094	0.0974280357	-0.0058133153	-0.0721564097	0.0628666013	-0.045725977800000005	-0.0507146368	-0.0056285308	0.0199080461	-0.2165349711	0.19204510589999998	0.11975163039999999	0.11259388880000001	0.1009795324	0.0	-0.017475099999999997	-2.139999999999781e-05	4.579599999999063e-10	0.0003053791200099999	0.0200097	0.005469100000000001	0.0004003880940900001	2.9911054810000013e-05	0.0228623	0.012858000000000001	0.00016532816399999998	0.0005226847612899999	-0.00185734	-0.0008155200000000001	6.650728704000002e-07	3.4497118756e-06	0.000352442	-0.00010562100000000009	1.1155795641000016e-08	1.2421536336399994e-07	-0.00134085	0.0	0.0	1.7978787225e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
