csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10
35805.109375	n/a	n/a	1282005857.3557131	22747.900390625	n/a	n/a	517466972.18179697	22794.021484375	n/a	519567415.43014914	n/a	n/a	n/a	n/a	-0.11976138050000001	-0.0291051475	-0.1942535166	-0.2400894275	0.20464474100000002	-0.147935819	0.1259168525	-0.2571834482	0.22923917530000001	-0.0097255714	0.32755330260000004	-0.12682784449999998	0.09043112240000001	-0.0244641692	-0.1295457068	0.0062719696	-0.0716859685	0.05720264780000001	-0.1304261082	0.036342309100000005	-0.11740312369999999	0.10343109660000001	-0.11182496039999999	0.0205577383	-0.1389762108	0.1629780786	-0.000839025	-0.023412088799999998	0.0873857948	-0.11759258210000001	0.0886078619	-0.0778758536	-0.0649580279	0.070187626	0.037894411600000004	0.0005129481	-0.1136970885	-0.046145983700000004	0.025944826	0.0273079715	0.045350185	-0.1775810547	-0.018272039	0.0926743641	0.0218521074	0.0197175799	-0.1050944283	-0.1024585943	-0.2343302526	0.21250343260000001	-0.1387657683	0.0051551119	-0.35570226380000003	-0.2407753499	0.1024298709	-0.0823277974	-0.3014233707	0.0723247643	-0.14690613619999998	0.333636418	-0.1549934486	-0.1452048449	0.0821795426	-0.046930739000000006	0.081969773	-0.0850655624	0.060914535	-0.0371408911	0.1320350589	-0.017419591	0.0614862301	-0.127321286	0.10435465109999999	-0.0459830529	0.0143749576	-0.1273085968	0.0642179811	-0.06302767849999999	0.0658664304	0.0017049868	-0.11298159210000001	0.0042059123	0.067245134	-0.006656700400000001	-0.0836655638	0.0571302587	0.0041375354	0.0338930696	0.030449643999999998	-0.0639773315	-0.21103145480000002	0.08850573960000001	0.0168749492	0.037859517200000005	-0.0659998638	-0.0151738376	0.12717307460000002	0.1217078847	0.1216831682	0.1216419777	0.00463596	n/a	2.14921251216e-05	n/a	0.06533290000000001	n/a	n/a	0.0042683878224100014	0.0424676	n/a	n/a	0.00180349704976	0.00157436	n/a	2.4786094096e-06	n/a	0.000673122	n/a	n/a	4.53093226884e-07	0.000541598	n/a	n/a	2.93328393604e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35573.92578125	-231.18359375	53445.85401916504	1265504195.4898837	22780.16015625	32.259765625	1040.6924781799316	518935696.7444	22833.697265625	39.67578125	521377730.81821066	1574.1676177978516	1.834577	34.077938	0.2117884578	0.0060731016	-0.0697726863	-0.17271380190000002	-0.2251398084	0.23907130829999998	-0.24600344510000002	0.0622677817	-0.0017788569	0.18459492719999998	0.17742602300000002	0.2336524103	0.1778861793	0.052130875	0.0336093562	-0.1171448573	-0.08676713859999999	-0.0409750235	-0.12468188820000001	-0.029747767999999997	-0.0521068737	0.1299150031	-0.023923091299999998	-0.0036401767	0.049199804900000005	0.219816625	-0.2352034446	-0.1280974132	0.0101384892	-0.1059674057	0.0176571734	-0.1232732268	0.13674181289999998	-0.031542271600000005	-0.1635184119	0.0594175257	0.0238941253	0.14682096	0.049384070700000005	-0.0411829508	0.0238496402	0.0145731176	0.0130585995	0.017395078300000002	-0.1657007666	-0.0224497237	-0.0112339765	-0.0268300869	0.0467139094	-0.12430464289999996	0.102753099	-0.031119705	0.2225378334	0.0399411909	-0.26065272850000004	0.19626278219999999	-0.21193544469999998	-0.3188471055	-0.0345036817	0.0038869119	0.16016251880000001	-0.1784301663	0.1403088636	0.0167648112	-0.005678464300000001	-0.10585894300000001	-0.1011173059	0.041084565	-0.21486512300000002	-0.051201198499999996	-0.011862319	-0.11837375039999999	0.0030062548999999997	-0.1254850236	0.04573919519999999	-0.037046587	0.1013045477	-0.0084446816	0.022462438900000003	0.0304358948	0.1029261006	0.09052337869999999	-0.070446578	-0.0366838165	0.2064742852	0.07799976480000001	-0.014077623999999999	-0.0103741293	0.12488254119999999	-0.07286125190000001	0.08818157289999999	0.19891935440000005	-0.1329517924	0.0059882456999999995	-0.043998794800000005	0.0076571616	-0.0146854117	-0.0813132791	0.1216419777	0.12141962949999999	0.12104935019999999	-5.04078e-05	-0.004686367800000001	2.5409463008399995e-09	2.196204315687684e-05	0.0207831	-0.04454980000000002	0.0019846846800400013	0.00043193724561	0.009070290000000002	-0.03339731	0.0011153803152361	8.227016068410003e-05	0.00358991	0.00201555	1.28874538081e-05	4.0624418025e-06	0.000552491	-0.00012063099999999995	1.4551838160999986e-08	3.05246305081e-07	9.46794e-05	-0.0004469186	1.9973623502595999e-07	8.96418878436e-09	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35456.56640625	-117.359375	13773.222900390625	1257168101.320816	22722.841796875	-57.318359375	3285.3943214416504	516327539.3258095	22728.677734375	-105.01953125	516592791.5530738	11029.101943969728	1.890916	35.124454	0.4311771078	-0.18542326399999998	0.0309032029	-0.008823616999999999	-0.15225988470000001	0.05259724	0.0437008563	0.016854751799999998	-0.2559652872	-0.08074605	0.1816467371	-0.047599059000000006	-0.08841480019999999	-0.2544946448	-0.2250534546	0.2096220142	-0.1579077164	0.025623859	-0.0519897371	0.023763165899999997	-0.0341174199	0.09126102130000001	0.008607222	0.1401926334	-0.1610309432	-0.10313469539999999	0.0242966463	-0.0046012556	-0.1855404505	0.1173157378	-0.0209870358	0.045427097400000005	0.0729724158	-0.0643018646	0.0566357535	-0.0664032269	0.0176430039	-0.0123836407	-0.0345423801	-0.1284966604	0.056572097	-0.0246684525	0.12172592630000001	-0.1503835674	0.0208474771	-0.1033289275	0.006346410500000001	-0.0312680151	-0.1880084793	-0.0410154063	0.0734164968	-0.1040710894	0.0088784143	0.0001759877	-0.1485807877	0.052375138499999994	0.0315498884	-0.0722178947	0.34693347630000004	-0.066827025	-0.2031280606	0.024488931800000002	-0.0785785351	-0.09258073970000001	0.1739333718	0.0060251762	0.1072833748	0.0659064329	-0.0463165779	0.053493234400000006	0.1434968905	0.0462051608	0.0710359855	0.1074799769	-0.20221014690000005	-0.031209986600000007	0.07933618860000001	-0.0500752429	0.15349600859999998	0.0643112897	0.16755216009999999	-0.0427867834	-0.0065405666000000005	0.1858622147	-0.0440245118	-0.0352645231	0.0089480952	-0.0745596441	-0.09464388779999999	-0.0192186558	0.0408966852	0.0657228958	0.0465709426	0.0543069079	0.002602733	-0.041912347200000005	-0.082203176	-0.09373820460000001	0.1215101995	0.120893123	0.1198669825	0.008572869999999998	0.008623277799999999	7.349410003689997e-05	7.436092001597281e-05	0.214785	0.1940019	0.03763673720361	0.046132596224999996	0.0977242	0.08865391	0.0078595157582881	0.00955001926564	0.00176569	-0.00182422	3.1176611761000007e-06	3.327778608399999e-06	0.001109	0.0005565090000000001	3.0970226708099995e-07	1.229881e-06	-0.000322552	-0.0004172314	1.7408204114595998e-07	1.04039792704e-07	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35155.86328125	-300.703125	90422.36938476562	1235934723.049942	22690.603515625	-32.23828125	1039.3067779541016	514863487.90329367	22639.041015625	-89.63671875	512526178.10715103	8034.741348266602	1.534597	28.505697	0.33966082	0.0641028833	0.06867562299999999	-0.0411481661	0.055171949299999995	-0.036041379500000005	0.1003776884	0.0645037639	-0.0461271388	-0.21410516510000002	0.08276428549999999	-0.0277897978	-0.2024316646	-0.0813575209	0.0370282776	0.0648173794	-0.1473814882	-0.20012717030000002	-0.0496444146	0.1206756525	-0.2040824587	0.0795965168	-0.1133826665	-0.1469328999	-0.12927507859999998	0.08873943699999999	0.0780070429	-0.061554511799999996	-0.0305423287	0.050225352300000005	0.0408263612	-0.0022454888	0.025638880699999998	0.24629691760000005	0.0358376366	0.0727552814	0.0614421431	0.0988669196	-0.0081215386	0.0670391719	-0.0471273647	-0.0378995191	-0.0402286979	-0.0835769636	-0.0142505416	0.021118062200000003	0.2583988998	0.0446579346	0.0620923163	0.1445096836	0.019041171399999997	0.09986668800000001	0.205110078	0.08815728910000001	0.0504441866	-0.003182312	0.08579656279999999	0.0883887878	0.25651026829999996	0.1035383415	-0.000998539	0.1853007215	-0.0573989987	-0.0902790723	-0.0092843052	0.0509515172	-0.0590332183	-0.0171965558	-0.0121900427	0.0257205767	-0.0552501815	-0.0970976368	0.0333106125	0.1756975309	-0.16102676929999998	0.20891325489999998	0.0934099209	-0.024566601	-0.038597453	-0.09282266550000001	0.0573052938	0.050522385	0.0356957676	0.0222629779	-0.0231012269	0.2459550505	0.1549700586	0.12425467529999999	-0.025517639900000003	0.09902245960000004	-0.0067754159	0.0423132394	0.07625489519999999	0.11283300730000001	-0.07853909440000001	-0.049004709	0.0648486061	0.0827977825	0.1213126213	0.12010478890000001	0.1181006348	0.0034580999999999995	-0.005114769999999999	1.1958455609999995e-05	2.6160872152899986e-05	0.171432	-0.043352999999999996	0.001879482609	0.029388930624	0.0114876	-0.08623660000000001	0.007436751179560001	0.00013196495376000005	-0.000900927	-0.002666617	8.116694593289998e-07	7.110846224689e-06	0.000460586	-0.0006484139999999999	4.204407153959999e-07	2.12139463396e-07	0.000461546	0.000784098	6.14809673604e-07	2.1302471011600002e-07	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35045.5703125	-110.29296875	12164.538955688477	1228191998.5283813	22656.3046875	-34.298828125	1176.409610748291	513308142.0928345	22569.296875	-69.744140625	509373161.4318848	4864.2451515197745	1.086592	20.183851	0.18687185	0.09593756140000001	0.081016979	-0.08424050029999999	0.0853668665	-0.0634291533	0.0069235975	0.09487982130000001	0.07449024950000001	-0.0663832521	0.0687082324	0.027803635299999997	-0.1217062167	-0.0374409902	-0.1353604028	-0.033543988	0.13119762470000002	-0.08898914029999999	-0.0289298461	0.0241290505	-0.0915021058	-0.0879792291	0.1216262575	-0.1425671474	-0.0188874979	-0.0404325725	-0.0387041746	0.0302942	-0.0372477251	-0.0045936407	0.010290878	-0.0289941071	-0.016046545	-0.0888071457	-0.036128438799999996	0.1274606286	0.13111659609999998	-0.076519225	0.08330520849999999	-0.057385619299999996	-0.0509257221	0.0163479232	0.0173709594	-0.0219955809	-0.0470269937	0.19571419559999997	-0.0306429904	0.123708909	0.0990005741	0.1094536697	0.0413804844	0.1185657575	0.0523645076	0.0058601621	0.07908546849999999	-0.0608709786	0.0003606479	0.0087987292	0.008594615	0.0641691454	-0.0220870547	-0.0657698916	-0.2016136496	-0.03025412	0.0478583803	0.0382882889	-0.0915719818	-0.0412411851	-0.0363335665	-0.0013099255	-0.0327983994	0.006033709	-0.12696855810000002	0.14150050460000002	0.023181691299999998	0.0761138064	-0.013675186899999999	0.0269218641	0.12609102949999998	-0.036263655	-0.128173295	-0.083887016	-0.07039053740000001	0.076751957	-0.003596607100000001	0.0742250542	-0.1115599261	-0.0125333945	0.0299116857	0.076203758	-0.0270738249	0.11957786220000001	-0.007741104499999998	-0.09812018859999999	-0.026426968399999997	0.123826931	-0.1318286714	-0.0700501981	0.12104935019999999	0.11905633460000001	0.11575891279999999	-4.275e-05	-0.00350085	1.8275625e-09	1.2255950722499996e-05	0.060874800000000014	-0.1105572	0.01222289447184	0.0037057412750400006	-0.0336578	-0.0451454	0.0020381071411600003	0.0011328475008399999	-0.000389269	0.0005116579999999999	1.5153035436099998e-07	2.617939089639999e-07	0.000440674	-1.9911999999999968e-05	3.9648774399999874e-10	1.94193574276e-07	0.000483344	2.1798000000000065e-05	4.751528040000028e-10	2.3362142233600002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35155.4453125	109.875	12072.515625	1235905335.1201782	22677.107421875	20.802734375	432.7537574768066	514251201.0232582	22524.263671875	-45.033203125	507342453.9601479	2027.9893836975095	0.97316	18.076811	0.13541792	0.1814151254	0.0013124646	-0.1605567022	0.1022787902	0.0553348408	-0.05069225980000002	0.1057122076	0.199020837	-0.0140204641	-0.1308277136	0.0848503409	-0.036572304	0.0508692654	0.0774564083	0.081467415	-0.032838855699999996	0.0164480886	0.11961720769999999	0.0904594142	-0.10856951449999999	-0.1765272618	-0.0400093977	-0.0760171842	-0.0263811706	0.037423688	-0.0730286898	0.08381187080000001	0.1382327361	0.047124382400000005	-0.0719054153	-0.1761930117	-0.0323852429	0.0285532966	-0.011163840900000001	-0.0503671148	0.1294751218	-0.1099661982	-0.11634344419999999	-0.0110810202	-0.015570152299999999	0.0757849369	0.0350378462	-0.1338805777	-0.0498207883	0.06583844230000001	0.1298763	-0.07307049730000001	0.20975803629999998	0.014830935600000001	0.1089660459	0.0586143998	-0.0059420356	-0.0229894423	0.0849164833	0.0583888933	-0.022912160299999998	0.008491123199999999	-0.1701653577	0.1021011243	0.1139858058	0.0525506922	-0.0220153502	-0.0390918087	-0.0100851082	0.0153838278	-0.0104182877	0.0435529643	0.12809423539999998	0.0331376419	-0.2593500238	-0.0007950236	0.0801001465	-0.023666751200000002	-0.0058234777	0.20539241809999997	-0.0797845224	-0.004594865	0.0838364447	-0.07176432469999999	-0.0070515724	0.108461341	-0.0046602694	0.1062136724	0.0711709655	-0.09874294210000001	0.0742615969	0.08414898050000001	-0.003818565	0.1131927061	-0.0493167928	0.1778551039	0.0795705484	0.0353986184	0.031053550200000002	-0.1274246616	-0.0751731405	-0.09256403789999999	0.1207205288	0.11775003070000001	0.11285322490000001	-0.009257520000000005	-0.009214770000000006	8.570167655040009e-05	8.49119861529001e-05	-0.048526199999999985	-0.109401	0.011968578801	0.0023547920864399998	-0.0370262	-0.003368399999999993	1.1346118559999955e-05	0.0013709394864399994	-0.00031145	7.781900000000002e-05	9.70011025e-08	6.055796761000004e-09	0.000596266	0.00015559200000000002	2.4208870464000007e-08	3.55533142756e-07	0.000518608	3.526400000000002e-05	1.2435496960000015e-09	2.6895425766400005e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34788.93359375	-366.51171875	134330.8399810791	1210269900.5903473	22684.578125	7.470703125	55.81140518188477	514590084.7092285	22455.431640625	-68.83203125	504246410.16678244	4737.8485260009775	1.266104	23.518345	0.07268489000000003	0.1775599731	0.2433281024	-0.1454052028	0.0949376256	0.0470491022	-0.0029635774	0.1236993776	0.2422773128	0.0013443292	-0.1882126016	0.18437048739999998	-0.1623911697	0.1236873052	0.0391186144	0.0382697392	-0.037252619	0.18381705920000002	0.0709177825	0.1256389754	-0.009962387900000001	-0.0769372527	-0.0751569018	0.0045510361	-0.046180256600000004	-0.1511637279	-0.0452246766	0.057014586299999996	-0.0901816793	0.0529676484	0.1630296875	-0.1419312663	0.0722570035	-0.020748652700000002	0.0758044236	-0.0532646586	-0.0293533848	-0.0103723329	-0.0332514108	0.092714884	0.0882681339	-0.0551391253	0.0102323716	0.0599151349	0.0418023329	-0.017759781999999998	-0.07257954330000001	0.0902270511	0.1484029105	0.17712503670000002	0.2628146511	-0.043199247999999996	-0.1320827867	-0.0164899255	0.0757216111	0.049237381	0.0488169216	0.0651610057	-0.20968127879999998	0.1096551626	0.25118268309999997	0.0069570345	-0.16920447309999995	-0.041399550699999996	-0.1307847304	-0.0731101247	0.1319989274	0.0409282858	0.1654073884	0.042293269800000005	-0.11085423039999999	0.0824462978	0.1161231996	0.0912440122	0.016513869	-0.0472370458	0.015183070600000001	-0.0148118148	0.19528483149999998	-0.03736899	0.044280249699999996	0.1082572816	0.0441689108	0.07595933349999999	-0.0193611024	0.014024605400000001	0.014378902800000001	0.10025798130000001	-0.1109751178	-0.1368951971	0.0051800935999999995	-0.11735767609999999	0.0097393978	-0.0319375338	-0.1194130725	0.1488164069	0.051533143200000006	0.0151763849	0.120326335	0.1161887065	0.1093977275	-0.0110867	-0.0018291799999999945	0.00012291491689	3.34589947239998e-06	-0.0727426	-0.024216400000000013	0.0005864340289600008	0.005291485854760001	-0.0137002	0.023325999999999996	0.0005441022759999996	0.00018769548004000006	-1.90948e-05	0.0002923552	3.6461138703999997e-10	8.547156296704e-08	0.000594777	-1.4890000000000259e-06	2.2171210000000767e-12	3.53759679729e-07	0.000346186	-0.00017242200000000004	2.9729346084000015e-08	1.19844746596e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35135.90234375	346.96875	120387.3134765625	1234531633.5095367	22670.6484375	-13.9296875	194.03619384765625	513958300.5767212	22597.087890625	141.65625	510628381.13663095	20066.4931640625	1.562434	29.022779	0.0940703	0.0159351311	0.1793727861	0.003282412	-0.0085741753	-0.0589891314	-0.2514780463	-0.0474175078	0.24589835710000002	-0.031186440899999997	-0.04659299	0.020239477	-0.1249843016	0.007621973299999999	0.10837550720000001	-0.1222327375	0.0206190073	0.075080631	-0.1398342182	-0.060065346799999995	-0.0314678437	-0.0871705165	0.11570126019999999	0.21794925980000002	-0.11369812550000001	0.0479144788	0.061173363099999996	0.0904591976	0.07924767320000001	0.0765350964	-0.0548238999	0.051911785300000006	-0.11024656039999996	0.138829551	-0.0193319865	0.0145093926	0.021738157799999998	0.0066802597	-0.010318056800000001	-0.0754761337	-0.0415632167	-0.0904764942	0.0111303926	0.09268221859999999	0.1220265577	-0.1335394401	-0.0064684142000000005	-0.13498144550000002	-0.0184953616	0.1138642978	0.1134822446	-0.1117053038	-0.0366428816	-0.054007140999999995	-0.0101561624	-0.0427368063	-0.24619038370000002	0.098771087	-0.1548565492	0.2125626666	0.10532516730000001	0.1319949845	-0.0910146476	0.06768362879999999	-0.1059942633	0.013744396899999999	-0.0358986563	-0.1291634721	0.0265783533	0.051339477	0.0910890048	0.1067215959	0.0691328583	-0.2300020354	-0.0342308911	0.1305209328	-0.007630131700000002	-0.0340574172	-0.0807723802	-0.0286788417	0.060646850999999995	-0.10669001339999999	0.0818639387	0.0976371007	-0.0611011904	-0.0872430112	-0.0512767576	-0.0394335493	-0.025617800899999998	0.0302247854	0.06410059929999999	-0.0893275589	-0.0415388586	-0.17632875039999998	0.0853948964	-0.0691788982	-0.0779218024	-0.013734653500000001	0.1198669825	0.1143757435	0.10540925529999999	-0.00328267	0.00780403	1.07759223289e-05	6.09028842409e-05	-0.0554663	0.0172763	0.00029847054169000005	0.0030765104356900003	0.00894848	0.02264868	0.0005129627057424	8.007529431039999e-05	0.000411521	0.0004306158	1.6934953344100002e-07	1.8542996720964e-07	0.000338132	-0.000256645	6.5866656025e-08	1.14333249424e-07	0.000106621	-0.000239565	5.739138922500001e-08	1.1368037641e-08	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35054.16796875	-81.734375	6680.508056640625	1228794691.9813385	22628.77734375	-41.87109375	1753.188491821289	512061564.0730133	22609.794921875	12.70703125	511202826.4092445	161.46864318847656	0.90183	16.751832999999998	0.1173418187	-0.030894697999999998	0.1193748543	0.014312276	0.0193525113	-0.1949514452	-0.10532851509999999	0.0286221059	0.0681895145	0.056598656	-0.0402417136	-0.0330794816	-0.12195495560000001	-0.0773747205	-0.0567621614	0.0049252207	0.1781224836	-0.0220510254	-0.0947152733	-0.1078455224	-0.0689848908	0.0654695372	-0.043105344000000004	-0.0175455071	0.1980583886	0.236897363	0.0030385424	-0.0404332421	0.0247000492	0.0614556167	0.0332740158	0.1406996928	0.1640636111	-0.0090277546	-0.0638547401	-0.08820240929999999	0.011644809499999999	0.0110640368	0.1168902864	0.0047052332	-0.1000908852	-0.0524978041	-0.1389891583	-0.0266953331	0.1281075714	-0.069742784	-0.0071469156	0.0302112462	-0.0381342521	0.1121586489	0.0827380905	0.0225483176	-0.048859113200000005	-0.024359702799999997	0.0180806499	-0.1771436427	-0.08649653060000001	0.0050701345	-0.0606012834	0.025377366499999998	-0.0327558304	0.06689992759999999	-0.1518736351	-0.027024990699999998	0.0642941717	0.0031367014	-0.021666888399999997	-0.1029602673	-0.2155717022	-0.1412691765	-0.08003477610000001	-0.21253741420000002	-0.018194374699999998	-0.13372731699999998	0.0084314935	-0.040895869	0.08841620480000001	0.1884016778	-0.0167847045	0.0008340002000000001	0.0170189015	-0.1118385488	-0.0098993238	-0.0580201319	-0.0598695153	-0.0172976649	0.15976799619999998	0.0082524337	-0.10323472439999999	0.0598919059	-0.0027553003999999997	-0.0121390463	-0.19782448600000002	0.1399854679	-0.0597920175	0.0608178942	0.0937307705	-0.058400082	0.11934271980000001	0.112315068	0.1009072399	-4.18713e-05	0.0032407987000000003	1.7532057636900001e-09	1.0502776213921693e-05	0.034662300000000014	0.0901286	0.00812316453796	0.0012014750412900005	0.00396854	-0.00497994	2.4799802403600006e-05	1.5749309731599995e-05	0.000176089	-0.000235432	3.1007335921000005e-08	5.542822662399999e-08	0.000205853	-0.00013227899999999998	1.7497733841e-08	4.2375457608999984e-08	9.44824e-05	-1.2138600000000013e-05	1.473456099600003e-10	8.926923909759998e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35144.125	89.95703125	8092.267471313477	1235109522.015625	22651.759765625	22.982421875	528.1917152404785	513102220.4795876	22671.3671875	61.572265625	513990890.15045166	3791.143894195557	0.99308	18.446827	0.0546905728	-0.0751044055	0.1345704883	0.0499036539	-0.030620501600000002	-0.2006091435	-0.033147089500000004	-0.0501687279	-0.0241250557	0.24661456350000002	-0.06919574349999999	-0.092013493	0.004943736	0.1315150487	0.1732018238	0.1503748832	-0.0066457742	0.0919841251	0.1390136519	-0.0033039528999999996	0.0275339353	0.0552318171	0.0605680755	0.0014217446	-0.0542360593	-0.0814053933	0.0427842204	0.097519891	0.0644822221	-0.0165845599	0.0135294177	0.0682787366	0.2884363735	-0.0056119515	0.0714618793	-0.0897823586	0.0093633913	0.0757468251	0.0747494829	-0.0241303869	-0.035301955	-0.061066638300000003	0.0084393668	-0.0025913857	0.08835453630000001	-0.0258026486	-0.0629895167	0.0344345137	-0.11200094029999999	0.0879145201	0.034570855899999996	-0.0416506152	-0.054155262999999995	-0.0445627889	-0.0179740033	-0.1803771527	-0.0261007995	-0.0754418996	-0.1580186918	-0.1779849238	-0.0348930795	0.10580719820000001	0.0899333951	0.0232325811	-0.1056043517	0.1590694233	0.138192449	0.11048529060000001	0.18780204350000002	-0.0006647149	0.0828753205	-0.058087811100000004	-0.0598119196	-0.058386078200000004	0.1009482167	-0.0202462465	-0.0160474143	0.1158999785	-0.0042656656	-0.062195380099999996	0.11025719390000001	-0.0541086535	-0.1200411127	0.07460658690000001	0.0088463466	0.0635989759	0.0084403203	0.034161161	-0.0929357173	-0.09949048880000001	0.10284102	-0.1284995086	-0.0351993589	0.0943521538	0.048606377	-0.0018584341	0.027349143700000002	-0.08556777759999999	0.11875383099999999	0.1100111431	0.0959136145	-3.33135e-05	8.557800000000001e-06	1.10978928225e-09	7.323594084000002e-11	0.0165486	-0.01811370000000001	0.0003281061276900003	0.00027385616196	0.0264001	0.02243156	0.0005031748840336	0.00069696528001	7.90515e-05	-9.703750000000002e-05	6.249139652249999e-09	9.416276406250005e-09	0.000383604	0.00017775100000000005	3.1595418001000015e-08	1.47152028816e-07	8.65358e-05	-7.946599999999998e-06	6.314845155999993e-11	7.48844468164e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
