csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	a_comp_cor_98	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04
35071.67578125	n/a	n/a	1230022442.1051178	22505.966796875	n/a	n/a	506518541.46204	23009.146484375	n/a	529420821.93942636	n/a	n/a	n/a	n/a	-0.0834896906	-0.0335028056	0.106377395	-0.11967184789999999	0.1508296308	-0.05666556320000001	0.1265958772	-0.0389485194	0.1759233647	0.0859266175	-0.2198192561	0.1633181194	-0.08783246199999999	0.0053307832	-0.0387417285	0.23470836879999998	-0.0104877254	0.0962721539	-0.0934923282	0.1371579745	-0.1512719569	0.0492337549	-0.0763586679	0.1229650727	-0.054663984400000004	0.1816558473	-0.0089540916	0.1378763783	-0.115693048	-0.11174300390000001	0.08593877470000001	-0.023480145	0.0389652771	0.0037724319	0.13882498210000002	-0.0008901582000000002	-0.05177887690000001	0.0558546951	-0.0350871667	-0.013960231399999998	-0.000819776	0.0492858533	0.033865568	0.0246889437	0.0225645905	-0.07814204849999999	-0.0335624105	0.0892348656	0.09972304779999999	0.1093616765	-0.07187615280000001	-0.09098961609999999	0.0526718434	-0.0568612155	0.1766186227	-0.148183964	0.0119052424	0.12660331119999998	-0.102848706	0.0763256117	-0.2691124874	0.0374283858	-0.0357447004	0.1289624398	-0.0938560088	-0.26812429390000003	0.142777034	-0.0198147501	0.019638816200000003	-0.1075774005	0.0483203232	-0.0444419722	0.11213043730000001	-0.033224750899999995	0.0437690542	-0.0854552985	0.0516743008	-0.1132380848	0.0250287421	-0.10916646070000001	-0.027485054199999998	0.007375227	0.1055151381	-0.1050776593	0.047205172999999996	-0.025631110699999998	-0.0752907812	0.0344409365	0.05344754	0.1073976019	-0.067574336	0.0395552129	0.0720094077	0.0346562738	-0.13188883699999998	-0.049165521	-0.06144135200000001	0.06518482980000001	0.0265215498	-0.0583096767	-0.047894180300000005	-0.016060883600000003	0.102069335	0.1217078847	0.1216831682	0.1216419777	0.0136797	n/a	n/a	0.00018713419209	0.0463528	n/a	0.00214858206784	n/a	-0.108432	n/a	0.011757498623999996	n/a	0.0011746800000000006	n/a	1.3798731024000015e-06	n/a	-0.000107906	n/a	n/a	1.1643704836000002e-08	-0.000526306	n/a	2.769980056360001e-07	n/a	0.0	0.0	0.0	0.0	0.0
35073.3046875	1.62890625	2.6533355712890625	1230136701.7022095	22518.3046875	12.337890625	152.22354507446292	507074045.9990845	22975.703125	-33.443359375	527882934.0881348	1118.4582862854004	1.240248	20.467827	0.07557875000000001	0.021452917599999996	-0.0039965778000000006	0.1280574275	-0.0457097715	0.11018458980000001	0.0453462122	0.06698193570000001	-0.1037619766	0.0598462392	0.0067342429	-0.1272552011	0.1672811942	-0.025119934700000002	0.0222697843	-0.0426883032	-0.052426153200000006	0.0846141173	-0.022272174	-0.0158984944	0.19627731010000002	0.0109390461	0.0727057321	0.0691148018	0.07797456650000001	-0.07253554599999999	-0.047969774900000005	0.1027496167	0.12369725599999999	0.1106039279	0.0960940321	-0.13307930369999998	0.0224045571	-0.0645859054	-0.135065891	0.0377488415	0.11010251050000001	-0.0573197621	-0.0036987904999999997	0.0637342766	0.0041983496999999995	-0.027044425499999997	-0.0397181904	-0.0032183155	-0.0168308258	-0.0528675683	-0.0395718769	-0.0837513829	0.00029193009999999996	-0.0388333	-0.0942509511	-0.010984259	-0.0750211654	-0.0664884978	0.013132039199999999	0.1471360728	-0.0264897589	-0.0981701807	0.07673271059999999	-0.1300194232	0.1445059475	-0.0191749662	-0.0583270468	-0.0922511726	0.0359140559	0.0441518834	-0.1407553267	0.0065762342	-0.0235938818	0.08493721609999999	-0.0664760975	-0.0058769286	-0.0505389512	-0.0473223376	0.17161770710000002	0.1015006907	0.1869123066	-0.0077062738	-0.0581723346	0.0006276637999999999	0.0038287144	-0.0785795057	0.044479562800000004	-0.1036491905	0.027791187000000002	0.0229637904	-0.1917580471	-0.0024531675	0.0104570694	0.0378376533	0.0207100826	0.010694035400000001	0.14568791109999998	-0.040691282200000005	-0.0100915573	-0.012164953999999999	0.113120063	-0.06154418900000001	-0.031052485600000002	0.2135003739	-0.10226461519999999	-0.0294582369	0.1396940974	-0.0178577375	0.1216419777	0.12141962949999999	0.12104935019999999	0.0264915	0.012811800000000002	0.00016414221924000006	0.00070179957225	0.0582767	0.011923899999999994	0.0033961737628899987	0.00014217939120999987	-0.08150549999999998	0.02692650000000001	0.006643146530249997	0.0007250364022500003	0.000994442	-0.00018023800000000075	9.88914891364e-07	3.248573664400027e-08	0.000190187	0.00029809300000000003	8.885943664900003e-08	3.6171094969e-08	-0.000526306	0.0	2.769980056360001e-07	0.0	0.0	0.0	0.0	0.0	0.0
35117.4375	44.1328125	1947.705139160156	1233234416.5664062	22521.40234375	3.09765625	9.595474243164062	507213563.529068	23025.150390625	49.447265625	530157550.51089865	2445.0320777893066	1.297729	21.416443	0.13526735	0.1328981483	0.038920570099999996	0.027652140699999998	0.0096294847	0.0423656513	0.15308239199999998	0.0657578619	-0.0530738521	-0.048672482999999996	0.1020288303	-0.2460620572	0.1059363363	-0.10195061529999999	0.0430858076	0.18331016530000002	0.037265885299999996	-0.0318734028	-2.49416e-05	0.0558479385	0.1721326091	0.1336832739	0.0019256785	0.0184309495	0.0610833396	0.0720401935	-0.101219565	0.021667409199999998	-0.1252802663	0.0649506976	0.0641081822	-0.0719867351	0.011259796599999998	0.0981563425	-0.013860241	-0.0137468472	0.0187781176	-0.10219892960000004	-0.0006235786	-0.1304877555	-0.011647126599999998	0.1029604992	-0.0228657844	0.059379239	-0.0838122136	-0.16665043710000002	-0.06299443889999999	0.048555596900000005	-0.1166701549	-0.0044121585	0.0655906175	0.13195915689999999	-0.0157600728	-0.0403767014	0.0118298953	0.0929853043	-0.1021041202	0.0284711433	0.0050189351	-0.09946304	0.05637572160000001	0.012976303	-0.0951426478	-0.21534637469999998	-0.0543906429	-0.1444940334	-0.0155399979	0.1284525105	-0.059061658899999994	-0.0937337882	0.0156830476	0.0350437597	-0.2124249171	0.117017996	0.0861321385	-0.0350250172	0.0604990159	-0.0344050386	0.0273875481	0.08077534480000001	0.1645967397	0.0049107197	0.0185374813	0.0833111147	-0.017639958799999998	-0.0252618943	0.0172728175	-0.0056730725	-0.041386946800000005	-0.0355843193	-0.0455975766	0.1446533611	0.0301421233	0.07495374440000001	-0.0415987291	0.1652267157	-0.024252390800000002	0.034775145099999995	-0.0700784875	-0.17264565140000002	0.10734530390000001	-0.0635143788	-0.1036811869	0.0736001721	0.1215101995	0.120893123	0.1198669825	0.0199657	-0.006525800000000003	4.2586065640000016e-05	0.00039862917649000003	-0.0038764	-0.0621531	1.5026476960000004e-05	0.00386300783961	-0.049249199999999986	0.03225629999999999	0.0024254837006399987	0.0010404688896899993	0.00109454	0.00010009800000000008	1.1980178116e-06	1.0019609604000015e-08	-0.000396358	-0.0005865450000000001	3.4403503702500007e-07	1.5709966416400005e-07	-0.000526306	0.0	2.769980056360001e-07	0.0	0.0	0.0	0.0	0.0	0.0
34941.3984375	-176.0390625	30989.751525878906	1220901324.7681274	22465.791015625	-55.611328125	3092.619815826416	504711765.95773697	22978.673828125	-46.4765625	528019450.8993568	2160.0708618164067	1.520037	25.08519	0.1581664	-0.11995071380000001	0.020245552	-0.0269374839	-0.1516277226	0.1382842204	-0.11684418699999999	0.1266498671	0.0670109515	-0.0455912736	0.045342418200000005	-0.0494679032	0.1591952603	-0.0580954747	0.0142205945	0.1160548243	0.0895315381	0.0917411867	-0.09295924439999999	0.0890758624	0.12351322960000001	0.07977768889999999	-0.0367376366	-0.0630235067	-0.0671365467	-0.008226337	-0.0741916946	0.0761132547	-0.0360929463	0.0333711623	-0.008616091	0.0264134074	0.027568883	-0.0033251522999999997	-0.0769227957	0.08701255460000001	0.018202433400000002	-0.032877339	0.0998767411	-0.0794884436	0.0741399831	-0.1847953507	0.042978450700000004	0.0133387644	0.0161231669	0.1097533092	0.0180082169	-0.1077217783	-0.0067038971999999995	-0.013390784499999999	-0.0659202879	-0.1266769084	-0.0650535937	0.1249930382	0.1202787986	0.050300199000000004	-0.11907228449999999	0.045133802699999996	0.1666138888	-0.0168959024	-0.043498069900000005	-0.05745568860000001	-0.0368563364	-0.004560019	-0.006376316999999999	-0.0326571248	-0.09474882679999999	-0.0497654274	-0.0839271707	-0.014517194099999997	-0.0149307511	-0.0961672079	-0.10610765720000001	0.0613489215	-0.06821444759999999	-0.043326623200000004	-0.0516523979	-0.1413574102	0.0999923368	-0.032691078900000003	0.013952615500000001	0.0528522436	0.0641434894	-0.0378587014	-0.1057261725	0.0306085442	-0.1098056298	0.0436800253	-0.15631171630000001	0.035544809	-0.0299583279	-0.048891402199999996	0.024388524900000003	0.09332366310000001	-0.0872206201	-0.1095715709	0.0838305746	-0.0671152363	-0.0770756777	0.0561488645	0.16159505289999998	0.0566219667	0.015328510600000001	-0.118548148	0.1213126213	0.12010478890000001	0.1181006348	0.0265471	0.006581400000000001	4.331482596000001e-05	0.00070474851841	0.0641882	0.0680646	0.00412012501924	0.00463278977316	-0.07943120000000001	-0.03018200000000001	0.006309315533440001	0.0009109531240000007	0.00098017	-0.00011436999999999992	9.607332289e-07	1.3080496899999982e-08	0.00055604	0.000952398	9.070619504040001e-07	3.0918048160000004e-07	-0.000526306	0.0	2.769980056360001e-07	0.0	1.0	0.0	0.0	0.0	0.0
35213.0546875	271.65625	73797.1181640625	1239959220.4248655	22520.283203125	54.4921875	2969.3984985351562	507163155.548954	23111.771484375	133.09765625	534153981.14596933	17714.986099243164	1.495038	24.67263	0.22910553	-0.15343754769999998	0.1112237539	0.0758392213	0.1654001043	-0.13886190880000002	-0.09845221529999999	0.2237925842	-0.1163746411	0.033006959100000004	-0.17621465239999998	-0.1873850533	-0.0471468334	0.0439755696	-0.048800349699999995	0.1313782257	0.0125331234	0.0350621457	0.0049172836999999995	0.1207787673	-0.1271842675	-0.021389559199999998	0.10491942900000001	0.0071219948	0.0048129772	-0.2147941923	-0.1124771668	-0.0274491807	-0.1257650923	-0.0698035263	-0.098465491	-0.1337020061	-0.2039233826	0.06704802259999999	0.0918984051	-0.0956206276	0.0357776977	-0.0011604936	-0.0871679414	0.0177140899	-0.0012073063	-0.0770199634	-0.0190008986	-0.0509229084	0.0752738321	-0.0163069978	0.022945672	0.1240899967	0.10142276039999999	-0.10455101439999999	-0.0850359115	-0.0900390898	0.2196381908	-0.09799840779999999	-0.1568538731	0.0555189383	0.0645519628	0.1337075724	-0.0046894321	-0.17622295640000002	-0.171460263	-0.1504989566	-0.228114823	0.06935880030000001	-0.15633805679999999	0.1905737553	-0.0520296219	-0.0547247582	-0.0023087272	-0.0427996404	0.08280504030000001	0.0693644999	0.0067256257	-0.0451298787	-0.018016358899999998	0.0653457742	0.0922997589	-0.1126960357	-0.0583241943	0.1892993761	0.0259076191	0.00041664029999999996	0.0011920717	0.0346717267	0.0679446226	0.006587148399999999	-0.06180685320000001	0.0339939955	-0.0272218125	-0.0113702981	0.12506924630000002	0.13462226630000002	-0.0844651206	-0.051276047400000004	0.0810091094	0.0321799005	-0.0990967901	-0.1074005449	-0.047159947599999995	-0.036312143	-0.0089689524	-0.049169547699999996	-0.0124689929	-0.0398192371	0.12104935019999999	0.11905633460000001	0.11575891279999999	0.0175777	-0.008969399999999999	8.045013635999997e-05	0.00030897553729000005	-0.0267702	-0.0909584	0.0007166436080400001	0.008273430530559999	-0.0208505	0.05858070000000001	0.00043474335025	0.0034316984124900013	0.0005504819999999999	-0.00042968800000000017	3.0303043232399986e-07	1.8463177734400014e-07	-1.6643599999999998e-05	-0.0005726836	3.2796650570896003e-07	2.7700942096e-10	-0.000935875	-0.00040956899999999987	8.758620156249998e-07	1.6774676576099994e-07	0.0	0.0	0.0	0.0	0.0
34966.25390625	-246.80078125	60910.62562561035	1222638912.2363436	22487.697265625	-32.5859375	1061.8433227539062	505696528.31039816	23076.923828125	-34.84765625	532544413.3690834	1214.359146118164	1.502861	24.801722	0.17078556399999995	0.0031194703	0.1612016352	0.14155179369999998	0.0165396047	0.042255948200000004	-0.0803437483	0.0112592231	-0.0243566989	-0.1832672541	0.1875988099	-0.12438614419999999	-0.0020591134	-0.0171393621	-0.1059248785	0.0008694172999999999	0.0219751976	0.0659333473	-0.13867392369999998	-0.017647909399999998	-0.06101161030000001	-0.045040245599999994	0.0311474931	0.0475710121	-0.0268818625	0.0151467026	0.1627272282	-0.0026062493	0.0042104991	0.0891700089	0.0456312239	0.2135303205	-0.0847403653	-0.1175056292	0.048156564900000004	-0.1586637239	-0.1333493995	-0.070289821	-0.078930524	0.04471748	-0.2087637583	-0.0296619683	0.014541893799999999	0.0028183115	0.0510472004	0.025988051	-0.03604149	-0.019460981000000002	-0.1167449531	-0.026426680499999997	0.0617471535	-0.0460309634	-0.0036303394	-0.1155449756	0.22511778510000002	0.0929839905	-0.11603361529999999	-0.1750053155	0.0614916805	0.061766806500000014	-0.1360303321	-0.0588395641	-0.0090200701	-0.0978453951	-0.0271262855	-0.25235627920000003	-0.0409984309	-0.0594856441	0.18050563320000002	-0.1780103263	-0.0907717734	-0.04808907019999999	0.024407535	0.0100426761	-0.038439827200000005	0.0330984186	0.011283301899999999	0.0447217668	-0.038293936	0.045080208	0.012810674199999999	0.0024241862	-0.0707156878	0.012676868700000002	-0.0323992733	0.0333794354	-0.1518341091	-0.024412269900000002	0.0201427795	-0.0433846492	-0.0749874405	-0.09065513689999999	-0.0036750306	-0.0203410915	0.0484516114	0.1222199145	0.0795437482	0.15295786349999999	0.0389685927	-0.1150439935	0.0163269778	0.0433094355	0.1678347325	-0.0734536024	0.1207205288	0.11775003070000001	0.11285322490000001	0.000867736	-0.016709964	0.00027922289688129604	7.52965765696e-07	0.07433839999999999	0.1011086	0.005526197714559998	0.010222948993959998	-0.0489009	-0.028050400000000003	0.0023912980208100005	0.0007868249401600003	0.000936079	0.00038559699999999995	8.762438942409998e-07	1.48685046409e-07	-1.6643599999999998e-05	0.0	0.0	2.7700942096e-10	-0.00104861	-0.00011273499999999997	1.0995829320999998e-06	1.2709180224999995e-08	0.0	1.0	0.0	0.0	0.0
35047.01171875	80.7578125	6521.824279785156	1228293030.4141998	22494.943359375	7.24609375	52.50587463378906	506022476.74148935	23105.404296875	28.48046875	533859707.7220497	811.1371002197266	1.381008	22.790794	0.067659706	-0.0052596894	0.2362189799	0.088411476	-0.1565630295	-0.004313232199999999	-0.024834678500000002	0.0713392753	0.052408005599999995	-0.0014030966	0.1976239793	-0.1165849557	-0.076770504	0.0021542110999999997	0.0254925548	0.0465635909	-0.026275783599999998	0.13972846630000002	-0.1368457719	-0.0317488516	0.0085400433	0.0117046922	-0.0344858276	0.05065688559999999	-0.126928228	0.0678746646	0.0825946063	-0.06450632190000001	-0.1264179906	-0.0509654746	0.0169551559	-0.0347647534	0.0088325345	0.0392490306	0.1745299159	-0.06634450480000001	0.1334878102	0.2186046502	-0.0413078013	0.0546759825	-0.0593586713	-0.026439625499999998	-0.051025739400000006	-0.0097644585	-0.007431111	0.0427335418	-0.080662236	0.0680125963	0.0272620183	-0.0016836139000000001	-0.0887394039	0.0009876801	0.0548776017	0.0723653683	0.1834359644	0.1482349243	0.10964447460000001	-0.0084018907	0.0326982618	-0.0147324296	-0.0738288506	-0.0309503831	0.08881067949999999	-0.1191625885	-0.0104356947	-0.10472420560000001	-0.0914985111	-0.027978933199999997	0.0106247541	-0.0784559271	-0.0799019123	-0.048149602699999995	-0.0138935051	-0.0048838043	0.0317100191	-0.1406843247	0.0656766624	0.0112194464	0.061462505599999995	-0.060162743399999996	0.026339537599999997	0.0862443936	0.0193935545	0.0336385631	0.0495644387	-0.0809215771	0.046770930700000005	0.092128446	0.042729742	-0.0428589484	0.0011807368	0.07764352969999999	-0.18928791190000002	-0.0996296326	-0.029966777799999997	0.0630521308	-0.0821106553	-0.0061437064	0.1099460156	-0.10286925710000001	0.1399738321	-0.041309527799999995	-0.0871719608	-0.051015079500000005	0.120326335	0.1161887065	0.1093977275	-0.00739387	-0.008261606000000001	6.825413369923602e-05	5.46693135769e-05	0.0398734	-0.03446499999999998	0.0015898880275600005	0.0011878362249999987	-0.0488844	1.6500000000002624e-05	0.00238968456336	2.7225000000008656e-10	0.0005504819999999999	-0.00038559699999999995	3.0303043232399986e-07	1.48685046409e-07	-1.6643599999999998e-05	0.0	0.0	2.7700942096e-10	-0.000935875	0.00011273499999999997	8.758620156249998e-07	1.2709180224999995e-08	0.0	0.0	0.0	0.0	0.0
35155.8671875	108.85546875	11849.513076782228	1235934997.7051392	22531.5625	36.619140625	1340.9614601135256	507671308.6914063	23048.708984375	-56.6953125	531242985.8464088	3214.3584594726562	1.330526	21.957685	0.11151695800000001	-0.1029767857	0.10857698730000001	0.0905945132	0.08061735769999999	-0.193869937	-0.050581275499999995	0.06179268860000001	-0.0108405432	0.0332276175	-0.0684933291	-0.0514647769	0.1295133365	-0.0072874848	-0.21610502489999997	0.0751804861	-0.0799351976	0.0211592637	-0.0390871574	0.0307913006	-0.0005453265	0.0538445288	-0.13082352220000001	0.0473103083	-0.0097392352	0.0356186211	0.011442997	-0.0899398613	0.0579647182	0.021920863399999997	-0.0874184125	-0.0660914224	-0.0015716414	0.1147272692	0.028424835	0.061280424699999995	-0.0893055901	0.2225522507	0.0176599795	-0.11095498210000004	0.007612403	0.028582322200000006	-0.0810578158	0.0503230535	-0.0045094125	-0.0314844184	0.1255634481	0.038085702	0.026023123	-0.0343340231	0.1289826417	-0.0363692019	0.1426257708	-0.0263313271	-0.17677972100000006	0.11301317550000001	0.0761592176	-0.033278331800000005	-0.13784599849999998	-0.1046546883	-0.1565906216	-0.0301541038	-0.0914370822	0.0229192796	-0.10780389550000001	0.0664214815	-0.043831278700000004	0.0338802279	0.0072300667	-0.0325625192	-0.1650103795	-0.0535910468	0.0170497717	0.08211782620000001	0.0585733481	-0.0922658016	0.07419148099999999	0.08311087860000001	-0.0017386897	-0.1807779865	0.08041760440000001	0.001330164	0.0002979792	0.1078740717	-0.0885503617	0.1033025617	0.08997756800000001	0.160873989	0.0212245787	-0.0051344782	0.0218637636	0.010898151799999999	0.019158137	0.1196830159	-0.1379304315	-0.1694877386	0.0684042162	-0.0456810916	0.0034825181	-0.0605988617	0.0495903967	-0.019729382	0.096477749	-0.0001019177	0.1198669825	0.1143757435	0.10540925529999999	0.000456008	0.007849878000000001	6.162058461488402e-05	2.0794329606400002e-07	0.08633350000000001	0.0464601	0.007453473222250002	0.00215854089201	-0.0191452	0.0297392	0.0003665386830400001	0.0008844200166399999	0.000547211	-3.270999999999895e-06	2.9943987852100003e-07	1.0699440999999311e-11	0.00017595900000000005	0.00019260260000000004	3.709576152676001e-08	3.096156968100001e-08	-0.0005823930000000001	0.00035348199999999985	3.391816064490001e-07	1.2494952432399993e-07	0.0	0.0	0.0	0.0	0.0
35043.93359375	-111.93359375	12529.129409790039	1228077281.7231598	22470.16796875	-61.39453125	3769.2884674072266	504908448.5438385	23054.802734375	6.09375	531523929.12094504	37.1337890625	1.286115	21.224768	0.111384652	0.039705314500000005	0.0329242496	0.12468187900000001	-0.0345290256	0.0444225149	-0.0423782602	-0.0981817197	-0.0545066128	-0.04281436809999999	0.06342119480000001	-0.026775146899999998	-0.0914091223	-0.021116770299999997	-0.0574228427	-0.058298293	0.0021451854999999997	0.0097867402	-0.17007287289999998	0.2135188453	-0.0148630305	0.050057755599999997	-0.012443103300000001	-0.1137213509	-0.1182897623	0.0235221144	0.027127046800000002	-0.0281155852	0.0958770559	0.0682624054	0.1118494285	-0.0030397984000000004	0.0670873501	0.0157944341	-0.027346843	-0.07498409889999999	-0.1276212046	-0.0857751922	0.06331895480000001	0.0245956479	0.0430308112	-0.09527502449999999	0.052336595599999994	0.044467157	-0.1304781319	0.0866493032	0.045097057	-0.0738323097	0.0248087005	0.11099750859999999	0.06519013530000001	-0.023868725099999998	-0.05562534190000002	-0.0694512543	0.09866941480000001	0.1042183027	0.0967542652	-0.0351353057	0.0120411852	0.1393436121	0.0363323071	-0.037542975	-0.054112349500000004	-0.027295606200000003	-0.014377690600000001	-0.0569830593	0.0415659938	-0.1340140676	0.0657888444	0.0002071164	0.1065582773	-0.094986616	0.0186080813	0.0030834044000000002	0.043659351	-0.0230786417	-0.0577772722	0.024810544500000004	0.0815833713	-0.024605097200000002	0.1457681831	0.0809414022	0.17339087960000002	-0.039875872799999997	0.0625977003	-0.0559275685	-0.1078683327	-0.0270180806	0.044240252599999995	0.102849865	-0.11803947220000001	-0.1353128839	-0.0753040874	0.0646237947	0.1106418204	0.0082981301	0.0170533923	-0.062443701	0.0692981518	-0.055639454299999995	-0.1460349236	-0.09307041029999999	0.005696971800000001	0.0752199748	0.11934271980000001	0.112315068	0.1009072399	0.00647251	0.006016502	3.6198296316003996e-05	4.18933857001e-05	0.0623939	-0.02393960000000001	0.00389299875721	0.0005731044481600006	-0.0666743	-0.047529100000000005	0.004445462280490001	0.0022590153468100005	0.0007559729999999997	0.00020876199999999968	5.714951767289996e-07	4.358157264399988e-08	0.000363724	0.000187765	3.525569522499999e-08	1.32295148176e-07	-0.000300931	0.0002814620000000001	9.0559466761e-08	7.922085744400004e-08	0.0	0.0	0.0	0.0	0.0
35166.34765625	122.4140625	14985.202697753906	1236672007.48024	22511.384765625	41.216796875	1698.8243446350098	506762444.0660133	23099.087890625	44.28515625	533567861.37881845	1961.175064086914	1.19975	19.799488	0.13467522	-0.0100979016	0.0729084118	-0.059889291500000004	0.19796067329999997	-0.2315701604	-0.0480421105	-0.0510071105	-0.0337849345	-0.1494728387	-0.045340655	0.0211244696	-0.060796894500000004	0.064205367	-0.10559068349999999	0.10777090859999999	0.1055302146	-0.1589701969	-0.0501373272	0.0419819779	-0.11340909960000001	-0.1220332604	0.05852559070000001	-0.0844496889	0.18966279239999997	-0.044162234	0.0042336094	-0.08778486349999999	0.0757052421	0.013982911	0.0557448829	-0.0305210023	0.0394480509	-0.0160146026	-0.0782860034	-0.0371918021	0.0381678356	-0.061436917800000004	0.0045653126	-0.055247852	0.0407566611	-0.0265264146	0.0007499508	-0.13739536689999998	0.12272399869999999	0.0503941771	0.09830812970000001	-0.0125221	0.0933457374	0.0753758154	0.020376129099999998	0.0017798278	0.18096597600000008	-0.12119989710000001	-0.05875172190000001	-0.0428202647	0.0220446431	0.058937166	-0.16901747190000002	0.0667922426	-0.1674337725	-0.0004117986	-0.0838913071	0.11546926490000001	0.0303936708	-0.1305212289	0.0979350816	0.018453255800000002	0.0805165814	-0.0878915904	0.06885290990000001	0.1186982146	0.053440416399999996	0.014993761000000001	-0.0594376642	-0.0364776911	0.0684726466	0.0413381133	-0.0469502967	0.0230257202	0.031383999999999995	-0.0478377543	-0.018839311	-0.1158581591	0.0731354674	0.0061925732	-0.0037050352000000003	0.0642126822	-0.1172708393	0.1183841529	0.1178025512	-0.026783894300000003	-0.0236951262	0.0052314923	-0.0212350015	-0.0303775998	-0.0507353381	-0.005697396899999999	-0.0895157107	0.0372405806	-0.0657695158	0.0531053747	-0.0780492457	-0.0764671299	0.11875383099999999	0.1100111431	0.0959136145	0.012464	0.00599149	3.5897952420099986e-05	0.00015535129599999998	0.101757	0.039363100000000005	0.010354487049	0.0015494536416100005	-0.0316723	0.035002000000000005	0.00100313458729	0.0012251400040000006	0.000145838	-0.0006101349999999997	2.1268722244e-08	3.722647182249996e-07	-1.6643599999999998e-05	-0.00038036760000000004	1.4467951112976e-07	2.7700942096e-10	-0.000396801	-9.587000000000003e-05	1.57451033601e-07	9.191056900000004e-09	0.0	0.0	0.0	0.0	0.0
