name	intensity-avg	volume
Left-wm-bankssts	94.524	2241.8
Left-wm-caudalanteriorcingulate	104.1304	2303.4
Left-wm-caudalmiddlefrontal	96.9423	5589.0
Left-wm-cuneus	91.0936	2269.3
Left-wm-entorhinal	83.6487	1496.1
Left-wm-fusiform	90.8166	6934.5
Left-wm-inferiorparietal	98.0967	11047.2
Left-wm-inferiortemporal	86.2266	6762.8
Left-wm-isthmuscingulate	103.3763	4620.0
Left-wm-lateraloccipital	91.5664	9886.6
Left-wm-lateralorbitofrontal	93.5144	6367.1
Left-wm-lingual	86.1992	4305.8
Left-wm-medialorbitofrontal	91.2307	3592.0
Left-wm-middletemporal	89.6268	5921.3
Left-wm-parahippocampal	90.0	1718.1
Left-wm-paracentral	95.2455	4237.4
Left-wm-parsopercularis	96.2751	3153.9
Left-wm-parsorbitalis	85.4331	872.8
Left-wm-parstriangularis	94.4612	2741.4
Left-wm-pericalcarine	87.1057	2599.1
Left-wm-postcentral	89.315	6930.0
Left-wm-posteriorcingulate	101.499	4253.4
Left-wm-precentral	93.99600000000001	11521.5
Left-wm-precuneus	97.3826	10168.1
Left-wm-rostralanteriorcingulate	101.4688	3006.1
Left-wm-rostralmiddlefrontal	95.8255	11125.1
Left-wm-superiorfrontal	93.4699	15703.4
Left-wm-superiorparietal	96.2512	12796.8
Left-wm-superiortemporal	92.5282	7135.1
Left-wm-supramarginal	96.1536	8090.4
Left-wm-frontalpole	84.86200000000001	345.0
Left-wm-temporalpole	72.1337	677.1
Left-wm-transversetemporal	96.00399999999999	756.2
Left-wm-insula	94.1983	9422.0
Right-wm-bankssts	99.6789	2147.3
Right-wm-caudalanteriorcingulate	100.8405	2633.6
Right-wm-caudalmiddlefrontal	94.4045	5556.8
Right-wm-cuneus	92.5382	2491.7
Right-wm-entorhinal	79.7734	1269.7
Right-wm-fusiform	90.2911	6236.1
Right-wm-inferiorparietal	96.5645	10710.3
Right-wm-inferiortemporal	86.4981	6537.2
Right-wm-isthmuscingulate	104.5874	3347.7
Right-wm-lateraloccipital	91.0428	10210.0
Right-wm-lateralorbitofrontal	94.2868	6980.6
Right-wm-lingual	87.3045	4913.2
Right-wm-medialorbitofrontal	93.7739	3728.5
Right-wm-middletemporal	87.9066	5682.8
Right-wm-parahippocampal	89.4534	1433.1
Right-wm-paracentral	96.1076	5543.7
Right-wm-parsopercularis	95.0794	2984.4
Right-wm-parsorbitalis	85.4388	1217.0
Right-wm-parstriangularis	92.46700000000001	2716.6
Right-wm-pericalcarine	85.5698	3060.3
Right-wm-postcentral	88.8641	6652.6
Right-wm-posteriorcingulate	101.1036	4320.7
Right-wm-precentral	93.8901	11700.7
Right-wm-precuneus	98.1407	11084.9
Right-wm-rostralanteriorcingulate	100.8325	1884.4
Right-wm-rostralmiddlefrontal	94.1793	11923.8
Right-wm-superiorfrontal	93.1714	14874.7
Right-wm-superiorparietal	94.3759	11576.9
Right-wm-superiortemporal	90.6558	6342.1
Right-wm-supramarginal	95.6196	7885.0
Right-wm-frontalpole	83.7642	451.7
Right-wm-temporalpole	71.8282	583.1
Right-wm-transversetemporal	97.34	509.6
Right-wm-insula	92.6596	10002.3
Left-UnsegmentedWhiteMatter	101.4268	20913.2
Right-UnsegmentedWhiteMatter	101.5577	20089.7
