csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	a_comp_cor_98	a_comp_cor_99	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20
35788.20703125	n/a	n/a	1280795762.511612	22913.75	n/a	n/a	525039939.0625	22675.23828125	n/a	514166431.1114655	n/a	n/a	n/a	n/a	-0.036488447599999994	-0.09404222150000001	0.06348902440000001	0.1653754794	-0.1352112542	0.0038639311999999998	-0.0639898748	0.0879042119	-0.0403545876	0.0101493516	-0.0942959116	0.0930708734	-0.10414153550000001	0.1187337042	-0.2051305255	0.0793312732	-0.2694678766	0.08749788119999999	-0.1188201476	0.09670457589999999	-0.1370997075	0.0120745807	-0.0169713497	0.0363918486	-0.0279667731	0.012245264799999999	0.19607319539999998	-0.0109318156	0.0229474185	-0.0989320193	-0.021575188199999998	0.0739442094	0.049905627800000005	-0.038486069	-0.0697944033	0.15641266310000002	-0.0605914871	-0.017355061	-0.0078033027000000005	-0.039839975	0.1046273841	0.049067457099999996	-0.1305855923	-0.07856790400000001	-0.0449587441	0.1409940547	-0.021180489	-0.0683343258	-0.0761243155	-0.0031636798	0.01551638	-0.16442626529999999	0.0749561539	-0.0969586733	-0.0360011219	0.0119300055	-0.0277621567	0.08688879779999999	0.17321621339999999	-0.11275146929999999	-0.07347943280000001	0.0825668848	-0.012871391299999998	0.08599023539999999	-0.06926316019999999	0.0875809116	-0.17584890109999998	0.11167531609999999	-0.104444046	0.0085727235	-0.12662863359999998	0.059752074100000004	-0.0297580619	0.1995716854	-0.1091521578	0.1747084701	-0.1122324984	0.1161805878	-0.0631409395	0.0110078997	-0.1295277285	0.022165763300000002	-0.0062786787	-0.0450435887	0.0048188972	0.0415505444	-0.044114895999999994	-0.1317002852	0.0868835525	0.1105485858	-0.107298604	-0.0069572091	0.020698484399999998	0.0203153814	0.0428611245	-0.10506023119999999	-0.0615153876	0.1018092875	0.018345931200000002	-0.040344720099999995	-0.1548265778	-0.0574459192	0.18915629760000002	0.1217078847	0.1216831682	0.1216419777	-0.00790916	n/a	n/a	6.25548119056e-05	-0.0185555	n/a	n/a	0.00034430658025	-0.0454874	n/a	0.0020691035587600006	n/a	0.000411245	n/a	n/a	1.69122450025e-07	-0.0008324129999999997	n/a	n/a	6.929114025689996e-07	-0.000165155	n/a	n/a	2.7276174025e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35732.734375	-55.47265625	3077.215591430664	1276828305.9143064	22896.1328125	-17.6171875	310.36529541015625	524232897.7676392	22615.1328125	-60.10546875	511444232.12701416	3612.6673736572266	1.138827	18.172304	0.05676389	-0.0692646246	-0.0680405105	0.0648951814	0.2268849748	-0.1042342892	-0.1005696309	0.0267808992	0.18343349949999999	0.0046385943	0.0634296683	-0.15805242449999998	0.06402393519999999	0.1308085734	-0.0095575688	-0.1435108381	0.1183633216	-0.0028747481	0.045249171399999996	-0.163633253	-0.07112149599999999	-0.0776963446	0.0117339083	-0.013134065600000001	0.0582492081	-0.030859562799999997	0.0296968848	-0.2748216604	0.1698647302	0.0235249218	-0.1834819869	0.0975819333	0.057057936399999995	0.0025720139	-0.053269849699999997	0.10892973859999999	0.0208905328	0.0475263252	-0.019583644	-0.056185690700000006	0.014447902700000001	-0.0230632568	-0.0792171019	0.012959545900000001	0.005650459300000001	-0.0695796987	-0.016798515400000002	-0.10098752970000001	0.1590825072	-0.0978605883	-0.007661828000000002	0.0274629152	-0.1595286988	0.09614393480000001	-0.1755643904	0.0849947725	0.0686252604	0.1099656245	-0.0032812508	0.22584907	-0.0365080886	-0.08041539730000001	0.1420653176	0.13962380359999998	-0.0225041531	0.0895253	0.0786533895	-0.0317091191	0.2239762222	0.1049483858	0.0189124155	-0.16138046	-0.08091364940000001	-0.0408324372	0.11151716240000001	-0.0714101751	-0.10809425310000001	0.0656690042	0.024925182599999998	0.0654677	-0.013485221100000002	0.1623974068	0.0949331721	-0.0709291376	0.012448481899999999	0.0127905462	-0.0479552897	0.07663340490000001	0.1156067193	0.013294970900000001	-0.029890757400000002	0.10017467140000001	-0.054267350199999995	0.0609315728	0.1236261809	0.1369382818	0.0341500433	0.0032994976	0.11231604099999999	-0.06043619240000001	0.0417834506	-0.0869318706	-0.0737264279	-0.0291774289	0.1216419777	0.12141962949999999	0.12104935019999999	-0.0170387	-0.00912954	8.33485006116e-05	0.00029031729769	-0.0204923	-0.0019368000000000024	3.7511942400000094e-06	0.0004199343592900001	-0.0257426	0.01974480000000001	0.0006626814547599999	0.0003898571270400003	0.000279782	-0.00013146299999999998	1.7282520369000003e-08	7.827796752400001e-08	-0.00105485	-0.00022243700000000024	4.94782189690001e-08	1.1127085225e-06	0.0	0.000165155	2.7276174025e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35540.4140625	-192.3203125	36987.102600097656	1263121031.7339478	22871.380859375	-24.751953125	612.6591835021973	523100062.4145852	22560.390625	-54.7421875	508971225.1525879	2996.7070922851562	1.3037010000000002	20.803202	0.07345543350000001	-0.0390494008	0.0972704085	-0.0174455837	0.1258119976	0.0471493066	-0.1178256695	0.0226674436	0.0945577812	0.015181455200000001	0.0339015567	-0.01097056	0.19343016629999998	0.0298029261	-0.0673473928	-0.040738064500000004	-0.0393597963	-0.0295009846	0.16223046160000001	-0.1889130166	-0.0191892475	-0.042120027000000004	0.0046468734	-0.020135639599999998	-0.0795354053	-0.0002818909	-0.0194539246	0.0753642605	-0.0576123546	0.0270689271	0.1250957325	0.020423118100000002	-0.0890239793	0.0093712876	-0.0009579698	0.1677029775	0.033494603	-0.1253942669	0.0333858217	-0.0785391892	0.022778684700000003	-0.0748841878	0.1147302991	-0.0087171487	-0.0728619006	-0.045269801	-0.0845068489	0.017728564199999998	-0.1840352981	-0.026677851800000003	0.0885637383	0.0320838657	0.0358259783	0.15105101599999998	-0.1219091901	0.074906393	0.0660104918	0.0543801449	-0.0761562018	0.11745786949999999	0.0886954767	-0.06169752780000001	0.0333398403	0.0455415672	-0.018146213600000002	0.060396379000000014	0.1458101574	0.027944806099999997	0.04640709690000002	0.08651155529999999	-0.1022915678	0.10631337460000001	-0.0466816085	-0.023729431800000002	0.191405095	-0.0870943406	0.0556369711	-0.0020191523000000003	0.051223293600000004	-0.040845050699999996	-0.08843832550000001	-0.1058650684	0.1714534014	-0.0995906602	0.0191233613	0.028737903399999997	0.0354864073	0.0056904289	0.09511735369999999	-0.0399671117	-0.0127127904	-0.1023958985	-0.0920829789	-0.0658666533	-0.0772480525	-0.0264803767	-0.1338558802	-0.10664251779999999	0.0628105971	0.0660423962	-0.0028864064000000004	0.2005392964	-0.0020956039	-0.0989177694	0.1215101995	0.120893123	0.1198669825	3.86035e-05	0.017077303500000002	0.0002916342948311123	1.4902302122499998e-09	-0.0106214	0.009870900000000002	9.743466681000004e-05	0.00011281413796	0.00186443	0.02760703	3.4760992249e-06	0.0007621481054208999	0.000592822	0.00031304	9.79940416e-08	3.5143792368400003e-07	-0.0009898860000000002	6.496399999999982e-05	4.220321295999977e-09	9.798742929960005e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35579.6796875	39.265625	1541.789306640625	1265913606.6651	22862.662109375	-8.71875	76.0166015625	522701318.72745126	22566.115234375	5.724609375	509229556.77109146	32.77115249633789	1.401767	22.368036	0.07162734110000002	0.0075908146	0.05935893690000001	0.019806719599999998	0.023219620899999998	0.1250533669	-0.09787147880000001	0.08134447389999999	0.0133392541	0.061656486399999995	0.0202833265	-0.08793627009999999	0.0167705768	0.0453998546	0.033650408199999995	0.1583599524	-0.1406749987	-0.08659545460000001	0.018759773100000002	-0.08700659919999999	-0.07340411849999999	-0.1071684176	0.14946064679999999	0.0226658363	-0.0646931867	0.0761144586	0.1120505098	0.0395787414	0.045668069000000006	0.0192259255	0.0640737417	-0.0450578076	-0.1721042584	-0.08716152419999999	0.1534831298	-0.0429022705	-0.0974241116	-0.2373084889	-0.1003932586	0.06519329730000001	-0.0422663334	-0.0588031084	-0.0439903002	-0.044267370099999995	-0.028322651400000006	0.18571427559999998	-0.0063733503	-0.0278685616	-0.0244721925	0.024411966	0.0582274572	-0.0057770166000000005	0.025297072400000002	0.0987890127	-0.056697446799999995	0.0855373941	0.0400880165	0.0911102494	-0.0281262784	0.0184303951	0.1809983228	-0.0137081101	-0.0152656305	0.0664747311	-0.059150981799999995	0.0220209075	-0.0172687339	-0.1135460544	-0.016269243899999997	0.051945998300000004	0.0978695549	0.1590380658	-0.10303070710000001	0.0270345353	0.0308652804	-0.0156803052	-0.066762892	-0.1363947349	0.0109013982	-0.12416059410000001	-0.0008303811	0.057533589800000014	0.0763706019	0.1150001042	-0.1535162968	-0.042571549199999996	0.1580830315	0.0117722465	-0.0802359457	-0.1915561221	0.0620196732	-0.0083267311	-0.11384747960000001	-0.0335821694	-0.1766746985	0.0184716826	-0.0004647644	0.07696403639999999	-0.0385296973	-0.1593816695	0.0245761102	-0.080830221	0.1679635711	-0.1078842706	0.1213126213	0.12010478890000001	0.1181006348	4.43746e-05	5.771100000000002e-06	3.3305595210000035e-11	1.96910512516e-09	-0.0302159	-0.0195945	0.00038394443025	0.0009130006128099999	0.0294067	0.02754227	0.0008647540048900001	0.0007585766367529	0.00017427	-0.000418552	1.75185776704e-07	3.03700329e-08	-0.00106103	-7.114399999999975e-05	5.061468735999967e-09	1.1257846608999995e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35574.390625	-5.2890625	27.97418212890625	1265537268.3400881	22903.328125	40.666015625	1653.7248268127441	524562439.201416	22583.314453125	17.19921875	510006091.6887245	295.8131256103516	1.34626	21.482315	0.035191684599999995	0.026973284900000002	0.0545861613	-0.120644833	0.0197749442	0.1047295466	0.0203056712	0.1888187284	-0.0445408636	0.0972907641	-0.1092480552	-0.1530942333	0.1174964362	0.2170142813	0.0049729247	-0.0757775277	-0.0160733103	0.0639006585	-0.0364388348	0.1394402599	0.1120575238	-0.0544687651	-0.0411822637	-0.064254865	-0.0735500185	0.023446808399999998	-0.0803421299	0.0566626913	-0.0139255825	0.052579134699999995	0.0360271256	0.0930141691	-0.0177380041	0.014981928	0.0750902738	0.0075450385	-0.0415293319	-0.029581518900000006	-0.09336032550000001	-0.16009740990000002	-0.020435943999999998	-0.0049522574	-0.1661659292	-0.0782255487	0.0348005577	-0.0838622617	-0.07548546269999999	0.1289873657	0.04888521269999999	0.0592661656	-0.010505331699999999	0.0401840036	0.2252847513	-0.0051000486	-0.1042506831	0.088378275	-0.0037399799	0.082084833	-0.1065194467	0.0091286511	0.1058432283	0.1521239264	-0.1187885851	0.1339233169	-0.16521956869999999	0.0313380496	0.111449819	0.0180372992	0.1799009788	0.0128074133	0.082827225	0.0035586489	0.0439302376	0.07665333719999999	-0.0782124492	0.0856199881	0.088737737	-0.0982064638	-0.1554152257	-0.047692722800000004	0.0087360341	-0.0179269007	-0.0120436494	0.0203724619	0.0202546226	0.0262030697	0.13774277570000001	0.06667488469999999	0.1621914059	0.010617218700000002	0.1202887117	0.0939526698	0.1539321386	0.10817732619999999	-0.014256869699999999	0.1237754018	-0.0924599733	0.0531399013	0.0565611908	0.0037377665	0.0217129903	0.089198606	0.0005175404	-0.006342673199999999	0.12104935019999999	0.11905633460000001	0.11575891279999999	-0.00501156	-0.0050559346	2.5562474679477162e-05	2.51157336336e-05	-0.0302006	1.530000000000281e-05	2.3409000000008604e-10	0.00091207624036	0.023194	-0.006212700000000002	0.000537961636	3.8597641290000015e-05	0.000349556	0.00017528599999999997	3.0725181796e-08	1.22189397136e-07	-0.000758161	0.00030286899999999983	9.172963116099992e-08	5.74808101921e-07	-5.29396e-23	-5.29396e-23	2.80260124816e-45	2.80260124816e-45	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35589.22265625	14.83203125	219.98915100097656	1266592769.2761385	22870.017578125	-33.310546875	1109.5925331115725	523037704.0237465	22590.10546875	6.791015625	510312865.0892487	46.11789321899414	1.353446	21.596981	0.06878891420000001	-0.0454247037	0.0371849832	0.10397880529999999	-0.0168855802	0.0554508005	-0.09870201220000001	0.0508743653	0.1330107712	0.039807035899999996	-0.1290934667	0.1523971511	0.1526221076	-0.0696800728	0.0505623273	0.18006918440000005	-0.11187089999999998	-0.0271987237	0.0619602618	-0.0538114607	-0.1337985883	-0.0853185043	-0.1139587119	-0.0267501644	-0.1363412393	-0.0168839442	-0.11584215910000001	0.09151278060000001	0.0348089373	0.095270756	-0.1633513358	-0.0194681601	0.0028293596000000002	0.035324572900000004	0.0056042729	0.0780390331	0.0381421662	0.19153742420000008	-0.1284985583	0.0315967481	0.1055345817	-0.0137313614	-0.0197344239	-0.0018073556	-0.0193476792	0.0371051015	0.0646127935	-0.0339886062	-0.0923165556	-0.0334145033	0.077409706	-0.1131496463	-0.028276714900000006	0.0494227722	0.2025135611	0.1476364916	0.0029659714	-0.045059061399999996	0.04956343480000002	-0.0093378363	0.1088548992	-0.06002615190000001	0.0781197751	0.040370669399999996	-0.1954199965	0.0049875519	0.1283559443	-0.06645318730000001	-0.2140504289	0.012336744299999999	-0.0391372505	0.2059534066	-0.0831871449	-0.0848503698	-0.0039317715	-0.1587156085	0.0475196949	0.057730797300000004	0.0808993551	0.10595024730000001	-0.1078751198	-0.1593273647	-0.0037220608	-0.0860091529	0.0459306825	0.1432000955	0.05556830559999999	-0.06595779980000001	0.029673229	-0.0023418533999999998	-0.06318463440000001	0.108928662	-0.0036139853	0.0564559867	0.0758474768	0.1836136786	0.0486237021	-0.010644691299999998	0.1103540532	-0.027859464700000003	0.0108858798	-0.0227898832	0.0556874255	-0.06823899509999999	0.1207205288	0.11775003070000001	0.11285322490000001	3.74192e-05	0.0050489791999999995	2.5492190962032644e-05	1.40019652864e-09	-0.007319329999999998	0.02288127	0.0005235525168128999	5.357259164889997e-05	0.019699900000000003	-0.0034940999999999965	0.00038808606001000017	1.2208734809999976e-05	7.69907e-05	-0.0002725653	7.429184276409e-08	5.9275678864900005e-09	-0.00111476	-0.00035659900000000003	1.27162846801e-07	1.2426898576e-06	0.000118127	0.000118127	1.3953988129e-08	1.3953988129e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35580.04296875	-9.1796875	84.26666259765625	1265939457.6580966	22946.24609375	76.228515625	5810.786594390869	526530209.79493713	22615.15234375	25.046875	511445115.5310211	627.345947265625	1.3056	20.833506	0.0907430604	0.0771574152	0.0777308466	-0.0130896821	-0.0860877307	0.0691994551	0.0954945613	0.0183731921	0.0976403993	-0.0113394505	-0.2508112373	-0.1739982894	0.0667699806	0.1338557791	-0.165356623	-0.1011071241	-0.043542275199999994	0.009840132199999999	-0.0220325486	0.1325948051	0.0358750791	-0.019836916399999998	-0.12975431880000002	0.0236514712	0.029877118799999998	-0.09821768199999999	0.0853080502	-0.06953198099999999	0.08340086570000001	0.1121630848	-0.07664143799999999	0.0027817806	0.0384416123	-0.0057798179	0.0020388668	-0.10563745880000001	0.08188099160000001	0.0774956611	0.0108926671	-0.0475038193	0.1401256282	-0.0436931333	-0.016939077	0.0389955827	0.0004106109	-0.0053435431000000005	0.0154512781	-0.112264451	0.0014401622	0.1166444926	0.0014548031	-0.0747447883	0.1675967538	-0.0065037949	-0.0737082294	-0.0466569871	-0.0457053091	0.1199680513	0.0157919665	-0.10561567320000001	-0.0185741795	0.0565498943	0.0553651037	0.0485703358	-0.24694603399999998	-0.0770464504	0.08667012269999999	0.0037249915	0.2194987033	0.023497021400000002	0.0519149083	0.043018129800000006	0.0660004516	-0.030506589	-0.11747609310000001	0.1619927271	0.068984907	0.057243163	0.0867108073	0.1034327181	-0.0151845722	0.09962252390000001	-0.1110766084	-0.09087873699999999	0.1066204765	0.030975486099999998	-0.024902047099999998	-0.0160949028	-0.07647466309999999	0.013868584599999999	-0.0457599176	0.0627501956	-0.0074978952	0.030721025699999998	0.0748716246	0.0015139047	0.027291188199999997	-0.024985663999999998	0.054756615300000006	-0.0728033022	0.0149077868	-0.0687474419	0.0044781742	0.1026166881	0.120326335	0.1161887065	0.1093977275	3.84446e-05	1.0253999999999987e-06	1.0514451599999972e-12	1.4779872691600002e-09	-0.054404199999999986	-0.04708487	0.0022169849829168998	0.0029598169776399994	0.023211	0.0035111	0.0005387505210000001	1.2327823209999995e-05	0.000411245	0.0003342543	1.1172593706849e-07	1.69122450025e-07	-0.0014652999999999995	-0.00035053999999999945	1.2287829159999962e-07	2.1471040899999983e-06	0.0	-0.000118127	1.3953988129e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35714.6484375	134.60546875	18118.63221740723	1275536113.0142212	22923.0390625	-23.20703125	538.5662994384767	525465719.8609009	22720.005859375	104.853515625	516198666.25003433	10994.259738922121	1.412926	22.546108	0.06266997079999999	-0.0019879620000000002	-0.10041613880000001	0.19682835640000002	-0.0336850159	0.0065307625	0.0326732319	-0.0395948197	0.0872482867	-0.16475462970000002	-0.1036574495	0.145508514	-0.0393503806	0.1337130241	-0.0852582702	0.1528144808	-0.0277429721	0.0598119629	-0.0364509788	0.010737471200000001	0.014873528300000001	-0.0475159877	-0.1029533809	-0.09921207800000001	-0.0343257394	-0.129497468	0.09220321669999999	0.0531231969	-0.0729811567	-0.0655693652	0.0836477399	-0.0094006795	0.0826720604	0.0165359658	-0.0085882602	-0.084177624	-0.0733282595	-0.10258194890000001	0.0366925438	0.010191163	-0.0837188408	-0.1684611785	0.1064398492	0.0021544835	0.221089867	0.0698283456	-0.041716458399999996	-0.11569318	-0.033226628700000004	0.0431039921	-0.04796279269999999	-0.2491045637	-0.0848060287	0.0403752145	0.0064312055	0.0311107758	-0.0156295528	-0.0634738586	-0.0199647538	-0.0473162422	-0.032468712999999996	-0.0330438717	0.1401158276	-0.00021478150000000002	-0.10035028380000001	-0.0521772137	-0.0021133715	0.2147517251	-0.1513457048	0.096368516	0.0822157843	0.08942092300000001	0.07024619730000001	-0.120218199	-0.0787405371	0.1429285444	0.14925093009999998	-0.1187545302	-0.0224370063	-0.0471993167	0.0130708969	0.1120512737	-0.0124044687	-0.0761195529	0.0496061972	0.0249483179	-0.0571533315	0.0361052967	-0.0685463604	-0.08322719519999999	0.095971036	-0.0385612366	0.0286930483	-0.1368356075	-0.034055307	-0.0777482305	-0.08972954539999999	0.11609616789999999	-0.0424366053	0.037628109300000004	0.0512389641	0.0784854032	0.0450039477	0.007925043100000001	0.1198669825	0.1143757435	0.10540925529999999	3.84454e-05	8.000000000017543e-10	6.400000000028065e-19	1.4780487811600005e-09	-0.00990868	0.04449552	0.0019798513000704	9.81819393424e-05	0.0232143	3.2999999999977488e-06	0.00053890372449	1.0889999999985144e-11	0.0007746679999999997	0.0003634229999999997	1.3207627692899982e-07	6.001105102239995e-07	-0.0014652999999999995	0.0	0.0	2.1471040899999983e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35555.50390625	-159.14453125	25326.981826782227	1264193858.027359	22941.96875	18.9296875	358.33306884765625	526333930.12597656	22635.0546875	-84.951171875	512345700.7061157	7216.701602935791	1.689126	26.953442	0.0399196246	0.0769235342	-0.065412684	-0.0122292043	-0.1299663532	-0.0310424038	0.0891148401	-0.0821376182	0.1985082059	-0.0063437388	-0.0686501355	-0.0547057873	-0.12000288349999999	-0.0138552803	0.057028369100000004	-0.0598546039	-0.033744809300000005	0.1644533445	0.1014156767	0.13704236390000002	0.1125469901	-0.0735893902	-0.0954325159	0.044444597300000006	-0.0125972201	0.0604265786	-0.07222040269999999	0.0053837081000000005	-0.0070234225	0.023939703	0.0063920076	-0.0667941361	0.0005734676	0.1087790966	-0.0160915178	0.0920018959	-0.1537617323	0.0777947873	-0.013340963300000001	0.13999481390000001	-0.0808146422	-0.0272244917	0.0527962087	-0.2340739232	-0.0185836218	0.0655651939	0.023863515	0.013397125	0.0588221723	0.0697925761	-0.0657336304	0.0956634243	-0.0814373516	0.0872829845	0.17725953690000001	-0.0800057367	-0.0684528497	-0.030697096299999997	0.0203494047	-0.1361839716	-0.1118859407	-0.0286514466	0.1737519696	-0.016530941299999997	-0.0914880058	-0.0520440416	-0.0905819749	0.0473897032	0.11975599810000001	-0.027036169500000002	-0.041974028200000006	0.021508232000000002	0.062143259900000004	0.19253667789999998	-0.1219370724	-0.1152720391	0.027627520699999998	-0.0844852336	0.011395798200000001	-0.0695254854	0.0010792006	0.0037901116	-0.0334757642	-0.0102024514	-0.0108480496	-0.031133656800000006	-0.0761664494	-0.0735634595	0.1050744416	-0.0823809904	-0.0254086727	-0.0888604487	-0.0040573445	-0.0119372855	0.0574431754	0.1357999288	0.1220145718	0.0706166045	-0.0115868883	-0.0468723315	0.0073167362	0.021504097799999997	-0.08104277509999999	0.0664371991	0.11934271980000001	0.112315068	0.1009072399	0.00640995	0.006371504599999999	4.059607086782116e-05	4.108745900250001e-05	-0.0279764	-0.01806772	0.00032644250599840017	0.0007826789569600003	0.023201	-1.3300000000000811e-05	0.0005382864009999999	1.7689000000002158e-10	0.000837732	6.306400000000026e-05	3.9770680960000325e-09	7.017949038239999e-07	-0.00138878	7.651999999999941e-05	5.85531039999991e-09	1.9287098884e-06	0.000169758	0.000169758	2.8817778563999997e-08	2.8817778563999997e-08	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35500.82421875	-54.6796875	2989.8682250976562	1260308520.2105865	22912.810546875	-29.158203125	850.2008094787598	524996887.15698624	22606.634765625	-28.419921875	511059935.42636484	807.6919593811035	1.343719	21.441765	0.0817208239	0.0569572579	0.0036851354999999997	-0.1172999973	-0.09878319320000001	-0.024373391299999998	0.0208087729	-0.0087069224	0.09637586570000001	0.106209258	0.05873653650000001	-0.0160682264	-0.1450123404	-0.17224994780000005	-0.0868453042	0.0802422941	-0.036300503399999996	0.1470021127	0.0424728128	0.08295257019999999	-0.119188751	0.0184257595	-0.00503018	-0.0477642808	0.0504909205	-0.0572464496	0.0135447292	0.012433129199999999	-0.0004943906	0.0499823342	0.0024193591	0.050835592699999994	0.0060265948	0.026069515	-0.0723892993	-0.07005980980000001	0.1542786086	-0.0435901023	-0.0641698112	0.10139043519999999	-0.2782316893	0.0286588737	0.0808442085	-0.0155637539	-0.0045847562	-0.09333640550000001	0.011925873100000001	0.1088861102	0.1203558359	0.0255795685	-0.0445314642	0.1219620156	0.0403154528	0.020943005900000002	0.1527799941	-0.0411692166	-0.1136668071	-0.0172203602	-0.0740415482	-0.0870335479	-0.0333130321	-0.009524445500000001	0.045622409100000004	0.034880199900000006	-0.0058703747	0.054740327000000005	-0.18893838829999998	-0.0775268829	-0.014550197800000001	0.0484084558	-0.11117132490000001	0.0757698411	0.031894228	-0.0494906986	-0.058656044500000004	-0.1089941858	0.0831874143	0.1098604334	-0.0403218961	0.0014694868	-0.0052993005000000004	0.0970252263	-0.041563619700000005	0.0782377533	-0.0096884514	0.0276441821	0.0316751301	-0.022034256600000003	0.057968577	0.13412628640000002	0.046692505700000005	-0.1882630005	-0.08462001289999999	0.0464062808	-0.0067645434	-0.146582106	0.0481136414	0.10800008259999999	-0.1138602812	-0.0308342875	0.0195569433	-0.014486628400000003	-0.1501799925	-0.0785446328	0.11875383099999999	0.1100111431	0.0959136145	2.29761e-05	-0.0063869739000000005	4.0793435599281215e-05	5.279011712100001e-10	-0.00993585	0.01804055	0.00032546144430250015	9.87211152225e-05	0.0402506	0.017049599999999998	0.0016201108003599998	0.00029068886015999986	0.00012530000000000004	-0.0007124319999999999	5.075593546239999e-07	1.570009000000001e-08	-0.0014652999999999995	-7.651999999999941e-05	5.85531039999991e-09	2.1471040899999983e-06	0.00018568	1.5922e-05	2.53510084e-10	3.44770624e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
