csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	a_comp_cor_98	a_comp_cor_99	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19
33790.76953125	n/a	1141816105.5140533	n/a	22657.125	n/a	513345313.265625	n/a	22756.65625	n/a	n/a	517865403.68066406	n/a	n/a	n/a	-0.12196168269999999	0.1231412386	-0.0772664361	0.0403339733	0.1386013775	-0.060746638	0.0572426359	-0.11958798640000001	0.1409911346	-0.0258742109	0.2029213293	-0.0543215633	0.014152067800000001	-0.0064589367	0.1111668141	-0.0252074673	0.0181630858	-0.0150478629	0.08642194269999999	-0.011753396599999999	0.11251621810000001	-0.0340530331	0.1549316331	-0.0853761079	0.034475248300000004	-0.0748939846	0.1409751661	-0.1043413166	0.1713080363	-0.1492367425	0.0699369701	-0.0215687364	-0.0386689283	0.017073488600000002	0.0635221818	-0.0054305269	-0.064548074	0.0432394486	0.1510149871	-0.0261206827	-0.0816487747	-0.0182074433	0.09355794699999999	0.1563568549	-0.047852018600000004	-0.052346871100000004	-0.1294248003	0.07792840690000001	0.0416356465	-0.1460115542	-0.0955443411	0.0189449994	-0.1155308445	0.0109033601	-0.09139225470000001	0.1087002961	-0.19851952739999998	-0.0574169004	-0.12851629609999998	0.0220795042	-0.0243894891	-0.2161924736	0.0800929185	-0.17814127989999998	0.0634826591	-0.0886624547	0.0384632431	-0.047850361900000006	0.0700816745	-0.0192356848	0.0236790397	-0.0120500769	0.015058470800000001	-0.0568648363	0.1713256769	-0.039673146299999996	0.0499053276	-0.0451918309	0.0009847431	-0.0203276425	0.0839570216	-0.0163328456	-0.1578319318	0.0730741603	-0.07842223849999999	-0.07144309480000001	0.0136000441	0.1318196215	-0.08397598199999999	0.1360085093	-0.0873962739	-0.0803330489	-0.08410416779999999	0.1037147734	0.15470919689999998	-0.0807105704	-0.0039717036	-0.07828882820000001	0.1165443267	0.05778149730000001	0.1144581456	-0.0183078429	-0.006575551	-0.06170507190000001	0.1217078847	0.1216831682	0.1216419777	0.0119412	n/a	n/a	0.00014259225744000002	0.0768538	n/a	n/a	0.0059065065744400005	0.0392549	n/a	n/a	0.0015409471740100002	-0.000923018	n/a	8.519622283240002e-07	n/a	-0.000494381	n/a	2.44412573161e-07	n/a	0.000129519	n/a	1.6775171361e-08	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33818.03515625	27.265625	1143659501.829361	743.414306640625	22642.5703125	-14.5546875	512685990.3565064	211.83892822265625	22704.552734375	-52.103515625	2714.776340484619	515496714.86801535	1.2651139999999998	19.891794	0.0893651	-0.1252127406	0.10548887130000001	-0.09688824160000001	-0.0029651131	0.2276864656	0.0375863861	0.0472934403	-0.1216883041	0.1013583607	-0.036360356600000004	-0.0078822908	-0.0903610837	0.0010492397	0.0505748721	0.1652440632	0.077697229	-0.0292009131	-0.006396854699999999	-0.043651629299999994	-0.1966280712	0.060656043099999994	0.022181915899999998	0.09884651929999999	0.0905190792	0.030381182799999996	0.0076573951000000005	-0.0033896307	0.0576553227	-0.0020563120000000002	0.0093205952	-0.1379853793	0.0048743545	-0.057957005199999995	0.0378732892	0.0622291299	0.0011819819	-0.0027995663	-0.0407525179	-0.09870503630000001	-0.028356354	0.1142111409	-0.1767331186	-0.17961218329999998	0.079075116	-0.12027775560000001	-0.0362944188	0.0118539608	0.1521745423	-0.0002557856	-0.1656119047	-0.1165623165	0.10661244199999999	-0.057102482999999996	0.0768129617	-0.008985001500000001	-0.011006153000000001	-0.09093324130000001	-0.1259560011	-0.1861199596	-0.098770015	-0.0257204032	-0.1986883892	0.04643535309999999	0.0681863395	0.082687111	0.0090115284	0.0048698961	0.0995535084	0.12412439439999999	-0.078827797	0.0766985139	0.0126685401	-0.030956905	-0.1006088651	0.0322324172	-0.030751643	-0.07939318769999999	0.1635379386	0.002331925	0.0020130236	-0.0950402073	0.0377246991	-0.0033271159999999998	-0.1322146411	-0.009574365	-0.0068056832999999995	0.028904733	-0.0137429027	-0.0443188785	-0.0505154032	0.11969178300000001	0.0048281556	-0.11049445810000001	-0.1514209068	0.0161066421	-0.0275632991	-0.0643478744	-0.2525087802	-0.044813368099999994	-0.1318359164	-0.07817125059999999	0.0507266373	0.0412619829	-0.08808792359999999	0.1216419777	0.12141962949999999	0.12104935019999999	0.00708385	-0.004857350000000001	2.359384902250001e-05	5.01809308225e-05	0.0621541	-0.014699700000000003	0.0002160811800900001	0.00386313214681	0.08485829999999997	0.04560339999999997	0.002079670091559997	0.007200931078889995	-0.00126669	-0.00034367199999999994	1.6045035561e-06	1.1811044358399994e-07	-0.000483479	1.0901999999999973e-05	2.3375194344100002e-07	1.1885360399999935e-10	0.0	-0.000129519	0.0	1.6775171361e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33488.63671875	-329.3984375	1121488789.2804108	108503.3306274414	22621.82421875	-20.74609375	511746930.9840241	430.40040588378906	22671.6484375	-32.904296875	1082.6927528381348	514003642.8735962	1.221521	19.206362	0.07565939999999999	0.1294997665	0.0477347013	0.0226984646	0.061454362	-0.0312325074	-0.11901337619999999	-0.1332717406	0.0007091993	0.1105703983	0.11978481869999999	0.1009661931	-0.0665726348	0.0217592338	0.0206242597	0.05227499519999999	-0.1042014324	-0.025743872799999998	0.1143896856	0.0223798786	-0.0193102201	-0.0045281697	0.10060241800000001	-0.0601927387	-0.0749499628	0.0100562311	-0.1666425824	0.0343527656	0.0891074188	-0.0167305419	-0.010767955	-0.036857617200000005	0.0925356929	0.1188977725	-0.0084587301	0.0565500966	0.0485161241	0.1434644947	0.0563814466	-0.1120031563	0.1121292423	0.0133643709	-0.17387472760000006	0.033677760699999996	-0.0433336765	-0.0605852149	0.13970993380000002	0.1852683858	-0.1178859969	0.0039880908	0.1336573147	-0.0564204674	-0.1294764983	-0.116166295	-0.0264034395	-0.1836594625	0.0603324617	0.0570735692	-0.0715665512	-0.048753500400000004	0.09392206730000001	-0.1273525907	0.023620453399999998	0.0947475557	-0.0993191885	-0.0802788091	-0.0908619825	-0.058948143200000004	-0.0865663184	0.0844729099	-0.0833128716	-0.049902135099999995	0.065934178	0.00910113	0.0404832801	0.0520712675	0.0016043832	-0.043778326900000004	0.0045777669	-0.0569674442	0.0706519306	0.035024923900000005	0.1656286	0.08819412	0.0909577674	0.033695889300000004	0.033018211400000004	0.10718393300000001	0.0251481038	0.1115638279	-0.08928416619999999	0.0990472988	0.0472347237	0.12400392880000001	0.1362371407	-4.1829499999999997e-05	0.1085258342	-0.0029571891	-0.0622207117	-0.0299671269	0.0051580401000000005	-0.0981541825	-0.1267211476	0.16931651260000002	0.0737023889	0.1215101995	0.120893123	0.1198669825	0.0174798	0.01039595	0.0001080757764025	0.00030554340804000003	0.0621722	1.810000000000006e-05	3.276100000000022e-10	0.00386538245284	0.0426314	-0.04222689999999997	0.0017831110836099976	0.00181743626596	-0.000987264	0.0002794260000000001	9.746902056959995e-07	7.807888947600008e-08	-0.000664422	-0.000180943	4.41456594084e-07	3.2740369248999995e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33625.171875	136.53515625	1130652183.623291	18641.848892211918	22643.076171875	21.251953125	512708898.5253334	451.64551162719727	22730.896484375	59.248046875	3510.3310585021973	516693654.9833717	1.251771	19.681992	0.08632868999999999	0.022584157599999998	-0.0137331332	0.0089064913	-0.10364462029999999	0.0367353495	0.1321885097	-0.0210717612	0.0830051457	-0.0111182434	0.0957013935	0.039147387400000004	0.0434920705	0.06563724160000001	-0.0027271821999999995	0.08999416699999999	-0.1492582099	0.0934574715	-0.0306457989	-0.0079751536	-0.1077564558	-0.005498854	0.1453978087	-0.0123322643	0.0825786319	0.034848406400000004	0.0853024302	0.0619707533	-0.0018093301	-0.07121741549999999	-0.025261246600000002	0.0070115968	0.0193917901	-0.0450202406	-0.20824560690000002	0.17228752760000002	-0.1579374525	-0.058182668	-0.0801842171	-0.039455674700000005	-0.17999928629999998	0.2957901931	0.23111782890000002	-0.0504317152	0.0193965533	-0.0144785041	0.0160282948	0.0194608413	-0.18787374129999998	-0.1314860004	0.023695123199999998	0.0028659790000000003	0.0561959233	0.0774227769	0.0176399664	-0.1633137081	0.0140090172	0.0489233996	0.0112462299	-0.0115058182	-0.1539488457	0.0293915651	0.06481264169999999	0.055341812000000004	-0.0312728737	-0.0840775915	-0.049359933200000004	0.050242656	-0.0629945172	0.04666240730000002	-0.16868393550000002	-0.0741220447	-0.060271679400000014	0.005471940600000001	-0.0278643978	-0.0191992107	0.13285206119999998	-0.1691256325	0.0395073153	0.0845204276	-0.0635020191	-0.1351326467	0.0261079921	-0.058457378899999995	0.030946266899999998	-0.045627176	-0.2099795616	0.0827622419	-0.022696495299999998	-0.14553937949999998	-0.0424467471	0.0780341021	-0.0703852365	-0.0850260828	-0.3107550505	-0.0879600472	0.1106415128	-0.0231945981	0.1953387804	0.059356743899999995	0.0659194555	0.0819686255	-0.2252091157	-0.0082563849	0.0292870312	0.1213126213	0.12010478890000001	0.1181006348	0.007737909999999998	-0.009741890000000005	9.490442077210006e-05	5.9875251168099975e-05	0.0227959	-0.0393763	0.0015504930016899995	0.0005196530568100001	0.0658706	0.023239199999999998	0.0005400604166399999	0.004338935944359999	-0.00126669	-0.0002794260000000001	1.6045035561e-06	7.807888947600008e-08	-0.000664422	0.0	4.41456594084e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33603.91015625	-21.26171875	1129222777.7893221	452.0606842041016	22654.056640625	10.98046875	513206282.27664566	120.57069396972656	22714.25	-16.646484375	277.10544204711914	515937153.0625	1.1129209999999998	17.498816	0.05627437	0.0464845537	-0.061813373	-0.0284200608	-0.0610827461	-0.030644095099999998	-0.0319697743	-0.0199989067	0.1155126507	0.0590186983	-0.0235639314	0.1721326937	-0.0386733383	-0.0191480158	-0.0374658443	0.1222801776	0.0399754858	0.1786041509	-0.0292961316	0.011318201299999999	0.1193880728	-0.18681042239999998	-0.086151332	-0.034259824	-0.10047682890000001	-0.0936086814	-0.0809172483	-0.1690623185	-0.16892539809999998	0.12159688240000001	-0.0602845984	-0.1064155008	-0.12749442019999999	-0.0193824696	-0.022846591200000002	0.0400435361	-0.1524814494	0.0192496466	0.0771158802	-0.1163209576	0.1167401979	-0.0002402862	-0.022764073500000002	0.0831340346	-0.1036102117	0.1496954567	0.0763192821	0.0313666605	0.0276463152	-0.0292947267	0.0648662569	0.0519520303	-7.9849e-05	-0.0162502749	-0.09230289380000001	-0.1830614897	0.0072152907	-0.025616977000000003	0.036278168	-0.0206217078	0.0357828684	0.050999805	0.0433936111	0.0606610996	-0.19774320010000002	0.0359924041	-0.025182717400000002	-0.007811190999999999	0.0575595479	0.2064867191	0.1452697157	-0.0750641746	-0.12191174880000001	0.0736932807	0.0206294816	-0.045352141500000005	0.025930463900000002	0.1433121776	-0.2231379641	0.0193573742	0.1634557585	-0.0348660642	-0.1272101639	-0.0530098799	-0.14174665990000002	0.0284925998	-0.0392664189	-0.0020326379	0.06429750690000001	-0.0248818827	-0.0472603382	0.09051153529999999	0.2078133163	-0.0002067935	0.1320722476	-0.0609103713	-0.0291656654	-0.0665671502	0.0895541528	-0.0716874136	0.0009514972	0.036081689199999996	-0.0655608262	0.0301255266	-0.028609151	0.12104935019999999	0.11905633460000001	0.11575891279999999	-0.00174583	-0.009483739999999996	8.994132438759995e-05	3.047922388900001e-06	0.029224400000000005	0.006428500000000004	4.132561225000005e-05	0.0008540655553600003	0.0511896	-0.01468100000000001	0.0002155317610000002	0.0026203751481599998	-0.000999975	0.00026671500000000005	9.999500006249998e-07	7.113689122500002e-08	-0.000465272	0.00019915000000000004	2.16478033984e-07	3.966072250000002e-08	4.775760000000001e-05	4.775760000000001e-05	2.2807883577600008e-09	2.2807883577600008e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33632.796875	28.88671875	1131165025.6350098	834.4425201416016	22637.826171875	-16.23046875	512471173.7880287	263.42811584472656	22705.388671875	-8.861328125	78.52313613891602	515534674.7409097	1.083832	17.041439	0.0735471798	-0.0242109372	0.004816702	0.0866666442	-0.0803410913	0.0857375968	0.0461779722	-0.006435397099999999	0.0417989925	0.006169939	0.1664557171	0.1103104706	-0.0047973856	-0.0798867677	0.0012605367999999999	0.0840301379	-0.0493336371	0.07979411	-0.0400560448	0.0414592231	-0.0859720353	0.0105991771	-0.0006290078	-0.1364918709	-0.0914651343	0.0638041699	0.034990309500000004	-0.042418098200000004	-0.043090705099999994	-0.0145870593	0.121120294	0.12965447730000002	-0.1470157745	-0.11996545310000001	0.1293899075	0.1010005604	0.054611262	0.1127950309	0.031337002	0.0374954071	0.0539571752	-0.0480426013	0.0172769102	-0.1287587701	-0.1666601778	0.054875868700000004	-0.1064853924	0.1247012898	0.1452679725	-0.0792034467	-0.0300898746	-0.0416731162	0.0058207147	0.0933988759	0.0960596161	-0.1375209711	0.0989692417	0.0018222345000000002	0.0056166149	-0.0665869365	-0.0609509751	0.0123112332	-0.0195377329	0.0552747274	-0.08812565119999999	-0.1518933736	-0.0296547351	-0.0770074984	-0.0340640486	0.1271055045	-0.059481622699999986	-0.1257085257	-0.0186425439	0.060106357699999995	0.027190991299999998	-0.03460746	-0.0679659763	0.043738502900000004	-0.007826944300000001	-0.0658649558	-0.1056583436	0.0078280607	-0.0199864004	0.086336571	-0.0320151812	0.1887572371	-0.029765238599999997	-0.0954645301	-0.0411875395	0.1630143861	0.1080399079	-0.039957839700000004	0.1988079283	0.0016923383	-0.1050491127	-0.0315952479	-0.1166057446	0.0134127047	0.061411535	0.059576875999999994	-0.17294171379999998	0.0130781975	-0.045617799699999996	0.1048561248	-0.0740747552	0.1207205288	0.11775003070000001	0.11285322490000001	-3.30722e-05	0.0017127578	2.9335392814608406e-06	1.09377041284e-09	0.0228573	-0.0063671000000000075	4.0539962410000095e-05	0.0005224561632899998	0.07802539999999998	0.026835799999999986	0.0007201601616399992	0.0060879630451599965	-0.000771036	0.00022893899999999994	5.94496513296e-07	5.2413065720999975e-08	-8.364960000000001e-06	0.00045690704000000005	6.997255580160001e-11	2.087640432015616e-07	0.000134542	8.678439999999999e-05	1.8101549764e-08	7.531532083359999e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33617.0078125	-15.7890625	1130103214.265686	249.29449462890625	22615.20703125	-22.619140625	511447589.0662994	511.6255226135254	22693.654296875	-11.734375	137.695556640625	515001945.3460732	1.174994	18.474812	0.07799378520000001	0.1225866902	-0.1029676306	-0.0390014574	-0.0970879752	-0.023876029500000003	0.2347515128	-0.070968182	0.060999552	0.1083041241	0.0770584113	0.0076922678	-0.040335391400000004	-0.1518219237	0.0479977778	0.08340179910000001	0.10742861880000001	-0.09261208609999999	-0.1244861465	-0.1782455255	-0.1783198185	-0.0077816332	-0.0613696808	0.0849767999	0.0531746488	0.0385227329	-0.037572791200000004	0.047326393	-0.22743419620000002	-0.0255245398	0.047340174000000006	0.0361254784	0.0477909275	0.0028999098	0.0667116598	-0.0029896419000000002	-0.0379346658	-0.010351540400000001	-0.0512977237	0.1423645316	-0.0141191057	0.0118515475	0.096200265	0.054451327699999996	-0.028365642000000007	0.0427067167	-0.1429587999	-0.0730666907	-0.020698511399999998	-0.013277868	0.1069694783	0.0406000962	0.1240184659	0.0856289586	0.1712395605	-0.0404766059	0.01304367	0.0502277303	-0.0254521552	0.0443139499	-0.2110753677	-0.0249365562	0.0527862877	0.1430869059	-0.0106757124	0.0364214004	0.0594092244	-0.2140024197	0.144455856	0.1205941535	-0.11373861210000001	0.1014470214	-0.0854606158	-0.0809550964	-0.2342149925	0.060590431500000014	-0.0422833408	-0.0595895447	-0.0293165475	-0.101664037	-0.07120663769999999	0.0772766785	-0.1452826982	-0.027664790800000002	0.048392083600000003	0.0504448922	0.0529258672	0.052506783200000004	-0.046958698300000004	-0.0234211475	0.1058379835	-0.0724029517	-0.0996591099	0.08017267559999999	-0.045865377699999994	0.0710394419	0.0429938225	0.0500381335	0.0331971742	-0.0202688902	-0.0834989438	0.1233267349	-0.0288194032	-0.0933022434	-0.021817704	0.120326335	0.1161887065	0.1093977275	0.0156909	0.015723972200000002	0.0002472433017463729	0.00024620434281000003	0.0703109	0.0474536	0.00225184415296	0.00494362265881	0.07953119999999997	0.0015057999999999875	2.267433639999963e-06	0.006325211773439995	-0.0006822239999999999	8.881200000000007e-05	4.6542958617599993e-07	7.887571344000013e-09	0.000106575	0.00011493996	1.1358230625e-08	1.3211194404801599e-08	7.20857e-05	-6.245630000000001e-05	5.196348144489999e-09	3.900789409690001e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33735.55859375	118.55078125	1138087913.6323395	14054.287734985352	22656.060546875	40.853515625	513297079.5036659	1669.0097389221191	22794.74609375	101.091796875	10219.55139541626	519600449.4785309	1.410734	22.181414	0.144358865	0.0129017363	0.0246821534	-0.19765302829999998	-0.009551898	-0.0794279905	0.0626016553	0.0312595371	-0.08684298539999999	0.1228890817	-0.1409954799	0.0357970756	0.0677426129	0.0654467291	0.12266034699999999	-0.0892182698	0.1365505915	0.0907689882	0.011411168999999999	0.0522900506	0.1324780749	0.1053895366	-0.1494219705	-0.022498668500000003	0.060356291299999996	0.0526208429	0.036461252400000005	0.0444954383	0.11157568529999999	0.0153896003	0.18300240559999997	0.0831223392	0.173076767	-0.04868456400000001	0.0346317904	-0.11731159220000001	0.0872050825	0.043562928499999994	0.07158034469999999	-0.0682369181	-0.09026400820000001	-0.10469565800000001	0.1226581433	-0.0431960917	0.0901521427	-0.11937976900000001	-0.044420319400000005	-0.1475647412	-0.1101955473	0.0406297651	0.0214015163	0.0317118762	0.16325431599999998	-0.1371576072	-0.0776044444	0.0248399427	0.0193632895	-0.0129606093	0.0773308788	0.0983461726	-0.0281217959	-0.0716547978	-0.0986639556	0.0454818249	-0.0652252447	0.16859878239999998	0.0738024858	0.1065237806	0.128686838	-0.1497449736	0.1185942616	-0.1271493874	0.1061382584	-0.1002105292	0.1112506675	-0.002526014	-0.0064432254000000005	0.0681084464	0.1029633882	-0.10569081470000001	-0.1079224751	0.0918446514	0.0925261242	-0.0592723625	0.10206379119999999	0.0062343916	0.101053277	-0.1093835115	-0.0708518843	0.0461836791	-0.0735643917	0.0665586546	-0.2088915364	0.0712034043	-0.0119983928	-0.0467086129	-0.1455860162	-0.02355452	0.042921939900000004	0.0539950911	0.028864754	0.1109159933	-0.0312343533	-0.0756176396	-0.0276519606	0.1198669825	0.1143757435	0.10540925529999999	0.0193042	0.0036133000000000003	1.305593689e-05	0.0003726521376400001	-0.0124659	-0.0827768	0.006851998618240001	0.00015539866280999995	0.029566900000000007	-0.04996429999999996	0.002496431274489996	0.0008742015756100003	-0.000551829	0.00013039499999999995	3.0451524524099997e-07	1.7002856024999986e-08	0.000119536	1.2960999999999998e-05	1.4288855296000001e-08	1.67987521e-10	8.881899999999999e-05	1.6733299999999998e-05	7.888814760999998e-09	2.8000332888999994e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33727.79296875	-7.765625	1137564018.542862	60.304931640625	22630.31640625	-25.744140625	512131220.6469879	662.7607765197754	22821.46484375	26.71875	713.8916015625	520819257.6145172	1.332539	20.951941	0.10547484	-0.056437643499999995	0.0118059243	-0.13953147330000001	-0.052541717599999996	0.0371946586	0.0725439133	0.0183538447	-0.0250880721	0.0457366738	0.0194815504	-0.0708377268	0.3047177899	0.077197848	0.0371673298	-0.1183005946	0.0574007195	0.1141510544	0.2364107719	-0.0278179404	0.005795303000000001	0.0197682487	0.0699457651	-0.0498973845	-0.06747735690000001	0.0428374528	-0.1924194521	-0.0326732739	0.048039176600000004	-0.1408090611	-0.0043947966	0.0747949864	0.0434899618	-0.017454586299999998	0.1164508843	-0.0950041802	-0.0095735795	-0.0058332675	0.0101744598	-0.0256612173	0.0047592277	0.0561269766	0.083655972	0.0542484335	0.0642367575	0.0358906465	0.130568708	-0.12019959179999999	0.1157294136	-0.0040501734	-0.0502498288	0.0084276495	0.1140081634	-0.045131095499999996	-0.0211645973	0.08877055240000001	0.021097994900000003	0.17849708620000002	0.017958374	-0.0051234329	-0.0692356851	-0.0633019983	-0.0008058160000000001	0.0721231404	0.057764708	-0.0742027408	0.2465886743	0.2578312694	-0.0640131487	-0.11770388960000001	0.0680372037	-0.1331843007	0.1039493329	-0.014752513799999999	-0.10939482880000001	0.0294387373	0.0197211381	-0.04072885	-0.0738765258	-0.1367800338	0.12018604	-0.0033374786	0.0991878291	0.0870104491	0.0960782516	0.09755640269999999	0.042848020599999995	-0.1188998087	0.0723871027	-0.0216318878	-0.0224454809	0.017920233799999997	0.030814138999999997	0.0224400159	-0.0590803305	-0.053462573099999994	0.037585109	0.07772220519999999	-0.0042582302	-0.06498341	0.1929437437	0.0200130943	0.1040619162	-0.0119823376	0.1759786539	0.11934271980000001	0.112315068	0.1009072399	0.00597801	-0.013326190000000002	0.00017758733991610006	3.5736603560099995e-05	0.0480512	0.06051709999999999	0.0036623193924099993	0.0023089178214399995	0.051012	0.0214451	0.0004598923140099999	0.002602224144	-0.000513049	3.8779999999999984e-05	2.63219276401e-07	1.5038883999999985e-09	0.000284485	0.000164949	8.093171522500001e-08	2.7208172601e-08	8.881899999999999e-05	0.0	7.888814760999998e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33691.953125	-35.83984375	1135147705.3771973	1284.494400024414	22637.88671875	7.5703125	512473915.0909576	57.30963134765625	22731.51171875	-89.953125	8091.564697265625	516721625.01966864	1.289475	20.274826	0.121786505	-0.0334172989	-0.025889212999999998	-0.17208273429999998	0.0452474855	-0.0102814304	0.12144338029999999	0.0419352365	-0.0763805941	0.09358546429999999	-0.0616313775	-0.0393998117	-0.0398374721	0.156852405	0.1492506457	-0.06832076179999999	0.1468247643	-0.0243593028	0.0041856019	0.0534919765	0.0624183121	-0.14715380390000002	0.0080435984	0.15537944050000002	0.04734248480000002	-0.0342528198	0.1078339208	-0.0444505734	-0.0955586512	-0.0545159958	-0.014153583999999999	-0.0561276582	0.1272959904	0.013293765	0.016006613500000003	0.0044908833	0.1208958943	0.047972420999999994	0.0337974661	-0.017928593899999998	0.048040644900000005	-0.0388172404	-0.0739491599	0.0682041056	-0.016831078899999997	0.0650728039	0.1035117517	0.07973278610000001	0.0546379734	-0.00026766240000000003	-0.0480594367	0.0600770709	0.1361815751	-0.1402461676	0.0335260717	0.1147411843	-0.0383959767	0.1626290527	-0.0385354823	0.0510251522	-0.1172732232	-0.0688122154	-0.07646510969999999	0.0446433163	-0.0022026295	0.10415643460000001	-0.0396332785	0.0534757732	0.2230747894	-0.09601255439999999	0.1130019691	0.0619292113	0.0804974613	0.1558945975	0.0016617981	0.07718416	0.1143947744	-0.0474144027	0.0015100223	0.035492655299999995	-0.0666708296	-0.0257082836	-0.1083933799	0.0356283358	0.0120491852	-0.054196754800000004	0.1827782043	0.038269155299999996	-0.04996117480000002	0.0982835262	-0.0201358713	0.0794290354	0.0233291864	0.0087103797	0.0881836226	-0.0384457211	0.06864065679999999	0.037040314500000004	0.0438428093	0.0556605351	0.0176256531	-0.0713233822	0.00628591	0.058535701399999994	0.2189941055	0.11875383099999999	0.1100111431	0.0959136145	0.0104343	0.004456289999999999	1.985852056409999e-05	0.00010887461648999996	-0.0144314	-0.062482599999999985	0.0039040753027599993	0.00020826530596	0.0223648	-0.028647199999999998	0.0008206620678400001	0.0005001842790400001	-0.000402764	0.000110285	1.6221883969600001e-07	1.2162781225e-08	-2.31643e-05	-0.0003076493	5.365847944899999e-10	9.464809179048999e-08	0.000194893	0.000106074	3.7983281449e-08	1.1251693476e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
