csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18
30364.91015625	n/a	922027768.7971344	n/a	20250.431640625	n/a	410079981.6316261	n/a	21640.328125	n/a	n/a	468303801.357666	n/a	n/a	n/a	-0.07257285299999999	-0.07778223990000001	0.114930744	0.0092239337	-0.1183622977	0.093225583	-0.0150399537	0.2006446727	-0.1502778834	-0.0535898854	0.0057272860999999994	-0.1605844867	0.1726591115	-0.1492445043	0.2034332763	-0.11006653359999999	-0.114446958	0.028729766400000002	-0.13890208140000002	0.1421469285	-0.06361080870000001	0.0787131412	-0.0633262259	0.036224817299999997	-0.0973767051	0.026477539700000004	-0.2150496045	0.0071550538	-0.18354125440000002	0.15832856380000002	-0.1073051663	-0.027047088599999998	0.1521265384	-0.0781136204	-0.06956227549999999	0.0263210489	0.08423027890000001	-0.054437400899999995	-0.0015757155999999999	-0.024880747	0.1289920722	0.012362078799999999	0.0385334794	-0.1127115985	-0.0687548154	0.1488498168	-0.0739550387	0.1247816416	-0.0642039929	0.015434501399999996	-0.0646874975	0.008676218000000001	-0.2479037284	-0.1002149794	0.18949687	-0.0009644471	0.0206588036	-0.0426295025	0.3435416724	-0.0995263256	-0.0470144165	0.1383934605	-0.0553346859	0.0594130042	-0.0147694277	0.041345298100000004	-0.021835931099999997	0.1834760118	-0.0756925784	0.0208932286	-0.0695942553	0.022816864300000003	-0.062447218	-0.0167490319	-0.11809592630000001	0.0347697551	-0.08906225050000001	0.0095107328	0.2103735323	-0.0696320082	0.036801718399999996	0.021100148	0.0045942761	0.0123179649	-0.0030658140999999996	-0.048097701799999996	0.11351568710000001	0.0074642613	-0.024782831499999998	-0.09581248560000001	0.1217078847	0.1216831682	0.1216419777	-0.0694085	n/a	0.00481753987225	n/a	-0.142377	n/a	n/a	0.020271210129	-0.00209112	n/a	4.372782854400002e-06	n/a	-0.00706317	n/a	4.98883704489e-05	n/a	0.00277405	n/a	n/a	7.695353402500001e-06	-0.000949797	n/a	n/a	9.02114341209e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30005.9609375	-358.94921875	900357691.7827758	128844.54164123535	20259.1484375	8.716796875	410433095.4126587	75.98254776000977	21615.462890625	-24.865234375	618.2798805236816	467228235.97598654	1.841914	35.115616	0.35269813	0.045839842	0.1375900309	-0.1344657923	0.0457136955	-0.0082886498	-0.1362879356	-0.17547999239999998	0.2413503837	-0.111578662	-0.01126986	0.12094052050000001	0.0815779555	-0.0037056206	-0.1066317848	-0.019997056200000002	0.0728491059	-0.0555337517	-0.0317618452	-0.1290199799	-0.0943307957	0.0964755666	0.0263186535	0.06940296139999999	0.13922029130000002	0.11305736460000004	-0.024272298799999998	-0.0659826979	0.0532417462	0.2030797938	0.1514952357	0.0242226233	0.22194273469999998	-0.0795201699	0.0019921057	0.09588422710000001	0.08349777280000001	0.0345345935	-0.0756597707	-0.0159571492	0.0543492179	-0.12441191929999999	0.22053812579999998	-0.092030584	0.016634724899999998	0.197439022	-0.0742435435	-0.0394048709	0.17513731859999998	-0.0550797777	0.030081387	-0.0058602959	-0.022996164399999998	-0.2768873521	-0.0731020012	-0.050767735099999996	0.0718156055	-0.11307315539999999	0.0164802687	-0.0451005096	-0.1175490778	-0.0542729895	0.1344520212	0.0024221561	-0.0019288732999999999	-0.0078851186	0.041024479100000004	0.10136966550000001	-0.1139680982	-0.0507524894	-0.013198668200000001	0.0255910927	-0.1649086786	-0.0075330016	0.041872382	0.0812163647	-0.0109578046	-0.0351806321	-0.0724174459	0.1220323725	-0.037641255400000004	0.0715287504	-0.0588671664	-0.0974960518	-0.0183237075	-0.0336063235	-0.0392101401	-0.09164968150000001	0.1033607885	-0.0896272874	0.23985902120000002	0.1216419777	0.12141962949999999	0.12104935019999999	-0.08109060000000001	-0.011682100000000016	0.0065756854083600024	0.00013647146041000034	-0.137851	0.004526000000000002	2.0484676000000025e-05	0.019002898201	-0.115997	-0.11390588	0.013455304009	0.0129745494985744	-0.010492	-0.00342883	0.000110082064	1.17568751689e-05	0.00224557	-0.00052848	2.792911104e-07	5.0425846249e-06	-0.00144417	-0.0004943730000000001	2.444046631290001e-07	2.0856269889e-06	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30265.5390625	259.578125	916002854.7437133	67380.80297851562	20277.349609375	18.201171875	411170907.18082047	331.282657623291	21693.244140625	77.78125	6049.9228515625	470596841.34476084	1.592866	30.367573	0.13944929999999994	-0.024991500299999997	0.0438379092	-0.081606846	-0.0018820676999999999	0.1452696828	-0.048739568899999995	-0.0818920207	0.2240262004	0.025386223700000002	0.0717835106	-0.0542079082	0.0281184551	-0.0708666721	0.0391604957	0.0305557921	-0.0176287325	0.0608437751	-0.20122436719999998	-0.0438025103	-0.0861453795	0.049513185599999995	0.267960105	-0.13685151310000002	0.0634796731	-0.06929339309999999	-0.10111664640000001	0.036767452	-0.04621257	0.1882182193	-0.09423321	0.064945092	-0.0814911797	0.0548048554	0.0108812084	0.1127632133	-0.0589295296	-0.0018951863	0.07426717940000001	0.0773618773	0.0885746036	0.0044517973	-0.0405451814	-0.190458221	0.020088784199999998	0.0520866732	-0.149098857	0.1284665881	0.0924887092	0.0963431878	-0.0629604916	0.116453987	-0.0650021855	-0.17160194760000005	-0.1195736564	-0.0368639635	0.042567201500000006	-0.1022386265	0.08254516190000001	-0.035864774700000004	-0.0316906993	0.0022276646	-0.045223024900000006	0.019282141399999998	-0.0793779074	-0.00023167419999999998	-0.2023561434	-0.0827319127	-0.1263095693	0.0664604567	-0.12970733140000001	0.2406662527	-0.05384875150000002	-0.1202205189	-0.1518990789	0.1081123707	0.0624424409	0.1445296496	0.12908725880000002	0.109792641	0.07516515110000001	-0.0720790065	0.0179494822	-0.0025461064	0.0142870264	-0.1287588923	0.2137957551	-1.33833e-05	-0.1600581804	0.0585922468	-0.0315952744	0.1215101995	0.120893123	0.1198669825	-0.08596489999999997	-0.004874299999999957	0.007389964032009995	2.3758800489999568e-05	-0.130425	0.007425999999999987	5.514547599999983e-05	0.017010680625000003	-0.0929385	0.02305850000000001	0.00863756478225	0.0005316944222500005	-0.00858595	0.0019060499999999996	7.37185374025e-05	3.6330266024999984e-06	0.00224557	0.0	0.0	5.0425846249e-06	-0.0016199299999999995	-0.0001757599999999994	3.0891577599999795e-08	2.6241732048999983e-06	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30261.33203125	-4.20703125	915748216.3055573	17.699111938476562	20302.978515625	25.62890625	412210936.6059303	656.8408355712892	21607.810546875	-85.43359375	7298.898941040039	466897476.6296425	1.652494	31.504377	0.2504758	-0.10879145230000001	0.0399221175	0.067381593	0.055053024000000006	0.0039896564	0.0933279779	-0.0827315654	0.24346328760000002	-0.052480703200000006	-0.0816878655	0.10570879650000001	-0.0974023387	0.10496793060000001	0.1272171742	0.1614420683	0.1650093023	0.0571407002	-0.08947840630000001	-0.18775776190000001	-0.12986127460000002	-0.1382657582	0.0115642732	-0.100696639	0.012653195400000001	0.0408193771	-0.0602173353	0.15983305720000002	-0.0211185833	-0.028812322999999997	-0.0620177266	-0.0243882629	0.021156829	-0.08485052800000001	-0.15254732810000002	-0.0186052341	-0.183512913	-0.0752366684	0.024349226	-0.026155087	0.0226875629	-0.0996723422	-0.2153196606	0.030279065499999997	-0.1254407922	0.0189733361	0.1203837165	-0.0131536213	0.1113619663	0.009472955600000001	0.0320351213	-0.0376177246	-0.11658123769999999	-0.13914905460000002	-0.126712678	0.14242017070000001	0.0623075021	0.0521637146	-0.1192068547	-0.0471070697	-0.047118344000000006	0.3450590266	0.21254576039999998	0.0691240984	-0.0078250461	-0.0589859182	0.0103194427	0.023242172400000004	-0.0290431104	0.040744524500000004	-0.0636679285	0.120529475	0.0789641259	0.0086147166	0.0270229329	-0.1596422329	-0.08925464970000001	-0.028236180899999998	-0.060690167	-0.028479409900000002	0.0537014501	-0.0229946787	0.09396222539999999	0.1607350219	0.1005754193	0.1541136947	0.0919639047	-0.1269484056	-0.053776614199999996	0.0022029616	-0.0152037305	0.1213126213	0.12010478890000001	0.1181006348	-0.0730813	0.012883599999999969	0.005340876409689999	0.00016598714895999918	-0.258332	-0.127907	0.016360200648999998	0.066735422224	-0.0315688	0.061369699999999985	0.00099658913344	0.003766240078089999	-0.00769622	0.00088973	5.92318022884e-05	7.916194729e-07	0.00224557	0.0	0.0	5.0425846249e-06	-0.00169651	-7.658000000000057e-05	5.8644964000000875e-09	2.8781461801e-06	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30047.705078125	-213.626953125	902864580.4619787	45636.47510147095	20274.939453125	-28.0390625	411073169.8278847	786.1890258789062	21561.060546875	-46.75	2185.5625	464879331.9060097	1.614845	30.78661	0.2088044	0.0509179341	0.1144657291	0.0273780489	-0.0080083111	-0.0297510628	-0.0505677758	-0.1108362088	0.22156622410000001	0.014353286299999999	-0.0632025696	0.0982907546	-0.09562732339999999	0.0419766346	-0.0581635037	-0.0798611595	0.0223078938	0.0401855377	-0.024244521	0.1216459316	-0.0058187898	0.0899169043	0.1611584575	0.0487987716	-0.06969836110000001	0.0183804849	-0.021889135499999997	-0.1214043306	-0.1056328366	-0.10548462410000001	0.0160275637	-0.08940239400000001	-0.0909237942	-0.12385655720000001	0.09751472380000001	0.0144020528	0.1791035681	-0.024663416	-0.0799729572	0.07529673769999999	-0.07593857080000001	0.0360779497	-0.0780604209	-0.0723326665	0.0520561733	0.1043779094	0.0755150451	0.015924928600000002	0.0983616214	-0.009358925300000001	-0.0042563008000000005	-0.0660131177	-0.0829127346	-0.18980913079999998	-0.1551674177	0.014861646599999999	0.0672857559	-0.05634816440000001	-0.0103842514	0.0293663743	-0.0414667354	-0.0177236827	1.14758e-05	0.0880026332	0.0176650055	0.0019067970999999998	-0.04813501269999999	-0.0291493615	-0.1332288881	-0.0208462691	0.21882336079999998	-0.0369361323	-0.0349836891	-0.0500347375	0.1058975967	0.019889172099999998	-0.0053774645999999995	0.0176226225	-0.09200596970000001	0.024348724900000004	0.1639613846	0.1349834322	0.0339858418	0.0100016907	0.0288174252	-0.0321545873	-0.0926403424	0.0998007416	0.0083264913	0.0425873587	-0.2323834914	0.12104935019999999	0.11905633460000001	0.11575891279999999	-0.0856761	-0.012594800000000005	0.00734039411121	0.0001586289870400001	-0.07410069999999999	0.1842313	0.03394117189969	0.0054909137404899975	-0.0309355	0.0006332999999999997	0.00095700516025	4.0106888999999976e-07	-0.00782856	-0.00013233999999999992	6.12863516736e-05	1.7513875599999967e-08	0.00215908	-8.649000000000025e-05	7.480520100000046e-09	4.6616264464e-06	-0.00170458	-8.069999999999997e-06	6.512489999999992e-11	2.9055929764e-06	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29944.763671875	-102.94140625	896688871.3644447	10596.93312072754	20237.41796875	-37.521484375	409553086.0418854	1407.8617897033691	21542.611328125	-18.44921875	340.3736724853516	464084102.8346597	1.283752	24.474394	0.1983678	0.0774624478	0.1452391983	0.0760575464	-0.012282156399999999	-0.016819563899999997	-0.10546229210000001	-0.0097897384	0.1104655735	-0.056124723200000004	-0.0099215006	0.060773818099999995	-0.060469729000000014	0.018968044099999998	0.048722169	-0.11218218529999999	0.1736711745	0.0741343355	-0.0134240292	0.129307378	0.1935235018	0.1037594671	0.0085258147	0.0475237631	0.0360907872	0.0005458586	-0.0303235225	-0.0200461221	-0.0177861981	-0.10596872980000001	-0.035819567000000004	-0.0774644241	-0.009495128	-0.1169839493	0.0891151466	-0.0717264667	-0.1682120734	0.020262788	-0.0658060888	-0.014263298	0.1011605015	0.0359031831	0.1337607074	-0.0042798665999999996	0.0712944415	0.12347370390000001	0.1576555915	-0.0503890161	0.08743537230000001	-0.0516563272	-0.0090045321	-0.0311613924	0.034331697	-0.09337113400000001	-0.0038721377	-0.042883970800000004	0.0318587096	0.0314904298	0.0421372051	-0.062267517	-0.0616197533	0.0217560534	-0.0852637208	0.1024529859	0.1727220082	-0.027076727000000002	-0.1359354307	0.0532876337	-0.0755075272	-0.15693692539999998	-0.0149314283	-0.0557412944	0.1149641594	-0.16405963880000002	0.1947402288	-0.0400130911	-0.0948027272	0.0161748544	-0.006410287299999999	-0.1332867153	-0.1664668967	0.0557980911	0.0646873352	0.0572304525	0.0035060915000000004	-0.0624322791	-0.014412498000000001	0.1251409644	0.0358716584	-0.0384776698	-0.045154308	0.1207205288	0.11775003070000001	0.11285322490000001	-0.06355	0.02212610000000001	0.004038602499999999	0.0004895643012100005	-0.0991862	-0.02508550000000001	0.0006292823102500005	0.00983790227044	-0.0229168	0.0080187	0.0005251797222400001	6.429954969000001e-05	-0.00531007	0.00251849	2.81968434049e-05	6.3427918801e-06	0.00194091	-0.00021816999999999995	4.7598148899999983e-08	3.7671316281e-06	-0.00183067	-0.00012608999999999993	1.589868809999998e-08	3.3513526489e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30288.638671875	343.875	917401632.5954018	118250.015625	20240.123046875	2.705078125	409662580.9526405	7.3174476623535165	21640.203125	97.591796875	9524.15881729126	468298391.29125977	1.360803	25.94335	0.10469119999999996	0.1499894519	-0.018510929	-0.06477563809999999	-0.0879604923	-0.0531750109	-0.1189267633	-0.0813489369	0.0638609051	-0.1099229939	0.0879820361	-0.0719212553	-0.11641111130000001	-0.045935536799999996	0.0591312894	0.0888275956	-0.0018744026999999999	0.09522970480000001	-0.0242542742	0.0405072853	-0.0128703291	0.004149145	-0.021079597999999998	0.0360922682	-0.039402675299999995	0.1112425477	0.1932260539	0.031778016400000005	0.014678223999999997	-0.0693218428	0.0327261716	-0.1010037427	0.0237350954	0.0689447652	-0.0632404752	0.1806135321	0.0950775467	0.0205313778	0.0082339519	-0.0469177621	-0.1164769856	0.1562534032	-0.0349015389	0.0785175155	0.15644798699999998	0.0043918379	-0.0642991862	0.0067979713	0.1040029592	-0.1104849037	-0.0698524089	-0.0741870267	0.0577920089	-0.1998547825	0.0180017572	-0.0822113019	-0.1825831543	0.0328979965	0.0384708863	-0.042803580199999997	0.0997624107	0.08136660450000001	-0.021030740699999998	-0.0332617205	-0.06613137150000001	-0.011738491399999999	0.0494671254	-0.0224221662	-0.10198758570000001	0.1456058041	-0.0084219022	-0.1313526234	0.126698972	0.040556927	-0.07383715440000001	-0.1405676176	0.0948973395	0.00671482	-0.0648263523	0.0778358002	0.0636369784	-0.022395696200000002	-0.0644660348	0.0188929376	-0.050887329800000006	-0.020300956499999998	-0.0616188973	0.0400883297	-0.08983416720000001	-0.0383482238	0.0038737131	0.120326335	0.1161887065	0.1093977275	-0.0595025	0.004047499999999996	0.00354054750625	1.6382256249999965e-05	-0.0671225	0.0320637	0.0010280808576900002	0.00450543000625	0.008141199999999998	0.031058	6.627913743999998e-05	0.0009645993640000001	-0.00516149	0.00014857999999999972	2.6640979020100008e-05	2.207601639999992e-08	0.00170534	-0.00023556999999999986	5.5493224899999914e-08	2.9081845156e-06	-0.00146438	0.00036629	1.341683641e-07	2.1444087844e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30293.13671875	4.498046875	917674132.2608796	20.232425689697266	20242.71875	2.595703125	409767662.3916016	6.7376747131347665	21739.41015625	99.20703125	9842.035049438477	472601953.9416657	1.3505	25.746943	0.13597800000000002	0.1544868962	0.0040894568	-0.170721832	-0.0941307299	0.0417099338	-0.1723106517	-0.1131299768	-0.007095474100000001	-0.12919057949999999	0.1158591542	-0.049936464900000005	0.0074941439	-0.0533662623	0.0924192174	0.2362893732	-0.0430971358	-0.162390541	0.1264815585	0.2384450934	0.0765151166	0.0872932856	-0.23935749260000005	-0.14596988060000002	0.0166004322	-0.0190384951	-0.0014252822	0.0554995414	0.00037224199999999995	-0.010130723199999999	-0.1534404644	0.1218262672	-0.059487676600000004	-0.0060865091	-0.0389398222	0.0949601566	0.1199172201	-0.1428949134	0.0932208787	0.1087231144	-0.1026744587	0.0552601684	-0.0275730312	-0.0387206339	0.19131583030000002	0.050369713200000006	-0.1832979805	0.006607113299999999	0.1371629258	-0.09775364289999999	-0.1130504147	0.035408018199999995	0.0443531557	-0.18871915620000002	0.11577062519999999	-0.0872137934	-0.1393404381	-0.0424940126	0.0120354768	-0.08578027369999999	-0.0099464053	-0.055538975	0.021173254300000003	-0.22606457579999997	0.0123067537	-0.09807670210000001	-0.1169238892	0.09586345660000001	0.1357754964	0.1268668625	-0.0036898265000000004	-0.0763401304	-0.0567575904	0.1305518654	-0.0709837684	0.1164707887	-0.0048129434	0.0120831738	0.09082267050000001	-0.19142802949999999	-0.011749124199999999	0.103949438	-0.012429339099999999	0.0578383555	0.07877318230000001	0.050120905599999994	0.1171492579	0.1161284193	-0.043735989100000004	-0.0728136083	-0.0716267429	0.1198669825	0.1143757435	0.10540925529999999	-0.06655170000000002	-0.0070492000000000185	0.004429128772890003	4.969122064000027e-05	-0.133921	-0.06679850000000001	0.004462039602250003	0.017934834241	-0.0303211	-0.038462300000000005	0.00091936910521	0.0014793485212899998	-0.00501523	0.0001462600000000005	2.51525319529e-05	2.1391987600000142e-08	0.00137824	-0.00032710000000000014	1.0699441000000006e-07	1.8995454976e-06	-0.00146438	0.0	0.0	2.1444087844e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30155.71484375	-137.421875	909367137.7375641	18884.771728515625	20244.28515625	1.56640625	409831081.4875641	2.4536285400390625	21744.986328125	5.576171875	31.093692779541016	472844430.4103432	1.339523	25.537663	0.1557284	0.042668915999999994	-0.0916566212	-0.1382272639	-0.0497301233	0.1555715463	-0.0727435334	-0.059844238099999995	-0.04531405559999999	-0.1631154159	-0.0096876368	-0.1543769652	0.0998778817	-0.08775886109999999	0.09294498429999999	0.032767303	0.0661957665	-0.0276447839	-0.06716226730000001	0.0665128932	-0.0589121455	-0.10509242449999999	-0.0166159409	0.054120101799999994	-0.0769396666	-0.11099752449999999	-0.1797413323	-0.04251736	0.0398735516	-0.097059545	0.2402988248	-0.00220631	-0.0975436027	0.0133396433	0.10552609119999999	-0.2159098964	0.04822336730000002	-0.039673754900000004	0.07508550879999999	-0.13632737150000002	-0.028067581600000002	0.0374801684	-0.1275299041	-0.011793727	0.04361984519999999	-0.0240229835	-0.1540770303	-0.1402237109	-0.0769322149	0.10053626939999999	-0.1322996922	0.1334022561	0.039072349900000004	-0.0685964251	0.12914915130000001	-0.0127324233	0.0647233312	0.0630866201	-0.0032686659000000003	-0.053253432999999996	0.0133212802	0.10897374539999999	-0.035602859900000006	-0.0065976003	-0.17075303579999998	0.1095329241	-0.0020506879	-0.0118637326	0.1940489255	-0.08784471880000001	0.0075989661	-0.0657684503	0.007646074	-0.0810538978	-0.0030633236	0.0417181117	0.0690580732	-0.0380574844	-0.0777552713	0.0248057991	0.017719808700000002	-0.1170387915	0.0057876826	-0.0488442354	0.0412803105	-0.0303247323	-0.0577848532	0.046475093200000005	0.0265204335	0.03521421	-0.0531311762	0.11934271980000001	0.112315068	0.1009072399	-0.06656050000000001	-8.799999999989372e-06	0.0044303001602500015	7.743999999981296e-11	-0.082763	0.051158000000000016	0.0026171409640000014	0.0068497141689999996	-0.0616027	-0.031281599999999986	0.00379489264729	0.0009785384985599996	-0.00400432	0.0010109100000000005	1.6034578662399992e-05	1.0219390281000003e-06	0.00169564	0.0003174	1.0074276e-07	2.8751950096e-06	-0.00132709	0.00013728999999999998	1.8848544099999998e-08	1.7611678681e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30308.294921875	152.580078125	918592741.0713539	23280.680240631104	20320.171875	75.88671875	412909385.029541	5758.794082641602	21840.388671875	95.40234375	9101.607192993164	477002577.3385658	1.155782	22.034685	0.058541900000000015	0.1164785384	-0.0795473983	-0.1928937367	-0.0548695949	0.1100494487	-0.0493195127	-0.18094970629999999	-0.13199093779999999	0.05528894	0.035876943599999996	-0.015295551499999999	0.045985911	-0.10895973949999999	0.22739077929999998	0.0125230111	-0.0313599681	-0.1240373793	-0.0026214723	-0.0381259725	-0.0455396234	-0.012130628000000001	-0.11799119720000001	0.0614953329	-0.0257122821	0.0056814506	0.008631884	0.0489894274	0.0505804454	-0.0149477568	0.0721247513	0.051541164800000004	0.0506212974	-0.0320721289	0.0895686006	-0.1664479986	0.051067897300000005	-0.0694626641	-0.05659766910000001	0.11916426179999999	-0.0236619669	-0.0075479168	0.0676457124	0.1394249509	0.1317265096	-0.0273722657	-0.24742436469999998	-0.0167270854	-0.0800923011	0.0737782226	-0.059225273700000004	0.067414642	-0.1594337959	0.0053568448	0.1201748716	-0.10367983060000001	-0.1133153031	-0.043058625499999996	-0.0480792221	-0.1802095223	0.036880119700000005	0.0305043552	0.08654270970000001	-0.0001094993	-0.0861796109	0.051563352300000004	0.028953504799999998	0.0394583542	0.1787267159	-0.12200173140000001	-0.0336399074	0.026374528799999998	-0.0267112565	0.031546423500000004	0.0012769263	0.0512416158	-0.09088541439999999	0.0078263653	0.0219656486	-0.1089544207	0.0681109007	0.056928904	0.052864499	-0.0188209802	-0.08656721710000001	0.05987777110000001	-0.06143008110000001	0.0145514531	0.107729865	0.1363360857	0.1900868211	0.11875383099999999	0.1100111431	0.0959136145	-0.0593537	0.007206800000000012	0.003522861703689999	5.193796624000019e-05	-0.103165	-0.020402000000000003	0.00041624160400000016	0.010643017224999999	-0.0572556	0.004347099999999993	0.0032782037313600003	1.8897278409999934e-05	-0.00434629	-0.00034197000000000047	1.88902367641e-05	1.1694348090000034e-07	0.00164318	-5.246000000000005e-05	2.752051600000005e-09	2.7000405124e-06	-0.00146438	-0.00013728999999999998	1.8848544099999998e-08	2.1444087844e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
