csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28
30366.11328125	n/a	922100835.8097076	n/a	19994.83984375	n/a	399793620.3772125	n/a	21620.28515625	n/a	n/a	467436730.23756415	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	n/a	0.0	n/a	0.0	n/a	n/a	0.0	0.0	n/a	0.0	n/a	0.0	n/a	0.0	n/a	-0.0	n/a	n/a	0.0	0.0	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30250.646484375	-115.466796875	915101612.7226297	13332.58118057251	20018.689453125	23.849609375	400747927.4206581	568.8038673400879	21460.5859375	-159.69921875	25503.84046936035	460556748.7808228	1.589056	35.222496	0.3030642	-0.008671194699999999	-0.0057975268	0.2060569334	-0.004575753	0.0121046875	-0.0230762188	0.10363719880000001	-0.11051345230000001	0.077008283	-0.1411010618	0.10673445699999999	-0.0482826622	0.022642217200000002	-0.06655870559999999	0.0861349295	-0.0181107845	0.1314654698	-0.11000511019999999	0.1829906163	-0.04506110519999999	0.22121035460000002	-0.022312456600000002	-0.0765188852	0.06282255469999999	-0.13103677519999998	0.09498645929999999	-0.1708230616	0.12126669949999999	-0.10246276060000001	0.1611114438	-0.1710056429	0.027219871200000002	-0.1546978529	0.1805433139	-0.0079765205	0.1599185894	-0.0419388376	0.0784043411	0.0195213138	-0.0074360534	-0.0034179905	0.027555864300000003	-0.1386612157	0.20814760640000002	-0.0330029594	0.0176224507	-0.0574601102	-0.0024807222	0.038186830299999995	-0.0078145724	0.14094305070000002	-0.1622205323	0.059920850899999996	-0.0983961159	0.1428774066	-0.0164034916	0.024013913300000002	-0.0894613319	0.0634116266	-0.1885989145	0.0091001617	-0.23760192730000002	-0.0403245229	0.0266867652	-0.10711660220000001	0.0397139579	-0.0324126238	0.0903765137	-0.052598178899999994	0.11376037539999999	-0.0916934551	0.2632255172	-0.2653752214	0.07761730780000001	-0.0628837939	0.09814145029999999	-0.086387901	0.0249619261	0.030160454399999998	-0.0444867128	0.1258712285	-0.0849644009	0.0936122802	0.08360914030000001	-0.0701855542	-0.027125725099999998	0.0199559244	0.11145033789999999	0.1114344244	0.11140790369999999	0.1113707782	0.0	0.0283251	0.0283251	0.00080231129001	0.00080231129001	0.07007669999999999	0.07007669999999999	0.004910743882889999	0.004910743882889999	0.0522004	0.0522004	0.00272488176016	0.00272488176016	0.00179461	0.00179461	3.2206250521e-06	3.2206250521e-06	-0.00125463	-0.00125463	1.5740964369e-06	1.5740964369e-06	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30072.80078125	-177.845703125	904373346.8287506	31629.094120025635	19947.23828125	-71.451171875	397892315.0489655	5105.269962310791	21443.013671875	-17.572265625	308.78451919555664	459802835.33221817	1.405406	31.151764	0.26618050000000004	0.1243600739	0.034738287	0.044473287400000006	0.0336679784	0.0338269732	-0.0872055647	-0.0145446571	0.050597110199999996	0.0781219105	-0.10938708429999999	0.1007727411	-0.0206779874	0.08853895199999999	0.019843862	0.0530011723	0.0418149096	-0.0222774479	-0.1192616739	-0.010727525900000002	0.21366446600000005	-0.10261621230000001	-0.1288678385	-0.0181502029	0.09580560029999999	0.0243119453	0.0674637644	0.09623993900000001	0.022312693300000002	-0.2119932102	0.0502643153	-0.2436328357	0.07842245889999999	-0.0039296514	-0.0471279777	-0.1060145429	-0.160301694	-0.0726504709	0.0409672521	0.0885974703	0.1112376079	-0.1032474523	-0.0360806714	-0.1263346541	-0.0014295781	0.0388309086	-0.1473106949	-0.044257447199999994	-0.0129931023	-0.0839583003	0.024192322000000002	-0.0184775448	-0.0767330279	0.0950337374	-0.0449543128	0.12584793619999998	-0.0212777501	-0.0492283614	0.0062208726	0.0199940318	0.0408761881	0.02312825	-0.16995289660000001	0.2122666242000001	-0.0926185249	-0.15721816800000002	-0.19670617370000001	0.2267046593	-0.0999848444	-0.0356914921	-0.0980808376	-0.0281889012	-0.0407877958	0.1306599453	-0.0549034703	0.067102779	-0.0552250268	-0.0820361771	0.0708300607	-0.0697515159	-0.0346362503	0.1951978164	-0.0694065616	-0.0341192793	-0.2733280242	0.0238572803	-0.1110735883	-0.0691270742	0.11140790369999999	0.11126472820000001	0.1110262386	0.1106926392	0.0	0.024875900000000003	-0.003449199999999996	0.0006188104008100001	1.1896980639999972e-05	0.030287400000000006	-0.03978929999999999	0.001583188394489999	0.00091732659876	-0.0253753	-0.0775757	0.00064390585009	0.00601798923049	0.0037472	0.00195259	1.4041507839999999e-05	3.8126077081e-06	-0.0014529000000000002	-0.00019827000000000017	3.931099290000007e-08	2.110918410000001e-06	0.000756466	0.000756466	5.722408091560001e-07	5.722408091560001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30266.912109375	194.111328125	916085968.636631	37679.207706451416	20020.853515625	73.615234375	400834575.49411386	5419.202732086183	21435.50390625	-7.509765625	56.39657974243164	459480827.714859	1.53715	34.071949	0.4573255	-0.0241795119	0.0497446187	0.1612228126	-0.020394853	0.021479914300000003	-0.0203489985	0.14173280859999998	-0.1212202083	0.09958777199999999	0.0307677458	0.018782211599999998	0.0353475225	0.00499143	-0.044147502000000005	-0.0506882505	0.1598743541	0.09945928359999999	-0.1033988856	0.115228464	0.1397333564	0.06781057019999999	-0.1368196744	-0.0018470312	-0.0015469146	0.0512028091	-0.1687375545	-0.054120993	0.0721969603	-0.0499041537	0.1752864173	0.0888131836	-0.0078999542	0.1381930284	0.0638028169	-0.0667464682	-0.11121550779999999	0.008441794	-0.022338346800000002	0.1042137308	0.0771213273	0.0334263919	-0.0161375419	-0.10147496810000001	0.1963739042	-0.0559656068	-0.0601497518	0.010621356499999998	-0.012095648799999999	0.0258393605	0.0006943562	0.1417696398	-0.0946641165	-0.054822145700000005	0.0562043199	0.015464954599999999	0.1074860625	-0.0839255074	-0.0599051887	-0.06450789950000001	-0.1670879223	-0.0719402235	-0.0522331945	0.1576841327	-0.1099340683	-0.0313913892	-0.10296462	0.1001952339	-0.1833922455	0.1387894454	0.0528238375	0.0289357956	-0.0486950229	0.0374895476	0.015258633300000001	-0.049379546600000004	-0.1683351265	0.12431282619999999	-0.0879140719	-0.1485378133	-0.0273356647	-0.0959073106	-0.1255983088	-0.0169894783	-0.0151204861	-0.1718364121	0.0361759984	-0.06260100440000001	0.1113230515	0.1109255941	0.1102642158	0.10934049039999999	0.0	0.0385653	0.0136894	0.0014872823640900005	0.00018739967236	0.141505	0.1112176	0.012369354549759995	0.020023665025	0.127211	0.15258629999999998	0.016182638521	0.023282578947689998	0.00589387	0.00214667	3.47377035769e-05	4.608192088899998e-06	-0.00116468	0.00028822000000000027	8.307076840000016e-08	1.3564795024e-06	0.00191822	0.0011617539999999999	1.3496723565160005e-06	3.6795679684e-06	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29921.32421875	-345.587890625	895285643.0035553	119430.99014663695	19962.740234375	-58.11328125	398510997.6651344	3377.1534576416016	21414.931640625	-20.572265625	423.21811294555664	458599297.17264175	1.5217040000000002	33.72958	0.25938445	-0.0208226748	0.0205616702	-0.0826706028	0.0021152785999999997	0.04762738440000002	0.013105830300000001	-0.1249502274	-0.0307290492	0.057402771100000013	0.0674025938	0.0035267098999999997	-0.0471379046	0.0110926361	-0.0689922312	-0.0270698322	0.1205255733	0.06996855610000001	-0.0408700209	0.0436754353	0.0960568391	-0.0678099041	-0.06681454070000001	-0.1031772161	-0.0979863412	0.0630921881	-0.0786760886	-0.0577903918	0.025352866600000003	-0.0473209809	-0.060244569500000004	-0.16717727400000001	0.10078119029999999	-0.036355079	0.1626064982	-0.033053296499999996	-0.029970944500000006	0.0468951087	-0.0222110254	-0.13664514960000002	-0.0935579486	0.023434092400000002	-0.0024295563	-0.0563690824	-0.055813342599999996	0.010738641399999999	-0.12514939619999998	0.0025942567000000003	0.0311073462	0.0040562941	-0.08469809980000001	-0.1160045807	-0.0393373346	-0.031063644300000002	0.0725135843	0.013045006699999999	0.0532508005	-0.023557485099999997	-0.0800257271	0.0020169823	-0.0971459558	-0.0913609241	0.0181033496	0.1175279101	-0.0794653256	-0.023236421299999997	-0.1141158371	-0.05010046889999999	-0.0438626042	-0.049767006399999994	0.14766488960000002	-0.0161542127	0.014511691799999999	-0.056934634299999995	0.11326361039999999	0.0045116536	-0.2135431554	-0.0745269896	0.082723814	0.1018425385	-0.1692863769	0.0335846661	0.0461309928	0.025108434199999998	-0.0664931726	0.1340203176	0.020756327800000002	0.2528356977	0.11119581369999999	0.11041753859999999	0.1091244461	0.107322565	0.0	0.038323	-0.00024230000000000082	0.0014686523290000002	5.87092900000004e-08	0.0354029	-0.1061021	0.011257655624409998	0.00125336532841	0.08639249999999997	-0.04081850000000002	0.0074636640562499934	0.0016661499422500018	0.00682931	0.00093544	4.66394750761e-05	8.750479936000001e-07	-0.00136197	-0.0001972900000000001	3.8923344100000056e-08	1.8549622809e-06	0.0008065189999999999	-0.001111701	1.2358791134010005e-06	6.504728973609997e-07	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30067.8671875	146.54296875	904076637.2051393	21474.84169006348	19955.216796875	-7.5234375	398210677.4102821	56.60211181640625	21384.900390625	-30.03125	901.8759765625	457313964.71695334	1.215499	26.942352000000003	0.1259049	-0.0285297492	0.035666655400000004	0.0235255197	-0.0194632753	0.0286478566	-0.0742142634	0.0316253295	-0.0432292055	0.0090337656	0.0087265244	0.0478908308	-0.11431837710000001	0.0454735687	-0.0365242899	-0.0981802285	-0.0275517357	0.1270425671	0.0100621193	0.21892382489999998	0.0914321005	-0.0744522408	-0.0924820792	-0.1659659885	0.013454916599999998	0.1587533739	0.0781642486	-0.0820279181	-0.0334034168	0.148156587	0.0156964373	0.0968671027	-0.0890657835	0.0557033949	-0.06583559230000001	-0.0521609507	0.0620794858	0.028069668399999997	-0.0797398821	-0.040797051	-0.1082596266	0.0423877788	-0.0310371105	-0.07420242610000001	0.0531859796	0.0318703144	-0.13559979279999998	0.0316987899	-0.0303809498	-0.0559973433	0.0007319036999999999	0.036534679	-0.04372167019999999	-0.0363202942	0.0006112752	0.1363971351	0.0018887242000000001	0.1116112879	0.00032160880000000003	-0.0401291684	-0.16828133239999998	-0.0864065777	0.1360593822	-0.011889548500000001	-0.1351442613	-0.0986299967	-0.1550360047	-0.1234099146	0.19833061	0.044134621799999996	0.14493988289999998	-0.0347412843	-0.043288535499999996	0.026619689	0.028671712599999996	0.0051863618	0.0204960748	0.1064922433	-0.1659238025	0.1253051775	0.1250181766	-0.0522645896	0.0395030803	-0.13307348119999998	0.034175917	0.0306351382	0.1507107815	-0.0286784948	0.1110262386	0.10974133550000001	0.10761083390000001	0.1046511502	0.0	0.052620500000000014	0.014297500000000003	0.002768917020250001	0.0002044185062500001	0.07905529999999998	0.04365239999999998	0.0019055320257599984	0.006249740458089997	0.08516839999999999	-0.001224099999999978	0.007253656358559998	1.498420809999946e-06	0.00622336	-0.0006059500000000001	3.87302096896e-05	3.671754025000001e-07	-0.002026	-0.0006640299999999999	4.409358408999999e-07	4.104676e-06	0.000871157	6.463800000000011e-05	4.178071044000014e-09	7.58914518649e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29870.1953125	-197.671875	892228568.0068971	39074.170166015625	19934.73828125	-20.478515625	397393790.3419342	419.36960220336914	21364.2890625	-20.611328125	424.826847076416	456432847.1460571	1.2162879999999998	26.959827	0.1080503	-0.0464086442	-0.1051607831	0.0012435728	-0.0189904078	0.0221549808	-0.0795851509	-0.0799740912	-0.020384535500000002	-0.028661246499999998	-0.0047132716	-0.0559776622	-0.08746612990000001	0.0386286794	-0.1396420907	-0.0169630162	-0.0456982474	-0.020180363700000002	0.0169135808	0.0321609713	-0.1007982418	0.1410678924	-0.1306688714	0.1087268224	0.1610275117	-0.053414877400000005	0.0055821212	0.1597158106	-0.0200183729	-0.08432892980000001	-0.1368243848	-0.057841174599999996	0.0202798258	0.0939099234	0.019977004399999998	-0.09028920539999999	-0.0341925161	0.025357506000000002	-0.151173124	-0.0291056617	-0.0370615319	0.024830840299999997	0.12129751859999999	-0.0826941439	-0.0082964357	-0.020823214099999997	0.1528911399	-0.0973344592	-0.0205088151	-0.07692146150000001	-0.0338139524	-0.0635066457	-0.0007155750999999999	-0.024524344500000003	0.0290266393	0.0035563969	-0.0573101825	0.1796712832	0.030293712599999998	-0.0948000693	-0.06310036570000001	0.0084160234	0.0350512008	-0.0718064742	0.050821022699999996	0.022495548100000002	-0.1126778425	0.3066061835	-0.0452568983	0.0076124668	0.0073295227000000004	0.09065701599999999	-0.0944653431	-0.0468574763	-0.1139370992	-0.0673565096	-0.0368174051	-0.1091078118	-0.1732977315	0.060624562199999996	-0.12307797890000001	-0.195961003	-0.023435591699999998	-0.0721144323	0.139968992	-0.103673636	-0.0548363165	0.0982622898	0.1108143908	0.10889801439999999	0.10572856480000001	0.1013425123	0.0	0.0524861	-0.00013440000000000674	0.0027547906932100003	1.806336000000181e-08	0.100753	0.021697700000000014	0.0004707901852900007	0.010151167009000001	0.059064	-0.026104399999999996	0.0034885560960000003	0.0006814396993599996	0.00614383	-7.952999999999952e-05	3.77466470689e-05	6.325020899999925e-09	-0.00293708	-0.00091108	8.300667663999998e-07	8.626438926399999e-06	0.000659491	-0.00021166599999999998	4.4802495556e-08	4.3492837908100005e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30144.123046875	273.927734375	908668154.2651404	75036.40365982057	19966.07421875	31.3359375	398644119.7086334	981.9409790039062	21506.375	142.0859375	20188.413635253903	462524165.640625	1.2600790000000002	27.930487	0.30807775000000004	0.05008818	0.0215390644	0.1970925448	0.0448210496	0.0263412788	-0.0341412398	-0.0563087269	-0.0188525737	0.0611413478	0.043333538600000006	-0.0316162314	-0.0853750939	0.1094868523	-0.1054638243	-0.0424667418	0.024234104500000003	-0.1580386932	0.0758670593	-0.1357774189	-0.0191418028	-0.0188367896	-0.1487975443	0.0612077792	-0.0285940788	-0.17480790969999999	0.055690427199999996	0.0719371127	0.1297794507	0.0273476896	-0.0087852493	-0.09251378630000001	0.0034263162	-0.0317981713	-0.0622021952	0.1257807407	-0.10130625550000001	-0.035432011299999996	-0.0691937682	-0.0567952577	-0.25606544600000003	-0.057892696699999996	0.0095703679	-0.15114357550000002	0.0882274772	-0.0760828587	-0.061035249800000003	-0.055797383799999996	0.0523873049	-0.0201881929	-0.0439672051	-0.048169195899999996	-0.038517546	-0.0600733286	0.0988868341	0.0491430508	-0.0583706316	0.0652052813	0.09227708009999999	-0.1669969302	0.111984777	-0.0232323092	0.10529870179999999	0.025667690899999998	-0.06118427	0.0125157233	0.0848966455	0.11836508960000001	-0.194778134	-0.116188844	0.0532792625	0.0748744604	-0.0792422898	-0.15736132449999998	-0.0565886866	-0.127149072	0.10134406189999999	0.048284672199999996	0.0408704857	0.0652107661	0.0854679478	0.0260213525	0.0924856632	-0.1357571899	0.0580879791	0.1241017176	0.0725897378	0.1661295239	0.110560351	0.10788885960000001	0.10348408699999999	0.0974167978	0.0	0.0450142	-0.0074719000000000035	0.00202627820164	5.582928961000006e-05	0.06633910000000001	-0.03441389999999998	0.001184316513209999	0.00440087618881	-0.0124539	-0.0715179	0.00015509962521000002	0.005114810020409999	0.00889727	0.00275344	7.91614134529e-05	7.581431833600001e-06	-0.00207054	0.0008665399999999997	7.508915715999997e-07	4.2871358916e-06	0.000932992	0.000273501	7.480279700099999e-08	8.704740720639999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30064.4765625	-79.646484375	903872750.9771117	6343.562473297119	19940.984375	-25.08984375	397642857.8439941	629.5002593994142	21456.759765625	-49.615234375	2461.6714820861816	460392539.63974386	1.065762	23.623331	0.2419574	-0.0624690879	-0.0011446714999999998	0.1662983023	-0.011500360900000001	-0.0028254999	-0.053931735	-0.0684104979	-0.0682634496	-0.0705827329	0.10277098679999999	0.029097123199999998	-0.1176023201	0.024006760099999996	-0.1586822769	-0.0792326015	-0.0770727656	0.0090056958	-0.012940903	0.1702153026	-0.069423124	-0.0410593635	-0.0390941475	0.021699272599999996	-0.004199975999999999	0.0342198565	-0.0110072031	-0.012005232099999999	-0.0774987004	0.09879175009999999	0.04787072059999999	-0.042545905099999996	-0.162210369	-0.029361710299999996	-0.0801324183	-0.0209389954	-0.0911994545	0.0346196718	0.0040256039	-0.043417057099999996	0.0685158914	0.0594805062	0.0478101118	-0.1211502864	0.1510696281	-0.0417425312	-0.0387033187	0.031450688399999996	-0.0048888975	-0.045866528	-0.0246902254	-0.0529587746	0.0537560162	-0.1295337626	0.034767236800000004	0.056218057599999996	0.011024846999999999	0.1889118139	0.0133843754	0.013248929199999999	-0.1199333861	-0.025610990299999997	0.0537452469	-0.1261214672	-0.011959021799999999	0.167728826	-0.1097228342	-0.0863460013	0.0062288709	0.0166713071	-0.1077836915	0.048365636	-0.0459518323	0.0094931532	-0.0485699741	0.1007918293	0.13178082689999998	-0.0230798784	-0.025083713799999997	-0.0045806824	0.068016822	0.0202126178	-0.0019478591	0.12643649810000002	-0.13725847359999999	-0.0180536748	0.0164869583	-0.0735062924	0.1102642158	0.1067154078	0.10088508970000001	0.0928979103	0.0	0.0536078	0.0085936	0.00287379622084	7.384996095999999e-05	0.148828	0.08248889999999998	0.006804418623209996	0.022149773583999995	0.0249205	0.0373744	0.0006210313202500001	0.0013968457753600002	0.00699516	-0.0019021100000000005	4.89322634256e-05	3.6180224521000016e-06	-0.00243844	-0.0003679	1.3535041e-07	5.9459896336e-06	0.000932992	0.0	0.0	8.704740720639999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30132.03515625	67.55859375	907939542.657486	4564.163589477539	19919.509765625	-21.474609375	396786869.30282974	461.1588478088379	21341.37890625	-115.380859375	13312.742710113524	455454453.6201325	1.450251	32.145771	0.1803277	0.0035810666999999997	0.0983408291	0.0125610671	-0.0159095377	0.0447823923	0.0238988965	-0.1986213345	0.029174462999999998	-0.030968887400000002	0.1621664581	0.07316498639999999	-0.08581246810000001	-0.1070916165	-0.0225534721	-0.1182619969	0.09367244529999999	0.021382560800000002	0.037678480099999995	0.2339759586	0.2307986435	-0.1216360812	0.0924430581	0.1520660677	0.061083262199999995	0.1402683301	0.2885874843	0.0231985129	-0.0947241451	-0.0102263358	-0.0725685655	0.23372911149999998	-0.04252368980000002	-0.0639820101	-0.062722771	0.11215317009999999	-0.0246303377	0.0181827722	0.069173162	-0.0353251827	-0.0071343249	0.024689972200000004	-0.12573348310000002	0.0219955965	0.0182650884	0.0898001634	-0.1521732181	0.0170656431	-0.0048929168	-0.0375881654	-0.0954495097	-0.2072754027	0.046688249800000005	-0.12109354779999999	0.1385330129	-0.0152675001	-0.0135652036	0.12843327300000001	-0.0654892856	-0.08740775419999999	-0.18471773809999997	-0.0006988189999999999	0.0263584429	-0.0032514917	0.0705320342	-0.17262387969999998	0.0238315742	-0.0778113555	0.1935488296	-0.1568139648	-0.0573522933	-0.0671289032	-0.0473192587	0.1511601022	0.028783905699999997	0.11268572310000001	0.0760521519	0.1230046988	-0.1141272749	-0.12618868390000001	0.0113707806	-0.0339116728	-0.050659275999999996	0.1132935806	-0.0542798667	0.0084156455	-0.2045911091	-0.0972932934	0.1099260982	0.1053794461	0.0979404768	0.0878133654	0.0	0.06330180000000002	0.009694000000000022	0.004007117883240002	9.397363600000044e-05	0.100434	-0.04839399999999998	0.002341979235999998	0.010086988356000002	0.0855613	0.060640800000000016	0.007320736057690002	0.0036773066246400007	0.00619552	-0.0007996399999999999	3.83844680704e-05	6.394241296e-07	-0.00271543	-0.00027699	7.672346009999997e-08	7.3735600849e-06	0.00108834	0.00015534799999999992	2.413300110399997e-08	1.1844839555999998e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
