name	intensity-avg	volume
Left-wm-bankssts	100.023	3658.6
Left-wm-caudalanteriorcingulate	99.0989	2914.3
Left-wm-caudalmiddlefrontal	97.4297	6404.7
Left-wm-cuneus	91.8654	2322.1
Left-wm-entorhinal	77.7793	777.4
Left-wm-fusiform	91.7641	7417.7
Left-wm-inferiorparietal	97.8635	12553.4
Left-wm-inferiortemporal	90.2767	7571.6
Left-wm-isthmuscingulate	101.6575	3745.5
Left-wm-lateraloccipital	92.0253	9673.5
Left-wm-lateralorbitofrontal	92.9522	6698.8
Left-wm-lingual	86.76	4034.9
Left-wm-medialorbitofrontal	92.8257	5070.1
Left-wm-middletemporal	91.3868	7169.5
Left-wm-parahippocampal	88.7256	1593.8
Left-wm-paracentral	95.4172	2961.8
Left-wm-parsopercularis	95.4805	3641.8
Left-wm-parsorbitalis	83.6138	954.2
Left-wm-parstriangularis	95.3607	3439.0
Left-wm-pericalcarine	88.0059	1906.3
Left-wm-postcentral	93.7731	7391.4
Left-wm-posteriorcingulate	101.4185	4351.9
Left-wm-precentral	96.3903	13472.1
Left-wm-precuneus	98.7564	10214.7
Left-wm-rostralanteriorcingulate	98.1934	2687.1
Left-wm-rostralmiddlefrontal	96.5067	12502.2
Left-wm-superiorfrontal	95.5032	18045.1
Left-wm-superiorparietal	96.8519	11212.4
Left-wm-superiortemporal	95.7845	8486.6
Left-wm-supramarginal	97.8382	9580.5
Left-wm-frontalpole	86.7757	312.2
Left-wm-temporalpole	76.3226	639.2
Left-wm-transversetemporal	100.1474	731.2
Left-wm-insula	93.5683	10771.6
Right-wm-bankssts	100.2074	3424.3
Right-wm-caudalanteriorcingulate	102.1162	2718.1
Right-wm-caudalmiddlefrontal	94.9141	6157.1
Right-wm-cuneus	91.105	2159.5
Right-wm-entorhinal	77.7026	712.9
Right-wm-fusiform	91.4248	6911.0
Right-wm-inferiorparietal	98.1267	12972.0
Right-wm-inferiortemporal	88.8463	7059.1
Right-wm-isthmuscingulate	100.2785	3059.9
Right-wm-lateraloccipital	93.4016	9166.6
Right-wm-lateralorbitofrontal	96.9012	7131.9
Right-wm-lingual	88.6185	4810.6
Right-wm-medialorbitofrontal	95.5065	3703.0
Right-wm-middletemporal	91.6515	7154.9
Right-wm-parahippocampal	90.0609	1533.7
Right-wm-paracentral	95.8319	4652.3
Right-wm-parsopercularis	94.6127	2559.7
Right-wm-parsorbitalis	87.1291	1324.6
Right-wm-parstriangularis	95.0892	3678.2
Right-wm-pericalcarine	88.0169	2016.4
Right-wm-postcentral	92.2784	7365.2
Right-wm-posteriorcingulate	99.814	4394.1
Right-wm-precentral	94.2159	13019.6
Right-wm-precuneus	97.5489	9779.9
Right-wm-rostralanteriorcingulate	102.8863	2448.8
Right-wm-rostralmiddlefrontal	95.1452	14164.5
Right-wm-superiorfrontal	94.2358	19010.2
Right-wm-superiorparietal	95.7529	10343.9
Right-wm-superiortemporal	93.0375	7457.6
Right-wm-supramarginal	96.0581	9289.8
Right-wm-frontalpole	83.7118	289.8
Right-wm-temporalpole	76.09100000000001	679.1
Right-wm-transversetemporal	99.2077	767.1
Right-wm-insula	92.6369	10810.6
Left-UnsegmentedWhiteMatter	100.2827	32726.5
Right-UnsegmentedWhiteMatter	100.3602	30532.7
