csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	a_comp_cor_98	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16
28880.58203125	n/a	834088018.4637604	n/a	21792.052734375	n/a	474893562.37778085	n/a	21716.7109375	n/a	n/a	471615533.9429321	n/a	n/a	n/a	-0.0066471064	0.0285583594	0.0315468023	0.0278649875	-0.0352937967	0.0791480654	0.0501279598	-0.095044284	0.1156373566	-0.0075133286	0.18861902030000002	-0.0404316667	0.108988044	0.004724632	-0.0533454301	0.0284142408	-0.0791787249	0.0619507657	-0.0763227811	0.0076858082999999985	-0.0506402043	0.0494023299	-0.0615931447	0.189654182	-0.043184985599999996	0.028826873500000006	0.069227041	-0.1694225893	-0.0688182888	0.1513197969	-0.007978844799999999	-0.1032941292	0.163619397	0.1163699284	-0.0995301294	-0.0588793107	0.1637053125	0.0549756229	-0.0612329837	-0.0303473494	0.0744946746	0.0366869577	0.070095822	0.0075786082999999985	-0.046416190499999996	-0.141238788	0.10221761619999999	0.0309647913	0.0996382585	-0.0234832318	0.0239805966	-0.0175910224	0.08071409389999999	-0.0010480674	0.2002200947	-0.0016487917000000002	0.26187932129999997	0.0292754787	-0.0406866883	0.0974493903	-0.0378585671	0.0852751114	-0.0638704123	0.1033015009	-0.1603061255	-0.064320975	0.0198082132	-0.10823671900000001	0.027936812000000002	-0.0306964774	0.016052993300000002	-0.022136856200000003	0.0480492932	-0.11533702539999999	0.0622324056	-0.10220391890000001	0.0031901111	0.0042491245	-0.07676529	0.1099403463	-0.0922458867	0.1327863737	0.0463495832	0.0837728008	-0.1272928748	0.10456236810000001	0.118813398	-0.1498886787	0.0039654453	0.049359353700000004	-0.0832944078	-0.0077803756	-0.0323087977	0.12131679880000001	0.06271324589999999	-0.1285064201	-0.0399618048	-0.1002461885	0.020289726799999998	0.0285796659	0.1150138793	-0.0010398232000000001	0.1217078847	0.1216831682	0.1216419777	-0.0169018	n/a	n/a	0.00028567084324000004	-0.0986108	n/a	0.009724089876640002	n/a	-0.0555622	n/a	0.00308715806884	n/a	-0.000488893	n/a	n/a	2.3901636544899996e-07	-0.0	n/a	0.0	n/a	0.0	n/a	0.0	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29068.83984375	188.2578125	844997449.8615875	35441.00396728516	21804.40625	12.353515625	475432131.9150391	152.6093482971191	21731.814453125	15.103515625	228.11618423461914	472271759.42505264	1.354234	21.35173	0.090606629	-0.11054900869999999	0.0025143118	0.07981983620000001	-0.034210492599999996	-0.1187242785	0.0798259301	0.116716565	0.045994834000000005	-0.027016934	-0.1739785541	-0.008900462	0.06212276730000001	-0.005691611	-0.0424650531	-0.0174930573	0.0685252538	-0.20853309820000002	0.0769958532	0.05527672980000002	0.060435701200000004	-0.09774472390000001	-0.19488727320000002	-0.16155908830000001	-0.0264799608	-0.22394759469999997	0.031037820299999998	-0.0613634877	0.0868737841	0.23047641510000005	0.0336663716	-0.1511443024	-0.0534949146	-0.0278259446	0.07595063219999999	0.10917657289999999	-0.147535303	-0.05744117400000001	-0.0488924637	-0.0200015778	0.0184131261	-0.0081943823	-0.0510496823	0.0244497031	0.04710558	0.057640715	0.0507240791	-0.0826468938	-0.0272479254	-0.1234156959	-0.1132483343	0.0450126957	0.0577403059	0.0973104251	-0.1050560306	0.0104029506	0.0633617332	-0.053000392699999996	-0.0534174223	-0.1268359818	0.0715996549	-0.1416232714	-0.0478438163	-0.034414359	0.1198636857	0.1579346691	0.041982738	0.08751474890000001	-0.0805180498	0.0925357888	-0.0652275847	0.0174522034	-0.1648250011	-0.1210280692	-0.005460560400000001	0.09890967980000001	0.018337638899999998	-0.0812957927	0.1274999373	0.0408939017	-0.19160210100000002	-0.158268186	-0.073705199	0.051765329400000004	0.1035000722	-0.06953829190000001	-0.0596186208	-0.029712576600000002	0.2074863703	-0.17223780149999998	0.0793562264	-0.0574198788	0.044269609800000005	-0.0926116431	0.0511723131	-0.0237343192	-0.0341277793	0.006229944300000001	-0.0060881202	-0.0168461469	0.0773281746	-0.0017061575	-0.021488967299999998	0.1216419777	0.12141962949999999	0.12104935019999999	0.0006759289999999999	0.017577729	0.00030897655679744103	4.568800130409999e-07	-0.106464	-0.00785319999999999	0.011334583296	6.167275023999986e-05	-0.028986	0.0265762	0.000840188196	0.0007062944064399999	-0.000381247	0.00010764600000000003	1.1587661316000008e-08	1.45349275009e-07	0.000284899	0.000284899	8.116744020100001e-08	8.116744020100001e-08	0.000379445	0.000379445	1.43978508025e-07	1.43978508025e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28844.91015625	-223.9296875	832028841.9221344	50144.504943847656	21817.892578125	13.486328125	476020436.550602	181.88104629516602	21672.244140625	-59.5703125	3548.6221313476562	469686166.0908546	1.303296	20.548613	0.102823529	-0.011705896499999998	0.081642239	0.0171565427	-0.0540935471	-0.1268163008	-0.023005641299999997	0.2133491548	0.0633299126	-0.07122128280000001	0.0182807603	-0.0124196704	0.0878774807	0.056494486399999995	-0.1176759782	-0.0328614397	-0.0457268849	0.0635156091	0.1241022891	-0.10831527380000001	-0.0603373713	-0.0061564661	0.064393317	0.133877345	-0.1476593678	-0.0473277805	-0.0488030354	0.13437401470000002	0.0177342264	0.036088297799999995	-0.0717764241	-0.005946332800000001	0.0141685959	0.0057404012	0.047602189100000004	0.081358906	0.2207348284	0.0467167828	0.069671206	0.0535922352	0.1760714456	-0.1492130611	0.1624003498	-0.055240656	-0.006950320899999999	0.0912008073	-0.061142345999999986	-0.061057708499999995	0.0173653296	-0.0419047716	-0.0086363537	0.0972200779	-0.0096499558	-0.0436844007	-0.2012778832	-0.0756061113	0.0114314619	-0.13653993539999998	-0.0701939449	-0.1403093333	-0.0507212811	-0.19699743460000002	-0.028835872999999998	0.01771742	-0.0531824702	-0.0054203238	0.0770128896	0.15742506380000001	-0.048261730700000005	0.0676039517	0.1611075939	0.0384853004	0.16282948220000001	0.08807627970000001	-0.0231627438	0.0501078008	0.0772862854	-0.05395943809999999	-0.1744600269	0.0721102656	-0.0085134633	0.0045467554	-0.0789847158	-0.0505229716	-0.07525617820000001	-0.1254010263	-0.1468278992	0.1548116616	-0.11292444310000001	-0.058853869100000004	-0.0885273839	0.0973227613	-0.0557422292	0.1412357511	-0.0180527076	0.0098873503	0.08533189029999999	-0.035743425499999995	-0.052298939	-0.0808057156	0.0005843363	-0.0346782584	0.0415055272	0.1215101995	0.120893123	0.1198669825	-0.0169807	-0.017656629	0.000311756547643641	0.00028834417249000004	-0.0837557	0.0227083	0.007015017282489999	0.0005156668888899999	-0.0258497	0.0031363000000000016	0.0006682069900900001	9.83637769000001e-06	-0.000775596	-0.0003943490000000001	1.5551113380100004e-07	6.015491552160001e-07	-0.000500153	-0.0007850520000000001	2.5015302340900003e-07	6.163066427040001e-07	0.0003724	-7.0450000000000105e-06	1.3868176e-07	4.9632025000000155e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28876.56640625	31.65625	833856087.414566	1002.1181640625	21795.861328125	-22.03125	475059571.0348549	485.3759765625	21653.52734375	-18.716796875	350.31848526000977	468875246.4265289	1.332385	21.007244	0.11148585	-0.0478587952	0.07153380990000001	-0.10452586550000001	-0.1068445576	-0.0917417499	0.0099362988	0.054637922699999994	0.07202697570000001	-0.1503965796	-0.004037058400000001	-0.2001943196	0.0288265652	-0.0277111022	-0.07511309099999999	-0.0357255599	-0.0319258549	-0.0125041077	-0.021549545299999997	0.050128627099999996	-0.1221372596	0.0120285928	0.12113240539999999	0.114668065	-0.0138043728	0.0270778994	-0.012325421000000001	0.0170426176	-0.134793149	0.0028630207	0.0852639131	0.08401693589999999	-0.12485936730000001	-0.1504723242	-0.0472367689	-0.1336179959	0.0604291084	-0.0078919113	-0.1547636204	-0.18614005579999998	0.055350412599999996	-0.1038702075	-0.0188703073	0.0678967192	-0.044202596399999995	0.09243046320000001	0.06952074150000001	0.021575416200000003	0.0114379687	-0.048513771500000004	-0.0405349061	0.0900981155	-0.0809025728	0.0596965526	-0.1745507156	-0.08168355440000001	-0.0052511298	-0.2059543039	-0.1187132784	-0.06737007860000001	-0.015035119599999999	-0.0517349767	-0.038696115499999996	0.10770697109999999	-0.1416365205	0.1683287696	0.0105818803	0.0699912417	-0.028607157799999998	-0.0751257503	0.0169290581	0.08119099240000001	0.042685514	0.019334331899999998	0.0982798151	-0.0168073662	-0.004741466	0.0125251272	-0.10593028310000001	0.04517702480000002	0.0225306543	-0.0215733519	0.22965520350000002	-0.10329501140000001	-0.060627345199999995	-0.102282836	-0.051315239299999996	-0.0138343482	-0.1173520852	-0.0124916586	-0.1600144926	0.0490230396	-0.10354321080000001	-0.0870727939	0.11370936039999999	-0.1403540529	0.0141263771	0.0935437333	0.0771886114	0.0868133464	0.0630402447	-0.0416177988	-0.0167639217	0.1213126213	0.12010478890000001	0.1181006348	-0.016897099999999998	8.360000000000313e-05	6.988960000000521e-09	0.00028551198841	-0.09861470000000004	-0.01485900000000004	0.009724859056090008	0.0002207898810000012	-0.0125948	0.0132549	0.00015862898704	0.00017569237401	0.000183047	0.000958643	9.18996401449e-07	3.3506204208999994e-08	-0.000165429	0.000334724	2.7366754041e-08	1.12040156176e-07	0.0	-0.0003724	0.0	1.3868176e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28811.619140625	-64.947265625	830109397.5044289	4218.147312164308	21725.884765625	-69.9765625	472014068.84921646	4896.719299316406	21635.490234375	-18.037109375	325.3373146057129	468094437.68173605	1.257151	19.82106	0.10419047	0.0061583448999999995	0.055281110099999996	-0.0651410559	0.10529744630000001	0.0982739265	-0.0014469611	0.0945388917	0.1374218978	-0.1134892003	0.070043962	0.0029914917	0.034655132000000005	0.08664248349999999	0.0224917014	-0.0999889794	-0.0847414749	0.1243483641	-0.0886145803	0.056875042599999995	-0.09402161630000001	0.1210190322	0.0524058917	0.0414589394	-0.0942524833	0.057118246799999994	-0.0201375337	0.10766870519999999	0.081815511	0.0034985837	-0.1526775879	0.1310272599	0.033156325800000004	-0.0318183657	0.0215785622	0.11278180310000001	-0.1274076198	-0.1217126159	0.0854820186	0.1409215149	-0.1071890519	-0.0602588626	-0.0164357513	0.0020945225	-0.1270809035	-0.125380027	-0.14116964199999998	0.056004806100000006	-0.0802204908	0.1663810665	-0.0003864097	0.07131815009999999	-0.08462633900000001	0.0874364982	-0.0755663789	0.04718609730000002	-0.007977115	-0.046333862999999996	0.1270010458	0.0618468721	-0.0498257136	-0.1030069405	-0.0971746917	0.1063226504	-0.08715788099999999	-0.0504483096	-0.023177438300000002	0.031981239700000004	-8.439069999999999e-05	-0.0510709946	0.0482994312	-0.0010511169	0.1273944492	0.012771713700000001	0.1660697924	-0.0277315635	0.0797948237	0.0222003846	0.023137855699999998	0.1286280284	0.1622816806	0.0735858675	-0.16765351609999998	-0.0336677656	-0.11864648679999999	0.0401882943	-0.0682325114	-0.1267730037	0.0542187335	0.0740497156	0.1304406743	0.0333303763	0.05743634	-0.0785251917	0.0087284923	0.0693446525	0.09895039380000001	-0.0574742943	-0.0375664955	-0.1743203489	0.0499496991	0.1300739958	-0.0729123363	0.12104935019999999	0.11905633460000001	0.11575891279999999	-0.00450705	0.012390049999999998	0.00015351333900249996	2.0313499702500007e-05	-0.0372035	0.06141120000000004	0.0013841004122499998	0.003771335485440005	-0.00489484	0.00769996	2.39594586256e-05	5.92893840016e-05	-3.87512e-05	-0.0002217982	4.919444152324e-08	1.5016555014399994e-09	-0.000397416	-0.000231987	1.57939477056e-07	5.3817968169e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28641.88671875	-169.732421875	820357674.8097076	28809.095035552982	21747.162109375	21.27734375	472939059.81143564	452.72535705566406	21652.162109375	16.671875	277.951416015625	468816124.0106545	1.006671	15.871827	0.050708716	0.12057390949999999	0.0265137031	-0.046543659800000005	0.0390132484	0.1349561384	-0.0974363851	-0.051707076	0.019555201100000003	-0.0240313366	0.074430437	-0.037262491	-0.0762544508	-0.0338498329	-0.024017371000000003	-0.0792039888	0.2690247005	-0.0403617292	0.03713733	-0.1060267951	-0.0034548527000000002	-0.0571501198	-0.0687989121	0.0256459296	-0.028075613399999998	-0.0344197672	0.0849064244	0.1078266327	0.048151455700000005	0.0609854504	0.013889693500000001	0.09352617029999999	0.10071315939999999	0.0677525708	-0.0267566902	0.022514115499999997	0.0213150001	-0.1795590528	-0.1355812381	0.10196639130000001	-0.231454262	-0.041622334500000004	-0.030461314	-0.005083203499999999	-0.19380455929999998	0.08511882130000001	0.0327254487	0.1104714046	-0.060427977199999997	-0.069675203	0.1169934117	0.0046402926	-0.0942483639	-0.1526434397	-0.0660177966	-0.0251275363	0.0710292979	-0.0362788644	0.05682859110000001	0.1161070877	-0.0849755482	0.059102351	-0.040346061	0.0352437192	-0.029757039199999998	0.030158419199999998	-0.0123176282	-0.1092877603	-0.0984972717	0.200121388	0.0643146605	0.031558378399999996	-0.08313774360000001	0.0877176957	-0.0982795114	-0.0035139232	0.1111803394	0.029808220299999997	0.042593261900000005	0.07668111400000001	0.11567427029999999	0.1011238385	0.0859635545	-0.1026256465	-0.0375748554	-0.0061676911	0.013082871499999999	-0.0211495959	0.0440100051	0.0422898714	-0.0047750944	-0.0355906712	0.1106078695	-0.20280588239999997	-0.2112284593	-0.1111945541	0.0471430126	0.11135859349999999	-0.0746379089	-0.09896577949999999	-0.0544863354	-0.12037232449999999	-0.1719135861	0.1207205288	0.11775003070000001	0.11285322490000001	-0.00558702	-0.0010799699999999995	1.1663352008999991e-06	3.12147924804e-05	-0.0195123	0.0176912	0.00038072985129	0.00031297855744000003	0.000205896	0.005100736	4.239316281599998e-08	2.6017507741696e-05	0.000100569	0.00013932019999999995	1.9410118128039996e-08	1.0114123760999998e-08	-0.0	0.000397416	0.0	1.57939477056e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28590.09375	-51.79296875	817393460.6337892	2682.511611938477	21759.341796875	12.1796875	473468955.43323135	148.34478759765625	21674.447265625	22.28515625	496.62818908691406	469781664.27035904	1.181188	18.623381	0.066134246	0.11374638599999999	0.0076053205	-0.17601076010000002	0.0556363698	0.0787136681	-0.0989392358	-0.14732406539999998	0.07051722519999999	0.113395975	0.082405573	-0.1111792242	-0.16792690649999995	0.1146766132	-0.0378630101	0.016387910800000002	0.038718321	-0.017660318	0.19297192629999999	-0.015065905400000001	0.1248749375	0.12183478869999999	0.007500682	0.059016259400000014	0.0711124061	0.096549244	-0.18760346420000001	-0.0608641559	0.0063024535	0.0981773659	-0.0464238687	-0.127382143	-0.1050422818	0.0316837204	0.042875866500000005	-0.04245488	0.050510701500000005	-0.0791531093	0.16345518009999999	0.0778283971	0.0221061342	-0.0685677648	0.0317619692	-0.0481564947	-0.010795058100000001	-0.079804748	-0.0318424786	0.0266134761	0.1208252442	0.0137165201	0.10682858029999999	-0.0338082313	-0.1593426804	-0.1200353046	0.0465578875	0.065171172	0.0186300258	0.0050452373	0.0613229957	0.0656007446	-0.10169284220000001	0.1622368199	-0.10324624369999999	-0.08596109119999999	-0.11567569039999999	-0.0116734663	-0.1427188009	0.021946426	-0.0503343616	0.057459692300000004	-0.0258671543	0.0678565456	0.019780641	-0.0599654921	-0.1341791096	-0.10819004460000001	-0.1052332814	-0.18615920600000002	-0.058606009199999996	-0.0040585455999999995	-0.059201794	-0.030496246299999998	0.0639470446	0.0966070999	-0.2720000735	0.0709004669	0.13933299289999998	0.0133604299	0.0016355904999999999	-0.0332675078	-0.0240508925	0.012135086599999999	-0.050725324	0.0463789103	-0.1397345156	0.2013307063	0.0150940107	-0.0089792966	0.04600412809999999	0.0520612818	0.054899906799999995	0.0169260269	-0.0251712388	0.120326335	0.1161887065	0.1093977275	-0.00443357	0.0011534499999999994	1.3304469024999986e-06	1.9656542944900007e-05	-0.0378099	-0.0182976	0.00142958853801	0.00033480216576	-0.0193933	-0.019599196	0.00037610008489	0.000384128483846416	0.000245218	0.000144649	2.0923333201e-08	6.0131867524e-08	-0.000397031	-0.000397031	1.5763361496099998e-07	1.5763361496099998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28967.83984375	377.74609375	839135745.21315	142692.11134338382	21728.96875	-30.373046875	472148082.93847656	922.5219764709473	21709.4765625	35.029296875	1227.0516395568848	471301372.6177368	1.225641	19.324244	0.07253079499999998	-0.0845014067	-0.10260594039999996	-0.0042091442	-0.1267801768	0.1870638754	0.0379033613	-0.14479888130000002	0.036196876	-0.024325525	-0.1578813244	0.0331726846	-0.0174940183	0.1163445077	0.0367048311	-0.0211287131	-0.1958652406	-0.0496977607	0.0214390931	-0.0793938704	0.0262019977	0.0818193665	0.0561582722	0.0327646498	-0.1673980206	0.0058469766000000005	0.0095604536	-0.057556380899999995	-0.0285451428	-0.0670422358	0.05740368980000001	-0.09786236400000001	-0.0010459903	0.11306735009999999	-0.0026471494	-0.0782630542	0.1096377678	-0.08558883949999999	-0.14548563779999998	-0.10081611189999999	0.063589295	0.034133363300000004	-0.0037685613000000002	-0.0628593693	-0.0997341857	0.0074142059	0.0752196067	-0.0616944434	-0.08969150210000001	0.056849506200000004	-0.0916448451	-0.0871753583	0.0453406559	-0.0583435912	0.1813962973	0.0302325931	-0.2214601428	-0.0770307821	-0.0876286868	0.22451517079999997	0.010384346	0.0414165208	0.029422580099999998	-0.059225416600000004	0.0689700705	0.0901514632	-0.1103958041	0.1214673607	0.0673090171	-0.0340819469	-0.0280744517	0.0073840739	0.1188555042	0.06866000530000001	0.057976226299999996	0.13457231990000001	0.024564583199999997	-0.1224840193	-0.1551841591	0.0077243289	-0.1145984089	0.0786509771	0.0078853175	0.08991400470000001	0.0797742296	0.0155076	0.0652603598	0.0746969884	0.024233538199999998	-0.0193371647	-0.1536364992	-0.045046498399999996	0.13633195480000002	-0.1216702836	0.0451227198	0.010761742099999999	-0.07505590990000001	0.069752301	0.1744774571	0.0252391103	-0.0856302498	0.0819277931	-0.0179251727	0.1198669825	0.1143757435	0.10540925529999999	-0.0169018	-0.01246823	0.0001554567593329	0.00028567084324000004	-0.0153275	0.0224824	0.00023493225624999999	0.00050545830976	-0.012611399999999998	0.0067819	0.00015904740995999995	4.599416761e-05	2.62837e-05	-0.0002189343	4.793222771649e-08	6.908328856900001e-10	-0.0	0.000397031	0.0	1.5763361496099998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28827.962890625	-139.876953125	831051444.4232521	19565.562015533447	21761.73828125	32.76953125	473573253.0216217	1073.8421783447266	21712.19140625	2.71484375	7.3703765869140625	471419255.6616364	1.1585450000000002	18.266373	0.05569063	-0.024536271600000003	0.0789239037	0.1418287918	-0.0476995041	0.0810329957	0.0751126742	-0.0082925799	-0.0675554065	0.0870401609	-0.0238512933	-0.09303803050000001	-0.11541450810000001	-0.16795380489999998	0.1546451355	0.0156618653	-0.1223434601	0.0204043696	0.0819816551	0.0460629729	0.1100651162	0.12116408960000001	0.092533045	0.0145781873	-0.0766753569	-0.0306567954	0.1843318618	0.09069819039999999	-0.021273376899999998	-0.0593817134	0.1612052493	0.0288468723	-0.0389286325	0.0649186946	0.04461958480000002	-0.0037406029	-0.1219770748	0.1568984897	-0.07107708110000001	0.0156646826	0.0730928098	0.024241631200000002	-0.1151688188	-0.0794276842	0.00032188080000000003	0.07056227400000001	0.1031368144	-0.04896399269999999	-0.1481258001	-0.0421158083	0.0117239515	0.0483812918	0.1448093738	-0.1109114538	0.056397677699999996	-0.0391810749	-0.0746688284	0.2147855978	-0.031260913	0.08607498849999999	0.0577795251	-0.0194152	0.0487226525	-0.10779044269999999	-0.0502845274	0.0735309298	-0.022683875299999996	-0.1371424167	0.15711894070000001	-0.0368803576	-0.08919852210000001	0.036445669900000005	0.10177507779999999	-0.0366535161	-0.171620878	0.1581840225	0.079305695	-0.051255723600000004	0.0314527613	0.024720506	-0.0371624963	0.0545696226	0.024300827599999998	-0.0094591511	0.1439983215	0.0640736783	0.0200389258	-0.0582569462	-0.1572069271	-0.078889212	0.0348891701	-0.2167753275	-0.0257456468	0.0988616491	0.09492543980000001	0.011830553600000002	0.1063317141	-0.0141713729	0.004098085	-0.0781553295	-0.1209713909	0.0011772783	0.0894433108	0.11934271980000001	0.112315068	0.1009072399	-0.0025521000000000003	0.014349700000000003	0.00020591389009000008	6.513214410000003e-06	-0.0497109	-0.0343834	0.00247117357881	0.00118221819556	-0.0126164	-5.000000000001531e-06	0.00015917354896000002	2.500000000001531e-11	-3.87512e-05	-6.50349e-05	4.2295382180100005e-09	1.5016555014399994e-09	-7.401569999999997e-05	-7.401569999999997e-05	5.478323846489996e-09	5.478323846489996e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28806.37109375	-21.591796875	829807015.5908357	466.20569229125977	21812.98046875	51.2421875	475806116.93006897	2625.761779785156	21746.84765625	34.65625	1201.0556640625	472925382.9841461	1.2103910000000002	19.083805	0.051942145000000016	-9.977290000000004e-05	0.05833323980000001	0.147016259	-0.17762024780000002	-0.043458433	0.06924939940000001	-0.11376618029999999	-0.1323734658	0.1432323198	0.1605433667	0.0957099878	-0.0245978402	-0.1229545115	0.01845777	0.0094339032	-0.0491931436	-0.015844654399999998	-0.01021089	0.0746739951	0.0560625087	-0.155482041	0.01590437	-0.0929539885	0.0238273119	-0.0579195562	-0.0535455163	-0.0278568836	-0.08611078929999999	-0.08009496599999999	-0.1231475775	0.0036650763	0.0483211883	0.0425928453	-0.0991982431	0.0387245555	0.0013687685	-0.0310444481	-0.0154361757	0.1323336315	0.14040428859999998	-0.0223711004	-0.036946619900000005	-0.023927102599999996	0.1261004974	0.13436898490000002	0.055385888099999996	0.0163268181	0.0763767705	0.12197256949999999	0.0255609267	0.0464755204	0.1250938094	0.026080342799999996	0.0814783723	-0.0471332951	-0.0629057297	0.10402966460000004	-0.1871821267	0.0033723454	0.1300170128	0.1390002887	0.0508497604	-0.0750771083	0.0143083793	-0.198577056	0.040488045	-0.1456485611	-0.0052251578000000005	-0.0297133869	-0.0406000525	-0.0292858526	0.048969950400000004	-0.0645478416	-0.0490741462	0.0391989888	-0.036371515099999994	0.0683884936	-0.030672743399999997	-0.1459304843	0.0256296914	-0.1515705986	-0.0737300944	-0.048427812300000005	-0.0281883202	-0.059970043499999987	-0.023535746899999998	-0.1314148108	0.0676899299	0.010678219899999999	-0.118893394	0.0048004868	0.0774201885	0.1620415757	0.0639167949	-0.0060152422	0.0016952296	-0.10178825150000001	-0.0895731553	0.0600194492	0.0073341905000000015	-0.040565802799999995	0.0117785922	0.11875383099999999	0.1100111431	0.0959136145	-0.00255168	4.200000000001078e-07	1.764000000000905e-13	6.511070822400002e-06	-0.0661608	-0.016449900000000003	0.0043772514566400005	0.0002705992100100001	-0.0125985	1.7899999999999514e-05	0.00015872220224999998	3.2040999999998256e-10	0.000368841	0.00040759220000000004	1.6613140150083999e-07	1.3604368328099994e-07	-0.000375902	-0.0003018863	1.4130231360399995e-07	9.113533812769e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
