csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	a_comp_cor_98	a_comp_cor_99	a_comp_cor_100	a_comp_cor_101	a_comp_cor_102	a_comp_cor_103	a_comp_cor_104	a_comp_cor_105	a_comp_cor_106	a_comp_cor_107	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05
33606.66015625	n/a	1129407606.8576813	n/a	21033.7109375	n/a	442416995.8023071	n/a	22041.826171875	n/a	485842100.9911537	n/a	n/a	n/a	n/a	-0.0713522038	0.1062518195	-0.061869831500000014	-0.046881655300000005	-0.0440828254	0.15418904349999998	-0.0473617462	0.0173130812	-0.0310349883	0.021101409300000002	-0.0116793634	-0.0476195485	0.1253379336	-0.0975065383	0.0234567565	-0.08770316310000001	0.0303315795	-0.168360567	0.06907634530000001	-0.0044194474	-0.037299803799999996	0.10377796980000001	-0.0321077038	0.1295093621	-0.076268006	0.1019270849	-0.11972305949999999	0.07806438389999999	-0.006230065999999999	0.0491776064	-0.1623825317	0.017460931000000002	-0.0470770392	0.0441352963	-0.1358514549	-0.0409388538	0.12909667560000002	-0.061774485	0.0392870517	0.09380914259999999	-0.0453037124	-0.0660405215	0.0242384079	0.0731058903	0.062537483	-0.0911286899	0.0155519381	0.0367525991	0.018773001100000002	0.026195012799999997	-0.059355063300000004	-0.034867219399999996	-0.09148082869999999	0.1241297197	0.0267000142	-0.1234229345	0.0158546384	-0.0457223092	-0.0188535055	-0.0379663447	0.0526854155	-0.04693444	0.09545735289999999	-0.0432748892	0.0788109369	0.041981098499999994	-0.130443419	0.07316010839999999	-0.0067920346	0.0405395207	-0.07286876889999999	0.1007807416	0.0078274373	-0.0766410587	0.0377790802	-0.1040090181	0.10404673140000001	-0.10644609220000001	0.0035434498	-0.0359963476	0.0281371944	-0.0729799341	0.0505464406	-0.0112941599	0.1329429292	-0.04996306	0.0121432274	-0.0163268359	0.0919528364	0.0344964912	-0.137885606	0.0099035251	0.0188382894	-0.13184977	-0.0182616224	0.028785252400000006	0.0129989231	0.022287057599999997	-0.038347328199999996	-0.0059584855	0.0857512679	0.0517432434	-0.0862118987	-0.0455458721	0.12239496359999999	0.0161844485	0.0003021853	0.0763055788	-0.0159346714	-0.10857013119999999	0.0542808852	0.11110588789999999	0.11109021890000001	0.1110641056	0.1110275503	0.0100403	n/a	n/a	0.00010080762408999996	-0.12050300000000005	n/a	n/a	0.014520973009000012	-0.119682	n/a	n/a	0.014323781123999997	0.00105231	n/a	n/a	1.1073563361000005e-06	0.0008183439999999999	n/a	n/a	6.696869023359999e-07	0.0	n/a	0.0	n/a	0.0	0.0	0.0	0.0	0.0	0.0
33480.7734375	-125.88671875	1120962189.9732056	15847.465957641602	21030.373046875	-3.337890625	442276590.4907265	11.14151382446289	22027.35546875	-14.470703125	485204388.9466705	209.4012489318848	0.973048	20.875566	0.11791552189999994	-0.0590070812	0.0356404259	0.081604386	-0.0127964773	-0.0185581926	0.0063775629000000006	0.0342085649	0.028157967000000002	0.076162004	0.0098683323	-0.1139349829	-0.08874410710000001	0.0024201053	-0.0109762344	-0.17088460390000001	0.0354751361	0.048687891500000004	0.0293203525	-0.0434837121	0.0313322896	-0.0708809783	0.1107887146	0.0124183314	0.0729531917	-0.0104463604	-0.023072399700000003	-0.0717013387	0.0031580189	-0.0254208431	0.0758087736	-0.12286997289999999	0.16315108	0.0521738789	0.0053999817000000006	-0.0376889423	0.0073086854000000015	0.061991447699999994	0.1700914826	0.0378399837	0.1391898395	0.0995131333	-0.0249925543	-0.0747053727	0.1104169668	-0.1005324753	0.0323986981	0.07188660570000001	0.043062690599999995	0.0398482983	-0.039286663900000005	0.0499277472	-0.0653105896	-0.043131687800000006	0.0163423917	-0.07493375320000001	-0.008228191800000001	-0.1273148177	-0.0151792882	-0.0040814722	0.014820279099999997	0.0072475076000000005	0.0462731746	0.017233511599999998	0.0287274776	0.0719549304	-0.1151279995	0.0160539954	0.108120146	0.0740550888	0.0231957518	0.0242762485	-0.0808302236	-0.1000273393	-0.0644312336	-0.0346849194	-0.1044712603	0.046184415599999994	-0.0564302746	0.014577578600000004	-0.0532818169	0.022442094500000002	-0.0738586039	0.010571926200000002	0.10109486869999999	0.0897814141	0.1164836738	0.0097882028	-0.029829592000000002	-0.0746918897	-0.2037597026	-0.07232430000000001	0.0007701469000000001	0.038079939900000005	-0.0564065267	-0.0989553752	-0.005833909599999999	-0.0076931592000000016	-0.164665452	-0.10565001689999999	0.0900971461	0.07236201610000001	-0.0021950898999999998	-0.0474451945	-0.001256392	-0.045978834	0.047723873	0.0823931948	-0.0121907831	-0.0358181723	-0.019679766799999998	-0.0175693068	0.1110641056	0.1109231287	0.1106882998	0.1103598175	6.79281e-05	-0.0099723719	9.94482013119096e-05	4.61422676961e-09	-0.07459860000000001	0.04590440000000004	0.002107213939360004	0.005564951121960002	-0.07952310000000001	0.040158899999999983	0.001612737249209999	0.0063239234336100025	0.00133577	0.00028345999999999986	8.034957159999995e-08	1.7842814929e-06	0.000664207	-0.00015413699999999996	2.3758214768999983e-08	4.4117093884899996e-07	-1.0587899999999999e-22	-1.0587899999999999e-22	1.1210362640999998e-44	1.1210362640999998e-44	0.0	0.0	0.0	0.0	0.0	0.0
33366.50390625	-114.26953125	1113323582.9257963	13057.525772094728	21016.84765625	-13.525390625	441707885.4060211	182.9361915588379	22035.294921875	7.939453125	485554222.29401016	63.03491592407226	0.998204	21.415262	0.1076747919	-0.0167866268	-0.0045512121	0.1346235446	0.0093213229	-0.0369967922	0.0025516072	0.0133085075	-0.1724961617	-0.0911812095	0.054885942699999996	-0.1318075539	0.0236132284	0.09462146519999999	0.0686611184	-0.1629499855	0.0106798282	0.0450071744	-0.0178641867	-0.0192359987	0.0297979473	-0.06393803070000001	0.1479770471	-0.0334530182	0.0031660206	-0.0121125996	0.1203077518	-0.1182056722	0.07043705139999999	-0.036600793300000004	0.0012332046	-0.0809398263	-0.0419081829	-0.1744836397	-0.008218934399999999	-0.0755426789	0.07670023349999999	0.0961860724	0.0547137151	0.0800700849	-0.0122899975	-0.0098438975	0.1394744721	0.0297199912	0.0586895645	0.1417797923	-0.0008696603	0.1423056205	-0.0364335892	-0.0094715628	0.0099558487	0.0266542689	-0.0236039193	-0.0183440433	-0.0610101657	-0.1365870691	-0.0135201792	0.06038121	-0.0306013411	0.0153647622	0.0160255151	0.023918992799999997	-0.2022598604	0.004113205	0.0716893245	0.0233930919	0.027827234	0.0642002783	0.18597047460000002	0.0142884225	0.0569728538	-0.005926925699999999	-0.0470909636	-0.065470809	-0.0457005514	-0.0831247542	-0.0392276873	0.0469211375	0.031818163999999996	0.0623531643	-0.0377814096	0.1117579298	0.0127099628	0.1022041178	-0.0791891047	0.1844601927	-0.0348799738	-0.076026277	-0.0749057771	0.020855891499999998	0.027987960699999998	-0.0726901617	0.0558735497	0.0410709707	-0.028259740499999998	0.0068654381	0.1433659761	0.0038390359	-0.004075724	-0.0585260445	-0.1193788799	-0.0246152439	-0.0241060455	-0.0940900995	0.0816674972	0.0109497677	-0.0635733859	-0.0078449757	0.0586666601	-0.053295983600000006	-0.0506808775	0.0240437093	0.11098055650000001	0.1105891995	0.1099379598	0.1090283678	0.00957172	0.0095037919	9.032206047850563e-05	9.16178237584e-05	-0.128409	-0.05381039999999998	0.002895559148159998	0.016488871281	-0.0972036	-0.017680499999999988	0.00031260008024999963	0.009448539852959998	0.000956305	-0.0003794650000000001	1.4399368622500005e-07	9.14519253025e-07	0.0008183439999999999	0.00015413699999999996	2.3758214768999983e-08	6.696869023359999e-07	0.0	1.0587899999999999e-22	0.0	1.1210362640999998e-44	0.0	0.0	0.0	0.0	0.0	0.0
33312.640625	-53.86328125	1109732025.4104004	2901.2530670166016	21004.5	-12.34765625	441189020.25	152.46461486816406	22047.0078125	11.712890625	486070553.484436	137.19180679321292	0.965636	20.716555	0.13912818429999999	0.09367986960000001	-0.0164514953	0.12374524949999999	0.08049908389999999	0.054224774	-0.0990797048	0.0096235426	-0.0273164229	0.0071002062	-0.0694633031	-0.09472770009999999	-0.0654332985	0.00999437	0.0206505648	-0.1583485344	0.0412886271	0.024332924500000002	0.0047042937	0.13207189619999998	-0.14722121900000001	-0.05958710480000001	0.0131664095	0.0537943887	0.0031495132	-0.023677619	0.1221158814	0.0835899602	-0.008961154	-0.09536554009999999	-0.0242652152	0.0479910888	0.030714372599999998	0.1172372782	-0.0313703432	0.0812081565	0.0269882901	0.0288510794	0.16316101730000002	0.16295499689999998	0.023013918199999997	0.0619006871	0.0687923531	0.0607877075	0.031865822	0.0141470874	-0.1464137327	0.080570337	-0.1093953916	-0.050045744	-0.010844796100000002	0.0640945134	-0.0977077816	0.106641311	-0.032687654	-0.1015444708	0.0057893921	-0.0435229275	-0.0145225344	0.045815841600000004	0.0027234566999999998	-0.1027416225	-0.0058574249	0.0018833928	-0.0186470495	-0.0808540838	-0.047610493399999995	0.1254556952	0.0659903675	0.0835919676	0.130468042	0.1207316773	-0.0537982727	0.079337643	0.0169883278	-0.08372169139999999	-0.0068703581000000005	-0.031811606400000005	-0.0769097187	0.10620864199999999	0.0740658963	0.1345772053	0.0245724216	0.0046187517	0.1315482917	-0.0888008375	0.062508156	-0.0736283778	-0.0198537862	0.045280962800000005	-0.0754959971	0.014825043000000001	0.0140800094	0.1308989388	0.09596047070000001	-0.070280139	0.1009302009	0.0137880598	-0.0222924105	0.0119453219	0.0624222119	0.0210156566	-0.1913528673	-0.10961686890000001	0.0409684131	-0.0539177518	0.0024711306	0.1004035208	0.0024249264999999997	-0.0923782531	0.004881702	0.09000601849999999	0.11085527220000001	0.11008893369999999	0.10881562460000001	0.10704120869999999	8.10357e-05	-0.0094906843	9.007308848226648e-05	6.566784674489999e-09	-0.06699669999999999	0.0614123	0.00377147059129	0.004488557810889999	-0.0526722	0.044531400000000006	0.0019830455859600007	0.0027743606528399995	0.00048243	-0.000473875	2.24557515625e-07	2.327387049e-07	0.000818345	1.0000000001241657e-09	1.0000000002483306e-18	6.696885390250001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33257.453125	-55.1875	1106058188.3615725	3045.66015625	21021.033203125	16.533203125	441883836.9268837	273.34680557250977	22066.94140625	19.93359375	486949903.0268707	397.3481597900391	0.927859	19.906086	0.12212275029999994	0.0040756266	-0.018594861100000002	0.0839247249	0.0273517142	-0.0253244179	-0.013883284	0.0001097182	-0.08592470880000001	-0.057550063600000013	-0.061836639900000004	-0.0266517261	0.0340320831	0.1569305158	-0.0051490085	-0.1359297372	-0.09192660679999999	-0.056580506399999994	-0.043586698099999995	0.0199861021	-0.0617878533	-0.07708261849999999	0.09691446810000001	0.0050817109000000004	-0.0637946315	0.043020631600000005	-0.0155532181	-0.087216324	0.0203767001	-0.09463509269999999	-0.042359084000000005	0.0840836094	-0.11822936960000001	0.0577618845	-0.0203241499	0.11229878480000001	-0.0159579394	0.036585165600000004	-0.022068130499999998	-0.0422185752	0.0368843898	0.0898904108	0.0285806832	0.0569922532	-0.0687537149	-0.0097459994	-0.2763609868	-0.0965871641	-0.06894137339999999	0.0163726875	0.0559332804	0.1453097093	0.1048602374	0.0107315862	-0.045483609800000005	-0.0924800495	0.0118260595	0.1373546581	0.0243155039	0.026850807200000004	0.021147632599999997	-0.015771373999999998	-0.0684452258	0.0569560393	0.0016979074	-0.0372102978	0.0567763672	0.0323137132	0.1602082975	0.0847797239	0.0034996952000000002	-0.0413265879	0.0723229709	0.0718182866	-0.116791649	-0.025857461	-0.1100031117	0.0300233866	0.022883412599999996	0.0233034122	0.015460528400000001	0.122402291	0.0292707006	0.036405820299999996	-0.1241736999	-0.0794379145	-0.0834657452	-0.0679820024	0.0332817419	0.1141641768	-0.0894508282	0.0731698933	-0.0818326677	0.069841795	0.0667552885	0.0435472812	0.0188500524	0.0105486137	0.0554631439	0.0724301516	0.0012087288000000001	0.1338052298	-0.1035162726	0.0529866221	-0.1578786094	-0.070712737	0.0828521948	-0.2897284414	-0.042231322300000006	0.050694508099999994	0.1435248884	0.0910146317	0.1106882998	0.10942308369999999	0.1073250918	0.10441029119999999	8.1036e-05	3.0000000000743413e-10	9.000000000446042e-20	6.566833296e-09	-0.136345	-0.0693483	0.0048091867128900005	0.018589959025	-0.0882159	-0.035543700000000004	0.0012633546096900005	0.007782045012810001	0.0008270439999999998	0.00034461399999999976	1.1875880899599984e-07	6.840017779359996e-07	0.0008183439999999999	-1.0000000001241657e-09	1.0000000002483306e-18	6.696869023359999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33311.29296875	53.83984375	1109642239.2498932	2898.728775024414	21038.1640625	17.130859375	442604347.1206665	293.4663429260254	22088.544921875	21.603515625	487903816.76568985	466.7118873596192	1.003547	21.529884	0.1690748502	0.1040302041	0.0092278375	0.056678547999999995	0.0710885277	0.0914006493	-0.023190812	0.0366117471	-0.0042117143	-0.0352702985	-0.0095300965	0.0156304172	-0.0636645552	-0.010463663100000001	-0.0330528559	0.0215614864	-0.0504356808	-0.0184599853	-0.009134252800000001	-0.0158853236	-0.1362825109	-0.0647333262	-0.0826046384	-0.005963565	-0.2021447913	-0.0152648797	-0.0667743029	-0.0119201931	-0.0497841635	-0.014959613600000001	0.124731211	0.0105015046	0.018712341599999998	-0.0945940892	-0.0318896931	0.0903198316	-0.1160551549	-0.0525504694	-0.0522691114	-0.019774527	-0.0172911371	0.0644134969	-0.0117556007	-0.0519285117	0.032974875	-0.051948669100000004	0.0027480933	0.016625834699999998	-0.0745350738	0.031714126	-0.0198659146	0.14064450550000002	-0.0569193912	0.11674463689999999	0.0196236283	-0.0382960152	0.0571487492	0.0329346881	-0.0149325322	0.0331183345	-0.0664405439	-0.0333973627	0.0024030648999999998	-0.05803039860000001	-0.0595819731	-0.0924919413	-0.0287095137	-0.000519217	-0.0095356846	0.0711888701	-0.0835080818	-0.10156446529999999	0.041450565099999996	0.09970705460000001	0.001965681	0.016659475400000002	0.09384497539999999	0.0756244898	0.125727598	-0.08953338400000001	0.06357752259999999	-0.0410275404	0.0217041805	-0.059383318899999996	-0.0695239395	-0.0049303484	0.052085498499999994	-0.0536038047	-0.0429674931	-0.017469648799999998	0.0361807101	0.1067302594	0.0928442889	0.0777540655	0.046756567699999994	-0.042239627300000006	-0.1205794975	-0.0558434692	-0.0464703704	0.055112094400000006	0.10112637199999999	0.1052126353	-0.0221974915	-0.09320729289999999	0.0369679037	-0.1542397106	0.0370437573	0.0577155851	-0.1071985691	0.1244375307	0.0572006218	0.0766456312	0.110479702	0.1085926509	0.1054714048	0.10115143789999999	8.10358e-05	-2.0000000000043854e-10	4.000000000017541e-20	6.56680088164e-09	-0.0283805	0.1079645	0.011656333260249998	0.0008054527802499999	-0.0451623	0.0430536	0.00185361247296	0.00203963334129	0.00046591	-0.00036113399999999977	1.3041776595599986e-07	2.170721281e-07	0.000818345	1.0000000001241657e-09	1.0000000002483306e-18	6.696885390250001e-07	1.0587899999999999e-22	1.0587899999999999e-22	1.1210362640999998e-44	1.1210362640999998e-44	0.0	0.0	0.0	0.0	0.0	0.0
33330.7578125	19.46484375	1110939416.3555298	378.88014221191406	21044.736328125	6.572265625	442880927.1203041	43.19467544555664	22076.31640625	-12.228515625	487363746.0688629	149.5365943908691	1.060048	22.742041	0.092294516	0.0349733568	0.029769447999999997	-0.0243998144	0.0115713028	0.0334791348	0.0317323533	-0.0072535896	-0.0390131783	-0.0390700316	-0.0037049224	0.1053667391	0.0661861967	0.019967428	-0.0437393478	0.033650238900000004	-0.022921142000000002	-0.0913680928	0.0043698461	-0.0148923828	0.024325063900000003	-0.0863889102	-0.1310007347	0.0350605712	-0.1327785454	0.0156504381	-0.09538555050000001	-0.101641963	-0.1093872823	-0.12282978369999999	0.0053577579	-0.0535853209	0.012483615900000002	-0.1292391413	-0.0073952236	0.0340869348	0.0088439221	-0.0434129191	-0.1160301893	0.0493728867	0.0003195013	0.0583485438	-0.2384340191	-0.0322150305	0.00295821	-0.0790189362	-0.0027767081	-0.0917663056	-0.1667013081	-0.0120205004	-0.05641963360000001	-0.22533738379999999	0.0925780739	0.032317295600000004	0.0327221449	0.015135461299999996	0.038692222400000004	0.1313350718	-0.0253073381	-2.95762e-05	-0.056467681900000004	0.0070429201	-0.0201677362	-0.005602285500000001	-0.0210675541	-0.0722791672	0.08797110960000001	0.0143574001	-0.045504935999999996	0.046661789599999996	-0.0889231036	-0.0387733344	0.029788611	0.0052034259	0.0576759312	-0.020380411299999998	0.11282466630000001	0.0522352839	0.0822394221	-0.1165829574	-0.11389822320000001	-0.1055369283	0.0944303122	0.0740132567	-0.005858741999999999	0.0005803167	0.0634811349	-0.1068384668	-0.0883108424	-0.0135158146	0.021023805	-0.0410999075	-0.06170659	-0.11501970630000001	0.1051921894	0.0001562177	-0.1321844574	0.072882109	-0.1049227693	0.1352478174	0.1197598191	0.06559588570000001	0.1551747865	-0.0262330519	-0.20310976149999999	0.0685482811	-0.0188590851	-0.1091189368	0.1748151692	-0.1108934318	0.0804402298	-0.1077202509	0.1102295573	0.10759888449999999	0.103260836	0.0972842479	7.341979999999997e-05	-7.616000000000031e-06	5.800345600000046e-11	5.390467032039995e-09	-0.0854526	-0.0570721	0.00325722459841	0.00730214684676	-0.0499851	-0.004822799999999995	2.325939983999995e-05	0.00249851022201	0.000915096	0.00044918599999999996	2.0176806259600001e-07	8.374006892159999e-07	0.000659691	-0.00015865400000000004	2.517109171600001e-08	4.3519221548100006e-07	0.0	-1.0587899999999999e-22	0.0	1.1210362640999998e-44	0.0	0.0	0.0	0.0	0.0	0.0
33363.00390625	32.24609375	1113090029.6484528	1039.810562133789	21013.458984375	-31.27734375	441565458.48801035	978.2722320556641	22091.42578125	15.109375	488031093.0484772	228.293212890625	1.115581	23.933437	0.07005754350000001	0.048764906	0.08689902279999999	-0.0784507862	0.0305091241	0.0384719492	0.049890285300000003	-0.089399276	0.0836860301	0.0134162726	-0.1566198056	0.10710664730000001	-0.0843646131	0.0211630283	-0.0430646473	0.08320067519999999	0.0757894124	0.058300602199999996	0.0724018627	-0.0459245074	-0.1436149631	0.0761513621	-0.0466660765	0.0636047951	-0.1449875034	0.06856802349999999	-0.0763777945	0.0493973933	0.0668104545	-0.1136688547	0.07322267589999999	0.1586279582	0.0025598239	0.0474456599	-0.06858684450000001	0.040412597200000004	-0.0600607692	-0.0749584174	-0.0058325592	-0.05725399990000001	0.011988504399999999	0.0073835442000000015	0.054708899500000005	0.0552013	-0.0011441819	-0.0354981598	0.0345394582	0.12263867349999999	0.1154543767	0.0179287448	0.014969046399999996	-0.07843348559999999	0.0068877838	0.044248860599999995	0.1058120713	0.0579015876	0.031473263700000004	0.0664054674	-0.0023783669	0.0304203227	-0.0366181979	-0.0705089745	0.0865152542	0.1250538628	-0.139648388	-0.0511713143	-0.0342553562	-0.1111840315	-0.0224304098	-0.0288751986	-0.10273270820000001	0.0662891672	-0.0036662147	0.0414808133	-0.0284059292	0.0947256315	0.061089091	-0.0318505336	0.141291133	-0.0792250023	0.1796955036	0.0609513807	0.071925479	-0.12422614609999999	0.0918976306	-0.1131064392	-0.0747297064	-0.011032378899999999	0.0214590475	-0.0153518154	-0.1066626284	0.09276017439999999	0.027749665899999998	-0.0160953332	0.0070456187	0.0643283626	0.0636590299	0.0034384347999999996	0.0587352512	0.0040316267	-0.0229086564	-0.0256572042	-0.0045994998	-0.1026642299	0.1178028952	0.0498656406	0.016599143	0.040732355299999995	0.1190759598	0.0956659468	-0.0907504787	-0.0915878482	0.1099379598	0.1064432791	0.10070086519999999	0.09283197900000001	6.72213e-05	-6.198499999999965e-06	3.842140224999956e-11	4.5187031736900006e-09	-0.0654682	0.019984400000000003	0.00039937624336	0.0042860852112400006	-0.0518193	-0.001834200000000001	3.3642896400000036e-06	0.0026852398524899995	3.17351e-05	-0.0008833609	7.8032647964881e-07	1.00711657201e-09	0.0005783969999999999	-8.129400000000008e-05	6.608714436000015e-09	3.3454308960899987e-07	3.30872e-24	3.30872e-24	1.0947628038399994e-47	1.0947628038399994e-47	0.0	0.0	0.0	0.0	0.0	0.0
33284.84765625	-78.15625	1107881083.499771	6108.3994140625	21041.904296875	28.4453125	442761736.4388466	809.1358032226562	22086.701171875	-4.724609375	487822368.6557045	22.32193374633789	0.935207	20.063732	0.13164591629999994	0.0523500698	0.10365194429999999	-0.0607692876	0.0316189798	0.047016917000000005	0.06763694719999999	-0.0014701815	0.0712557466	0.0085293601	-0.042140323	0.0820070509	0.02087465	-0.051146392199999995	-0.0940307909	-0.1208100542	0.1055257856	0.0720429301	0.092062983	-0.045942852199999995	-0.054403443899999994	0.10272000490000001	0.0106432974	0.095673202	0.19039003149999997	0.0565920467	-0.028589833199999998	0.0524502632	-0.0537289152	0.0292164696	-0.1265584746	0.0520403949	0.0988763052	-0.036540212	-0.006352817199999999	-0.0972884672	0.0127562353	0.08519242070000001	-0.09830712230000001	0.0033463132	-0.0544631553	0.011368131100000001	0.24551355379999998	-0.0426940124	0.0090844472	0.0661798393	0.07497473519999999	-0.21142006	-0.0617768075	-0.1010258386	-0.0776294371	-0.1060749649	0.0988248285	0.0486325942	0.1046664058	0.026230788900000003	-0.0143194732	0.06393717	0.0294555946	0.022563575	-0.066339189	0.0243498283	0.0710362499	-0.0048548784	-0.06469954259999999	0.004680688499999999	-0.0198456083	-0.048915928399999996	-0.0399501479	0.1144253191	0.0493604576	0.1551756469	-0.0891311618	-0.0897093508	-0.1060188448	0.0400786143	0.0248561281	0.0147912563	-0.16822772579999998	-0.0087964658	0.0362150156	-0.1824953554	0.0344112404	-0.0539742682	0.09041337210000001	-0.0153480518	-0.1155675877	-0.1033813024	-0.0415390088	0.0209597531	0.1840528998	0.033265939	-0.023522216800000002	0.1000813478	-0.060237296100000004	0.0678659045	0.0470524163	-0.050515701100000004	-0.1421942666	-0.114669652	-0.0723395925	-0.1420974519	0.0121509435	0.10281570220000001	-0.0903426975	-0.08008013809999999	-0.1694789566	-0.0720951929	0.0653853655	-0.0196587978	0.0021754699	0.0063918644	0.1096050192	0.105127573	0.09780015460000001	0.08782140769999999	-0.0046592	-0.004726421299999999	2.2339058305093684e-05	2.170814464e-05	-0.0146328	0.0508354	0.0025842378931600005	0.00021411883584	-0.0715469	-0.0197276	0.00038917820176	0.005118958899609999	0.0010515600000000002	0.0010198249000000002	1.0400428266600105e-06	1.1057784336000003e-06	0.000685702	0.00010730500000000003	1.1514363025000007e-08	4.70187232804e-07	0.0	-3.30872e-24	0.0	1.0947628038399994e-47	0.0	0.0	0.0	0.0	0.0	0.0
33608.875	324.02734375	1129556478.765625	104993.71949768066	21002.14453125	-39.759765625	441090074.91151434	1580.8389625549316	22090.650390625	3.94921875	487996834.68082047	15.596328735351562	1.000369	21.46171	0.08403160079999998	-0.1108792587	0.1474215819	-0.0166210754	-0.021426346800000003	-0.0710749121	0.09047436960000001	-0.0780937017	0.155448469	0.0826903362	-0.0607540487	-0.0747544471	-0.1225351231	-0.014291864199999999	0.1267976052	0.0469834693	-0.1454397643	-0.03014176	-0.0231883472	-0.0236324093	-0.027572926299999998	0.0121771398	-0.0164499925	-0.0389397599	0.0866160894	0.033176713999999996	-0.0973267345	0.10786237369999999	0.0694093478	0.0271167127	-0.051681129299999996	-0.0036734315999999998	0.0998713404	0.0678615748	-0.0418746753	0.0913606646	0.081017272	0.0022573969	0.0874196176	0.0607085999	0.0426028237	0.0292508393	0.149135942	-0.0044007892	0.1757103397	-0.071955968	0.022216326600000003	-0.1156979058	0.0718358732	-0.0643305396	-0.017739001100000002	-0.0708841912	-0.047681265099999995	-0.11602528220000001	0.1395343158	0.0003498835	-0.0420669579	-0.09261298859999999	-0.0366420528	0.044209684400000004	0.0242002568	-0.0252903699	0.10146022269999999	0.0740466944	-0.0865511791	0.155309274	-0.10894885720000001	-0.0313465759	0.006557787099999999	-0.1483320486	0.030511225099999997	-0.049759359	0.0260811975	0.1150283267	0.0021663004	-0.0136812441	-0.0237039383	-0.131347876	-0.0868494038	0.022764562000000002	0.051555195	-0.0522691571	-0.051651294400000006	-0.0229700665	-0.0041527315	-0.0363162738	0.14047721859999998	-0.0624658846	0.09153378529999999	0.0097246637	-0.0988656747	-0.0315883753	0.0186659009	0.0282616519	0.031490731099999995	-0.0225073563	-0.0034247017	-0.11300233300000001	-0.1766852921	-0.0465451172	-0.06152163190000001	-0.051697778	0.0326756846	0.052655653	-0.1635095514	0.0410905964	-0.19525054420000001	0.0410874275	-0.0037272832	-0.0051873974	-0.0855219331	0.0021084595	0.10923086050000001	0.103653745	0.09456851919999999	0.0822826681	5.86908e-05	0.0047178908	2.225849360072464e-05	3.4446100046399995e-09	-0.00312745	0.01150535	0.00013237307862249998	9.7809435025e-06	-0.0715309	1.6000000000002124e-05	2.56000000000068e-10	0.00511666965481	2.47328e-05	-0.0010268272000000002	1.0543740986598404e-06	6.117113958400001e-10	0.000485558	-0.00020014399999999992	4.005762073599997e-08	2.35766571364e-07	-0.000128876	-0.000128876	1.6609023375999997e-08	1.6609023375999997e-08	0.0	0.0	0.0	0.0	0.0	0.0
