csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07
34078.7265625	n/a	1161359604.121643	n/a	21525.80078125	n/a	463360099.2740631	n/a	22627.046875	n/a	511983250.28344727	n/a	n/a	n/a	n/a	-0.0337193144	0.0083058438	-0.0013932609	0.026923407400000002	-0.0232975887	0.0183266173	-0.0545337729	0.0279683038	-0.0680357475	0.13268539710000002	-0.0211015783	0.0090229503	-0.1233319217	0.0705888566	-0.011893311	0.20210447239999998	-0.0318551648	-0.023985056	0.0070337054000000005	-0.07080895179999999	0.10216117109999999	-0.061649099900000004	0.1432614973	-0.0423943417	0.023692971	-0.1746063795	0.1112755091	-0.0029557785	-0.0844989125	0.1993983016	-0.07785714690000001	0.045325020300000005	0.0422612683	-0.1026586775	0.0421559145	0.0946156859	-0.0262781199	-0.0323297056	-0.0343576086	0.1284089246	-0.0691542568	-0.1029025876	-0.0205642019	0.048247833399999995	0.022861944	-0.0227876946	-0.0127704339	0.0009467253	-0.1128767707	0.1493923204	-0.1219825868	0.0967871669	-0.0321232754	0.0349499862	-0.0457408879	0.053521989000000006	-0.015932309	-0.0343608049	0.1536767188	-0.049627471	0.070689588	-0.0411434664	0.0722800483	0.0096769139	-0.1340254693	0.007193664399999998	-0.0234388359	0.1552418096	-0.005312355899999999	0.009797520300000001	-0.2079697594	0.0435103011	-0.0541047126	0.0306202094	-0.1119499134	0.0232008512	-0.18363129050000002	0.2200858951	-0.0643406576	-0.0173544103	-0.0065673004	0.026756295099999997	0.0563876112	-0.0285365954	0.0090388623	0.0017807751	0.1331136126	-0.1502826044	-0.00030004310000000003	0.05059071440000002	0.0144014876	0.0042062352	-0.1101489287	-0.043768974100000003	0.042749607099999996	0.044460928899999995	0.1217078847	0.1216831682	0.1216419777	2.81066e-05	n/a	n/a	7.8998096356e-10	-0.0492224	n/a	n/a	0.00242284466176	-0.05688330000000001	n/a	n/a	0.003235709818890001	0.000265351	n/a	n/a	7.0411153201e-08	0.000533039	n/a	n/a	2.84130575521e-07	0.0	n/a	0.0	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33940.9609375	-137.765625	1151988829.3609009	18979.367431640625	21553.265625	27.46484375	464543259.1018066	754.3176422119141	22576.158203125	-50.888671875	509682919.2125282	2589.656925201416	1.274657	25.001637	0.147231501532	0.0028632168	-0.102140451	-0.0553870759	0.0197355418	-0.038389041400000004	0.1269878634	-0.0184019242	-0.0050256489000000005	-0.1149124366	0.041732346600000005	0.049463216799999994	-0.06785526389999999	-0.1382330187	0.0718382338	-0.0239284169	0.1866412838	0.0927449083	-0.1164551125	0.0300539514	-0.0202399319	-0.0539291967	-0.0287612053	0.0658933092	0.0408429683	0.1219642893	-0.056295754800000014	0.0420847467	0.0152925535	0.0252780114	0.0625098194	-0.09243486529999999	-0.021369770899999998	0.0202813332	0.1781100807	0.0765710861	-0.0306081078	-0.0897958741	-0.0842128072	0.0723496235	-0.1417351955	-0.173025659	0.0526467692	0.057396137300000004	0.1549897573	0.0271130598	-0.0094599318	0.0859335756	-0.0557177652	-0.0524616616	0.0418380493	-0.163154805	0.0918250029	-0.0284526758	0.0717525836	-0.125295295	0.016578311999999998	-0.12797931099999998	0.0098008521	0.005452565600000001	-0.06519854259999999	0.0166825381	-0.0133724075	0.0716755929	0.0715340628	-0.1336551703	0.020289208200000002	-0.0334712786	0.043574975700000004	-0.065631133	-0.1591121287	0.0443179219	0.029384837799999997	0.07896722169999999	0.0450814225	-0.1131637544	0.0081626816	-0.161650251	-0.0805148692	-0.12428358769999999	0.0094549779	-0.0601368827	-0.1514682712	0.0141661453	-0.0419032465	0.113715494	0.1391103296	-0.029791301699999998	-0.1254680333	0.0192921764	-0.0146385223	-0.0666602912	-0.0663397121	0.06831310410000001	-0.0430861163	0.0078784696	0.0192997481	0.1216419777	0.12141962949999999	0.12104935019999999	3.55068e-07	-2.7751532e-05	7.70147528347024e-10	1.2607328462399996e-13	0.0239468	0.07316919999999999	0.005353731828639997	0.0005734492302399999	-0.00547805	0.05140525000000001	0.002642499727562501	3.00090318025e-05	0.00014015799999999998	-0.000125193	1.5673287249000002e-08	1.9644264963999997e-08	0.000351661	-0.00018137800000000005	3.289797888400002e-08	1.2366545892099998e-07	-0.000146015	-0.000146015	2.1320380225e-08	2.1320380225e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34067.859375	126.8984375	1160619042.3947756	16103.213439941406	21511.37890625	-41.88671875	462739422.4482575	1754.4972076416016	22554.90625	-21.251953125	508723795.94628906	451.64551162719727	1.2076129999999998	23.686621	0.157237697022	-0.1360291016	-0.1200085195	0.0747865508	0.1017318484	0.0832392361	0.10454890230000001	0.0131848865	0.0068752751	-0.0767793908	0.009136688399999999	-0.11236355279999999	0.0692369285	-0.08666516960000001	0.1494736193	0.024515994300000003	0.0694182159	-0.0877583388	0.0886337361	0.06682098709999999	-0.204893044	-0.1232816191	0.1204667985	-0.0617663595	-0.0242075015	0.0620752317	-0.038784196	-0.0385326547	-0.0084820752	-0.11414491439999999	-0.0879328804	-0.0584598877	0.120897901	-0.1295403818	0.19563484899999997	0.0470490851	-0.0264207957	0.0785766433	-0.08061052219999999	-0.1159730422	0.0391820592	0.057504900899999996	0.048648952800000006	0.0581485916	0.041073153599999995	-0.0050574902000000005	-0.13819154349999999	0.0940581897	0.0627738709	-0.0722813369	0.0300832789	0.0551799417	0.1760261256	-0.040816935	-0.052868738	-0.0945274967	0.055828597599999995	-0.0472387102	-0.1381977046	-0.021499454900000003	-0.10497657710000001	0.0712849046	-0.1210795716	-0.0009743760000000001	0.055525892	0.0242984743	-0.012621968300000001	-0.04931542269999999	0.22742975440000002	-0.0349326333	0.0065163978000000004	0.1177229494	-0.0246349545	-0.016415281	0.09568720019999999	0.0595533371	0.19411550719999998	0.0483746095	-0.0421920857	-0.0544789647	0.08942420890000001	-0.1861319921	-0.063500296	-0.0178452303	0.0068726155	-0.060299482599999996	-0.0061424187	0.0679017974	-0.1010852473	-0.1009649158	-0.049694504699999996	-0.0026294801	0.039381076699999996	0.0635139198	-0.013729699199999999	0.0324223363	0.09270619220000001	0.1215101995	0.120893123	0.1198669825	4.45209e-06	4.097022e-06	1.6785589268484e-11	1.9821105368100003e-11	-0.0593196	-0.08326639999999999	0.006933293368959998	0.0035188149441599996	-0.043807	-0.03832895	0.0014691084081025	0.001919053249	-0.000389342	-0.0005295	2.8037025e-07	1.5158719296400002e-07	0.000314411	-3.724999999999996e-05	1.3875624999999968e-09	9.885427692100001e-08	0.0	0.000146015	0.0	2.1320380225e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33947.140625	-120.71875	1152408356.6135256	14573.0166015625	21516.216796875	4.837890625	462947585.2501259	23.40518569946289	22514.970703125	-39.935546875	506923905.76257706	1594.8479042053225	1.189807	23.337364	0.18958636543	-0.11098073359999999	0.027933942000000003	0.11460571369999999	0.0520969741	0.014436851799999999	0.031846451	0.0032533965	0.0756939207	0.0156476025	-0.13738468339999999	-0.0019566361	-0.0076458770999999984	0.0336716398	0.1035468972	-0.0280853269	0.0268921342	-0.0517008959	-0.1605254406	0.0202395407	-0.0151134375	-0.0768108408	-0.057523020099999995	-0.0021085954	-0.0979585872	0.0024836464	-0.0870738227	-0.0340201276	0.1419579526	0.0084045149	-0.0712347226	-0.023307472200000002	0.1676741596	0.055254566	0.0619891654	-0.0090289512	0.0670992085	0.11119554359999999	0.1231559039	-0.0023756029	0.0140111575	-0.051826070999999994	0.19755105050000002	-0.170030994	0.1688951872	0.1261739419	-0.0844939235	-0.0197075227	0.09702734560000001	0.028910664	-0.1003679825	-0.117877039	0.0929536233	-0.0343554501	0.0069086626000000005	-0.026824070800000002	0.0359873373	0.029987227400000007	0.0060569365	-0.1256380259	0.026121399700000002	0.093222617	-0.0745879039	-0.07297953530000001	0.0670986615	0.0168652675	0.17259258379999998	0.0052969665	-0.0074998762	-0.050972170899999995	-0.11387537589999999	-0.0148693403	0.018421206699999998	-0.12660669800000002	-0.0058165565	0.0546882221	-0.0098670293	-0.0721984444	-0.046681097000000005	-0.0127483197	0.0183959077	-0.0579069696	0.0107054745	-0.0248553327	0.1126334599	-0.15209846789999998	-0.1553482095	-0.11095759570000001	-0.052287353499999994	0.0411943863	0.044415812400000004	-0.0210879385	-0.1762589366	-0.0727738078	-0.126691253	0.06808847330000001	-0.0933415916	0.1213126213	0.12010478890000001	0.1181006348	-1.62334e-06	-6.07543e-06	3.69108496849e-11	2.6352327556e-12	0.0432932	0.10261279999999999	0.010529386723839998	0.00187430116624	0.00114494	0.04495194	0.0020206769097635994	1.3108876036000003e-06	0.00038411	0.000773452	5.98227996304e-07	1.4754049210000002e-07	0.00038127	6.685899999999999e-05	4.470125881000001e-09	1.4536681290000002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33900.19921875	-46.94140625	1149223507.070938	2203.495620727539	21508.6796875	-7.537109375	462623301.8994751	56.80801773071289	22539.220703125	24.25	508016469.9041786	588.0625	1.124799	22.062262	0.15831453831999998	-0.0325327547	0.1325809276	0.1520849105	0.021443386000000002	0.0087069375	-0.1401988549	-0.019258238400000002	0.0667955325	0.1348089828	0.012265288400000001	-0.064424614	0.0921824703	-0.056571935	-0.0293730349	-0.018833669	0.029188310800000002	-0.0046896643	0.16414983589999999	-0.0105190193	-0.090829047	0.0389588088	0.0133702374	-0.0318509252	-0.0294093088	0.0696650038	-0.1283080593	-0.0213176893	0.08865013599999999	-0.10253845619999999	-0.013129216	-0.0245432129	-0.056319996	-0.09156444710000004	-0.034612574900000005	0.0408617694	0.0240337841	0.047816575599999994	0.1152760915	-0.1021421725	-0.0086270442	0.11124867570000001	0.0316744901	-0.017081799999999998	-0.0218551581	0.07810216269999999	-0.025221780699999998	-0.1531541093	0.10015721710000001	-0.0755149763	0.023106718999999998	0.0290212483	0.14268155710000002	-0.026254759	-0.0470687904	0.0973721635	-0.031823338799999996	0.1763183723	-0.1020000905	-0.0032609619	0.0103947862	0.09168155160000001	0.0338250884	0.0515008114	-0.0812164878	-0.0054338764	-0.1319790165	-0.0334768827	0.1073092875	-0.0093679124	0.0351911135	-0.0010367437	0.0603109007	-0.0007100899000000001	-0.017896038700000002	0.1070741902	0.0694096971	0.059328885899999996	0.20013476219999998	0.0424846836	0.1091927385	-0.0239367554	-0.0276235957	0.0237403396	-0.0575206586	-0.1123420899	-0.10951610810000001	0.0015971811999999999	0.1355378819	-0.0814514974	0.0024241206	-0.0504276494	-0.0475712199	-0.0243759348	-0.026685730699999997	0.1206693693	-0.0786355004	0.12104935019999999	0.11905633460000001	0.11575891279999999	-1.65166e-06	-2.8319999999999922e-08	8.020223999999956e-16	2.7279807556e-12	-0.0443667	-0.08765989999999999	0.007684258068009997	0.00196840406889	-0.0247743	-0.02591924	0.0006718070021776	0.00061376594049	-0.000136982	-0.000521092	2.7153687246400003e-07	1.8764068324000002e-08	0.000101538	-0.00027973200000000004	7.824999182400003e-08	1.0309965443999998e-08	-9.38834e-05	-9.38834e-05	8.814092795559999e-09	8.814092795559999e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33832.015625	-68.18359375	1144605281.250244	4649.002456665039	21559.23828125	50.55859375	464800755.26771545	2556.171401977539	22518.697265625	-20.5234375	507091726.54086685	421.2114868164063	1.1269360000000002	22.104185	0.09379114166000001	0.0717158683	0.0485717165	0.040119041200000004	-0.0040400267	-0.07726855	-0.031191561200000002	-0.11168402720000001	0.0007399316000000001	-0.0214689959	0.0563851943	0.086447662	-0.0587736561	-0.0463040893	-0.036274505299999996	-0.0173552921	-0.0649805534	0.0272978104	-0.050142809299999994	0.020269095	0.028817353900000002	-0.0689144537	0.0115371948	0.07503637120000001	-0.0733661786	-0.0031931442	-0.0176234397	0.1099444704	0.034809395699999995	-0.12880262509999998	-0.1140923802	-0.1434468057	0.12051749689999999	-0.0714602233	-0.006888168	0.0820720056	-0.107900803	-0.025628347000000003	0.18002882899999995	0.017227425	0.015091053	0.015954429	-0.0024216075	0.0068775927	0.0004433722	0.06772307309999999	0.0735553287	-0.056598882300000014	-0.0053282863	-0.090361905	-0.0010664631	-0.10817319480000001	0.0993512741	-0.051841894000000006	0.04681112690000002	-0.06717130019999999	-0.021145061899999998	0.0421229059	0.0725738592	0.1205500189	0.0205813226	-0.0529488339	0.024895758900000002	-0.002156216	-0.049674149199999997	0.0567816939	0.048599873200000004	-0.05479591809999999	-0.0670424696	-0.008797233	-0.1060577652	-0.09982962810000001	-0.1128313586	-0.003412775	0.035259661	-0.0679346178	0.06718116519999999	0.0948262473	0.0685425945	-0.026519235899999997	0.0029122298	-0.2088158925	-0.023569448700000002	0.0398775296	-0.09005498	-0.054244661500000006	-0.026734698199999997	0.035029394	0.1300603662	0.1338446074	-0.0298766961	0.0317016496	-0.0021003931	0.0235515919	0.0403455343	0.0314128822	0.0044196432	0.1207205288	0.11775003070000001	0.11285322490000001	0.0	1.65166e-06	2.7279807556e-12	0.0	-0.0116537	0.032712999999999985	0.0010701403689999994	0.00013580872369000005	0.00788217	0.03265647	0.0010664450328609	6.212860390890002e-05	0.000235997	0.000372979	1.39113334441e-07	5.5694584009000006e-08	-0.0	-0.000101538	1.0309965443999998e-08	0.0	0.0	9.38834e-05	0.0	8.814092795559999e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33851.47265625	19.45703125	1145922200.9968414	378.57606506347656	21502.064453125	-57.173828125	462338775.7463417	3268.846622467041	22527.8984375	9.201171875	507506208.0103149	84.66156387329102	1.290779	25.317862	0.060357539	-0.0073018121	-0.05922392150000001	-0.018276691799999998	0.024607171	0.0223823223	-0.015248619	0.0424958705	-0.045909146100000006	-0.0171716123	0.11463635289999999	0.013584487	0.033005758999999996	-0.014855319099999997	0.081951277	0.055508204699999994	-0.0220789256	-0.024091546600000003	-0.000531426	0.0872565456	0.0073011116	-0.052038603200000005	0.04198072480000002	-0.0798791935	0.0375866511	0.037915537	0.0605794392	0.06519063679999999	-0.2002539931	-0.1048087843	-0.007586302	0.0085740616	-0.11848238050000001	-0.0314805597	-0.0789739899	-0.0396363158	0.0695979039	-0.1573718687	0.084570659	0.1062767042	-0.019812878	0.0218794327	-0.0264147611	0.042572386600000005	-0.05409734099999999	-0.088653817	-0.0146852981	0.0397549908	-0.0377976773	-0.0839369398	0.07020492910000001	0.0077256954000000004	0.0616329711	-0.0091697276	-0.0396925044	0.031367982999999995	-0.022854857200000002	-0.0138158018	-0.024993787400000002	0.0517293638	-0.1144102307	-0.0673149324	-0.08365698740000001	-0.0543469984	-0.0367324673	0.023748903999999998	0.039827487200000004	-0.0490694706	0.0612530408	0.0613192757	0.021576486000000002	0.0380226282	-0.0931416414	0.18466996989999998	0.0076769402	-0.025866772799999996	0.0458477044	0.043940641399999994	-0.0308149148	0.0048719354	-0.0011879151	0.053248724299999994	0.1898993418	-0.0780205822	0.0029007340000000003	0.12268898689999999	0.1420214411	0.0880810409	0.017252785700000002	0.15433026619999998	-0.025743345499999997	0.0326703968	-0.0520112895	0.0600298705	-0.0703677936	-0.0948868443	-0.1355241881	0.120326335	0.1161887065	0.1093977275	-1.0449e-05	-1.0449e-05	1.0918160100000003e-10	1.0918160100000003e-10	-0.0116536	1.0000000000114084e-07	1.0000000000228169e-14	0.00013580639296000002	-0.0161081	-0.02399027	0.0005755330546729	0.00025947088561000003	1.72956e-05	-0.0002187014	4.783030236196e-08	2.9913777936e-10	0.000508433	0.000508433	2.58504115489e-07	2.58504115489e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34031.890625	180.41796875	1158169579.5119631	32550.643447875977	21528.001953125	25.9375	463454868.0937538	672.75390625	22498.984375	-28.9140625	506204297.9064941	836.0230102539062	1.178448	23.114559	0.071884715	-0.1221703298	-0.1236566942	0.0246627233	0.0925505873	0.0196013771	0.09320147150000001	0.1357207423	-0.0265200915	0.0678945775	-0.0406722184	0.0936925257	0.0252693069	-0.0304450592	-0.0748873621	0.0973812966	-0.0871222546	0.0609860233	-0.0063316076	-0.1082638368	-0.0688937017	-0.0830134847	0.049115591900000005	0.046070166100000004	-0.1550829499	-0.1169665627	0.0264936718	-0.024990470299999998	-0.0169742919	0.011392699899999999	0.1427464083	-0.0641754211	0.0372514554	-0.11318017150000001	-0.13914322269999999	-0.055304272599999996	0.1473507787	0.0339147457	-0.0025601133	-0.0015847638	0.07529644	-0.10103744390000001	-0.029891219	0.0650891505	0.10808127210000001	-0.13220708890000002	-0.1236943898	0.12010858460000001	0.0088458239	0.0396969219	-0.0675120534	-0.0141361451	0.05910581490000001	-0.0507835458	0.0159999433	0.06600639559999999	-0.0809141222	-0.0131320901	0.0441067345	-0.1534458728	-0.0486762275	-0.0774924467	0.06280723690000001	-0.0389210007	-0.005646898000000001	0.0085257613	-0.058956648499999986	0.031982218199999995	-0.050106791100000006	-0.16062311029999998	0.09234420859999999	0.0050937534000000005	-0.2275439991	-0.1217652328	0.0127539125	-0.0029823857	-0.07107895360000001	-0.0820704427	0.12745611880000002	-0.1132368659	-0.0010402859	0.0072447846	0.0957680403	-0.1314792057	-0.0367975958	0.038585227799999997	-0.0710034901	0.1270319228	-0.0955614818	0.0924868288	-0.1830436048	0.0061116349	-0.0304633958	0.0210878532	-0.08890531730000001	-0.0457561596	-0.1394201199	0.1198669825	0.1143757435	0.10540925529999999	-1.0449e-05	0.0	0.0	1.0918160100000003e-10	0.00617753	0.01783113	0.00031794919707690003	3.8161876900899986e-05	-0.0009080850000000002	0.015200015	0.00023104045600022506	8.246183672250005e-07	0.0007943669999999999	0.0007770714	6.0383996069796e-07	6.310189306889999e-07	0.000508433	0.0	0.0	2.58504115489e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33883.33984375	-148.55078125	1148080718.9670565	22067.33460998535	21476.69921875	-51.302734375	461248609.33265686	2631.9705543518066	22478.986328125	-19.998046875	505304826.3400306	399.92187881469727	1.187496	23.292038	0.062917744	-0.0733030279	0.1247923575	0.0010156173	0.0285931022	0.0718396772	-0.1070610078	0.0088958214	0.1116598237	0.0411497668	-0.06077405900000001	-0.0282999004	-0.0267038967	-0.032041683	0.08948867099999999	-0.010970676799999999	0.0370224548	0.021949325699999998	0.0342837265	0.0489738403	0.0116382662	0.0522052325	0.1671194396	-0.1202756524	0.09073411810000001	-0.024645941600000002	0.1590440663	-0.0839639256	-0.0422121251	0.0253777952	0.0418914827	-0.0942494006	-0.1334098544	-0.001438563	-0.0788547339	-0.012100806499999998	0.1847426925	0.06056190650000001	0.17621412079999998	0.0921977703	0.0714423353	-0.0423967051	-0.13447495550000002	-0.0361564701	-0.0473628373	-0.0071293358999999995	-0.058501	-0.1404604812	0.024327867200000002	0.0652371348	-0.0282335534	-0.0031343968	0.0076965104	0.0031224646000000003	-0.09066619279999999	0.0652697083	0.0796246347	0.1077568923	-0.046254193	-0.0660904753	0.019094130600000002	-0.0793077502	-0.07174165889999999	0.0957112113	-0.0110670815	-0.0490160674	0.0547882207	0.0072693426	0.016011042	0.0790934244	0.0705520202	0.21596495489999998	-0.047236063200000004	0.03607879	-0.0206944746	-0.0091798983	-0.0459037569	0.155292624	0.0711349351	-0.1706599072	-0.09951624	0.1992213306	0.015186131399999999	-0.07047821950000001	0.0246535402	-0.014589133600000003	0.0033371384999999996	0.014310180300000001	0.0709033407	0.1259267517	-9.537719999999999e-05	-0.0956314597	0.1975998865	0.001450149	-0.052394965	0.0675002356	0.0455978628	0.11934271980000001	0.112315068	0.1009072399	0.00302358	0.003034029	9.205331972841e-06	9.1420360164e-06	0.00723723	0.0010597000000000002	1.1229640900000005e-06	5.23774980729e-05	-0.014704399999999998	-0.013796314999999998	0.0001903383075792249	0.00021621937935999995	0.00016964400000000002	-0.0006247229999999999	3.902788267289999e-07	2.8779086736000007e-08	0.000232602	-0.00027583099999999993	7.608274056099997e-08	5.410369040400001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33711.47265625	-171.8671875	1136463388.6530914	29538.33013916016	21494.947265625	18.248046875	462032757.95199966	332.99121475219727	22443.794921875	-35.19140625	503723930.4951821	1238.435073852539	1.135524	22.272625	0.118947359	0.07796532839999999	0.0557487482	-0.1027731633	-0.014925376	-0.0438998568	-0.1334137031	0.0159826693	-0.0096193924	-0.038147406099999996	0.051975229500000004	0.0398934675	-0.0650469372	-0.0414423955	-0.0369952896	0.024148367	-0.06334352830000001	-0.00045315629999999996	-0.0714781	-0.0021932069	0.1257808372	0.12458583919999999	-0.09644383869999999	0.0854324543	-0.1237413661	0.0088432088	0.2115357019	-0.0975729372	-0.0332352214	0.034312630499999996	0.0383636176	0.0193630365	0.09720265609999999	0.003428365	0.027226411699999998	0.030319745800000002	-0.0413974971	-0.0541685378	0.057056960199999986	-0.0119283273	0.0131515696	-0.0086693072	0.0349876899	-0.0782161863	0.0646885222	-0.1140559535	0.07200266799999999	-0.0718721324	-0.1111969827	-0.046799533600000005	-0.0199781118	-0.013541425900000001	0.0071836514	-0.0219537917	-0.015937795	0.0946482299	0.0348841507	-0.013217641200000001	0.0610899734	0.09778500949999999	0.0220830351	-0.07032584830000001	0.0033396437	-0.0005924172	-0.0762394201	-0.0006460055	0.09322169029999999	-0.0429197637	-0.20107459219999999	-0.021864312900000002	0.0694553078	-0.0798391522	0.1445086286	-0.0588188186	0.0800221358	0.0695999211	-0.07601162019999999	-0.0671968597	-0.10581823230000001	-0.10210671789999999	-0.0073972635	-0.053029726900000004	-0.029418949500000006	-0.0001257121	-0.059049690999999994	0.0056942012	0.0087281644	-0.0372270772	0.049511588200000005	-0.0509738562	-0.0676331052	-0.0040071233	-0.0570552743	-0.0477040369	-0.1361365651	0.0325193371	-0.0361149356	0.11875383099999999	0.1100111431	0.0959136145	-1.0449e-05	-0.003034029	9.205331972841e-06	1.0918160100000003e-10	-0.030445	-0.03768223	0.0014199504577728998	0.000926898025	0.00603585	0.02074025	0.00043015797006249986	3.64314852225e-05	0.00104363	0.0008739860000000001	7.63851528196e-07	1.0891635769e-06	0.000508433	0.00027583099999999993	7.608274056099997e-08	2.58504115489e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
