csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34
38116.46875	n/a	1452865189.9697266	n/a	23771.3046875	n/a	565074926.5459595	n/a	23239.11328125	n/a	540056386.0987701	n/a	n/a	n/a	n/a	-0.0049548147999999995	-4.69083e-05	0.044604518200000005	-0.043967484	0.0049754985	-0.1824601302	0.0156492576	0.2748586902	-0.048835882000000004	0.0363828477	-0.0384113051	0.09026959289999999	-0.04175314	0.0325104329	-0.049320730099999995	0.119585816	-0.1424784315	0.0289179929	-0.0753877974	0.0084985365	-0.0558878134	0.1274826157	-0.27761889559999997	0.0242781646	-0.0992553733	0.0351648454	-0.036419406	0.22183942210000002	-0.018901738	-0.016032612800000002	0.055841934	0.0660555192	-0.10838909029999999	-0.028795672999999997	0.10118673869999999	0.0331806807	-0.037692931400000004	-0.0128346	-0.11754908859999999	0.0535371455	0.039933130899999995	-0.0190466246	-0.049860382300000006	-0.0364085526	-0.0174762587	0.0117618628	-0.010755607	0.2731413423	-0.16037385839999999	0.0367763702	-0.033710179900000005	0.1125251166	-0.18780645920000005	0.0138833642	-0.1329033875	0.042991700300000005	-0.0334934419	0.1279258621	-0.0625122555	0.0344050735	0.0124124119	-0.13143499460000002	0.0325369423	-0.030597092200000002	0.0667264826	-0.0764471432	0.0299583895	-0.006299248100000001	0.0280162617	-0.09085964519999999	0.036715711	-0.1544288394	0.09271616710000001	-0.078584812	0.15771564130000001	0.0050946663	-0.15339325480000002	0.0413812281	0.1296514082	-0.0011200969	-0.0307293914	-0.1738410034	0.1735848973	0.031883108	-0.1578005279	-0.07793510969999999	0.030990321600000002	0.039714525099999995	0.0015911604999999998	-0.0659849914	-0.0645178153	-0.14437059800000002	0.165527647	0.0521681725	0.0039480461	-0.0867459406	0.1217078847	0.1216831682	0.1216419777	-0.040600800000000006	n/a	0.0016484249606400006	n/a	0.018977200000000003	n/a	n/a	0.0003601341198400001	-0.0161041	n/a	n/a	0.00025934203681	-0.00111031	n/a	n/a	1.2327882961e-06	0.00116841	n/a	n/a	1.3651819280999998e-06	-0.00058711	n/a	n/a	3.4469815209999994e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37991.44921875	-125.01953125	1443350213.74086	15629.883193969728	23731.419921875	-39.884765625	563180291.5083656	1590.7945289611816	23183.908203125	-55.205078125	537493599.5709267	3047.600650787353	1.033213	16.027699	0.0660025522	-0.014680449	0.0059856873	0.0340493424	-0.0677217162	0.0664126948	-0.0440805087	-0.0557399187	0.2575533936	0.0018949853	-0.0020170025	-0.0070401277	0.0266982043	-0.0733675225	0.0082774712	0.2029283896	0.0491224412	-0.09329124429999999	-0.0002698724	0.0250162107	0.0078469521	-0.0037725072999999997	0.0007004636	-0.1043325483	0.1713387363	0.10764379869999999	-0.0039008048999999998	-0.0142174994	0.0713805524	0.06033653820000001	0.0285449563	0.0054174021	-0.0767623933	-0.11259345109999999	0.0397710501	-0.0067861182	0.0204806171	0.0310422346	-0.0057937164	-0.0965504775	-0.0456041716	0.0004705049	-0.030205916099999997	0.08180836450000001	-0.0406183393	0.0018328802	0.11479754810000001	0.0613735232	0.1252830496	-0.0152655724	0.0211182591	-0.0607781934	0.0580637217	-0.0759848658	0.0015086357000000002	-0.26102691	0.0293790676	-0.0192172582	-0.0039235414	-0.09247042960000001	-0.0635676541	0.1711383674	-0.0367063683	0.0505206562	0.0393904224	-0.0287649915	-0.040983648	-0.0416236418	-0.0251318014	0.07100763660000001	-0.0485527741	0.1817790119	0.022705660099999997	8.2704e-05	0.0540570079	-0.0326837044	0.028256856099999998	-0.1036990535	0.009134018	0.1085078356	0.0195540692	-0.0811719702	0.1288886571	0.0404505142	0.0810044866	-0.010023505600000001	-0.051860866799999995	0.0754553111	-0.18254539690000002	0.048327364000000005	0.0468488799	-0.0639543152	-0.0329004398	-0.041964635300000004	0.0814051289	0.0874398532	0.1313089425	0.1216419777	0.12141962949999999	0.12104935019999999	-0.0406079	-7.0999999999959976e-06	0.00164900154241	5.040999999994318e-11	-1.99522e-05	-0.0189971522	0.00036089179170996496	3.9809028484000005e-10	0.0270552	0.043159300000000005	0.00186272517649	0.0007319838470400001	-0.00111031	0.0	0.0	1.2327882961e-06	0.00124519	7.678000000000002e-05	5.895168400000005e-09	1.5504981361e-06	-0.00058711	0.0	0.0	3.4469815209999994e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37936.64453125	-54.8046875	1439188998.2904205	3003.5537719726562	23716.349609375	-15.0703125	562465238.7941017	227.11431884765625	23204.96484375	21.056640625	538470393.3996736	443.3821144104004	1.0870050000000002	16.862141	0.0912454022	0.07451330469999999	-0.015107482700000001	-0.10234811029999999	-0.10855374220000001	0.0448935001	0.0176399397	0.0859109929	0.3124091587	-0.0046391502	0.1690068804	-0.016723398799999997	0.0209405153	0.0365004585	0.042568481	0.0766324262	0.0405090525	0.019831621299999998	0.0857130136	0.0677966518	0.198188975	-0.0123907503	-0.009715404399999999	-0.012530655600000001	0.0876697416	-0.14155369439999999	0.0808200644	0.0596078424	-0.08221910889999999	0.0164666205	0.1305240025	0.000291993	-0.1204307459	0.0359085197	-0.0104015678	0.0337134333	-0.0644457187	0.0974403619	-0.1374602708	0.0771722609	0.0757609775	0.0116746877	0.008480616	-0.12333722	0.0672629737	-0.0091479948	-0.0639795071	0.1749427749	0.2140557491	-0.0917846875	-0.1003466556	-0.1242113899	-0.0804337596	-0.0859160038	-0.0154127965	-0.2355248248	0.22486059960000002	-0.052364716	0.1359146845	-0.0418675633	0.011815360300000001	-0.0380292601	-0.08065802030000001	0.1151710135	0.04922675519999999	-0.034729428199999995	-0.0886350334	-0.0602636723	-0.1480875056	0.1003782858	0.037987035499999995	0.0102777467	-0.0197098099	-0.0793314624	-0.0796635512	-9.30177e-05	-0.0687749127	0.0006391591000000001	-0.11851081320000001	-0.041391185899999995	0.0492211629	-0.13564441119999998	0.0388926721	-0.0869691281	-0.10659665689999999	-0.1359287241	0.2224745473	0.09673998880000001	0.079003235	0.08018234519999999	0.0819212983	0.1050729685	0.06901658769999999	0.013678667299999999	-0.044982811399999996	-0.0204196574	0.0151564977	0.1215101995	0.120893123	0.1198669825	-0.051519	-0.0109111	0.0026542073610000003	0.00011905210321	0.0183091	0.0183290522	0.0003359541545503248	0.00033522314280999994	0.05634680000000001	0.029291600000000008	0.0008579978305600004	0.003174961870240001	-0.0008886139999999998	0.0002216960000000001	4.9149116416000025e-08	7.896348409959998e-07	0.00116841	-7.678000000000002e-05	5.895168400000005e-09	1.3651819280999998e-06	-0.000942907	-0.00035579700000000004	1.2659150520900006e-07	8.89073610649e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37892.26953125	-44.375	1435824090.228897	1969.140625	23748.083984375	31.734375	563971492.9289284	1007.070556640625	23228.109375	23.14453125	539545065.1369629	535.6693267822267	1.078653	16.732588	0.08417285	0.0330896844	-0.0213023477	-0.0499672424	-0.0696070938	0.0476204206	-0.003853878	0.070422098	0.22895798480000001	0.0263149064	0.0163139381	0.11177609890000001	-0.0656137862	0.0366951779	-0.011211168	0.0161068024	-0.1170690103	0.10075540919999999	-0.0608134064	0.0257409008	0.0818886113	0.0537257187	0.043022451100000005	0.054591544699999994	-0.1198862064	0.0513076247	0.06825131	-0.0162409496	-0.0034422935999999997	0.10318622779999999	-0.0462634041	-0.1056877794	0.0051199344	-0.0004806234	-0.0044828776	0.0325595481	-0.0366065005	-0.0694080013	0.005204405	0.0049686085	-0.1205652856	-0.0301019942	-0.057164524	-0.10681393800000001	0.0246996661	-0.024928478100000002	0.0051610281	0.10023972980000001	-0.0549040592	0.0524638996	-0.0462017905	-0.0950074549	0.0024676562	-0.0880880799	-0.0156433617	-0.21984377300000002	0.21202707269999999	0.10656490539999999	-0.0276159698	0.0318210896	-0.0260463934	0.069046755	-0.04892575	-0.0827931611	-0.052477446399999995	-0.06529814910000001	-0.0089943139	0.027518275800000002	-0.14376707130000002	0.0059808071999999995	-0.030094430499999998	-0.16022643220000002	-4.645e-07	-0.0334064436	0.0774723958	0.0730080808	-0.0198864974	-0.0568389683	0.08756091640000001	0.004251586	-0.1160514493	0.0690709876	-0.0273483696	0.0735138528	0.019686851000000002	0.025896697200000002	0.0046996978	-0.0022485865	-0.041725356	-0.0048043746	-0.0113027978	-0.0068105442	-0.019496145700000002	0.0275478809	-0.0619717892	-0.0534159522	0.1446540859	0.1213126213	0.12010478890000001	0.1181006348	-0.0426725	0.0088465	0.0018209422562500005	7.826056225e-05	-0.0256765	-0.0439856	0.00193473300736	0.0006592826522499999	0.0489904	-0.007356400000000013	5.411662096000019e-05	0.00240005929216	-0.00066681	0.0002218039999999999	4.9197014415999974e-08	4.446355761e-07	0.00128646	0.00011804999999999996	1.3935802499999991e-08	1.6549793315999995e-06	-0.00108274	-0.000139833	1.9553267889000004e-08	1.1723259076e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37911.53515625	19.265625	1437284497.9035795	371.164306640625	23746.26953125	-1.814453125	563885316.6507722	3.2922401428222656	23241.484375	13.375	540166595.9533691	178.890625	1.154581	17.910412	0.1710772	0.0838743706	0.0079882545	-0.0781422532	-0.0283646416	0.044713019400000005	-0.037717216899999996	0.0832425812	0.2058328301	-0.030931843900000002	0.0569030998	0.0998930654	0.0615251288	-0.0893297978	0.0642893811	-0.091913149	-0.1959861676	-0.0735657208	-0.0230552988	-0.0660091413	-0.0484692455	0.0217630196	0.09763006460000001	0.0510149854	0.0150390705	-0.0045157774	-0.0535166671	0.1334651104	-0.1414762593	-0.23538658350000002	0.0861344344	0.0312081217	-0.0641547195	-0.0100735231	0.0633228762	-0.10096011619999999	0.016180618	-0.0794615724	0.0206954366	0.0371364282	-0.0390446175	-0.0394996681	0.07933706139999999	0.2333913282	0.0788697517	-0.0045378501	-0.0589359275	0.0348202091	0.060680097999999995	-0.0596910309	-0.13420260009999999	-0.0814881301	-0.0595965046	-0.1315455427	-0.009783764300000001	-0.1389549843	0.1430596824	0.0719754912	0.0278165784	-0.0508681594	0.0936094401	0.0374929883	0.0029086821	-0.1837273423	-0.10187978369999999	0.0023792573	0.0270962016	0.0714590131	0.028879246400000006	-0.0866644339	0.011680561599999998	0.0031553681	-0.1401041583	-0.009809694499999999	-0.11104577880000001	-0.18415652920000009	0.1528076715	0.09356967869999999	-0.1348199263	-0.08699092130000001	0.1934883635	-0.029280064100000006	-0.0039208715	0.04232403690000002	-0.007902127	0.0254673706	0.10513445029999999	0.0475695449	0.0763435821	-0.010739220800000001	-0.0854540193	-0.13861498630000002	0.01687837	0.0072697915	-0.10382161869999999	0.09758561939999999	-0.0221484266	0.12104935019999999	0.11905633460000001	0.11575891279999999	-0.0381691	0.004503400000000005	0.0014568801948099998	2.028061156000004e-05	0.0731773	0.0988538	0.009772073774440001	0.005354917235289999	0.034501	-0.014489400000000001	0.00020994271236	0.0011903190009999998	-0.00103906	-0.00037225000000000013	1.3857006250000004e-07	1.0796456836e-06	0.00109685	-0.00018961	3.59519521e-08	1.2030799224999997e-06	-0.000579988	0.000502752	2.52759573504e-07	3.36386080144e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37905.7109375	-5.82421875	1436842921.6773071	33.921524047851555	23758.744140625	12.474609375	564477923.1396828	155.61587905883792	23244.2109375	2.7265625	540293342.1069946	7.43414306640625	1.1996810000000002	18.610022	0.164418	0.028169345699999997	-0.0175718258	-0.0326984366	0.010680281000000002	0.0005415455	-0.1128753015	0.0413856259	0.2221964693	-0.034997426400000003	-0.0050693696	-0.011441556299999999	-0.020280205200000002	0.029549640800000002	-0.18287660670000008	0.057418253600000004	-0.2049383238	-0.0050189477	0.007156843	-0.0354080894	-0.0541855684	-0.052275397599999995	-0.0393350947	0.10109449220000001	-0.0824822291	-0.0035781197999999997	0.0164495774	-0.0573217546	-0.0220191873	-0.0433080366	-0.12329126039999999	0.2183089245	0.1645662592	0.0044666482	0.10197762810000001	-0.0070690617	-0.1073115446	0.17287939219999998	0.0343355429	-0.0210475971	0.0015523007999999998	0.0159623695	-0.1660360976	0.043909931900000004	0.0398426327	-0.025393943199999998	-0.0767794277	-0.0018682979	0.0383315176	0.0359391861	-0.0337698876	-0.0152917981	0.037513279	-0.18971256079999999	0.0357943079	-0.1066389949	0.1068765247	-0.0461526071	-0.0136007353	-0.0385471774	0.093015843	0.0008422217	0.0356048712	-0.0172297702	0.0506924238	-0.0681046728	0.2068697313	0.12188836730000001	-0.029749185	-0.11493047599999999	-0.0809336858	-0.049921729299999995	0.1177948531	0.050846717400000005	-0.0051675979	0.0967245002	0.0353923083	0.0167571994	-0.0566210063	-0.1038663882	0.10469925810000001	0.11991200839999999	0.0890149449	-0.1142235737	0.1403620236	-0.10390037949999999	-0.13545524609999998	-0.15511087	-0.1179713331	-0.1194972899	0.065694205	0.1665872116	0.0736514526	-0.0772566911	0.1025346597	-0.0384737349	-0.0229888991	0.1207205288	0.11775003070000001	0.11285322490000001	-0.0270004	0.011168699999999995	0.0007290216001600001	0.00012473985968999992	-0.0249071	-0.09808439999999999	0.00962054952336	0.0006203636304100001	0.0249174	-0.009583599999999998	9.184538895999996e-05	0.0006208768227599999	-0.00048888	0.00055018	3.0269803240000007e-07	2.390036544e-07	0.00093845	-0.00015839999999999995	2.5090559999999978e-08	8.806884024999998e-07	-0.000376942	0.00020304600000000007	4.1227678116000024e-08	1.4208527136399994e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37940.734375	35.0234375	1439499324.9143064	1226.6411743164062	23778.18359375	19.439453125	565402015.0180818	377.89233779907227	23270.3671875	26.15625	541509989.0410767	684.1494140625	1.095001	16.986181	0.12274624	-0.015876693100000002	0.0014509593	0.0299646818	0.1133297996	-0.058377508	-0.1283650497	-0.031690692	0.1273079389	-0.1404184531	0.0018215103	0.0427233475	-0.0937234337	0.07514460120000001	0.0593438483	-0.0840022063	-0.0544251656	0.0380243216	0.0323549427	-0.1833601146	0.16678794619999998	-0.1122791829	-0.1007242571	0.026507598599999998	-0.0147070629	-0.0057380103000000005	-0.1076264562	-0.0428395628	-0.1139260744	0.022979372999999997	0.06567616700000001	-0.0048516593	-0.0262446925	0.1156843777	-0.1467528633	-0.08052046339999999	-0.0244699937	-0.1056046439	-0.0610546458	-0.0190370128	0.1558341071	-0.020382539499999998	-0.059658690599999994	-0.0407306795	0.0075225279	-0.0119158746	-0.0460833841	-0.131560184	-0.0333546347	-0.0032384731	0.0746335773	0.1273252175	0.0763324741	-0.0984797743	0.080973298	-0.12093163300000001	0.0058944309999999995	0.0261996605	0.1597310361	-0.0643304232	0.0846554982	-0.0376557877	0.0647784608	-0.030187698	-0.06401678570000001	-0.0249970852	0.011771379399999999	-0.15625013199999999	-0.0919549683	-0.15986485960000002	0.10350099800000001	0.031864473500000004	-0.0067593625	-0.0402327221	0.0154462443	0.0655985934	0.0008613478999999999	0.1452295156	0.0185309541	-0.06291119190000001	-0.0440916448	-0.0305639656	0.006432003	-0.1346583381	-0.0452255304	0.029199529900000007	-0.09945313050000001	0.017334437	0.0774776496	0.10433333199999999	-0.1261985534	-0.0007962004	0.19323836149999998	-0.1377363598	0.1433295493	0.0231454019	-0.060653628	0.120326335	0.1161887065	0.1093977275	-0.0180932	0.0089072	0.00032736388624	7.933821184000001e-05	0.0559246	0.0808317	0.006533763724890001	0.00312756088516	0.00803856	-0.01687884	0.0002848952397456	6.46184468736e-05	-0.000559114	-7.023399999999996e-05	4.932814755999995e-09	3.1260846499600003e-07	0.0006861139999999999	-0.00025233600000000003	6.367345689600003e-08	4.707524209959999e-07	-0.000376942	0.0	0.0	1.4208527136399994e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38027.28515625	86.55078125	1446074416.3547516	7491.037734985352	23778.52734375	0.34375	565418362.6374664	0.1181640625	23258.3125	-12.0546875	540949100.3476561	145.31549072265625	1.016429	15.767328	0.06447518999999999	-0.010496247700000001	0.004676380999999999	0.0647803399	0.1420734615	-0.055905885599999997	-0.09892969089999999	-0.0814524012	0.0493678503	-0.06740862610000001	-0.0030165610999999997	-0.0105580365	-0.1858949792	0.0382490274	0.0123147028	-0.033981086800000004	0.0698137149	0.0695246104	0.124167278	-0.0446210141	-0.17104969550000002	0.09550211509999999	-0.2316382310000001	-0.0066138326	-0.0224518821	-0.0724593951	0.0113955626	-0.0736004811	0.0317280595	0.023333227	-0.0198660483	-0.1502843197	0.0574360421	0.0010323391	-0.0729342343	0.046518108200000005	-0.0599178534	0.0432177271	-0.0955167105	0.086537171	-0.019998713300000002	0.0674360906	0.0893700649	-0.0015538035999999999	-0.0062605397	0.0200419911	-0.0192561111	-0.1112319495	0.094252733	-0.0598900059	0.0824961332	0.1466178948	0.054582285599999995	-0.0637879838	0.09480113820000001	-0.0711934826	-0.026082521	-0.0013121235	0.1390477712	0.04800562	-0.0066713851	-0.065944703	0.2036185601	0.0806356556	0.041368768199999996	0.0255739571	0.10221928720000001	-0.122658219	0.1469496318	0.08904813519999999	0.0628164479	-0.0412189296	0.10706467060000001	-0.0025894423	-0.0399264589	0.0201455557	-0.042095621	-0.0100426059	0.08453479230000001	-0.028180041200000002	-0.0433142087	0.0337206114	-0.028926425	-0.0256720467	-0.0477296226	0.16288105560000002	-0.1422670429	0.0309271318	0.1652865727	-0.0570650092	0.0661886101	0.1148469526	-0.006137208000000001	0.006353221500000001	-0.0595069705	0.0291488442	-0.0315431142	0.1198669825	0.1143757435	0.10540925529999999	-0.0152218	0.0028714000000000014	0.00023170319524	8.244937960000008e-06	0.0377952	-0.0181294	0.0003286751443599999	0.00142847714304	0.0343664	0.02632784	0.0006931551590655999	0.0011810494489599998	-0.000626009	-6.689499999999998e-05	4.474941024999997e-09	3.91887268081e-07	0.000883623	0.00019750900000000006	3.900980508100005e-08	7.80789606129e-07	-0.000298415	7.852699999999995e-05	6.166489728999992e-09	8.905151222500002e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37936.2109375	-91.07421875	1439156100.2944946	8294.513320922852	23727.80859375	-50.71875	563008900.6616364	2572.3916015625	23197.287109375	-61.025390625	538114129.2347755	3724.098300933838	1.054549	16.358670999999998	0.07040260000000001	-0.004530227	-0.0038692226	0.0325574373	-0.0015315681	0.0072753925	-0.0151983554	-0.15687944550000002	0.0479772379	-0.0915602105	-0.0496839274	-0.1644627267	-0.0301773031	-0.0299364441	-0.021347164900000003	-0.0420668939	0.0685357029	0.0885889803	0.0961683856	0.0124190278	-0.023932320899999998	-0.14038780550000002	-0.054789935	-0.0159428325	-0.2196855106	0.1657050189	0.1187324921	-0.010414754	-0.0735599946	0.0650928966	-0.0329027854	-0.1147845457	-0.0082450849	0.0216645584	-0.0039973254	0.053280664000000005	-0.0632077712	-0.08371155599999999	-0.084209415	0.028125481600000002	-0.1434373403	-0.07322029440000001	0.17496245010000006	-0.031188956099999998	-0.0156913019	0.0300960392	0.0970356426	-0.0358173322	0.1157092253	0.0645749562	0.0241195977	0.0145007634	0.0272043772	0.047949883	0.0656390737	-0.12241788810000001	-0.07448181450000001	-0.20395109190000002	0.0793675921	0.089522635	0.09505792960000001	-0.0305150036	0.1318750795	0.052310957699999994	0.017381185	0.0552918795	-0.092543722	-0.10757442369999999	0.048816570499999996	-0.0730645671	0.1210337277	-0.0309460218	0.11012411890000001	0.053040005999999994	0.0934238731	0.061692370999999996	-0.073354358	-0.1071396431	0.0721300002	-0.0818146139	-0.0475454575	0.04651735519999999	-0.013251968700000002	0.0274918099	0.001241128	0.0646716443	0.0965570805	-0.0260657081	-0.0389626245	-0.0655547817	0.041996632	-0.054827124000000005	-0.1345659756	0.1173117029	-0.11416614929999999	-0.065422942	-0.1219006768	0.11934271980000001	0.112315068	0.1009072399	-0.0153883	-0.00016649999999999998	0.00023679977689	2.7722249999999995e-08	0.0599077	0.0221125	0.00048896265625	0.0035889325192900007	0.031967400000000014	-0.0023989999999999914	5.755200999999959e-06	0.0010219146627600004	-0.000201778	0.000424231	1.7997194136099995e-07	4.071436128400001e-08	0.000471889	-0.000411734	1.6952488675600005e-07	2.22679228321e-07	-0.000376942	-7.852699999999995e-05	6.166489728999992e-09	1.4208527136399994e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37814.0078125	-122.203125	1429899186.843811	14933.603759765625	23705.46484375	-22.34375	561949063.4582672	499.2431640625	23167.640625	-29.646484375	536739572.1291504	878.9140357971191	0.957797	14.8578	0.09860002	0.011731757399999999	-0.0383796463	-0.0307954873	-0.061645905999999986	0.012981129099999999	0.1003480366	-0.10219089140000001	-0.021451602400000002	-0.006269657099999999	0.0431013674	-0.0643552147	-0.0144387128	0.0160718127	-0.025098048199999997	-0.20907958420000008	-0.011125089599999999	0.10584088900000001	0.039060635	-0.030729818199999998	0.033810594900000004	0.0965599139	0.01115854	0.0033984270000000003	0.0386785798	0.0429138829	-0.0859674109	0.0145894876	-0.08815504460000001	-0.0467092541	-0.1446807757	0.020880537299999998	0.1241676685	-0.07764296650000001	-0.16987789739999998	0.1636437855	0.0979157397	-0.0471448936	0.1773809172	-0.018159311	0.1597202277	-0.1198972717	0.0920553949	0.027817266400000002	0.0006486052	-0.0158353049	0.070663298	0.1105883067	-0.0514363988	0.0964906287	-0.0320064692	-0.0732638338	-0.0370985467	0.1273391721	0.0280715698	-0.0501753354	-0.0637789939	-0.0389361098	-0.0344272112	0.0334337577	-0.0454693505	-0.1502970112	-0.011481316399999998	-0.0844658852	0.0016599615	0.027370451299999998	-0.0825963217	0.0114774707	0.0135857768	0.1051062021	0.09036833130000001	-0.0401625656	0.0233137111	-0.0853800733	-0.055449141699999996	-0.0202507088	0.2212010909	-0.0015860473	0.1655613937	-0.11890519570000001	-0.016912204899999998	0.080378184	-0.0499270212	0.0841006375	-0.0495551968	-0.0147473884	-0.1665101382	0.0295049379	0.0055809249	0.030353118	-0.14396700880000002	-0.08423999050000001	-0.0728417422	-0.1166090767	0.0852318073	0.0704965275	-0.0657337764	0.11875383099999999	0.1100111431	0.0959136145	-0.0105713	0.004817	0.00011175238368999998	2.3203489e-05	0.0200275	-0.039880200000000005	0.0015904303520400005	0.00040110075624999995	0.0342281	0.0022606999999999905	5.110764489999957e-06	0.0011715628296099993	-0.0006997	-0.0004979219999999999	2.47926318084e-07	4.8958009e-07	0.00058147	0.00010958099999999991	1.2007995560999984e-08	3.3810736089999994e-07	4.83974e-05	0.00042533940000000003	1.8091360519236e-07	2.34230832676e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
