csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	cosine00	cosine01	cosine02	cosine03	cosine04	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21
27254.80859375	n/a	n/a	742824591.4819489	19299.169921875	n/a	n/a	372457959.6734047	19537.34765625	n/a	n/a	381707953.44117737	n/a	n/a	n/a	0.0683583589	-0.0270381695	-0.0785225279	0.0833356347	0.0193594821	0.1075090393	-0.0793679492	0.0240311788	-0.016556350900000003	0.0341200491	-0.0201076054	0.009445064	-0.0154695549	0.007552789399999998	-0.012730836200000002	0.034744974399999996	-0.0493983112	0.1381863853	-0.0373673093	0.08716486279999999	-0.10440497929999999	0.022386001099999997	0.0406679404	-0.04440402809999999	0.014437138899999999	-0.0897142513	0.0177326092	-0.0043901148	0.0380235335	-0.0494726697	0.18719318210000002	-0.0490246762	0.0010177226	-0.015170971399999999	0.08174471009999999	-0.0178111408	0.1571591494	-0.0197562979	0.0563250303	-0.0694440353	0.08408001970000001	0.1045102393	-0.0348543825	0.027254029	-0.0004188141	-0.1052185757	0.0682118097	-0.0110055758	-0.0552397437	-0.0251122121	0.058158190400000004	0.108921796	-0.0800122298	0.08154060610000001	-0.0028038851	0.1158783982	-0.0660053111	0.0353471881	-0.0107365894	0.0143154048	-0.004144013	0.018989704399999998	-0.0237881083	0.0405422928	-0.0212849714	0.0353857416	-0.0528779605	0.0019339865	-0.1761617602	0.0613998415	-0.1132627883	0.014555591699999999	0.0937228474	-0.0304459346	0.0499129401	-0.0185409674	0.0172534136	-0.0528665122	0.016516313600000002	-0.087128938	0.1842597304	-0.0590067088	0.054329357599999996	-0.0407482634	0.0676637439	-0.12366940609999999	0.0648555051	-0.008983627	0.0083821429	-0.0041560259000000006	-0.0595327442	0.0935399172	-0.1006927273	0.06632948849999999	-0.019509596100000002	-0.034795834500000004	0.013309250600000001	0.0093479149	0.0999969158	0.09998766320000001	0.099972243	0.099950656	0.09992290359999999	-0.0483422	n/a	n/a	0.00233696830084	-0.239299	n/a	0.057264011401	n/a	-0.19974	n/a	n/a	0.039896067599999994	0.00189823	n/a	3.6032771329e-06	n/a	0.00533144	n/a	n/a	2.84242524736e-05	-0.00171878	n/a	2.9542046884e-06	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
27285.88671875	31.078125	965.849853515625	744519614.0284576	19298.333984375	-0.8359375	0.69879150390625	372425694.5724831	19463.046875	-74.30078125	5520.606094360352	378810193.65844727	1.1468950000000002	26.094501	0.2448756	0.0645227622	-0.0431721107	-0.048183375300000005	0.0875498616	-0.017956453100000002	-0.009847343199999999	-0.0746982803	0.06214166030000001	0.0919879799	0.0351464023	-0.1058241133	-0.0347595931	0.006505176600000001	-0.0099152325	0.0275273513	0.0032663788	-0.0389680682	0.0599951408	-0.012860068799999999	0.090701861	-0.0179286809	-0.0586907542	0.038906613	0.0934521159	0.0821762354	0.058372158499999986	-0.0233777217	0.0953483337	0.1348363268	-0.0410719702	0.1240659055	0.13508533890000002	0.0048776741999999994	-0.07974873519999999	0.0098253584	-0.0120973933	0.10375691869999999	-0.0335852298	0.0511987441	0.040705944	0.031951997	-0.0573220075	-0.1551433609	0.0035664758	-0.049684750800000003	0.0009047177	-0.0628069052	0.0141833673	-0.0569777899	0.0351864963	0.1640300489	0.0844148793	-0.046158476399999995	0.09098897800000001	0.0247424102	-0.0082517738	-0.06086139440000001	0.0672119665	0.11777379460000001	-0.0368295544	-0.081248654	0.024193350699999998	0.009735642099999999	0.0323179635	-0.013367083799999999	0.0796986325	0.0029546834	-0.024514273	-0.08974578779999999	0.0107692258	0.0148060705	-0.0011931778	0.0096065857	-0.0363523524	0.0135804185	0.066714703	-0.05880228940000001	-0.0017659064000000004	-0.014345509099999999	0.058884615700000004	0.13638147050000002	0.16061161529999998	0.0215859963	0.068565849	0.00107642	-0.0662623586	0.0882928942	0.0741969247	0.0427980415	0.0686863331	0.0264250469	0.0301535613	0.043919892300000006	0.0913391373	0.1239228634	-0.061459820400000004	0.020035478500000002	0.025503013799999998	0.099972243	0.0998889875	0.0997502796	0.0995561965	0.09930684570000001	-0.0483978	-5.560000000000287e-05	3.0913600000003197e-09	0.00234234704484	-0.165883	0.07341599999999998	0.027517169689	0.005389909055999997	-0.144075	0.055664999999999985	0.003098592224999999	0.020757605625	0.00192945	3.121999999999999e-05	3.7227773025e-06	9.746883999999994e-10	0.0038613	-0.00147014	2.1613116196e-06	1.4909637689999996e-05	-0.0025322	-0.00081342	6.4120368399999996e-06	6.616520964e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
27068.98828125	-216.8984375	47044.932189941406	732730126.5704497	19308.798828125	10.46484375	109.51295471191406	372829712.1850014	19438.46875	-24.578125	604.084228515625	377854067.34472656	1.341287	30.517378000000004	0.1983183000000001	-0.010758493999999999	0.0886181608	-0.0078018648	0.0953397902	-0.0067822136	-0.041103512200000004	0.0059889513	0.072354773	0.053255505700000004	-0.057185562599999996	-0.0311367654	-0.0090514721	0.136925041	-0.0915051487	0.08146092490000001	-0.0151411509	0.0165416608	-0.039468711000000004	0.0531711194	-0.09084524349999999	0.0058983266	0.0741968589	-0.024148817599999997	0.0653512571	0.0696894725	0.0297290568	0.0224818821	0.027842440899999998	0.0713546575	-0.0060929721	-0.06056029690000001	0.0235501459	-0.0766976732	-0.0220326759	-0.0607842308	0.053502351	-0.10201230900000001	0.072086444	0.0498162396	-0.08397669710000001	-0.062344183399999996	-0.0636840979	0.073378878	0.0717746091	-0.051546370099999995	0.0499556526	-0.0203403997	0.0304104096	0.0039207695	0.09797706880000001	-0.0052742647	0.0831616889	-0.0033927584	0.0964966836	-0.0118622899	-0.0263446079	0.0096444459	0.0566811651	0.0627327835	-0.0780914094	-0.056511995599999996	-0.117519841	0.099693395	-0.0558100271	0.039645936	0.0555484236	0.023073079500000003	0.0649820912	0.061727111200000004	-0.0292397082	0.0047216962	-0.0865604108	0.0089189742	-0.0019683201	-2.1146700000000002e-05	0.0299495686	-0.0508531636	0.08202693309999999	-0.014693501299999997	0.0603631158	-0.0238990511	-0.0548570124	-0.0435877238	0.0054543496	0.0065617479000000005	0.08328611059999999	0.08563937199999999	0.0458004292	-0.0749896105	-0.0368200836	-0.018823865800000002	-0.0062931664	-0.0103677105	-0.0090796926	-0.1144637999	0.0244520536	0.1188658452	0.0036699671999999997	0.09992290359999999	0.0996917334	0.09930684570000001	0.09876883410000001	0.09807852800000001	-0.023055000000000003	0.025342799999999995	0.0006422575118399997	0.0005315330250000002	-0.128397	0.037485999999999985	0.016485789609000004	0.0014052001959999991	-0.101606	0.04246900000000002	0.0018036159610000015	0.010323779235999996	0.00131813	-0.00061132	1.7374666969e-06	3.737121424000001e-07	0.00279644	-0.00106486	1.1339268196e-06	7.8200766736e-06	-0.00271643	-0.00018423000000000007	7.378991944900002e-06	3.394069290000003e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26899.390625	-169.59765625	28763.365005493164	723577215.9963379	19221.21484375	-87.583984375	7670.954319000244	369455100.06959534	19409.06640625	-29.40234375	864.4978179931641	376711858.7622223	0.865144	19.684032	0.13773220000000005	0.0166179674	0.0915756563	-0.0398361552	-0.049519753	0.0343909809	-0.006189145300000001	0.0641341988	0.0071720436	0.1030299422	-0.0426398283	-0.08627841050000001	-0.0010897333	0.1330879324	-0.0079973814	0.0401774998	0.06762698519999999	0.0032999120000000003	-0.1218920158	0.0213413052	-0.025700436299999997	-0.1119718025	0.1423443551	0.0558560736	-0.047367593	0.1234342446	-0.0054044648	-0.013670461299999999	-0.1036919343	0.0403962173	0.061484036799999996	-0.0407960193	0.1004465616	0.0094878864	0.0336850104	-0.0302475635	-0.032479099	0.0529701067	-0.00021247990000000002	-0.0706483779	-0.019671321000000002	-0.0494002634	0.0188660898	-0.11590603630000001	-0.029912957200000007	0.0887271614	0.10538437390000001	-0.0226367117	-0.0644341254	-0.0215921373	0.0672657326	-0.0501697496	0.007502924	-0.039112782900000004	-0.0562107312	-0.0367566771	-0.0292457502	0.06983031940000001	-0.0056857535	0.1160156363	-0.086123625	-0.1196352615	-0.048624306799999996	0.0513167337	-0.11256069939999999	-0.0360154778	-0.013310291799999999	-0.0077896247	0.0004370774	0.1049632816	-0.0817484503	-0.1240480441	-0.0377156207	0.08743325490000001	0.1507179736	0.0514066522	0.0250389168	-0.006395177199999999	-0.0749902201	0.0392137968	0.0659405377	-0.0403941055	0.1311687315	0.0140787745	0.0239729139	0.0175439582	0.0265985702	-0.033246984199999996	-0.0400863918	-0.0455319454	-0.0879581252	-0.0103967513	-0.0253026375	0.0745670954	-0.0371072401	0.1297353181	0.0897925214	0.14104295109999998	-0.0324472139	0.0998489097	0.0993960955	0.09864292570000001	0.09759167619999999	0.0962455236	-0.0231551	-0.00010009999999999532	1.0020009999999065e-08	0.0005361586560099999	-0.0637004	0.0646966	0.004057740960160001	0.004185650051560001	-0.101588	1.7999999999990243e-05	3.239999999996489e-10	0.010320121744	0.0017240999999999995	0.00040596999999999937	2.972520809999998e-06	1.6481164089999953e-07	0.00191589	-0.0008805499999999998	7.753683024999998e-07	3.6706344921e-06	-0.00288826	-0.00017183	8.342045827600001e-06	2.95255489e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26966.314453125	66.923828125	4478.798770904541	727182115.1848183	19232.86328125	11.6484375	135.68609619140622	369903029.9952545	19414.896484375	5.830078125	33.98981094360352	376938205.49899673	0.844744	19.219877	0.1006194	0.0299100426	0.054183578600000004	-0.034703410899999995	-0.0379367699	0.019996275900000002	0.0276639241	0.0041424465	-0.0124477546	0.09394449560000001	-0.0188915492	0.00037762150000000003	-0.017118701599999998	0.003942355	-0.0117964791	0.0432118859	0.0307692667	0.026298458900000002	-0.0827229479	-0.0432794838	-0.1481489741	0.0703868939	-0.0284857537	0.050210489500000004	-0.022362180099999997	-0.0533330637	-0.0864014383	0.007131888	0.0440113855	-0.0368912854	0.02684553	-0.000875006	-0.0491010597	-0.0408891573	-0.0412028304	-0.0379907868	-0.08872511640000001	0.0758089874	0.021699589	0.08983084150000001	-0.1278296401	0.0023225871	0.0626998538	-0.07004094429999999	0.0015512489000000002	0.026144167700000002	-0.0032858436	-0.04326606190000002	-0.1250714363	-0.0251829129	0.0548121174	0.014327413999999997	-0.0448365473	-0.0321539353	-0.0360600498	-0.0179939496	0.0242544348	0.0112198421	-0.0323661881	0.0657337497	-0.0207148097	-0.0022726779	-0.0387080054	-0.015358673400000003	-0.047604702400000004	0.0104814352	-0.0379071689	-0.006529469	-0.058505888099999986	0.1370705502	0.09308848480000001	0.046127699	-0.0111759797	0.0349391822	-0.0762162735	0.0015725507	-0.0705623138	0.09531760199999999	0.0625308071	-0.018526021599999998	-0.06008740570000001	-0.0225501271	0.025351959599999998	0.0842344131	0.0585060771	0.08963870789999999	-0.0346725395	0.0562917747	0.0437970235	-0.0367103869	-0.0223008614	-0.0704558533	0.0360931784	-0.0013924685	0.048664279000000005	-0.0109197451	0.12433140640000001	-0.0203873551	-0.0733903722	0.0997502796	0.0990023658	0.09775999380000001	0.0960293686	0.0938191336	-0.0232034	-4.830000000000459e-05	2.3328900000004427e-09	0.0005383977715600002	-0.018958900000000004	0.0447415	0.0003594398892100001	0.0020018018222500004	-0.0943614	0.0072266000000000006	5.222374756e-05	0.008904073809959999	0.0013703700000000005	-0.00035372999999999893	1.877913936900001e-06	1.2512491289999927e-07	0.00162744	-0.00028845	8.32034025e-08	2.6485609536e-06	-0.00255838	0.0003298800000000003	6.5453082244e-06	1.0882081440000017e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
27128.53125	162.216796875	26314.28918838501	735957207.7822267	19262.92578125	30.0625	903.75390625	371060309.6539459	19503.564453125	88.66796875	7862.008682250977	380389026.37720114	1.1125060000000002	25.312084	0.11441613	-0.0508890753	0.07897787690000001	0.0298991816	-0.0087088905	0.037288830499999995	-0.0554263468	0.1201050442	0.0197504036	0.0199545345	-0.0910694485	-0.040582167999999995	-0.027323251899999998	0.07994678849999999	0.0649064224	0.0596210594	-0.058976113899999995	-0.0085928918	-0.0400701933	0.0549368125	0.06101635480000001	0.1209465718	-0.0621622851	-0.1070290755	-0.0524051984	-0.040019330299999996	-0.032957058	0.0790292509	0.0136055972	-0.1091965443	0.0353930784	0.0080943405	-0.063941477	-0.0023320392000000002	-0.0371879466	0.061124925	0.030909876200000002	-0.0387359543	-0.060424379	0.1670863331	-0.0212604871	0.030537022599999998	0.0818192278	0.0836779914	0.11630293109999999	0.057239745599999996	0.12055699880000001	0.1259577913	0.09094271960000001	0.040812740699999996	0.059468796	-0.0836241096	0.0296024873	0.030314846800000007	-0.0096882012	-0.0438840533	-0.0651922738	0.1051931781	0.0056937249	0.014748900300000001	-0.0947754056	-0.0363579505	-0.0112046826	-0.0001663378	0.0096498626	-0.09163657970000001	0.0301778029	0.0400157915	0.0431037024	0.0396167552	-0.0440917681	0.0650003132	-0.014350789	-0.1076026632	0.0036922332	0.0413514212	-0.122797176	0.0787213051	-0.0081750153	0.0170552022	-0.0748362358	-0.0621581684	-0.0001092983	-0.11343973539999999	-0.08146600309999999	0.034665373199999995	0.019952409299999998	0.0332830893	-0.0158362876	0.0539180754	0.072729186	-0.1652593342	0.09037133130000001	-0.0231278627	-0.0812108457	-0.11233425710000004	0.0358926558	0.11410800039999999	0.1088748576	0.0996270376	0.0985109326	0.0966600102	0.0940880769	0.0908143174	0.00686923	0.030072630000000006	0.0009043630751169002	4.71863207929e-05	-0.039437699999999985	-0.020478799999999988	0.0015553321812899995	0.0004193812494399995	-0.0625087	0.0318527	0.00101459449729	0.00390733757569	0.00138798	1.76099999999995e-05	1.9264884804e-06	3.1011209999998245e-10	0.0012274	-0.00040004	1.6003200159999996e-07	1.50651076e-06	-0.00233579	0.00022258999999999994	5.4559149241e-06	4.954630809999997e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26977.06640625	-151.46484375	22941.598892211914	727762111.8872223	19241.94921875	-20.9765625	440.0161743164063	370252609.73695374	19541.056640625	37.4921875	1405.6641235351562	381852894.63211435	0.925202	21.050488	0.1834728300000001	0.0064448759999999996	0.033573031	-0.0286463723	-0.037554364900000005	0.0269215317	0.0840361149	0.0723721492	-0.055017019699999996	-0.026097282200000002	0.0400891294	-0.07185642469999999	-0.0390702152	0.052006775199999994	0.059253627300000014	0.0612998441	-0.0317064844	0.04489941	-0.0578620162	-0.0899660934	-0.0786010524	0.0538638049	0.03143115	-0.016174479	-0.06926919969999999	0.0583143738	-0.0275439465	0.0159838854	0.0002786935	-0.047617912000000005	-0.038625522	0.0561654647	0.0486630901	0.0529903806	0.10412331109999999	0.062109503899999995	0.1107323537	-0.08798790150000001	-0.05033514099999999	-0.11340913359999999	-0.0097492731	0.004615453	-0.1732540851	-0.0960267717	-0.0034052721999999996	0.0365341503	0.058026883099999996	0.0248749315	-0.1593169188	-0.0195387478	-0.0082660722	-0.1027495424	-0.0154761576	-0.0321385826	-0.040198512400000004	-0.0230128821	0.0778210123	0.0748629042	-0.0544514741	-0.0080306853	0.0306413625	-0.0776568956	-0.0242641165	-0.0378003627	-0.0618820752	-0.010902407099999999	0.010686573999999999	0.131634629	-0.09207378599999999	0.104685402	0.0040552612	0.027916993900000003	-0.0866594599	0.0147324716	0.0152506947	0.0150514505	-0.0354678383	0.0057103052	-0.0159636126	0.0198860962	-0.0313049078	0.0713551394	-0.0234275993	-0.0552814634	-0.0604851301	-0.1068156771	0.1757730502	0.0066904754000000006	0.040455404900000005	0.0639344529	-0.0025349952	0.0838179274	-0.10933291789999999	-0.0387889371	0.0311627308	0.0169154106	0.09397174380000001	0.0749855118	0.1187045597	0.0994792142	0.0979222811	0.0953454172	0.0917754626	0.0872496007	-0.016125	-0.02299423	0.0005287346132929001	0.000260015625	-0.060703	-0.021265300000000008	0.0036848542090000005	0.0004522129840900003	-0.130971	-0.0684623	0.004687086521290001	0.017153402841	0.00209209	0.00070411	4.3768405681e-06	4.957708920999999e-07	0.00102671	-0.00020069000000000009	4.027647610000005e-08	1.0541334240999998e-06	-0.00182557	0.0005102199999999998	3.3327058249000007e-06	2.603244483999998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
27038.341796875	61.275390625	3754.673496246338	731071927.1246376	19243.01171875	1.0625	1.12890625	370293500.0079498	19549.966796875	8.91015625	79.39088439941406	382201201.75891495	0.953912	21.703695	0.04409269999999999	0.047935962199999994	-0.0418474353	-0.036522908300000004	-0.0269786806	-0.0099422547	-1.91759e-05	-0.0292594931	-0.0400881924	0.0333511175	0.044633219	-0.020780365	-0.0768745642	-0.013608164099999999	0.012338819099999999	-0.0243989462	0.0794026051	0.0002089113	-0.0728866409	0.0203722408	-0.1072001223	0.0344490042	-0.0839259235	0.0664266588	0.042399230700000005	-0.0126169083	-0.059417054299999994	0.043446576900000006	-0.0114602923	-0.0391869264	0.0497154324	-0.0431883349	-0.0824810988	-0.012278033899999999	0.08951121109999999	-0.0131223511	-0.0309625352	-0.0357203061	0.0475615933	-0.0504959232	-0.045461792699999996	-0.0726634573	0.06902882219999999	-0.1915925893	-0.0751249336	0.0077074493	-0.0771677887	-0.0033471126	0.1426905427	-0.043107802599999995	-0.0494099218	-0.0023655081	-0.0505429624	-0.0371559785	-0.026913163700000003	0.0083398712	0.0037170478	-0.0276747857	-0.0371825183	0.0418802381	0.0268051404	-0.0404157949	-0.034133985299999996	-0.07103389019999999	-0.0667436954	0.035981572999999996	-0.057689743499999994	-0.062739732	0.013812111399999999	0.0813398117	0.043169798899999993	0.052369553799999996	0.0529428412	-0.016409957	-0.0820588306	0.023166025099999998	0.0087593005	0.0267911854	-0.0185050777	0.0248382589	0.0101194619	-0.0866851448	-0.08627658839999999	0.1528616793	0.0146877273	0.0817486741	0.037063559100000004	-0.0582179092	-0.0288421609	-0.0399042999	-0.0051052473	0.06833343780000001	0.1052215369	0.002124936	0.0057038876	0.16608821529999998	-0.058939843099999986	-0.10231006990000001	-0.0005807589	0.09930684570000001	0.097236992	0.0938191336	0.08910065240000001	0.08314696120000001	-0.0161425	-1.7500000000000154e-05	3.062500000000054e-10	0.00026058030624999997	-0.0535279	0.0071751000000000046	0.00286523607841	5.148206001000005e-05	-0.14799500000000002	-0.017024000000000008	0.0002898165760000004	0.021902520025000004	0.00175485	-0.00033723999999999994	3.079498522500001e-06	1.1373081759999996e-07	0.000966428	-6.028199999999983e-05	3.6339195239999792e-09	9.33983079184e-07	-0.00182557	0.0	3.3327058249000007e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
27076.02734375	37.685546875	1420.2004432678225	733111256.7194978	19295.234375	52.22265625	2727.205825805664	372306069.5861816	19562.384765625	12.41796875	154.20594787597656	382686897.71835715	1.041888	23.705372	0.04836480000000001	-0.0157462313	0.0067097303	0.003792846	0.0383028831	-0.0038179858	-0.06642568230000001	0.0388927927	0.0023285207	-0.0804776726	0.0529590283	-0.05065203980000002	0.0863398109	0.1332455645	-0.0086604795	0.0643582221	0.0406969296	0.0588151832	-0.0142530811	0.06719641259999999	-0.0360975188	0.1215704221	-0.1062363791	-0.0818268221	-0.0295715979	-0.069908115	-0.0341367604	0.035214298	0.0154812475	-0.1360176654	0.0773974175	-0.05812332980000001	-0.04004	-0.09459490890000001	0.023518348799999998	0.0787456763	-0.0061080738	-0.015141571999999999	-0.0003256065	0.0598806557	0.0181662936	-0.009776493399999999	0.10085383369999999	0.0110045925	-0.0390406338	0.17305952800000002	-0.0727892488	0.038518631	0.0012489334	0.0101591731	-0.007937869	-0.0666229975	0.0328746619	0.0052612181	0.0436232368	-7.2052e-05	-0.0570188335	0.0316847341	0.0263567652	-0.0633563152	0.09994030039999999	-0.053500814	-0.0012684449	0.0627660928	-0.147365449	-0.055321577999999996	0.057953584100000004	0.0114421012	0.0407396678	0.034821586200000004	0.043066088499999995	0.0859575818	0.0036475119	-0.0529824463	-0.0010464934	-0.009888553100000001	-0.10460549470000001	0.12291134460000001	0.0327711648	0.0183523982	-0.1115589835	-0.1483727808	-0.0821691157	0.005802769	-0.1115712935	0.0356395285	-0.0454162098	-0.0226662039	-0.0170457651	-0.0457564397	-0.0190368723	-0.046419249800000006	-0.0454388585	-0.0697636553	-0.1317729694	0.0350275178	-0.12624635050000002	-0.03877065	0.0015645985000000001	0.0991099747	0.0964557418	0.092084548	0.08607420269999999	0.0785316931	-0.0161471	-4.600000000000437e-06	2.116000000000402e-11	0.00026072883841	-0.0394626	0.014065299999999996	0.00155729679876	0.0001978326640899999	-0.13101300000000002	0.016981999999999997	0.00028838832399999983	0.017164406169	0.00141753	-0.00033732000000000017	2.0093913009e-06	1.1378478240000007e-07	0.00095749	-8.93800000000011e-06	7.988784400000197e-11	9.167871001e-07	-0.00182557	0.0	3.3327058249000007e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26987.169921875	-88.857421875	7895.6414222717285	728307340.3921548	19275.126953125	-20.107421875	404.3084144592285	371530519.05908585	19588.876953125	26.4921875	701.8359985351562	383724100.28467184	0.8669799999999999	19.725792	0.11773509999999998	0.0105341349	0.013961033999999999	-0.0379229795	0.020735716100000003	-0.0059809501	0.0383068442	-0.0067503036	-0.0479006219	-0.0544890858	0.042328024900000004	-0.037153077799999996	-0.0313765544	0.096989454	0.0787635847	0.0165123191	-0.040880535600000004	0.102376138	-0.0420276264	-0.0233119437	0.022532463500000002	0.0044648295	0.0229619668	0.0661540625	-0.061560053899999995	0.0823839542	-0.0141665774	-0.0656032378	0.0774331834	-0.0452364415	0.1263921899	-0.048134862699999996	-0.10009976470000001	0.1224618246	0.0241672992	-0.10463866720000001	0.0726476124	-0.0406604503	0.022107268399999998	-0.08987958380000001	-0.0675953044	0.0167583232	-0.1475721002	-0.0008752932	-0.0014360907000000001	-0.0858290033	-0.0179979627	0.035798628900000004	0.108361435	-0.0172176943	-0.0188011301	-0.11733837609999999	0.0019300676000000001	-0.0403622322	0.027971367200000003	0.011504357199999999	0.0306651862	-0.014614324299999999	-0.027938156699999998	-0.0393333342	0.0522599101	-0.044109107800000005	-0.0408925244	-0.0400572414	-0.1154274473	0.018571356	-0.037629316600000004	0.1414405224	-0.0377748911	0.0177562449	-0.11349800609999999	0.024937145299999998	0.0813440525	0.0761134473	0.0075574652	0.0348200496	0.0333279991	-0.0246476086	0.07940489099999999	0.061774644299999994	0.048171235599999994	-0.005751183199999999	0.0288843194	-0.035329158900000004	0.0855010626	-0.017713898500000002	0.0922144085	-0.0305382463	-0.0723363306	0.0653587893	0.030431839500000002	0.0897604053	0.042345420099999996	-0.1281484528	-0.0193976904	-0.1060772493	0.0358773762	0.027530410099999996	0.0461692779	0.0988886499	0.0955793015	0.0901455117	0.0827080574	0.0734322509	-0.0161648	-1.769999999999897e-05	3.1328999999996336e-10	0.00026130075903999997	-0.0544775	-0.015014899999999998	0.00296779800625	0.00022544722200999994	-0.174224	-0.04321099999999997	0.0018671905209999976	0.030354002176	0.00207061	0.0006530800000000001	4.2874257721e-06	4.2651348640000016e-07	0.00103061	7.311999999999998e-05	5.346534399999997e-09	1.0621569720999998e-06	-0.00136194	0.00046363	1.8548805636e-06	2.149527769e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
