name	intensity-avg	volume
Left-wm-bankssts	95.3903	2391.4
Left-wm-caudalanteriorcingulate	101.7806	2342.6
Left-wm-caudalmiddlefrontal	96.5279	5808.5
Left-wm-cuneus	99.3453	2375.2
Left-wm-entorhinal	75.8883	606.4
Left-wm-fusiform	89.1871	5040.5
Left-wm-inferiorparietal	99.6308	9203.5
Left-wm-inferiortemporal	87.6611	4722.8
Left-wm-isthmuscingulate	98.2844	3878.5
Left-wm-lateraloccipital	94.602	9429.3
Left-wm-lateralorbitofrontal	92.8095	6172.5
Left-wm-lingual	88.3698	5295.5
Left-wm-medialorbitofrontal	89.5248	3558.8
Left-wm-middletemporal	88.021	5076.8
Left-wm-parahippocampal	84.47200000000001	1380.9
Left-wm-paracentral	95.2068	3567.0
Left-wm-parsopercularis	97.4055	2950.2
Left-wm-parsorbitalis	89.5493	770.4
Left-wm-parstriangularis	95.4284	2904.9
Left-wm-pericalcarine	93.7659	3271.7
Left-wm-postcentral	93.1013	6378.0
Left-wm-posteriorcingulate	98.5128	4066.3
Left-wm-precentral	94.7002	10203.4
Left-wm-precuneus	97.0728	8614.6
Left-wm-rostralanteriorcingulate	98.2348	2544.6
Left-wm-rostralmiddlefrontal	96.9158	11273.6
Left-wm-superiorfrontal	93.1505	17619.0
Left-wm-superiorparietal	97.9986	9777.9
Left-wm-superiortemporal	93.4828	8140.9
Left-wm-supramarginal	99.3578	8377.5
Left-wm-frontalpole	92.4352	273.3
Left-wm-temporalpole	75.5567	516.0
Left-wm-transversetemporal	94.0855	702.4
Left-wm-insula	92.7383	9204.0
Right-wm-bankssts	96.6434	2641.0
Right-wm-caudalanteriorcingulate	100.485	2412.8
Right-wm-caudalmiddlefrontal	95.7877	6094.3
Right-wm-cuneus	96.0034	2699.6
Right-wm-entorhinal	73.3549	493.6
Right-wm-fusiform	86.6346	5023.1
Right-wm-inferiorparietal	96.8634	10755.7
Right-wm-inferiortemporal	86.2691	4599.5
Right-wm-isthmuscingulate	99.4459	3313.0
Right-wm-lateraloccipital	92.2784	7000.3
Right-wm-lateralorbitofrontal	94.7376	5824.2
Right-wm-lingual	88.7692	5288.3
Right-wm-medialorbitofrontal	93.7081	3154.4
Right-wm-middletemporal	88.5685	5617.3
Right-wm-parahippocampal	83.9276	1461.7
Right-wm-paracentral	96.7366	4689.6
Right-wm-parsopercularis	96.2267	3141.8
Right-wm-parsorbitalis	91.9151	1014.0
Right-wm-parstriangularis	95.7772	3494.5
Right-wm-pericalcarine	92.0688	3301.5
Right-wm-postcentral	92.9358	6619.2
Right-wm-posteriorcingulate	98.6857	4147.6
Right-wm-precentral	94.7393	10812.6
Right-wm-precuneus	97.5282	8382.0
Right-wm-rostralanteriorcingulate	99.3557	1987.8
Right-wm-rostralmiddlefrontal	96.5532	10035.3
Right-wm-superiorfrontal	93.5306	16708.6
Right-wm-superiorparietal	97.61399999999999	9489.2
Right-wm-superiortemporal	90.2311	6321.4
Right-wm-supramarginal	98.2528	8156.7
Right-wm-frontalpole	92.365	262.3
Right-wm-temporalpole	76.7386	748.4
Right-wm-transversetemporal	92.8224	646.1
Right-wm-insula	91.1251	9808.0
Left-UnsegmentedWhiteMatter	97.8753	23450.9
Right-UnsegmentedWhiteMatter	98.5713	22169.9
