csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09
32517.486328125	n/a	n/a	1057386917.0997963	21363.63671875	n/a	456404973.85072327	n/a	21400.201171875	n/a	n/a	457968610.1967201	n/a	n/a	n/a	-0.0702764375	0.034445549900000004	-0.18048228309999997	-0.051237221500000006	0.13293451	0.2061349798	-0.06332981	0.19655590609999998	-0.1707730711	-0.1383912639	0.13803083359999999	-0.059809311500000004	0.0428440444	-0.0701793478	0.1061950104	-0.0159712423	0.0449533388	-0.18368208649999998	0.12309543560000001	0.0018611354999999998	-0.0212093883	0.2013173637	-0.0551595032	0.0340809811	-0.0054647666000000004	0.1489042073	-0.0782991875	0.0334083624	-0.032790879	0.1166133142	-0.1368116051	0.0248316359	0.0528215668	-0.0297062864	0.032418987999999996	-0.1000783122	0.2587522387	-0.0672311771	-0.0435021474	0.1465904241	-0.2087305652	0.0655522229	-0.019478221599999998	0.2780383961	0.1179384725	-0.0083852853	0.1355072316	-0.0929426782	0.0697397742	-0.0298803254	0.0739762683	0.0499148643	-0.1047257033	0.13678523210000001	-0.0030265596	0.1959354804	-0.0095233379	0.0215090819	-0.0321376876	0.1257916649	-0.0318430722	0.0433518082	-0.027049027599999997	0.15241399320000001	-0.013621694299999999	0.045837604299999994	0.0704566901	-0.0473718949	0.0727039685	0.0691428144	0.1217078847	0.1216831682	0.1216419777	-0.07805099999999998	n/a	0.006091958600999997	n/a	0.13943699999999998	n/a	0.019442676968999997	n/a	-0.115116	n/a	0.013251693456000002	n/a	0.0199331	n/a	n/a	0.00039732847561	0.00176513	n/a	n/a	3.1156839169e-06	-0.00141335	n/a	1.9975582225e-06	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32585.1171875	67.630859375	4573.9331398010245	1061789862.123108	21366.681640625	3.044921875	456535084.33182144	9.271549224853516	21420.25	20.048828125	401.955509185791	458827110.0625	1.201471	25.758093	0.34800269999999994	-0.0737623514	0.0297233432	-0.1278030832	-0.046467678	0.105714796	0.1729871939	-0.0752068121	0.17377509079999998	-0.1618596906	-0.0657777208	0.2197280289	0.0007445914999999999	0.1132595467	-0.0546905516	-0.12156776039999999	-0.035854780499999996	0.145706413	-0.16892235940000006	0.0964703867	-0.08586994070000001	-0.0285271842	0.031477165099999996	-0.025935773399999997	-0.054434517300000006	0.0605024757	0.026863426699999998	0.17359806079999998	0.0419214799	-0.1632859175	0.009921863199999999	-0.0712329597	0.015513928	0.0626171433	-0.00028697900000000003	-0.0108766245	-0.12337931279999999	0.170736539	-0.0614571	-0.039316643	0.1173106973	-0.1813113114	0.08653096910000001	-0.0181423353	0.2454087216	0.15522549119999998	-0.0227840833	-0.0038727789	0.0606956704	-0.048963963	0.0060740074	0.0473141141	0.0745510059	-0.2244109083	0.1068651723	-0.0092747739	0.0121681323	-0.0514038102	0.1160537699	-0.1597507889	-0.061155357300000004	0.0404679057	-0.1267477997	-0.021524920899999998	0.1722751228	-0.0196424978	0.09439684710000001	0.1289645835	0.0818905686	-0.1105747087	0.09619414119999999	0.1216419777	0.12141962949999999	0.12104935019999999	-0.0809799	-0.002928900000000012	0.006557744204009999	8.57845521000007e-06	0.0403293	-0.09910769999999998	0.00162645243849	0.009822336199289995	-0.120528	-0.005411999999999986	0.014526998784	2.9289743999999846e-05	0.016047899999999997	-0.0038852000000000023	1.5094779040000015e-05	0.0002575350944099999	0.00142363	-0.0003415	1.1662224999999999e-07	2.0267223769e-06	-0.000828968	0.0005843819999999999	6.87187945024e-07	3.415023219240001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32611.533203125	26.416015625	697.8058815002441	1063512097.8585244	21372.7578125	6.076171875	456794776.5117798	36.919864654541016	21439.07421875	18.82421875	354.3512115478516	459633903.3570709	1.144539	24.537533	0.1704858	-0.0094772008	0.0051555849	-0.13609448429999998	-0.0425162824	0.0881604082	0.1764844046	-0.049039695099999996	0.0028994831	-0.1224454601	-0.1353601307	0.0609049921	0.0112632853	-0.0738906978	-0.0900922016	-0.0393928551	-0.059089285	-0.0682535467	-0.0196488636	0.0976196075	-0.0927521034	0.10378609779999999	0.0985801804	-0.13432244710000002	0.0140256842	0.0439810146	0.0995860591	-0.0016415871	-0.1321605945	-0.0839904884	0.028258252999999997	0.0576814767	-0.056307351	-0.0035117954	-0.058788961699999996	0.018865974	0.0506515128	0.2363567372	0.0561781013	-0.039838698900000004	0.0964015423	-0.17795665789999998	0.0483584746	-0.07094836809999999	0.159267712	0.0313535568	-0.0509300928	-0.0200431749	-0.0552361369	-0.014130317199999999	0.0277487779	0.0757749125	0.1102620335	0.0245796756	0.0592318396	-0.1587115337	-0.0198017656	-0.0686448125	-0.0335774693	-0.0336353822	0.008511672	-0.016603611299999998	0.040564043	-0.0009035245	0.0618775289	0.0978961681	0.1602607526	-0.08654969	-0.0786936169	-0.0082154239	-0.012447076599999999	0.1215101995	0.120893123	0.1198669825	-0.0781416	0.002838299999999988	0.006106109650560001	8.055946889999933e-06	0.0639034	0.023574099999999997	0.00408364453156	0.0005557381908099999	-0.0632742	0.0572538	0.004003624385640001	0.0032779976144399997	0.0149055	-0.0011423999999999965	1.3050777599999922e-06	0.00022217393025	0.00124803	-0.00017559999999999993	3.083535999999997e-08	1.5575788809e-06	-0.0012473600000000005	-0.0004183920000000005	1.5559069696000013e-06	1.750518656640004e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32637.626953125	26.09375	680.8837890625	1065214693.1313516	21384.48828125	11.73046875	457296339.05091864	137.60389709472656	21491.236328125	52.162109375	2720.885654449463	461873238.9113197	1.104106	23.6707	0.192766875	-0.021478980699999997	0.024279906400000002	-0.0416130149	-0.043230314000000006	0.06188550950000001	0.1377270709	-0.0497496376	0.08803776320000001	-0.0459830395	-0.11115153529999999	0.0791917219	0.021935449	0.06394321780000001	0.0035029744	-0.0626511544	-0.0145271736	0.0182555325	-0.0542272311	-0.021965374500000003	-0.22666182559999998	0.0260998028	-0.0535039113	0.061634903899999996	0.031616444900000006	0.0722524475	-0.037852955099999995	-0.05374699	-0.1024938066	-0.07511337900000001	-0.011485915900000001	0.0001468316	-0.0474059237	0.019598163999999998	0.0015246758	0.11358604720000001	-0.0404802727	0.1492120491	-0.0714139666	-0.0380702711	0.0728613396	-0.1375498724	0.0538620566	-0.0234330642	0.1422088039	0.060443991399999994	-0.055813955400000004	-0.0087232227	0.0671021681	-0.0079685377	0.0396969692	-0.0081948792	0.0876544094	-0.1622445065	-0.0064928303	-0.0092837066	-0.1360091599	0.0067352554	0.030944762400000006	0.0597988368	-0.040513081	-0.0543110061	0.0490187171	-0.046281066100000004	0.0735322885	0.1116389774	0.0773275938	-0.0099675632	0.0614754458	0.0633206323	0.008206057099999999	0.1213126213	0.12010478890000001	0.1181006348	-0.0582451	0.019896500000000004	0.00339249167401	0.0003958707122500002	0.0670552	0.0031517999999999963	0.00449639984704	9.933843239999976e-06	-0.08884989999999998	-0.025575699999999982	0.007894304730009995	0.0006541164304899991	0.0143145	-0.0005909999999999995	3.492809999999994e-07	0.00020490491025	-8.20275e-05	-0.0013300575	1.7690529533062503e-06	6.72851075625e-09	-0.00220916	-0.0009617999999999994	4.8803879056e-06	9.250592399999986e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32814.42578125	176.798828125	31257.825626373287	1076786539.353165	21380.384765625	-4.103515625	457120852.72616965	16.83884048461914	21519.27734375	28.041015625	786.2985572814941	463079297.39723206	1.199965	25.725801	0.30973482500000005	-0.0026848121999999996	-0.0754658864	-0.0542231113	-0.031004185	0.049952228	0.12241254300000001	-0.0124648758	-0.0737684612	-0.12032700619999999	-0.0913897053	-0.0958425575	0.1451808011	-0.038498645299999995	0.0339235631	-0.15514025539999998	-0.11579167480000001	-0.1757345809	0.1904904264	-0.0534418109	0.0030408266999999998	0.051572737699999996	0.0278224557	-0.007576545899999999	0.0400023823	-0.0694863386	0.0530715093	-0.14478119039999998	0.0326631309	0.0118533441	0.0861238049	-0.0123050296	0.0158305277	0.0065180334	-0.0888863315	-0.032679808	0.0894935201	0.0730918684	-0.0575350251	-0.033867111899999996	0.0555240124	-0.1218345365	0.0079117158	-0.13258078869999998	0.1011665783	-0.1547666338	0.0033653572	-0.0955114081	0.12420355220000001	-0.10451971189999999	0.1018318339	-0.011221180400000001	-0.0198018108	0.1920995812	-0.00017910599999999998	-0.1363236371	-0.0519398368	0.09910597289999999	-0.2062379979	0.1406268023	0.0434721829	-0.0787728448	0.113816371	-0.0451421516	0.038025180299999996	0.0097556191	-0.1262270626	-0.0308408642	0.0215837727	-0.046034581500000005	-0.0431208108	0.12104935019999999	0.11905633460000001	0.11575891279999999	-0.049597900000000014	0.008647199999999994	0.002459951684410001	7.477406783999989e-05	0.133734	0.0666788	0.017884782755999997	0.004446062369439999	-0.034485699999999994	0.05436419999999999	0.0011892635044899993	0.0029554662416399987	0.012172399999999998	-0.0021421000000000027	4.5885924100000125e-06	0.00014816732175999996	-0.00154082	-0.0014587925	2.12807555805625e-06	2.3741262724e-06	-0.00220916	0.0	4.8803879056e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32665.60546875	-148.8203125	22147.485412597656	1067041780.64003	21394.1484375	13.763671875	457709587.3657837	189.43866348266602	21524.66796875	5.390625	29.058837890625	463311331.16493225	1.011825	21.692308	0.07826949999999995	-0.0063125203	-0.015117386799999999	-0.0317040463	-0.036404280899999995	0.0637514875	0.11884425650000001	-0.0335982457	-0.0017216994	-0.0306368728	-0.1023707715	0.09508933650000001	-0.0457440213	0.09639531220000001	0.1311947433	0.028344679700000007	-0.0579690411	-0.1810873027	0.1614151656	-0.154764384	-0.0534213242	-0.0035974532	-0.08683165779999999	-0.0426691985	0.0391421488	-0.1122989499	-0.07012819099999999	-0.14425056	-0.0301242972	0.0512403833	-0.0389714467	0.056096005899999996	0.0088583898	0.014763021299999997	-0.0420311365	0.11878438960000001	0.029881684500000002	0.1170268183	-0.0845133954	-0.0402201782	0.0694624163	-0.1166430374	0.026575015499999997	-0.0916842608	0.060945574100000004	0.0820441745	-0.0968332316	0.11695808630000001	0.1361342194	0.0181268352	0.09833241279999999	-0.0662896727	-0.1086460516	0.1554315833	-0.0423750345	-0.0478116152	-0.1695461699	0.034160496400000004	-0.024971836600000002	0.2031914879	0.0058872378	-0.0158437166	0.044898484800000006	0.020518229	-0.1244718257	0.0021851685	-0.0701691943	-0.0167708395	-0.058420573499999996	0.0410927508	0.023610052599999997	0.1207205288	0.11775003070000001	0.11285322490000001	-0.0496502	-5.229999999999124e-05	0.00246514236004	2.735289999999084e-09	0.111542	-0.02219199999999999	0.012441617764	0.0004924848639999995	-0.0339005	0.0005851999999999942	0.00114924390025	3.4245903999999303e-07	0.0118819	-0.00029049999999999736	8.439024999999846e-08	0.00014117954761000005	-0.001163	0.0003778200000000001	1.4274795240000005e-07	1.352569e-06	-0.00176868	0.00044048	3.1282289424e-06	1.9402263040000006e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32684.513671875	18.908203125	357.52014541625977	1068277433.9669838	21390.869140625	-3.279296875	457569282.59134287	10.753787994384766	21535.890625	11.22265625	125.94801330566406	463794585.0119629	0.97865	20.981085	0.11924060000000004	0.0008593847000000001	-0.0352184382	-0.07793346820000001	-0.028139495	0.044062701100000004	0.09928924900000001	-0.019738831499999998	-0.048657328	-0.045623793499999996	-0.0369071321	0.0660114323	0.1454278572	-0.0058960772	0.0447595759	-0.0415786886	0.0347115614	-0.06616262099999999	0.11362256650000001	-0.0909345669	0.0362066391	0.09509211029999999	-0.21355099719999998	0.0037023471999999996	-0.1003438017	-0.10816197050000001	-0.1662612483	0.026308578	-0.022729431499999998	0.0806468224	-0.12014682	-0.014980460800000001	0.0631792452	0.0044072172	-0.0373753573	0.0027730029	0.051895922000000004	0.0913102058	-0.047809291399999995	-0.031536761600000005	0.0498137374	-0.0973081093	0.0141758959	-0.0911071447	0.019722366499999998	0.0410318307	-0.0830160667	-0.14489838130000002	0.077087637	0.0336709264	0.0408745244	-0.025390815499999997	-0.0731109777	0.0692707826	-0.1864335207	-0.0360480944	-0.0663067376	-0.0615604198	-0.0417832637	0.1170426252	-0.12486424269999999	0.0941951026	-0.0309043116	0.1303015246	-0.1457837961	-0.0792612221	-0.1327877822	0.0576205019	0.021101343300000002	0.0268955379	0.04861340769999999	0.120326335	0.1161887065	0.1093977275	-0.0458262	0.0038240000000000006	0.0021000406064400003	1.4622976000000007e-05	0.062651	-0.048891	0.003925147800999999	0.0023903298810000004	-0.0366351	-0.0027345999999999968	0.0013421305520099993	7.478037159999983e-06	0.0108647	-0.0010172000000000009	1.0346958400000023e-06	0.00011804170609	-0.00116284	1.5999999999991715e-07	2.5599999999973487e-14	1.3521968656e-06	-0.00151022	0.00025845999999999985	2.2807644484000003e-06	6.680157159999991e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32836.13671875	151.623046875	22989.548343658447	1078211874.612442	21395.56640625	4.697265625	457770261.8442536	22.06430435180664	21594.322265625	58.431640625	3414.2566261291504	466314754.1116676	1.1111430000000002	23.821564	0.14040829999999993	0.0206531643	-0.0280710462	0.0894467301	-0.0113602883	0.0223315658	0.08479259019999999	-0.023023207799999997	-0.0506562724	0.0643491651	-0.0237832744	0.0393536206	-0.0167859149	-0.038081438100000004	0.0649603616	-0.056810343	0.0911109365	-0.0714409075	0.1514952058	-0.1299856801	0.0366673463	0.0474321021	-0.0209495171	0.0745282454	0.0494081711	-0.0328426852	-0.1533904615	0.0428051574	-0.0532874734	0.040103153100000004	0.0398268321	0.0716384372	-0.022941800699999997	-0.0160261944	-0.024941948399999997	0.1071685986	0.0785460183	0.0053501882	-0.050341696799999995	-0.0121240376	0.030508614500000007	-0.0811373681	0.020310939899999998	-0.036565438	-0.06126698410000001	0.0542604242	-0.05949117650000001	-0.0679100099	0.07298523009999999	-0.022762479900000004	-0.0131472706	-0.10031759259999999	-0.0820592069	0.0979024116	-0.052513070999999995	0.0192315819	0.0039141905	0.0854811511	-0.0219963479	0.0534732529	0.020569858700000002	-0.0068236265	-0.1020804811	0.1004120158	-0.15121166800000002	-0.0141003304	0.0641433355	-0.0599500311	0.0300484096	-0.1042813935	-0.0672758303	0.1198669825	0.1143757435	0.10540925529999999	-0.0280028	0.017823399999999996	0.0007841568078400001	0.0003176735875599999	0.0343535	-0.0282975	0.0011801629622500002	0.0008007485062499997	-0.0306731	0.005961999999999999	0.00094083906361	3.554544399999998e-05	0.0101162	-0.0007484999999999992	5.602522499999989e-07	0.00010233750244	-0.00142855	-0.00026570999999999995	7.060180409999997e-08	2.0407551025e-06	-0.0007579219999999997	0.0007522980000000003	5.744457580839998e-07	5.659522808040005e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32789.89453125	-46.2421875	2138.339904785156	1075177183.370499	21375.955078125	-19.611328125	456931455.502018	384.604190826416	21625.248046875	30.92578125	956.4039459228516	467651353.088871	1.0720040000000002	22.982473	0.1949232	-0.0153460463	-0.0646011519	0.007984296600000001	-0.0257315881	0.0353927826	0.049839437400000006	-0.023522232200000003	-0.042567855999999994	0.044025580599999996	0.057028068	-0.079306403	0.14261139779999998	0.0383587487	0.057122344299999996	-0.09808183029999999	0.059701841	-0.0268619424	0.0785244253	-0.008158818299999999	0.0678666517	-0.0082670029	-0.1391919663	0.08999994730000001	-0.1695949609	-0.1039654292	0.1188805691	0.1275847929	0.0965434414	-0.0714701495	0.0105769077	0.0081539588	0.0064403386	0.0210879571	-0.049218581	-0.0254340253	0.047122362800000005	-0.0668871756	-0.0946944409	-0.0261629308	0.0404785141	-0.046471008099999996	0.021641773	-0.0013664376	-0.0736192571	-0.1201729043	-0.0372283587	-0.1045915439	0.1198707325	-0.0114784325	-0.0256927219	0.019402305	-0.0849394465	0.0067685272999999995	-0.0947313935	0.1073564393	-0.0533642789	-0.0902953514	-0.2012726471	-0.0932287077	-0.0927538883	0.09475911740000001	-0.1216201648	0.0517003408	0.03795504	-0.0427587443	-0.038261854399999996	0.0489335944	-0.024871518399999997	0.0186407571	-0.1289449918	0.11934271980000001	0.112315068	0.1009072399	-0.0283464	-0.00034359999999999946	0.0008035183929600001	1.1806095999999964e-07	0.110913	0.0765595	0.012301693569000002	0.005861357040250001	-0.07637769999999999	-0.0457046	0.005833553057289999	0.00208891046116	0.00949577	-0.0006204299999999999	3.849333848999999e-07	9.01696478929e-05	-0.00119852	0.00023003	5.29138009e-08	1.4364501904e-06	-0.000162072	0.0005958499999999997	2.6267333184e-08	3.5503722249999965e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32787.7890625	-2.10546875	4.4329986572265625	1075039111.6069946	21387.44140625	11.486328125	457422649.905777	131.93573379516602	21597.77734375	-27.470703125	754.6395301818848	466463986.1902008	0.994821	21.32777	0.11527295	0.0203150708	-0.034877177	0.08537256	-0.0089105329	0.012409377	0.0481862613	0.0152332422	-0.064823355	0.055295991600000004	-0.0132839396	-0.047558379299999995	-0.0199337447	0.0608139711	0.01363287	0.0829006183	0.0081279836	-0.0899321168	-0.0194831253	-0.026022696	0.0779933493	-0.0390074327	-0.0311191702	-0.0048583854	0.0633819198	-0.0018306398	0.0338085519	-0.0373203551	-0.0027286097999999997	0.1729623134	-0.0882204392	-0.06114692610000001	0.0258784686	-0.0162902197	-0.0308719514	0.0366381945	0.0839263604	-0.043460117699999995	-0.0213775381	-0.0112177622	0.017509060400000002	-0.0418393963	-0.0212385439	-0.021921114199999998	-0.0627330851	-0.0551920847	-0.031290185400000003	0.0877854972	0.0147168595	0.0471352883	-0.0300697522	-0.0079886386	0.0159984486	0.0676447801	-0.0608119062	0.0115776849	-0.0079278031	0.0315950824	0.0774427637	-0.0511191625	0.10315085140000001	0.055253141	0.16789137699999998	-0.1592612565	-0.0550215493	0.0603921024	-0.1449780222	0.07648067730000001	0.0366503169	-0.0863038123	-0.028647588999999998	0.11875383099999999	0.1100111431	0.0959136145	-0.018032	0.0103144	0.000325153024	0.00010638684736000003	0.08388229999999999	-0.02703070000000002	0.007036240253289999	0.0007306587424900009	-0.0394148	0.036962899999999986	0.00155352645904	0.0013662559764099993	0.00874365	-0.0007521200000000003	5.656844944000003e-07	7.64514153225e-05	-0.00126424	-6.572000000000001e-05	4.319118400000002e-09	1.5983027776e-06	-0.000160613	1.4590000000000143e-06	2.5796535769e-08	2.128681000000042e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
