csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29
22180.72265625	n/a	n/a	491984457.55348206	16610.646484375	n/a	275913576.62887955	n/a	15999.97265625	n/a	n/a	255999125.00074768	n/a	n/a	n/a	0.015475473	-0.021502334300000002	-0.1181254605	-0.0433732309	0.0720430092	-0.2119694678	0.10558648550000001	-0.0333445236	0.0746786811	-0.0194302748	0.0292733631	-0.0082003627	0.17513026690000005	-0.0887235617	0.1554436018	-0.0170699096	0.0004927369	0.0980041857	0.0351119921	-0.1496695353	0.0103010212	-0.065057133	0.0085358697	-0.0158415791	0.024273589300000002	-0.0191084732	-0.0435872172	-0.0523308678	0.2305131214	-0.0473650338	0.0079510838	-0.2287964195	0.147728024	-0.023415656200000003	-0.11650204380000001	0.041226665600000004	-0.0054448828	0.1654751668	0.1214575182	-0.0060124958999999995	0.058905961	-0.0471260667	0.0536551663	-0.019946017	0.153658237	-0.1612544927	0.032034356800000004	-0.002822143	0.0691734454	-0.0074756593000000005	0.055495605499999996	-0.030650012	0.0122136169	-0.0018131582000000001	0.010776325	-0.0291679776	0.0028829198999999997	-0.0945736876	0.043999310199999996	-0.0953383884	0.010850750400000001	-0.0107919355	0.0645493768	0.0645483399	0.0645466117	0.06454419230000001	0.109501	n/a	0.011990469001	n/a	0.08305449999999999	n/a	0.006898049970249997	n/a	0.278355	n/a	0.07748150602500001	n/a	0.0181248	n/a	n/a	0.00032850837504	-0.00208272	n/a	n/a	4.3377225984e-06	-0.00126034	n/a	1.5884569156e-06	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
21883.591796875	-297.130859375	88286.74759292601	478891589.9322548	16595.765625	-14.880859375	275419436.67993164	221.4399757385254	15917.7705078125	-82.2021484375	6757.193207740784	253375417.9393854	0.912246	26.279959	0.06165300000000003	0.0172747946	-0.020332889399999998	-0.11326828859999999	-0.0417841734	0.0485196933	-0.1652869883	0.098675401	-0.0016363306	0.0769096354	-0.0342327065	0.0136307078	0.033361278	0.1023570839	-0.0816521897	0.1600520735	0.0069892634	-0.0008410681	0.0228923088	0.006177721	-0.0641246969	-0.05449894190000002	-0.09247087890000001	-0.0062217390000000004	-0.07645477219999999	0.0145526515	-0.011771541399999998	-0.0358322794	-0.0718182327	0.1709691945	-0.0172537473	-0.0028019054999999997	-0.13398243740000002	0.11368216560000001	-0.021108340099999998	-0.1101513361	0.0406882324	-0.0011997987	0.1414317994	0.122082055	-0.046872008	0.0515557237	-0.0021206794	0.0309242313	-0.0053341349	0.1127400548	-0.1536432359	-0.0300103156	-0.0161324504	0.10627165460000004	0.006059147900000001	0.0170797275	-0.0295037764	-0.0786608404	-0.0124830773	-0.010597998300000001	0.014972623000000001	-0.0199336973	-0.017567810700000002	0.0538924056	-0.0803531554	-0.0273554142	-0.0361766311	0.0645466117	0.06453727990000001	0.0645217278	0.0644999569	0.106157	-0.0033440000000000136	0.011269308648999995	1.1182336000000093e-05	0.108753	0.025698500000000013	0.011827215009	0.0006604129022500008	0.270582	-0.00777300000000003	0.073214618724	6.0419529000000473e-05	0.017700099999999996	-0.0004247000000000036	1.8037009000000305e-07	0.00031329354000999985	-0.00205183	3.089e-05	9.541920999999998e-10	4.2100063489000005e-06	-0.00121918	4.115999999999994e-05	1.4863998724e-06	1.6941455999999949e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
21666.08984375	-217.501953125	47307.0996131897	469419449.1174469	16586.490234375	-9.275390625	275111658.29501724	86.03287124633789	15871.251953125	-46.5185546875	2163.9759302139278	251896638.55957413	0.8965200000000001	25.826937	0.0748147999999999	0.0157761745	-0.0197726551	-0.1104964068	-0.0395979183	0.0500553174	-0.1760401418	0.069762294	-0.0010145145	0.0320219565	-0.0215323771	0.048228589	0.0229202041	0.0695804849	-0.1237115465	0.1279438291	-0.0086886914	-0.0193692596	-0.0033366764	-0.0418075954	-0.0241275146	-0.0682207858	-0.0268685857	-0.042975826200000004	-0.0429706854	-0.006366622099999999	-0.0386501471	-0.0332746683	-0.0593212205	0.1480311794	-0.010728783700000001	0.0203989319	-0.08291335080000001	0.11095834369999999	-0.022001452	-0.1097101304	0.0382477528	-0.0049676066	0.1621184461	0.1066537476	-0.009536542700000001	0.029185125299999996	-0.0214374156	0.0451036296	-0.0070731961999999995	0.0858236303	-0.1349425208	-0.0121084025	-0.0031639457000000003	0.0951249905	0.00120772	0.0083524828	0.050085973799999996	-0.0500469511	-0.040824589	0.005720891	-0.0429474108	-0.0021305282999999997	-0.0423547363	0.0144337457	0.024410221699999998	-0.0124338376	0.044161864599999996	0.0645410817	0.0645151617	0.0644719695	0.0644115165	0.0960792	-0.010077799999999998	0.009231212672639998	0.00010156205283999997	0.107241	-0.0015119999999999995	0.011500632080999999	2.2861439999999983e-06	0.302919	0.032337000000000005	0.091759920561	0.0010456815690000002	0.017462599999999998	-0.0002374999999999981	5.640624999999911e-08	0.00030494239875999995	-0.00168053	0.0003713000000000002	1.3786369000000017e-07	2.8241810809e-06	-0.00122814	-8.959999999999913e-06	1.5083278596e-06	8.028159999999845e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
21646.703125	-19.38671875	375.8448638916016	468579756.1818848	16610.27734375	23.787109375	275901313.43629456	565.8265724182129	15861.234375	-10.017578125	100.35187149047852	251578755.89868164	0.981791	28.283434000000003	0.3052707000000001	0.0159943039	-0.021908338399999998	-0.10877917390000001	-0.042096197300000006	0.06898600719999999	-0.21355936190000002	0.0640610484	0.0042550056	0.059279342400000004	-0.020954977	0.0726349742	0.0027257321000000003	0.0823772139	-0.0862186407	0.0832193118	-0.024987242599999997	-0.0271234033	-0.0227502729	-0.0670154394	-0.0196996778	-0.0400370003	0.0180947449	0.0043271546999999995	-0.0860465475	-0.0479425622	-0.0439559868	-0.031422421	-0.051915820700000004	0.1611888982	0.0112142099	0.0059611205	-0.07356290360000001	0.109506924	-0.023318550499999997	-0.10807893240000001	0.0343319302	-0.0057620347	0.2070922123	0.10818373839999999	-0.0330956441	0.046917523200000005	-0.0285817611	0.046517122300000005	-0.0307869265	0.11343990640000001	-0.0824936068	0.015116931100000001	-0.0119695801	0.093942449	-0.0064692802	-0.003536503400000001	0.0292440168	-0.0987966568	0.005967608199999999	-0.054470810700000004	-0.0626057998	-0.0231903837	0.0363273921	-0.0558333845	0.026878495099999997	-0.0429858496	-0.0326047582	0.0645327869	0.0644819892	0.064397356	0.0642789317	0.105076	0.008996800000000013	0.011040965776	8.094241024000024e-05	-0.0242299	-0.13147089999999997	0.0005870880540100001	0.017284597546810002	0.405512	0.102593	0.16443998214400002	0.010525323648999996	0.0166037	-0.0008588999999999992	7.377092099999987e-07	0.00027568285368999995	-0.00183941	-0.00015888000000000013	2.5242854400000046e-08	3.3834291481e-06	-0.0010017200000000002	0.00022641999999999972	1.0034429584000005e-06	5.1266016399999883e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
21582.58203125	-64.12109375	4111.514663696289	465807847.1356354	16608.33984375	-1.9375	275836952.3654938	3.75390625	15839.7724609375	-21.4619140625	460.61375522613525	250898391.614274	1.014759	29.233154	0.2692152	0.0087731137	-0.0180693766	-0.1164969045	-0.0467721687	0.0767063856	-0.2246279352	0.0601964901	0.0058680779	0.07095557129999999	-0.0412053259	0.133344585	0.008261304399999999	0.1122475581	-0.0740734413	0.0325696413	-0.0642222696	-0.0287759512	0.022684971600000003	-0.1233098904	0.0694558434	-0.0044346937	0.0985314882	0.1020287501	-0.1019798632	0.0117375939	-0.026275100200000002	-0.0255326406	-0.0508516373	0.1662202603	0.0031919937	-0.0307176263	-0.0654303782	0.1136620732	-0.020669426499999997	-0.1161461867	0.0399528003	-0.0104783002	0.22468343030000001	0.1109941884	-0.0416846103	0.0422826983	-0.0431941618	0.030646396200000002	-0.0717868504	0.1629213234	-0.0409663811	0.0739755001	-0.0412975229	0.0642688464	-0.0989833947	-0.0753407545	0.0576489854	-0.0756537475	0.1449183772	-0.0542170869	-0.030277373700000002	-0.0101420434	0.0322526726	-0.012071521299999999	0.08863646830000001	0.005346118299999999	-0.0411006114	0.0645217278	0.0644377681	0.0642979161	0.0641022933	0.105832	0.0007559999999999928	0.011200412224	5.715359999999891e-07	-0.09296010000000003	-0.06873020000000002	0.008641580192010003	0.004723840392040003	0.500764	0.095252	0.250764583696	0.009072943504	0.017502900000000002	0.0008992000000000028	8.08560640000005e-07	0.00030635150841000014	-0.00125893	0.0005804800000000003	3.3695703040000024e-07	1.5849047448999995e-06	-0.00161158	-0.0006098599999999997	2.5971900964000003e-06	3.7192921959999975e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
21576.81640625	-5.765625	33.242431640625	465559006.2290192	16613.513671875	5.173828125	276008836.52557755	26.768497467041016	15806.6298828125	-33.142578125	1098.4304847717283	249849548.2522211	1.111951	32.033062	0.36358060000000014	0.0121903196	-0.0140629373	-0.1413307073	-0.0562696374	0.0793981817	-0.1837423998	0.0303792035	-0.011097194099999999	0.0547281786	-0.0702518234	0.1969267625	-0.0668422945	0.1466086659	-0.0913658276	0.048940139199999996	-0.0746203959	0.0672558072	-0.0074360198	-0.08609684779999999	0.0950292852	0.044947746799999994	0.10264136210000001	0.0543491788	0.057132805599999996	0.0228705946	-0.09043333349999999	-0.0269662436	-0.0789395673	0.1355674842	0.0290948563	-0.0952761751	-0.08843253390000001	0.1099764843	-0.016053411	-0.1411747881	0.0515774601	-0.0338520734	0.18838302850000002	0.0828001433	-0.0114835412	0.0381322139	-0.0493867886	0.0862522163	-0.1569589255	0.21395506309999998	-0.054593282800000004	0.0820120359	-0.1177959745	-0.0196040267	0.0163388658	-0.054840878200000005	0.069676536	0.0531309723	0.1245267665	0.0175605426	-0.0666423163	-0.07323650849999999	-0.0374904819	-0.0366208113	0.0257661627	0.0020521847	0.0130141546	0.0645079047	0.0643825058	0.06417368820000001	0.0638817223	0.10951300000000001	0.0036810000000000037	0.011993097169000001	1.3549761000000027e-05	0.115483	0.2084431	0.013336323288999998	0.04344852593761	0.495754	-0.0050100000000000144	0.245772028516	2.5100100000000146e-05	0.0202767	0.0027737999999999964	7.69396643999998e-06	0.00041114456288999986	-0.00140631	-0.00014738000000000012	2.172086440000004e-08	1.9777078161e-06	-0.00161933	-7.749999999999943e-06	2.6222296489e-06	6.006249999999914e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
21323.294921875	-253.521484375	64273.14303970338	454682906.32526016	16585.513671875	-28.0	275079263.75995255	784.0	15812.85546875	6.2255859375	38.75792026519776	250046398.0755768	1.587954	45.74575	0.8674476999999999	0.0132164775	-0.0120154889	-0.16803236600000002	-0.0718767763	0.059635666	-0.009243527	0.028347793700000002	-0.0455266892	0.0651814189	-0.07912912429999999	0.0746092225	0.0119086545	0.0358299133	-0.06788772309999999	0.0432877941	-0.0038261977	0.053973964699999995	-0.06043862410000001	-0.005929349499999999	-0.0404971431	0.00026429139999999997	0.0429524738	-0.0096664059	0.0249775022	0.0421489524	-0.0925112289	-0.0170388681	-0.1147653068	0.05912683	0.058487433	-0.10934437550000001	-0.0382352481	0.0136961127	-0.0158079158	-0.1705611366	0.0751161999	-0.0590411691	0.0336086466	0.0431317919	-0.021742642599999997	0.0768434691	0.0407120291	0.0243465363	-0.0651395055	0.0739050421	-0.08440258960000001	0.022838572400000003	-0.0031156265000000004	0.006168148399999999	0.1016116566	0.0146304799	-0.0099688047	0.0428508792	0.06362368780000001	-0.01210968	-0.08746315550000001	-0.0160781935	-0.033552033700000004	0.1079109742	0.1006616189	0.025670430600000002	0.00020405720000000002	0.0644913184	0.064316212	0.06402472	0.0636173701	0.0962468	-0.013266199999999992	0.00926344651024	0.00017599206243999982	0.253339	0.13785599999999998	0.06418064892099999	0.019004276735999998	0.253691	-0.242063	0.064359123481	0.05859449596899999	0.028498900000000008	0.008222200000000006	6.76045728400001e-05	0.0008121873012100003	-0.00168675	-0.0002804400000000001	7.864659360000005e-08	2.845125562500001e-06	-0.00260194	-0.00098261	6.770091763600001e-06	9.655224121000002e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
21555.546875	232.251953125	53940.9697303772	464641601.0803223	16617.388671875	31.875	276137606.2721596	1016.015625	15830.251953125	17.396484375	302.6376686096192	250596876.89941788	2.75615	79.39913199999998	1.4613351	-0.0097904136	0.0014889998999999998	-0.2232475116	-0.11402016699999999	0.263120897	0.2326557077	0.0995291887	-0.0664099816	0.0405558251	0.0937655431	-0.0722826095	-0.025729418700000003	0.1629071453	0.46706178909999996	0.0963065786	-0.2183785443	0.2035874457	-0.017679194	0.0234747912	0.3122811618	0.0262370735	0.0036768288	-0.17408265190000002	-0.23409971149999997	-0.0874975847	0.167284961	-0.023156227400000003	-0.15461110720000001	0.1737843003	0.1177702085	-0.0971284513	-0.11255567550000001	-0.3278976959	-0.0018234632	-0.22277492280000002	0.1144050283	-0.3120796147	-0.2030508636	0.0568453263	0.028599979700000007	0.04983599389999999	-0.0196542797	-0.1772438289	-0.0158744078	0.0974275482	0.3379885145	-0.0819271724	-0.48729230100000004	-0.037307661299999996	0.0558101453	-0.1162261183	0.1096094917	-0.22205893210000002	-0.1298585112	-0.18057832420000008	0.049525584500000004	0.0847692639	0.0116252419	0.1273043215	-0.0776274307	0.1107051717	-0.10967118960000001	0.0644719695	0.0642388979	0.0638510692	0.0633094176	0.0437772	-0.052469600000000005	0.00191644323984	0.0027530589241600003	0.44236	0.18902100000000005	0.1956823696	0.035728938441000016	0.256602	0.002910999999999997	0.065844586404	8.473920999999982e-06	0.0477581	0.019259199999999997	0.0003709167846399998	0.0022808361156100004	0.00304047	0.00472722	2.23466089284e-05	9.2444578209e-06	-0.00295419	-0.0003522500000000001	8.7272385561e-06	1.240800625000001e-07	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
21107.08984375	-448.45703125	201113.70887756348	445509241.6721344	16577.58984375	-39.798828125	274816485.02760315	1583.946720123291	15877.515625	47.263671875	2233.854679107666	252095502.42211917	2.82775	81.46179999999998	0.4077315500000003	-0.006489263	-0.0009003492	-0.2134923461	-0.1270143654	0.1660992007	0.25965405280000003	-0.0068880014000000005	0.018318385	-0.051741438499999994	0.09244364320000001	0.0005320408000000001	0.07276318650000001	-0.0238496494	0.026038951400000003	-0.06871786790000001	0.0098480129	0.011175448000000001	-0.01516369	0.022567115099999997	0.0399135848	0.0627480995	0.011536223799999999	-0.028801670499999998	0.21241018620000002	0.1403934711	-0.13394235300000001	-0.0073569073	-0.1609321345	0.0592725813	0.1474810109	-0.0352783109	0.0370444525	-0.0660980677	-0.0055450807	-0.2127035122	0.12906772519999998	-0.22561045870000002	-0.1986716311	-0.026735058199999998	0.030723483	-0.0314319051	-0.052631969	-0.1048344702	0.0218336261	-0.055913638700000004	0.0353302305	0.0056478302000000005	0.0169107797	-0.0796147926	0.0153207609	0.011049618999999998	0.0692315701	0.154549659	-0.0365461701	0.263999435	-0.0211462155	-0.0723016122	0.0369606559	-0.1236373125	-0.0426495046	-0.19664742010000005	0.0715914127	0.0644498588	0.0641505768	0.0636528025	0.06295807610000001	0.0923306	0.0485534	0.00852493969636	0.0023574326515599995	0.492095	0.04973499999999997	0.242157489025	0.002473570224999997	0.39345	0.13684800000000005	0.1548029025	0.01872737510400001	0.0486904	0.000932300000000004	8.691832900000074e-07	0.0023707550521600003	0.0008261869999999999	-0.002214283	4.903049204089e-06	6.82584958969e-07	-0.00264887	0.0003053200000000004	7.0165122768999985e-06	9.322030240000024e-08	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20961.89453125	-145.1953125	21081.678771972656	439401022.3392487	16534.716796875	-42.873046875	273396859.55286026	1838.0981483459475	15713.4384765625	-164.0771484375	26921.310639381412	246912148.7567148	1.420825	40.931118	0.5617629500000001	-0.0028933752	-0.0008917984	-0.2073540538	-0.120624304	0.10580116199999999	0.2381668088	-0.0077338024	0.009164490400000001	-0.07165562290000001	0.0554056755	-0.0026064019	0.10226950550000001	-0.0776568016	-0.0343427124	-0.056313349900000004	-0.0038695063	-0.0246581079	-0.0419145332	0.006608026800000001	0.0050305137	0.0060353923	-0.0113778379	-0.0004912596	0.0730554561	0.0800283957	-0.0401469374	-0.0082640958	-0.1705141984	0.027812102000000002	0.15762388060000002	-0.038986631800000004	0.093572606	-0.0683776513	-0.0060592243999999995	-0.2058703058	0.1239037649	-0.1648133078	-0.1801303184	-0.0214858006	0.038178224	-0.0393650516	-0.012314066499999998	-0.09429621769999999	0.0348107193	-0.1007569613	-0.023602835200000002	0.0323020921	0.0582464776	-0.023673543300000002	0.0115463722	0.0145122324	0.027650672999999997	0.0578186296	0.0346658174	0.11723225039999999	0.0075354724	-0.0069525127	0.021282350099999996	-0.0130598002	0.0304338238	-0.045122824299999996	0.0717740264	0.0644249873	0.0640512638	0.0634299964	0.06256358620000001	0.12381	0.03147939999999999	0.015328916099999998	0.0009909526243599997	0.393039	-0.09905600000000003	0.15447965552100001	0.009812091136000008	0.30482	-0.08863000000000004	0.0929152324	0.007855276900000008	0.0441482	-0.004542200000000003	2.0631580840000032e-05	0.00194906356324	-0.0008371439999999997	-0.0016633309999999994	2.766670015560999e-06	7.008100767359996e-07	-0.00200245	0.00064642	4.009806002499998e-06	4.178588164e-07	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
