csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24
32311.005859375	-85.669921875	7339.3355140686035	1044001099.6445656	20977.029296875	-30.9765625	440035758.12195206	959.5474243164062	21218.41796875	0.658203125	0.4332313537597656	450221261.0965729	0.692129	21.136896	0.12360074999999987	-0.014775	0.0182404499	-0.0052951238	-0.0012915674000000001	-0.0584783495	-0.0109238143	-0.0320807761	0.05929452230000001	0.028264461299999998	-0.0817787202	0.057171450599999986	0.1418811764	-0.0420940499	-0.0194104578	-0.056361769299999996	0.0163348164	0.057832974	-0.0109027168	-0.029478482200000006	-0.0086852287	0.0286289344	-0.0011932537	-0.006839225	-7.21772e-05	-0.05623134900000002	-0.0170606554	-0.0308068638	0.0751038591	0.004750175	0.0757787012	0.0845657811	0.1411125043	-0.0092950307	0.0167325921	-0.006871230600000001	-0.0411829825	0.0239273409	-0.113343236	0.0039307665	0.0889400823	-0.071526575	0.0785674201	0.0	-0.0785674201	-0.11111111109999999	-0.0336745	0.004950400000000001	0.00113397195025	2.4506460160000008e-05	0.0352945	-0.015540000000000003	0.00124570173025	0.00024149160000000016	-0.467141	-0.02862599999999998	0.218220713881	0.0008194478759999993	0.0331216	-0.001188599999999998	1.4127699599999953e-06	0.0010970403865599998	0.000641295	-6.720700000000001e-05	4.516780849000001e-09	4.1125927702499993e-07	-0.00275018	0.00023388000000000009	7.5634900324e-06	5.4699854400000046e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32346.484375	35.478515625	1258.7250709533694	1046295051.4221194	20994.060546875	17.03125	440750578.2458534	290.0634765625	21248.091796875	29.673828125	880.536075592041	451481405.00842667	0.676582	20.662104	0.14126040000000006	-0.0184809641	0.0164503805	0.0230476307	-0.0043290855	-0.0606887759	-0.0134883455	-0.0109319957	0.027272377599999998	-0.0197663197	-0.0557914637	0.010108046800000001	-0.02329327	-0.0023497828	-0.0109989672	-0.0347845783	0.0559297005	-0.1137695928	-0.0023323997	-0.0196307111	9.7591e-06	-0.0018599535	-0.0302515712	-0.0241576343	-0.0054578741	-0.06203654650000001	-0.0179927403	-0.0139101577	0.022594335400000002	-0.020387346599999998	0.0525828829	0.015557222800000001	-0.0263369702	-0.0076075438	0.042835038	0.0569434865	-0.0236735503	0.0991349356	0.0837799183	-0.000891286	0.12064192480000001	0.08425563009999999	0.0770291202	-0.0043083746000000004	-0.0830027857	-0.11077699349999999	-0.0255422	0.008132300000000002	0.00065240398084	6.613430329000004e-05	0.07681160000000001	0.041517100000000015	0.005900021894560001	0.0017236695924100008	-0.424765	0.042376000000000025	0.18042530522499994	0.0017957253760000024	0.0322323	-0.0008893000000000026	7.908544900000046e-07	0.00103892116329	0.000704725	6.343000000000006e-05	4.023364900000008e-09	4.96637325625e-07	-0.00278215	-3.197000000000009e-05	7.740358622500003e-06	1.0220809000000055e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32335.32421875	-11.16015625	124.54908752441406	1045573192.3316804	20971.7421875	-22.318359375	439813970.3789673	498.1091651916504	21201.5078125	-46.583984375	2170.067600250244	449503933.52349854	0.684996	20.919077	0.18634916999999984	-0.0073099912	0.0379106523	0.0312073673	-0.027145564700000003	-0.05821775780000001	-0.011638086499999999	-0.026997870099999998	0.006913750400000001	-0.0567201945	-0.0505464663	0.0056245727	-0.0414813157	0.0104127987	-0.0316149984	-0.0109121794	-0.0663294172	-0.0386594781	0.049435731399999995	-0.0089210774	-0.0099305614	0.0028672579999999997	-0.0432478216	-0.010338488	-0.027676080800000002	-0.0564310163	-0.020231607	-0.0380073691	0.0002495452	-0.052901219400000005	0.0278983189	-0.0012282034	-0.052182084000000004	-0.013706803500000002	0.0351377854	-0.0035079227000000004	0.0642725123	-0.0196209472	0.0566254517	0.10087130359999999	0.0518250311	0.09073281550000001	0.0754618528	-0.008610269	-0.08715729609999999	-0.10977664990000001	-0.0248805	0.0006617000000000013	0.00061903928025	4.3784689000000155e-07	-0.00520007	-0.08201167000000001	2.70407280049e-05	0.0067259140161889	-0.374392	0.050372999999999946	0.14016936966399998	0.0025374391289999946	0.0315628	-0.0006694999999999965	4.4823024999999533e-07	0.00099621034384	0.0008207909999999998	0.00011606599999999973	1.347131635599994e-08	6.736978656809995e-07	-0.00250166	0.00028049	6.2583027556000015e-06	7.86746401e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32258.810546875	-76.513671875	5854.341983795166	1040630857.8991736	20951.505859375	-20.236328125	438965597.77542496	409.508975982666	21201.6015625	0.09375	0.0087890625	449507908.8150024	0.6946180000000001	21.212898000000006	0.0709292700000001	-0.0426457808	0.0102802424	0.0401794821	-0.0327554908	-0.061203172199999996	-0.0093762815	-0.0336941244	0.0134890952	-0.0319789762	-0.0735695129	0.0860530988	0.0721577334	-0.007552082299999999	0.0344663054	0.0267666736	0.0107968115	-0.019165598500000002	-0.035228846099999996	-0.054154324000000004	0.0090196433	0.01640089	-0.0283550409	-0.0329170814	-0.0330645636	-0.0608796321	-0.020056517	-0.0318612668	0.0135398323	-0.0554166788	0.0807359568	0.0873669683	0.04834152480000002	0.025214257900000002	-0.056968350099999995	-0.0073944580000000005	0.0084932033	-0.0234387916	0.026848324	-0.0037970265000000004	0.05854956	-0.0072191055000000014	0.0738662073	-0.0128992127	-0.09101689380000001	-0.1081160967	-0.023758	0.0011224999999999985	0.0005644425640000001	1.2600062499999966e-06	0.030891700000000005	0.03609177	0.0009542971288900002	0.0013026158617329	-0.369777	0.004614999999999979	0.136735029729	2.1298224999999814e-05	0.0309988	-0.000564000000000002	3.180960000000023e-07	0.0009609256014400001	0.0008207909999999998	0.0	0.0	6.736978656809995e-07	-0.00248366	1.800000000000022e-05	6.1685669956e-06	3.2400000000000793e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32274.314453125	15.50390625	240.37110900878903	1041631373.4191931	20961.8203125	10.314453125	439397910.81353766	106.38794326782228	21182.3515625	-19.25	370.5625	448692017.7173462	0.694145	21.198467	0.1561812500000001	-0.0317209964	0.0483314866	0.06656696549999999	-0.046277338099999996	-0.054355897199999996	-0.0064454641	-0.0242478229	-0.005032566	-0.0527828671	-0.05417504	0.0438193157	-0.0012941197999999999	0.014767652099999999	0.020923465	-0.0343278028	-0.0046674782	-0.06373893950000001	0.0549593029	-0.045773115499999996	0.0019594687	0.008797664699999999	-0.0633154564	-0.0116272796	-0.0464544747	-0.054837961399999996	-0.0157239628	-0.028117440499999997	-0.01065411	-0.0584548074	0.038302377	0.025730376	-0.0190532175	0.0186227851	0.0300982075	0.0792887496	0.0367580062	-0.0581627151	0.0211716225	0.058044178099999996	-0.0190849846	-0.0159615148	0.07224278370000001	-0.017168754799999998	-0.09456851919999999	-0.1058053206	-0.0127448	0.011013200000000004	0.00016242992703999998	0.00012129057424000005	0.0917373	0.0608456	0.008415732211290002	0.00370218703936	-0.349571	0.020206	0.12219988404100003	0.00040828243600000015	0.0301444	-0.0008543999999999982	7.299993599999968e-07	0.00090868485136	0.0005640819999999999	-0.0002567089999999998	6.589951068099993e-08	3.1818850272399986e-07	-0.00231244	0.00017122000000000014	5.3473787535999985e-06	2.9316288400000048e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32172.94921875	-101.365234375	10274.910739898682	1035098661.4322662	20969.5625	7.7421875	439722551.4414063	59.94146728515625	21155.009765625	-27.341796875	747.5738563537598	447534438.1836892	0.67407	20.585405	0.10862950999999996	-0.038521931	0.0500125665	0.11143782599999999	-0.056247659400000004	-0.06107954440000001	-0.0149017427	-0.0327950556	-0.0067044278	-0.0572946962	-0.0590010616	0.0232821279	-0.0868378268	0.018041308	0.022661541400000002	0.0216238508	-0.08863122400000001	-0.06327167389999999	0.0032351299	-0.05084966230000002	0.010539458500000001	0.0069411864	-0.0809780252	-0.0061936662	-0.0564493413	-0.0633576015	-0.0289392619	-0.0334634511	-0.0131631144	-0.0560022334	0.0509024255	-0.0024360244	-0.1079970978	-0.0309839856	0.0153578565	0.0146217344	0.0941844883	0.0039589232	0.0507101751	0.023099512599999997	-0.0178725276	0.1150671925	0.07059219259999999	-0.0214124734	-0.09780015460000001	-0.10285821880000001	-0.008011789999999998	0.004733010000000001	6.418877900409996e-05	2.2401383660100005e-05	0.0176737	-0.07406360000000001	0.00031235967169	0.005485416844960001	-0.343598	0.005973000000000006	0.118059585604	3.5676729000000064e-05	0.0297927	-0.00035169999999999993	1.2369288999999994e-07	0.0008876049732900002	0.000536304	-2.7777999999999896e-05	7.716172839999942e-10	2.8762198041599997e-07	-0.00221472	9.771999999999991e-05	4.9049846784e-06	9.549198399999984e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32265.349609375	92.400390625	8537.832187652588	1041052785.4151957	20983.90234375	14.33984375	440324157.5720368	205.6311187744141	21177.095703125	22.0859375	487.7886352539063	448469382.41931534	0.652401	19.923645	0.08450917999999992	-0.0323788302	0.067657692	0.050383855	-0.062485241399999995	-0.0471706285	-0.005545179599999999	-0.0390061659	-0.0023325043	-0.066148202	-0.0561727245	-0.0012444067	-0.0287348869	0.0115708303	0.0175762695	-0.014091769799999999	-0.06476351429999999	-0.0235588795	0.0222950802	-0.050230409299999994	-0.0325608601	0.0063953564	-0.0606446617	0.0108283219	-0.061351603	-0.0488783346	-0.0174902584	-0.0466532203	-0.0006247686	-0.0664819777	0.032659845699999995	-0.027318705	-0.029811677400000007	-0.013198754299999999	0.0130059142	0.0092148023	0.0644092802	0.0316817345	0.0103313949	0.0432955915	-0.0433750937	0.1265397949	0.0689150546	-0.0256239856	-0.10070086519999999	-0.0992925156	-0.00565791	0.002353879999999997	3.2011945568100004e-05	5.540751054399988e-06	0.041633	0.0239593	0.0017333066889999994	0.0005740480564899997	-0.344104	-0.0005060000000000063	0.118407562816	2.5603600000000646e-07	0.0287649	-0.0010278000000000023	1.0563728400000048e-06	0.00082741947201	0.000629474	9.316999999999996e-05	8.680648899999989e-09	3.96237516676e-07	-0.00218189	3.282999999999975e-05	4.7606439721e-06	1.0778088999999838e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32399.18359375	133.833984375	17911.535373687744	1049707097.5415193	20984.197265625	0.294921875	440336534.88266367	0.08697891235351562	21229.9453125	52.849609375	2793.081211090088	450710577.9717407	0.678251	20.713083	0.09423848799999998	-0.044827607900000004	0.061461273399999995	0.029888803999999998	-0.0771621723	-0.05022245559999999	-0.0032316029	-0.013747346499999999	-0.0096543661	-0.0748219525	-0.039076790099999995	0.0055502949	-0.1493546791	0.018088208300000002	0.0560961108	0.0355421135	-0.08514141	-0.08087666360000001	0.0502248537	-0.0411448069	-0.036808187799999996	-0.0305265542	-0.0463463515	-0.0063534331999999995	-0.078024485	-0.050539575700000006	-0.0084159782	-0.0191411641	-0.0174942566	-0.0739321807	0.0351360246	-0.0301449477	-0.1655596409	-0.026971809	-0.0267741546	0.0304485363	0.0908848977	0.0390141552	0.0126906629	0.0476321526	-0.0196275347	0.0631926845	0.0672120005	-0.029796957000000002	-0.103260836	-0.09512965550000001	0.000259528	0.0059174380000000006	6.735478278399997e-08	3.5016072483844005e-05	0.053469	0.011836000000000006	0.002858933961	0.00014009089600000018	-0.301219	0.042885000000000006	0.090732885961	0.0018391232250000009	0.0283962	-0.0003686999999999996	1.3593968999999965e-07	0.0008063441744400001	0.000757975	0.00012850100000000005	1.6512507001000014e-08	5.745261006250001e-07	-0.00235669	-0.0001747999999999997	5.5539877561e-06	3.0555039999999885e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32473.216796875	74.033203125	5480.915164947511	1054509809.1368445	20985.21484375	1.017578125	440379242.0383453	1.0354652404785156	21266.859375	36.9140625	1362.6480102539062	452279307.6760254	0.7026939999999999	21.459551	0.13580617199999995	-0.0133720375	0.09576347380000001	0.0315242041	-0.08759596880000001	-0.048610672800000004	-0.0073816731000000005	-0.010651177099999999	-0.0335370048	-0.0884762223	-0.0458664781	-0.0429498769	-0.09612777609999999	-0.0138248739	0.0394697819	-0.014575391100000001	-0.0310506444	-0.0017596182999999996	0.027066125299999997	-0.0158509981	-0.0614465857	-0.0461825272	-0.049339894100000004	0.0259635533	-0.0875231991	-0.0516677446	-0.0096102582	-0.0225582842	-0.042401330300000005	-0.072950445	0.0444251696	-0.0614738547	-0.0906091433	-0.0473713044	-0.011052715500000001	0.0212129194	-0.0108918343	0.0599437258	0.0425608952	0.04984239309999999	-0.0171292891	-0.0038963146000000003	0.0654836707	-0.0339251109	-0.1054714048	-0.0903946745	0.0114949	0.011235371999999999	0.00013213272601	0.000126233583978384	0.121513	0.06804400000000001	0.014765409169000003	0.004629985936000001	-0.287355	0.013863999999999987	0.08257289602500001	0.00019221049599999962	0.0276606	-0.0007355999999999994	5.411073599999993e-07	0.0007651087923600001	0.0008207909999999998	6.281599999999972e-05	3.945849855999965e-09	6.736978656809995e-07	-0.00230185	5.484000000000001e-05	5.298513422499998e-06	3.0074256000000013e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32472.41015625	-0.806640625	0.6506690979003906	1054457421.3557279	20994.06640625	8.8515625	440750824.2700348	78.35015869140625	21229.09765625	-37.76171875	1425.9474029541016	450674587.2985992	0.758059	23.150339	0.14821455000000006	-0.0411419626	0.050923746500000006	-0.0326528236	-0.09369779310000001	-0.0488214725	-0.004991316599999999	-0.009019075500000001	0.0054219370999999995	-0.1046251509	-0.0143126573	-0.0329458208	-0.1005296367	-0.0388466171	0.048160983600000006	0.0008132408000000001	-0.0389845452	-0.045109834	0.11241821560000001	-0.0326588987	-0.0636912476	-0.0719934723	0.0014803014000000002	-0.019948772099999998	-0.0922223749	-0.05147156	-0.0097167796	-0.0175418494	-0.0158002375	-0.106012552	0.0085874649	-0.07122438099999999	-0.0949238254	-0.0430438729	-0.007518212299999999	0.0404216942	0.0184879438	0.0273499415	0.1155850084	0.0687394198	-0.0728767206	-0.0137949731	0.0637307152	-0.0380022381	-0.1073250918	-0.0851160492	0.0198318	0.008336899999999996	0.0003933002912399999	6.950390160999993e-05	0.044738199999999985	-0.07677480000000003	0.0020015065392399987	0.005894369915040003	-0.26577	0.021585000000000017	0.0706336929	0.00046591222500000086	0.027106900000000003	-0.0005536999999999971	3.0658368999999696e-07	0.0007347840276100003	0.000896918	7.612700000000027e-05	5.795320129000041e-09	8.044618987240002e-07	-0.00210132	0.00020053	4.415545742399998e-06	4.021228089999999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32360.01171875	-112.3984375	12633.408752441406	1047170358.4376373	20970.373046875	-23.693359375	439756545.72510153	561.3752784729004	21220.1953125	-8.90234375	79.25172424316406	450296689.100647	0.689937	21.069962	0.099564608	-0.0455129776	0.08458059849999999	0.0147847969	-0.1080469818	-0.0481726012	0.0012471955	-0.0154783881	-0.0226506769	-0.0890707726	-0.050637315599999996	-0.0062774481	-0.0502926329	-0.0146227571	0.0515152192	0.023334917	-0.0301038996	0.0392938545	-0.046977275199999995	-0.0597663899	-0.055391417699999994	-0.0284427868	-0.0431188763	-0.010799074099999998	-0.1098605465	-0.0499771325	-0.0014573039000000002	-0.0241521452	-0.0317284579	-0.09135762929999999	0.0597962389	-0.025267665499999998	-0.0629275572	-0.0134515041	-0.02818022	-0.0287861781	0.023841593799999998	-0.0195403044	-0.0143351591	-0.050175265700000006	-0.0107851689	0.0160717015	0.061953793099999994	-0.042022206500000006	-0.10881562460000001	-0.0793255261	0.000328092	-0.019503708	1.07644360464e-07	0.00038039462574926386	0.016320399999999995	-0.0284178	0.0002663554561599998	0.0008075713568399997	-0.233019	0.032751	0.05429785436099999	0.0010726280010000002	0.027106900000000003	0.0	0.0	0.0007347840276100003	0.00123062	0.000333702	1.1135702480399997e-07	1.5144255844e-06	-0.00214546	-4.414000000000024e-05	4.6029986116e-06	1.948339600000021e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32357.25390625	-2.7578125	7.60552978515625	1046991880.3535306	20955.197265625	-15.17578125	439120292.44125754	230.3043365478516	21208.802734375	-11.392578125	129.79083633422852	449813313.42563254	0.671496	20.5068	0.15612987800000006	-0.0709334791	0.07578258019999999	0.0062783909	-0.1168208875	-0.048574699400000004	0.0153832139	-0.0278281705	-0.0006972195	-0.10672456720000001	-0.053867218700000004	0.0184063369	-0.0013490966000000001	-0.0274662245	0.051148068399999996	0.0022218720999999998	-0.0290763425	-0.0195447636	0.0396552303	-0.0774065559	-0.0489973132	-0.0537618517	-0.0327650782	-0.011492728899999999	-0.1172609401	-0.0499191784	0.0021845066	-0.0443197339	-0.0147862116	-0.1088796939	0.05684437	-0.0137117623	-0.0121037577	-0.0073247187	-0.0143073303	0.022714229300000003	0.023168227599999997	-0.0205011224	0.0713597381	0.0121837495	-0.0253063554	-0.0765524131	0.0601535728	-0.04597896940000002	-0.1099379598	-0.0730579298	0.00606182	0.0057337280000000004	3.67456617124e-05	3.287563677798399e-05	0.0928856	0.07656520000000001	0.008627734687360002	0.005862229851040002	-0.240053	-0.007034000000000013	0.05762544280900001	4.947715600000018e-05	0.026253	-0.0008539000000000048	7.29145210000008e-07	0.0006892200089999999	0.0008207909999999998	-0.00040982900000000017	1.679598092410002e-07	6.736978656809995e-07	-0.00221767	-7.221000000000007e-05	4.918060228900002e-06	5.214284100000011e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32298.9765625	-58.27734375	3396.248794555664	1043223886.9849244	20967.98828125	12.791015625	439656532.5626373	163.6100807189941	21188.875	-19.927734375	397.11459732055664	448968423.765625	0.719708	21.979141	0.05849097999999992	-0.057308871	0.10210426689999999	0.0934813375	-0.122298046	-0.047938773600000005	0.0091264705	-0.0006091369	-0.0189866714	-0.1127509734	-0.0547458679	-0.030035902200000002	0.0232310374	-0.0297519127	0.0353511397	-0.0283990031	0.034393741	-0.0209728753	-0.0422621508	-0.0624475433	-0.044275899800000004	-0.052227988899999994	-0.1101967717	-0.0001850976	-0.12229571119999999	-0.051147689	0.0043355068	-0.0155494843	-0.025624926800000003	-0.11583649830000001	0.0532236413	-0.052129004400000005	0.0334514784	-0.0337262676	0.0136920876	0.0312505144	-0.028509186800000006	0.027086408	0.089944057	-0.051810517	-0.0315290673	0.07959848809999999	0.05833073110000001	-0.0498665756	-0.1106882998	-0.0663509546	0.0152274	0.00916558	0.00023187371076	8.400785673639999e-05	0.103648	0.010762399999999991	0.010742907904	0.00011582925375999983	-0.22245	0.01760300000000001	0.049484002500000006	0.0003098656090000003	0.0259946	-0.0002584000000000024	6.677056000000122e-08	0.0006757192291599998	0.0008207909999999998	0.0	0.0	6.736978656809995e-07	-0.00237847	-0.0001608	5.657119540900002e-06	2.585664e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32389.59375	90.6171875	8211.474670410156	1049085783.2900393	20944.81640625	-23.171875	438685334.2915192	536.935791015625	21234.634765625	45.759765625	2093.956150054932	450909713.62948984	0.672242	20.52956	0.09114874999999996	-0.0451204596	0.1129413424	0.028737648799999998	-0.133239899	-0.051258861100000004	0.021505230299999997	-0.003719664	-0.024434846800000003	-0.11636416529999999	-0.0646632645	-1.92329e-05	0.1288252363	-0.058502410899999996	0.0371266803	-0.0600373689	0.0531366597	0.0516683275	-0.0396341911	-0.058861965999999995	-0.0719143563	-0.0570577799	-0.06135327400000001	0.012947468899999998	-0.1330069544	-0.054589201600000005	0.0193709564	-0.0204720266	-0.026621774100000002	-0.13433396539999998	0.0572842571	-0.0014526727	0.1422646094	-0.0200711958	-0.0034004246	0.017497616100000002	-0.0690969655	0.0208256221	0.049276866399999994	-0.0307430363	-0.0795075487	-0.014435546799999999	0.0564859537	-0.0536791777	-0.1110641056	-0.059244937000000004	0.020574400000000003	0.005347000000000003	0.0004233059353600001	2.859040900000003e-05	0.082705	-0.020943000000000003	0.006840117025	0.00043860924900000016	-0.194441	0.02800900000000001	0.037807302481	0.0007845040810000003	0.025430200000000003	-0.0005643999999999928	3.185473599999917e-07	0.0006466950720400001	0.000967116	0.00014632500000000032	2.141100562500009e-08	9.353133574559999e-07	-0.00240474	-2.626999999999968e-05	5.782774467599998e-06	6.901128999999831e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32502.865234375	113.271484375	12830.42917251587	1056436248.443943	20960.240234375	15.423828125	439331670.68271255	237.89447402954102	21255.169921875	20.53515625	421.69264221191406	451782248.4077797	0.661084	20.188829	0.06100875	-0.0795453938	0.0818284609	-0.0289103681	-0.133377567	-0.043488318899999996	0.0215318717	-0.0086157175	-0.0124896097	-0.09907239970000001	-0.0388899985	-0.0064924811	-0.014962981200000001	-0.0725033028	0.0620924505	-0.0257756338	0.037527539900000004	-0.019302396399999998	-0.0286754393	-0.0608022518	-0.0839924766	-0.0808430243	-0.014603566299999999	-0.0284452238	-0.131458723	-0.0432744245	0.016377888	-0.0230218706	-0.023944563399999997	-0.1045122668	0.0522352098	-0.023567115099999997	0.0061567359	-0.0553304883	-0.009467768100000001	0.0424061129	-0.0405209875	-0.0011342852000000001	0.043077766100000005	-0.06678828980000001	-0.0783182511	-0.0963851711	0.0546199342	-0.0574110412	-0.1110641056	-0.0517826133	0.020990900000000003	0.0004165000000000002	0.0004406178828100002	1.7347225000000017e-07	0.08073729999999997	-0.0019677000000000305	0.006518511611289996	3.8718432900001195e-06	-0.193008	0.0014330000000000176	0.037252088064	2.0534890000000502e-06	0.0255458	0.00011559999999999694	1.3363359999999296e-08	0.00065258789764	0.000592135	-0.000374981	1.4061075036100002e-07	3.5062385822500003e-07	-0.00175149	0.0006532499999999998	3.0677172201000008e-06	4.2673556249999965e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32509.423828125	6.55859375	43.01515197753906	1056862637.6366618	20975.80859375	15.568359375	439984546.1616364	242.3738136291504	21261.50390625	6.333984375	40.11935806274414	452051548.355484	0.691209	21.108801	0.08775474999999994	-0.0520567242	0.12435917640000001	-0.021376849399999998	-0.1417182523	-0.0434538721	0.012232773	-0.0034539465000000004	-0.036923429199999996	-0.0981791073	-0.0449999466	-0.0754998991	-0.0817946538	-0.015782278	0.0347681663	-0.11856881640000001	0.0134704556	0.052902920199999995	-0.0286157809	-0.0410013708	-0.112624137	-0.0717172184	-0.039405397	0.020416763799999998	-0.1404916605	-0.0472165759	0.0134847722	-0.019272561299999998	-0.0403415636	-0.08965784710000001	0.049901033600000005	-0.0932870174	-0.0566164482	-0.0516629336	0.0824449932	0.0458091443	-0.0522092418	0.010834183700000001	-0.0552552426	-0.0490896842	-0.041549817200000005	-0.09191496810000001	0.052733374400000005	-0.061056553099999994	-0.1106882998	-0.0440088629	0.0255446	0.0045536999999999965	0.0006525265891599999	2.073618368999997e-05	0.140737	0.059999700000000024	0.019806903169	0.0035999640000900037	-0.196954	-0.003946000000000005	0.038790878116	1.5570916000000038e-05	0.0253418	-0.0002039999999999993	4.1615999999999716e-08	0.00064220682724	0.000655972	6.383699999999996e-05	4.075162568999995e-09	4.30299264784e-07	-0.00186876	-0.00011726999999999983	3.492263937599999e-06	1.3752252899999961e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
