onset	duration	trial_type	img_gender	word_gender	response_time	response_hand	response_accuracy
1.0223	0.5	congruent	male	male	1.1536	left	correct
5.5389	0.5	incongruent	female	male	0.4069	left	incorrect
11.0555	0.5	congruent	male	male	0.7302	left	correct
15.5721	0.5	congruent	male	male	0.5094	left	correct
20.5886	0.5	incongruent	female	male	0.4788	right	correct
25.1052	0.5	incongruent	female	male	0.4411	right	correct
29.6218	0.5	congruent	male	male	0.4734	left	correct
34.1383	0.5	incongruent	female	male	0.4048	left	incorrect
40.6549	0.5	congruent	female	female	0.43	right	correct
45.1715	0.5	congruent	female	female	0.3793	right	correct
49.688	0.5	incongruent	female	male	0.5306	right	correct
54.2046	0.5	congruent	female	female	0.4089	right	correct
58.7212	0.5	incongruent	female	male	0.3622	right	correct
63.7378	0.5	incongruent	female	male	0.4015	right	correct
69.2543	0.5	incongruent	male	female	0.5518	right	incorrect
73.7709	0.5	congruent	female	female	0.4761	right	correct
78.7875	0.5	congruent	female	female	0.3884	right	correct
83.304	0.5	congruent	female	female	0.4858	right	correct
89.3206	0.5	incongruent	male	female	0.495	left	correct
93.8372	0.5	incongruent	female	male	0.4213	left	incorrect
98.3537	0.5	congruent	female	female	0.5047	right	correct
102.8703	0.5	congruent	male	male	0.4920000000000001	left	correct
107.3869	0.5	incongruent	male	female	0.7112	right	incorrect
112.4035	0.5	incongruent	male	female	0.5975	left	correct
117.92	0.5	incongruent	female	male	0.5678	right	correct
122.9366	0.5	congruent	female	female	0.5431	right	correct
127.9531	0.5	congruent	male	male	0.4385	left	correct
132.4697	0.5	congruent	female	female	0.4698	right	correct
137.4863	0.5	incongruent	male	female	0.537	left	correct
142.0029	0.5	incongruent	male	female	2.3523	left	correct
146.5194	0.5	incongruent	male	female	0.5267	left	correct
152.036	0.5	incongruent	female	male	0.534	right	correct
156.5526	0.5	incongruent	female	male	0.5363	right	correct
161.5691	0.5	congruent	female	female	0.3626	left	incorrect
166.0857	0.5	congruent	male	male	0.5599	left	correct
171.6023	0.5	incongruent	female	male	0.5781	right	correct
176.1188	0.5	incongruent	female	male	0.5025	right	correct
180.6354	0.5	incongruent	male	female	0.6388	left	correct
185.652	0.5	incongruent	male	female	0.812	left	correct
190.6686	0.5	congruent	female	female	0.5534	right	correct
195.1851	0.5	incongruent	female	male	0.5377	right	correct
200.7017	0.5	congruent	male	male	0.382	left	correct
205.7183	0.5	congruent	male	male	0.8352	left	correct
210.2348	0.5	incongruent	female	male	0.6766	right	correct
216.7514	0.5	congruent	male	male	0.5148	left	correct
221.2679	0.5	incongruent	male	female	0.5242	left	correct
226.2845	0.5	incongruent	male	female	0.4295	left	correct
231.8011	0.5	incongruent	female	male	0.5158	right	correct
236.8176	0.5	incongruent	female	male	0.5231	right	correct
242.3342	0.5	incongruent	male	female	0.5254	left	correct
246.8508	0.5	congruent	male	male	0.4937	right	incorrect
251.3673	0.5	congruent	female	female	0.6081	right	correct
255.8839	0.5	incongruent	male	female	0.5283	left	correct
260.4005	0.5	incongruent	female	male	0.6716	right	correct
265.9171	0.5	congruent	female	female	0.5329	right	correct
270.9336	0.5	congruent	female	female	0.4762	right	correct
276.4502	0.5	congruent	female	female	0.4255	right	correct
280.9668	0.5	congruent	female	female	0.4188	right	correct
285.4833	0.5	incongruent	male	female	0.6021	left	correct
290.4999	0.5	congruent	female	female	0.5004	right	correct
295.5165	0.5	incongruent	male	female	0.5087	left	correct
300.533	0.5	incongruent	male	female	0.5171	left	correct
305.0496	0.5	incongruent	female	male	0.5363	right	correct
311.0661	0.5	congruent	male	male	0.4857	left	correct
315.5827	0.5	congruent	male	male	0.5079	left	correct
320.0993	0.5	incongruent	male	female	0.4022	left	correct
324.6159	0.5	incongruent	male	female	0.5445	left	correct
329.1325	0.5	congruent	male	male	0.4608	left	correct
333.649	0.5	congruent	female	female	0.4532	left	incorrect
338.6656	0.5	incongruent	male	female	0.7084	left	correct
344.1822	0.5	congruent	male	male	1.0187	left	correct
348.6987	0.5	incongruent	female	male	0.5531	right	correct
353.2153	0.5	congruent	male	male	0.5244	left	correct
358.2319	0.5	congruent	male	male	0.5046	left	correct
364.7484	0.5	incongruent	female	male	0.6990000000000001	right	correct
369.265	0.5	incongruent	female	male	0.4733	right	correct
374.2815	0.5	congruent	male	male	0.4876	left	correct
378.7981	0.5	congruent	female	female	0.4599	right	correct
383.3147	0.5	congruent	female	female	0.4202	right	correct
387.8313	0.5	incongruent	male	female	0.5225	left	correct
393.8478	0.5	congruent	male	male	0.6438	left	correct
398.8644	0.5	congruent	male	male	0.4271	left	correct
404.8809	0.5	congruent	female	female	0.3814	right	correct
409.3975	0.5	congruent	male	male	0.4747	left	correct
415.914	0.5	incongruent	male	female	0.519	left	correct
420.4306	0.5	incongruent	female	male	0.4943	right	correct
426.4472	0.5	congruent	female	female	0.4086	right	correct
431.4637	0.5	congruent	male	male	0.4599	left	correct
436.9803	0.5	incongruent	male	female	0.5162	left	correct
441.4969	0.5	incongruent	male	female	0.4145	left	correct
446.0134	0.5	incongruent	female	male	0.5868	right	correct
452.03	0.5	congruent	female	female	0.5391	right	correct
457.0466	0.5	congruent	male	male	0.4704	left	correct
463.5631	0.5	congruent	female	female	0.3917	right	correct
468.5797	0.5	incongruent	male	female	0.4799	left	correct
475.0962	0.5	congruent	male	male	0.5403	left	correct
