name	intensity-avg	volume
Left-wm-bankssts	98.5585	2960.1
Left-wm-caudalanteriorcingulate	100.1498	2667.0
Left-wm-caudalmiddlefrontal	99.2371	5594.4
Left-wm-cuneus	90.3646	2301.7
Left-wm-entorhinal	79.6257	1116.4
Left-wm-fusiform	89.3449	6507.0
Left-wm-inferiorparietal	98.5302	10587.1
Left-wm-inferiortemporal	89.9853	7308.7
Left-wm-isthmuscingulate	100.685	3782.9
Left-wm-lateraloccipital	92.2284	8176.8
Left-wm-lateralorbitofrontal	95.2501	6289.9
Left-wm-lingual	85.8285	4645.4
Left-wm-medialorbitofrontal	91.8857	3959.4
Left-wm-middletemporal	92.3343	6515.4
Left-wm-parahippocampal	88.235	1630.8
Left-wm-paracentral	95.0569	3209.5
Left-wm-parsopercularis	96.5543	2974.0
Left-wm-parsorbitalis	87.7102	905.2
Left-wm-parstriangularis	96.5721	3402.4
Left-wm-pericalcarine	84.6613	2492.5
Left-wm-postcentral	94.229	7150.0
Left-wm-posteriorcingulate	97.3037	4301.0
Left-wm-precentral	96.4383	12394.0
Left-wm-precuneus	96.7478	8014.1
Left-wm-rostralanteriorcingulate	97.4516	2771.5
Left-wm-rostralmiddlefrontal	96.9003	13277.1
Left-wm-superiorfrontal	94.4505	17469.5
Left-wm-superiorparietal	97.258	10180.9
Left-wm-superiortemporal	94.9493	8098.2
Left-wm-supramarginal	98.4721	8929.8
Left-wm-frontalpole	88.9713	327.4
Left-wm-temporalpole	76.4398	708.0
Left-wm-transversetemporal	96.3376	704.8
Left-wm-insula	93.18799999999999	9111.7
Right-wm-bankssts	99.1534	3027.8
Right-wm-caudalanteriorcingulate	100.0535	2351.2
Right-wm-caudalmiddlefrontal	95.7981	5562.6
Right-wm-cuneus	89.546	2428.3
Right-wm-entorhinal	78.4458	928.1
Right-wm-fusiform	88.7169	5836.0
Right-wm-inferiorparietal	96.9947	11326.6
Right-wm-inferiortemporal	88.1663	6908.2
Right-wm-isthmuscingulate	101.3048	3578.1
Right-wm-lateraloccipital	93.3393	8636.3
Right-wm-lateralorbitofrontal	96.6155	6390.8
Right-wm-lingual	85.3068	5223.0
Right-wm-medialorbitofrontal	96.4929	3523.0
Right-wm-middletemporal	90.3184	7179.7
Right-wm-parahippocampal	88.3726	1587.5
Right-wm-paracentral	95.0733	3630.4
Right-wm-parsopercularis	96.4732	2945.9
Right-wm-parsorbitalis	90.8554	1268.6
Right-wm-parstriangularis	96.5749	3143.6
Right-wm-pericalcarine	83.8104	2930.8
Right-wm-postcentral	93.0437	7081.2
Right-wm-posteriorcingulate	98.723	4164.0
Right-wm-precentral	95.4284	13139.8
Right-wm-precuneus	96.8066	8554.5
Right-wm-rostralanteriorcingulate	102.1205	2015.9
Right-wm-rostralmiddlefrontal	96.1249	13661.8
Right-wm-superiorfrontal	93.5336	15786.6
Right-wm-superiorparietal	96.3245	10145.5
Right-wm-superiortemporal	93.3117	6519.5
Right-wm-supramarginal	98.8447	7774.2
Right-wm-frontalpole	90.825	360.4
Right-wm-temporalpole	79.1725	749.4
Right-wm-transversetemporal	99.4775	661.1
Right-wm-insula	93.285	9387.6
Left-UnsegmentedWhiteMatter	99.3406	28914.2
Right-UnsegmentedWhiteMatter	99.6093	26593.0
