csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04
37264.6953125	n/a	n/a	1388657516.7334595	23712.328125	n/a	562274505.107666	n/a	23591.341796875	n/a	n/a	556551407.7769814	n/a	n/a	n/a	-0.0207624657	0.0795008611	0.1490307129	0.20410407670000005	-0.094220272	0.10970284820000001	-0.15464433019999999	-0.0520800244	0.10178091380000001	-0.1878415159	0.0106369484	-0.2280984947	0.1403093963	-0.29753694399999997	-0.0215232842	0.053441358200000004	-0.0769353184	0.1440186263	-0.0452540596	0.0426887561	-0.1019781325	0.065893559	-0.0650649169	0.1113768346	-0.028564245	0.1904664665	-0.0400927896	0.0459999965	-0.016871456599999998	-0.0764188868	0.011381353200000001	0.0912612117	-0.0152257922	-0.13916824560000002	0.0289831394	-0.1074237058	0.1572617761	0.09198424109999999	-0.1037295903	-0.09586994019999999	0.0737195682	0.0022572864	0.0038745160999999998	0.0913560664	-0.078791078	-0.0680449924	0.150172107	-0.17354024469999998	0.0134703095	-0.14992252720000002	0.2559989863	-0.050870405300000004	-0.22091119899999997	0.1583998716	-0.0995523228	-0.11618106660000001	0.051282382300000005	-0.0806945803	0.0306960644	-0.0061174552	0.2423229269	0.1954300329	-0.1275434411	0.07622153849999999	-0.0159575214	0.0397184971	-0.0358780054	0.0004878728	-0.0034794711	0.1352134841	-0.052514102	0.0265260356	-0.2101286728	0.0842759194	-0.0826026816	0.0781520077	-0.011111991699999999	-0.0722144092	0.1048201201	-0.0490543291	-0.16065630449999999	0.054297917599999995	0.0861015049	-0.1161123767	-0.0173742354	0.22790344899999998	-0.065457337	0.0905702026	0.030806661200000002	0.038320835899999996	0.1559748786	-0.0846909807	-0.030532474900000002	0.1217078847	0.1216831682	0.1216419777	0.0640473	n/a	n/a	0.00410205663729	0.0695479	n/a	0.004836910394409999	n/a	-0.101319	n/a	0.010265539761	n/a	0.00243695	n/a	n/a	5.9387253024999986e-06	-0.0006798139999999999	n/a	4.6214707459599993e-07	n/a	0.00118385	n/a	1.4015008225e-06	n/a	0.0	0.0	0.0	0.0	0.0
37300.51953125	35.82421875	1283.3746490478516	1391328757.3011627	23753.81640625	41.48828125	564243793.8618318	1721.2774810791016	23573.6484375	-17.693359375	313.0549659729004	555716900.6548462	1.323295	22.978481	0.1023503	-0.1712375385	0.0304148101	-0.0767243289	0.1985127806	0.1778922457	0.0602919159	0.0724690268	0.1332848449	0.09440073460000001	-0.0755154485	-0.1100160366	-0.1421975674	-0.09244519609999999	0.022150676600000002	0.068452909	-0.20290826329999997	0.10508351519999999	0.0596459929	0.0878332399	-0.1042505338	-0.0179950468	0.1429046575	0.0307291262	-0.0357955798	0.0312478677	-0.0055987981999999995	-0.1037248469	0.10833713880000001	-0.0524496368	0.0544444819	-0.0827247044	-0.0979902707	0.08662342320000001	-0.010159375200000001	-0.1740874028	-0.022116635099999997	-0.0358623087	0.0181023046	0.0918668834	0.0290199163	-0.1415388444	0.050830365700000005	0.0141408903	0.0804197904	0.15910985730000002	0.1295011075	0.0735214012	-0.14897789349999999	-0.0697785391	-0.1584315986	0.1969560339	0.2611435074	-0.19256577390000001	-0.16529232970000002	-0.0257780324	-0.0081330008	0.1519026616	0.1125942332	0.0892182418	-0.1095630209	0.04945574639999999	-0.0721186622	0.0849938024	0.1372807582	0.1432880128	0.1286909317	-0.09046706630000001	-0.0093185412	-0.0946067755	0.07765830879999999	0.0346136626	-0.070713548	0.0500905415	-0.0689194491	0.1510235024	0.0611915439	-0.0439212791	0.1407728999	-0.08632081119999999	0.010567769099999999	0.0385682637	-0.0667902662	0.0735787088	-0.0979505933	0.0745369664	-0.0435667021	-0.10451075609999999	-0.0019290528	-0.0505685691	0.09307485929999999	-0.0952395783	-0.0461403528	0.0908120065	0.1216419777	0.12141962949999999	0.12104935019999999	0.049705300000000015	-0.014341999999999994	0.00020569296399999983	0.002470616848090001	0.057778599999999986	-0.011769300000000005	0.0033383666179599997	0.00013851642249000008	-0.0539685	0.04735050000000001	0.00291259899225	0.0022420698502500012	0.0022405000000000003	-0.00019644999999999952	3.8592602499999796e-08	5.019840250000002e-06	-0.000719149	-3.933500000000004e-05	5.17175284201e-07	1.5472422250000031e-09	0.000841865	-0.00034198499999999995	7.087366782250002e-07	1.1695374022499996e-07	0.0	0.0	0.0	0.0	0.0
37005.76953125	-294.75	86877.5625	1369426978.5999908	23696.166015625	-57.650390625	561508283.8400612	3323.567539215088	23477.421875	-96.2265625	9259.551330566406	551189337.8967285	1.3627479999999998	23.663565	0.08406640000000001	0.1076026623	0.1011069845	-0.010470433000000001	0.1883012501	-0.08505848880000001	-0.1606561906	-0.0876762708	0.0567659163	0.1744410518	-0.1452168733	-0.0792106631	0.0501417889	0.1746473247	-0.1011458294	0.1393190451	0.07857483030000001	0.1902853739	-0.10235767539999999	-0.0829892166	0.0694700315	-0.1211064645	-0.11666577869999999	0.011980524199999999	0.1136169267	-0.0070054254	-0.08659131099999999	0.0831602332	0.048410429500000005	-0.014158293300000001	0.1008827199	-0.008981470600000001	0.09713203220000001	-0.019467411	0.0292958927	-0.041855789500000004	-0.0300969396	-0.017332987	-0.10965156	-0.11324264070000001	0.0575197138	0.1314131272	-0.0415868076	-0.0815025484	-0.1661638688	-0.1809363724	0.10156203359999999	0.0311261578	-0.09444415269999999	-0.0611281248	0.1256372117	0.1004625062	0.0008301539999999999	-0.1739923727	0.0255327922	0.0914782742	-0.2942788219	0.0541630992	0.0708368936	-0.1301163206	0.0051252761	-0.0466189706	0.0423475143	-0.11688395039999999	-0.0310271345	-0.041528091600000004	0.1698080825	0.164888281	0.0299008217	-0.0553716358	0.059152207199999994	-0.16907925	0.09644882800000001	-0.0228692485	0.20428916379999998	-0.0552394058	0.0495242488	0.12128880189999999	-0.097013573	-0.045303505599999995	0.1230523311	0.055941578799999996	-0.0169418429	0.044471717699999996	-0.05189715599999999	-0.034499006299999996	-0.0641214808	0.1432046024	-0.0487519508	-0.08831210449999999	-0.0404518487	-0.0225641931	0.0394901054	0.1138875336	0.1215101995	0.120893123	0.1198669825	0.056528599999999984	0.006823299999999984	4.655742288999978e-05	0.0031954826179599986	0.050795	-0.006983599999999993	0.002580132025	4.87706689599999e-05	-0.0747956	-0.020827100000000008	0.005594381779360001	0.00043376809441000034	0.00283612	0.0005956199999999997	3.5476318439999976e-07	8.043576654400001e-06	-0.000409242	0.000309907	1.6747901456400002e-07	9.6042348649e-08	0.0007587439999999999	-8.312100000000013e-05	5.756924575359998e-07	6.909100641000022e-09	0.0	0.0	0.0	0.0	0.0
36958.33203125	-47.4375	2250.31640625	1365918306.5321198	23636.609375	-59.556640625	558689302.7463379	3546.9934425354004	23409.814453125	-67.607421875	4570.763492584229	548019412.7297401	1.301597	22.601692	0.13952400000000004	-0.0132580849	-0.015172584199999999	-0.1973209941	0.0623542091	-0.116279237	0.0256372707	-0.0406924571	0.2013510423	0.1569064894	0.06083399780000001	-0.1791387496	0.0643311954	0.08436628970000001	-0.0091771974	0.0906640508	0.013102413799999999	-0.0402657347	-0.0250914896	0.0816914541	-0.148021416	0.0435180237	0.0165302564	0.18605923719999998	-0.0287596918	0.10320050119999999	0.0904994526	0.042452035	0.18146230289999998	-0.017959851399999997	0.0828198217	0.15273675679999998	0.0412016039	0.06458890240000001	-0.1550367857	-0.0623790529	-0.0099397207	0.036787909300000005	-0.0634414969	-0.012507807099999999	0.0078914437	0.0041055077	0.0306684387	0.155176747	0.0205177326	0.0176822724	0.1284759416	-0.10336665939999999	-0.0902724941	0.0512706493	-0.0743472141	-0.09681565800000001	0.1620454998	-0.0495629264	0.10183705130000001	-0.0426727853	-0.2256359002	0.0999324298	0.1287958147	-0.0146688387	-0.1830205302	-0.06254203059999999	0.061136759900000004	-0.024471437599999996	0.038868174	-0.0671400883	0.0043180103	0.019248269	0.0882421692	-0.0420153035	-0.0813707083	-0.0356033927	-0.1461168732	0.052258526	-0.029283307999999997	0.1320787712	-0.0452457914	-0.1646605759	-0.1327864488	-0.10334818119999999	-0.0460954224	-0.083240806	-0.236264858	0.0818712013	-0.027671894500000002	0.10746262150000001	0.04443645139999999	-0.1760314625	-0.1240876268	-0.034859790099999996	-0.1233789885	0.0322852716	0.048559411799999994	-0.0267329024	0.1213126213	0.12010478890000001	0.1181006348	0.0497176	-0.006810999999999991	4.6389720999999876e-05	0.00247183974976	0.154853	0.10405799999999997	0.023979451609	0.010828067363999995	-0.07433989999999999	0.0004557000000000172	0.0055264207320099975	2.0766249000001567e-07	0.00241785	-0.00041827000000000015	1.749497929000001e-07	5.8459986225e-06	-0.000554958	-0.00014571600000000005	3.0797838176400004e-07	2.1233152656000016e-08	0.0007587439999999999	0.0	5.756924575359998e-07	0.0	0.0	0.0	0.0	0.0	0.0
36794.09375	-164.23828125	26974.2130279541	1353805334.883789	23602.05078125	-34.55859375	557056801.0807037	1194.296401977539	23400.37890625	-9.435546875	89.02954483032227	547577732.9560701	1.143793	19.86149	0.16319646	0.0878749469	-0.1442492154	0.0316206587	-0.047138134000000005	-0.1135657347	0.0886601875	-0.1218083234	0.0491250788	0.1333944823	-0.0705223869	-0.071735022	0.064911119	0.0406915592	0.021195429900000003	0.1754066823	-0.099601571	-0.060281990599999995	0.054965042199999994	-0.0396705494	0.13695170140000001	-0.122823888	0.0530117413	0.12178949119999999	0.069133082	0.2522797986	0.14145355240000002	0.0182539909	-0.112176841	0.11198226189999999	0.12049475890000001	0.0339134362	-0.016722845	-0.0524477963	0.047994037999999996	0.041122459	0.0614471405	-0.08737868789999999	0.1443723534	0.0266131208	0.09799459640000001	-0.0175501499	-0.0833631496	-0.0279564278	0.0761095131	-0.0518020104	-0.1230259171	-0.1266908021	-0.07472903139999999	-0.0199631132	-0.1143713252	-0.0295291648	-0.0203257033	0.0421907946	0.12905653849999998	-0.1020931194	-0.16804567469999998	0.0491803143	0.11358594289999999	-0.1249443142	-0.028819321600000006	-0.09510998080000001	-0.021797398	0.0068564393	0.0814215415	-0.036969402400000004	0.037497658999999996	-0.0633418212	-0.008540416700000001	-0.1052876197	0.1694500075	-0.12394165550000001	0.0040592332	-0.0427572966	-0.0037022132000000003	0.13909078960000001	-0.141121023	-0.053936905300000004	-0.0924614341	0.0760000408	-0.18007770129999998	-0.0572295429	0.0923802877	-0.057104448099999996	-0.0844335545	-0.11524608480000001	-0.053475984500000004	0.1133047103	0.0113247766	0.050272047	0.022351859100000003	0.034721984500000004	0.0854557273	-0.0407960738	0.12104935019999999	0.11905633460000001	0.11575891279999999	0.049699	-1.860000000000056e-05	3.459600000000208e-10	0.0024699906010000002	0.08727389999999999	-0.0675791	0.007616733621209998	0.00456693475681	-0.00515209	0.06918780999999999	2.65440313681e-05	0.004786953052596098	0.00211979	-0.00029806000000000017	8.88397636000001e-08	4.493509644099998e-06	-0.000785117	-0.000230159	6.164087036890001e-07	5.297316528099998e-08	0.0007587439999999999	0.0	5.756924575359998e-07	0.0	0.0	0.0	0.0	0.0	0.0
36818.59375	24.5	600.25	1355608845.727539	23623.390625	21.33984375	558064584.6213379	455.38893127441406	23449.8203125	49.44140625	2444.452651977539	549894072.6885376	1.117029	19.396746	0.14297166	-0.026138778199999997	-0.0160132653	-0.1735452283	-0.0767919999	-0.0341855928	0.1253535936	-0.0469355959	0.1702096561	-0.0796318537	-0.018873814699999998	-0.2209409257	-0.014421253799999999	-0.025161092200000002	-0.0776209658	0.08440204429999999	-0.0826776952	0.0162400195	-0.0612779593	0.0233203506	-0.0089212787	0.0357488938	-0.0617292996	0.0481233772	-0.0141079103	-0.0173733222	-0.05829004240000001	-0.07805232	-0.1244322246	-0.182314397	0.0613470132	-0.0267086908	-0.1399052638	0.0972077122	0.15248162939999998	0.0839888358	-0.0197250586	-0.0960565694	0.07871082110000001	-0.0065518476	0.07337265679999999	-0.0571219903	-0.08498578820000001	0.1206141212	-0.0838617725	0.0366010167	0.0751919927	-0.11269787070000001	0.07788268599999999	0.19111215829999997	-0.0632503349	-0.0409485363	0.0479057562	0.0810052143	0.05582535809999999	-0.15419665130000001	-0.016539780100000002	-0.012714331799999999	0.2025262357	-0.008240215300000001	-0.117656888	0.0360595773	0.08406328269999999	0.018658424399999998	0.0726611566	0.0651903358	0.039122944	-0.0253245702	0.0360942645	-0.0870799648	-0.0174182755	-0.0385719964	0.1091030238	0.0383698503	-0.0763175768	0.0404731665	-0.0408277045	-0.0106229497	0.09317806960000001	-0.1951858007	0.06966687120000001	0.031559904900000005	0.0013526322	-0.07975442049999999	0.031128055800000002	-0.1796574287	-0.1251749765	0.0069342277	0.1363250562	-0.06412530849999999	-0.10015959619999999	-0.0813633591	-0.20759743649999998	0.1012678907	0.1207205288	0.11775003070000001	0.11285322490000001	0.0497337	3.469999999999862e-05	1.2040899999999044e-09	0.0024734409156900003	0.00973515	-0.07753874999999999	9.47731455225e-05	0.006012257751562498	-0.037930300000000014	-0.032778210000000016	0.0014387076580900007	0.0010744110508041009	0.00188253	-0.00023725999999999974	5.629230759999988e-08	3.5439192009000007e-06	-0.000369977	0.00041514	1.3688298052899998e-07	1.7234121960000004e-07	0.0007587439999999999	0.0	5.756924575359998e-07	0.0	0.0	0.0	0.0	0.0	0.0
36939.65625	121.0625	14656.12890625	1364538203.868164	23593.619140625	-29.771484375	556658864.1528664	886.3412818908691	23482.60546875	32.78515625	1074.866470336914	551432759.6009674	1.081384	18.777781	0.163544365	0.01947787	-0.0521644102	0.0845715266	-0.1464964536	0.032255985	0.0822813854	-0.1508802802	0.0103619627	-0.021990963999999998	-0.07198691559999999	-0.0198325027	0.0108032705	-0.0525951486	-0.038950789799999996	0.299485571	0.0202753943	-0.0345901433	-0.0150801731	-0.0353887362	0.01576522	0.031456342799999995	0.09499657539999999	0.0400341789	-0.0415457939	-0.0643461592	-0.014959613200000001	0.0495779724	-0.08432085289999999	-0.11675695960000004	-0.08067116519999999	-0.0089001377	-0.020023831000000002	-0.021732574900000003	0.087089709	0.0082625014	-0.057419418300000004	0.017302443799999997	-0.1524932095	0.0288116562	-0.033310051	0.1096866136	0.0676496457	0.1222879945	-0.1202831365	-0.0233759032	-0.15130474189999998	0.0012453604	-0.0064241141	0.0414912577	-0.1546549069	-0.0331415086	0.073872615	0.1315844484	-0.011134536399999999	-0.1699813938	-0.0269600513	-0.0496185378	0.0738732833	-0.0927865757	0.025982274500000003	-0.0639903394	0.1271667645	0.058167917	0.17422179920000005	0.0220803749	0.1124882368	0.121605025	-0.085838199	-0.0242359993	0.0150090266	0.00563551	-0.0478366225	-0.0785437926	0.0063709069999999994	-0.0838922757	-0.09048378650000001	0.0074990127	0.0895505667	-0.0192572044	0.0161357798	0.0293301285	0.0304409275	0.034543799900000005	0.22523525670000002	-0.0341479785	0.033915084	-0.0806882897	0.0153598521	0.008298899	0.0140427417	-0.0031446299	0.0585998573	0.1165343252	0.120326335	0.1161887065	0.1093977275	0.0359401	-0.013793599999999996	0.0001902634009599999	0.0012916907880100002	0.08730889999999998	0.07757374999999997	0.007622844019209997	0.0060176866890624976	-0.0198128	0.01811750000000001	0.00039254704383999986	0.00032824380625000034	0.00160062	-0.00028191	7.947324810000001e-08	2.5619843844e-06	1.22243e-05	0.0003822013	1.4943351049000005e-10	1.4607783372169001e-07	0.000341665	-0.00041707899999999983	1.16734972225e-07	1.739548922409999e-07	0.0	0.0	0.0	0.0	0.0
37035.94921875	96.29296875	9272.335830688477	1371661534.5338287	23631.857421875	38.23828125	558464685.2078285	1462.1661529541016	23582.521484375	99.916015625	9983.210178375244	556135319.5610085	1.182432	20.532438	0.027625065000000008	0.0012349328999999999	0.0552765216	0.00444533	-0.0602496384	0.0127638704	0.06214615990000001	-0.0202858576	0.0114273873	-0.07429614	-0.108129291	-0.0638217032	-0.0110912923	-0.12258546390000001	0.0200442315	-0.0042375559	-0.0100557779	-0.0345731649	0.09980138300000001	0.0860537851	-0.2946924828	0.1019517128	0.0017545917999999998	-0.1774561429	-0.0130070729	0.085181185	-0.14365233730000002	0.0745559787	-0.0387487146	0.0240665375	-0.1313372757	-0.0857490445	-0.0865828479	-0.1347038321	-0.0409283281	0.0075030895	-0.1483775869	-0.11255781289999996	0.0772841093	0.11623025	0.14814616519999999	0.0307475142	-0.0631754919	-0.1700136916	0.011806465700000001	0.0283690653	-0.0057606287	0.0476886116	0.1942447464	-0.0291522568	-0.1669942411	0.0096629014	0.0911848044	0.0566368191	0.018522927800000002	-0.0631446874	0.0321452052	0.0729642212	0.0089980137	0.0033326602000000004	-0.0020445797	0.09484116869999999	-0.005637105600000001	0.0699797999	0.1492539068	0.073509428	9.61683e-05	0.0193519214	0.1855121111	0.1199939314	-0.1637715576	0.1222375281	-0.0831117594	0.0266102625	0.0523437289	0.020868928300000002	0.0181250315	0.147159171	0.21011797699999998	0.09285273289999996	0.0141708176	0.023483768500000002	-0.08123242230000001	-0.08701111339999999	-0.0326922039	0.0960227384	0.0007618264999999999	0.27071560170000003	0.1316352302	0.1287370923	-0.025211078199999997	0.11831606060000001	-0.0069889886	0.16893071129999998	0.1198669825	0.1143757435	0.10540925529999999	0.0362871	0.00034699999999999315	1.2040899999999526e-07	0.0013167536264099998	0.0848099	-0.0024989999999999873	0.007192719138009999	6.245000999999937e-06	-0.0250178	-0.005205	0.00062589031684	2.709202500000001e-05	0.00125622	-0.0003444000000000001	1.1861136000000008e-07	1.5780886884e-06	-3.4856999999999995e-05	-4.70813e-05	1.2150104489999995e-09	2.21664880969e-09	0.000341665	0.0	1.16734972225e-07	0.0	0.0	0.0	0.0	0.0	0.0
37123.1328125	87.18359375	7600.979019165039	1378126989.8145142	23660.400390625	28.54296875	559814546.6446877	814.7010650634766	23587.234375	4.712890625	22.21133804321289	556357625.4611816	1.151971	20.003498	0.09954924999999998	-0.152628152	-0.053691713200000005	0.1007339857	-0.064931587	0.1912026367	0.0403855583	-0.031651485800000004	0.0140144403	-0.0432309101	0.028712118300000002	-0.0620441673	-0.0656995712	-0.1569739902	0.11976052220000001	0.0734442243	0.048408028	-0.0324270859	-0.038333611000000004	0.0311414531	-0.0602111	0.0615054083	0.0418880322	-0.152318059	-0.0261481586	-0.022129458199999997	0.1552310444	-0.0692137909	-0.0667857011	0.16165863960000001	-0.049513005	-0.1232482328	0.0591147962	0.0760005024	0.057192814400000014	-0.1125054885	0.0115132847	-0.0125018067	-0.0296146879	0.0287439582	-0.10835884289999999	0.010465386	0.0133081853	0.0482182455	-0.1169901669	0.1478201137	-0.1068657008	0.1015382519	-0.0154772747	0.0644214325	-0.0264984767	0.045154191600000004	0.1648553332	0.0495239721	-0.1544428987	-0.09200072810000001	0.0526395763	-0.0699650498	0.021523169100000003	-0.010047833	-0.053376945499999995	-0.026038447200000002	-0.0372983452	0.1872125602	0.08685843539999999	0.0442881734	-0.02056335	0.0222650569	-0.0364245749	-0.0096033312	-0.09974322869999999	0.15897281789999998	-0.0712420909	-0.0591176068	-0.17595147719999998	-0.0558380153	0.0814786157	0.1473416534	-0.0003997361	-0.048368862	-0.0682677651	0.0267288946	0.0967126683	0.08533381949999999	-0.051558677000000004	0.1416073543	-0.0165505486	-0.0608878699	0.0986037917	0.016125904099999998	-0.0295084587	0.0679247206	0.1555017694	0.0042692609	0.11934271980000001	0.112315068	0.1009072399	0.046175	0.009887900000000005	9.77705664100001e-05	0.002132130625	0.0429995	-0.04181039999999999	0.0018489570002500004	0.0017481095481599992	-0.031086400000000007	-0.006068600000000004	0.0009663642649600004	3.682790596000005e-05	0.0007826089999999998	-0.0004736110000000002	2.2430737932100015e-07	6.124768468809995e-07	-0.000335701	-0.00030084400000000004	1.12695161401e-07	9.050711233599997e-08	0.000402857	6.119199999999995e-05	1.6229376244899996e-07	3.744460863999994e-09	0.0	0.0	0.0	0.0	0.0
37029.64453125	-93.48828125	8740.058731079102	1371194574.110733	23652.6015625	-7.798828125	559445560.6743773	60.82172012329102	23597.21875	9.984375	99.687744140625	556828732.7353517	1.194439	20.740946	0.06968275	0.0186847745	0.06491394980000001	0.10101470970000001	0.0235402172	-0.00701456	-0.0565595433	0.0180847516	-0.1460546472	-0.0502843114	-0.0497828653	-0.0227704967	0.0188286296	-0.225536507	0.2626377043	0.055692250199999994	0.09100949650000001	0.020806413899999997	-0.0381480056	0.1457857108	0.1795997903	0.0429214618	-0.0463452318	0.042857890700000005	0.1462925132	0.011841204499999999	-0.0667383834	-0.0728925782	0.024007499100000003	0.14505472449999998	0.013532775	0.0702782668	0.0523953551	0.0489426417	0.0391909027	-0.0397415255	0.11030813449999999	0.0786606432	0.1757405598	-0.056013879800000006	-0.151044009	0.012405899599999999	0.014693001399999999	0.013341698400000001	0.0284243523	0.0012121169	-0.0413452527	0.1183513561	0.1525512893	-0.0957305768	0.040677172000000004	-0.02024158	0.1722364566	-0.0189486627	0.0208702009	0.048633334800000004	0.050872815999999994	-0.08696438029999999	-0.0974081246	-0.0759628822	0.042162417199999996	-0.0477508833	-0.2522522993	0.2692974789	-0.07103249190000001	0.0817134093	-0.1063166214	0.1226465216	-0.0824862784	-0.0294451471	-0.0411708724	-0.21661037589999999	-0.030199899199999998	0.1254421858	-0.0366983932	0.0115583844	-0.0274291189	0.0325372723	-0.0898158801	-0.06020480280000001	-0.0287930561	0.0446964362	0.15327869289999999	-0.0416375809	-0.0762184592	-0.018917257399999998	0.1141356016	-0.08701905060000001	-0.0572758767	-0.0101598001	0.0712576331	0.1524280342	-0.0651142206	-0.15266921039999998	0.11875383099999999	0.1100111431	0.0959136145	0.0496945	0.0035195000000000022	1.2386880250000013e-05	0.0024695433302500003	0.030635400000000007	-0.012364100000000001	0.0009385277331600002	0.00015287096881	-0.06531849999999999	-0.03423209999999999	0.004266506442249999	0.001171836670409999	0.0005464059999999999	-0.00023620299999999985	5.579185720899992e-08	2.9855951683599985e-07	-0.000429647	-9.394599999999996e-05	1.84596544609e-07	8.825850915999995e-09	0.000341665	-6.119199999999995e-05	1.16734972225e-07	3.744460863999994e-09	0.0	0.0	0.0	0.0	0.0
