csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14
32538.755859375	-130.529296875	17037.897342681885	1058770632.8760108	23608.1171875	4.955078125	557343197.1387329	24.55279922485352	23748.3125	-43.3046875	563982346.5976562	1875.295959472656	1.031469	23.727472	0.11013785	0.0396678434	-0.0307460296	0.0325057911	0.072548692	0.1058485598	0.11956146109999999	-0.082973923	0.0831208535	-0.0417391625	0.0704672125	0.05154354110000001	0.016271829499999998	-0.11450024859999999	0.0336255831	-0.0827391393	-0.0580691917	0.11383899619999999	0.005521736700000001	-0.0474710789	-0.0828302019	-0.0104396265	-0.0360862266	0.0940336394	0.011360488600000001	-0.054167394699999996	-0.06311759730000001	0.0747169498	-0.0239972115	-0.0784475842	-0.0658230142	-0.0774446819	-0.0864349216	-0.0381558507	0.10401003730000001	0.0360572192	0.0219444148	0.0490682831	0.051866853399999996	-0.0500642409	0.0333362944	0.08537108130000001	0.1164571855	0.13208034300000002	-0.034493091600000005	0.0774021758	-0.0288521987	-0.0406053747	-0.0906082468	0.10042602880000001	-0.0033113053999999998	0.043172063	0.0908039507	0.10723322240000001	-0.1322801951	-0.0198514654	-0.014336367	0.0141514218	0.0588419815	0.0489493945	0.042099326500000006	0.0565704604	0.0732253534	-0.055723427199999995	-0.0790622686	-0.1087834134	-0.029704639900000007	-0.021678006099999998	-0.10382992630000001	0.059069893	0.0823715574	-0.0966631618	0.0811327037	0.0245201796	-0.036533943799999996	0.0959136145	0.0294457954	-0.049506407599999996	0.0100289	-1.1999999999998123e-06	1.4399999999995496e-12	0.00010057883521	0.0814904	0.014182799999999997	0.0066406852921600005	0.00020115181583999983	0.108565	0.05062110000000001	0.011786359225000004	0.002562495765210001	-0.00149385	-0.0002596699999999998	2.2315878225e-06	6.74285088999999e-08	-0.00014273	-0.000232137	2.0371852900000003e-08	5.3887586769000003e-08	-0.00017303099999999998	-0.00041484800000000005	2.9939726960999994e-08	1.72098863104e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32402.029296875	-136.7265625	18694.15289306641	1049891502.5555457	23600.982421875	-7.134765625	557006371.2776527	50.90488052368164	23734.794921875	-13.517578125	563340489.9834633	182.7249183654785	1.239046	28.502462	0.32785468	0.0953039906	-0.1031455924	0.08868494380000001	0.18511195219999999	-0.07026456190000001	0.0171688394	0.019240462399999998	-0.0490729214	0.0195211118	-0.0479833468	-0.1047736983	-0.023964388700000002	0.005861774100000001	0.061560280099999996	-0.034114522	-0.0505764634	0.1758046345	-0.0111765577	0.0069353626	0.0093785709	0.0809911597	0.1930719658	-0.0912843251	-0.1107083309	0.1626134369	0.0404263161	0.0480005579	0.2184546502	-0.018113135	0.1290129682	0.0093330666	-0.2208106372	-0.0236148442	0.034981088	0.0969764766	0.1297628903	0.07065609889999999	-0.008010513	-0.0360616001	0.0864129976	0.1827423449	-0.0787213303	0.010548865400000001	0.011773352800000001	-0.0599619347	0.0180924127	0.1206447923	0.0117560735	-0.056262437	0.0164806355	-0.09474446	-0.0922704935	0.15109770949999998	-0.0820725401	0.0782539388	0.0387280251	0.071356937	-0.0261983337	-0.1605139796	-0.0643742369	-0.0603972464	-0.07429487309999999	-0.1086814668	-0.0820115	-0.1282000164	0.20111260890000002	-0.024865201	0.0323458411	-0.18896512370000002	0.0773903779	-0.0328633221	0.0437828304	0.0463175804	-0.1056232968	0.0941439642	0.02391924	-0.0571422589	-0.0121504	-0.0221793	0.00049192134849	0.00014763222015999996	0.0267975	-0.054692899999999996	0.0007181060062500001	0.0029913133104100004	-0.0181987	-0.1267637	0.00033119268168999987	0.01606903563769	0.000537203	0.002031053	2.8858706320900004e-07	4.125176288808999e-06	-9.36034e-05	4.912660000000001e-05	8.761596491560001e-09	2.4134228275600005e-09	-0.0005772269999999999	-0.000404196	3.331910095289999e-07	1.6337440641599994e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32683.69140625	281.662109375	79333.54385757446	1068223683.9389801	23623.314453125	22.33203125	558060985.7512245	498.71961975097656	23834.078125	99.283203125	568063280.0686035	9857.15442276001	1.095253	25.194714	0.21892118	0.0329642285	-0.0198326011	0.043263344800000006	0.1261122878	0.0237949668	0.08203666379999999	0.050726242000000005	0.07726478440000001	0.07213227059999999	-0.037321870800000004	-0.017246069699999998	0.0618854638	-0.0468762307	0.08057099570000001	-0.069198601	-0.009891154499999999	-0.0188128436	0.0278412908	-0.1027914787	-0.12182537210000001	0.0786127923	0.16747115810000002	0.0014298737	-0.0660508878	-0.080807222	0.0033966292	0.0666969671	0.0351054695	0.0331589152	-0.08934027679999999	-0.0561443304	-0.1637508603	-0.021922245899999998	0.10177430400000001	0.0334773845	0.027744499500000002	-0.0065265684	-0.0434949402	-0.13027487640000002	0.04532193599999999	0.1373936744	0.012413688899999999	0.0567491924	0.0545964049	0.0869122177	0.0697597109	0.0536808154	-0.0700363376	-0.0343618234	-0.1028593526	0.011163708100000001	0.0464050668	0.0654999038	-0.0064833849	-0.028090925299999996	0.0690017321	0.17780625149999998	0.11563521140000001	-0.0689342425	-0.014178613400000003	-0.0815413505	0.15143826259999998	0.0021583325	-0.0586955146	0.0089707387	0.09980793310000001	-0.0325231786	-0.1600570799	-0.0246493877	0.042498623099999994	-0.0979227865	0.028650673300000002	-0.039403851600000005	-0.0864939808	0.0923233333	0.0183408808	-0.0644997188	0.00570875	0.017859149999999997	0.00031894923872249984	3.258982656250001e-05	0.07222730000000001	0.045429800000000006	0.005216782865290001	0.0020638667280400004	0.0803161	0.0985148	0.00645067591921	0.00970516581904	-0.00030749	-0.000844693	9.45501001e-08	7.135062642489999e-07	-0.000391259	-0.0002976556	1.5308360508100006e-07	8.859885621136e-08	-0.0005772269999999999	0.0	3.331910095289999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32660.26171875	-23.4296875	548.9502563476561	1066692695.5372467	23621.328125	-1.986328125	557967142.388916	3.945499420166016	23753.52734375	-80.55078125	564230061.2702789	6488.428359985352	0.96037	22.091934	0.10512434	0.0499880091	-0.045036119299999997	0.049934909400000005	0.1136357592	0.030643825099999997	0.0796647501	0.059273855300000004	0.031609139700000004	-0.0211297531	0.045843870300000006	-0.0840626183	-0.039353071499999996	0.0747855807	0.08837292529999999	-0.056245223600000005	0.0086057105	0.0062903343	0.0364618084	0.0544108292	-0.17471041710000002	-0.1190331674	0.019803812	0.0340404398	0.0049906912	-0.11494804019999999	0.0466647061	-0.152301698	-0.0647680643	0.021937836000000002	-0.0011348972	0.0481873601	-0.10139131720000001	-0.040747082999999996	-0.1837494734	0.0542769159	0.024682790299999997	-0.0395119698	0.0746115541	-0.044916872000000004	0.050141705700000004	0.1216229414	0.0211705774	0.0581714907	0.0808152998	0.0355806671	-0.0158018092	0.0602708995	-0.0057221869	0.0148992783	-0.0708209974	0.0219470366	-0.076938473	0.0604947972	0.0135360078	0.0707502111	-0.0819256255	-0.0115072271	0.19755740649999998	0.0312733698	-0.030462729900000002	-0.0195258431	0.023606660699999997	-0.0083719337	0.125806909	0.0329169998	-0.0715507704	0.1590093985	0.0119310334	-0.1126223611	0.05247693690000002	0.0247453877	-0.05985578	-0.11685951789999999	-0.023589855	0.0904527076	0.0127227994	-0.07154294259999999	0.00359581	-0.00211294	4.464515443600001e-06	1.29298495561e-05	0.0738809	0.0016535999999999912	0.005458387384810001	2.734392959999971e-06	0.117402	0.037085899999999984	0.013783229604	0.0013753639788099993	-0.00140977	-0.0011022800000000002	1.9874514529e-06	1.2150211984000003e-06	-0.0005744169999999999	-0.00018315799999999992	3.299548898889999e-07	3.354685296399996e-08	-0.0005772269999999999	0.0	3.331910095289999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32565.458984375	-94.802734375	8987.558444976807	1060509118.8630104	23601.025390625	-20.302734375	557008399.4889259	412.2010231018066	23729.6640625	-23.86328125	563096956.519104	569.4561920166017	1.120881	25.784262	0.16982286	0.0973872322	-0.1117577754	0.0574751076	0.0638017463	0.0372179204	0.0216192815	0.0833008882	-0.0711389712	-0.10494885699999999	0.1860946127	0.058177075099999996	-0.0575211233	-0.1235647341	-0.0678476438	0.081916864	0.0320559584	0.044119319500000004	-0.0045046756	0.1480936351	0.0410270706	0.09732278300000001	0.1028709842	0.1357008969	0.0339864131	0.0265852311	-0.013196163899999998	0.1263841036	0.0118409048	0.0529353773	0.1283828555	0.0155906354	0.1489819924	0.0247058837	-0.18457346649999998	0.0931207381	0.0721376304	0.0677053517	0.15745043820000001	-0.0924542723	0.0513060787	0.0587048469	0.024187980499999998	-0.014426577099999999	0.10840840859999999	-0.081864256	-0.0721424391	-0.0778982128	-0.0558755421	0.1950057457	0.15411333119999998	-0.036172885	0.0132057296	-0.0263006036	-0.06529781929999999	0.1455387299	-0.0423351862	0.0180417667	-0.0915101041	-0.1513693188	0.1056768264	0.064176053	0.0921798806	-0.0018761905	-0.05415548	0.11581632230000001	0.0071693064	0.010260699	0.167807013	-0.0369630732	-0.08080759030000001	0.1307585085	-0.0065536108999999995	-0.066891079	0.021029940299999998	0.08853310029999999	0.007077163199999998	-0.07823761629999999	0.00688047	0.00328466	1.0788991315599997e-05	4.73408674209e-05	0.0288632	-0.0450177	0.0008330843142400001	0.00202659331329	0.125603	0.008201	0.015776113608999998	6.725640099999999e-05	-0.00312897	-0.0017192	9.7904532609e-06	2.95564864e-06	-0.00039126	0.00018315699999999995	1.530843876e-07	3.354648664899997e-08	-0.000213194	0.0003640329999999999	4.5451681636000005e-08	1.3252002508899993e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32635.91015625	70.451171875	4963.367618560791	1065102631.726822	23614.373046875	13.34765625	557638614.3969765	178.15992736816406	23781.44921875	51.78515625	565557326.943985	2681.702407836914	1.193059	27.444605	0.12250795	0.0067653228	0.0117452441	0.0221595629	0.0837248919	0.07832072400000001	0.10633113300000001	0.1196053736	-0.0093497532	-0.014936420800000001	-0.0504293316	0.13806408679999999	0.0358645409	-0.0746938717	-0.016214544299999998	0.0577651832	0.0791771697	0.0714804854	-0.0450286765	0.0114686308	-0.0452026171	0.1374246276	-0.08616962119999999	-0.0495180049	-0.1878426755	-0.1112064007	-0.0796105569	-0.0165233352	-0.0764092768	-0.0190684162	-0.0036153226	-0.2270463649	-0.0219135318	0.09308116039999999	0.0808030398	0.0078322602	0.0083756307	0.0722130361	-0.0496931965	-0.1990036782	0.025596600499999997	0.08524330050000001	0.058459440999999994	0.0393784718	0.15001740859999999	0.0100761029	-0.023142148900000003	-0.0970296133	-0.0202327755	-0.0028539346	0.0809308656	-0.030775400499999998	0.1892165031	0.0224203001	-0.0025917067000000003	-0.0071762952	-0.047311037400000006	0.1700920246	-0.08550024310000001	0.09943395220000001	-0.1326138113	-0.0144537951	0.0141886871	0.0072062214	0.0329321462	0.0133338831	-0.1507952682	-0.2361637832	-0.10176847289999999	-0.0720644871	-0.02374614	-0.0352257797	0.0521609182	0.10563298039999999	-0.1023542051	0.08656555070000001	0.0014161995	-0.0845511243	0.00973822	0.0028577500000000013	8.166735062500005e-06	9.48329287684e-05	0.0857557	0.0568925	0.007354040082490002	0.00323675655625	0.169127	0.043524000000000014	0.028603942129000002	0.0018943385760000007	-0.00310833	2.0640000000000155e-05	9.6617153889e-06	4.2600960000000635e-10	-0.000391259	9.999999999615353e-10	1.5308360508100006e-07	9.999999999230703e-19	-0.0005772269999999999	-0.0003640329999999999	3.331910095289999e-07	1.3252002508899993e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32560.640625	-75.26953125	5665.502334594727	1060195317.9104004	23587.80078125	-26.572265625	556384345.6959381	706.0853004455566	23795.720703125	14.271484375	566236323.7811317	203.67526626586914	0.900776	20.721056	0.0761198	0.0304567844	-0.0083396689	0.0551439066	0.0741621859	0.055908520999999996	0.07141409559999999	0.057656247	-0.0488595477	-0.013710765500000001	-0.1005432803	-0.011091015400000001	-0.0048448114	0.0713627555	0.030293274300000006	0.0992309141	0.0644018166	-0.11066068779999999	-0.0858852375	0.0080937823	-0.077848242	-0.0945340597	0.0991708226	-0.0057430136	0.0298298109	-0.186690264	-0.12985742949999998	0.0246298681	-0.08311398610000001	-0.1115418331	-0.11346726689999999	0.0705857208	0.09866661199999999	0.10989897	-0.0244263053	0.0368274522	0.0475415142	-0.0020690285000000003	-0.0964324226	-0.10900567189999999	0.060355443200000004	0.0737397513	0.0476599703	0.0400016419	0.0821101566	-0.0434865626	-0.0249704562	0.0125635107	0.052524878399999995	-0.078929772	-0.050497519299999995	-0.0680180401	0.028162352	-0.1262904594	0.1252676438	-0.1163557127	-0.08484370320000001	-0.0294400665	0.1290948233	-0.046074663499999995	-0.0040777839000000005	-0.075093508	0.15553142679999998	-0.0658651021	-0.0086087802	0.049243279800000005	-0.1439021858	0.076641561	-0.0229838315	0.0954043817	-0.033980979700000004	0.2171286409	0.114282502	0.0303632438	0.04230662	0.0845511243	-0.0042478315	-0.0904527076	0.00973822	0.0	0.0	9.48329287684e-05	0.0603504	-0.02540530000000001	0.00364217078016	0.0006454292680900003	0.128776	-0.040351	0.016583258176	0.0016282032009999998	-0.00290106	0.00020726999999999982	8.4161491236e-06	4.296085289999993e-08	-0.000391259	0.0	1.5308360508100006e-07	0.0	-0.0005772269999999999	0.0	3.331910095289999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32690.111328125	129.470703125	16762.662967681885	1068643378.6452065	23618.859375	31.05859375	557850518.1760254	964.6362457275392	23797.94921875	2.228515625	566342387.0182037	4.9662818908691415	1.144072	26.317736	0.10535552	0.1221989089	-0.124421332	0.1018863784	0.0737692839	0.0952556541	0.0255989624	-0.0976910307	-0.0088886507	-0.0411965733	0.0714090398	-0.061925090599999996	0.0112079248	-0.08653220460000001	-0.1084653577	0.0703697368	-0.0533865699	0.044756959699999994	0.0348900429	0.155867529	0.0195775448	0.0786658103	0.0671799907	0.0872672676	-0.0025681219	-0.0559727087	0.0925717957	0.0884089377	0.0308469206	-0.0095865137	-0.0073441786	-0.0708881899	0.0561652662	-0.0770100331	-0.053261501600000004	0.1122162628	0.0837617565	-0.0446904137	0.0943203252	-0.0121166147	0.1030788758	0.0772811374	0.1079222492	0.057412329299999995	-0.051223921799999995	-0.035067844	-0.0223190048	0.0443341545	-0.029089966600000006	0.048770705899999996	0.1576611293	-0.0525216875	0.0393282948	-0.0617369609	-0.1195373106	0.1517652209	-0.0255540125	0.0292545977	-0.0358082438	-0.043526612	0.09218521699999999	-0.013757853700000001	0.114807631	0.0689194296	-0.0041085786	0.0211721064	0.09168783	-0.1038030383	-0.0321667356	-0.032200649399999996	-0.0440498675	-0.11369496039999999	-0.0313828593	-0.18883241539999998	0.09107584640000001	0.082490912	-0.0099026625	-0.0959136145	0.00967328	-6.494000000000118e-05	4.217203600000152e-09	9.35723459584e-05	0.00705146	-0.05329894	4.97230881316e-05	0.0028407770051235995	0.102484	-0.02629200000000001	0.010502970255999998	0.0006912692640000006	-0.00282719	7.38700000000002e-05	7.993003296099999e-06	5.456776900000029e-09	4.88638e-05	0.0004401228	2.38767095044e-09	1.9370807907984003e-07	-0.0005772269999999999	0.0	3.331910095289999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32556.490234375	-133.62109375	17854.596694946293	1059925056.3809547	23597.22265625	-21.63671875	556828917.0886383	468.1475982666016	23752.30078125	-45.6484375	564171792.4029694	2083.7798461914067	1.028298	23.65453	0.13267365	0.051583366900000004	-0.0177569884	0.0645922068	0.0615827675	0.1171080254	0.039980997000000004	-0.010382634200000001	-0.0086464292	-0.0333204875	0.0209906165	0.0243769224	0.0398017284	0.0874355665	0.0239809211	0.10940804970000001	-0.0464194337	0.0324379703	-0.0802946055	0.09492061980000001	-0.017408551	0.13701378279999998	0.0758580807	0.014807453100000001	-0.06258075889999999	-0.12138192710000001	0.11127366960000001	0.031026130899999997	-0.042820103899999996	0.1036581162	-0.11212248890000001	0.1314755577	0.12913601789999998	-0.1645087884	0.12044935539999999	0.0557986394	0.0261027954	-0.00023341939999999998	0.0078622142	-0.0537995964	0.0693635309	0.0688655235	0.1123107046	0.028652966499999998	0.0149810246	-0.0137790776	-0.0216917331	-0.04383371639999999	-0.0320152717	-0.0556842425	0.0203527179	-0.13966607279999999	-0.0205599019	-0.08907970050000001	-0.0410863287	0.0217343841	-0.12089689949999999	0.1277866815	0.007551857199999999	-0.015471108999999999	0.0266852193	-0.050763686399999994	0.0777889175	0.1672501735	-0.0298431407	0.0907320452	0.0393407061	0.0072750796	0.027803424900000002	0.2481255188	0.1591831947	-0.042979927	-0.1449450847	-0.0136995214	-0.0979157566	0.0803860294	-0.015536046599999999	-0.1009072399	0.00968659	1.3310000000000752e-05	1.7715610000002002e-10	9.38300258281e-05	0.063055	0.05600354	0.0039759330249999995	0.0031363964925316	0.154283	0.05179900000000001	0.023803244089000003	0.002683136401000001	-0.00321557	-0.0003883800000000001	1.03398904249e-05	1.508390244000002e-07	-5.991220000000001e-05	-0.000108776	3.5894717088400008e-09	1.1832218176000001e-08	-0.0005772269999999999	0.0	3.331910095289999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32716.77734375	160.287109375	25691.957431793213	1070387519.7605133	23593.572265625	-3.650390625	556656652.2532692	13.32535171508789	23757.17578125	4.875	564403401.1012115	23.765625	0.957322	22.02183	0.07523618	0.05685956740000001	-0.0100739908	0.0763311347	0.005308858100000001	0.1301688383	0.0181354271	-0.0082524994	-0.0079449919	-0.024668111	-0.0448691524	-0.044861646799999995	0.0197611264	0.0297853126	0.023354109700000004	0.10999237380000004	-0.0188375995	-0.141133433	-0.10773338269999999	0.0515443647	0.0028989955	-0.0914881707	0.0444129071	0.0074368334	-0.1319759627	0.10249531390000001	0.18976979670000002	0.1565752336	-0.1001371622	-0.0508847829	-0.0400348975	0.030531426400000002	-0.0264713635	-0.048378098099999996	-0.04425732860000002	0.0490785385	-0.0152232916	-0.0673161001	-0.0119033974	-0.101581294	0.081218402	0.010927624399999999	0.1227452915	0.011708209499999999	0.0068507812	-0.0347213719	-0.0180008755	0.0549896618	0.0386258356	-0.058508495199999996	-0.0606917751	-0.0586392546	0.0307151086	-0.10800111130000001	0.042536376900000006	0.0386162699	-0.1096854782	-0.06231538	0.0375457784	-0.0524595255	-0.0398899552	0.021782344199999998	0.0203860756	0.236176511	-0.1370056234	-0.08708968710000001	0.0020188492999999997	-0.0254116008	0.025735454300000002	-0.0126867596	0.0555812257	0.0017375679999999999	0.027802136800000002	-0.0785267556	-0.036434495	0.07823761629999999	-0.0211357831	-0.10540925529999999	0.00962657	-6.0020000000000906e-05	3.6024004000001088e-09	9.267084996489998e-05	0.032061400000000004	-0.0309936	0.0010279333699600003	0.0009606032409599998	0.152738	-0.0015449999999999908	0.023328896644000004	2.3870249999999714e-06	-0.00356425	-0.00034868000000000014	1.2703878062500003e-05	1.2157774240000006e-07	0.000335322	0.00039523419999999996	1.12440843684e-07	1.5621007284964005e-07	-0.0006860639999999999	-0.00010883699999999996	4.706838120959998e-07	1.1845492568999995e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32659.14453125	-57.6328125	3321.5410766601562	1066619721.5130768	23574.046875	-19.525390625	555735686.0646973	381.2408790588379	23762.3359375	5.16015625	564648609.206604	26.627212524414066	0.916065	21.072763	0.024113390000000016	0.1089264693	-0.0922005294	0.1047195329	0.0531049329	0.0831929879	-0.0097885381	-0.0356578684	-0.1381167445	-0.0433589007	0.00019608619999999998	0.0247687383	-0.058846948600000004	-0.09124585060000001	0.032330091899999996	0.0398719602	-0.18672719289999998	-0.0961394352	0.0189832118	-0.0037620608	0.0044758617	0.0827369213	0.016898183100000002	0.0334880834	-0.0672406763	0.0413713475	-0.1012411515	-0.0456190742	-0.0325023121	-0.1860287789	-0.0539637806	0.0790966146	-0.1217711622	-0.0242381121	-0.1975492974	0.1002544587	0.093226572	-0.055943804900000005	-0.0404880491	-0.0340409071	0.10324756269999999	0.0500028388	0.0835273755	-0.0032711015000000004	-0.00019409189999999998	-0.17458269640000001	-0.0157484478	0.0050597135	0.0520764332	0.0958646031	-0.0918607631	-0.0184985801	0.0411833822	-0.1510683144	-0.131465464	0.0388219484	0.0476836104	0.10274850349999999	-0.024905818700000002	-0.0175227417	-0.054462519	-0.017552899	-0.027230785499999997	-0.10335081380000001	-0.0212612299	-0.1248943824	-0.021278749500000003	0.0953773326	-0.0314768308	-0.1519931289	0.0789820492	0.0913510202	0.042344828	-0.08641989289999999	0.0352913723	0.0760468362	-0.0266897442	-0.1093977275	0.00963101	4.440000000001387e-06	1.971360000001232e-11	9.275635362010003e-05	0.0320625	1.0999999999969368e-06	0.00102800390625	1.2099999999932609e-12	0.134072	-0.018666000000000016	0.017975301184000002	0.00034841955600000064	-0.00356425	0.0	1.2703878062500003e-05	0.0	0.000335322	0.0	1.12440843684e-07	0.0	-0.0005772269999999999	0.00010883699999999996	3.331910095289999e-07	1.1845492568999995e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32709.458984375	50.314453125	2531.5441932678227	1069908707.0505104	23583.67578125	9.62890625	556189763.3551178	92.71583557128906	23753.3828125	-8.953125	564223195.0371704	80.158447265625	0.986652	22.696524	0.1018447	0.0769049783	-0.020733093	0.0948190191	0.024643687	0.11491042	-0.0007390752	-0.0687701781	-0.011513611200000001	-0.0048405261	0.0220596302	-0.052569819000000004	-0.0074690769	0.1271396863	0.058070305	0.15872529529999999	-0.0131035431	-0.0905990401	-0.0587827723	-0.0572686066	0.0798021355	0.0118790808	-0.15940769789999998	0.054044990700000003	-0.0728160685	-0.1303031256	0.0005838455999999999	-0.0836102547	0.0159376172	0.0103303968	0.0459067524	-0.0169984952	0.0040500177	-0.019449698300000002	-0.0633622794	0.07324375129999999	-0.006448103	-0.0791030887	0.053309741699999996	-0.0497578302	0.0990871617	0.028890291600000007	0.1192002026	0.0156885324	-0.057274730999999995	-0.0467956307	0.0091456789	0.023469822999999997	0.0353790463	-0.0038410035999999997	-0.0568964004	-0.12514768810000002	-0.05997598990000001	-0.0732273903	0.0622034166	-0.0934764621	-0.033565336800000005	-0.006630466	-0.1336290473	0.137859291	-0.0882803415	0.0997768936	0.11629414689999999	0.026270417999999997	0.0844698277	0.045744838899999994	-0.0482257554	0.0079153271	0.0029092367999999998	0.023807169399999998	0.0758909859	-0.0433891278	0.10221573140000001	-0.1320958675	-0.0092743454	0.0738148754	-0.0321859012	-0.11285322490000001	0.0261994	0.016568390000000002	0.0002745115471921001	0.0006864085603599999	0.0585562	0.0264937	0.0034288285584400005	0.0007019161396900001	0.162911	0.028839000000000007	0.026539993921	0.0008316879210000003	-0.00339624	0.00016801000000000012	1.15344461376e-05	2.8227360100000042e-08	-9.55402e-05	-0.0004308622	9.12792981604e-09	1.8564223538884e-07	-0.0005772269999999999	0.0	3.331910095289999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
