csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24
20818.92578125	118.107421875	13949.363101959229	433427670.6851959	n/a	n/a	n/a	n/a	25025.2890625	273.642578125	626265092.6616821	74880.26056289673	1.360933	43.896358	0.1074820233	0.0202873992	n/a	0.2044342608	-0.004431217800000001	n/a	0.10881562460000001	0.10202401189999999	0.09101689380000001	0.0762490709	-3.98654e-05	-1.47883e-05	2.1869381689e-10	1.5892501171599998e-09	0.00189528	0.05306388	3.5920862784e-06	0.0028157753606543995	-0.0423727	-0.023594100000000003	0.0005566815548100002	0.00179544570529	4.58011e-05	0.0002472441	6.112964498481e-08	2.09774076121e-09	0.000212833	-0.000368941	1.3611746148099995e-07	4.5297885889e-08	0.000286223	0.0	8.1923605729e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20511.68359375	-307.2421875	94397.76177978516	420729163.8501129	n/a	n/a	n/a	n/a	24973.42578125	-51.86328125	623671995.2516023	2689.7999420166016	1.089426	35.138992	0.0341604604	-0.0147439053	n/a	0.08714646570000001	-0.024403522599999998	n/a	0.1083594676	0.100240825	0.08715729609999999	0.0697569027	0.00210719	0.0021470554000000003	4.609846890669161e-06	4.440249696100002e-06	0.0216164	0.01972112	0.00046726874896	0.00038892257405440014	-0.031824200000000004	0.010548499999999995	0.0001112708522499999	0.0010127797056400003	1.09254e-05	-3.4875699999999995e-05	1.2163144504899998e-09	1.1936436516000002e-10	0.000212833	0.0	0.0	4.5297885889e-08	0.000286223	0.0	8.1923605729e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20670.71484375	159.03125	25290.9384765625	427278452.1516266	n/a	n/a	n/a	n/a	24778.96484375	-194.4609375	613997098.7277986	37815.056213378906	1.056682	34.082851	0.0416340196	0.10614639	n/a	0.1040904316	-0.053570072999999996	n/a	0.10786256109999999	0.09830686640000001	0.0830027857	0.0628452084	-4.13531e-05	-0.0021485431	4.616237452557611e-06	1.7100788796100002e-09	0.013144799999999998	-0.008471600000000003	0.00017278576703999996	7.176800656000004e-05	-0.0068322	0.024992000000000004	0.0006246000640000003	4.667895684e-05	-3.938130000000002e-06	-1.486353e-05	2.2092452406090003e-10	1.5508867896900007e-11	0.000318407	0.000105574	1.1145869475999996e-08	1.01383017649e-07	0.000286223	0.0	8.1923605729e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20120.005859375	-550.708984375	303280.385471344	404814635.78128433	n/a	n/a	n/a	n/a	24806.228515625	27.263671875	615348973.1694069	743.307804107666	1.2051459999999998	38.871498	0.0185719569	0.0390729942	n/a	-0.0350955888	-0.0171465157	n/a	0.1073250918	0.0962250449	0.0785674201	0.055555555599999994	-4.37135e-05	-2.3603999999999986e-06	5.5714881599999935e-12	1.9108700822500003e-09	0.0126229	-0.0005218999999999989	0.00015933760440999998	2.723796099999987e-07	-0.008994389999999998	-0.002162189999999998	4.675065596099992e-06	8.089905147209996e-05	0.000219398	0.00022333612999999997	4.98790269633769e-08	4.8135482404e-08	0.000276342	-4.206499999999999e-05	1.7694642249999989e-09	7.636490096400001e-08	0.000233914	-5.230899999999998e-05	5.4715759396000004e-08	2.736231480999997e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20355.2421875	235.236328125	55336.130069732666	414335884.51177984	n/a	n/a	n/a	n/a	24727.861328125	-78.3671875	611467125.8629799	6141.416076660156	1.322605	42.660088	0.0626977581	0.017584636	n/a	-0.0370804349	-0.1044116989	n/a	0.106747262	0.0939984918	0.0738662073	0.0479317851	-3.98654e-05	3.848100000000001e-06	1.4807873610000008e-11	1.5892501171599998e-09	0.0195133	0.006890399999999998	0.0003807688768899999	4.747761215999997e-05	-0.0271222	-0.01812781	0.0003286174953961	0.0007356137328399999	-0.0004182980000000001	-0.0006376960000000001	4.0665618841600007e-07	1.7497321680400008e-07	0.000212833	-6.350899999999999e-05	4.033393081000001e-09	4.5297885889e-08	0.000286223	5.230899999999998e-05	8.1923605729e-08	2.736231480999997e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20710.650390625	355.408203125	126314.99084854125	428931039.60269547	n/a	n/a	n/a	n/a	25090.30859375	362.447265625	629523585.3296051	131368.0203590393	2.021433	65.200508	0.06997265650000001	0.1592199286	n/a	0.1982273643	-0.0126086893	n/a	0.10612928880000001	0.091630556	0.0689150546	0.040019747200000004	-4.04619e-05	-5.965000000000001e-07	3.558122500000001e-13	1.6371653516100002e-09	-0.00822076	-0.02773406	6.75808949776e-05	0.0007691780840835999	0.007766999999999999	0.034889199999999995	0.0012172562766399994	6.0326288999999975e-05	-0.000504064	-8.576599999999998e-05	7.355806755999995e-09	2.5408051609600004e-07	0.000274043	6.121000000000002e-05	3.7466641000000025e-09	7.509956584900001e-08	0.000286223	0.0	8.1923605729e-08	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20500.56640625	-210.083984375	44135.280490875244	420273222.9770661	n/a	n/a	n/a	n/a	24916.30859375	-174.0	620822433.9389801	30276.0	1.0507	33.889912	0.0551327745	0.1052022424	n/a	0.0337224451	-0.1443785017	n/a	0.1054714048	0.0891247992	0.0637307152	0.0318670259	-4.55164e-05	-5.054500000000004e-06	2.554797025000004e-11	2.0717426689600005e-09	-0.0260945	-0.01787374	0.0006809229302500001	0.00031947058158759994	-0.00340878	-0.01117578	0.0001248980586084	1.16197810884e-05	-0.000107195	0.000396869	1.57505003161e-07	1.1490768025e-08	0.000212833	-6.121000000000002e-05	3.7466641000000025e-09	4.5297885889e-08	0.000222738	-6.3485e-05	4.9612216644e-08	4.030345225000001e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20137.083984375	-363.482421875	132119.47101211548	405502151.3937721	n/a	n/a	n/a	n/a	24744.1953125	-172.11328125	612275201.663147	29622.9815826416	1.43647	46.332748	0.13284886640000002	0.0820995011	n/a	-0.0300067327	-0.0429747074	n/a	0.1047738574	0.0864849902	0.05833073110000001	0.0235226525	0.00491698	0.0049624964	2.462637052001296e-05	2.41766923204e-05	0.07893419999999997	0.10502869999999996	0.006230607929639995	0.011031027823689995	0.00663064	0.01003942	0.0001007899539364	4.39653868096e-05	-0.000300075	-0.00019288	3.72026944e-08	9.0045005625e-08	0.000212833	0.0	0.0	4.5297885889e-08	0.000286223	6.3485e-05	8.1923605729e-08	4.030345225000001e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20398.17578125	261.091796875	68168.92639541626	416085575.2027741	n/a	n/a	n/a	n/a	24878.22265625	134.02734375	618925962.5339508	17963.328872680664	1.2549629999999998	40.47831	0.16489245539999994	0.0738361339	n/a	0.0084033172	-0.1116492282	n/a	0.10403690869999999	0.0837150996	0.052733374400000005	0.0150368111	-3.98654e-05	-0.0049568454	2.457031631950116e-05	1.5892501171599998e-09	-0.0475115	-0.12644569999999994	0.00225734263225	0.01598851504848999	-0.00339677	-0.01002741	0.0001005489513081	1.15380464329e-05	0.000169175	0.0004692500000000001	2.2019556250000005e-07	2.8620180625e-08	0.000212833	0.0	0.0	4.5297885889e-08	0.000286223	0.0	8.1923605729e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20381.908203125	-16.267578125	264.6340980529785	415422182.00061417	n/a	n/a	n/a	n/a	24964.982421875	86.759765625	623250347.3245277	7527.256931304932	0.7930699999999999	25.580143	0.04437728369999999	-0.053513277000000005	n/a	0.1133616661	0.0402912238	n/a	0.103260836	0.0808192935	0.0469575846	0.0064605365	-4.62991e-05	-6.433699999999998e-06	4.1392495689999995e-11	2.14360666081e-09	-0.0214785	0.026033	0.0004613259622500001	0.0006777170889999999	-0.00338996	6.809999999999888e-06	4.637609999999849e-11	1.14918288016e-05	1.37467e-05	-0.0001554283	2.415795644089e-08	1.8897176089000002e-10	0.000212833	0.0	0.0	4.5297885889e-08	7.50305e-05	-0.0002111925	5.62957593025e-09	4.460227205625e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20088.25390625	-293.654296875	86232.84607315062	403537945.0019684	n/a	n/a	n/a	n/a	24915.4140625	-49.568359375	620777857.9058228	2457.0222511291504	0.989532	31.916958	0.0393963077	0.0303538233	n/a	0.0022461634	0.0337398316	n/a	0.10244593119999999	0.0778019275	0.041022905299999995	-0.0021545924	-3.96514e-05	6.647700000000002e-06	4.419191529000001e-11	1.5722335219599995e-09	-0.00705963	0.01441887	4.98383757369e-05	0.0002079038120769	0.010622	0.01401196	0.0001963350230416	0.00011282688399999997	-0.00019562	-0.0002093667	4.383441506889e-08	3.82671844e-08	0.000212833	0.0	0.0	4.5297885889e-08	6.52206e-05	-9.809899999999997e-06	4.25372666436e-09	9.623413800999993e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20023.072265625	-65.181640625	4248.6462745666495	400923422.95444113	n/a	n/a	n/a	n/a	24908.9140625	-6.5	620453999.7730103	42.25	1.096007	35.351254	0.0283355484	0.0734330723	n/a	-0.0663932416	-0.041354725	n/a	0.10159250060000001	0.0746675401	0.0349494174	-0.010756763400000001	-4.9454799999999986e-05	-9.803399999999997e-06	9.610665155999991e-11	2.445777243039999e-09	-0.00706322	-3.5900000000003637e-06	4.98890767684e-05	1.2888100000002613e-11	0.0255045	0.014882499999999998	0.00022148880625000002	0.00065047952025	-6.828400000000001e-06	0.0001887916	3.564226823056e-08	4.662704656000001e-11	0.000212833	0.0	0.0	4.5297885889e-08	-1.47809e-05	-8.00015e-05	2.1847500480999998e-10	6.4002400022500006e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20515.521484375	492.44921875	242506.23304748532	420886621.7758522	n/a	n/a	n/a	n/a	24799.685546875	-109.228515625	615024403.2238808	11930.86862564087	0.915015	29.51343	0.0196701462	-0.014922786	n/a	0.050597703200000003	-0.0952863973	n/a	0.10070086519999999	0.0714208455	0.0287576717	-0.019294242	-0.0028022	-0.0027527452	7.5776061361230395e-06	7.852324839999999e-06	-0.00705085	1.2370000000000266e-05	4.97144857225e-05	1.530169000000065e-10	0.017713999999999997	-0.007790500000000001	6.0691890250000026e-05	0.0003137857959999999	0.00015168	0.00015850840000000002	2.5124912870560005e-08	2.3006822400000002e-08	0.000212833	0.0	0.0	4.5297885889e-08	9.001319999999998e-06	2.3782220000000002e-05	8.102376174239996e-11	5.655939881283998e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20617.677734375	102.15625	10435.8994140625	425088635.1585426	n/a	n/a	n/a	n/a	25050.30078125	250.615234375	627517569.2310944	62807.995700836174	1.474985	47.575062	0.0566330692	0.1357512474	n/a	0.16552078580000001	-0.0359415306	n/a	0.0997713604	0.0680667272	0.0224686191	-0.0277156827	-5.03233e-05	0.0027518766999999997	7.572825372002892e-06	2.53243452289e-09	0.0118338	0.01888465	0.00014003882244000002	0.00035663000562249995	0.0174203	-0.00029369999999999744	8.62596899999985e-08	0.00030346685209	-0.000536453	-0.0006881330000000001	4.7352702568900004e-07	2.87781821209e-07	0.000212833	0.0	0.0	4.5297885889e-08	3.07747e-06	-5.9238499999999975e-06	9.470821600900003e-12	3.509199882249997e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20046.02734375	-571.650390625	326784.16910171515	401843212.2663727	n/a	n/a	n/a	n/a	24869.291015625	-181.009765625	618481635.6198463	32764.53525161743	0.895541	28.885302000000006	0.0926727452	0.1281683995	n/a	0.0011061727000000001	0.0061212787	n/a	0.0988043356	0.0646102301	0.016103539899999998	-0.035970438	-0.00280203	-0.0027517067000000003	7.571889762824893e-06	7.8513721209e-06	0.047517	0.035683200000000005	0.0022578652890000005	0.0012732907622400006	0.034010000000000006	0.016589700000000006	0.0002752181460900002	0.0011566801000000007	9.70823e-05	0.0006335353	4.013669763460899e-07	9.424972973289999e-09	0.000212833	0.0	0.0	4.5297885889e-08	-0.00011635	-0.00011942747	1.35373225e-08	1.4262920590600902e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20231.17578125	185.1484375	34279.943908691406	409300473.49183655	n/a	n/a	n/a	n/a	24867.197265625	-2.09375	618377499.8475075	4.3837890625	0.730283	23.554983	0.269976055	0.0910249201	n/a	-0.0607047287	-0.1225518715	n/a	0.09780015460000001	0.061056553099999994	0.0096839714	-0.0440088629	-0.017064799999999998	-0.014262769999999998	0.00020342660807289996	0.00029120739903999986	-0.127361	-0.174878	0.016220824321000003	0.030582314884	-0.0130891	-0.047099100000000005	0.0022183252208100007	0.00017132453881000002	0.0003347480000000001	0.00023766570000000004	5.6484984956490026e-08	1.1205622350400004e-07	-0.000224225	-0.00043705800000000004	1.91019695364e-07	5.0276850625e-08	-0.00011635	0.0	1.35373225e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
19812.5859375	-418.58984375	175217.45729064938	392538561.5308228	n/a	n/a	n/a	n/a	24823.19921875	-43.998046875	616191219.4537506	1935.8281288146973	0.8398059999999999	27.087608000000003	0.251449185	0.113028835	n/a	-0.1375801624	-0.0427302679	n/a	0.0967591949	0.0574110412	0.0032316353999999998	-0.0517826133	0.0142578	0.0313226	0.0009811052707599998	0.00020328486084000006	-0.0279808	0.0993802	0.00078292516864	0.00987642415204	0.0107168	0.0238059	0.0005667208748099999	0.00011484980223999995	0.00162044	0.0012856919999999995	1.6530039188639994e-06	2.6258257936e-06	-0.000702169	-0.000477944	2.2843046713600002e-07	4.93041304561e-07	5.88237e-05	0.00017517369999999998	3.46022768169e-09	3.068582517169e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
