onset	duration	trial_type	img_gender	word_gender	response_time	response_hand	response_accuracy
1.0356	0.5	congruent	male	male	0.6054	left	correct
5.5521	0.5	congruent	male	male	0.4287	left	correct
11.5686	0.5	incongruent	female	male	0.4759	right	correct
16.0851	0.5	congruent	male	male	0.5843	left	correct
21.61	0.5	congruent	female	female	0.6241	right	correct
26.1265	0.5	incongruent	female	male	0.5055	right	correct
31.1513	0.5	congruent	female	female	0.4275	right	correct
35.6678	0.5	congruent	male	male	0.4938	left	correct
40.2094	0.5	incongruent	female	male	0.5101	right	correct
44.7259	0.5	incongruent	male	female	0.5824	left	correct
49.2424	0.5	incongruent	male	female	0.5837	left	correct
54.2589	0.5	incongruent	male	female	0.424	left	correct
59.2754	0.5	congruent	male	male	0.3863	left	correct
63.792	0.5	congruent	female	female	0.5625	right	correct
68.3085	0.5	incongruent	female	male	0.4839	right	correct
72.825	0.5	congruent	male	male	0.4722	left	correct
77.3415	0.5	incongruent	male	female	0.7375	left	correct
83.3747	0.5	congruent	female	female	0.3881	right	correct
89.9078	0.5	incongruent	female	male	0.5568	right	correct
95.9243	0.5	congruent	male	male	0.532	left	correct
100.4408	0.5	incongruent	male	female	0.4664	left	correct
105.4573	0.5	incongruent	female	male	0.4827	right	correct
110.4738	0.5	congruent	male	male	0.386	left	correct
115.4903	0.5	incongruent	female	male	0.4263	left	incorrect
120.5068	0.5	congruent	female	female	0.4286	right	correct
125.0234	0.5	incongruent	female	male	0.5078	right	correct
130.5399	0.5	incongruent	male	female	0.6211	left	correct
136.0564	0.5	congruent	male	male	0.6174	left	correct
141.5728	0.5	congruent	female	female	0.3768	right	correct
146.0894	0.5	incongruent	male	female	0.338	left	correct
151.1059	0.5	incongruent	female	male	0.6443	right	correct
155.6224	0.5	incongruent	male	female	0.7337	left	correct
160.1556	0.5	congruent	male	male	0.6053	left	correct
164.6721	0.5	congruent	female	female	0.4006	right	correct
170.1886	0.5	congruent	female	female	0.4929	right	correct
174.7051	0.5	congruent	male	male	0.4383	left	correct
181.2216	0.5	congruent	female	female	0.4175	right	correct
186.2464	0.5	congruent	male	male	0.4675	left	correct
192.2796	0.5	incongruent	female	male	0.4971	right	correct
196.8128	0.5	incongruent	male	female	0.4437	left	correct
201.8293	0.5	incongruent	male	female	0.457	left	correct
206.8458	0.5	congruent	female	female	0.4513	right	correct
211.8623	0.5	incongruent	female	male	0.4776	right	correct
216.3788	0.5	congruent	male	male	0.436	left	correct
220.8954	0.5	congruent	female	female	0.4862	right	correct
227.4118	0.5	congruent	female	female	0.4835	right	correct
232.4367	0.5	incongruent	female	male	0.5574	right	correct
237.4532	0.5	incongruent	female	male	0.4608	right	correct
241.9864	0.5	congruent	male	male	0.5404	left	correct
246.5029	0.5	incongruent	male	female	0.6497	left	correct
253.0193	0.5	congruent	female	female	0.5041	right	correct
257.5359	0.5	incongruent	female	male	0.3953	right	correct
262.0524	0.5	incongruent	male	female	0.4446	left	correct
266.5689	0.5	incongruent	female	male	0.5119	right	correct
271.5854	0.5	incongruent	female	male	0.4602	right	correct
277.1019	0.5	congruent	female	female	0.4256	left	incorrect
281.6184	0.5	incongruent	male	female	0.6598	left	correct
286.135	0.5	incongruent	male	female	0.6141	left	correct
292.6514	0.5	incongruent	male	female	0.4825	left	correct
297.6679	0.5	congruent	female	female	0.4657	right	correct
302.6844	0.5	incongruent	female	male	0.4441	right	correct
307.201	0.5	incongruent	female	male	0.7043	right	correct
311.7175	0.5	incongruent	male	female	0.4846	left	correct
316.2340000000001	0.5	congruent	female	female	0.398	right	correct
321.7505	0.5	congruent	male	male	0.4252	left	correct
327.267	0.5	congruent	female	female	0.3886	right	correct
333.2835	0.5	incongruent	male	female	0.8858	left	correct
337.8	0.5	incongruent	male	female	0.4591	left	correct
342.3165	0.5	congruent	male	male	0.5365	left	correct
346.8331	0.5	congruent	male	male	0.4867	left	correct
351.8496	0.5	incongruent	male	female	0.604	left	correct
356.8661	0.5	congruent	female	female	0.4083	right	correct
361.3826	0.5	congruent	male	male	0.3097	left	correct
367.3991	0.5	congruent	male	male	0.3389	left	correct
371.9156	0.5	congruent	female	female	0.5282	right	correct
376.4321	0.5	congruent	female	female	0.4176	right	correct
380.9487	0.5	incongruent	female	male	0.4308	right	correct
386.4651	0.5	congruent	female	female	0.5242	right	correct
390.9817	0.5	incongruent	male	female	0.4344	left	correct
395.4982	0.5	congruent	male	male	0.4827	left	correct
401.0147	0.5	incongruent	female	male	0.6459999999999999	right	correct
406.0312	0.5	incongruent	female	male	0.5113	right	correct
410.5477	0.5	incongruent	male	female	0.4877	left	correct
416.0642	0.5	incongruent	female	male	0.366	right	correct
421.0807	0.5	congruent	male	male	0.4663	left	correct
427.5972	0.5	congruent	female	female	0.4835	right	correct
432.6137	0.5	incongruent	male	female	0.4008	right	incorrect
437.1302	0.5	incongruent	female	male	0.5902	right	correct
441.6467	0.5	congruent	male	male	0.4604	left	correct
446.1633	0.5	congruent	male	male	0.4857	left	correct
450.6798	0.5	incongruent	male	female	0.526	left	correct
456.1963	0.5	incongruent	female	male	0.4593	right	correct
461.2128	0.5	incongruent	male	female	0.4636	left	correct
465.7293	0.5	congruent	male	male	0.5749	left	correct
470.2458	0.5	congruent	female	female	0.4063	right	correct
475.2624	0.5	congruent	female	female	0.4305	right	correct
