onset	duration	trial_type	img_gender	word_gender	response_time	response_hand	response_accuracy
1.0253	0.5	incongruent	male	female	0.9926	left	correct
6.0419	0.5	congruent	male	male	0.4949	left	correct
10.5585	0.5	congruent	female	female	0.5232	right	correct
15.075	0.5	congruent	male	male	0.4516	left	correct
20.0916	0.5	incongruent	male	female	0.6198	left	correct
24.6081	0.5	incongruent	female	male	0.4512	right	correct
29.1247	0.5	incongruent	female	male	0.3385	left	incorrect
34.1412	0.5	congruent	male	male	0.4548	left	correct
39.6578	0.5	congruent	male	male	0.426	left	correct
45.6743	0.5	congruent	female	female	0.5403	right	correct
51.1909	0.5	congruent	female	female	0.4596	right	correct
55.7074	0.5	incongruent	male	female	0.5199	left	correct
60.724	0.5	congruent	female	female	0.3862	right	correct
65.7405	0.5	incongruent	female	male	0.4456	right	correct
70.2571	0.5	congruent	female	female	0.4038	right	correct
74.7737	0.5	congruent	female	female	0.4591	right	correct
79.2902	0.5	congruent	male	male	0.4575	left	correct
84.8068	0.5	incongruent	male	female	0.4667	left	correct
89.3233	0.5	congruent	female	female	0.4461	right	correct
95.3399	0.5	congruent	male	male	0.5263	right	incorrect
100.3564	0.5	incongruent	male	female	0.4947	left	correct
104.873	0.5	incongruent	male	female	0.5959	left	correct
111.3895	0.5	congruent	female	female	0.6042	right	correct
117.906	0.5	congruent	female	female	0.6135	right	correct
124.4225	0.5	incongruent	female	male	0.4419	right	correct
128.9391	0.5	incongruent	male	female	0.4401	left	correct
134.9556	0.5	incongruent	female	male	0.5524	right	correct
139.4722	0.5	congruent	male	male	0.5157	left	correct
143.9887	0.5	incongruent	female	male	0.505	right	correct
148.5053	0.5	incongruent	male	female	0.5523	right	incorrect
153.0219	0.5	congruent	male	male	0.4886	left	correct
158.0384	0.5	congruent	male	male	0.466	left	correct
162.555	0.5	congruent	female	female	0.6572	right	correct
167.5715	0.5	congruent	male	male	0.5265	left	correct
172.0881	0.5	incongruent	female	male	0.5489	right	correct
177.1047	0.5	incongruent	female	male	0.5671	left	incorrect
182.6212	0.5	incongruent	female	male	0.5465	right	correct
187.1378	0.5	incongruent	male	female	0.7637	left	correct
193.1543	0.5	congruent	female	female	0.603	right	correct
197.6709	0.5	congruent	male	male	0.7123	left	correct
202.6874	0.5	incongruent	female	male	0.6817	right	correct
207.204	0.5	incongruent	male	female	0.6319	left	correct
211.7205	0.5	incongruent	male	female	0.6183	left	correct
216.7371	0.5	congruent	female	female	0.5206	right	correct
221.2537	0.5	incongruent	male	female	0.5638	left	correct
226.2702	0.5	incongruent	female	male	0.4202	right	correct
231.7868	0.5	congruent	female	female	0.4864	right	correct
236.3033	0.5	incongruent	female	male	0.5358	right	correct
240.8199	0.5	incongruent	male	female	0.58	left	correct
245.3364	0.5	incongruent	male	female	0.5094	left	correct
249.853	0.5	incongruent	female	male	0.6136	right	correct
254.8696	0.5	incongruent	female	male	0.6529	right	correct
259.3861	0.5	congruent	male	male	0.5233	left	correct
264.9027	0.5	incongruent	female	male	0.5865	right	correct
270.9192	0.5	incongruent	female	male	0.5769	right	correct
275.9357	0.5	incongruent	female	male	0.5382	right	correct
280.4523	0.5	congruent	female	female	0.6165	right	correct
284.9689	0.5	incongruent	female	male	0.4338	right	correct
289.4854	0.5	incongruent	female	male	0.4761	right	correct
294.002	0.5	congruent	male	male	0.5283	left	correct
298.5186	0.5	congruent	male	male	0.5006	left	correct
305.0351	0.5	congruent	female	female	0.6579	right	correct
311.5516	0.5	congruent	female	female	0.4642	right	correct
316.0682	0.5	congruent	male	male	0.5105	left	correct
320.5847	0.5	congruent	male	male	0.4379	left	correct
325.6013	0.5	congruent	female	female	0.4501	right	correct
331.1178	0.5	congruent	male	male	0.5025	left	correct
336.1344	0.5	congruent	male	male	0.4847	left	correct
340.6509	0.5	incongruent	male	female	0.4681	left	correct
346.1675	0.5	incongruent	male	female	0.4623	left	correct
351.184	0.5	congruent	female	female	0.6547	right	correct
355.7006	0.5	congruent	male	male	0.4769	left	correct
360.7171	0.5	congruent	female	female	0.4933	right	correct
365.2337	0.5	incongruent	male	female	0.6296	left	correct
370.7503	0.5	incongruent	male	female	0.4978	left	correct
375.7668	0.5	incongruent	female	male	0.4851	left	incorrect
380.2834	0.5	incongruent	male	female	0.4915	left	correct
385.2999	0.5	congruent	male	male	0.3818	left	correct
390.3165	0.5	congruent	male	male	0.5421	left	correct
394.833	0.5	incongruent	female	male	0.7424	right	correct
400.3496	0.5	congruent	male	male	0.5827	left	correct
404.8661	0.5	congruent	female	female	0.607	right	correct
409.3827	0.5	congruent	female	female	0.5973	right	correct
414.8992	0.5	congruent	female	female	0.4496	right	correct
419.4158	0.5	incongruent	male	female	0.5569	left	correct
423.9324	0.5	incongruent	female	male	0.4591	right	correct
428.9489	0.5	congruent	male	male	0.5235	left	correct
435.4654	0.5	congruent	male	male	0.5378	left	correct
440.482	0.5	incongruent	female	male	0.4841	right	correct
444.9986	0.5	incongruent	male	female	0.6223	left	correct
449.5151	0.5	incongruent	female	male	n/a	n/a	miss
454.0317	0.5	incongruent	male	female	0.42	left	correct
459.0482	0.5	congruent	female	female	0.5073	right	correct
463.5648	0.5	congruent	female	female	0.5306	right	correct
469.5813	0.5	incongruent	male	female	0.5649	right	incorrect
475.0979	0.5	incongruent	male	female	0.6102	left	correct
