name	intensity-avg	volume
Left-wm-bankssts	98.6009	2739.4
Left-wm-caudalanteriorcingulate	103.4639	2350.5
Left-wm-caudalmiddlefrontal	96.1448	5155.3
Left-wm-cuneus	90.0208	2014.7
Left-wm-entorhinal	77.1489	882.2
Left-wm-fusiform	90.1113	5636.1
Left-wm-inferiorparietal	97.5172	8401.0
Left-wm-inferiortemporal	88.0674	4767.9
Left-wm-isthmuscingulate	100.5059	3346.3
Left-wm-lateraloccipital	90.0027	7628.2
Left-wm-lateralorbitofrontal	95.9489	6167.2
Left-wm-lingual	87.205	4187.3
Left-wm-medialorbitofrontal	92.2794	2279.5
Left-wm-middletemporal	90.0239	4119.2
Left-wm-parahippocampal	86.39299999999999	1278.9
Left-wm-paracentral	97.5935	4139.2
Left-wm-parsopercularis	96.6435	2475.4
Left-wm-parsorbitalis	86.1272	890.8
Left-wm-parstriangularis	94.2305	2669.5
Left-wm-pericalcarine	87.3833	2458.8
Left-wm-postcentral	91.729	5786.6
Left-wm-posteriorcingulate	100.3486	3410.6
Left-wm-precentral	96.3856	10395.3
Left-wm-precuneus	97.5631	8131.6
Left-wm-rostralanteriorcingulate	102.6021	2727.5
Left-wm-rostralmiddlefrontal	96.079	10321.9
Left-wm-superiorfrontal	94.1085	14549.2
Left-wm-superiorparietal	94.6772	9535.4
Left-wm-superiortemporal	93.1301	6464.5
Left-wm-supramarginal	97.8311	7922.4
Left-wm-frontalpole	84.9673	217.4
Left-wm-temporalpole	70.5991	465.4
Left-wm-transversetemporal	97.6616	719.6
Left-wm-insula	92.4278	9546.7
Right-wm-bankssts	98.6149	2837.4
Right-wm-caudalanteriorcingulate	101.7968	2464.9
Right-wm-caudalmiddlefrontal	95.6478	4434.1
Right-wm-cuneus	90.8877	1819.1
Right-wm-entorhinal	78.4464	688.0
Right-wm-fusiform	89.2221	5048.0
Right-wm-inferiorparietal	95.8541	10418.9
Right-wm-inferiortemporal	84.3089	4597.7
Right-wm-isthmuscingulate	101.7877	2460.6
Right-wm-lateraloccipital	93.0761	7648.0
Right-wm-lateralorbitofrontal	94.8142	6561.6
Right-wm-lingual	89.28200000000001	4916.8
Right-wm-medialorbitofrontal	96.3948	3106.0
Right-wm-middletemporal	88.6859	5260.7
Right-wm-parahippocampal	85.90899999999999	1396.3
Right-wm-paracentral	98.281	5268.6
Right-wm-parsopercularis	93.1466	2438.2
Right-wm-parsorbitalis	86.8681	1062.2
Right-wm-parstriangularis	93.1825	3037.3
Right-wm-pericalcarine	90.0518	2635.3
Right-wm-postcentral	90.8582	5200.4
Right-wm-posteriorcingulate	99.3365	3984.6
Right-wm-precentral	94.8899	9983.3
Right-wm-precuneus	97.9553	8504.1
Right-wm-rostralanteriorcingulate	100.4293	1599.9
Right-wm-rostralmiddlefrontal	95.1824	10061.1
Right-wm-superiorfrontal	94.1279	14153.5
Right-wm-superiorparietal	93.0512	8859.9
Right-wm-superiortemporal	88.52600000000001	5072.8
Right-wm-supramarginal	94.8305	6570.3
Right-wm-frontalpole	83.3144	254.6
Right-wm-temporalpole	74.445	638.4
Right-wm-transversetemporal	96.749	518.5
Right-wm-insula	93.6118	8526.2
Left-UnsegmentedWhiteMatter	100.7438	18385.0
Right-UnsegmentedWhiteMatter	100.9645	18043.9
