name	intensity-avg	volume
Left-wm-bankssts	98.7108	3174.9
Left-wm-caudalanteriorcingulate	104.5807	3314.2
Left-wm-caudalmiddlefrontal	97.4441	7083.5
Left-wm-cuneus	93.9258	2830.5
Left-wm-entorhinal	83.165	742.4
Left-wm-fusiform	90.9354	5205.7
Left-wm-inferiorparietal	99.24700000000001	9421.2
Left-wm-inferiortemporal	92.4112	6951.2
Left-wm-isthmuscingulate	101.2102	4339.1
Left-wm-lateraloccipital	93.3784	10830.4
Left-wm-lateralorbitofrontal	94.0047	6072.2
Left-wm-lingual	88.2073	5271.8
Left-wm-medialorbitofrontal	93.8728	3516.9
Left-wm-middletemporal	93.0041	5780.2
Left-wm-parahippocampal	90.4406	1200.9
Left-wm-paracentral	94.9225	4182.8
Left-wm-parsopercularis	98.6493	2998.3
Left-wm-parsorbitalis	86.6183	804.3
Left-wm-parstriangularis	94.24799999999999	2735.9
Left-wm-pericalcarine	88.8168	3528.4
Left-wm-postcentral	93.6495	7510.0
Left-wm-posteriorcingulate	99.1488	4384.0
Left-wm-precentral	95.7314	13447.8
Left-wm-precuneus	97.7876	9794.7
Left-wm-rostralanteriorcingulate	98.81700000000001	2407.8
Left-wm-rostralmiddlefrontal	96.991	11652.8
Left-wm-superiorfrontal	94.5705	17245.9
Left-wm-superiorparietal	98.1762	14080.4
Left-wm-superiortemporal	95.6802	7417.8
Left-wm-supramarginal	99.2992	7770.1
Left-wm-frontalpole	89.2047	256.0
Left-wm-temporalpole	81.6343	644.9
Left-wm-transversetemporal	97.7452	680.5
Left-wm-insula	93.7091	9294.5
Right-wm-bankssts	98.4387	3794.5
Right-wm-caudalanteriorcingulate	103.6461	2963.9
Right-wm-caudalmiddlefrontal	96.385	6240.5
Right-wm-cuneus	93.6329	2951.2
Right-wm-entorhinal	82.7198	764.0
Right-wm-fusiform	88.7636	4991.5
Right-wm-inferiorparietal	96.5144	12002.8
Right-wm-inferiortemporal	88.3717	6144.4
Right-wm-isthmuscingulate	102.2565	3416.7
Right-wm-lateraloccipital	90.2798	9322.3
Right-wm-lateralorbitofrontal	93.7777	6555.4
Right-wm-lingual	89.0358	6055.9
Right-wm-medialorbitofrontal	95.1731	3427.3
Right-wm-middletemporal	86.4046	5548.5
Right-wm-parahippocampal	90.2032	1598.9
Right-wm-paracentral	94.9473	4927.1
Right-wm-parsopercularis	97.7919	2971.2
Right-wm-parsorbitalis	86.6902	1207.5
Right-wm-parstriangularis	92.4109	2751.2
Right-wm-pericalcarine	86.3766	3537.6
Right-wm-postcentral	94.0155	7577.4
Right-wm-posteriorcingulate	101.4582	4519.1
Right-wm-precentral	94.69	13572.8
Right-wm-precuneus	98.5097	9966.3
Right-wm-rostralanteriorcingulate	98.8828	1571.5
Right-wm-rostralmiddlefrontal	95.4369	12612.7
Right-wm-superiorfrontal	94.4665	16871.2
Right-wm-superiorparietal	97.574	13193.8
Right-wm-superiortemporal	90.0578	6366.8
Right-wm-supramarginal	98.4735	7737.6
Right-wm-frontalpole	89.6986	419.3
Right-wm-temporalpole	79.3136	596.3
Right-wm-transversetemporal	95.5472	565.3
Right-wm-insula	91.9203	9077.5
Left-UnsegmentedWhiteMatter	99.7934	31583.0
Right-UnsegmentedWhiteMatter	99.9933	28408.8
