csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21
36837.51171875	n/a	1357002269.6290436	n/a	23266.359375	n/a	541323478.5666504	n/a	24270.4296875	n/a	589053757.2158812	n/a	n/a	n/a	n/a	-0.0926343385	-0.1393943719	0.125392065	0.0764735654	-0.19205347329999997	0.169049537	-0.0997799504	0.14029110960000002	-0.20013274820000002	0.1578482817	-0.10349532539999999	0.0405528202	-0.10302667689999999	0.0066654546	-0.09577886949999999	0.06857089820000001	-0.0322604738	0.0506010275	-0.0330016777	0.0967940481	-0.09896497859999999	0.2016495814	-0.0300336673	0.08078598969999999	-0.11094265449999999	0.1382293097	-0.24702233489999997	0.029053358300000002	0.040016921000000004	-0.022455040699999998	-0.0906439209	0.0641392974	-0.0071015242000000015	-0.11603964630000001	0.08980634650000001	0.0806765504	-0.16194207	-0.0448462547	-0.14208200210000002	0.0768479869	-0.08547086150000001	-0.0066024594999999995	-0.0315396898	0.0962703677	0.0116775034	0.07611437730000001	-0.1503864394	0.11591396640000001	-0.1787891582	0.1073602005	-0.1269754683	0.16906664440000002	0.13368723230000001	-0.22207085070000002	0.022161998999999998	-0.0365889248	0.1749170077	-0.0804629442	0.0883058701	-0.1262937792	0.09535283800000001	-0.058550854900000004	0.027296063	-0.038211180899999996	0.0069340699	-0.1356305113	0.0180009424	-0.016935470600000002	0.1833703244	-0.1295580974	0.0429031957	-0.06341323089999999	0.0866516375	-0.1076604895	0.0168292279	-0.2818128157	0.015339121399999999	0.0156059892	-0.10989643869999999	-0.0521172384	0.08093014650000001	-0.012537235800000001	-0.08985958720000001	0.0075952224	0.0370143531	0.0365227481	-0.1247752461	0.12368632460000001	0.0302111873	0.0879969226	-0.0365780378	-0.038687814	0.0601809853	0.0298290796	0.0250750002	0.1217078847	0.1216831682	0.1216419777	-0.0166556	n/a	0.00027740901136	n/a	-0.106904	n/a	0.011428465216000001	n/a	0.056537	n/a	n/a	0.003196432369000001	-0.0007431169999999997	n/a	5.522228756889996e-07	n/a	-0.000180544	n/a	n/a	3.2596135936000004e-08	-0.000418669	n/a	1.7528373156100006e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36625.52734375	-211.984375	1341429253.207779	44937.37524414063	23318.95703125	52.59765625	543773757.0252838	2766.513442993164	24406.193359375	135.763671875	595662274.2952003	18431.774600982662	1.729766	26.859383	0.275345115	-0.10660929820000001	-0.1042996467	0.1785783245	0.0901426258	-0.08879245039999999	0.0041205819	-0.13934039369999998	-0.16189870720000002	-0.0999326834	0.0205886342	0.0178746911	0.007778808000000002	-0.0941041599	0.1382165113	-0.1112228375	0.0221093788	-0.047407191200000004	0.0366030987	-0.0394650885	0.1598818275	0.0298193456	0.1722886304	-0.0183050964	-0.030853673300000002	0.018955151899999998	0.0153264087	-0.0372177811	-0.18050658949999998	0.0628339589	-0.0823883508	0.050111837	0.0361857057	0.06115451070000001	0.059120592699999995	0.022899534500000002	-0.0671306462	0.0326076654	-0.09855809060000001	-0.1358717709	-0.0532453598	0.0214334209	0.058257560599999994	0.1149917543	-0.06555349190000001	-0.004453082	-0.10946081740000001	-0.1155141573	0.0976015566	-0.1787049253	-0.0029841151	0.0114169172	0.021854651099999997	0.1220335474	-0.0153349207	-0.0385847227	-0.1286436739	-0.1237162492	-0.1263985649	-0.0410016673	-0.1523316066	0.0222801808	0.1061280583	0.042521646399999995	-0.019569165700000002	0.0087020933	-0.0367145746	0.1169219884	-0.0690032285	0.08669730369999999	-0.1829348645	0.1157975402	0.0638080363	0.0891985308	0.0136713797	-0.0013671489000000002	-0.0030027283	-0.08762567130000001	0.1078885101	-0.1082230317	0.08224977309999999	0.0251389025	0.0320570424	0.08405657949999999	-0.0726721486	-0.13189208060000002	0.077133755	-0.0720722257	-0.0003708371	0.002105229	-0.0057330201	0.0306806665	-0.12285158539999999	-0.1076099073	0.1075496734	-0.0380350654	0.1216419777	0.12141962949999999	0.12104935019999999	-0.00991681	0.00673879	9.83431205761e-05	4.54112906641e-05	-0.0659475	0.040956499999999986	0.004349072756250001	0.0016774348922499994	-0.0766841	-0.1332211	0.017747861485209997	0.005880451192810001	0.000878816	0.001621933	7.72317561856e-07	2.630666656489e-06	-8.97215e-05	9.08225e-05	8.248726506250002e-09	8.049947562249999e-09	-0.000594488	-0.00017581899999999996	3.534159821440001e-07	3.0912320760999985e-08	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36660.5703125	35.04296875	1343997415.6377563	1228.0096588134766	23312.884765625	-6.072265625	543490596.0953102	36.87240982055664	24361.66015625	-44.533203125	593490485.5686188	1983.2061805725095	2.016721	31.315147	0.17178656500000006	-0.0826783353	-0.0169174918	0.19024086140000002	0.092984842	-0.017290316599999998	-0.1228085106	-0.0404173618	-0.0574401476	-0.133961926	-0.0009055047	-0.0859483809	0.0269348002	-0.0253605919	-0.021870863900000002	0.0099286295	-0.0241630862	0.1604375186	-0.00241559	-0.0105857334	-0.11718216890000001	-0.042609682	0.21874995460000002	0.0260138983	0.0104298719	-0.0670068095	-0.0608296792	-0.1619737367	0.1504268644	-0.054534286200000004	-0.0421074191	0.1137528225	0.0606421197	0.1317301935	-0.052618753399999996	-0.0710748058	-0.0824092429	0.046973774100000004	-0.0151270565	-0.00879116	0.1222760507	0.0357956937	0.1584002757	0.0317611233	-0.1432018193	-0.0303413752	7.1773e-05	-0.07947538009999999	0.0101399143	-0.17142583190000002	-0.07018017650000001	0.029444282599999996	-0.0655401722	0.1031007967	0.11892109710000001	-0.0671915085	0.0265007858	0.025728060499999997	-0.0599312223	-0.0767578401	-0.0394017405	-0.0200277328	-0.09963302539999999	-0.0483788788	-0.0370275051	0.008427105	0.031508476	0.0940341411	-0.1708148109	0.1590689365	0.0984452657	-0.12640435220000001	0.028939485600000002	-0.0441087124	-0.0860702359	-0.1305166659	-0.09164838019999999	-0.14625567820000002	-0.11343892400000001	-0.0770191489	0.10328244369999999	0.032518908900000004	0.0677581109	-0.1527041255	-0.0939334241	0.0116673697	0.0268475071	0.0017789065	-0.055185909299999995	-0.0068502527	0.0860999975	0.0017711317	-0.0361784281	-0.2039406598	-0.0354768689	-0.0970946194	0.1215101995	0.120893123	0.1198669825	-0.0107145	-0.0007976900000000003	0.00011480051025	6.363093361000003e-07	-0.105155	-0.039207499999999985	0.011057574025000001	0.0015372280562499993	-0.0212703	0.055413800000000006	0.003070689230440001	0.00045242566209	0.00169584	0.0008170240000000001	2.8758733056000008e-06	6.675282165760001e-07	-0.000451254	-0.0003615325	1.3070574855624994e-07	2.03630172516e-07	-0.000245693	0.000348795	6.036505024900001e-08	1.21657952025e-07	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36924.24609375	263.67578125	1363399949.591812	69524.91761779785	23330.63671875	17.751953125	544318609.7022859	315.13183975219727	24374.220703125	12.560546875	594102634.8846474	157.7673377990723	1.546478	24.01334	0.10507032	0.0614929492	0.1497944088	0.185796173	0.1190535248	-0.0729464469	-0.148839897	0.0534544417	-0.1007827307	-0.0082604531	-0.049917223600000005	0.030532642599999996	0.0014997914999999998	-0.0689581028	-0.1073668115	0.0181379487	0.055986191799999994	0.162763115	0.2940124247	0.1052128856	0.0347192043	0.2314823654	-0.0144915974	0.1117830563	0.0191402234	0.081160365	0.1322766696	-0.0256043296	0.1602635679	-0.1068732057	0.0206989796	0.0589052054	0.0389920724	-0.042863705300000006	-0.09443382880000001	-0.014581239199999999	-0.0199629402	-0.1426719912	-0.0031058294	0.0831261326	0.0124071397	-0.031513814700000004	-0.1537166639	0.0622703446	-0.0545053025	0.1772698655	0.0018939489000000002	0.10475570669999999	-0.0646695173	-0.18116975510000002	-0.05973833150000001	0.077628465	-0.1493807896	0.1421420913	0.1008223818	-0.0912580703	0.0736188802	-0.1117927791	0.0191592975	-0.002379479	0.0659375684	-0.0658733746	-0.0594882096	-0.14674986710000001	-0.0686778354	0.2144167798	-0.1381349592	0.13767793650000001	0.0234573698	-0.1627799523	-0.0476585174	0.021847938100000002	-0.1245925134	-0.2114147094	-0.1567210277	-0.0006432666000000001	-0.0419086994	-0.1250293033	-0.10167908560000001	0.0716011411	-0.0713010118	-0.056090492900000004	0.005757146899999999	-0.0101084227	-0.1157271356	0.1044869769	-0.0322055088	-0.09496548810000001	0.061922106799999994	-0.0067823552	-0.09962004699999999	-0.037899306699999996	-0.0132287072	-0.0025457731	-0.07856673410000001	0.0332227571	0.1213126213	0.12010478890000001	0.1181006348	-0.016672299999999998	-0.0059577999999999975	0.0002779655872899999	3.549538083999997e-05	-0.0463651	0.0587899	0.00214972249801	0.00345625234201	-0.0331699	-0.011899600000000005	0.00014160048016000008	0.0011002422660100002	0.0013449999999999998	-0.00035084000000000027	1.809025e-06	1.230887056000002e-07	-0.000508984	-5.772999999999998e-05	3.332752899999997e-09	2.5906471225599997e-07	-8.58026e-05	0.00015989040000000002	7.36208616676e-09	2.556494001216001e-08	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36839.56640625	-84.6796875	1357153653.0005035	7170.649475097656	23278.892578125	-51.744140625	541906839.6638832	2677.4560890197754	24285.9140625	-88.306640625	589805621.8511353	7798.0627784729	1.1773920000000002	18.282259	0.08858191000000001	0.082406854	0.088109954	0.17703282050000002	0.003779861	-0.0756838782	-0.11547906220000001	0.10132301960000001	-0.04628164269999999	-0.0180427901	-0.23421732280000002	-0.0121390492	0.1823358416	-0.1281099392	0.106744795	0.0895714841	-0.0286231403	0.1257820107	0.08856858949999999	-0.0741087839	-0.0178148071	-0.1719989064	-0.0674363004	-0.0575670904	0.1159339859	0.0339315726	-0.0180081138	0.0673917005	-0.0036876343	0.0763568629	0.1480148562	-0.15938761210000002	-0.053207308700000004	0.0819350785	-0.1296760651	-0.0419366902	0.0448242901	0.07177556	-0.12483254699999999	0.1292363765	-0.1580167899	-0.0767500098	0.1140956357	-0.021871707599999998	-0.0438884618	-0.08175847950000001	-0.0989395958	0.1081782639	-0.000679409	-0.1766235236	-0.0400175163	0.0208423795	0.0373567647	0.0305783138	0.031307542	-0.10048789050000001	0.15054238679999998	-0.050189121100000005	0.0863421298	-0.3166793857	0.032141049	-0.0928899052	0.0620265429	-0.0716171719	-0.0357756752	0.1085725131	0.0682432674	0.0651515575	0.15929995519999998	0.047258568	0.017947029	0.018060016499999998	0.029912946699999998	0.1162043021	-0.1125772	0.0725683979	0.0150588389	0.10938789289999999	-0.0792193915	0.064143754	-0.042339452699999995	0.0891562744	-0.0657076067	-0.027465631299999998	0.1483227281	0.0036471606	0.15300098939999998	0.2099651225	0.1328047558	0.0127708792	-0.0525661033	-0.0430370225	0.028508981	-0.037357051	0.0733519614	0.13137714220000002	0.12104935019999999	0.11905633460000001	0.11575891279999999	-0.0166551	1.7199999999998467e-05	0.00027739235601	2.9583999999994725e-10	-0.0176597	0.028705400000000002	0.00031186500408999997	0.00082399998916	0.00179609	0.03496599	0.0012226204566801002	3.2259392881e-06	0.00111133	-0.00023366999999999984	1.2350543689e-06	5.460166889999992e-08	-0.000387615	0.00012136899999999996	1.4730434160999992e-08	1.50245388225e-07	-0.00022863	-0.00014282740000000002	5.22716769e-08	2.039966619076001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36733.52734375	-106.0390625	1349352031.114029	11244.282775878906	23277.814453125	-1.078125	541856645.7141151	1.162353515625	24252.900390625	-33.013671875	588203177.3575783	1089.902530670166	1.673434	25.984682	0.11777434	0.1791579782	0.0649529183	0.0115635812	-0.0265295556	-0.148336326	-0.050261545899999996	0.1788909123	-0.0395227544	-0.0672833597	-0.0499096699	0.0131633632	-0.0332599068	0.06217206610000001	0.1924064134	-0.0141731925	0.1372265551	-0.0062136253	-0.0138347595	-0.038654827	0.1291572952	-0.0573931979	-0.0069579923	-0.169342254	-0.1321507928	0.0046598908	0.0306289659	0.0152271345	0.08571481210000001	-0.0107673342	-0.0214755611	0.0465276071	-0.058864326200000004	-0.0736718396	0.0365539883	-0.10360827789999999	-0.050516834000000004	0.0155269551	0.07885533139999999	-0.0281287547	0.09298292300000001	0.18481843920000002	-0.0377378398	-0.0394931744	0.1430081081	0.0762237727	-0.0506459296	0.2059408468	0.0420814282	-0.036072211	-0.0092779921	0.0590186114	0.0525788329	0.0550637067	-0.0813194709	-0.0984854638	0.19191191510000002	-0.0670000753	-0.0521758848	-0.0186533766	-0.057477070400000004	-0.0859478815	0.063513507	0.1732810187	0.0647169921	0.0426946083	0.033783169700000004	-0.0338988508	0.057690753399999996	0.0400886758	0.0380210005	0.0785584156	0.1105776667	-0.0238860521	-0.0431623641	-0.038600734	-0.07319879900000001	0.0330517256	0.078163814	0.1628972841	-0.0014671992999999999	-0.0545148189	0.06860150599999999	0.0710314974	-0.0304171081	0.0937292765	-0.10308840179999999	-0.1372584329	-0.0387842547	-0.11879901820000001	-0.0216325129	0.0213050933	-0.0436260779	-0.0144617154	-0.1245004644	0.0533087252	0.1207205288	0.11775003070000001	0.11285322490000001	-0.0166766	-2.1500000000000685e-05	0.00027810898756	4.622500000000295e-10	-0.116234	-0.0985743	0.013510342756	0.009716892620489996	0.00183383	3.774000000000008e-05	1.4243076000000065e-09	3.3629324689e-06	0.00136965	0.00025832000000000003	1.8759411225e-06	6.672922240000002e-08	-0.000451254	-6.363899999999999e-05	4.049922321e-09	2.03630172516e-07	-0.000289487	-6.085699999999999e-05	8.3802723169e-08	3.7035744489999986e-09	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36524.984375	-208.54296875	1334074483.593994	43490.169815063484	23224.955078125	-52.859375	539398538.3809242	2794.113525390625	24202.74609375	-50.154296875	585772918.4785309	2515.453495025635	1.768198	27.456142	0.14513150000000002	0.061792241799999995	-0.095726042	0.0626622246	-0.1193991119	-0.1006089817	0.0789491779	-0.0312605043	-0.0418747657	-0.0170011372	0.0036819605	0.0718090138	0.0850432186	-0.0367100947	0.1131534625	0.0310304204	-0.07631773509999999	0.1450649434	-0.03293711	-0.18754826670000002	-0.1080399611	0.010874951499999999	-0.034071668799999996	0.046786016	-0.0910387729	0.1698331357	-0.1502310267	-0.050376326900000004	0.0638928366	-0.006734399100000001	-0.0590900762	-0.1046205674	-0.14478297199999998	0.023530982599999997	-0.07235161429999999	-0.0146625449	0.030507191	0.066118108	0.13886323820000002	0.0435977755	0.0120749413	-0.0190096551	0.0728840564	0.0332217107	0.0575409622	-0.0471140297	-0.054694873	0.027412795	0.1318207176	-0.0374902792	0.050903381500000004	0.0132714738	-0.0003120752	-0.053302727	-0.1630335667	-0.0547498291	-0.0475787483	-0.0391085827	-0.0754974516	-0.1580704293	-0.0148391589	0.09181564060000001	0.0590046845	-0.0342045427	-0.033805096	0.078301916	0.1852276534	0.0194508325	-0.015414416799999999	0.0014762946	0.0800297563	0.0059354025	0.0991647178	0.0369996641	0.09598072630000001	-0.0254065537	-0.0235553988	-0.11564338699999999	-0.21283193309999998	-0.0727877864	0.0461495046	0.0033602171	-0.0393200552	0.0741305385	0.0590699166	0.1411237908	0.025915965699999998	0.0704571417	-0.0213850453	-0.052229646500000004	-0.018812129099999998	-0.1257307235	0.036882077	0.0243814769	0.0669044318	-0.0368145677	0.120326335	0.1161887065	0.1093977275	-0.016664599999999998	1.2000000000001593e-05	0.00027770889315999994	1.4400000000003825e-10	0.00294097	0.11917497	8.649304540900003e-06	0.014202673474500898	-0.00107565	-0.00290948	8.465073870399999e-06	1.1570229225000002e-06	0.0009487740000000002	-0.0004208759999999998	9.001721030760005e-07	1.7713660737599984e-07	-0.000451255	-1.0000000000157452e-09	1.0000000000314906e-18	2.03631075025e-07	-0.000249663	3.982399999999999e-05	6.233161356900001e-08	1.5859509759999993e-09	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36659.75	134.765625	1343937270.0625	18161.773681640625	23211.548828125	-13.40625	538775999.0004312	179.7275390625	24312.583984375	109.837890625	591101739.9972878	12064.362216949463	1.106358	17.179254999999998	0.08350832000000001	-0.0161524895	-0.043221196399999995	0.1537876356	-0.1648277406	-0.0154753151	0.042189028200000006	-0.11236378550000001	-0.12487983189999999	-0.06398181809999999	-0.0417357206	0.0252660459	0.043244827199999995	0.05737032230000001	0.058134370899999996	0.0736081975	-0.022556213	0.182581608	0.08978206679999999	-0.1590248049	-0.05848682	0.0811087342	-0.08747291900000001	-0.14646286460000002	-0.097449109	-0.004049392	-0.0085223122	0.033302067799999995	0.045910209199999996	0.0012342197	0.1192288598	-0.0648730683	-0.10023954730000001	-0.016608484099999998	-0.0524816293	0.0784380962	0.0117039868	0.018775655500000002	-0.0063054465	-0.05388696019999999	0.1681147692	-0.0983562943	-0.08606218269999999	0.045869638399999996	0.0145888554	0.0181269975	-0.10997374439999999	-0.0283822104	0.082887547	-0.1249499269	0.0131711373	0.06338071690000001	-0.0187278947	-0.1463928925	-0.0983537769	-0.05881368	-0.0793968234	-0.10312626359999999	-0.1310868693	-0.10507582619999999	-0.0270857802	-0.0516539712	-0.1002318056	-0.0394479884	-0.1104329673	0.10184537560000001	0.116752248	0.029736534	0.0004986737000000001	-0.0605794086	0.0469863039	0.0106743935	0.113495784	-0.0614553542	0.028443079700000002	-0.0563957679	-0.0455200734	-0.0001670685	-0.0188873325	0.0731879659	0.1337984304	0.0083669483	-0.1478900842	-0.023141682200000003	0.0687634343	-0.0439159291	-0.1337372462	-0.12787277460000002	0.1786248127	0.0137076399	-0.0207388493	-0.1113648612	0.0562978709	0.020224115600000002	-0.0834259373	-0.0741911262	0.1198669825	0.1143757435	0.10540925529999999	-0.0166549	9.699999999997903e-06	0.00027738569401	9.408999999995936e-11	-0.0301835	-0.03312447	0.00091104367225	0.0010972305127808998	-0.0333261	-0.03225045	0.0010400915252025	0.0011106289412100001	0.0008099839999999999	-0.0001387900000000003	6.56074080256e-07	1.9262664100000082e-08	-0.00025756	0.000193695	3.7517753025000015e-08	6.63371536e-08	-0.000219674	2.9988999999999987e-05	4.8256666276000014e-08	8.993401209999992e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36839.33984375	179.58984375	1357136960.1233065	32252.511978149414	23242.46875	30.919921875	540212353.5947267	956.0415687561036	24325.8671875	13.283203125	591747814.4238893	176.44348526000977	1.410884	21.907864	0.11134734	-0.098434445	-0.0206336391	0.1469639659	-0.1160280366	0.0331821671	-0.0497982155	-0.2038103331	0.10622854779999999	-0.022634818799999998	0.0722931625	-0.023227374500000002	-0.17673970030000002	0.06390379360000001	0.0939293563	0.005295091	0.1473377542	-0.0500221664	0.0204264116	-0.014809372099999999	-0.1176144759	0.0487071278	0.013606853300000001	-0.1251478651	0.0072245689000000005	-0.060075808099999996	-0.1761921512	0.09936281470000001	0.0128493083	-0.1009909615	0.0369021694	-0.0662919109	0.1392660037	-0.0675984349	-0.1053896847	-0.017039241200000003	0.1674594518	-0.1652700635	-0.0610957623	0.00020423229999999999	-0.1118951189	0.0701642848	-0.1124735457	-0.041287818999999996	-0.1488166441	-0.0764271863	0.036047596	-0.10323543689999999	-0.0207956944	-0.1111048829	-0.14783718880000002	-0.1056192367	0.0548236591	-0.1263850452	0.013461705	-0.09079147439999999	-0.1645255765	0.09778499759999999	-0.0461292097	0.135421054	-0.0654870245	-0.09969045509999999	-0.0531437404	0.0835398921	0.0978997058	0.057359028099999994	-0.0126515199	-0.0155124151	-0.0029995764	0.0135279797	0.0183111423	-0.1160604041	0.1417705836	-0.18749790489999998	0.0694126435	-0.038451644900000005	0.10343343279999999	0.0950237621	0.025130125299999997	-0.14535236070000002	-0.0617651855	0.0062568269999999995	0.0233103237	-0.0632465017	0.1568860295	0.003545434	0.22651070269999998	-0.0204269156	0.0600576122	0.0392291423	-0.0611143693	-0.08665776859999999	0.0872024025	0.08520676	-0.2210542065	-0.1555467761	0.11934271980000001	0.112315068	0.1009072399	-0.0166372	1.769999999999897e-05	0.00027679642384000004	3.1328999999996336e-10	-0.00106681	0.02911669	1.1380835761000002e-06	0.0008477816365560999	0.033855300000000005	0.0671814	0.004513340505960001	0.0011461813380900002	0.000671971	-0.00013801299999999987	4.515450248410001e-07	1.9047588168999965e-08	-0.000170701	8.6859e-05	7.544485881000001e-09	2.9138831400999998e-08	-0.000295433	-7.575899999999998e-05	8.728065748900001e-08	5.7394260809999975e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36769.6171875	-69.72265625	1352004748.1152954	4861.248794555664	23225.12109375	-17.34765625	539406249.8193512	300.94117736816406	24289.70703125	-36.16015625	589989867.6639558	1307.556900024414	1.461309	22.690845	0.12950482	0.0063421057	0.0461671013	0.037198342999999995	-0.1247208171	0.07541219190000001	-0.0660886617	-0.0547020735	0.1285727484	0.09259957710000001	0.0039541469	-0.1411637124	-0.1421012462	0.0072296076	0.0828806658	-0.010743198600000002	-0.1620558289	-0.0926595308	0.01963519	-0.07793284610000001	0.044966468600000004	0.1358057587	-0.0525897644	-0.0128088488	-0.0055986314	0.08220849870000001	-0.0341819599	-0.0800505437	-0.0092143017	-0.1003060868	-0.1375644929	-0.0051696965	0.011265591399999999	0.021152841000000002	-0.1035858244	0.028944506600000006	-0.1046443397	0.0442479219	0.0332631179	0.0176987755	-0.1430295815	0.0158035747	-0.0011018208	-0.0573078395	-0.0053471488	-0.047257877999999996	0.0695171432	0.0157174571	-0.045102427699999996	0.011580623500000001	-0.1399810829	-0.0683086148	0.029694691000000002	-0.14572183460000002	0.0359768215	-0.0512794144	-0.084081332	0.09859200119999999	0.1351060453	0.0976710619	-0.1549331644	0.0085191997	-0.0195183343	0.0607569716	-0.024428456600000002	-0.055152215	0.08323205610000001	-0.0475904916	0.06818044059999999	-0.154502874	-0.009239773100000001	0.0796763984	0.043286258499999994	-0.028674130699999998	0.1733179681	0.0921431586	-0.06572899230000001	-0.12680028640000002	-0.1749898709	-0.0307678548	-0.0868162404	-0.064359446	-0.0199724722	-0.0852584217	-0.0901220762	-0.0201324466	0.042787309800000006	0.0833499161	0.0099089583	-0.0044069724	-0.0167039579	0.1454440799	-0.009139303199999999	-0.058811560599999986	0.075330986	0.0112678499	0.11875383099999999	0.1100111431	0.0959136145	0.00221056	0.01884776	4.8865755136e-06	0.00035523805701760013	-0.0457246	-0.04465779	0.00209073904516	0.0019943182076841	-0.0131784	-0.047033700000000005	0.0022121689356900003	0.00017367022656000002	0.000885719	0.00021374799999999996	7.84498146961e-07	4.568820750399997e-08	-2.4657600000000006e-05	0.0001460434	2.132867468356e-08	6.079972377600003e-10	-0.000275913	1.952000000000003e-05	7.612798356899999e-08	3.810304000000012e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
