csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12
40144.63671875	n/a	n/a	1611591857.2804108	24337.736328125	n/a	n/a	592325409.5773354	24402.435546875	n/a	595478860.6193887	n/a	n/a	n/a	n/a	-0.0300428094	-0.0624767189	-0.0196536501	-0.0312270713	0.0367538564	-0.0816116129	0.1368362552	-0.15893731519999998	-0.0295927717	0.1275482495	-0.0364797968	0.0289667122	-0.1113805848	0.17697606780000005	-0.0761504965	0.0683255389	-0.1072885588	0.2135554614	-0.0901938463	0.08533866359999999	-0.058818680899999996	0.044666215700000005	-0.10338340439999999	0.08905214880000001	-0.031256578199999996	0.020945113	-0.038246786	0.0847660452	-0.033224265	0.075516725	-0.1443398242	-0.0076341398	0.1744384963	0.0490369805	-0.0018973029	0.1077619575	-0.0157107829	0.11652340130000001	-0.1349519636	-0.0358593579	-0.0724377613	0.0849277699	-0.1244925361	0.1082425367	-0.0490045301	-0.0802708565	0.1900420832	-0.058854767599999996	0.020955396100000002	-0.0587681993	0.0050806249	-0.1410748131	0.0001087715	-0.1950263732	0.1259701627	-0.0097029526	0.0236091534	-0.006803765799999999	0.1561371054	-0.1719348	0.0060198551	-0.09996154410000001	0.0671577253	-0.026238107599999998	0.0608819087	0.036509253900000004	-0.051471866399999996	0.1267613121	-0.08161140759999999	-0.0912125946	0.1005744334	0.1217078847	0.1216831682	0.1216419777	-0.0134077	n/a	0.00017976641928999998	n/a	0.000141725	n/a	n/a	2.0085975625e-08	0.0440598	n/a	0.0019412659760400003	n/a	0.00444997	n/a	1.98022330009e-05	n/a	0.00020201	n/a	n/a	4.08080401e-08	-0.00101895	n/a	1.0382591025e-06	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39911.6484375	-232.98828125	54283.5391998291	1592939680.9985962	24284.6875	-53.048828125	2814.178165435791	589746046.9726562	24468.5390625	66.103515625	598709403.8530884	4369.674777984619	0.8578899999999999	20.496664000000006	0.07948896570000001	-0.0388830271	-0.12528591109999998	0.0488900084	-0.024859074900000003	0.0422876178	0.058083045199999996	0.1252679783	-0.0578796479	0.053362173	-0.011465681799999999	0.0596387062	-0.0452980309	-0.11403627220000001	0.0783468054	-0.0380532476	0.0747293332	-0.0975097684	-0.0095528105	0.017297983899999998	0.06376679639999999	-0.096808815	-0.1712210171	0.0710765677	-0.0708669255	0.095644544	0.1068385892	-0.028670672	-0.0298120256	-0.09050611039999999	-0.11848451210000001	0.0082364575	0.1008944849	-0.0333511579	0.050556471299999996	-0.0652502144	0.0339943646	-0.1340304377	-0.0069393236	-0.14092381939999998	-0.027454760499999998	-0.0666232604	-0.0495078634	-0.1196404309	0.0895247258	0.1097899532	-0.0634076413	0.0699622734	-0.034326737	0.0015453715	-0.0726442075	-0.053496969000000005	-0.0760791432	-0.12084231150000001	-0.0204571918	0.1583952982	0.1424210497	0.0625407685	-0.0736106439	0.030922168599999997	0.079168037	-0.12083745300000001	0.028523521899999998	-0.020789268899999998	-0.0256384774	-0.0530355633	0.029926417400000002	0.017107706599999998	-0.038351334300000005	-0.0379899015	0.1518000921	0.0819237956	0.1216419777	0.12141962949999999	0.12104935019999999	4.79707e-05	0.0134556707	2.30118805849e-09	0.0001810550739868385	-0.00986662	-0.010008345	0.000100166969639025	9.73501902244e-05	0.0275307	-0.016529099999999998	0.00075793944249	0.0002732111468100001	0.00424072	-0.00020925000000000023	1.79837061184e-05	4.378556250000009e-08	0.000110609	-9.1401e-05	8.354142801000001e-09	1.2234350881e-08	-0.000529684	0.000489266	2.80565139856e-07	2.3938121875600003e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
40098.05859375	186.41015625	34748.746353149414	1607854302.9878082	24288.38671875	3.69921875	13.684219360351562	589925729.3995514	24507.33984375	38.80078125	600609706.2170563	1505.5006256103516	1.018986	24.345564000000003	0.0957365543	0.0327186892	0.0095348865	-0.0050209039	-0.0102356321	0.0261547811	0.0472458301	0.12937662960000001	-0.042093927999999996	0.0688340545	0.034017863599999996	0.027415380299999997	0.08873043859999999	-0.0608714726	-0.0196646491	-0.0046039741	0.0084608621	0.0259469586	0.1483458581	0.0407822467	-0.0716092892	-0.0240925321	0.138479973	0.007275136999999998	0.12204769119999999	0.17608739980000002	-0.040819635800000004	0.0927614036	-0.11411040970000001	0.0882591378	-0.0219166084	0.06867686519999999	0.1317248272	-0.0512557821	-0.0241349682	-0.0077525898	0.018085483500000003	0.00029921669999999996	0.1161354374	-0.0180512296	-0.0110432761	-0.046732731	-0.0437322317	-0.1029544724	0.0098053441	0.0798851968	-0.0010355941	0.0829749369	-0.0683744673	0.0405593712	0.0202943293	-0.034590973	-0.1337738706	0.1741205361	-0.09914313109999999	0.0008718783	-0.0418291756	-0.034752811099999996	0.10625016539999999	0.08041825080000001	0.0547876934	0.0989379586	0.0416650199	0.0530461147	0.1015849141	-0.07389351820000001	-0.2145390334	0.060735522	0.044402722	-0.0112392168	0.0845756078	-0.0220317146	0.1215101995	0.120893123	0.1198669825	0.00391976	0.0038717893000000006	1.5364518457600006e-05	1.4990752383594495e-05	0.0231776	0.03304422	0.0010919204754083998	0.00053720114176	0.0274181	-0.00011260000000000438	0.0007517522076099999	1.2678760000000983e-08	0.00338249	-0.0008582299999999998	1.14412386001e-05	7.365587328999995e-07	9.91431e-05	-1.1465900000000008e-05	1.314668628100002e-10	9.829354277609998e-09	-0.0008341469999999999	-0.00030446299999999993	6.958012176089999e-07	9.269771836899996e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39925.54296875	-172.515625	29761.640869140625	1594048981.3495026	24236.443359375	-51.943359375	2698.1125831604004	587405186.7121925	24432.787109375	-74.552734375	596961085.9320412	5558.110202789307	0.979072	23.391937	0.13208127300000005	0.0120369432	-0.0419137699	0.0147627103	0.0195808478	-0.0013251389	0.1144651047	0.0975789363	0.0185779064	0.1342239824	0.0226873636	0.002669765	0.0411801246	-0.0811311183	-0.0326551636	-0.0982604502	0.0976207974	0.028323383100000002	-0.031980324500000004	0.0022535504	-0.13302015849999999	0.07726082599999999	0.12896836109999998	0.0894214718	-0.0594214008	0.0346097498	0.0448189915	0.0446977204	0.0509525542	0.026869542000000003	0.1209157377	0.067948662	0.036036904700000004	-0.0193997809	-0.01046077	-0.0194251133	0.0446480122	-0.0707493792	0.10966424529999999	-0.0201615999	0.0185045367	-0.0189534601	-0.1265232088	-0.0924586625	-0.0092985313	0.1832972895	-0.0500519191	0.0401066712	-0.0172269079	0.0685200879	-0.0868671	0.0031244319	-0.1263737891	0.0533818521	0.0835347253	-0.0385929094	-0.151194402	-0.0105889604	-0.0629724015	-0.0143357217	0.09611727630000001	0.1044061334	-0.0304421544	0.049497598200000006	0.1270478806	0.009223248	0.0394798048	-0.06070463490000001	-0.0311684388	0.041731020699999996	0.0826832453	-0.0224148982	0.1213126213	0.12010478890000001	0.1181006348	0.00956503	0.00564527	9.14897989009e-05	3.18690733729e-05	-0.00574463	-0.02892223	0.0008364953881729	3.30007738369e-05	0.0628429	0.035424799999999985	0.00394923008041	0.0012549164550399994	0.0025354	-0.0008470900000000004	6.428253159999999e-06	7.175614681000007e-07	8.916639999999996e-06	-9.022646e-05	8.140814084131599e-09	7.950646888959993e-11	-0.000529684	0.00030446299999999993	2.80565139856e-07	9.269771836899996e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39920.88671875	-4.65625	21.6806640625	1593677196.41127	24333.2890625	96.845703125	9379.090213775637	592108956.5991821	24563.1015625	130.314453125	603345958.3696901	16981.856693267822	2.247513	53.697475	0.456518928	-0.0323953072	-0.0806848449	-0.0338145596	-0.0595442453	0.057314175	-0.048620691699999996	0.0959788483	-0.0623611254	-0.032514268799999996	0.10329873390000001	0.1323545487	0.0601124388	0.1501977174	0.057356545999999994	-0.17578212699999998	-0.0510352689	0.0857829495	0.1397568544	0.007884813000000001	-0.15329543380000002	-0.0793262635	-0.10819243	-0.0106592123	-0.19904681800000001	-0.031554538199999996	0.0409771292	0.0166631199	-0.053978255700000005	0.051309619400000006	-0.0989815076	0.3140097953	-0.09196790980000001	0.0317217228	0.013644965700000001	0.0054380025	0.0165026837	-0.023742471	0.1269397552	-0.03292385	-0.0654095255	-0.07594317910000001	0.0412960868	-0.0916807099	0.0511827186	-0.0162337769	0.0147559666	-0.0049632502	-0.22351510730000002	-0.0106373094	-0.11596406869999999	0.15527333640000002	0.0095170864	0.1864811945	-0.1404798983	-0.1120539034	0.0239176277	0.1214688045	-0.0247846327	-0.3187524244	0.09229827539999999	-0.2492332317000001	-0.038122082	-0.1323550873	0.1079776678	-0.0644650576	0.0044337147999999995	-0.0042920646	-0.0009604256	-0.0101256563	-0.1366393148	-0.0147193324	0.12104935019999999	0.11905633460000001	0.11575891279999999	0.00035545	-0.00920958	1.263447025e-07	8.48163637764e-05	0.0125784	0.01832303	0.00033573342838090004	0.00015821614656	-0.050779000000000005	-0.11362190000000001	0.0025785068410000005	0.012909936159610001	0.007528039999999999	0.00499264	5.6671386241599976e-05	2.4926454169599994e-05	0.00020490900000000005	0.00019599236000000006	3.841300517836962e-08	4.198769828100001e-08	-0.00164834	-0.001118656	2.7170247556e-06	1.251391246336e-06	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
40204.984375	284.09765625	80711.47828674316	1616440768.593994	24294.306640625	-38.982421875	1519.6292152404785	590213335.148716	24499.630859375	-63.470703125	600231912.2456398	4028.5301551818848	4.31157	103.011826	2.28541515	-0.2522971116	-0.0108416	0.1827297858	-0.3079638478	-0.17252482719999998	0.0376668834	0.0664480318	0.41903293090000004	0.09637764859999999	0.3795161686	-0.028763376299999997	-0.1528768983	-0.0428474453	0.1822677382	0.0105057842	-0.0863935665	-0.032246476499999996	-0.1647715507	0.07554733129999999	0.018667693	-0.1402369908	0.1471951665	-0.0367698104	0.060304471299999995	-0.1807667329	0.09239159220000001	0.08665330689999999	0.0478096456	-0.0360624179	0.0912411992	0.0731693106	0.0014008691	-0.0146128678	0.2413629279	-0.3242940087	-0.0963036841	0.018695816599999998	-0.0667385798	0.3731692062	-0.3000988176	0.14944421130000002	-0.101784876	0.1405359937	-0.4320784117	0.0869444712	-0.2490265539	0.1308525338	-0.3196779247	-0.1389073421	-0.0666214181	-0.06066569190000001	0.0761469984	-0.053436655599999994	0.1046808763	-0.015418351799999999	-0.1324572058	0.0431332521	-0.0865557441	0.028455857299999998	-0.22280259170000002	-0.0532110237	0.0694175204	0.031380248	0.0859199781	-0.0867266434	-0.005885006	-0.000147506	0.0086278825	-0.02796159	0.06346767	0.0051439187	0.1207205288	0.11775003070000001	0.11285322490000001	0.00136655	0.0010111	1.8674589025e-06	1.02232321e-06	0.0482194	0.035641000000000006	0.0012702808810000005	0.0023251105363600003	-0.5452130000000001	-0.494434	0.2972572153690001	0.24446498035600006	0.0397247	0.032196659999999995	0.0015780517900899995	0.0010366249151555996	0.00151625	0.0013113410000000002	1.7196152182809997e-06	2.2990140625e-06	-0.00322692	-0.0015785799999999998	1.04130126864e-05	2.4919148163999992e-06	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39895.703125	-309.28125	95654.8916015625	1591667127.8381348	24396.2734375	101.966796875	10397.22766494751	595178157.6372682	24717.203125	217.572265625	610940130.3225098	47337.690769195564	3.368608	80.482605	2.03949325	-0.0806819333	0.1278884475	-0.0587309335	-0.175933001	0.1476408837	-0.20025147769999999	-0.1594502916	-0.0163829802	-0.0603324979	-0.1096717373	0.0625990857	-0.1984836627	0.0100136667	0.0053936861	-0.0692768387	0.0855453173	-0.0998295482	0.0504050958	0.08409195800000001	0.11982251279999999	-0.1402468051	0.1468559893	0.0406119106	0.062797897	0.09540002410000001	0.1975815179	0.0081573892	-0.0452962584	0.0477572317	-0.0347257607	0.0039101042	-0.009038807900000001	0.1361940478	0.1293860351	0.0668959812	-0.23522584440000002	-0.0061518235	-0.1527876656	-0.09640923859999999	-0.1677947239	-0.1186465736	0.2098262784	0.1436172082	0.08708435490000001	-0.004431167299999999	-0.046871490099999996	-0.0950331623	0.038383995899999995	0.012911391299999998	-0.13938195779999998	-0.0025070695	-0.1552293487	-0.10164434539999999	-0.01287401	0.016011154099999998	-0.0263162955	0.0532900922	-0.0505985425	0.022817850499999997	0.0278377719	-0.1299263047	0.1117671249	0.20251419329999998	0.054856485	-0.0824580257	-0.0459047988	0.0023604172	0.0317312712	0.0650970969	0.0670898411	0.008189024599999999	0.120326335	0.1161887065	0.1093977275	-0.0160579	-0.01742445	0.00025785615241	0.00030361145780250003	-0.171256	-0.2194754	0.04816945120516	0.029328617536	-0.23233	0.31288299999999997	0.053977228900000014	0.09789577168900003	0.012256	-0.027468699999999995	0.000150209536	0.0007545294796899997	0.000907522	-0.000608728	3.70549777984e-07	8.235961804840001e-07	-0.00151014	0.0017167799999999998	2.2805228196000003e-06	2.9473335683999994e-06	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39988.01953125	92.31640625	8522.318862915039	1599041706.0316315	24359.3046875	-36.96875	1366.6884765625	593375724.8584595	24584.916015625	-132.287109375	604418095.4953346	17499.879306793213	1.4042629999999998	33.550571000000005	0.3966866	-0.021570912	0.1746782323	-0.12417820859999999	-0.11101622369999999	0.1323169869	-0.1558668854	-0.1120343927	-0.1476127392	-0.0488114484	-0.0398718342	-0.1624602254	-0.019384476	0.042315809	-0.1026165693	-0.048293637599999995	-0.09298499939999999	-0.0071218176	-0.0040377328999999995	0.1172270326	0.003278653	0.0104198012	0.013760953700000002	0.1015461718	0.1198893599	-0.0568339905	0.0951266457	0.0422211953	0.0142416892	0.0859362875	0.0669213492	0.0265865463	-0.12345899310000001	-0.1915107818	0.0541763625	0.1414319566	-0.1325918945	0.09627811480000001	0.11769786089999999	-0.044920649400000005	-0.1075760787	-0.1144181472	0.1556845547	0.0719686932	0.0813151047	-0.1143911068	-0.0699969438	0.0359793639	0.11879884550000001	0.0819531066	0.0330797115	0.17356358300000002	0.06338369519999999	-0.0778357746	0.053872232699999995	-0.0303748346	-0.118922792	-0.07540699599999999	0.041054062599999996	-0.00027765900000000003	-0.0696449051	-0.0675267286	0.0293930477	0.1326784613	0.05106665639999999	-0.0166885831	-0.0710524061	-0.1344098588	-0.0349222586	-0.048816484900000005	-0.065832915	-0.1614156334	0.1198669825	0.1143757435	0.10540925529999999	-0.0185285	-0.0024706	0.00034330531224999997	6.1038643600000004e-06	-0.0674362	0.1038198	0.010778550872039995	0.004547641070439999	-0.16755799999999998	0.06477200000000002	0.028075683363999997	0.004195411984000004	0.00836776	-0.00388824	7.00194074176e-05	1.5118410297599994e-05	0.000966646	5.9124000000000025e-05	3.4956473760000026e-09	9.34404489316e-07	-0.00094502	0.0005651200000000001	8.930628004e-07	3.193606144000001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39941.4140625	-46.60546875	2172.0697174072266	1595316557.3120728	24317.978515625	-41.326171875	1707.852481842041	591364079.0863991	24540.12109375	-44.794921875	602217543.2959138	2006.5850257873533	1.200963	28.693352	0.2144753	-0.051136076100000004	0.0327834878	-0.0886854482	-0.0728432299	0.0686760659	-0.033719078	-0.0324860619	-0.1374948175	-0.0531927721	-0.0381402505	-0.0553822259	-0.0040244601	0.0606717519	0.0532648966	0.066748432	-0.015359348200000001	-0.1147349814	-0.08174584139999999	0.046399299000000005	0.015479264599999999	0.1059308351	-0.0342381614	0.1294809522	-0.0034554289000000003	0.0688974468	-0.121506494	0.1514590006	0.0832527533	0.0391863357	-0.0478079164	-0.034348268	0.0242675579	0.1699817348	0.0844969675	0.08330846509999999	-0.034581142599999996	0.0323175296	-0.0147109504	-0.12423871439999999	-0.0660958956	-0.0785468788	0.054497867	0.0195412522	0.12008766859999999	-0.0816998871	-0.028981157400000002	0.0447179472	0.0680494838	-0.0728557591	0.0691674078	0.1205266284	0.0071254106999999985	-0.13780210699999998	-0.0158921349	0.0776964695	-0.0513672321	-0.1129216391	-0.1433597506	-0.09021723390000001	0.0559315097	0.15418653529999998	0.004170979799999999	-0.0405791494	0.0041751436	-0.0708172649	0.0378793925	0.1342368212	0.0174956331	0.0477734328	-0.1298824092	0.1311411207	0.11934271980000001	0.112315068	0.1009072399	-0.017439699999999995	0.0010888000000000043	0.00030414313608999983	1.1854854400000096e-06	-0.0343783	0.0330579	0.00109282475241	0.00118186751089	-0.13564	0.031917999999999974	0.018398209600000003	0.0010187587239999984	0.00568392	-0.00268384	3.23069465664e-05	7.202997145599999e-06	0.000898693	-6.795300000000005e-05	4.617610209000007e-09	8.07649108249e-07	-0.000728601	0.00021641899999999992	5.308594172010001e-07	4.6837183560999966e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39948.2734375	6.859375	47.051025390625	1595864550.637268	24255.23828125	-62.740234375	3936.337009429932	588316584.0802156	24529.2890625	-10.83203125	601686021.9116821	117.33290100097656	0.9598	22.931484	0.10949821	0.0319711093	-0.0589389646	-0.031725973500000004	-0.0376330253	0.0617158071	0.08674588359999999	0.0797029087	-0.0749348588	-0.060858873	-0.0405534653	-0.0740316122	0.0206762554	0.0678183591	-0.1451983012	0.0094176039	-0.0408720598	-0.1590746733	-0.014942167099999999	-0.1188959119	0.093845735	-0.0362087195	-0.0130500103	-0.0014970375	-0.047862083799999997	-0.0510755533	-0.0717105071	-0.064300797	-0.0809435689	-0.0887913841	-0.1769369075	-0.152942032	-0.0790357948	-0.11976490050000001	-0.0131707456	0.014313176100000003	-0.0383283858	-0.0761126435	0.18649012280000002	-0.0170625952	-0.0395561679	-0.0719931316	-0.0872824216	-0.0929244918	-0.0018940144	-0.0794352377	0.017669446000000002	-0.0790293662	0.058744516399999995	0.0796579479	0.0864762383	0.1108937736	0.0110651958	-0.1835805319	-0.0138023547	0.0469835067	0.0600618874	0.046361237199999995	0.1593753839	-0.0394113163	-0.0475324941	0.0584284914	-0.0654431576	0.06095563480000001	-0.0492321936	-0.0519416574	0.0277117027	0.0675523392	-0.09952049730000001	0.1084239865	-0.0185836788	0.039661822299999996	0.11875383099999999	0.1100111431	0.0959136145	-0.00603424	0.011405459999999996	3.64120523776e-05	0.0001300845178115999	-0.0524545	-0.018076199999999997	0.00032674900643999983	0.0027514745702499994	-0.0701735	0.06546650000000001	0.0049243201022499995	0.004285862622250001	0.00539292	-0.0002910000000000005	2.90835861264e-05	8.468100000000028e-08	0.000898693	0.0	0.0	8.07649108249e-07	-0.0007286019999999999	-9.999999997989048e-10	5.308608744039998e-07	9.999999995978095e-19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
