csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	a_comp_cor_98	a_comp_cor_99	a_comp_cor_100	a_comp_cor_101	cosine00	cosine01	cosine02	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22
37051.15625	n/a	1372788179.461914	n/a	21210.62890625	n/a	449890778.59864813	n/a	22574.849609375	n/a	n/a	509623834.88589865	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	n/a	n/a	0.0	0.0	n/a	0.0	n/a	0.0	n/a	n/a	0.0	0.0	n/a	n/a	0.0	-0.0	n/a	n/a	0.0	0.0	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36854.91015625	-196.24609375	1358284402.6252596	38512.52931213379	21203.54296875	-7.0859375	449590234.4276276	50.21051025390625	22436.484375	-138.365234375	19144.93808364868	503395831.1096192	1.82467	32.698059	0.1801456587	-0.1570455701	-0.06497790490000001	0.0965003117	-0.22756399929999999	0.1879982538	-0.1579147578	0.0141473524	-0.27466990269999997	-0.1412263748	0.1092176902	-0.1468023658	0.0677334887	-0.3141599053	0.1314485758	-0.0712842367	0.0029779678000000005	-0.0624687939	0.2153507556	-0.0598186337	0.0195112595	-0.1206310891	0.0737911377	-0.044763445199999995	0.0466634221	-0.0088729095	0.14522734439999999	-0.08574381119999999	0.0966412418	-0.0331164381	0.0281128865	0.0168581302	0.0328951869	-0.1321950684	0.1382243403	-0.030384648599999998	-0.1490481411	0.09518350490000001	0.092521915	-0.0208838356	-0.0122469862	-0.0341643763	0.055401903499999995	0.0402134952	0.012574221200000001	0.014004831200000002	-0.1371597078	0.133233475	-0.23883862039999998	0.0295028518	-0.257282665	0.050825428799999996	0.1549910433	-0.2786960395	0.144819785	-0.13387706800000002	0.16470317380000002	-0.1159976157	0.0471789998	-0.0011993073	-0.2595083652	0.1577809966	-0.1144623092	0.2668427343	-0.050118147800000006	-0.0814159122	0.1179754151	-0.2895410668	0.0374454048	-0.047749239400000004	-0.25789747620000003	0.1756563548	-0.043670567699999996	0.025362375899999998	-0.0097216434	0.1584788442	-0.09872628130000001	0.0814159467	-0.0184150614	0.167958157	-0.0036167028999999997	0.08689461820000001	-0.1107215704	0.0507020013	-0.0785879441	-0.0042587597	0.0573577012	0.0080982896	0.17945106370000002	-0.0811078788	-0.0401353236	-0.0332281497	0.1113130453	-0.0542083541	-0.0481725606	0.0361020138	0.1017374907	-0.0594591994	-0.0151583946	-0.0967137342	0.0284099042	0.0330097969	0.0316318991	-0.058488498300000004	-0.0528511976	-0.0975606577	0.1221610506	0.12213587039999999	0.1220939072	0.0	4.91187e-05	4.91187e-05	2.4126466896900007e-09	2.4126466896900007e-09	0.00011994	0.00011994	1.4385603599999997e-08	1.4385603599999997e-08	0.068855	0.068855	0.004741011025	0.004741011025	0.00157669	0.00157669	2.4859513561e-06	2.4859513561e-06	-0.0006457419999999999	-0.0006457419999999999	4.1698273056399993e-07	4.1698273056399993e-07	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36799.89453125	-55.015625	1354232237.5111234	3026.718994140625	21192.8203125	-10.72265625	449135632.7979126	114.97535705566406	22470.25	33.765625	1140.117431640625	504912135.0625	1.670709	29.939083	0.1206218396	-0.0911647713	0.0574612205	0.1285105018	-0.21187772929999998	0.0772596934	-0.1139166036	0.1556147256	-0.2592512061	-0.1473128552	0.0313658467	-0.0174884028	-0.10714642939999999	-0.1595271198	-0.16439746689999998	0.0415109667	-0.0052607932	-0.1954599054	0.118898941	0.0815332247	0.049349040700000006	0.0554160125	0.021400302200000002	-0.12110788869999999	0.0214571784	-0.059273058499999996	-0.042325447300000006	0.0816361076	-0.1764111316	0.0580387745	-0.11234642560000001	-0.0468660292	-0.0282720612	0.027075040800000002	-0.050368133200000005	-0.0386624336	-0.0383483523	-0.1098836192	-0.1212740403	-0.0685218104	0.0716079709	0.0226788865	-0.0304554448	-0.0125298446	0.1544817667	0.0242504706	-0.1229948727	-0.0050413169	-0.1931698347	-0.08939123880000001	-0.2710683443	-0.0431397096	0.0098105893	0.08608788839999999	0.1479663532	-0.0341880312	0.0404766581	-0.2108890229	-0.0651194021	0.1320643671	-0.20424277829999998	0.0655247666	-0.1930420911	0.2501438187	0.0769856596	0.0829701341	-0.15905431779999998	-0.0959043084	0.09882180119999999	0.1728042048	0.0097601378	0.040618754900000005	0.16247098199999999	-0.0503091038	-0.1159678669	0.142635206	-0.0927112823	0.0626839173	-0.0452507483	-0.060314345199999994	0.015681019299999998	-0.1261543643	-0.007986546899999999	-0.0163273487	0.026814555499999997	-0.0765871868	0.0503193496	-0.1249304644	-0.1484506106	0.0332206652	-0.020403882800000002	-0.0372937297	-0.14108080650000002	-0.0102354948	-0.0205104137	-0.09603796769999999	-0.1111129168	-0.049860898499999994	0.013015426299999999	-0.0691463654	0.051883079299999996	-0.0990832567	-0.004797829799999999	-0.0747734282	-0.0300157533	-0.0072793684	0.1220939072	0.1218673892	0.12149017050000001	0.0	2.19691e-05	-2.71496e-05	7.371007801600001e-10	4.826413548100001e-10	-0.0328126	-0.03293254	0.00107666671876	0.0010845521908515998	0.0980685	0.029213499999999986	0.0008534285822499992	0.009617430692249998	0.000479749	-0.0010969410000000001	1.2032795574809998e-06	2.3015910300100002e-07	-0.00057371	7.203199999999998e-05	5.188609023999997e-09	3.2914316409999995e-07	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36873.50390625	73.609375	1359655290.324234	5418.340087890625	21232.509765625	39.689453125	450819470.94736105	1575.2526893615725	22523.37109375	53.12109375	2821.850601196289	507302245.42677313	1.108641	19.866821	0.1519865809	-0.058541957199999994	-0.0137969842	0.1792585871	-0.0792100523	0.21249128239999998	-0.1940356628	0.0655158209	-0.2080197374	-0.2350019392	0.0276446683	0.0831298985	-0.0530197232	0.13831113009999998	-0.0338351356	-0.1798566943	0.0546436322	0.042389635599999996	0.0147954144	0.05396695730000002	0.0033931488	-0.04465874	-0.0854587209	0.0722868779	-0.145431095	0.054503369100000004	-0.12902454730000001	0.0594772092	0.0469095808	-0.0601189203	-0.047281977	0.08700085449999999	-0.0461578995	0.1439364763	-0.0484197025	-0.046847365999999994	0.10341969210000004	-0.0457167718	-0.0417917642	0.0417475902	0.1088392725	-0.028611440099999996	-0.0076845775	0.0129235778	-0.1448741482	0.068065337	0.0127905182	0.0725708884	-0.2527023071	-0.1777930663	-0.2602311867	-0.0205050905	0.10893252460000001	0.0531758564	-0.038534880699999996	-0.1292264066	-0.0047486816	0.0702840684	0.0001410602	-0.0139872859	-0.21026396690000002	0.1361758186	-0.0396495317	0.2813837142	0.063550484	0.0714427264	-0.1448954974	-0.0993535831	-0.1111166917	-0.163300686	-0.0011430881	-0.11140208539999999	0.0120650476	0.0384949825	0.0504545683	0.0509602745	0.0531058159	0.0238273466	0.0295966521	-0.036393792599999995	0.0159702454	-0.0433096391	0.06525311730000001	-0.1308364217	0.07205712709999999	-0.0539004249	-0.010558261499999999	-0.0095627643	-0.050233516	0.022516054900000002	0.09621487279999999	0.1286069326	-0.0726178314	0.0722426554	0.0400758092	0.0159535077	0.0729240737	-0.012162881200000001	0.0022265658	-0.0171937336	0.09480581980000001	0.0430485737	-0.10851517769999999	0.08867583890000001	-0.0545591792	0.2020274822	0.1219596574	0.12133101710000001	0.1202856824	0.0	0.0178314	0.0178094309	0.0003171758289818748	0.00031795882596	-0.022059400000000003	0.010753199999999994	0.0004866171283600002	0.00011563131023999987	0.143814	0.045745500000000015	0.0020926507702500007	0.020682466596	0.00118756	0.000707811	5.00996411721e-07	1.4102987536e-06	-0.0009580080000000002	-0.00038429800000000026	1.4768495280400018e-07	9.177793280640005e-07	0.00046146	0.00046146	2.129453316e-07	2.129453316e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36890.2734375	16.76953125	1360892274.293518	281.21717834472656	21229.3671875	-3.142578125	450686031.18170166	9.875797271728516	22604.474609375	81.103515625	6577.780246734619	510962272.3658791	1.254543	22.481388	0.16332865	-0.0568975919	-0.019776526000000003	0.290529587	-0.052911915999999996	0.0326993324	-0.2165465875	0.0665409292	0.026383985899999997	-0.1733698173	-0.060196515599999986	0.12072862779999999	-0.0459874953	0.1796138636	0.029097093900000006	0.11017275859999999	-0.09652604109999999	0.0890482221	-0.09173933039999999	0.1221080537	0.014424863000000001	0.1540730299	-0.0629704128	-0.095041815	0.0167075969	0.1083796184	-0.1093692559	-0.023051135	-0.1491304621	-0.1123435869	0.2871001532	0.0702307503	0.0605956874	-0.05315048	-0.061684206100000014	0.128393646	-0.0656418062	-0.0572900671	-0.0328932714	-0.0857265	-0.058103283099999986	0.1260620506	0.0268332798	-0.0342297582	-0.10392490509999999	0.18450291670000002	-0.0092496653	-0.0172976608	-0.26393665899999996	-0.2230505934	-0.0569426159	-0.11607955269999999	-0.12685600800000002	0.1730472165	-0.16195624449999999	0.1155647858	0.06920916769999999	-0.0265050104	-0.0945937315	-0.0177216672	-0.0790819994	0.18337292989999998	0.021879747999999997	0.10962276630000001	0.1095211341	0.1394401504	-0.0515882324	0.0355692902	0.0060358847999999994	-0.10522765349999999	0.23046615239999999	-0.17522270850000002	-0.0414111228	-0.0311580588	-0.0955863073	-0.011470740200000001	0.07792975740000001	-0.0125013596	-0.0101211619	0.0045035540999999995	-0.009939994399999999	-0.0646151393	0.09828522199999999	-0.017172206000000002	0.029205284100000006	0.020994444100000002	-0.19504884760000002	0.1461756931	0.0408822432	-0.0037635334999999996	0.0322364366	-0.1227244398	0.17064487620000002	-0.0748752452	-0.1059184066	0.0766516166	-0.037565950699999996	0.0778974578	0.0306870288	0.0416701405	-0.1043732191	-0.1214298019	-0.0832622641	-0.0350134174	0.0167172591	-0.1347079599	0.121758375	0.12052793310000001	0.11848639890000001	0.0	0.0243074	0.006475999999999999	4.1938575999999986e-05	0.00059084969476	0.0292041	0.0512635	0.0008528794568100001	0.0026279464322500005	0.137152	-0.006662	4.438224400000002e-05	0.018810671104	-0.000668156	-0.001855716	3.4436818726560004e-06	4.46432440336e-07	-0.00105898	-0.00010097199999999974	1.0195344783999948e-08	1.1214386403999998e-06	0.000483315	2.1854999999999986e-05	4.776410249999993e-10	2.33593389225e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36886.10546875	-4.16796875	1360584776.651749	17.371963500976562	21266.279296875	36.912109375	452254635.13269424	1362.5038185119631	22579.0703125	-25.404296875	645.3782997131348	509814416.1768189	1.141772	20.460537	0.078669203	-0.0841066292	-0.0579549408	0.27049178329999995	-0.09861480369999999	0.151570272	-0.1566117137	-0.0494000425	0.18645863199999999	-0.0974082094	-0.0282475652	0.051502498099999995	-0.06508003700000001	0.18798108089999999	-0.0915393884	-0.03006847	-0.0272384265	0.1571591581	-0.018458411799999998	-0.11027235390000001	0.0563158125	-0.0568227688	0.0619594022	-0.0841940243	-0.1032854024	0.0254212327	-0.18664243789999999	-0.0382763082	0.0961644965	0.0130823255	-0.0319288365	0.0310557029	-0.0455773533	0.0199723131	0.1413565648	0.0762640263	0.051336727400000004	0.2170511543	0.212838179	0.052832929699999996	-0.11929882119999999	0.018796008700000002	-0.23150538059999998	0.10589222400000001	0.22644888059999999	-0.005627672199999999	-0.0485832809	0.0499542491	-0.2479344393	-0.0773671108	0.0836107474	0.061434286	-0.019985242900000002	0.0332501346	-0.1370092183	-0.058414221900000014	0.0229230159	0.0102761555	0.1627475568	-0.0193105591	-0.17486955010000002	0.19343151030000005	0.127557532	-0.0669203332	0.062492808	0.1179185654	0.020804741	0.0744814879	-0.0290978843	-0.1605771832	0.22021544210000002	-0.1214899136	0.0113854248	-0.1551077523	0.1249412634	0.0003142685	-0.0444306877	0.0074830289	-0.0270046435	0.080142059	0.0048671028	0.0590770159	-0.09440988189999999	-0.10741798300000001	-0.0954615843	0.1593597656	0.012167488700000001	-0.0578924458	-0.0079764477	0.045867522800000005	-0.0225538046	-0.017436876599999998	0.022612037400000003	0.21253149780000002	-0.055870131100000005	-0.08227649299999999	-0.051230613700000004	-0.19212775399999998	-0.044885353200000006	0.0472280749	-0.079679136	-0.0193196485	0.1474770302	0.0890778161	0.1294974965	0.016667794099999998	0.12149017050000001	0.1194599025	0.1161012174	0.0	0.0165409	-0.007766499999999998	6.031852224999999e-05	0.00027360137281000005	0.0292445	4.039999999999946e-05	0.00085524078025	1.6321599999999569e-09	0.121767	-0.015384999999999982	0.00023669822499999946	0.014827202289000004	4.20606e-06	0.0006723620599999999	4.520707397274436e-07	1.76909407236e-11	-0.00145294	-0.0003939600000000001	1.5520448160000004e-07	2.1110346436e-06	0.000440091	-4.322400000000002e-05	1.8683141760000016e-09	1.93680088281e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36974.484375	88.37890625	1367112494.7971194	7810.831069946289	21252.75390625	-13.525390625	451679548.59962463	182.9361915588379	22591.509765625	12.439453125	154.7399940490723	510376313.49032974	1.180158	21.148415	0.07611825299999997	-0.0564067554	-0.0120458489	0.24719314620000002	-0.10670719640000001	0.0775257136	-0.2084266821	0.0194897097	0.2306386568	-0.0549416102	-0.20641778370000002	0.1409774717	-0.0344954894	-0.11824788789999999	0.0681666103	0.0131903895	0.0112138026	0.0395217046	-0.1506287203	-0.0048835784000000005	-0.08850793720000001	0.0616392562	0.09160032	0.040542721000000004	0.15142507460000001	0.0001519164	0.0574345726	-0.0070234046	-0.0168095216	0.0261215345	-0.0595679515	-0.1807121548	-0.0871416174	0.0740316805	-0.0653772058	0.0503277404	0.1058039568	0.0842899068	-0.1687604678	0.008797176700000001	-0.0126190253	0.0821178487	0.0547282797	-0.0823752297	0.0251564524	-0.3020394085	-0.1035236266	-0.060667516500000004	-0.2620718393	-0.0181987147	0.2975651978	-0.095158959	0.0414489724	0.0359483991	-0.08309917110000001	-0.23296424329999998	0.0107641045	0.09615031630000001	0.051814131900000004	0.1972026445	-0.1256413353	0.22112070039999998	0.0654822353	-0.1506652728	0.123728226	0.18392960600000002	-0.026633020099999998	0.0988105019	0.0197800929	0.173668973	-0.0752616242	0.0498234512	-0.0123818012	0.1639343009	-0.0380263847	-0.1930379804	-0.0462967161	-0.0812037807	0.0525395883	-0.044552731799999995	-0.1507209912	-0.058193105700000004	-0.09929591019999999	-0.0463296762	-0.0181059269	-0.1065072115	-0.0149476537	-0.0223228266	0.0645027218	0.0766378798	0.0099381864	0.0022690346	0.0656576435	0.12759931189999998	0.0860411623	0.0809439564	0.1365742918	0.1062503966	0.1272192389	-0.0329121141	-0.042281116699999996	0.1242172852	-0.0507841752	-0.0739489162	0.0712685503	0.0484161947	0.1211551914	0.1181292731	0.11314193199999999	0.0	0.020716400000000003	0.004175500000000002	1.7434800250000014e-05	0.0004291692289600001	0.0104183	-0.0188262	0.00010854097489	0.00035442580644000013	0.137257	0.015489999999999974	0.00023994009999999926	0.018839484049	-0.000602846	-0.0006070520599999999	3.685122035502435e-07	3.63423299716e-07	-0.00145163	1.3100000000000264e-06	1.7161000000000692e-12	2.1072296569e-06	0.00058426	0.00014416899999999998	2.0784700560999997e-08	3.413597476e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36834.609375	-139.875	1356788447.8088381	19565.015625	21195.0859375	-57.66796875	449231667.8980103	3325.594619750977	22522.4765625	-69.033203125	4765.583133697511	507261950.5083618	1.240768	22.234549	0.126899	0.024896473	0.0005378722	0.1581700521	0.0201699997	0.0234073198	-0.1024830022	0.0177269327	0.1477865472	0.0953486844	-0.2442214225	-0.1588157973	0.05858941190000001	0.0126648103	-0.0686663256	-0.0068159368	0.0669743772	0.1420614067	-0.1515543088	0.023244512000000002	0.0992520036	-0.0433437713	0.11368675880000001	-0.0421496564	0.0834439201	0.0720312286	0.040818411400000004	-0.0654345841	0.1084651251	0.0521316828	0.1127650174	0.0822238684	0.1021221033	-0.1902124821	0.0763025423	-0.0211352039	-0.06029250730000001	-0.0288620806	-0.0699832424	-0.0460586467	0.047175278099999995	-0.0283068294	0.10527954699999999	-0.15995565720000002	-0.023646922999999997	0.0642825775	0.040894192	-0.0340650236	-0.13597089099999998	0.0019965248000000002	0.2140012368	0.1031272349	0.0900042739	-0.0671338031	-0.17843008300000002	0.1318371558	-0.046551584400000005	-0.1069247602	0.0224575552	-0.171490705	-0.0129412078	0.06638567299999999	0.0180694635	-0.1043280506	0.1130484983	0.12021025199999999	0.30706954940000003	0.12339985380000001	0.0234492553	0.0051813221999999996	-0.0133951255	-0.1673871371	0.0698855038	0.0591010074	0.044728992800000006	-0.1362325522	-0.015324426100000003	-0.0350664018	-0.047549937199999996	-0.0192348252	-0.0333765031	0.068228525	0.014482253899999999	0.2365356844	-0.11296732710000001	0.0283079694	0.0629009368	0.0640399968	0.1361515229	0.0155589851	0.0028578945000000003	0.038595809	-0.0279702857	-0.2562905856	-0.1699948568	0.1066677169	-0.0042413742	0.0271767462	0.0211701125	-0.0159676055	0.0819981239	-0.038366368	0.047579635999999995	-0.1854333148	-0.07821193230000001	0.023380057599999997	0.1207536218	0.11653897	0.10962317619999999	0.0	0.026234500000000004	0.005518100000000002	3.0449427610000014e-05	0.0006882489902500003	0.0508982	0.040479900000000006	0.00259062676324	0.00163862230401	0.196097	0.058839999999999996	0.0034621456000000004	0.038454033409	-0.0008477339999999999	-0.000244888	5.997013254399996e-08	7.186529347559998e-07	-0.00145163	0.0	0.0	2.1072296569e-06	0.000780592	0.000196332	3.8546254224000015e-08	6.09323870464e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36794.12890625	-40.48046875	1353807921.9697418	1638.6683502197266	21192.802734375	-2.283203125	449134887.73813254	5.2130165100097665	22471.16015625	-51.31640625	2633.373550415039	504953038.7678375	1.256586	22.517994	0.07675944999999999	0.0319752938	-0.0406090303	0.0633051104	-0.0397145639	0.0375726736	-0.053296843200000006	0.0383327184	0.024356823599999997	0.1987219556	-0.0267828952	-0.1760848993	-0.1262148315	-0.0979874106	-0.07067907150000001	0.0072914934	-0.060201420599999986	0.1077255932	-0.12317331150000001	-0.022391340899999997	-0.09176568210000001	-0.2497703993	-0.035804690099999995	-0.0290015975	0.1320254085	-0.03319927	-0.0097607172	0.015189665	-0.0290805159	0.13450054220000002	0.1104027239	-0.1556236862	-0.0034873146000000002	0.0059172543999999995	0.1061305835	-0.062401640099999996	0.0827092472	-0.1052503908	-0.1406015373	0.0203838511	0.0747959187	-0.1888245291	-0.1947111181	0.0622491733	-0.0990279018	-0.0292975839	-0.016262692	-0.0081489212	-0.0903813327	0.1856589757	0.0834521795	0.12588312699999998	-0.0841294781	-0.0581147938	-0.0057479433	0.0374670606	-0.09116060890000001	-0.129916598	0.0614966879	-0.07367276219999999	-0.041614634	0.017650162900000002	-0.0153954201	0.011339675300000001	0.11122002310000001	-0.0429245633	0.1988680218	-0.0187882148	-0.1105692813	0.1375291494	-0.1328308875	-0.0315398426	-0.1151401269	0.0770045034	0.2840474656	-0.0641506952	-0.0813953046	-0.0721204914	0.053057056	-0.1037551646	-0.049375061100000006	-0.0541107237	0.1269362899	0.1041987092	0.0504135545	0.0259842079	-0.0293094383	0.1051433052	0.0480840372	-0.0614666815	0.1640252357	0.0893426989	-0.049609176399999996	0.10742740769999999	-0.018308435300000002	-0.2027762998	-0.08766441529999999	0.0439302133	0.005784711	0.049446255700000004	0.0327277254	0.047988008799999995	0.1489934576	0.1169026633	-0.0927014882	0.0415006207	0.1202856824	0.1146924889	0.10556234960000001	0.0	0.0305247	0.0042901999999999975	1.840581603999998e-05	0.00093175731009	0.0379554	-0.012942799999999996	0.00144061238916	0.00016751607183999992	0.178494	-0.01760299999999998	0.0003098656089999993	0.031860108036000014	-0.000378995	0.0004687389999999999	2.1971625012099991e-07	1.4363721002500002e-07	-0.00182136	-0.00036973	1.367002729e-07	3.3173522496e-06	0.000780592	0.0	0.0	6.09323870464e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36791.26953125	-2.859375	1353597513.7210846	8.176025390625	21148.814453125	-43.98828125	447272352.7727089	1934.9688873291016	22414.625	-56.53515625	3196.223892211914	502415413.890625	1.414139	25.341339	0.18488525	0.0313609848	-0.1608562388	-0.06904010299999999	0.11290187130000001	0.0142284723	-0.022107709399999998	0.013080050800000001	-0.10803494609999999	0.1757036641	-0.15357236189999998	0.1331257268	0.0373095052	0.0486985093	-0.1052041957	0.06605544	-0.03479174	-0.0836423275	-0.0860664131	-0.0905375858	0.10454183619999999	0.07347229179999999	0.0281018919	0.0347123635	0.0898093108	-0.0178073841	0.016832521200000002	0.125135381	-0.0019593518	0.1082581032	0.0164085389	-0.0634940107	0.25583833510000004	0.0362257159	0.1575280208	-0.0797646091	-0.0049600215	-0.0982827192	0.1271508042	0.0824337656	-0.0174497329	-0.022446149900000004	0.062025193	0.0538054648	-0.0156066281	-0.1406286408	0.12296815359999999	0.0501453238	-0.0203809117	0.1223539685	0.0791559647	-0.19738342690000002	-0.013598800900000001	0.043399436500000006	-0.0078771768	0.22862272620000001	0.0112980195	-0.0649321856	0.0030453434999999996	-0.007832225600000001	0.0834344449	-0.0564161204	0.0205880484	0.1627466088	-0.0007154660000000001	0.0347877735	-0.0009812255	0.2591362917	0.0203428785	0.0914797991	-0.028588243	-0.0330021639	0.0544524729	-0.029238430699999998	0.0337838957	-0.0700761882	0.0697235418	0.0778206795	0.0497082255	0.0637671183	0.0512795703	-0.0073402292	-0.0661742761	0.1551336274	-0.0535314414	-0.08968366609999999	0.0862576628	-0.0589843269	0.10000879800000001	-0.1167430673	0.0565552745	-0.0432575809	-0.0914854256	0.081382827	0.1416807622	0.0180019401	0.1364567319	0.0549071583	-0.0994019659	0.023306907	-0.1448334796	0.0734802288	-0.0392123116	0.132244268	0.0448635974	-0.0215081643	0.11975163039999999	0.11259388880000001	0.1009795324	0.0	0.0376206	0.007095899999999995	5.035179680999993e-05	0.0014153095443599998	0.101401	0.0634456	0.010282162801000002	0.004025344159360001	0.226359	0.04786499999999999	0.002291058224999999	0.051238396881	-0.00148336	-0.001104365	1.219622053225e-06	2.2003568896e-06	-0.00159615	0.00022521	5.07195441e-08	2.5476948225e-06	0.000780592	0.0	0.0	6.09323870464e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
