csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10
35098.10546875	n/a	n/a	1231877007.495499	26662.36328125	n/a	n/a	710881615.7413483	26327.12109375	n/a	693117305.0849763	n/a	n/a	n/a	n/a	-0.0869300526	-0.07439783679999999	-0.1129268939	-0.170746095	0.09539605529999999	-0.0004031829	0.08508125	-0.040709027200000004	0.0155434367	-0.0691747347	0.1629438188	-0.1343770246	0.0788742026	-0.0675059821	0.0013456519	-0.06731918769999999	0.08087343179999999	-0.1153278051	0.0169383083	-0.19451238829999998	0.0996503475	-0.0810158743	0.0504587481	-0.0236331135	0.0537991838	-0.114679399	0.0047751816	-0.0347293682	-0.0459469823	0.0734503182	-0.1026452195	0.050941182300000006	0.0247093548	0.19581257940000002	-0.012452153999999998	-0.0489703092	-0.0641460271	0.1341446185	-0.10291630539999999	-0.0195272354	0.091460671	0.0407749764	0.1059061818	-0.0546583675	-0.076489389	-0.2019694457	-0.0080178889	0.0967193459	-0.0983305316	0.0502148385	-0.0097220714	-0.1508206175	0.12155012949999999	-0.0094296162	0.0553798488	-0.1233433408	0.09464916300000001	-0.008331918399999999	0.0010241422	0.09670823199999999	-0.10454261	0.1245310956	-0.0040135397	0.0334380893	-0.1243713463	0.08879267880000001	-0.2169694736	0.010631096299999998	-0.004137514	0.0194118141	-0.1063660488	0.0903907005	-0.0020213928	0.10518206039999999	-0.017947673600000002	-0.0174638577	0.12683045199999998	0.0120798872	-0.10752133119999999	0.1129469664	0.061553567000000003	-0.11572047070000001	-0.20048380629999998	0.0977895893	0.07548344929999999	-0.0794011835	-0.0205107666	-0.0965607009	0.08826589720000001	0.10643729560000001	-0.0999373342	0.1822788047	0.0065758074	0.1217078847	0.1216831682	0.1216419777	-0.00014371799999999998	n/a	n/a	2.0654863523999993e-08	-0.025536	n/a	0.000652087296	n/a	0.0302773	n/a	0.0009167148952899998	n/a	0.000551898	n/a	n/a	3.04591402404e-07	6.45525e-23	n/a	4.16702525625e-45	n/a	0.00157195	n/a	n/a	2.4710268025e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34680.265625	-417.83984375	174590.13502502438	1202720823.8205564	26595.716796875	-66.646484375	4441.753879547119	707332151.939579	26179.841796875	-147.279296875	685384116.5094032	21691.191287994385	1.365427	22.107767000000006	0.05065412700000002	0.030776924700000007	0.012108030700000001	0.041136898	-0.0070468316	-0.0977542816	-0.1124203132	-0.0306547953	-0.1089831772	0.1597978101	-0.24032307890000001	0.0424912081	-0.0009140168	0.11993582970000001	0.0401707943	0.021818434700000004	0.056510146500000004	0.0180725247	-0.005730564499999999	0.08109578690000001	-0.10817182789999999	0.0777273575	-0.0777396528	0.0802902688	0.09253462609999999	0.0040169125	-0.216516982	-0.0306802808	0.1489361624	-0.0268903591	0.0600622884	0.04854004519999999	0.0902070728	0.113724205	0.07019189990000001	0.039568825099999996	-0.0308447435	0.0408338252	0.0723287916	-0.051559462199999996	0.0247379835	0.1433707769	-0.030761195	-0.1045092287	-0.0754966909	-0.13629992800000001	-0.051839498899999996	-0.0678004381	-0.0117991581	0.08369480900000001	0.1723618868	0.1002201675	-0.006728300699999999	-0.11030816880000001	-0.1123865974	-0.0369109204	-0.1491383507	0.1842096475	0.1703718814	-0.1291208562	-0.0713913875	-0.00890671	0.0158092437	-0.045748591100000006	-0.0224923821	0.055965930700000006	0.0944554743	-0.1344657637	0.0408916737	-0.0135454908	-0.020430524499999998	0.027974660699999997	-0.0012914846	-0.0181454324	0.072733694	-0.0658742759	0.051323010700000005	0.10411316539999999	0.1745324862	-0.0518546225	0.0414598091	-0.08696123359999999	0.026388681	-0.10051442880000001	0.0870575042	-0.020844218	0.0236582534	0.15458492640000002	0.010262634599999999	-0.026851054	0.0322686278	-0.0313311154	0.18784448480000002	-0.16585812130000002	0.1216419777	0.12141962949999999	0.12104935019999999	-0.000143491	2.269999999999692e-07	5.1528999999986014e-14	2.0589667081000005e-08	-0.036014599999999994	-0.010478599999999994	0.0012970514131599995	0.00010980105795999988	0.050507	0.0202297	0.002550957049	0.00040924076209	0.000261606	-0.000290292	8.4269445264e-08	6.8437699236e-08	-0.0	-6.45525e-23	0.0	4.16702525625e-45	0.00168057	0.00010862000000000004	1.1798304400000005e-08	2.8243155249e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34590.73828125	-89.52734375	8015.145278930664	1196519174.8419342	26555.494140625	-40.22265625	1617.862075805664	705194269.0527687	26051.125	-128.716796875	678661113.765625	16568.01379776001	1.607478	26.026848	0.07247311381	0.15005514550000001	-0.1145461441	-0.08989266289999999	-0.0045049368	0.169737252	-0.1940008616	-0.029796204399999998	-0.0126546808	0.0024926358	-0.22485758179999998	-0.0275220615	-0.0491337388	0.0760398842	0.052957548	0.1191347708	-0.07867193230000001	-0.0828855427	-0.1149048163	-0.0469878055	0.0048904906	-0.1013141273	-0.0535582099	0.07123953969999999	0.0787200346	-0.10022311589999999	-0.0745460245	0.06329475009999999	0.08795182630000001	0.022561431200000003	-0.0687649894	-0.2092502272	-0.1322579134	0.0304298474	0.0354344768	0.1961693302	-0.0800698746	-0.0322311051	-0.0382291143	-0.0096008155	0.008428097800000001	-0.047615155199999995	0.09022534609999999	0.1065383899	0.054816980700000004	0.0953677077	-0.0267571706	-0.1894910103	-0.009339876	-0.09800007699999999	0.056081437000000005	-0.0402431124	0.0195389227	0.1453575092	-0.20302145670000002	-0.015617799	-0.0629310159	0.0478128656	0.2475362412	-0.0136577045	0.060897005899999995	0.006566014	0.1353061213	0.016180582199999998	0.043418518499999996	0.0892368716	-0.1402372656	-0.1133596467	0.1609159951	-0.0750143726	0.035879882200000004	0.0703499879	-0.028879049	-0.0734925403	-0.041670934900000005	-0.1177253892	-0.0733915257	-0.0050374624	-0.081077715	0.0977875182	0.0246393961	-0.0403292847	0.0617671505	-0.14815612050000002	0.0160976347	-0.0972815715	-0.0634185264	-0.0667871974	-0.0063335772	0.0507822535	-0.17245707429999999	-0.0259226941	-0.0252197039	-0.0037785459	0.1215101995	0.120893123	0.1198669825	-0.000153597	-1.0105999999999988e-05	1.0213123599999973e-10	2.3592038409e-08	-3.59219e-06	0.036011007809999995	1.29038289961e-11	0.0012967926834918807	0.0505999	9.290000000000688e-05	0.00256034988001	8.630410000001276e-09	0.000988718	0.0007271119999999999	5.286918605440001e-07	9.77563283524e-07	-0.0	0.0	0.0	0.0	0.00168064	7.000000000001796e-08	4.900000000002515e-15	2.8245508096e-06	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34521.84375	-68.89453125	4746.4564361572275	1191757695.899414	26620.54296875	65.048828125	4231.350040435791	708653307.9510652	26002.255859375	-48.869140625	676117309.7764015	2388.192905426025	2.060587	33.363186	0.23215984281	0.1500715594	-0.1916342918	0.2176448663	-0.0180535998	-0.0023741425	-0.1662554284	0.043537617800000004	-0.15055477109999998	0.04968330940000002	0.21994139440000002	0.1130974415	0.0464917854	0.37733926799999995	0.18049934980000001	-0.1442642756	-0.3043604725	-0.035355238500000004	-0.0650923408	0.0665337825	0.1555718006	0.10286597550000001	0.135539317	-0.1665818885	0.19931163940000002	0.06210544730000001	0.0585057951	0.0350327617	-0.0479178617	0.039533339300000005	-0.0433766922	0.10342907900000001	0.0779503807	-0.1014657626	0.061245080099999995	0.13504840529999998	-0.0251865052	-0.007913727800000001	-0.085146591	-0.0089825766	0.0398530807	-0.029228679900000002	0.017443033	-0.048799593499999995	0.0584792579	0.0331697283	0.0121045293	-0.2188453844	0.0331300842	0.0850823168	0.0477255339	-0.1213349735	-0.0016894136999999999	-0.0066549335	-0.1485765148	-0.027207227799999997	-0.12569355699999998	-0.031256567	-0.220178613	-0.1589927417	-0.21314423850000008	-0.2932134323	0.3070135938	-0.048911336500000006	0.0532179541	-0.0352157472	-0.16901713	0.1357757778	-0.1477920735	-0.24821436170000002	0.106248381	0.0625803579	0.0933107551	0.0023321004000000003	-0.06727139530000001	0.0323950472	0.1644739003	0.0782756611	-0.0424044054	0.050807735199999995	-0.1857424896	-0.0152482388	0.0127451309	-0.0270994775	-0.0147367115	-0.04421724639999999	-0.0612078649	-0.0103898906	0.042478178899999997	0.018675513799999998	-0.005799117800000001	0.061520438899999995	-0.0581966851	0.0746439602	0.1213126213	0.12010478890000001	0.1181006348	-0.000237882	-8.4285e-05	7.103961224999998e-09	5.6587845924e-08	-0.0868328	-0.08682920780999999	0.00753993515584	0.007539311328912166	-0.049314	-0.09991389999999999	0.0024318705960000003	0.009982787413209999	0.000981527	-7.190999999999925e-06	5.171048099999892e-11	9.633952517290002e-07	-0.000576918	-0.000576918	3.3283437872400003e-07	3.3283437872400003e-07	0.00200318	0.00032253999999999985	1.040320515999999e-07	4.012730112399998e-06	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34373.578125	-148.265625	21982.695556640625	1181542873.1154785	26574.517578125	-46.025390625	2118.336582183838	706204984.5100746	26134.822265625	132.56640625	683028934.8558083	17573.852066040043	1.872186	30.312763	0.20417185	0.16681835039999998	0.020309104799999998	-0.0966170301	0.0849468018	0.0181669022	-0.11650320609999999	-0.0214945501	-0.0276916083	-0.130310605	0.1570082942	0.008644979	-0.12440429550000001	0.0363493532	-0.0847087272	-0.0362827452	-0.023840973300000002	0.12775216609999998	0.037303955	-0.0357160719	0.09159569320000001	0.0738718607	0.032477612	-0.12062944169999999	0.0356081931	0.08109933009999999	0.0267630893	0.11158521869999999	0.1085443629	0.1480784745	0.08465484289999999	-0.041727725800000004	0.0902130603	-0.0058516015	0.0220642701	-0.12039855810000001	0.030797084199999998	-0.0662495997	-0.0245988247	0.0158339231	-0.007908868199999999	9.52748e-05	-0.20768439100000002	-0.013042718500000001	0.1090506659	0.0606649051	0.1015804761	-0.0921906839	-0.14582446359999998	-0.0987138382	-0.0526602121	-0.08682579050000001	0.0934194303	0.0056098538	-0.1362781174	-0.050557486900000004	0.0068636718	-0.163793625	-0.1067451911	0.0442884538	0.0789920531	-0.1066048476	0.0029179312	0.0391973452	-0.1790744723	-0.1327502612	-0.0095809275	0.1096861817	-0.0830300175	-0.04889915190000002	0.0043942014000000005	0.0393252724	0.066386116	0.0210755651	-0.0478888387	0.0042070183	0.0359213637	0.1057465283	-0.0891174082	-0.0617343404	0.09572241320000001	0.055172442	0.0423942921	0.0769170637	-0.08125403980000001	-0.0401178217	-0.0193249121	0.1118597818	-0.1168776234	-0.0204940309	0.0270794619	-0.061831492099999996	-0.040194466899999996	-0.06610721559999999	0.12104935019999999	0.11905633460000001	0.11575891279999999	0.000135268	0.00037315	1.3924092249999998e-07	1.8297431824e-08	-0.07483299999999997	0.011999800000000031	0.005599977888999995	0.00014399520004000082	0.0136148	0.06292880000000001	0.00018536277904	0.003960033869439999	0.000416388	-0.0005651390000000001	3.193820893210001e-07	1.7337896654400002e-07	-0.000442625	0.00013429300000000004	1.95916890625e-07	1.8034609849000016e-08	0.00012521	-0.00187797	3.5267713209e-06	1.5677544100000002e-08	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34638.48046875	264.90234375	70173.25172424316	1199824329.1839752	26591.962890625	17.4453125	304.33892822265625	707132490.3763771	26238.060546875	103.23828125	688435821.2614784	10658.142715454102	1.3713030000000002	22.202909	0.1051680742	0.012845147900000001	0.1262990832	0.0235206037	0.054474825899999996	0.026931438399999997	0.0423690254	-0.10631837599999999	-0.130063963	0.0786764615	0.0984511419	0.0666649945	-0.0007700822	-0.1219508075	0.0091146599	0.059011755199999995	0.0171479951	-0.0644851916	-0.0679941787	0.1078451666	-0.0334968596	0.157223972	-0.1281854599	0.004591572899999999	0.026253578700000002	0.0150563794	0.0724326608	-0.2076115647	-0.08621259880000001	-0.10485517960000001	-0.1355145775	0.0096345738	0.023244937799999997	-0.1255987376	-0.1741090569	0.0231231763	-0.0650672113	-0.048316561900000006	0.0944499597	-0.1189044799	-0.0900136684	0.007673355	0.026392645099999997	-0.0586873834	0.1430238978	0.09530836179999999	0.0364273905	0.035195413700000004	-0.0961469714	0.0460242346	0.053924874000000005	-0.10205280539999999	0.0483109672	0.030431209	0.0333431455	-0.113254509	-0.0719703596	0.0717879128	-0.1447739938	-0.0789779879	0.0235327104	0.0542347017	-0.1261024674	-0.0430917387	0.0536753003	0.0852309165	0.018533565800000002	-0.13800077	-0.1945650848	-0.0354641465	0.029373882200000007	-0.044479276799999995	0.0088699912	-0.0207677995	-0.10262211759999999	-0.1575044122	0.039172138100000004	-0.0881436349	0.0079426948	0.11419166730000001	-0.0189506402	0.054312920199999996	-0.1599986745	0.18503659460000002	-0.1075557842	0.030099979300000006	0.06799335940000001	0.1286788985	0.1727538159	0.1534298603	-0.1508202355	0.1205490258	-0.049055085199999994	-0.0458519878	0.1207205288	0.11775003070000001	0.11285322490000001	9.88558e-05	-3.641219999999999e-05	1.3258483088399994e-09	9.772469193639999e-09	0.000988862	0.07582186199999996	9.77848055044e-07	0.005748954757147038	0.004273300000000001	-0.0093415	1.8261092890000007e-05	8.726362224999999e-05	0.00033744	-7.894800000000003e-05	6.232786704000002e-09	1.138657536e-07	-0.000130265	0.00031236	1.6968970224999997e-08	9.75687696e-08	0.000133268	8.057999999999996e-06	6.493136399999995e-11	1.7760359824e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34681.6015625	43.12109375	1859.428726196289	1202813486.9400024	26652.859375	60.896484375	3708.381809234619	710374912.8635254	26201.1015625	-36.958984375	686497723.0884401	1365.966526031494	1.587025	25.695696	0.07031934420000001	0.051884485300000005	-0.0964714352	-0.0629983955	-0.0676242141	-0.1389001036	-0.0683628475	0.10030830800000001	0.0078258874	-0.0031739396999999996	0.0651367999	-0.0409688583	-0.10691073039999999	-0.0595927358	0.0165082714	0.0117397923	0.1111010558	-0.1700664809	-0.161837132	-0.0349336764	0.0829787092	-0.1344779176	-0.0533825792	0.0617810267	0.0236573487	0.0411009689	0.0281378344	-0.06793083230000001	-0.1026685881	-0.054212520300000004	0.0672877776	0.0529049907	-0.13424234359999998	0.0847359025	-0.0456243784	0.015174928700000001	0.11972573140000001	0.0557998648	-0.0135850101	0.0270098577	-0.0850438533	0.087319404	-0.074363872	0.0565370239	-0.10408251939999999	0.0415820883	0.16694552210000002	-0.0892498615	0.0313839903	-0.0638143099	-0.0803443853	0.0260857663	-0.0723159716	-0.1326391965	-0.044601194299999994	0.1139364844	-0.0177797844	-0.08973712939999999	-0.028608522799999998	-0.028562554599999998	0.11911639880000001	0.0018157356	-0.0733128661	0.0793006103	0.018500551599999998	0.1731335768	-0.06236642150000001	-0.0982836332	0.019390388300000002	-0.021662416099999998	0.0267482793	0.1574129903	-0.1235200689	0.0232602142	-0.0062499524	0.0997042947	-0.1308886609	-0.1204214627	0.08715728869999999	-0.0174603875	-0.0584795605	0.0662112717	-0.0772941821	-0.0777479744	-0.0299482888	0.001579156	0.0714574818	0.1111286135	-0.0672627285	-0.1386888843	0.0454424628	0.0424174664	-0.1761670152	0.1352877867	0.120326335	0.1161887065	0.1093977275	0.000118658	1.9802199999999985e-05	3.9212712483999937e-10	1.4079720964e-08	-0.0313101	-0.032298962	0.00098032236201	0.0010432229462774439	-0.007482779999999999	-0.01175608	5.5991996528399974e-05	0.00013820541696639996	0.0006681419999999999	0.00033070199999999994	1.0936381280399997e-07	4.4641373216399995e-07	-0.000324453	-0.000194188	1.05269749209e-07	3.7708979344e-08	0.000133268	0.0	0.0	1.7760359824e-08	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34655.38671875	-26.21484375	687.2180328369141	1200995828.6261141	26640.666015625	-12.193359375	148.67801284790042	709725085.7560768	26165.86328125	-35.23828125	684652401.253067	1241.7364654541016	1.375322	22.267982	0.058066447000000014	0.0479366376	0.0359045914	0.130724221	-0.0555854596	-0.1688632561	-0.08424172529999999	-0.0036186145	-0.0364958286	0.1739744852	0.0795238229	-0.0008695381	-0.0031440220000000002	-0.0292694998	-0.1338875601	-0.015537996100000001	0.17131291829999998	0.08569263960000001	0.0790676111	-0.14161990189999998	0.0386780192	0.0081514307	0.1479690371	0.026385004	0.0526187815	0.08396378460000001	-0.028473601299999998	-0.0417835342	-0.0335072784	0.0015405159	0.060869717300000015	0.1212650641	-0.045450510599999994	0.1005558596	-0.0664103963	0.11928949529999999	0.1032662555	-0.0259807592	0.1057055474	-0.0960422326	0.045477060199999995	-0.0745781856	0.0760036508	0.2019007856	0.0830944795	0.09030158619999999	-0.0354570527	-0.0542114668	-0.0330986024	0.1303369433	0.0918702461	0.0578388406	-0.0735510863	-0.1733454342	-0.098548354	0.06159983240000001	-0.0310079712	-0.0065905513	-0.0942190291	-0.08694474769999999	0.0206927389	-0.0806843179	-0.2372759801	-0.0834176192	-0.0393514961	-0.050123657	-0.0450915504	0.0587996537	0.0407105231	0.08998470369999999	-0.08890155279999999	0.0939527358	0.063853952	0.0780560375	0.0994365869	0.0796534741	-0.0125305273	-0.0246308917	0.1256227891	-0.014415938400000003	0.052798454800000005	0.0051769829	-0.0273993931	0.0008747868	0.0086924124	-0.0744831261	0.0063752511	-0.10215790050000001	-0.1100857506	0.16794753399999998	0.0816250972	0.0443780287	0.0229023798	-0.0106799097	0.1198669825	0.1143757435	0.10540925529999999	0.00013744500000000004	1.878700000000005e-05	3.529513690000018e-10	1.889112802500001e-08	-0.0556313	-0.0243212	0.00309484153969	0.0005915207694400001	0.00429087	0.011773649999999998	1.84115653569e-05	0.00013861883432249994	0.0006829439999999999	1.4801999999999958e-05	2.1909920399999874e-10	4.66412507136e-07	-0.000119594	0.00020485900000000003	1.4302724835999998e-08	4.1967209881e-08	-8.612719999999997e-05	-0.0002193952	4.813425378303998e-08	7.417894579839996e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34688.68359375	33.296875	1108.681884765625	1203304769.4673007	26599.9609375	-40.705078125	1656.9033851623535	707557921.8765259	26176.23828125	10.375	685195450.5567781	107.640625	1.183947	19.169416	0.136842747	0.0598407804	-0.0637232552	-0.092997438	0.036221144	-0.1859058912	-0.1570114226	0.0436270837	0.0964093233	-0.045712959000000004	0.0312954646	0.0380781392	-0.0950759392	0.0071682534	0.1496733573	-0.092439817	0.2506112752	-0.0655971644	-0.0643430423	0.024158530499999997	0.046525140300000004	0.1084624924	0.0541416636	-0.0577242436	-0.1256815905	-0.039355515	0.0656125316	-0.047013712	-0.0951123407	0.042306001600000004	0.0079689901	-0.0580925657	0.012670745700000001	0.0336864671	-0.0790245403	-0.1295996307	0.07466669320000001	0.0111975682	-0.0027043505	-0.094942076	0.0655068417	-0.0577064116	0.0202262585	0.005488345	-0.0117036273	0.0104195475	-0.115654848	-0.0784508604	-0.0042573789	-0.1027032061	-0.0686370343	-0.010837635900000002	0.026740979900000003	-0.19200721070000001	-0.0975620528	0.0661898066	0.1046818044	0.05176946	-0.057739890700000004	-0.0748715169	0.0510753209	-0.0570200359	-0.014889632	0.0948631115	-0.21160270239999998	0.1001539666	-0.1304586314	0.0082708242	-0.0388931676	0.0734457499	0.037530876	-0.0773291351	-0.021696710299999998	-0.1115404256	0.0744269799	0.0838215266	-0.0221128808	-0.1268831885	-0.0652413893	-0.0636249002	0.060355878499999994	0.0640400863	-0.08804584050000001	0.0630917556	-0.0790943325	-0.015169334599999999	0.0093351909	-0.1734754118	0.042125379500000004	0.0304369107	0.19065905309999998	-0.0399483241	0.0622242719	0.0640463279	0.11934271980000001	0.112315068	0.1009072399	0.000118658	-1.878700000000005e-05	3.529513690000018e-10	1.4079720964e-08	0.0358166	0.0914479	0.0012828288355599998	0.00836271841441	0.00430872	1.7850000000000678e-05	1.8565068038400007e-05	3.1862250000002415e-10	0.000200034	-0.0004829099999999999	2.332020680999999e-07	4.0013601156e-08	-0.000324453	-0.00020485900000000003	1.05269749209e-07	4.1967209881e-08	0.000133268	0.0002193952	4.813425378303998e-08	1.7760359824e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34723.28515625	34.6015625	1197.2681274414062	1205706532.0422516	26635.169921875	35.208984375	1239.672580718994	709432276.7671548	26266.2578125	90.01953125	689916299.4727173	8103.516006469727	1.357006	21.971432	0.137092929	0.0342604775	0.1246998451	-0.0085740674	-0.024895729100000003	-0.0747545428	-0.019428696699999998	-0.1581570834	-0.1108559773	-0.1063147008	0.1609828052	-0.0406164011	0.0107622553	-0.1065193571	-0.18601206350000002	-0.1287654983	-0.0311714223	-0.0844344872	0.043945594299999995	-0.06863634240000001	0.024970425499999997	0.0361174605	-0.09949832509999999	0.11259523699999999	-0.0188087092	-0.0294263637	-0.12086834	-0.0407277309	0.021357328199999998	0.1455411097	-0.013266123700000002	-0.035318027099999996	0.0190904451	-0.011649610900000001	0.0397685607	0.0835898096	0.014205906499999999	0.0917799245	-0.053827615	-0.0303646609	-0.1298348412	0.015109720900000003	0.012300071200000002	-0.1700254314	0.0596349465	-0.074109622	-0.0643218102	0.0348906042	-0.087258658	-0.0003567621	0.0706745186	-0.1730319646	-0.044650690199999996	-0.0707017107	-0.04195914110000002	-0.16726137189999998	-0.030902271800000002	-0.12094492289999999	-0.145662352	0.15811430880000002	0.043014855899999996	-0.013495222099999999	-0.10447580199999999	0.1522756159	0.1316261305	-0.0088604787	0.0594302182	-0.0896405454	0.0043496179	0.041476939	-0.073598085	0.0917838984	-0.056272440199999996	-0.0085025919	-0.0007667787	-0.0338026534	0.0705577415	-0.016631628	-0.0218589766	-0.037656490099999995	-0.006721675	-0.014996761	0.1782369548	-0.052073153600000005	-0.0066454135999999995	-0.11517456050000001	-0.08804699380000001	0.2003540587	0.0782428633	-0.0495333959	0.009468139300000001	-0.057611563899999996	0.11721377820000001	-0.0983814348	0.11875383099999999	0.1100111431	0.0959136145	0.000119217	5.590000000000197e-07	3.1248100000002193e-13	1.4212693088999998e-08	-0.07334760000000001	-0.10916420000000003	0.005379870425760002	0.011916822561640004	-0.014603	-0.01891172	0.00021324760900000002	0.0003576531533584	0.000370324	0.00017029	2.89986841e-08	1.37139864976e-07	-0.000314414	1.003899999999999e-05	9.8856163396e-08	1.007815209999998e-10	0.000133268	0.0	0.0	1.7760359824e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
